ID,InchiCode
1,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2
2,InChI=1S/CHCl3/c2-1(3)4/h1H
3,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H
4,InChI=1S/C2HCl3/c3-1-2(4)5/h1H
5,"InChI=1S/C2H3Cl3/c1-2(3,4)5/h1H3"
6,InChI=1S/C2Cl4/c3-1(4)2(5)6
7,"InChI=1S/CCl4/c2-1(3,4)5"
8,"InChI=1S/C2HCl5/c3-1(4)2(5,6)7/h1H"
9,"InChI=1S/C2Cl6/c3-1(4,5)2(6,7)8"
10,InChI=1S/C4Cl6/c5-1(3(7)8)2(6)4(9)10
11,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H
12,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3"
13,"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2"
15,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"
17,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3"
18,"InChI=1S/C9H10/c1-3-9-6-4-8(2)5-7-9/h3-7H,1H2,2H3"
20,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3"
21,"InChI=1S/C18H30/c1-3-4-5-6-7-8-9-11-14-17(2)18-15-12-10-13-16-18/h10,12-13,15-17H,3-9,11,14H2,1-2H3"
22,InChI=1S/C8Cl8/c9-2-1(4(11)8(15)16)3(10)6(13)7(14)5(2)12
23,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H
24,InChI=1S/C12H8/c1-3-9-4-2-6-11-8-7-10(5-1)12(9)11/h1-8H
25,"InChI=1S/C12H10/c1-3-9-4-2-6-11-8-7-10(5-1)12(9)11/h1-6H,7-8H2"
26,InChI=1S/C12H10/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h1-10H
