ID,InchiCode
1,"InChI=1S/C5H8/c1-4-5(2)3/h4H,1-2H2,3H3"
4,"InChI=1S/C6H10/c1-3-5-6-4-2/h3-4,6H,1,5H2,2H3/b6-4+"
7,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3"
10,"InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3"
13,"InChI=1S/C8H12/c1-2-8-6-4-3-5-7-8/h2-4,8H,1,5-7H2"
16,"InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3"
19,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3"
22,"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2"
25,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3"
28,"InChI=1S/C14H30/c1-3-5-7-9-11-13-14-12-10-8-6-4-2/h3-14H2,1-2H3"
31,"InChI=1S/C17H36/c1-3-5-7-9-11-13-15-17-16-14-12-10-8-6-4-2/h3-17H2,1-2H3"
34,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H
37,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3"
40,"InChI=1S/C9H10/c1-3-9-6-4-5-8(2)7-9/h3-7H,1H2,2H3"
43,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3"
46,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2"
49,"InChI=1S/C10H14/c1-3-9-7-5-6-8-10(9)4-2/h5-8H,3-4H2,1-2H3"
52,"InChI=1S/C10H14/c1-3-9(2)10-7-5-4-6-8-10/h4-9H,3H2,1-2H3"
55,"InChI=1S/C12H18/c1-2-3-4-6-9-12-10-7-5-8-11-12/h5,7-8,10-11H,2-4,6,9H2,1H3"
58,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3"
61,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"
64,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3"
67,"InChI=1S/C4H8O/c1-4(2)3-5/h5H,1,3H2,2H3"
70,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3"
73,"InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3"
76,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"
79,"InChI=1S/C6H14O/c1-3-4-5-6(2)7/h6-7H,3-5H2,1-2H3"
82,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3"
85,"InChI=1S/C8H18O/c1-3-4-5-6-7-8(2)9/h8-9H,3-7H2,1-2H3"
88,"InChI=1S/C10H22O/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3"
91,"InChI=1S/C7H8O/c1-6-4-2-3-5-7(6)8/h2-5,8H,1H3"
94,"InChI=1S/C8H10O/c1-2-7-3-5-8(9)6-4-7/h3-6,9H,2H2,1H3"
97,"InChI=1S/C11H16O/c1-8-7-9(11(2,3)4)5-6-10(8)12/h5-7,12H,1-4H3"
100,InChI=1S/C2H6O/c1-3-2/h1-2H3
103,"InChI=1S/C4H8O/c1-3-4(2)5-3/h3-4H,1-2H3"
106,"InChI=1S/C4H10O/c1-3-4-5-2/h3-4H2,1-2H3"
109,"InChI=1S/C5H10O/c1-4-6-5(2)3/h4-5H,1H2,2-3H3"
112,"InChI=1S/C6H14O/c1-3-5-7-6-4-2/h3-6H2,1-2H3"
115,"InChI=1S/C8H10O/c1-2-9-8-6-4-3-5-7-8/h3-7H,2H2,1H3"
118,"InChI=1S/C12H18O/c1-5-12(2,3)10-6-8-11(13-4)9-7-10/h6-9H,5H2,1-4H3"
121,"InChI=1S/C15H24O/c1-5-7-12-16-14-10-8-13(9-11-14)15(3,4)6-2/h8-11H,5-7,12H2,1-4H3"
124,"InChI=1S/C3H4O/c1-2-3-4/h2-3H,1H2"
127,"InChI=1S/C4H6O/c1-4(2)3-5/h3H,1H2,2H3"
130,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H
133,InChI=1S/C3H6O/c1-3(2)4/h1-2H3
136,InChI=1S/C5H8O/c6-5-3-1-2-4-5/h1-4H2
139,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2
142,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3"
145,"InChI=1S/C7H14O/c1-6(2)4-5-7(3)8/h6H,4-5H2,1-3H3"
148,"InChI=1S/C9H18O/c1-3-4-5-6-7-8-9(2)10/h3-8H2,1-2H3"
151,"InChI=1S/C3H4O2/c1-2-3(4)5/h2H,1H2,(H,4,5)"
154,"InChI=1S/C4H8O2/c1-3(2)4(5)6/h3H,1-2H3,(H,5,6)"
157,"InChI=1S/C6H12O2/c1-3-4-5(2)6(7)8/h5H,3-4H2,1-2H3,(H,7,8)"
161,"InChI=1S/C2H4O2/c1-4-2-3/h2H,1H3"
163,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3
166,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3"
169,"InChI=1S/C4H8O2/c1-3-4(5)6-2/h3H2,1-2H3"
172,"InChI=1S/C5H10O2/c1-2-3-4-7-5-6/h5H,2-4H2,1H3"
175,"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3"
178,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3"
181,"InChI=1S/C6H12O2/c1-3-5-6(7)8-4-2/h3-5H2,1-2H3"
184,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3"
187,"InChI=1S/C8H8O2/c1-7(9)10-8-5-3-2-4-6-8/h2-6H,1H3"
190,"InChI=1S/C8H16O2/c1-4-5-8(9)10-6-7(2)3/h7H,4-6H2,1-3H3"
193,"InChI=1S/C9H18O2/c1-4-5-9(10)11-7-6-8(2)3/h8H,4-7H2,1-3H3"
196,"InChI=1S/C10H20O2/c1-4-6-7-10(5-2)8-12-9(3)11/h10H,4-8H2,1-3H3"
199,"InChI=1S/C3H3N/c1-2-3-4/h2H,1H2"
202,"InChI=1S/C4H5N/c5-3-4-1-2-4/h4H,1-2H2"
205,"InChI=1S/C6H11N/c1-2-3-4-5-6-7/h2-5H2,1H3"
208,"InChI=1S/C3H7N/c1-2-3-4/h2H,1,3-4H2"
211,"InChI=1S/C4H11N/c1-2-3-4-5/h2-5H2,1H3"
214,"InChI=1S/C4H11N/c1-3-5-4-2/h5H,3-4H2,1-2H3"
217,"InChI=1S/C5H13N/c1-2-3-4-5-6/h2-6H2,1H3"
220,"InChI=1S/C6H15N/c1-2-3-4-5-6-7/h2-7H2,1H3"
223,"InChI=1S/C6H15N/c1-5(2)4-6(3)7/h5-6H,4,7H2,1-3H3"
226,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3"
229,"InChI=1S/C8H19N/c1-2-3-4-5-6-7-8-9/h2-9H2,1H3"
232,"InChI=1S/C10H15N/c1-3-11(4-2)10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3"
235,"InChI=1S/C11H17N/c1-4-11(2,3)9-5-7-10(12)8-6-9/h5-8H,4,12H2,1-3H3"
238,InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H
241,InChI=1S/C9H7N/c1-2-6-9-8(4-1)5-3-7-10-9/h1-7H
244,"InChI=1S/C8H9NO/c1-7(10)9-8-5-3-2-4-6-8/h2-6H,1H3,(H,9,10)"
247,"InChI=1S/C12H17NO/c1-3-4-10-13(11(2)14)12-8-6-5-7-9-12/h5-9H,3-4,10H2,1-2H3"
250,"InChI=1S/C3H7NO2/c1-3(2)4(5)6/h3H,1-2H3"
253,"InChI=1S/C7H7NO2/c1-6-3-2-4-7(5-6)8(9)10/h2-5H,1H3"
256,InChI=1S/C2H3NO/c1-3-2-4/h1H3
259,"InChI=1S/C7H11NO/c9-6-8-7-4-2-1-3-5-7/h7H,1-5H2"
262,"InChI=1S/C4H10S/c1-2-3-4-5/h5H,2-4H2,1H3"
265,"InChI=1S/C6H14S/c1-2-3-4-5-6-7/h7H,2-6H2,1H3"
268,"InChI=1S/C8H18S/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3"
271,InChI=1S/C4H4S/c1-2-4-5-3-1/h1-4H
274,"InChI=1S/C6H10S/c1-3-5-7-6-4-2/h3-4H,1-2,5-6H2"
277,"InChI=1S/C6H14O2S/c1-3-5-9(7,8)6-4-2/h3-6H2,1-2H3"
280,"InChI=1S/C4H5NS/c1-2-3-5-4-6/h2H,1,3H2"
283,"InChI=1S/C2H5Cl/c1-2-3/h2H2,1H3"
286,"InChI=1S/C3H7Cl/c1-3(2)4/h3H,1-2H3"
289,"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3"
292,"InChI=1S/C4H9F/c1-4(2,3)5/h1-3H3"
295,"InChI=1S/C5H11Br/c1-2-3-4-5-6/h2-5H2,1H3"
298,InChI=1S/C6H5F/c7-6-4-2-1-3-5-6/h1-5H
301,"InChI=1S/C6H13Br/c1-2-3-4-5-6-7/h2-6H2,1H3"
304,"InChI=1S/C7H7Br/c1-6-4-2-3-5-7(6)8/h2-5H,1H3"
307,"InChI=1S/C7H7Cl/c1-6-3-2-4-7(8)5-6/h2-5H,1H3"
310,"InChI=1S/C7H7I/c1-6-4-2-3-5-7(6)8/h2-5H,1H3"
313,"InChI=1S/C7H15I/c1-2-3-4-5-6-7-8/h2-7H2,1H3"
316,"InChI=1S/C8H17Cl/c1-2-3-4-5-6-7-8-9/h2-8H2,1H3"
319,InChI=1S/C2H3ClO/c1-2(3)4/h1H3
322,"InChI=1S/C2H8N2/c1-4(2)3/h3H2,1-2H3"
325,"InChI=1S/C3H5ClO2/c1-2(4)3(5)6/h2H,1H3,(H,5,6)"
328,"InChI=1S/C3H7NO3/c1-2-3-7-4(5)6/h2-3H2,1H3"
331,"InChI=1S/C3H9NO/c1-4-2-3-5/h4-5H,2-3H2,1H3"
334,"InChI=1S/C4H7BrO2/c1-2-7-4(6)3-5/h2-3H2,1H3"
337,"InChI=1S/C4H7NO/c1-4(2,6)3-5/h6H,1-2H3"
340,InChI=1S/C4H8OS/c1-3-6-4-2-5-1/h1-4H2
343,"InChI=1S/C4H10O2/c1-5-3-4-6-2/h3-4H2,1-2H3"
