Compound Id	ChiPath [SP-5]
13837650	0.0
29015	0.75
258	0.0
7714	0.0
7882	0.854
7837	0.479
7812	0.354
932	0.604
6040	0.25
1004	0.0
10445	0.0
6320	0.0
6312	0.0
6146	0.0
21011	0.0
3644	0.0
29000	0.0
175	0.0
6102	0.0
236	0.75
7224	1.105
7673	0.901
6321	0.0
29012	0.433
5730	0.0
7676	0.901
5977	0.0
7787	0.75
7679	0.901
14840	0.729
8569	0.604
121365	0.943
6104	0.0
3168	0.0
12181	0.0
7890	0.979
682	0.0
8525	0.0
7219	1.105
9614	0.901
8560	0.354
7767	0.25
864	0.0
6335	0.0
14672	0.0
7674	0.901
7641	0.971
11752	0.0
11815	0.0
13014	1.024
6334	0.0
28994	0.0
12814	0.471
7849	0.604
349	0.479
6967	1.024
7712	0.0
7636	0.638
7521	1.305
29080	0.5
7737	0.0
1108	0.901
13619	0.854
