ID,InchiCode
1,"InChI=1S/CH4O/c1-2/h2H,1H3"
2,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"
3,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3"
4,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3"
5,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3"
6,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3"
7,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2"
8,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3"
9,"InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3"
10,"InChI=1S/C9H20O/c1-2-3-4-5-6-7-8-9-10/h10H,2-9H2,1H3"
11,"InChI=1S/C10H22O/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3"
12,"InChI=1S/C11H24O/c1-2-3-4-5-6-7-8-9-10-11-12/h12H,2-11H2,1H3"
13,"InChI=1S/C12H26O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h13H,2-12H2,1H3"
14,"InChI=1S/C13H28O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14/h14H,2-13H2,1H3"
15,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3"
16,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"
17,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3"
18,"InChI=1S/C8H18O/c1-3-4-5-6-7-8(2)9/h8-9H,3-7H2,1-2H3"
19,"InChI=1S/C9H20O/c1-3-4-5-6-7-8-9(2)10/h9-10H,3-8H2,1-2H3"
20,"InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3"
21,"InChI=1S/C8H18O/c1-3-5-6-7-8(9)4-2/h8-9H,3-7H2,1-2H3"
22,"InChI=1S/C10H22O/c1-3-5-6-7-9-10(11)8-4-2/h10-11H,3-9H2,1-2H3"
23,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3"
24,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"
25,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3"
26,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3"
27,"InChI=1S/C5H12O/c1-4(2)5(3)6/h4-6H,1-3H3"
28,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"
29,"InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3"
30,"InChI=1S/C6H14O/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3"
31,"InChI=1S/C6H14O/c1-6(2)4-3-5-7/h6-7H,3-5H2,1-2H3"
32,"InChI=1S/C8H18O/c1-3-5-8(7-9)6-4-2/h8-9H,3-7H2,1-2H3"
33,"InChI=1S/C8H18O/c1-3-5-6-8(4-2)7-9/h8-9H,3-7H2,1-2H3"
35,"InChI=1S/C5H10O/c1-2-3-4-5-6/h3-4,6H,2,5H2,1H3/b4-3-"
36,"InChI=1S/C5H10O/c1-2-3-4-5-6/h2,6H,1,3-5H2"
37,"InChI=1S/C5H8O/c1-2-3-4-5-6/h6H,2,5H2,1H3"
38,"InChI=1S/C5H8O/c1-2-3-4-5-6/h6H,4-5H2,1H3"
39,"InChI=1S/C5H8O/c1-2-3-4-5-6/h1,6H,3-5H2"
40,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h4-5,7H,2-3,6H2,1H3/b5-4+"
41,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h3-4,7H,2,5-6H2,1H3/b4-3-"
42,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h2-3,7H,4-6H2,1H3/b3-2+"
43,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h2,7H,1,3-6H2"
44,"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h7H,2-3,6H2,1H3"
45,"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h7H,2,5-6H2,1H3"
46,"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h1,7H,3-6H2"
47,"InChI=1S/C3H4O/c1-2-3-4/h1,4H,3H2"
48,"InChI=1S/C4H6O/c1-2-3-4-5/h5H,4H2,1H3"
49,"InChI=1S/C5H8O/c1-2-3-4-5-6/h6H,2,5H2,1H3"
50,"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h7H,2-3,6H2,1H3"
51,"InChI=1S/C7H12O/c1-2-3-4-5-6-7-8/h8H,2-4,7H2,1H3"
52,"InChI=1S/C8H14O/c1-2-3-4-5-6-7-8-9/h9H,2-5,8H2,1H3"
53,"InChI=1S/C9H16O/c1-2-3-4-5-6-7-8-9-10/h10H,2-6,9H2,1H3"
54,"InChI=1S/C10H18O/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-7,10H2,1H3"
55,
56,"InChI=1S/C9H8O/c10-8-4-7-9-5-2-1-3-6-9/h1-3,5-6,10H,8H2"
57,"InChI=1S/C4H6O2/c5-3-1-2-4-6/h5-6H,3-4H2"
58,"InChI=1S/C6H10O2/c1-5(7)3-4-6(2)8/h5-8H,1-2H3"
