Compound Id	ChiPathCluster [VPC-5]
692	0.0
6153	0.0
127983	0.0
291	0.0
21106179	0.0
16425	0.0
23208	0.0
6105	0.0
11148	0.0
274	0.0
6086	0.0
9256	0.012
923	0.0
937	0.0
6085	0.0
217	0.0
9484	0.0
22814	0.0
22408	0.0
9286	0.0
12577	0.007
6084	0.0
6128	0.0
9243	0.0
62827	0.088
6132	0.0
391	0.0
38403	0.107
1087	0.0
16641	0.0
7954	0.0
864	0.0
11153	0.0
748	0.0
6095	0.0
6094	0.0
518	N/A
16841	0.024
6148	0.0
2056044	0.352
6151	0.0
6087	0.0
9095782	0.125
4514529	0.0
10675065	0.129
21106169	0.009
172	0.0
763	0.0
7956	0.0
7577	0.0
6089	0.0
6111	0.0
29040	0.037
10606755	0.237
6098	0.0
6120	0.0
13837650	0.0
13853215	0.153
61149	0.487
12197	0.0
682	0.0
61346	0.382
7558	0.0
7556	0.0
454215	0.061
7557	0.0
278	0.0
7957	0.0
654	0.0
9461	0.044
6130	0.0
7555	0.0
11727	0.0
1114	0.0
14441700	0.057
8960	0.0
6083	0.0
454209	0.051
56442	0.0
6101	0.0
6097	0.0
175	0.0
4449912	0.0
6102	0.0
9016	0.035
7559	0.0
2018165	0.0
7733	0.0
3644	0.0
6156	0.0
512	0.0
171	0.0
9646	0.0
9254	0.071
7734	0.0
9411	0.105
13835550	0.0
6135	0.0
13837190	0.0
10325078	0.286
7732	0.0
6335	0.0
7738	0.0
14829	0.0
4481813	0.0
10765	0.0
71390	0.0
6149	0.0
13872989	0.0
9391	0.023
6146	0.0
3631	0.231
6121	0.0
61213	0.057
3441	0.048
11099	0.0
11806	0.0
6308	0.0
3168	0.0
6104	0.0
1004	0.0
66567	0.533
1039	0.0
7713	0.0
73583	0.409
6103	0.0
7566	0.0
9994	0.0
10709	0.0
6309	0.0
6088	0.0
13299573	0.591
13836674	0.0
13835316	0.0
6092	0.0
14694	0.065
6313	0.0
11230	0.0
7564	0.0
7616	0.034
2062437	0.046
7712	0.0
4483639	0.0
10437	0.0
30713	0.0
2282428	0.110
6188	0.337
4483638	0.0
7330	0.0
12442	0.0
7546	0.0
9251	0.122
18971812	0.278
71433	0.612
10113	0.0
11755	0.056
7790	0.0
107412	0.220
56144	0.771
56020	0.0
13835977	0.0
256	0.0
10054	0.0
1005	0.0
553742	0.0
558883	0.0
99596	0.1
6333	0.0
6321	0.0
23055	0.172
8525	0.059
6125	0.0
4514586	0.0
11526	0.034
6322	0.0
6320	0.0
13836549	0.467
6163	0.354
62826	0.366
6108	0.0
11729	0.0
14672	0.204
6118	0.0
7730	0.0
11756	0.0
8544	0.0
23255	0.0
6312	0.0
6338	0.0
12201	0.167
62597	0.0
8329688	0.099
13837797	0.0
10653	0.059
13835336	0.0
7782	0.0
21106015	0.0
7727	0.0
558928	0.0
6093	0.0
693	0.0
11110	0.0
6311	0.0
8896	0.0
5977	0.0
7728	0.0
2340753	0.112
6340	0.0
9253	0.106
7626	0.544
7604	0.289
7553	0.0
12209	0.0
394562	0.0
10325184	0.112
83734	0.212
6315	0.0
7627	0.262
7717	0.0
387	0.0
60524	0.0
11109	0.0
63631	0.0
6100	0.0
13866746	0.373
7010	0.289
14998	1.732
12446	0.177
7560	0.0
258	0.0
10053	0.0
124968	0.038
7716	0.0
7552	0.0
7737	0.0
10571	0.214
17619	N/A
11809	0.0
13836713	0.0
13836589	0.0
11833	0.0
13835235	0.0
7767	0.0
7030	0.051
13836021	0.0
10124	0.0
59573	1.0
10777	0.0
6341	0.0
10018	0.0
558020	0.041
12626	0.0
13836591	0.0
11996	0.577
6165	0.158
7714	0.0
13862665	0.034
6042	0.0
7630	0.117
259	0.046
7607	0.102
5894	0.0
21108550	0.115
7772	0.0
21111806	0.139
236	0.0
9614	0.063
62808	0.045
10492	0.096
7736	0.0
11055	1.0
10446	0.658
7463	0.083
7619	0.943
7016	0.102
13871721	0.0
7739	0.0
7706	0.042
7028	0.25
5730	0.0
6316	0.0
8903	0.0
24590970	0.139
21011	0.129
9325	0.133
415	0.0
55090	0.401
10947	0.129
10772140	0.0
28994	0.0
13839553	0.0
3973	0.409
71312	0.190
3951	0.0
592	0.0
8904	0.0
8899	0.0
60329	0.0
6406	0.143
2916	0.0
2293678	0.061
6119	0.0
29015	0.0
11680	0.083
7624	0.667
7615	0.0
7090	0.279
6122	0.0
7024	0.433
55188	0.577
11117	0.0
13835224	0.0
6176	0.352
62249	0.635
13803	1.362
10755	1.0
9377	0.0
15077490	0.145
7823	0.0
11125	0.0
6307	0.0
7787	0.0
6334	0.0
13255	0.601
109838	0.0
11849	0.0
173	0.0
66656	N/A
13837280	0.0
11845	0.0
11094	0.204
13854944	0.1
29000	0.129
8398	0.129
10791	0.371
8733	0.0
10786	0.707
8554	0.0
92731	0.741
7788	0.0
9233	0.0
1020	0.0
11992	0.234
6187	0.643
8158	0.474
11023	0.408
11731	0.0
11207996	0.203
1609	0.0
7721	0.0
1095	0.0
11121	0.0
10498	0.0
7065	0.185
7791	0.0
109705	0.848
7636	0.197
7621	0.454
11551	0.612
13835836	0.184
7711	0.0
8543	0.0
6040	0.0
10445	2.041
11351244	0.674
7770	0.0
23150	18.371
12161	1.391
13874867	0.130
31029	0.0
4444456	0.0
7769	0.0
18607	0.0
10001	0.249
7747	0.117
10788	0.371
23621376	0.0
5993	0.0
8560	0.0
555074	0.0
10437074	0.135
13861343	0.210
7705	0.118
8141	0.153
10512	0.0
11180	0.258
7701	0.032
62589	0.348
7686	0.306
5439	0.034
11056	0.585
7026	0.194
66675	13.5
2005981	0.0
7622	0.552
7684	0.241
8900	0.0
11025	0.144
7475	0.113
59674	0.0
21171407	0.0
11095	0.072
13837537	0.0
10614293	2.041
6326	0.0
56117	2.177
7466	0.059
29036	0.0
7761	0.118
21168808	0.354
11104	0.333
16778	0.0
13835376	0.0
127750	0.0
10790	0.447
2018460	1.106
68503	1.570
13863629	0.1
7674	0.433
1143	0.0
1108	0.167
7029	0.088
29001	0.203
11788	0.335
11732	0.585
7688	0.110
7515	0.071
11794	0.091
13836520	0.034
11678	0.183
2038738	0.076
8562	0.0
29012	0.042
21106535	0.166
13875283	0.209
13867413	0.043
13837702	0.0
5949	0.0
71089	0.1
7551	0.0
11706	0.071
66996	0.113
61487	0.694
10797	0.939
26325086	0.761
7478	0.065
11799	0.0
13839199	0.129
13835459	0.0
11793	0.204
10534	0.0
9326	0.147
63863	9.339
659	0.0
7459	0.295
10787	0.447
12228	N/A
18688	0.538
10795	1.540
55130	0.265
11086	0.306
11841	0.236
12012	0.0
4489	0.124
48024	0.270
11024	0.295
512621	N/A
66655	15.489
21106032	0.0
6330	0.0
11035	0.348
13439	3.536
7021	0.051
7018	0.065
120464	1.1
11864	0.0
4444608	0.0
10948	0.058
11761	1.633
12229	0.0
24099	0.0
22453	0.352
12499	0.491
7833	0.0
7657	0.3
7013	0.421
13837281	0.0
5708	0.182
7703	0.158
4512642	0.0
4516601	0.0
11244	0.0
4516599	0.0
11846	0.0
7812	0.0
10652594	N/A
7766	0.0
844	0.055
13816	0.072
19953955	0.0
7776	0.0
1141	0.118
11857	0.0
66021	0.124
10497	0.0
70715	0.196
21106520	0.142
66809	0.114
10452	29.735
10433	0.149
29107	0.0
10265264	0.760
13874733	0.142
11911	0.584
7811	0.0
13836399	0.0
7676	0.189
7064	0.294
349	0.0
10488	0.088
4514549	0.0
11193	0.663
4512361	0.0
11739	0.447
8552	0.032
8908	0.0
28986	0.195
10526	0.0
17443	0.099
68832	0.203
21800	1.040
10179173	0.760
81815	0.084
29016	0.160
7003	0.118
59447	0.246
13839109	0.042
13865426	0.163
7678	0.194
13842613	0.364
71430	0.374
7760	0.072
971	0.075
10420	0.101
11695	0.080
12643	0.139
7219	0.254
11784	0.161
7482	0.101
13838404	0.0
7679	0.153
15443	0.346
11434292	N/A
65936	0.084
13835209	0.0
7677	0.25
6342	0.0
15438	0.655
1348	0.115
11216	0.814
68328	13.263
4517338	0.122
11194	1.069
11819	0.241
13402	2.621
20843	0.319
55091	0.359
10487	0.491
15954	0.482
11045	0.071
11210	1.103
7521	0.304
7641	0.470
11543	0.390
13638	0.0
11752	0.072
7242	0.197
11843	0.042
7530	0.506
15765	1.040
10101	0.330
16791	0.0
11029	0.247
9633	0.0
28992	0.199
18717	1.219
6106	0.0
99440	1.364
7838	0.0
120621	0.321
9581	0.218
15413	2.022
7710	0.0
7536	0.071
7689	0.146
10710415	0.154
14751	0.595
7073	0.254
24533	0.171
7238	0.147
13835293	0.324
13866593	0.0
