Compound Id	BPol
6338	6.722
12201	13.118
62597	8.746
8329688	9.162
13837797	12.848
10653	11.620
13835336	6.992
7782	11.620
21106015	5.886
7727	11.095
558928	3.026
6093	3.896
693	3.578
11110	10.932
6311	8.312
8896	10.932
5977	2.353
7728	10.662
2340753	6.302
6340	15.305
9253	4.759
7626	17.221
7604	15.305
7553	6.756
12209	10.932
394562	7.517
10325184	6.302
83734	4.759
6315	10.259
7627	13.806
7717	8.312
387	8.908
60524	7.652
11109	13.118
63631	16.192
6100	9.056
13866746	7.108
7010	15.305
14998	31.701
12446	13.118
7560	11.026
258	10.932
10053	11.129
124968	7.123
7716	11.365
7552	8.942
7737	10.662
10571	13.806
17619	46.181
11809	8.072
13836713	8.839
13836589	14.764
11833	15.034
13835235	6.559
7767	15.305
7030	9.163
13836021	10.499
10124	10.932
59573	31.430
10777	11.890
6341	9.704
10018	12.578
558020	7.123
12626	10.932
13836591	12.848
11996	17.221
6165	13.118
7714	10.259
13862665	11.620
6042	4.540
7630	10.391
259	9.704
7607	11.890
5894	8.177
21108550	6.779
7772	11.890
21111806	6.779
236	6.559
9614	6.669
62808	7.123
10492	13.806
7736	6.126
11055	17.491
10446	15.992
7463	13.806
7619	17.491
7016	11.890
13871721	8.746
7739	6.653
7706	13.806
7028	12.848
5730	1.680
6316	7.399
8903	7.013
24590970	8.489
21011	13.118
9325	6.779
415	9.612
55090	12.445
10947	13.118
10772140	4.658
28994	7.084
13839553	8.746
3973	9.535
71312	7.282
3951	7.517
592	7.517
8904	7.013
8899	6.880
60329	13.281
6406	11.620
2916	4.766
2293678	7.282
6119	3.223
29015	12.578
11680	13.806
7624	17.058
7615	8.908
7090	9.075
6122	11.242
7024	13.118
55188	17.221
11117	8.746
13835224	8.746
6176	14.076
62249	15.992
13803	33.346
10755	17.491
9377	15.415
15077490	5.629
7823	17.221
11125	13.806
6307	11.129
7787	13.118
6334	9.270
13255	15.034
109838	16.950
11849	17.221
173	5.764
66656	48.367
13837280	2.353
11845	13.118
11094	17.491
13854944	14.005
29000	13.118
8398	13.118
10791	14.076
8733	9.179
10786	17.491
8554	12.848
92731	8.708
7788	10.932
9233	13.212
1020	6.786
11992	15.992
6187	4.086
8158	18.378
11023	17.491
11731	8.839
11207996	13.941
1609	13.281
7721	13.212
1095	11.026
11121	15.305
10498	5.453
7065	15.992
7791	12.685
109705	14.107
7636	11.349
7621	14.076
11551	17.491
13835836	19.137
7711	11.129
8543	7.399
6040	13.118
10445	19.678
11351244	8.746
7770	10.499
23150	50.554
12161	35.262
13874867	12.578
31029	11.242
4444456	5.213
7769	13.552
18607	13.212
10001	11.890
7747	15.992
10788	14.076
23621376	10.364
5993	10.590
8560	17.491
555074	15.305
10437074	6.340
13861343	2.516
7705	15.034
8141	9.704
10512	12.445
11180	15.305
7701	11.890
62589	14.872
7686	14.872
5439	9.866
11056	15.305
7026	10.932
66675	41.398
2005981	4.193
7622	15.305
7684	15.921
8900	4.826
11025	14.076
7475	15.992
59674	8.746
21171407	9.056
11095	14.076
13837537	12.415
10614293	18.585
6326	4.540
56117	35.803
7466	13.373
29036	4.093
7761	15.992
21168808	8.839
11104	19.678
16778	15.034
13835376	19.137
127750	19.137
10790	15.305
2018460	9.469
68503	33.346
13863629	7.247
7674	15.305
1143	4.011
1108	8.746
7029	9.433
29001	10.662
11788	16.192
11732	15.305
7688	9.199
7515	15.992
11794	15.305
13836520	14.764
11678	15.305
2038738	6.580
8562	17.058
29012	15.992
21106535	7.399
13875283	8.855
13867413	9.0
13837702	11.798
5949	14.076
71089	9.199
7551	6.953
11706	15.992
66996	6.340
61487	13.315
10797	16.263
26325086	18.866
7478	15.722
11799	11.095
13839199	8.972
13835459	12.252
11793	15.305
10534	8.746
9326	6.669
63863	46.181
659	10.937
7459	15.305
10787	15.305
12228	23.226
18688	18.179
10795	19.678
55130	18.179
11086	13.118
11841	21.594
12012	15.992
4489	6.289
48024	15.758
11024	15.305
512621	51.711
66655	50.554
21106032	9.586
6330	7.950
11035	19.678
13439	21.864
7021	11.024
7018	8.072
120464	14.632
11864	15.305
4444608	11.890
10948	10.932
11761	17.585
12229	7.084
24099	11.365
22453	18.179
12499	7.108
7833	17.491
7657	18.179
7013	6.726
13837281	1.680
5708	12.550
7703	16.625
4512642	17.491
4516601	17.491
11244	11.024
4516599	17.491
11846	12.685
7812	15.305
10652594	103.844
7766	13.315
844	6.289
13816	11.457
19953955	12.550
7776	15.398
1141	7.609
11857	13.118
66021	6.340
10497	13.429
70715	7.210
21106520	8.972
66809	10.888
10452	68.866
10433	18.179
29107	12.777
10265264	17.491
13874733	8.972
11911	3.866
7811	15.738
13836399	17.221
7676	5.886
7064	14.076
349	19.678
10488	11.620
4514549	0.0
11193	14.076
4512361	17.491
11739	17.491
8552	14.076
8908	15.305
28986	16.263
10526	14.632
17443	11.115
68832	12.848
21800	17.491
10179173	17.491
81815	4.989
29016	18.179
7003	13.806
59447	14.438
13839109	17.908
13865426	14.764
7678	13.118
13842613	11.159
71430	18.866
7760	16.263
971	6.559
10420	18.179
11695	15.559
12643	10.932
7219	10.932
11784	6.113
7482	18.179
13838404	4.963
7679	11.890
15443	14.076
11434292	71.323
65936	6.580
13835209	10.932
7677	13.552
6342	3.866
15438	17.491
1348	9.859
11216	17.491
68328	50.554
4517338	9.932
11194	17.491
11819	17.491
13402	21.864
20843	11.386
55091	3.744
10487	12.445
15954	17.491
11045	18.179
11210	17.491
7521	10.932
7641	10.932
11543	17.491
13638	17.058
11752	11.457
7242	11.159
11843	18.179
7530	19.265
15765	17.491
10101	24.025
16791	15.305
11029	17.491
9633	19.788
28992	11.386
18717	17.491
6106	9.366
99440	17.491
7838	16.263
120621	13.643
9581	10.771
15413	39.906
7710	9.139
7536	18.179
7689	6.113
10710415	15.722
14751	17.491
7073	20.365
24533	11.386
7238	10.662
13835293	13.118
13866593	13.985
13875196	10.771
120489	11.115
10197150	6.289
374462	9.612
13839575	21.053
8569	21.594
11600	9.433
5889	6.992
191367	13.281
6967	10.932
192642	13.643
1078	8.475
23101	73.509
17558	21.864
55123	18.179
68179	16.490
733	8.746
11042	11.159
21132380	11.159
9349	7.102
73412	10.456
235	7.517
7827	17.585
68156	13.552
773	6.353
17880	17.491
20119	13.643
70714	7.210
7225	6.353
7786	13.212
7224	6.126
13448	24.051
7673	6.756
10940	11.159
10939	14.076
13842993	8.912
29025	19.678
1664	7.219
7128	13.118
455420	21.594
11866	14.872
21105905	11.159
10772050	3.311
26765	13.643
7681	8.839
7837	17.491
553642	15.305
21106560	11.159
11830	15.615
7810	15.502
7815	17.585
13842001	18.378
21169510	9.6
11930	18.036
10437135	13.302
7835	17.925
19956441	14.736
78	6.353
67991	43.154
455353	19.407
13875281	8.072
2039535	13.302
13837686	5.886
7240	8.972
123993	19.678
7849	21.864
7803	16.263
11783	6.983
13839441	13.118
18219	8.839
83866	13.118
13875160	8.072
11865	16.818
11077	11.159
21106586	16.950
13835772	8.746
83850	13.118
7221	8.972
11699	17.746
7385	13.118
7391	12.848
7670	20.636
13860335	8.746
19231	14.693
29005	20.365
7443	6.424
22191	15.034
7802	18.449
7389	7.744
7241	6.353
6179	3.193
7694	20.365
24972	13.572
62489	10.888
6286	28.668
7528	16.625
11660	13.118
62230	19.678
8568	20.365
7129	10.932
69371	46.358
10784857	124.613
21105871	8.746
13839082	8.746
63889	6.411
21109330	15.305
10937	11.159
7236	12.025
1577	5.260
122090	73.509
8909	17.491
11716	20.365
12231	10.590
10384035	13.302
6270	44.008
156255	11.798
7659	13.118
11409	13.118
6402	17.491
11919	36.344
7856	21.431
13257	9.270
21106036	6.942
13840690	8.072
7765	11.326
7538	20.365
71787	10.662
441	18.449
2606	4.540
11795	12.323
6287	30.584
14692	19.678
7223	9.179
7685	6.983
123860	23.510
7672	13.315
9970	15.305
13857694	5.213
16159	6.726
7088	15.305
28969	11.620
12069	15.468
11265	16.923
13648	9.930
13876539	9.704
7533	19.678
7131	10.932
7434	19.678
13866817	5.213
6977	13.118
13854136	9.179
447	10.662
13837760	6.559
13835151	9.179
191	12.848
7234	10.499
71628	17.945
7132	9.704
11087	9.056
18801	15.738
13837988	5.213
10696	91.821
76894	92.091
12456	19.678
12445	15.830
69569	66.110
12809	21.864
7138	6.722
10236	13.118
13863618	7.517
4446445	16.263
3954	18.440
55205	15.830
11021	10.932
14198	17.491
29026	17.058
5976	8.567
13875258	8.942
9903	10.932
7183	15.305
21181	15.830
13839416	15.305
7851	20.111
18410	21.864
13865680	10.932
21112023	9.813
503239	14.459
4878	6.559
932	19.678
12010	17.802
63908	11.186
5830	10.932
13839308	8.312
14680	19.771
28682	10.157
14169248	15.603
63310	14.622
11671339	68.866
391428	17.491
122446	15.830
238	7.517
7239	11.026
11863	17.688
2041618	94.278
13851576	8.942
13854248	6.319
10437215	15.488
8070	9.704
370	18.449
455090	14.459
11632	16.923
14840	24.051
2656	21.594
78828	73.509
10422	19.932
20939	17.491
69914	68.866
9976	20.636
73479	8.610
924	14.005
6883	11.620
5979	2.520
577	8.177
13658	15.758
21106366	11.890
7419	15.305
14299946	89.635
331	7.517
7448	15.305
7509	22.552
12632	20.636
61001	12.219
28982	10.932
11604	10.932
62534	9.930
62408	9.930
123207	7.281
75951	17.221
13837787	6.722
13839123	10.932
59483	68.377
18724	15.532
7850	19.005
13875432	5.886
8665	10.662
13839128	10.932
13875219	5.886
456015	11.479
55084	22.552
6974	6.756
8657	10.662
13849981	19.678
26824	96.464
72793	17.221
21106014	6.844
6296	16.263
14256731	22.552
13860775	11.095
7140	9.704
13869339	6.319
13647	13.281
764	6.559
7800	22.552
8071	6.844
13835932	10.932
7809	13.512
4449	13.985
13839110	10.932
29029	20.636
21106525	11.365
7142	7.517
132	7.517
12220	25.967
20570	14.232
21106144	8.908
7190	9.704
8140	5.213
13869451	6.319
15461	17.491
76394	6.651
7518	6.083
8520	96.464
8883	17.491
6079	6.844
2931	22.678
10536	21.958
25552	15.758
13848808	11.620
10181341	9.704
10328	9.056
15846	19.245
5596	6.992
4962	8.746
13869462	11.365
11871	17.585
10265270	19.678
222538	12.073
768	9.724
2849146	12.073
8674	14.764
13869480	11.095
12635	24.051
65523	12.073
6999	15.305
2441	18.449
7662	4.540
13856352	11.365
7506	20.636
6897	13.806
8186	11.890
15431	8.942
58234	19.678
21106146	8.908
15387	22.297
8574	21.864
1015	8.993
26325090	19.109
13842573	6.756
9564	8.746
221226	13.373
8912	25.155
7848	19.875
13875441	6.756
13863774	8.908
13871718	13.118
10179239	19.678
10227261	23.510
776	8.312
906	8.746
21168813	11.890
4366810	22.119
7170	19.678
12821	6.126
13619	26.237
392	6.992
8097	13.118
299166	10.228
21106013	6.049
13869414	11.095
21111817	7.714
7511	24.738
24641	19.407
21106020	6.049
17131	35.533
10756	19.678
7984	13.118
10404	17.491
13853953	6.049
12218	22.822
21105897	13.806
13862559	4.540
5593	8.539
123	7.517
11773	5.693
13846663	15.305
10451	114.776
7852	21.958
7872	24.738
13662	7.247
12637	17.674
376	15.034
6780	8.972
6794	18.378
21106018	8.072
72551	19.407
15427	13.552
13859497	11.349
11576	11.890
6635	2.520
21111781	11.620
11080	6.992
13835630	18.378
105291	8.929
14846	24.738
13868640	6.953
21105859	12.848
11862	15.698
8910	21.864
14227	9.030
10437210	6.857
11589	11.890
64699	7.251
8098	8.972
589165	9.886
6781	10.824
12933	44.712
13853758	13.552
9893	14.076
6621	9.433
558878	18.449
8855	9.199
10980	7.714
206561	12.144
15855	16.263
13835126	9.030
5882	7.680
13864445	4.540
21170967	10.824
12478	6.126
21105870	10.932
13229	21.296
13849989	19.678
24535	17.945
18019	119.419
73390	14.260
6674	7.714
11591	8.475
67360	21.431
553578	18.449
10437335	14.260
14593	16.354
10432	9.056
7745	9.342
21159695	13.552
7891	26.237
10972	7.714
11557190	96.464
8183	7.680
12219	22.061
880	11.457
1446	7.517
2923	4.780
6775	5.693
12954	21.296
8576	24.484
21105848	11.620
68109	89.065
7882	24.051
120548	14.530
10181339	11.890
6788	10.932
13853943	7.155
11672	5.693
57726	17.491
10892	11.620
6898	12.848
1905	22.904
21106470	9.199
6950	5.693
13860434	11.620
12972	25.009
21106148	10.824
10664	6.722
7890	28.423
71876	24.738
7176	11.620
15965	15.992
67653	18.331
13487	19.678
9088156	78.315
7871	25.009
68224	91.821
18	7.517
4511751	31.272
10181338	11.620
10756390	91.821
84971	13.118
388391	13.118
13871489	21.053
11629	11.620
2241	7.950
21106519	15.738
11460	11.457
7189	9.704
8521	119.419
13876103	15.034
11510	6.953
14349	24.144
7211	6.885
2937774	14.331
11584	11.816
21105998	15.305
6736	10.932
4963	7.950
6789	8.072
6737	8.072
59482	16.263
81814	45.463
14021447	119.419
71	7.517
80863	18.605
955	6.722
7145	7.155
917	18.605
3350	7.517
10616	7.680
7172	6.885
10257	6.885
953	7.950
1151	8.993
21106571	3.866
6827	24.051
11422	14.963
21106163	3.866
10025	17.221
13835344	13.806
15853	23.617
21106140	19.137
10801109	44.505
86394	15.126
21106145	9.866
62310	15.992
13835706	23.927
7092	13.468
1448	6.885
8182	8.475
21106518	10.137
10437239	11.115
13848793	9.433
68676	10.273
16180	28.423
7600	22.822
13846959	7.155
6773	11.115
7340	31.497
13837329	16.680
21106581	9.866
16475	8.908
7146	7.517
185	9.426
6828	10.932
11488212	10.002
6646	13.118
10801842	21.271
16387	45.924
11586	11.782
62472	11.782
16388	44.966
21108576	10.137
6480	10.066
23083	17.746
10628694	6.126
7892	26.237
71437	17.688
5644	22.276
10909	13.118
10918	13.118
8935	17.058
4510206	16.746
7757	29.111
13846749	13.806
2298886	29.174
6550	8.042
8341	8.746
7208	8.475
11882	30.610
4611	14.076
13835351	11.115
8374	18.179
70682	20.071
13492	21.864
13677	13.118
6739	8.746
17347	15.222
7875	29.111
11777	6.953
7310	15.559
11465	13.643
2157	12.578
8150	9.071
7302	12.848
7202	8.235
7042	7.680
6035	11.890
11776	7.150
10908	13.118
10850	13.118
556589	13.806
7299	13.118
8577	26.331
21106900	13.806
17652	13.512
5915	9.704
10106	37.143
63518	18.449
17868	11.386
6706	7.714
10851	13.118
11588	10.014
79969	16.263
6675	10.014
71193	16.975
2206	17.312
13867714	11.386
4445317	22.822
10849	13.118
11595	14.963
1906	11.457
6193	32.630
67270	15.655
16177	25.804
6033	15.655
6478	10.932
15517	11.548
10841	13.118
13574	27.006
8319	9.179
7964	30.443
15789876	28.841
21105699	11.386
13622	30.610
10829	13.118
11507	7.150
7585	48.320
6790	9.179
15495	18.179
13860	13.124
10831	13.118
56515	27.724
20124	9.169
744	9.724
10343	9.071
218253	10.259
454319	50.526
76154	20.481
33084	16.285
67414	81.984
220998	25.669
15867	28.560
7901	28.423
14627	9.270
21106570	3.193
10449	137.731
10813	13.118
199342	22.822
15755	7.399
15702	19.232
62484	14.116
4522053	31.109
8273	8.610
11883	32.796
8262	8.610
642951	11.109
15747	24.051
15524	7.399
13837303	21.053
305	11.620
230	11.620
14995	7.399
10733068	114.776
256210	9.270
33421	9.586
67470	7.399
33416	31.444
14994	7.399
15756	7.399
12938	30.948
6588	8.908
15475	7.399
7279	16.716
23886	9.586
14472	13.709
15476	7.399
42330	19.499
2991	11.890
12682	15.305
4762	18.663
361	7.517
6592	10.932
11884	27.990
15488	10.259
15478	7.399
21106573	4.029
11003	12.685
15489	10.259
15861	15.305
7155	7.843
64155	19.066
2627	17.072
24142	32.796
8073	9.234
44152	17.312
26325080	142.375
8916	35.139
4267	25.258
33455	9.586
15619	15.305
96749	14.076
18336	18.366
5236	16.602
440	15.305
2973	24.908
3173	31.125
2185	12.252
1361549	20.636
7915	30.610
30600	9.586
1438	7.150
15477	7.399
10437836	17.674
8120	12.460
26010	9.586
7152	5.809
13846658	10.932
8470	16.043
3544	20.636
15621	15.305
33934	9.586
7913	33.484
7994	28.564
2468	21.848
6840	12.848
12133	23.594
11632871	33.631
34863	8.912
63968	11.457
61739	8.746
68437	15.305
66895	22.822
26260	15.305
33932	9.586
33933	9.586
5027	18.818
192748	11.945
8282	8.746
5004	21.594
34188	8.912
13114	26.374
18280	44.124
12024	28.850
2068	16.602
6835	11.365
78998	32.363
72056	28.423
4626	31.037
2169	21.005
23115	35.321
6492	8.746
4103087	7.318
9824	9.704
15473	9.586
34664	8.912
9053802	32.796
37904	8.912
13856959	15.992
12586	37.955
5368	25.592
707	9.079
34665	8.912
17098	9.586
17099	9.586
84188	6.726
15620	15.305
8111	10.932
3210	28.423
49469	19.259
967	3.193
158870	6.726
2915	11.026
83330	28.082
157093	6.726
4768	23.191
34864	8.912
14993	7.296
8329	12.848
970	10.932
7917	32.796
136000	6.726
34866	8.912
83374	6.726
2297538	38.315
20848	23.191
457145	6.726
8067	2.520
37918	8.912
457140	6.726
34865	8.912
8241	25.426
14620	25.781
6593	10.499
21782117	13.182
135983	6.726
10540	37.169
25472	18.230
25605	8.912
6464	3.356
25677	8.239
136001	6.726
136003	6.726
34666	8.912
82753	17.512
10438331	8.807
2121	16.716
1278	11.386
4457	33.046
62265	8.638
11974	7.346
31991	22.212
481441	134.975
34867	8.912
84235	6.726
13087	24.654
2079	23.872
2424	20.108
5256	21.638
7315	15.722
15474	9.586
37915	8.912
40191	8.239
29348	29.152
26011	8.912
28287	19.863
62632	34.549
30932	25.989
22172	23.191
5899	15.559
2297441	19.585
37905	8.912
3987	24.276
33617	27.967
2283071	17.491
34830	35.229
16568	24.310
108106	109.312
69223	13.438
35581	8.239
23912	35.409
13302	23.958
4932499	17.491
3006	33.223
56793	8.239
13090	15.310
34868	8.912
10243	3.626
13850879	30.486
56791	8.239
14674	38.789
15729	26.408
8060	15.992
9040	20.058
34870	8.912
30881	27.967
17587	30.678
34869	8.912
457144	6.726
5807	19.590
9026	30.747
3008	15.370
4575	23.872
135925	6.726
4759	27.967
82777	8.239
34871	8.912
454495	8.239
6688	7.048
36319	24.952
533188	8.239
34872	8.912
10169	17.491
11891	34.983
56792	8.239
26325081	165.330
8058	13.806
20493	22.320
36278	16.491
35580	8.239
82755	6.053
82842	27.232
15417	22.212
46262	8.239
136002	6.726
28941	26.462
56123	20.166
5342	23.969
56784	8.912
16182	8.239
56785	8.239
56790	8.239
26563	37.733
13303	23.958
82765	7.566
82767	24.953
12705	26.145
14826	9.276
30816	31.902
16481	33.135
97173	6.053
102720	6.053
7051	27.140
21924	8.912
102721	6.053
33458	8.239
82818	8.239
3548	27.649
35579	8.239
38839	30.685
27749	20.146
34667	8.912
56795	8.239
56788	8.239
1994	27.138
8939	22.094
16482	35.233
36972	8.239
21106365	12.779
4760	28.331
34873	8.912
7967	8.538
559096	32.383
35582	8.239
56771	7.566
13520	26.784
56774	7.566
9873	11.984
3463	8.406
37744	7.566
12874	28.331
46893	8.239
82807	8.239
35081	7.566
56769	7.566
35584	8.239
3864	36.691
13300034	10.426
10292746	13.182
33829	23.129
102833	6.053
47912	8.239
13844817	28.649
82817	8.239
82762	6.053
2839	13.987
6842	13.306
82754	6.053
157094	6.053
3229	30.766
5237	12.799
82840	30.323
34189	8.239
16736498	17.289
7968	8.809
29117	17.408
33304	8.239
56794	8.239
13837319	29.799
457138	6.053
39406	7.566
56780	7.566
27793	6.053
106355	6.053
6767	10.544
34847	7.566
102897	6.053
2581	37.169
6417	23.148
103011	6.053
82712	6.053
56781	7.566
45444	7.566
102947	6.053
102933	6.053
33457	8.239
8287	16.182
33280	8.239
36029	24.085
46263	8.239
56777	7.566
33666	6.893
56787	8.239
16736486	9.919
102801	6.053
82873	32.394
8288	11.809
4025	29.325
17339596	19.033
33456	8.239
2629	26.693
33386	8.239
2003	11.266
6514	15.034
36973	7.566
97172	6.053
36974	7.566
82819	7.566
15572	22.964
102856	6.053
13115	29.331
8800	10.932
29153	10.932
35583	8.239
82820	7.566
45445	7.566
4886542	23.156
103066	6.053
46894	7.566
32873	42.041
35563	13.210
17684	18.278
44885	22.829
46710	21.551
33326	16.761
4745	26.058
26325088	28.620
56772	7.566
34848	7.566
56760	6.893
84346	6.893
26325085	28.620
28552	20.572
12364	28.971
56755	6.893
82796	20.538
35265	23.943
56789	8.239
4599	17.312
24638	37.060
56768	7.566
13328	10.322
4437893	18.179
6371	17.491
56778	7.566
3277	16.373
4526760	30.751
21568	34.962
96948	5.380
16415	7.566
193215	11.266
26325087	28.620
37779	7.566
56779	7.566
11274	11.095
35585	7.566
84344	7.566
56786	8.239
82797	35.869
5363	10.828
541032	7.150
31129	9.649
37749	25.314
56776	7.566
46264	8.239
83413	6.893
43354	7.566
457139	6.053
21429023	9.919
97055	5.380
4927801	136.640
34859	6.893
7260	11.346
19939	29.373
56756	6.893
4719431	25.705
102798	6.053
36976	6.893
45446	7.566
56767	6.893
8093	14.076
29631	11.719
34850	7.566
14348	39.355
559213	8.239
6453	9.988
84345	7.566
56766	6.893
102722	5.380
33281	8.239
1262	18.179
36975	7.566
154865	5.380
102741	5.380
26325082	188.285
32555	21.344
82740	6.893
215802	10.426
30459	39.943
23977588	17.289
4333	16.386
18941	30.517
97198	5.380
37019	6.893
82783	6.893
37000	6.893
39198	6.893
56765	6.893
46285	7.566
4938407	17.289
46284	7.566
82806	7.566
19722	27.336
34116	21.361
34668	7.566
34851	6.893
56773	7.566
82798	39.972
29282	30.517
47913	7.566
5772	9.919
28827	39.261
26915	25.264
6066	14.076
32952	7.566
48518	28.066
84347	6.893
75956	31.444
102857	5.380
43353	7.566
83414	6.220
2940	13.182
18445	34.962
25304	27.811
102787	5.380
18444	32.864
15010	11.664
82823	6.220
83411	12.771
102742	5.380
34190	6.893
56761	6.893
47914	6.893
102743	5.380
66326	36.584
56559	41.542
35529	30.378
36710	6.893
7991	35.051
33832	27.410
34852	6.893
2927	10.426
154866	5.380
35588	39.909
59833	22.725
12730	32.433
8243	34.171
15699	24.234
64559	29.796
56023	22.842
56782	6.220
549017	6.893
97240	5.380
33282	7.566
20545	40.313
36977	6.220
4066	12.612
2457	15.396
77706	23.398
4813314	27.477
56770	7.566
29847	32.879
56763	6.893
56757	6.893
102834	5.380
7928	41.542
4939096	17.289
36771	6.893
56764	6.893
9817	25.064
36978	6.893
34191	6.893
84348	6.220
45678	33.662
7929	45.915
82738	6.220
37994	24.305
106356	5.380
36979	6.220
10085	19.019
39407	31.606
11369	14.050
56762	6.893
37745	6.893
36981	6.220
56758	6.893
4744	25.895
36980	6.220
11359	7.543
6057	12.612
56775	7.566
6640	9.730
37004	6.220
4956170	7.566
34853	6.893
56783	6.220
4941232	22.725
82736	6.893
47915	6.220
4060	26.051
16139	17.695
2635909	14.025
15822	10.519
13338	19.387
12543	11.939
36983	6.220
96868	4.706
96864	4.706
56759	6.893
6058	22.704
36982	6.220
33983	6.893
36984	6.893
82831	16.923
45447	6.220
33407	5.546
2271976	29.727
4575338	24.667
24388	33.104
3171	44.395
12367	27.186
15637	5.546
82821	5.546
34860	6.220
11936	8.992
72522	43.728
82786	17.381
6542	11.916
97224	4.706
97234	4.706
5148	19.915
34854	6.893
3534	29.998
46137	6.220
12536	30.363
77887	26.232
6559	38.544
33984	6.893
26325084	234.196
11897	48.101
9242615	21.051
97233	4.706
26325083	211.240
46525	30.956
7988	30.584
46136	6.893
33142	43.457
33141	41.359
34418	22.546
5739	13.118
97142	4.706
2928	11.939
8817	13.118
36986	6.220
82834	22.894
47916	6.220
8078	33.611
4617	26.420
550258	6.220
35205	5.546
36985	5.546
46739	28.137
3326	20.464
35566	6.220
55075	7.346
2908	18.890
4913	28.407
4777	25.533
2181	26.228
6528	38.544
5557	30.685
97257	4.706
6639	7.740
33986	6.220
45448	5.546
33316	6.893
36988	5.546
105648	16.018
82679	11.939
35912	5.546
102923	4.706
8004	14.715
11898	45.915
36987	5.546
20390	11.095
3972	21.490
5590	42.376
11899	50.288
154958	6.893
3513	22.778
7970	11.939
154062	4.706
4629	31.844
36990	5.546
85876	13.635
26916	22.945
77764	27.771
33985	6.220
35108	6.220
82751	4.873
5660	25.009
36989	4.873
6519	34.171
11917	21.864
2925	14.483
16576	30.601
4447447	28.769
2284017	9.926
5554	26.237
39394	16.598
509179	37.733
77874	28.607
4444070	17.908
4228778	39.919
82822	5.546
43456	42.327
24247	40.126
4445165	30.954
34192	5.546
37764	46.013
2342810	13.635
2075	27.124
12017	52.474
6367	14.798
77933	18.347
2768	32.873
11283	22.008
5791	31.568
96965	4.033
33198	4.033
91304	14.790
35206	4.873
6281	37.143
82759	30.360
66316	26.905
154959	6.220
8804	13.118
8799	13.118
82870	33.846
5376	26.746
5553	26.237
15484	4.2
135795	13.832
49560	46.7
2246	13.118
12072	54.660
21106505	47.290
36968	27.494
2625	27.431
33255	13.832
4444102	13.806
5198	18.890
82852	32.968
2699	29.524
5773	34.712
4444107	25.606
11900	56.847
26325089	40.549
77730	28.473
39145	12.113
8103122	25.426
11901	59.033
6366	18.278
5932	34.712
15827	3.360
136695	14.029
29089	38.324
5678	15.305
5768	29.799
8763	13.118
11146	61.220
5113	30.885
17499	27.418
24722	37.733
94701	12.113
11902	63.406
6013	27.905
31006	27.905
34697	20.318
18949	30.856
10162	36.505
48085	45.103
49179	47.290
10542	72.152
