Compound Id	BCUT [BCUTp-1h]
55188	8.1125
11117	6.8596
13835224	5.8396
6176	8.4370
62249	8.3580
13803	6.1106
10755	8.8995
9377	6.6876
15077490	9.8255
7823	6.0701
11125	6.3426
6307	8.24
7787	6.6538
6334	5.6091
13255	6.9838
109838	5.8328
11849	6.4626
173	4.9925
66656	6.4198
13837280	8.8078
11845	6.8843
11094	7.4848
13854944	6.7699
29000	7.1383
8398	7.2485
10791	7.4953
8733	5.9073
10786	8.2708
8554	6.3570
92731	9.4308
7788	6.7889
9233	7.8254
1020	6.2740
11992	6.7783
6187	9.6043
8158	7.9098
11023	7.9564
11731	8.8753
11207996	7.7918
1609	6.2216
7721	7.8191
1095	7.9644
11121	7.0976
10498	6.5440
7065	7.2594
7791	6.5931
109705	7.9269
7636	6.3591
7621	7.4149
11551	8.2708
13835836	6.6968
7711	7.9256
8543	7.0830
6040	6.5021
10445	8.9043
11351244	8.0911
7770	6.4743
23150	6.8371
12161	5.9450
13874867	6.6274
31029	9.9013
4444456	7.1188
7769	6.6570
18607	8.1335
10001	7.2186
7747	7.1316
10788	7.8030
23621376	5.8613
5993	6.1725
8560	7.0133
555074	7.1820
10437074	7.8867
13861343	9.6850
7705	6.6083
8141	6.4196
10512	7.0481
11180	8.1167
7701	6.5826
62589	7.7694
7686	7.6438
5439	5.3218
11056	7.7981
7026	6.6671
66675	7.4057
2005981	7.8517
7622	7.4520
7684	7.2690
8900	4.8640
11025	6.8599
7475	6.6236
59674	6.0474
21171407	10.0775
11095	6.8599
13837537	5.9967
10614293	8.9043
6326	8.7595
56117	6.8962
7466	5.7484
29036	10.7973
7761	7.3137
21168808	9.1280
11104	7.6491
16778	5.9707
13835376	5.9910
127750	6.0493
10790	7.5694
2018460	9.66
68503	6.9008
13863629	6.5345
7674	7.8268
1143	4.8161
1108	7.5348
7029	5.9761
29001	6.7065
11788	7.4721
11732	8.3937
7688	7.0087
7515	6.1496
11794	6.9341
13836520	6.2483
11678	7.1744
2038738	7.0134
8562	6.6896
29012	6.5028
21106535	7.5535
13875283	7.5229
13867413	6.0171
13837702	6.5743
5949	6.7734
71089	6.8425
7551	8.5452
11706	6.7808
66996	7.5385
61487	10.1263
10797	7.8093
26325086	7.6188
7478	5.4510
11799	6.3583
13839199	7.1939
13835459	6.3523
11793	7.3933
10534	7.3104
9326	6.6741
63863	5.8552
659	7.2834
7459	7.5629
10787	7.8773
12228	N/A
18688	8.5150
10795	8.8995
55130	6.8569
11086	7.8743
11841	7.2558
12012	6.6780
4489	6.9529
48024	7.4084
11024	7.7596
512621	7.6680
66655	7.6284
21106032	7.2238
6330	5.8452
11035	8.1136
13439	9.2186
7021	6.0535
7018	6.8110
120464	9.5980
11864	7.1060
4444608	6.9049
10948	6.4673
11761	9.3956
12229	6.3856
24099	6.4184
22453	7.8811
12499	6.5660
7833	7.2549
7657	7.4539
7013	9.0390
13837281	9.7972
5708	6.8965
7703	7.1184
4512642	7.2030
4516601	7.3392
11244	6.7380
4516599	7.2030
11846	6.7887
7812	6.8165
10652594	6.2239
7766	8.0828
844	5.9195
13816	6.2210
19953955	6.4503
7776	7.9763
1141	6.2859
11857	7.1380
66021	7.7216
10497	10.2156
70715	8.6955
21106520	7.3615
66809	7.0091
10452	6.4345
10433	7.2102
29107	6.8133
10265264	7.9888
13874733	7.4478
11911	10.7188
7811	6.9714
13836399	6.4920
7676	8.2046
7064	7.7239
349	7.1715
10488	6.4375
4514549	6.177
11193	8.6670
4512361	7.3392
11739	7.9553
8552	6.8970
8908	7.0166
28986	7.0191
10526	7.2054
17443	6.8424
68832	7.0209
21800	8.4455
10179173	7.9888
81815	6.0221
29016	7.3868
7003	7.4030
59447	7.5665
13839109	6.0705
13865426	6.7846
7678	7.0294
13842613	7.5228
71430	6.8269
7760	7.0938
971	6.7196
10420	6.9380
11695	6.2626
12643	7.2217
7219	8.1529
11784	8.0520
7482	6.7022
13838404	11.9543
7679	6.7180
15443	7.9742
11434292	N/A
65936	7.2102
13835209	6.1096
7677	7.6615
6342	9.7416
15438	8.4006
1348	6.8656
11216	8.4269
68328	7.8288
4517338	8.5730
11194	8.7413
11819	7.5502
13402	10.1570
20843	7.6363
55091	10.4435
10487	8.5199
15954	8.1916
11045	6.5814
11210	8.7413
7521	7.6649
7641	7.8218
11543	7.8025
13638	7.1671
11752	6.1845
7242	7.7961
11843	6.8172
7530	7.5943
15765	8.4455
10101	4.9188
16791	7.0415
11029	7.4838
9633	7.1649
28992	7.1657
18717	8.8253
6106	13.4217
99440	8.7078
7838	7.0505
120621	7.2406
9581	7.3199
15413	7.0521
7710	8.3960
7536	7.0542
7689	7.8927
10710415	6.6623
14751	8.4505
7073	7.4163
24533	7.6294
7238	7.3809
13835293	8.1125
13866593	6.9295
13875196	7.3313
120489	6.6756
10197150	6.3826
374462	7.1070
13839575	5.9712
8569	6.5815
11600	6.8489
5889	7.3396
191367	6.6858
6967	8.1357
192642	7.4117
1078	6.3511
23101	7.0894
17558	7.6027
55123	6.9923
68179	7.0761
733	6.0680
11042	7.4983
21132380	7.7821
9349	7.3220
73412	8.1701
235	7.6499
7827	8.6061
68156	6.7746
773	5.7308
17880	7.2632
20119	6.6119
70714	9.0285
7225	7.6241
7786	9.8109
7224	7.6804
13448	9.0616
7673	9.3616
10940	7.9690
10939	7.9781
13842993	11.2303
29025	7.3699
1664	7.25
7128	8.7760
455420	7.1507
11866	7.0581
21105905	7.9828
10772050	10.1338
26765	6.7761
7681	9.2556
7837	7.0721
553642	7.2685
21106560	8.0677
11830	10.3728
7810	8.1614
7815	8.0549
13842001	8.0274
21169510	10.6053
11930	7.3654
10437135	7.3510
7835	7.1496
19956441	6.7647
78	7.5136
67991	7.7091
455353	6.8064
13875281	8.8327
2039535	7.1568
13837686	8.4396
7240	7.9649
123993	8.8204
7849	7.3277
7803	7.1123
11783	9.2026
13839441	6.6198
18219	11.2445
83866	7.2646
13875160	8.3616
11865	7.3451
11077	7.6553
21106586	8.0421
13835772	7.7361
83850	7.2646
7221	8.2349
11699	6.6509
7385	8.4440
7391	7.6570
7670	7.8041
13860335	7.7361
19231	7.4164
29005	7.1328
7443	7.2844
22191	7.1781
7802	7.2510
7389	7.7811
7241	7.3850
6179	11.6964
7694	6.7415
24972	7.9438
62489	7.2593
6286	6.3345
7528	7.7236
11660	8.2868
62230	9.0556
8568	7.0724
7129	8.9556
69371	9.3708
10784857	6.6765
21105871	7.6185
13839082	7.5968
63889	8.1990
21109330	8.3520
10937	8.0523
7236	7.6417
1577	5.9041
122090	7.8860
8909	7.1980
11716	6.8958
12231	7.8705
10384035	7.0195
6270	7.2025
156255	7.8316
7659	8.1360
11409	8.7584
6402	9.8161
11919	9.0930
7856	7.0826
13257	7.5075
21106036	7.3915
13840690	8.4789
7765	8.3214
7538	7.2114
71787	6.5765
441	7.2078
2606	10.2080
11795	6.7762
6287	5.8619
14692	7.4706
7223	8.0459
7685	9.0389
123860	6.2268
7672	9.6732
9970	7.4238
13857694	8.7308
16159	9.8485
7088	9.5450
28969	7.7665
12069	7.0001
11265	8.1540
13648	7.9571
13876539	8.2266
7533	8.5060
7131	8.3649
7434	8.3488
13866817	8.4734
6977	8.4440
13854136	8.0459
447	7.5779
13837760	6.9547
13835151	7.6792
191	6.9971
7234	7.9876
71628	8.2690
7132	8.3122
11087	11.6516
18801	7.0302
13837988	9.1819
10696	6.8058
76894	6.4029
12456	7.3740
12445	8.4981
69569	7.6415
12809	7.4485
7138	7.4484
10236	8.7584
13863618	7.8851
4446445	7.3765
3954	7.4502
55205	6.9263
11021	7.8933
14198	9.8161
29026	7.2154
5976	6.7848
13875258	9.5136
9903	8.5740
7183	8.9156
21181	7.0905
13839416	6.8763
7851	7.3067
18410	8.6274
13865680	8.3649
21112023	8.3006
503239	8.2574
4878	6.8373
932	7.2293
12010	10.4514
63908	7.3423
5830	8.2473
13839308	8.2194
14680	8.0942
28682	7.7904
14169248	8.2254
63310	8.0930
11671339	8.2219
391428	9.2610
122446	8.6674
238	7.9235
7239	9.8786
11863	8.2007
2041618	6.5530
13851576	9.0574
13854248	8.7491
10437215	7.3384
8070	8.5259
370	7.2695
455090	7.9239
11632	7.5253
14840	7.4073
2656	9.3988
78828	7.7425
10422	7.4676
20939	9.4941
69914	7.6293
9976	7.4111
73479	7.9755
924	8.5909
6883	8.2339
5979	12.6745
577	6.8445
13658	8.1076
21106366	8.5439
7419	8.6012
14299946	6.7499
331	8.1324
7448	8.3664
7509	7.29
12632	7.3679
61001	8.5709
28982	8.1884
11604	8.2473
62534	7.9096
62408	8.3811
123207	9.3560
75951	7.3717
13837787	7.5816
13839123	8.0505
59483	7.8267
18724	9.5033
7850	7.4238
13875432	8.3170
8665	7.4014
13839128	7.8933
13875219	8.2582
456015	9.2116
55084	7.0558
6974	9.5966
8657	7.4603
13849981	8.9537
26824	7.3420
72793	7.4925
21106014	8.9072
6296	9.5540
14256731	7.7082
13860775	7.8878
7140	8.2115
13869339	8.3356
13647	7.7749
764	6.8585
7800	7.3481
8071	9.0307
13835932	6.8154
7809	8.2841
4449	8.1939
13839110	7.9857
29029	7.3463
21106525	8.2929
7142	8.0395
132	7.9842
12220	6.9155
20570	8.2574
21106144	8.1034
7190	8.0543
8140	8.9236
13869451	8.4719
15461	10.1733
76394	7.68
7518	9.6009
8520	7.1527
8883	8.7926
6079	8.4061
2931	8.3926
10536	8.9990
25552	8.5735
13848808	8.4468
10181341	8.3489
10328	11.8816
15846	7.3501
5596	7.5686
4962	7.9714
13869462	8.3603
11871	10.2824
10265270	9.2390
222538	7.8987
768	8.2101
2849146	7.5663
8674	7.6185
13869480	7.6750
12635	7.5060
65523	7.7336
6999	8.6073
2441	10.5598
7662	9.2070
13856352	8.4021
7506	8.3943
6897	8.3895
8186	8.4478
15431	9.6303
58234	10.6340
21106146	7.8267
15387	7.3959
8574	7.3571
1015	7.8696
26325090	7.0613
13842573	9.4152
9564	7.6839
221226	7.6566
8912	6.2119
7848	8.2204
13875441	9.4740
13863774	7.6527
13871718	8.5028
10179239	9.2390
10227261	7.7968
776	8.4399
906	8.8668
21168813	8.6354
4366810	7.5580
7170	9.3881
12821	7.8259
13619	7.4849
392	7.3922
8097	8.9367
299166	8.2903
21106013	8.5006
13869414	7.4793
21111817	10.0642
7511	7.3875
24641	7.6496
21106020	8.35
17131	8.1096
10756	9.7871
7984	8.5830
10404	8.6798
13853953	8.8065
12218	7.4466
21105897	8.6039
13862559	9.6664
5593	8.2031
123	7.7419
11773	8.0941
13846663	9.5701
10451	7.0530
7852	8.1212
7872	7.3572
13662	7.4480
12637	7.2658
376	7.2114
6780	8.7872
6794	9.2197
21106018	8.8869
72551	7.5289
15427	8.5803
13859497	7.9834
11576	8.5484
6635	11.8670
21111781	8.1995
11080	7.4571
13835630	8.2626
105291	6.8143
14846	7.4268
13868640	9.7645
21105859	7.8735
11862	8.2654
8910	7.4701
14227	8.7796
10437210	7.8019
11589	8.3364
64699	10.8694
8098	8.7824
589165	9.4283
6781	7.9980
12933	8.1258
13853758	8.9144
9893	8.7798
6621	8.4474
558878	8.4381
8855	8.5323
10980	9.5631
206561	8.2111
15855	9.5746
13835126	8.5351
5882	8.0478
13864445	10.1591
21170967	7.7232
12478	7.7717
21105870	8.6716
13229	8.1540
13849989	8.4756
24535	8.8869
18019	7.5895
73390	7.8892
6674	10.1877
11591	8.1058
67360	7.4288
553578	8.4381
10437335	7.7220
14593	7.2468
10432	11.7103
7745	6.8158
21159695	8.5803
7891	7.5454
10972	9.7698
11557190	7.7209
8183	8.1984
12219	8.2302
880	8.3570
1446	8.1912
2923	9.6364
6775	8.3999
12954	7.8396
8576	7.4744
21105848	8.16
68109	7.6246
7882	7.4357
120548	8.5905
10181339	8.5623
6788	9.1801
13853943	7.9934
11672	7.8610
57726	9.2525
10892	8.4468
6898	8.8024
1905	8.4691
21106470	8.5155
6950	7.8439
13860434	7.9835
12972	7.6076
21106148	7.5858
10664	7.6087
7890	7.5252
71876	7.4555
7176	8.2703
15965	8.4673
67653	7.5383
13487	8.7191
9088156	8.1676
7871	7.5050
68224	8.0507
18	8.25
4511751	7.2897
10181338	8.0345
10756390	8.7938
84971	7.5608
388391	7.5608
13871489	7.7642
11629	7.9505
2241	8.2069
21106519	8.7374
11460	8.5407
7189	8.3494
8521	7.2102
13876103	8.8620
11510	10.3699
14349	8.1310
7211	7.6443
2937774	8.3683
11584	9.6074
21105998	9.1508
6736	9.4945
4963	8.4421
6789	9.3548
6737	9.8438
59482	8.8408
81814	8.1781
14021447	7.7155
71	8.0999
80863	9.7307
955	7.5072
7145	7.7789
917	9.7307
3350	8.25
10616	8.4996
7172	7.7506
10257	8.0519
953	8.0646
1151	8.1637
21106571	10.3999
6827	9.7885
11422	8.8528
21106163	9.9158
10025	7.3201
13835344	8.4280
15853	7.4961
21106140	8.9406
10801109	8.6608
86394	9.8963
21106145	8.5919
62310	8.6825
13835706	8.1153
7092	10.5752
1448	7.9849
8182	8.3593
21106518	8.5822
10437239	7.4348
13848793	8.2841
68676	9.6734
16180	7.5742
7600	8.38
13846959	7.4827
6773	9.0147
7340	9.3244
13837329	9.1966
21106581	8.4413
16475	8.2268
7146	8.1606
185	8.4146
6828	9.4138
11488212	8.5655
6646	7.5608
10801842	10.6754
16387	7.2440
11586	8.3621
62472	8.5128
16388	7.4394
21108576	8.4269
6480	8.7229
23083	8.4944
10628694	8.0583
7892	7.4996
71437	11.8948
5644	10.6407
10909	9.3383
10918	9.4945
8935	9.1090
4510206	9.1370
7757	7.5149
13846749	8.4494
2298886	8.7737
6550	8.7236
8341	8.9834
7208	8.1049
11882	7.5636
4611	8.6691
13835351	8.7584
8374	8.5063
70682	8.2514
13492	8.7387
13677	9.8089
6739	9.1215
17347	10.6486
7875	7.4997
11777	10.2784
7310	8.4166
11465	8.6967
2157	8.6442
8150	8.3784
7302	8.3136
7202	8.6522
7042	8.4336
6035	8.6638
11776	10.9320
10908	9.3383
10850	9.6517
556589	9.1996
7299	9.0948
8577	8.1286
21106900	8.6243
17652	11.2255
5915	8.3151
10106	6.3335
63518	8.8801
17868	9.2062
6706	9.8417
10851	9.6517
11588	11.8531
79969	8.8079
6675	12.4777
71193	10.8889
2206	10.5210
13867714	8.9126
4445317	11.1876
10849	9.8089
11595	8.7976
1906	8.4158
6193	15.1950
67270	10.8793
16177	7.5356
6033	10.7221
6478	9.9298
15517	9.1871
10841	9.8089
13574	8.5610
8319	9.4772
7964	14.5663
15789876	7.8683
21105699	9.2882
13622	7.5940
10829	9.8099
11507	11.6911
7585	5.7416
6790	9.1595
15495	8.7218
13860	10.4186
10831	9.8099
56515	9.4043
20124	9.8582
744	8.1529
10343	8.3443
218253	10.3776
454319	7.0920
76154	11.2027
33084	11.7072
67414	8.3158
220998	7.9968
15867	8.3927
7901	7.5390
14627	8.8657
21106570	11.1334
10449	7.1463
10813	10.1233
199342	9.7063
15755	10.0883
15702	8.9098
62484	11.8924
4522053	7.4446
8273	9.3343
11883	7.5843
8262	9.4638
642951	9.0479
15747	8.7486
15524	9.6226
13837303	9.4324
305	8.9087
230	8.2633
14995	10.3338
10733068	9.2393
256210	8.8662
33421	11.3556
67470	10.0883
33416	6.2893
14994	10.3338
15756	9.8645
12938	9.6547
6588	9.4987
15475	10.4886
7279	8.6295
23886	10.8764
14472	12.5468
15476	10.3497
42330	10.8354
2991	9.2549
12682	9.6517
4762	10.4584
361	8.2216
6592	9.8358
11884	7.5692
15488	9.8886
15478	9.8371
21106573	10.5144
11003	8.9282
15489	9.6441
15861	9.9661
7155	8.4996
64155	8.8369
2627	8.9636
24142	7.6085
8073	8.8565
44152	10.9198
26325080	7.7142
8916	9.4056
4267	13.0186
33455	10.6221
15619	9.9661
96749	7.9124
18336	10.0139
5236	9.2419
440	7.9350
2973	11.0742
3173	11.2483
2185	8.3979
1361549	9.3340
7915	7.5709
30600	10.6221
1438	11.1491
15477	10.8442
10437836	8.0635
8120	9.6019
26010	10.8666
7152	9.5357
13846658	9.4584
8470	8.8740
3544	9.2709
15621	10.1233
33934	10.4998
7913	7.5710
7994	6.5954
2468	9.2115
6840	9.1844
12133	8.3102
11632871	6.7165
34863	11.8446
63968	9.4003
61739	9.2356
68437	10.1233
66895	8.9096
26260	10.2804
33932	10.8666
33933	10.3776
5027	8.5245
192748	8.8140
8282	9.1598
5004	7.4816
34188	11.6001
13114	7.6348
18280	9.5541
12024	11.3128
2068	8.9276
6835	9.5358
78998	7.6059
72056	7.5473
4626	12.1209
2169	8.8378
23115	9.7333
6492	9.2196
4103087	8.2574
9824	9.9276
15473	10.1341
34664	11.3556
9053802	7.6480
37904	11.8446
13856959	8.6248
12586	8.6944
5368	10.8791
707	11.6941
34665	11.1111
17098	10.0108
17099	10.1331
84188	10.8218
15620	10.4376
8111	9.5244
3210	9.0559
49469	9.9193
967	11.1922
158870	10.8361
2915	11.3612
83330	10.5920
157093	10.3498
4768	8.9174
34864	11.6001
14993	11.2708
8329	9.1755
970	10.1780
7917	7.5908
136000	10.8218
34866	11.3556
83374	10.5773
2297538	9.9839
20848	9.1522
457145	10.8361
8067	11.3838
37918	11.3556
457140	10.9776
34865	11.4778
8241	9.5502
14620	8.6236
6593	9.7521
21782117	15.5111
135983	10.6109
10540	7.6140
25472	9.4247
25605	11.1111
6464	11.2840
25677	12.3346
136001	10.8218
136003	10.5980
34666	10.8808
82753	8.9020
10438331	10.5961
2121	10.0413
1278	9.6777
4457	10.1947
62265	9.3265
11974	12.0994
31991	10.2804
481441	7.6193
34867	11.1111
84235	10.1148
13087	12.5555
2079	11.1498
2424	9.5563
5256	13.5536
7315	7.9612
15474	9.7673
37915	10.8666
40191	12.0891
29348	9.1231
26011	10.9888
28287	10.4606
62632	7.6163
30932	10.3577
22172	8.9950
5899	9.6705
2297441	10.0953
37905	11.2445
3987	8.9558
33617	9.0608
2283071	10.2815
34830	9.0201
16568	11.8773
108106	8.7669
69223	11.7204
35581	12.0891
23912	12.2781
13302	10.1448
4932499	10.2815
3006	11.9416
56793	12.3336
13090	11.3769
34868	11.1111
10243	11.2697
13850879	9.8481
56791	11.9668
14674	10.7286
15729	12.1073
8060	8.8413
9040	11.0921
34870	10.7443
30881	8.7808
17587	10.0205
34869	10.9888
457144	11.0663
5807	9.1046
9026	7.6864
3008	9.7778
4575	11.6213
135925	11.3531
4759	8.7032
82777	11.8446
34871	10.6221
454495	12.0891
6688	8.2872
36319	10.9395
533188	11.8446
34872	10.4998
10169	12.0806
11891	7.6068
56792	11.7223
26325081	7.7138
8058	8.9214
20493	9.7487
36278	10.4792
35580	11.4897
82755	11.0797
82842	11.8763
15417	11.3373
46262	11.6001
136002	11.3315
28941	9.0344
56123	11.3715
5342	11.4030
56784	10.6221
16182	11.2439
56785	11.8446
56790	12.0891
26563	6.3120
13303	10.1448
82765	12.5781
82767	10.2542
12705	10.2234
14826	15.3455
30816	10.6234
16481	12.2559
97173	11.0673
102720	11.3108
7051	9.8525
21924	10.7443
102721	11.3108
33458	12.3336
82818	12.0891
3548	9.9865
35579	11.6011
38839	11.2283
27749	9.3456
34667	10.3776
56795	11.9668
56788	11.4778
1994	11.3913
8939	9.9076
16482	12.3134
36972	11.6001
21106365	11.2401
4760	10.3020
34873	10.2553
7967	15.0274
559096	10.4560
35582	11.3556
56771	12.3336
13520	14.9479
56774	12.8226
9873	11.3931
3463	15.6445
37744	12.5781
12874	10.3020
46893	11.1111
82807	11.6001
35081	12.2113
56769	12.8226
35584	11.7223
3864	11.6161
13300034	12.5345
10292746	15.5097
33829	10.7171
102833	11.0673
47912	11.4778
13844817	9.5845
82817	11.3556
82762	11.0833
2839	11.3948
6842	12.1942
82754	11.2221
157094	10.8404
3229	10.7446
5237	9.5084
82840	9.0246
34189	11.6117
16736498	15.4540
7968	15.1798
29117	11.6065
33304	11.2333
56794	11.3556
13837319	9.6092
457138	11.0998
39406	12.3336
56780	12.3346
27793	11.3035
106355	11.7998
6767	9.5630
34847	12.5781
102897	11.2221
2581	7.6171
6417	11.4768
103011	11.3108
82712	11.5553
56781	12.2113
45444	12.4558
102947	11.5553
102933	11.0832
33457	11.6001
8287	13.2375
33280	11.2333
36029	10.3002
46263	11.1111
56777	12.0891
33666	12.7013
56787	11.3668
16736486	15.8328
102801	11.7998
82873	12.3980
8288	13.2184
4025	11.5683
17339596	11.0977
33456	10.8676
2629	9.8914
33386	11.3056
2003	15.5415
6514	10.2757
36973	12.5781
97172	10.3561
36974	12.0891
82819	12.5781
15572	11.0644
102856	11.7998
13115	11.3511
8800	10.7764
29153	10.9553
35583	11.2333
82820	12.2113
45445	11.9668
4886542	9.4988
103066	11.5553
46894	12.2113
32873	9.2888
35563	9.6375
17684	12.3511
44885	11.1655
46710	10.4880
33326	10.6609
4745	8.7126
26325088	10.6703
56772	12.3336
34848	11.7223
56760	12.9448
84346	13.0671
26325085	10.2051
28552	9.2938
12364	15.0265
56755	13.3116
82796	11.1317
35265	10.5818
56789	10.7443
4599	11.7909
24638	11.4193
56768	11.9668
13328	15.5745
4437893	8.9058
6371	11.4982
56778	12.0891
3277	9.6932
4526760	10.6680
21568	11.1893
96948	11.5553
16415	12.5781
193215	15.5415
26325087	10.4783
37779	12.0891
56779	12.4558
11274	10.1355
35585	11.8446
84344	12.3336
56786	10.8666
82797	9.7494
5363	9.7727
541032	12.6489
31129	15.8190
37749	10.3745
56776	11.8446
46264	10.7443
83413	12.5781
43354	11.7223
457139	11.5553
21429023	15.8347
97055	11.5696
4927801	9.0936
34859	13.0681
7260	9.9464
19939	10.9621
56756	12.8226
4719431	11.0784
102798	11.9498
36976	13.0671
45446	11.6001
56767	12.4558
8093	9.2391
29631	13.0264
34850	12.2113
14348	7.6251
559213	11.8740
6453	10.7821
84345	11.9668
56766	12.9448
102722	11.5553
33281	10.5008
1262	9.6815
36975	11.8446
154865	11.5553
102741	11.8008
26325082	7.7138
32555	9.8295
82740	13.0671
215802	12.8046
30459	10.7660
23977588	15.4554
4333	9.4749
18941	10.6164
97198	12.0443
37019	12.8226
82783	12.8226
37000	13.0671
39198	12.4558
56765	12.7003
46285	11.8446
4938407	15.4540
46284	11.7223
82806	11.6001
19722	11.0840
34116	10.8474
34668	11.8446
34851	12.7003
56773	11.4778
82798	9.7528
29282	10.3020
47913	11.7223
5772	15.8328
28827	10.6981
26915	13.3506
6066	9.7260
32952	11.4778
48518	11.1336
84347	12.5781
75956	8.6488
102857	11.3444
43353	11.2343
83414	13.1893
2940	15.5097
18445	11.5146
25304	9.9359
102787	12.0443
18444	11.2846
15010	9.7315
82823	13.4338
83411	10.0699
102742	12.2888
34190	12.3346
56761	12.5781
47914	12.8226
102743	12.0443
66326	11.6581
56559	7.6508
35529	10.1054
36710	12.2113
7991	10.6755
33832	12.5457
34852	12.7003
