Compound Id	AtomCount
11930	20
10437135	17
7835	25
19956441	20
78	12
67991	21
455353	25
13875281	15
2039535	17
13837686	13
7240	15
123993	27
7849	29
7803	23
11783	11
13839441	19
18219	11
83866	20
13875160	15
11865	23
11077	17
21106586	22
13835772	16
83850	20
7221	15
11699	22
7385	21
7391	19
7670	28
13860335	16
19231	17
29005	26
7443	14
22191	21
7802	25
7389	14
7241	12
6179	8
7694	26
24972	19
62489	15
6286	25
7528	22
11660	21
62230	27
8568	26
7129	19
69371	27
10784857	42
21105871	16
13839082	16
63889	12
21109330	22
10937	17
7236	19
1577	9
122090	38
8909	24
11716	26
12231	15
10384035	17
6270	33
156255	19
7659	21
11409	21
6402	26
11919	29
7856	28
13257	15
21106036	14
13840690	15
7765	14
7538	26
71787	16
441	25
2606	10
11795	18
6287	26
14692	28
7223	17
7685	11
123860	28
7672	18
9970	22
13857694	12
16159	12
7088	24
28969	18
12069	22
11265	23
13648	16
13876539	17
7533	27
7131	19
7434	27
13866817	12
6977	21
13854136	17
447	17
13837760	14
13835151	17
191	20
7234	17
71628	23
7132	17
11087	12
18801	23
13837988	12
10696	40
76894	41
12456	28
12445	21
69569	31
12809	30
7138	14
10236	21
13863618	15
4446445	23
3954	15
55205	21
11021	19
14198	26
29026	24
5976	13
13875258	15
9903	19
7183	24
21181	21
13839416	22
7851	28
18410	30
13865680	19
21112023	17
503239	18
4878	14
932	27
12010	20
63908	16
5830	19
13839308	16
14680	24
28682	15
14169248	23
63310	18
11671339	33
391428	26
122446	21
238	15
7239	16
11863	23
2041618	44
13851576	15
13854248	14
10437215	20
8070	18
370	26
455090	18
11632	23
14840	32
2656	29
78828	39
10422	25
20939	26
69914	33
9976	28
73479	17
924	20
6883	18
5979	8
577	14
13658	22
21106366	20
7419	24
14299946	38
331	16
7448	24
7509	29
12632	28
61001	20
28982	19
11604	19
62534	17
62408	17
123207	12
75951	24
13837787	15
13839123	19
59483	33
18724	23
7850	26
13875432	13
8665	17
13839128	19
13875219	13
456015	14
55084	29
6974	13
8657	17
13849981	29
26824	47
72793	24
21106014	14
6296	24
14256731	32
13860775	18
7140	18
13869339	14
13647	20
764	14
7800	29
8071	15
13835932	18
7809	17
4449	22
13839110	19
29029	28
21106525	20
7142	16
132	16
12220	33
20570	19
21106144	17
7190	18
8140	13
13869451	14
15461	27
76394	13
7518	12
8520	47
8883	26
6079	15
2931	18
10536	27
25552	22
13848808	19
10181341	18
10328	13
15846	27
5596	15
4962	17
13869462	20
11871	22
10265270	28
222538	16
768	15
2849146	16
8674	20
13869480	18
12635	33
65523	16
6999	24
2441	27
7662	12
13856352	20
7506	29
6897	21
8186	20
15431	16
58234	29
21106146	17
15387	31
8574	30
1015	13
26325090	26
13842573	13
9564	17
221226	19
8912	28
7848	26
13875441	13
13863774	17
13871718	22
10179239	28
10227261	34
776	16
906	18
21168813	20
4366810	28
7170	30
12821	14
13619	35
392	15
8097	22
299166	17
21106013	14
13869414	18
21111817	14
7511	32
24641	27
21106020	14
17131	27
10756	29
7984	21
10404	27
13853953	14
12218	31
21105897	22
13862559	12
5593	15
123	15
11773	14
13846663	25
10451	50
7852	27
7872	32
13662	14
12637	24
376	23
6780	17
6794	26
21106018	16
72551	27
15427	23
13859497	17
11576	21
6635	10
21111781	18
11080	15
13835630	25
105291	13
14846	32
13868640	12
21105859	20
11862	20
8910	30
14227	17
10437210	16
11589	21
64699	13
8098	17
589165	18
6781	18
12933	37
13853758	23
9893	23
6621	16
558878	27
8855	16
10980	15
206561	18
15855	25
13835126	17
5882	17
13864445	12
21170967	18
12478	14
21105870	20
13229	29
13849989	29
24535	25
18019	57
73390	19
6674	15
11591	17
67360	30
553578	27
10437335	19
14593	23
10432	13
7745	16
21159695	23
7891	36
10972	15
11557190	49
8183	17
12219	29
880	19
1446	17
2923	13
6775	14
12954	29
8576	34
21105848	19
68109	41
7882	33
120548	20
10181339	21
6788	21
13853943	16
11672	14
57726	27
10892	19
6898	22
1905	20
21106470	16
6950	13
13860434	19
12972	34
21106148	18
10664	15
7890	38
71876	33
7176	19
15965	24
67653	26
13487	30
9088156	45
7871	34
68224	44
18	17
4511751	27
10181338	19
10756390	44
84971	22
388391	22
13871489	28
11629	19
2241	16
21106519	26
11460	19
7189	18
8521	57
13876103	24
11510	13
14349	30
7211	16
2937774	21
11584	18
21105998	25
6736	21
4963	17
6789	18
6737	18
59482	26
81814	37
14021447	59
71	17
80863	26
955	15
7145	16
917	26
3350	17
10616	17
7172	16
10257	16
953	17
1151	15
21106571	12
6827	34
11422	22
21106163	12
10025	26
13835344	21
15853	33
21106140	27
10801109	36
86394	22
21106145	19
62310	25
13835706	29
7092	17
1448	17
8182	18
21106518	19
10437239	16
13848793	17
68676	18
16180	39
7600	32
13846959	16
6773	19
7340	40
13837329	24
21106581	19
16475	18
7146	17
185	15
6828	22
11488212	19
6646	22
10801842	26
16387	35
11586	20
62472	20
16388	36
21108576	19
6480	18
23083	26
10628694	15
7892	36
71437	26
5644	20
10909	24
10918	24
8935	27
4510206	20
7757	38
13846749	22
2298886	27
6550	16
8341	19
7208	18
11882	41
4611	24
13835351	19
8374	27
70682	26
13492	33
13677	24
6739	19
17347	18
7875	38
11777	13
7310	23
11465	22
2157	21
8150	19
7302	23
7202	17
7042	18
6035	21
11776	12
10908	24
10850	24
556589	22
7299	25
8577	33
21106900	22
17652	19
5915	18
10106	35
63518	29
17868	20
6706	16
10851	24
11588	15
79969	27
6675	15
71193	20
2206	25
13867714	20
4445317	34
10849	24
11595	23
1906	20
6193	32
67270	20
16177	36
6033	20
6478	22
15517	19
10841	24
13574	24
8319	20
7964	29
15789876	42
21105699	20
13622	42
10829	24
11507	12
7585	37
6790	20
15495	28
13860	17
10831	24
56515	27
20124	17
744	16
10343	20
218253	22
454319	62
76154	23
33084	20
67414	48
220998	35
15867	29
7901	39
14627	18
21106570	12
10449	60
10813	24
199342	35
15755	18
15702	27
62484	18
4522053	28
8273	20
11883	44
8262	20
642951	20
15747	36
15524	18
13837303	30
305	21
230	20
14995	18
10733068	55
256210	18
33421	22
67470	18
33416	35
14994	18
15756	18
12938	27
6588	20
15475	18
7279	24
23886	22
14472	18
15476	18
42330	28
2991	24
12682	27
4762	28
361	18
6592	23
11884	39
15488	22
15478	18
21106573	14
11003	24
15489	22
15861	27
7155	19
64155	26
2627	26
24142	45
8073	21
44152	26
26325080	69
8916	33
4267	20
33455	22
15619	27
96749	24
18336	23
5236	21
440	26
2973	24
3173	32
2185	24
1361549	33
7915	42
30600	22
1438	13
15477	18
10437836	25
8120	22
26010	22
7152	16
13846658	23
8470	24
3544	33
15621	27
33934	22
7913	44
7994	26
2468	31
6840	24
12133	29
11632871	38
34863	22
63968	22
61739	20
68437	27
66895	35
26260	27
33932	22
33933	22
5027	25
192748	22
8282	20
5004	32
34188	22
13114	26
18280	37
12024	27
2068	21
6835	24
78998	45
72056	40
4626	30
2169	28
23115	33
6492	20
4103087	19
9824	22
15473	22
34664	22
9053802	45
37904	22
13856959	28
12586	41
5368	39
707	18
34665	22
17098	22
17099	22
84188	18
15620	27
8111	24
3210	42
49469	30
967	13
158870	18
2915	21
83330	40
157093	18
4768	31
34864	22
14993	16
8329	26
970	24
7917	45
136000	18
34866	22
83374	18
2297538	37
20848	31
457145	18
8067	12
37918	22
457140	18
34865	22
8241	36
14620	32
6593	22
21782117	27
135983	18
10540	50
25472	27
25605	22
6464	14
25677	22
136001	18
136003	18
34666	22
82753	28
10438331	20
2121	26
1278	22
4457	28
62265	20
11974	12
31991	30
481441	61
34867	22
84235	18
13087	29
2079	34
2424	24
5256	24
7315	26
15474	22
37915	22
40191	22
29348	35
26011	22
28287	28
62632	48
30932	33
22172	31
5899	26
2297441	26
37905	22
3987	26
33617	35
2283071	30
34830	35
16568	31
108106	64
69223	20
35581	22
23912	36
13302	29
4932499	30
3006	33
56793	22
13090	24
34868	22
10243	14
13850879	39
56791	22
14674	38
15729	32
8060	29
9040	27
34870	22
30881	35
17587	28
34869	22
457144	18
5807	29
9026	32
3008	24
4575	34
135925	18
4759	35
82777	22
34871	22
454495	22
6688	19
36319	35
533188	22
34872	22
10169	35
11891	48
56792	22
26325081	79
8058	26
20493	23
36278	27
35580	22
82755	18
82842	35
15417	30
46262	22
136002	18
28941	29
56123	36
5342	32
56784	22
16182	22
56785	22
56790	22
26563	42
13303	29
82765	22
82767	27
12705	32
14826	20
30816	37
16481	31
97173	18
102720	18
7051	30
21924	22
102721	18
33458	22
82818	22
3548	39
35579	22
38839	41
27749	28
34667	22
56795	22
56788	22
1994	38
8939	24
16482	32
36972	22
21106365	23
4760	35
34873	22
7967	20
559096	43
35582	22
56771	22
13520	29
56774	22
9873	23
3463	22
37744	22
12874	35
46893	22
82807	22
35081	22
56769	22
35584	22
3864	38
13300034	24
10292746	27
33829	32
102833	18
47912	22
13844817	32
82817	22
82762	18
2839	24
6842	22
82754	18
157094	18
3229	31
5237	20
82840	40
34189	22
16736498	25
7968	23
29117	25
33304	22
56794	22
13837319	42
457138	18
39406	22
56780	22
27793	18
106355	18
6767	24
34847	22
102897	18
2581	51
6417	39
103011	18
82712	18
56781	22
45444	22
102947	18
102933	18
33457	22
8287	24
33280	22
36029	36
46263	22
56777	22
33666	22
56787	22
16736486	24
102801	18
82873	43
8288	20
4025	41
17339596	28
33456	22
2629	29
33386	22
2003	26
6514	30
36973	22
97172	18
36974	22
82819	22
15572	24
102856	18
13115	27
8800	26
29153	26
35583	22
82820	22
45445	22
4886542	25
103066	18
46894	22
32873	46
35563	25
17684	24
44885	35
46710	32
33326	29
4745	37
26325088	40
56772	22
34848	22
56760	22
84346	22
26325085	40
28552	29
12364	32
56755	22
82796	33
35265	39
56789	22
4599	29
24638	33
56768	22
13328	23
4437893	32
6371	33
56778	22
3277	31
4526760	34
21568	32
96948	18
16415	22
193215	26
26325087	40
37779	22
56779	22
11274	26
35585	22
84344	22
56786	22
82797	51
5363	24
541032	14
31129	23
37749	38
56776	22
46264	22
83413	22
43354	22
457139	18
21429023	24
97055	18
4927801	80
34859	22
7260	21
19939	33
56756	22
4719431	28
102798	18
36976	22
45446	22
56767	22
8093	28
29631	18
34850	22
14348	54
559213	23
6453	24
84345	22
56766	22
102722	18
33281	22
1262	31
36975	22
154865	18
102741	18
26325082	89
32555	32
82740	22
215802	26
30459	46
23977588	25
4333	29
18941	38
97198	18
37019	22
82783	22
37000	22
39198	22
56765	22
46285	22
4938407	25
46284	22
82806	22
19722	30
34116	33
34668	22
34851	22
56773	22
82798	55
29282	38
47913	22
5772	24
28827	41
26915	24
6066	27
32952	22
48518	38
84347	22
75956	39
102857	18
43353	22
83414	22
2940	27
18445	33
25304	41
102787	18
18444	32
15010	25
82823	22
83411	27
102742	18
34190	22
56761	22
47914	22
102743	18
66326	37
56559	57
35529	33
36710	22
7991	35
33832	33
34852	22
2927	26
154866	18
35588	45
59833	37
12730	39
8243	48
15699	35
64559	29
56023	40
56782	22
549017	22
97240	18
33282	22
20545	56
36977	22
4066	28
2457	30
77706	38
4813314	42
56770	22
29847	36
56763	22
56757	22
102834	18
7928	57
4939096	25
36771	22
56764	22
9817	41
36978	22
34191	22
84348	22
45678	44
7929	62
82738	22
37994	39
106356	18
36979	22
10085	35
39407	34
11369	13
56762	22
37745	22
36981	22
56758	22
4744	38
36980	22
11359	13
6057	28
56775	22
6640	15
37004	22
4956170	23
34853	22
56783	22
4941232	38
82736	22
47915	22
4060	39
16139	27
2635909	28
15822	23
13338	26
12543	28
36983	22
96868	18
96864	18
56759	22
6058	40
36982	22
33983	22
36984	22
82831	33
45447	22
33407	22
2271976	43
4575338	40
24388	35
3171	41
12367	31
15637	22
82821	22
34860	22
11936	15
72522	60
82786	34
6542	18
97224	18
97234	18
5148	25
34854	22
3534	44
46137	22
12536	34
77887	33
6559	54
33984	22
26325084	109
11897	65
9242615	36
97233	18
26325083	99
46525	47
7988	38
46136	22
33142	43
33141	42
34418	34
5739	30
97142	18
2928	28
8817	30
36986	22
82834	39
47916	22
8078	39
4617	43
550258	22
35205	22
36985	22
46739	41
3326	32
35566	22
55075	14
2908	33
4913	41
4777	40
2181	31
6528	54
5557	43
97257	18
6639	12
33986	22
45448	22
33316	22
36988	22
105648	22
82679	29
35912	22
102923	18
8004	25
11898	63
36987	22
20390	28
3972	36
5590	54
11899	68
154958	23
3513	25
7970	29
154062	18
4629	36
36990	22
85876	23
26916	38
77764	44
33985	22
35108	22
82751	22
5660	42
36989	22
6519	50
11917	45
2925	30
16576	37
4447447	43
2284017	15
5554	44
39394	34
509179	46
77874	45
4444070	32
4228778	48
82822	22
43456	52
24247	44
4445165	51
34192	22
37764	58
2342810	24
2075	44
12017	71
6367	33
77933	33
2768	38
11283	34
5791	49
96965	18
33198	18
91304	22
35206	22
6281	47
82759	48
66316	39
154959	23
8804	32
8799	32
82870	54
5376	39
5553	45
15484	22
135795	23
49560	58
2246	32
12072	74
21106505	66
36968	46
2625	40
33255	23
4444102	31
5198	34
82852	49
2699	45
5773	53
4444107	36
11900	77
26325089	58
77730	44
39145	22
8103122	42
11901	80
6366	33
5932	54
15827	18
136695	23
29089	35
5678	36
5768	45
8763	34
11146	83
5113	47
17499	36
24722	50
94701	22
11902	86
6013	43
31006	44
34697	30
18949	47
10162	52
48085	65
49179	68
10542	98
104816	66
75995	64
15520	63
1043	47
65272	82
11906	110
4067	60
75662	69
29400	68
4444362	73
6045	118
