Compound Id	VAdjMa
10325184	3.585
83734	3.807
6315	3.322
7627	3.807
7717	3.322
387	3.585
60524	3.322
11109	3.585
63631	3.585
6100	2.585
13866746	4.459
7010	3.585
14998	3.807
12446	3.585
7560	3.0
258	3.322
10053	3.322
124968	3.807
7716	3.322
7552	3.0
7737	3.322
10571	3.807
17619	3.807
11809	3.322
13836713	3.0
13836589	3.585
11833	3.585
13835235	3.0
7767	3.585
7030	3.585
13836021	3.322
10124	3.585
59573	3.807
10777	3.585
6341	3.585
10018	3.585
558020	3.807
12626	3.585
13836591	3.585
11996	3.807
6165	3.585
7714	3.322
13862665	3.807
6042	3.322
7630	3.807
259	3.585
7607	3.585
5894	3.322
21108550	4.0
7772	3.585
21111806	4.0
236	3.585
9614	3.807
62808	3.807
10492	3.807
7736	3.322
11055	3.807
10446	4.0
7463	3.807
7619	3.807
7016	3.585
13871721	3.322
7739	3.322
7706	3.807
7028	3.585
5730	3.322
6316	3.322
8903	3.585
24590970	3.807
21011	3.585
9325	4.0
415	3.322
55090	3.585
10947	3.585
10772140	3.322
28994	3.0
13839553	3.322
3973	4.0
71312	3.807
3951	3.585
592	3.585
8904	3.585
8899	3.322
60329	3.585
6406	3.807
2916	2.585
2293678	3.807
6119	3.0
29015	3.585
11680	3.807
7624	3.807
7615	3.585
7090	4.322
6122	3.0
7024	3.585
55188	3.807
11117	3.585
13835224	3.322
6176	3.807
62249	4.0
13803	4.0
10755	3.807
9377	3.807
15077490	3.807
7823	3.807
11125	3.807
6307	3.322
7787	3.585
6334	3.322
13255	3.807
109838	3.807
11849	3.807
173	3.0
66656	4.0
13837280	3.322
11845	3.807
11094	3.807
13854944	3.585
29000	3.585
8398	3.585
10791	3.807
8733	3.322
10786	3.807
8554	3.585
92731	4.170
7788	3.585
9233	3.322
1020	3.585
11992	4.0
6187	4.0
8158	3.807
11023	3.807
11731	3.0
11207996	4.0
1609	3.585
7721	3.322
1095	3.322
11121	3.807
10498	3.322
7065	4.0
7791	3.585
109705	5.170
7636	3.807
7621	3.807
11551	3.807
13835836	4.0
7711	3.322
8543	3.322
6040	3.585
10445	4.0
11351244	3.807
7770	3.585
23150	4.170
12161	4.170
13874867	4.0
31029	3.0
4444456	3.322
7769	3.585
18607	3.322
10001	3.807
7747	4.0
10788	3.807
23621376	3.585
5993	3.322
8560	3.807
555074	3.807
10437074	3.807
13861343	3.807
7705	3.807
8141	3.585
10512	3.585
11180	3.807
7701	3.807
62589	3.807
7686	3.807
5439	3.585
11056	3.807
7026	3.585
66675	4.0
2005981	3.0
7622	3.807
7684	3.807
8900	3.322
11025	3.807
7475	4.0
59674	3.585
21171407	3.0
11095	3.807
13837537	3.585
10614293	4.0
6326	3.322
56117	4.170
7466	3.807
29036	3.0
7761	4.0
21168808	3.585
11104	4.0
16778	3.807
13835376	4.0
127750	4.0
10790	3.807
2018460	4.0
68503	4.170
13863629	3.807
7674	3.807
1143	3.0
1108	3.807
7029	3.585
29001	3.807
11788	3.807
11732	3.807
7688	3.807
7515	4.0
11794	3.807
13836520	4.0
11678	3.807
2038738	4.0
8562	3.807
29012	4.0
21106535	3.585
13875283	4.0
13867413	3.807
13837702	3.585
5949	3.807
71089	3.807
7551	3.0
11706	4.0
66996	3.807
61487	3.585
10797	4.0
26325086	4.170
7478	4.0
11799	3.807
13839199	3.807
13835459	3.585
11793	3.807
10534	3.807
9326	4.0
63863	4.170
659	3.0
7459	3.807
10787	3.807
12228	3.807
18688	4.170
10795	4.0
55130	4.170
11086	3.807
11841	4.170
12012	4.0
4489	4.0
48024	3.807
11024	3.807
512621	4.170
66655	4.322
21106032	3.585
6330	3.322
11035	4.0
13439	4.170
7021	3.585
7018	3.585
120464	3.807
11864	4.0
4444608	3.807
10948	3.585
11761	3.807
12229	3.807
24099	3.585
22453	4.170
12499	4.585
7833	4.0
7657	4.170
7013	3.585
13837281	3.585
5708	3.807
7703	3.807
4512642	4.0
4516601	4.0
11244	3.585
4516599	4.0
11846	3.807
7812	3.807
10652594	4.907
7766	3.585
844	3.807
13816	3.585
19953955	3.807
7776	3.585
1141	4.0
11857	3.807
66021	3.807
10497	3.322
70715	3.807
21106520	3.807
66809	4.0
10452	4.585
10433	4.170
29107	3.585
10265264	4.0
13874733	3.807
11911	3.585
7811	3.807
13836399	4.0
7676	3.807
7064	4.0
349	4.0
10488	3.807
4514549	1.0
11193	4.0
4512361	4.0
11739	4.0
8552	4.0
8908	3.807
28986	4.0
10526	3.807
17443	4.0
68832	4.0
21800	4.0
10179173	4.0
81815	4.0
29016	4.170
7003	4.170
59447	3.807
13839109	4.170
13865426	4.170
7678	3.807
13842613	4.0
71430	4.170
7760	4.0
971	3.807
10420	4.170
11695	4.0
12643	3.807
7219	4.0
11784	3.807
7482	4.170
13838404	3.0
7679	3.807
15443	4.0
11434292	4.585
65936	4.0
13835209	3.585
7677	3.807
6342	3.585
15438	4.0
1348	3.585
11216	4.0
68328	4.459
4517338	3.585
11194	4.0
11819	4.0
13402	4.170
20843	4.0
55091	3.807
10487	3.807
15954	4.0
11045	4.170
11210	4.0
7521	4.0
7641	4.0
11543	4.0
13638	4.0
11752	3.585
7242	4.0
11843	4.170
7530	4.0
15765	4.0
10101	4.0
16791	4.0
11029	4.0
9633	4.170
28992	4.0
18717	4.0
6106	2.585
99440	4.0
7838	4.0
120621	3.807
9581	4.170
15413	4.459
7710	3.322
7536	4.170
7689	3.807
10710415	4.170
14751	4.0
7073	4.322
24533	4.0
7238	4.0
13835293	3.807
13866593	3.807
13875196	4.170
120489	4.0
10197150	4.0
374462	3.585
13839575	4.170
8569	4.170
11600	4.0
5889	3.807
191367	4.0
6967	4.0
192642	3.807
1078	4.0
23101	4.7
17558	4.170
55123	4.170
68179	4.170
733	3.585
11042	4.0
21132380	4.0
9349	4.0
73412	3.585
235	4.0
7827	3.807
68156	3.807
773	3.322
17880	4.170
20119	3.807
70714	3.807
7225	4.0
7786	3.585
7224	4.0
13448	4.322
7673	3.807
10940	4.0
10939	4.0
13842993	4.0
29025	4.170
1664	3.807
7128	4.170
455420	4.170
11866	4.0
21105905	4.0
10772050	3.807
26765	3.807
7681	3.807
7837	4.0
553642	4.0
21106560	4.0
11830	3.585
7810	3.807
7815	3.807
13842001	4.0
21169510	4.170
11930	4.0
10437135	4.170
7835	4.0
19956441	4.0
78	4.0
67991	4.170
455353	4.170
13875281	4.0
2039535	4.170
13837686	4.0
7240	4.0
123993	4.170
7849	4.170
7803	4.170
11783	3.807
13839441	3.807
18219	3.322
83866	4.0
13875160	4.0
11865	4.0
11077	4.0
21106586	4.322
13835772	4.0
83850	4.0
7221	4.0
11699	4.170
7385	4.170
7391	4.170
7670	4.322
13860335	4.0
19231	4.0
29005	4.322
7443	4.170
22191	4.170
7802	4.170
7389	4.170
7241	4.0
6179	3.807
7694	4.322
24972	4.170
62489	4.0
6286	4.322
7528	4.0
11660	4.170
62230	4.170
8568	4.322
7129	4.170
69371	4.170
10784857	5.170
21105871	4.0
13839082	4.0
63889	4.0
21109330	4.0
10937	4.0
7236	4.0
1577	3.585
122090	4.807
8909	4.0
11716	4.322
12231	4.0
10384035	4.170
6270	4.7
156255	3.807
7659	4.170
11409	4.170
6402	4.322
11919	4.170
7856	4.170
13257	4.0
21106036	4.459
13840690	4.0
7765	3.585
7538	4.322
71787	4.0
441	4.170
2606	3.807
11795	3.807
6287	4.459
14692	4.322
7223	4.0
7685	3.807
123860	4.322
7672	3.807
9970	4.0
13857694	4.0
16159	3.807
7088	4.322
28969	4.322
12069	4.170
11265	4.170
13648	4.170
13876539	4.170
7533	4.170
7131	4.170
7434	4.170
13866817	4.0
6977	4.170
13854136	4.0
447	4.170
13837760	4.0
13835151	4.0
191	4.322
7234	4.0
71628	4.170
7132	4.170
11087	3.807
18801	4.0
13837988	4.0
10696	5.0
76894	4.907
12456	4.322
12445	4.0
69569	4.7
12809	4.322
7138	4.170
10236	4.170
13863618	4.170
4446445	4.170
3954	3.807
55205	4.0
11021	4.170
14198	4.322
29026	4.170
5976	4.170
13875258	4.0
9903	4.170
7183	4.322
21181	4.0
13839416	4.0
7851	4.170
18410	4.322
13865680	4.170
21112023	4.322
503239	4.170
4878	4.0
932	4.170
12010	3.807
63908	4.170
5830	4.170
13839308	4.170
14680	4.0
28682	4.170
14169248	4.170
63310	4.322
11671339	4.907
391428	4.322
122446	4.0
238	4.170
7239	4.0
11863	4.0
2041618	5.0
13851576	4.0
13854248	4.0
10437215	4.322
8070	4.322
370	4.322
455090	4.170
11632	4.170
14840	4.322
2656	4.459
78828	4.907
10422	4.322
20939	4.322
69914	4.907
9976	4.322
73479	4.322
924	4.170
6883	4.322
5979	4.0
577	4.0
13658	4.322
21106366	4.322
7419	4.322
14299946	5.0
331	4.322
7448	4.322
7509	4.459
12632	4.322
61001	4.7
28982	4.170
11604	4.170
62534	4.322
62408	4.322
123207	4.0
75951	4.322
13837787	4.322
13839123	4.170
59483	4.585
18724	4.322
7850	4.170
13875432	4.0
8665	4.170
13839128	4.170
13875219	4.0
456015	4.0
55084	4.459
6974	4.0
8657	4.170
13849981	4.459
26824	5.087
72793	4.322
21106014	4.170
6296	4.322
14256731	4.807
13860775	4.170
7140	4.322
13869339	4.0
13647	4.170
764	4.0
7800	4.459
8071	4.322
13835932	4.0
7809	3.807
4449	4.0
13839110	4.170
29029	4.322
21106525	4.170
7142	4.322
132	4.322
12220	4.459
20570	4.170
21106144	4.322
7190	4.322
8140	4.170
13869451	4.0
15461	4.459
76394	4.170
7518	4.0
8520	5.087
8883	4.322
6079	4.322
2931	4.459
10536	4.170
25552	4.322
13848808	4.459
10181341	4.322
10328	4.0
15846	4.322
5596	4.0
4962	4.170
13869462	4.170
11871	4.0
10265270	4.322
222538	4.322
768	4.322
2849146	4.322
8674	4.322
13869480	4.170
12635	4.459
65523	4.322
6999	4.322
2441	4.459
7662	4.170
13856352	4.170
7506	4.459
6897	4.459
8186	4.322
15431	4.170
58234	4.459
21106146	4.322
15387	4.322
8574	4.322
1015	4.170
26325090	4.322
13842573	4.0
9564	4.170
221226	4.322
8912	4.585
7848	4.170
13875441	4.0
13863774	4.322
13871718	4.322
10179239	4.322
10227261	5.0
776	4.170
906	4.322
21168813	4.322
4366810	4.459
7170	4.585
12821	4.170
13619	4.459
392	4.0
8097	4.322
299166	4.322
21106013	4.322
13869414	4.170
21111817	4.170
7511	4.585
24641	4.459
21106020	4.322
17131	4.7
10756	4.459
7984	4.170
10404	4.459
13853953	4.322
12218	4.459
21105897	4.585
13862559	4.170
5593	4.170
123	4.170
11773	4.322
13846663	4.459
10451	5.322
7852	4.170
7872	4.585
13662	4.322
12637	4.585
376	4.459
6780	4.322
6794	4.459
21106018	4.170
72551	4.459
15427	4.322
13859497	4.459
11576	4.459
6635	4.322
21111781	4.322
11080	4.0
13835630	4.322
105291	4.170
14846	4.585
13868640	4.0
21105859	4.322
11862	4.0
8910	4.322
14227	4.322
10437210	4.322
11589	4.459
64699	4.170
8098	4.322
589165	4.322
6781	4.459
12933	4.807
13853758	4.322
9893	4.459
6621	4.322
558878	4.459
8855	4.322
10980	4.322
206561	4.459
15855	4.459
13835126	4.322
5882	4.585
13864445	4.170
21170967	4.459
12478	4.170
21105870	4.322
13229	4.459
13849989	4.459
24535	4.459
18019	5.392
73390	4.459
6674	4.322
11591	4.459
67360	4.459
553578	4.459
10437335	4.459
14593	4.459
10432	4.0
7745	4.0
21159695	4.322
7891	4.585
10972	4.322
11557190	5.248
8183	4.585
12219	4.322
880	4.322
1446	4.459
2923	4.322
6775	4.322
12954	4.459
8576	4.459
21105848	4.459
68109	5.087
7882	4.459
120548	4.322
10181339	4.459
6788	4.459
13853943	4.322
11672	4.322
57726	4.459
10892	4.459
6898	4.585
1905	4.322
21106470	4.322
6950	4.170
13860434	4.459
12972	4.585
21106148	4.459
10664	4.322
7890	4.585
71876	4.7
7176	4.459
15965	4.585
67653	4.322
13487	4.585
9088156	5.0
7871	4.585
68224	5.322
18	4.459
4511751	4.807
10181338	4.459
10756390	5.322
84971	4.322
388391	4.322
13871489	4.807
11629	4.459
2241	4.170
21106519	4.459
11460	4.322
7189	4.322
8521	5.392
13876103	4.585
11510	4.170
14349	4.322
7211	4.585
2937774	4.585
11584	4.459
21105998	4.459
6736	4.459
4963	4.322
6789	4.459
6737	4.459
59482	4.585
81814	5.0
14021447	5.524
71	4.459
80863	4.585
955	4.322
7145	4.322
917	4.585
3350	4.459
10616	4.585
7172	4.585
10257	4.585
953	4.322
1151	4.459
21106571	4.322
6827	4.585
11422	4.459
21106163	4.322
10025	4.585
13835344	4.459
15853	4.585
21106140	4.7
10801109	4.907
86394	4.585
21106145	4.585
62310	4.7
13835706	4.907
7092	4.322
1448	4.7
8182	4.585
21106518	4.322
10437239	4.322
13848793	4.459
68676	4.585
16180	4.7
7600	4.585
13846959	4.322
6773	4.7
7340	4.7
13837329	4.807
21106581	4.585
16475	4.459
7146	4.459
185	4.322
6828	4.585
11488212	4.459
6646	4.322
10801842	4.322
16387	4.907
11586	4.7
62472	4.7
16388	5.0
21108576	4.322
6480	4.322
23083	4.7
10628694	4.322
7892	4.585
71437	4.459
5644	4.585
10909	4.585
10918	4.585
8935	4.585
4510206	4.322
7757	4.807
13846749	4.585
2298886	4.807
6550	4.459
8341	4.459
7208	4.585
11882	4.7
4611	4.585
13835351	4.7
8374	4.7
70682	4.322
13492	4.7
13677	4.585
6739	4.459
17347	4.322
7875	4.807
11777	4.170
7310	4.585
11465	4.459
2157	4.7
8150	4.7
7302	4.7
7202	4.459
7042	4.7
6035	4.459
11776	4.170
10908	4.585
10850	4.585
556589	4.585
7299	4.7
8577	4.459
21106900	4.585
17652	4.170
5915	4.322
10106	4.807
63518	4.7
17868	4.585
6706	4.459
10851	4.585
11588	4.322
79969	4.7
6675	4.322
71193	4.459
2206	4.7
13867714	4.585
4445317	4.807
10849	4.585
11595	4.585
1906	4.459
6193	4.807
67270	4.459
16177	4.7
6033	4.459
6478	4.585
15517	4.585
10841	4.585
13574	4.585
8319	4.459
7964	4.7
15789876	5.322
21105699	4.585
13622	4.807
10829	4.585
11507	4.170
7585	5.087
6790	4.459
15495	4.807
13860	4.170
10831	4.585
56515	4.907
20124	4.459
744	4.459
10343	4.807
218253	4.7
454319	6.954
76154	4.585
33084	4.170
67414	5.170
220998	4.7
15867	5.087
7901	4.7
14627	4.459
21106570	4.459
10449	5.585
10813	4.585
199342	4.907
15755	4.585
15702	5.0
62484	4.459
4522053	4.807
8273	4.7
11883	4.807
8262	4.7
642951	4.807
15747	4.807
15524	4.585
13837303	5.0
305	4.7
230	4.585
14995	4.585
10733068	5.644
256210	4.459
33421	4.807
67470	4.585
33416	4.907
14994	4.585
15756	4.585
12938	4.585
6588	4.7
15475	4.585
7279	4.585
23886	4.807
14472	4.170
15476	4.585
42330	4.807
2991	4.807
12682	4.7
4762	4.807
361	4.585
6592	4.7
11884	4.807
15488	4.7
15478	4.585
21106573	4.7
11003	4.7
15489	4.7
15861	4.7
7155	4.907
64155	4.7
2627	4.807
24142	4.907
8073	5.0
44152	4.807
26325080	5.755
8916	4.807
4267	4.7
33455	4.807
15619	4.7
96749	4.585
18336	4.7
5236	4.7
440	4.585
2973	4.585
3173	4.7
2185	4.807
1361549	4.907
7915	4.807
30600	4.807
1438	4.322
15477	4.585
10437836	4.7
8120	4.807
26010	4.807
7152	4.585
13846658	4.7
8470	4.7
3544	4.907
15621	4.7
33934	4.807
7913	5.0
7994	4.807
2468	5.0
6840	4.807
12133	4.807
11632871	5.0
34863	4.907
63968	4.7
61739	4.585
68437	4.7
66895	4.907
26260	4.7
33932	4.807
33933	4.807
5027	4.7
192748	5.0
8282	4.585
5004	4.807
34188	4.907
13114	5.0
18280	5.087
12024	4.585
2068	4.7
6835	4.7
78998	5.0
72056	4.807
4626	4.7
2169	4.807
23115	4.807
6492	4.585
4103087	4.807
9824	4.807
15473	4.807
34664	4.907
9053802	4.907
37904	4.907
13856959	5.0
12586	4.807
5368	5.524
707	4.585
34665	4.907
17098	4.807
17099	4.807
84188	4.7
15620	4.7
8111	4.807
3210	5.0
49469	5.0
967	4.585
158870	4.7
2915	4.7
83330	5.087
157093	4.7
4768	4.907
34864	4.907
14993	4.7
8329	5.0
970	4.807
7917	4.907
136000	4.7
34866	4.907
83374	4.7
2297538	5.170
20848	4.907
457145	4.7
8067	4.585
37918	4.907
457140	4.7
34865	4.907
8241	5.170
14620	4.907
6593	4.7
21782117	5.248
135983	4.7
10540	5.0
25472	4.807
25605	4.907
6464	4.807
25677	5.0
136001	4.7
136003	4.7
34666	4.907
82753	4.907
10438331	4.807
2121	4.807
1278	4.807
4457	4.7
62265	4.907
11974	4.322
31991	4.907
481441	5.644
34867	4.907
84235	4.7
13087	4.807
2079	5.0
2424	4.807
5256	4.585
7315	5.0
15474	4.807
37915	4.907
40191	5.0
29348	5.087
26011	4.907
28287	4.807
62632	5.087
30932	4.807
22172	4.907
5899	4.907
2297441	4.907
37905	4.907
3987	5.0
33617	5.0
2283071	4.807
34830	5.170
16568	5.0
108106	5.585
69223	4.7
35581	5.0
23912	4.907
13302	4.807
4932499	4.807
3006	4.807
56793	5.0
13090	4.807
34868	4.907
10243	4.585
13850879	5.248
56791	5.0
14674	5.248
15729	5.087
8060	5.087
9040	4.807
34870	4.907
30881	5.0
17587	4.907
34869	4.907
457144	4.7
5807	5.087
9026	5.170
3008	4.807
4575	5.0
135925	4.7
4759	5.0
82777	5.0
34871	4.907
454495	5.0
6688	5.0
36319	5.087
533188	5.0
34872	4.907
10169	5.248
11891	5.0
56792	5.0
26325081	5.954
8058	5.0
20493	5.0
36278	5.170
35580	5.0
82755	4.807
82842	5.087
15417	4.907
46262	5.0
136002	4.7
28941	5.087
56123	5.392
5342	5.0
56784	4.907
16182	5.0
56785	5.0
56790	5.0
26563	5.170
13303	4.807
82765	5.087
82767	5.0
12705	4.907
14826	4.907
30816	5.248
16481	4.807
97173	4.807
102720	4.807
7051	5.087
21924	4.907
102721	4.807
33458	5.0
82818	5.0
3548	5.087
35579	5.0
38839	5.322
27749	4.907
34667	4.907
56795	5.0
56788	5.0
1994	5.170
8939	5.0
16482	4.907
36972	5.0
21106365	4.807
4760	5.0
34873	4.907
7967	5.170
559096	5.087
35582	5.0
56771	5.087
13520	5.170
56774	5.087
9873	4.907
3463	5.087
37744	5.087
12874	5.0
46893	5.0
82807	5.0
35081	5.087
56769	5.087
35584	5.0
3864	5.248
13300034	5.0
10292746	5.248
33829	5.0
102833	4.807
47912	5.0
13844817	5.170
82817	5.0
82762	4.807
2839	5.170
6842	4.807
82754	4.807
157094	4.807
3229	5.0
5237	4.807
82840	5.248
34189	5.0
16736498	5.248
7968	5.248
29117	4.907
33304	5.0
56794	5.0
13837319	5.322
457138	4.807
39406	5.087
56780	5.087
27793	4.807
106355	4.807
6767	5.0
34847	5.087
102897	4.807
2581	5.087
6417	5.392
103011	4.807
82712	4.807
56781	5.087
45444	5.087
102947	4.807
102933	4.807
33457	5.0
8287	5.0
33280	5.0
36029	5.322
46263	5.0
56777	5.087
33666	5.170
56787	5.0
16736486	5.170
102801	4.807
82873	5.7
8288	5.0
4025	5.248
17339596	5.087
33456	5.0
2629	5.170
33386	5.0
2003	5.170
6514	5.170
36973	5.087
97172	4.807
36974	5.087
82819	5.087
15572	5.0
102856	4.807
13115	5.0
8800	5.0
29153	5.0
35583	5.0
82820	5.087
45445	5.087
4886542	4.907
103066	4.807
46894	5.087
32873	5.459
35563	4.907
17684	4.585
44885	5.248
46710	5.392
33326	5.170
4745	5.087
26325088	4.907
56772	5.087
34848	5.087
56760	5.170
84346	5.170
26325085	4.907
28552	5.0
12364	5.248
56755	5.170
82796	5.170
35265	5.322
56789	5.0
4599	5.087
24638	5.170
56768	5.087
13328	5.170
4437893	5.170
6371	5.087
56778	5.087
3277	5.170
4526760	5.322
21568	5.087
96948	4.907
16415	5.087
193215	5.170
26325087	4.907
37779	5.087
56779	5.087
11274	5.087
35585	5.087
84344	5.087
56786	5.0
82797	5.322
5363	5.087
541032	4.459
31129	5.248
37749	5.322
56776	5.087
46264	5.0
83413	5.170
43354	5.087
457139	4.807
21429023	5.170
97055	4.907
4927801	5.907
34859	5.170
7260	5.0
19939	5.248
56756	5.170
4719431	5.248
102798	4.807
36976	5.170
45446	5.087
56767	5.170
8093	5.0
29631	4.585
34850	5.087
14348	5.170
559213	5.087
6453	5.087
84345	5.087
56766	5.170
102722	4.907
33281	5.0
1262	5.087
36975	5.087
154865	4.907
102741	4.907
26325082	6.129
32555	5.248
82740	5.170
215802	5.170
30459	5.459
23977588	5.248
4333	5.322
18941	5.087
97198	4.907
37019	5.170
82783	5.170
37000	5.170
39198	5.170
56765	5.170
46285	5.087
4938407	5.248
46284	5.087
82806	5.087
19722	5.170
34116	5.248
34668	5.087
34851	5.170
56773	5.087
82798	5.459
29282	5.087
47913	5.087
5772	5.170
28827	5.248
26915	5.0
6066	4.907
32952	5.087
48518	5.322
84347	5.170
75956	5.248
102857	4.907
43353	5.087
83414	5.248
2940	5.248
18445	5.170
25304	5.322
102787	4.907
18444	5.087
15010	5.170
82823	5.248
83411	5.170
102742	4.907
34190	5.170
56761	5.170
47914	5.170
102743	4.907
66326	5.459
56559	5.248
35529	5.170
36710	5.170
7991	5.170
33832	5.170
34852	5.170
2927	5.170
154866	4.907
35588	5.392
59833	5.322
12730	5.170
8243	5.459
15699	5.087
64559	5.248
56023	5.807
56782	5.248
549017	5.170
97240	4.907
33282	5.087
20545	5.322
36977	5.248
4066	5.170
2457	5.170
77706	5.322
4813314	5.524
56770	5.087
29847	5.322
56763	5.170
56757	5.170
102834	4.907
7928	5.248
4939096	5.248
36771	5.170
56764	5.170
9817	5.524
36978	5.170
34191	5.170
84348	5.248
45678	5.392
7929	5.322
82738	5.248
37994	5.322
106356	4.907
36979	5.248
10085	5.392
39407	5.248
11369	4.322
56762	5.170
37745	5.170
36981	5.248
56758	5.170
4744	5.087
36980	5.248
11359	4.585
6057	5.170
56775	5.087
6640	4.585
37004	5.248
4956170	5.170
34853	5.170
56783	5.248
4941232	5.392
82736	5.170
47915	5.248
4060	5.322
16139	5.170
2635909	5.322
15822	5.087
13338	5.322
12543	5.248
36983	5.248
96868	5.0
96864	5.0
56759	5.170
6058	5.322
36982	5.248
33983	5.170
36984	5.170
82831	5.858
45447	5.248
33407	5.322
2271976	5.459
4575338	5.392
24388	5.322
3171	5.248
12367	5.248
15637	5.322
82821	5.322
34860	5.248
11936	4.907
72522	5.322
82786	5.459
6542	4.7
97224	5.0
97234	5.0
5148	5.0
34854	5.170
3534	5.392
46137	5.248
12536	5.170
77887	5.524
6559	5.585
33984	5.170
26325084	6.426
11897	5.392
9242615	5.524
97233	5.0
26325083	6.285
46525	5.585
7988	5.524
46136	5.170
33142	5.392
33141	5.322
34418	5.392
5739	5.170
97142	5.0
2928	5.248
8817	5.170
36986	5.248
82834	5.807
47916	5.248
8078	5.459
4617	5.524
550258	5.248
35205	5.322
36985	5.322
46739	5.459
3326	5.322
35566	5.248
55075	4.585
2908	5.322
4913	5.322
4777	5.248
2181	5.248
6528	5.585
5557	5.459
97257	5.0
6639	4.585
33986	5.248
45448	5.322
33316	5.170
36988	5.322
105648	4.907
82679	5.322
35912	5.322
102923	5.0
8004	5.248
11898	5.392
36987	5.322
20390	5.248
3972	5.392
5590	5.585
11899	5.459
154958	5.248
3513	5.087
7970	5.322
154062	5.0
4629	5.392
36990	5.322
85876	5.087
26916	5.459
77764	5.459
33985	5.248
35108	5.248
82751	5.392
5660	5.322
36989	5.392
6519	5.585
11917	5.644
2925	5.248
16576	5.392
4447447	5.459
2284017	4.7
5554	5.322
39394	5.459
509179	5.459
77874	5.524
4444070	5.322
4228778	5.459
82822	5.322
43456	5.7
24247	5.585
4445165	5.858
34192	5.322
37764	5.7
2342810	5.170
2075	5.392
12017	5.524
6367	5.392
77933	5.644
2768	5.459
11283	5.248
5791	5.392
96965	5.087
33198	5.087
91304	5.087
35206	5.392
6281	5.7
82759	5.644
66316	5.524
154959	5.322
8804	5.322
8799	5.322
82870	5.7
5376	5.392
5553	5.392
15484	5.459
135795	5.170
49560	5.807
2246	5.322
12072	5.585
21106505	5.807
36968	5.7
2625	5.392
33255	5.170
4444102	5.392
5198	5.392
82852	5.585
2699	5.459
5773	5.524
4444107	5.524
11900	5.644
26325089	5.755
77730	5.755
39145	5.170
8103122	5.585
11901	5.7
6366	5.392
5932	5.585
15827	5.170
136695	5.248
29089	5.322
5678	5.459
5768	5.524
8763	5.459
11146	5.755
5113	5.644
17499	5.170
24722	5.7
94701	5.170
11902	5.807
6013	5.585
31006	5.644
34697	5.459
18949	5.755
10162	5.907
48085	5.858
49179	5.907
