Compound Id	HybridizationRatio
13853953	0.0
12218	0.9
21105897	0.222
13862559	0.0
5593	0.0
123	0.0
11773	0.0
13846663	0.4
10451	1.0
7852	1.0
7872	0.9
13662	0.0
12637	1.0
376	0.714
6780	0.0
6794	0.4
21106018	0.143
72551	0.778
15427	0.333
13859497	0.125
11576	0.222
6635	0.0
21111781	0.125
11080	0.0
13835630	1.0
105291	0.333
14846	0.9
13868640	0.0
21105859	0.25
11862	1.0
8910	1.0
14227	0.125
10437210	0.0
11589	0.222
64699	0.667
8098	0.0
589165	0.0
6781	0.143
12933	1.0
13853758	0.333
9893	0.3
6621	0.125
558878	0.5
8855	0.0
10980	0.0
206561	0.143
15855	0.5
13835126	0.125
5882	0.0
13864445	0.0
21170967	0.143
12478	0.0
21105870	0.111
13229	1.0
13849989	0.6
24535	0.556
18019	1.0
73390	0.286
6674	0.0
11591	0.0
67360	1.0
553578	0.5
10437335	0.286
14593	0.667
10432	0.0
7745	0.5
21159695	0.333
7891	0.833
10972	0.0
11557190	0.667
8183	0.0
12219	1.0
880	0.125
1446	0.0
2923	0.0
6775	0.0
12954	1.0
8576	1.0
21105848	0.125
68109	1.0
7882	1.0
120548	0.286
10181339	0.222
6788	0.091
13853943	0.0
11672	0.0
57726	1.0
10892	0.125
6898	0.2
1905	0.75
21106470	0.0
6950	0.0
13860434	0.125
12972	0.909
21106148	0.143
10664	0.0
7890	1.0
71876	0.727
7176	0.125
15965	0.3
67653	1.0
13487	0.5
9088156	1.0
7871	0.909
68224	0.333
18	0.0
4511751	0.571
10181338	0.125
10756390	0.333
84971	1.0
388391	1.0
13871489	0.75
11629	0.125
2241	0.0
21106519	0.4
11460	0.125
7189	0.125
8521	1.0
13876103	0.2
11510	0.0
14349	1.0
7211	0.0
2937774	0.25
11584	0.125
21105998	0.4
6736	0.091
4963	0.0
6789	0.0
6737	0.0
59482	0.364
81814	1.0
14021447	0.714
71	0.0
80863	0.5
955	0.0
7145	0.0
917	0.5
3350	0.0
10616	0.0
7172	0.0
10257	0.0
953	0.0
1151	0.0
21106571	0.0
6827	1.0
11422	0.222
21106163	0.0
10025	0.75
13835344	0.222
15853	1.0
21106140	0.273
10801109	1.0
86394	0.571
21106145	0.125
62310	0.3
13835706	0.667
7092	0.0
1448	0.0
8182	0.0
21106518	0.125
10437239	0.5
13848793	0.0
68676	0.125
16180	0.846
7600	0.9
13846959	0.0
6773	0.143
7340	1.0
13837329	0.2
21106581	0.125
16475	0.143
7146	0.0
185	0.0
6828	0.0
11488212	0.125
6646	1.0
10801842	0.857
16387	1.0
11586	0.125
62472	0.125
16388	0.7
21108576	0.125
6480	0.111
23083	0.3
10628694	0.0
7892	1.0
71437	1.0
5644	1.0
10909	0.167
10918	0.167
8935	0.4
4510206	0.6
7757	0.917
13846749	0.222
2298886	0.571
6550	0.0
8341	0.0
7208	0.0
11882	1.0
4611	0.3
13835351	0.143
8374	0.364
70682	1.0
13492	0.538
13677	0.167
6739	0.0
17347	0.143
7875	0.917
11777	0.0
7310	0.222
11465	0.222
2157	0.111
8150	0.143
7302	0.0
7202	0.143
7042	0.0
6035	0.222
11776	0.0
10908	0.167
10850	0.167
556589	0.1
7299	0.077
8577	1.0
21106900	0.222
17652	1.0
5915	0.0
10106	1.0
63518	0.417
17868	0.0
6706	0.0
10851	0.167
11588	0.0
79969	0.364
6675	0.0
71193	0.143
2206	0.625
13867714	0.0
4445317	0.615
10849	0.167
11595	0.222
1906	0.125
6193	1.0
67270	0.143
16177	1.0
6033	0.143
6478	0.167
15517	0.111
10841	0.167
13574	0.8
8319	0.0
7964	1.0
15789876	0.667
21105699	0.0
13622	0.857
10829	0.167
11507	0.0
7585	1.0
6790	0.0
15495	0.364
13860	0.143
10831	0.167
56515	0.556
20124	0.0
744	0.0
10343	0.143
218253	0.0
454319	1.0
76154	0.25
33084	1.0
67414	1.0
220998	1.0
15867	0.333
7901	1.0
14627	0.0
21106570	0.0
10449	1.0
10813	0.167
199342	0.5
15755	0.0
15702	0.3
62484	0.125
4522053	0.571
8273	0.0
11883	1.0
8262	0.0
642951	0.125
15747	0.571
15524	0.0
13837303	0.333
305	0.5
230	0.5
14995	0.0
10733068	0.333
256210	0.0
33421	0.0
67470	0.0
33416	1.0
14994	0.0
15756	0.0
12938	1.0
6588	0.0
15475	0.0
7279	0.222
23886	0.0
14472	1.0
15476	0.0
42330	0.667
2991	0.0
12682	0.231
4762	0.364
361	0.0
6592	0.077
11884	1.0
15488	0.0
15478	0.0
21106573	0.0
11003	0.0
15489	0.0
15861	0.231
7155	0.0
64155	0.3
2627	0.3
24142	0.867
8073	0.143
44152	0.444
26325080	0.75
8916	1.0
4267	1.0
33455	0.0
15619	0.231
96749	0.833
18336	0.222
5236	0.286
440	1.0
2973	0.8
3173	1.0
2185	0.0
1361549	0.357
7915	1.0
30600	0.0
1438	0.0
15477	0.0
10437836	0.714
8120	0.222
26010	0.0
7152	0.0
13846658	0.0
8470	0.222
3544	0.462
15621	0.231
33934	0.0
7913	0.929
7994	1.0
2468	0.417
6840	0.077
12133	0.625
11632871	1.0
34863	0.0
63968	0.0
61739	0.0
68437	0.231
66895	0.5
26260	0.231
33932	0.0
33933	0.0
5027	0.571
192748	0.125
8282	0.0
5004	0.8
34188	0.0
13114	0.25
18280	1.0
12024	1.0
2068	0.286
6835	0.0
78998	1.0
72056	1.0
4626	1.0
2169	0.625
23115	1.0
6492	0.0
4103087	0.0
9824	0.0
15473	0.0
34664	0.0
9053802	1.0
37904	0.0
13856959	0.071
12586	1.0
5368	0.538
707	1.0
34665	0.0
17098	0.0
17099	0.0
84188	0.0
15620	0.231
8111	0.0
3210	0.6
49469	0.417
967	0.0
158870	0.0
2915	0.0
83330	0.533
157093	0.0
4768	0.667
34864	0.0
14993	0.143
8329	0.0
970	0.0
7917	1.0
136000	0.0
34866	0.0
83374	0.0
2297538	0.7
20848	0.667
457145	0.0
8067	0.0
37918	0.0
457140	0.0
34865	0.0
8241	0.429
14620	0.667
6593	0.0
21782117	0.833
135983	0.0
10540	1.0
25472	0.3
25605	0.0
6464	0.0
25677	0.0
136001	0.0
136003	0.0
34666	0.0
82753	0.167
10438331	0.0
2121	0.182
1278	0.0
4457	1.0
62265	0.0
11974	0.0
31991	0.364
481441	1.0
34867	0.0
84235	0.0
13087	0.4
2079	0.727
2424	0.375
5256	0.667
7315	0.0
15474	0.0
37915	0.0
40191	0.0
29348	0.545
26011	0.0
28287	0.625
62632	1.0
30932	0.727
22172	0.667
5899	0.083
2297441	0.571
37905	0.0
3987	0.25
33617	0.7
2283071	0.286
34830	0.6
16568	0.364
108106	1.0
69223	0.111
35581	0.0
23912	1.0
13302	0.625
4932499	0.286
3006	1.0
56793	0.0
13090	0.0
34868	0.0
10243	0.0
13850879	0.75
56791	0.0
14674	0.8
15729	0.364
8060	0.071
9040	0.556
34870	0.0
30881	0.7
17587	0.333
34869	0.0
457144	0.0
5807	0.556
9026	0.4
3008	0.222
4575	0.727
135925	0.0
4759	0.7
82777	0.0
34871	0.0
454495	0.0
6688	0.0
36319	0.462
533188	0.0
34872	0.0
10169	0.053
11891	1.0
56792	0.0
26325081	0.778
8058	0.0
20493	0.286
36278	0.167
35580	0.0
82755	0.0
82842	0.583
15417	0.364
46262	0.0
136002	0.0
28941	0.333
56123	0.5
5342	0.7
56784	0.0
16182	0.0
56785	0.0
56790	0.0
26563	1.0
13303	0.625
82765	0.0
82767	0.333
12705	0.667
14826	0.75
30816	0.538
16481	1.0
97173	0.0
102720	0.0
7051	0.4
21924	0.0
102721	0.0
33458	0.0
82818	0.0
3548	0.5
35579	0.0
38839	0.467
27749	0.3
34667	0.0
56795	0.0
56788	0.0
1994	0.5
8939	0.25
16482	1.0
36972	0.0
21106365	0.0
4760	0.7
34873	0.0
7967	0.556
559096	1.0
35582	0.0
56771	0.0
13520	0.333
56774	0.0
9873	0.0
3463	0.6
37744	0.0
12874	0.7
46893	0.0
82807	0.0
35081	0.0
56769	0.0
35584	0.0
3864	0.8
13300034	0.167
10292746	0.833
33829	0.417
102833	0.0
47912	0.0
13844817	0.4
82817	0.0
82762	0.0
2839	0.2
6842	0.0
82754	0.0
157094	0.0
3229	0.4
5237	0.0
82840	0.5
34189	0.0
16736498	0.778
7968	0.556
29117	0.0
33304	0.0
56794	0.0
13837319	0.5
457138	0.0
39406	0.0
56780	0.0
27793	0.0
106355	0.0
6767	0.0
34847	0.0
102897	0.0
2581	1.0
6417	0.5
103011	0.0
82712	0.0
56781	0.0
45444	0.0
102947	0.0
102933	0.0
33457	0.0
8287	0.556
33280	0.0
36029	0.357
46263	0.0
56777	0.0
33666	0.0
56787	0.0
16736486	0.8
102801	0.0
82873	0.563
8288	0.111
4025	0.533
17339596	1.0
33456	0.0
2629	0.444
33386	0.0
2003	0.667
6514	0.125
36973	0.0
97172	0.0
36974	0.0
82819	0.0
15572	0.25
102856	0.0
13115	0.667
8800	0.0
29153	0.0
35583	0.0
82820	0.0
45445	0.0
4886542	0.0
103066	0.0
46894	0.0
32873	0.533
35563	0.1
17684	1.0
44885	0.286
46710	0.308
33326	0.385
4745	0.462
26325088	1.0
56772	0.0
34848	0.0
56760	0.0
84346	0.0
26325085	1.0
28552	0.625
12364	0.4
56755	0.0
82796	0.385
35265	0.538
56789	0.0
4599	0.25
24638	0.4
56768	0.0
13328	0.8
4437893	0.063
6371	0.2
56778	0.0
3277	0.133
4526760	0.333
21568	0.4
96948	0.0
16415	0.0
193215	0.667
26325087	1.0
37779	0.0
56779	0.0
11274	0.0
35585	0.0
84344	0.0
56786	0.0
82797	0.684
5363	0.0
541032	0.0
31129	0.8
37749	0.429
56776	0.0
46264	0.0
83413	0.0
43354	0.0
457139	0.0
21429023	0.8
97055	0.0
4927801	1.0
34859	0.0
7260	0.0
19939	0.333
56756	0.0
4719431	0.2
102798	0.0
36976	0.0
45446	0.0
56767	0.0
8093	0.071
29631	0.25
34850	0.0
14348	1.0
559213	0.0
6453	0.0
84345	0.0
56766	0.0
102722	0.0
33281	0.0
1262	0.214
36975	0.0
154865	0.0
102741	0.0
26325082	0.8
32555	0.6
82740	0.0
215802	0.0
30459	0.533
23977588	0.778
4333	0.077
18941	0.727
97198	0.0
37019	0.0
82783	0.0
37000	0.0
39198	0.0
56765	0.0
46285	0.0
4938407	0.778
46284	0.0
82806	0.0
19722	0.4
34116	0.214
34668	0.0
34851	0.0
56773	0.0
82798	0.7
29282	0.727
47913	0.0
5772	0.8
28827	0.538
26915	0.25
6066	0.182
32952	0.0
48518	0.429
84347	0.0
75956	0.571
102857	0.0
43353	0.0
83414	0.0
2940	0.833
18445	0.4
25304	0.353
102787	0.0
18444	0.4
15010	0.0
82823	0.0
83411	0.0
102742	0.0
34190	0.0
56761	0.0
47914	0.0
102743	0.0
66326	0.125
56559	1.0
35529	0.455
36710	0.0
7991	0.455
33832	0.455
34852	0.0
2927	0.0
154866	0.0
35588	0.692
59833	0.429
12730	0.727
8243	0.556
15699	0.692
64559	0.333
56023	0.25
56782	0.0
549017	0.0
97240	0.0
33282	0.0
20545	0.944
36977	0.0
4066	0.143
2457	0.0
77706	0.467
4813314	0.222
56770	0.0
29847	0.333
56763	0.0
56757	0.0
102834	0.0
7928	1.0
4939096	0.778
36771	0.0
56764	0.0
9817	0.4
36978	0.0
34191	0.0
84348	0.0
45678	0.5
7929	1.0
82738	0.0
37994	0.235
106356	0.0
36979	0.0
10085	0.188
39407	0.455
11369	0.0
56762	0.0
37745	0.0
36981	0.0
56758	0.0
4744	0.462
36980	0.0
11359	0.0
6057	0.143
56775	0.0
6640	0.143
37004	0.0
4956170	0.0
34853	0.0
56783	0.0
4941232	0.333
82736	0.0
47915	0.0
4060	0.353
16139	0.6
2635909	0.0
15822	0.0
13338	0.778
12543	0.143
36983	0.0
96868	0.0
96864	0.0
56759	0.0
6058	0.333
36982	0.0
33983	0.0
36984	0.0
82831	0.154
45447	0.0
33407	0.0
2271976	0.588
4575338	0.529
24388	1.0
3171	1.0
12367	0.273
15637	0.0
82821	0.0
34860	0.0
11936	0.0
72522	1.0
82786	0.059
6542	0.25
97224	0.0
97234	0.0
5148	0.0
34854	0.0
3534	0.588
46137	0.0
12536	0.455
77887	0.273
6559	0.6
33984	0.0
26325084	0.833
11897	1.0
9242615	0.176
97233	0.0
26325083	0.818
46525	0.3
7988	0.0
46136	0.0
33142	0.538
33141	0.538
34418	0.308
5739	0.0
97142	0.0
2928	0.143
8817	0.0
36986	0.0
82834	0.053
47916	0.0
8078	0.286
4617	0.263
550258	0.0
35205	0.0
36985	0.0
46739	0.235
3326	0.385
35566	0.0
55075	0.0
2908	0.125
4913	0.563
4777	0.375
2181	0.3
6528	0.6
5557	0.529
97257	0.0
6639	0.0
33986	0.0
45448	0.0
33316	0.0
36988	0.0
105648	0.333
82679	0.143
35912	0.0
102923	0.0
8004	0.0
11898	1.0
36987	0.0
20390	0.0
3972	0.25
5590	0.684
11899	1.0
154958	0.0
3513	0.143
7970	0.143
154062	0.0
4629	0.417
36990	0.0
85876	0.0
26916	0.235
77764	0.529
33985	0.0
35108	0.0
82751	0.0
5660	0.611
36989	0.0
6519	0.6
11917	0.04
2925	0.071
16576	0.417
4447447	0.556
2284017	0.143
5554	0.667
39394	0.059
509179	0.625
77874	0.3
4444070	0.063
4228778	0.625
82822	0.0
43456	0.556
24247	0.5
4445165	0.348
34192	0.0
37764	0.65
2342810	0.0
2075	0.3
12017	1.0
6367	0.2
77933	0.0
2768	0.357
11283	0.0
5791	0.842
96965	0.0
33198	0.0
91304	0.1
35206	0.0
6281	0.143
82759	0.3
66316	0.333
154959	0.0
8804	0.0
8799	0.0
82870	0.364
5376	0.286
5553	0.667
15484	0.0
135795	0.0
49560	0.6
2246	0.0
12072	1.0
21106505	0.667
36968	0.286
2625	0.294
33255	0.0
4444102	0.0
5198	0.125
82852	0.474
2699	0.368
5773	0.810
4444107	0.067
11900	1.0
26325089	0.478
77730	0.263
39145	0.0
8103122	0.222
11901	1.0
6366	0.2
5932	0.810
15827	0.0
136695	0.0
29089	1.0
5678	0.0
5768	1.0
8763	0.0
11146	1.0
5113	0.571
17499	1.0
24722	0.4
94701	0.0
11902	1.0
6013	0.438
31006	0.438
34697	0.143
18949	0.368
10162	0.409
48085	0.75
