Compound Id	LargestChain
7728	5
2340753	6
6340	6
9253	7
7626	7
7604	6
7553	4
12209	6
394562	5
10325184	6
83734	7
6315	5
7627	7
7717	5
387	6
60524	5
11109	6
63631	6
6100	3
13866746	0
7010	6
14998	7
12446	6
7560	4
258	5
10053	5
124968	0
7716	5
7552	4
7737	0
10571	7
17619	7
11809	5
13836713	4
13836589	6
11833	6
13835235	4
7767	6
7030	0
13836021	5
10124	6
59573	7
10777	6
6341	6
10018	0
558020	0
12626	6
13836591	6
11996	7
6165	6
7714	5
13862665	7
6042	5
7630	7
259	6
7607	6
5894	5
21108550	0
7772	6
21111806	0
236	0
9614	0
62808	0
10492	7
7736	0
11055	7
10446	8
7463	7
7619	7
7016	6
13871721	5
7739	0
7706	7
7028	0
5730	5
6316	5
8903	0
24590970	7
21011	6
9325	0
415	5
55090	6
10947	6
10772140	5
28994	4
13839553	5
3973	8
71312	7
3951	6
592	6
8904	0
8899	0
60329	6
6406	7
2916	3
2293678	7
6119	4
29015	0
11680	7
7624	7
7615	6
7090	3
6122	4
7024	0
55188	7
11117	0
13835224	5
6176	7
62249	8
13803	8
10755	7
9377	7
15077490	7
7823	7
11125	7
6307	5
7787	0
6334	5
13255	0
109838	7
11849	7
173	4
66656	8
13837280	5
11845	7
11094	7
13854944	6
29000	6
8398	6
10791	7
8733	5
10786	7
8554	0
92731	9
7788	0
9233	5
1020	0
11992	8
6187	8
8158	7
11023	7
11731	4
11207996	8
1609	6
7721	5
1095	0
11121	7
10498	5
7065	8
7791	0
109705	4
7636	0
7621	7
11551	7
13835836	8
7711	5
8543	5
6040	6
10445	8
11351244	0
7770	6
23150	9
12161	9
13874867	8
31029	4
4444456	5
7769	6
18607	5
10001	7
7747	8
10788	7
23621376	6
5993	5
8560	7
555074	7
10437074	0
13861343	7
7705	7
8141	0
10512	6
11180	7
7701	7
62589	0
7686	0
5439	6
11056	7
7026	0
66675	8
2005981	3
7622	7
7684	0
8900	0
11025	7
7475	8
59674	6
21171407	4
11095	7
13837537	0
10614293	8
6326	5
56117	9
7466	7
29036	4
7761	8
21168808	0
11104	8
16778	7
13835376	8
127750	8
10790	7
2018460	8
68503	9
13863629	1
7674	0
1143	3
1108	0
7029	0
29001	7
11788	0
11732	7
7688	0
7515	8
11794	7
13836520	5
11678	7
2038738	1
8562	7
29012	8
21106535	6
13875283	0
13867413	7
13837702	6
5949	7
71089	0
7551	4
11706	8
66996	0
61487	6
10797	8
26325086	0
7478	8
11799	7
13839199	0
13835459	0
11793	7
10534	0
9326	0
63863	9
659	4
7459	7
10787	7
12228	0
18688	9
10795	8
55130	9
11086	0
11841	9
12012	8
4489	0
48024	0
11024	7
512621	9
66655	10
21106032	6
6330	5
11035	8
13439	9
7021	6
7018	6
120464	7
11864	8
4444608	7
10948	6
11761	7
12229	0
24099	6
22453	9
12499	0
7833	8
7657	9
7013	6
13837281	6
5708	7
7703	7
4512642	8
4516601	8
11244	6
4516599	8
11846	7
7812	7
10652594	0
7766	6
844	7
13816	6
19953955	7
7776	6
1141	0
11857	0
66021	0
10497	5
70715	0
21106520	0
66809	1
10452	0
10433	9
29107	6
10265264	0
13874733	0
11911	6
7811	7
13836399	8
7676	0
7064	8
349	8
10488	0
4514549	0
11193	8
4512361	8
11739	8
8552	8
8908	0
28986	8
10526	7
17443	1
68832	8
21800	0
10179173	0
81815	3
29016	9
7003	9
59447	0
13839109	9
13865426	9
7678	0
13842613	0
71430	1
7760	8
971	0
10420	9
11695	8
12643	0
7219	2
11784	0
7482	9
13838404	4
7679	0
15443	2
11434292	12
65936	2
13835209	6
7677	0
6342	6
15438	3
1348	0
11216	8
68328	11
4517338	6
11194	8
11819	8
13402	9
20843	0
55091	7
10487	0
15954	8
11045	9
11210	8
7521	0
7641	0
11543	8
13638	0
11752	6
7242	1
11843	9
7530	0
15765	0
10101	8
16791	8
11029	8
9633	9
28992	0
18717	8
6106	3
99440	8
7838	8
120621	7
9581	1
15413	11
7710	5
7536	9
7689	0
10710415	9
14751	2
7073	10
24533	1
7238	2
13835293	7
13866593	7
13875196	1
120489	1
10197150	8
374462	0
13839575	9
8569	9
11600	2
5889	0
191367	8
6967	0
192642	7
1078	8
23101	13
17558	9
55123	9
68179	9
733	6
11042	0
21132380	0
9349	0
73412	6
235	1
7827	7
68156	7
773	0
17880	9
20119	7
70714	0
7225	2
7786	6
7224	1
13448	10
7673	0
10940	0
10939	0
13842993	8
29025	9
1664	0
7128	3
455420	9
11866	8
21105905	2
10772050	7
26765	7
7681	0
7837	8
553642	0
21106560	2
11830	6
7810	7
7815	7
13842001	8
21169510	9
11930	8
10437135	3
7835	8
19956441	8
78	1
67991	9
455353	9
13875281	0
2039535	3
13837686	0
7240	1
123993	9
7849	9
7803	9
11783	0
13839441	7
18219	5
83866	0
13875160	0
11865	8
11077	0
21106586	10
13835772	0
83850	0
7221	2
11699	9
7385	3
7391	3
7670	10
13860335	1
19231	2
29005	10
7443	2
22191	9
7802	9
7389	3
7241	2
6179	7
7694	10
24972	0
62489	1
6286	10
7528	0
11660	1
62230	9
8568	10
7129	3
69371	9
10784857	0
21105871	0
13839082	0
63889	0
21109330	8
10937	0
7236	2
1577	0
122090	14
8909	0
11716	10
12231	0
10384035	3
6270	13
156255	0
7659	0
11409	1
6402	0
11919	9
7856	9
13257	0
21106036	3
13840690	1
7765	6
7538	10
71787	8
441	9
2606	7
11795	7
6287	11
14692	10
7223	1
7685	0
123860	10
7672	0
9970	0
13857694	0
16159	7
7088	3
28969	4
12069	9
11265	9
13648	3
13876539	3
7533	9
7131	3
7434	9
13866817	0
6977	0
13854136	0
447	2
13837760	0
13835151	0
191	10
7234	2
71628	9
7132	3
11087	0
18801	8
13837988	0
10696	0
76894	15
12456	10
12445	8
69569	13
12809	10
7138	2
10236	0
13863618	2
4446445	9
3954	7
55205	8
11021	2
14198	0
29026	9
5976	0
13875258	0
9903	0
7183	2
21181	8
13839416	8
7851	9
18410	5
13865680	2
21112023	3
503239	2
4878	0
932	9
12010	7
63908	1
5830	3
13839308	3
14680	8
28682	3
14169248	9
63310	0
11671339	1
391428	0
122446	8
238	3
7239	1
11863	8
2041618	16
13851576	1
13854248	0
10437215	4
8070	3
370	10
455090	2
11632	9
14840	10
2656	0
78828	15
10422	10
20939	2
69914	1
9976	10
73479	2
924	2
6883	4
5979	8
577	0
13658	0
21106366	4
7419	4
14299946	0
331	3
7448	1
7509	11
12632	10
61001	4
28982	1
11604	1
62534	3
62408	3
123207	0
75951	10
13837787	3
13839123	0
59483	0
18724	3
7850	9
13875432	0
8665	2
13839128	0
13875219	0
456015	1
55084	11
6974	0
8657	1
13849981	11
26824	17
72793	10
21106014	2
6296	0
14256731	14
13860775	1
7140	3
13869339	0
13647	3
764	0
7800	11
8071	3
13835932	8
7809	7
4449	0
13839110	0
29029	10
21106525	2
7142	3
132	3
12220	11
20570	2
21106144	2
7190	3
8140	0
13869451	0
15461	5
76394	1
7518	0
8520	17
8883	0
6079	3
2931	11
10536	9
25552	1
13848808	4
10181341	4
10328	0
15846	10
5596	0
4962	2
13869462	0
11871	8
10265270	0
222538	4
768	0
2849146	4
8674	2
13869480	1
12635	11
65523	4
6999	0
2441	0
7662	0
13856352	3
7506	11
6897	5
8186	2
15431	1
58234	0
21106146	3
15387	10
8574	10
1015	0
26325090	10
13842573	0
9564	0
221226	3
8912	0
7848	9
13875441	0
13863774	3
13871718	4
10179239	0
10227261	16
776	0
906	0
21168813	3
4366810	11
7170	2
12821	2
13619	11
392	0
8097	0
299166	2
21106013	3
13869414	2
21111817	2
7511	12
24641	11
21106020	3
17131	7
10756	2
7984	9
10404	5
13853953	3
12218	11
21105897	5
13862559	0
5593	0
123	2
11773	2
13846663	4
10451	0
7852	9
7872	12
13662	2
12637	12
376	11
6780	0
6794	5
21106018	0
72551	11
15427	4
13859497	2
11576	3
6635	10
21111781	2
11080	0
13835630	10
105291	3
14846	12
13868640	0
21105859	2
11862	8
8910	0
14227	3
10437210	1
11589	3
64699	9
8098	0
589165	4
6781	3
12933	14
13853758	3
9893	5
6621	0
558878	11
8855	0
10980	3
206561	4
15855	2
13835126	3
5882	3
13864445	0
21170967	2
12478	2
21105870	4
13229	11
13849989	11
24535	4
18019	21
73390	5
6674	3
11591	3
67360	11
553578	11
10437335	5
14593	11
10432	0
7745	8
21159695	3
7891	12
10972	3
11557190	19
8183	3
12219	10
880	4
1446	2
2923	2
6775	2
12954	11
8576	11
21105848	1
68109	17
7882	11
120548	2
10181339	5
6788	0
13853943	3
11672	1
57726	0
10892	3
6898	6
1905	10
21106470	0
6950	0
13860434	1
12972	12
21106148	2
10664	3
7890	12
71876	13
7176	4
15965	6
67653	10
13487	6
9088156	16
7871	12
68224	1
18	2
4511751	14
10181338	2
10756390	1
84971	10
388391	10
13871489	14
11629	2
2241	2
21106519	4
11460	4
7189	3
8521	21
13876103	3
11510	0
14349	10
7211	3
2937774	5
11584	4
21105998	3
6736	0
4963	3
6789	0
6737	0
59482	6
81814	16
14021447	23
71	3
80863	0
955	2
7145	3
917	0
3350	3
10616	2
7172	2
10257	3
953	3
1151	0
21106571	0
6827	0
11422	5
21106163	0
10025	12
13835344	2
15853	12
21106140	3
10801109	15
86394	1
21106145	3
62310	6
13835706	15
7092	4
1448	2
8182	3
21106518	3
10437239	3
13848793	0
68676	4
16180	13
7600	12
13846959	2
6773	3
7340	13
13837329	4
21106581	3
16475	3
7146	3
185	0
6828	0
11488212	3
6646	10
10801842	10
16387	12
11586	4
62472	4
16388	16
21108576	3
6480	0
23083	7
10628694	0
7892	12
71437	0
5644	12
10909	0
10918	0
8935	6
4510206	10
7757	14
13846749	5
2298886	14
6550	0
8341	0
7208	2
11882	13
4611	6
13835351	3
8374	7
70682	10
13492	7
13677	2
6739	0
17347	4
7875	14
11777	0
7310	6
11465	5
2157	4
8150	2
7302	0
7202	2
7042	3
6035	4
11776	0
10908	0
10850	0
556589	4
7299	0
8577	11
21106900	2
17652	9
5915	4
10106	14
63518	7
17868	0
6706	2
10851	0
11588	3
79969	4
6675	3
71193	5
2206	2
13867714	0
4445317	5
10849	0
11595	3
1906	4
6193	14
67270	4
16177	13
6033	4
6478	0
15517	0
10841	0
13574	12
8319	0
7964	13
15789876	20
21105699	0
13622	14
10829	0
11507	0
7585	17
6790	0
15495	7
13860	3
10831	0
56515	7
20124	0
744	0
10343	3
218253	0
454319	62
76154	6
33084	2
67414	1
220998	13
15867	7
7901	13
14627	0
21106570	0
10449	0
10813	0
199342	5
15755	0
15702	6
62484	4
4522053	14
8273	2
11883	14
8262	2
642951	4
15747	8
15524	0
13837303	5
305	13
230	4
14995	0
10733068	2
256210	0
33421	0
67470	0
33416	0
14994	0
15756	0
12938	12
6588	3
15475	0
7279	6
23886	0
14472	9
15476	0
42330	3
2991	2
12682	0
4762	8
361	3
6592	0
11884	14
15488	0
15478	0
21106573	2
11003	0
15489	0
15861	0
7155	3
64155	4
2627	7
24142	15
8073	2
44152	3
26325080	27
8916	14
4267	13
33455	0
15619	0
96749	12
18336	7
5236	0
440	12
2973	12
3173	13
2185	2
1361549	9
7915	14
30600	0
1438	0
15477	0
10437836	5
8120	6
26010	0
7152	2
13846658	0
8470	6
3544	5
15621	0
33934	0
7913	16
7994	14
2468	5
6840	0
12133	3
11632871	0
34863	0
63968	0
61739	0
68437	0
66895	9
26260	0
33932	0
33933	0
5027	3
192748	4
8282	0
5004	14
34188	0
13114	7
18280	17
12024	12
2068	0
6835	0
78998	16
72056	14
4626	13
2169	4
23115	14
6492	0
4103087	2
9824	0
15473	0
34664	0
9053802	15
37904	0
13856959	4
12586	14
5368	7
707	0
34665	0
17098	0
17099	0
84188	0
15620	0
8111	0
3210	16
49469	0
967	0
158870	0
2915	0
83330	11
157093	0
4768	4
34864	0
14993	1
8329	4
970	0
7917	15
136000	0
34866	0
83374	0
2297538	18
20848	5
457145	0
8067	0
37918	0
457140	0
34865	0
8241	6
14620	4
6593	0
21782117	0
135983	0
10540	16
25472	6
25605	0
6464	2
25677	0
136001	0
136003	0
34666	0
82753	0
10438331	1
2121	0
1278	0
4457	13
62265	3
11974	0
31991	5
481441	25
34867	0
84235	0
13087	8
2079	5
2424	0
5256	12
7315	4
15474	0
37915	0
40191	0
29348	6
26011	0
28287	3
62632	17
30932	8
22172	5
5899	5
2297441	4
37905	0
3987	7
33617	5
2283071	0
34830	7
16568	5
108106	1
69223	4
35581	0
23912	15
13302	4
4932499	0
3006	14
56793	0
13090	2
34868	0
10243	0
13850879	19
56791	0
14674	19
15729	5
8060	4
9040	4
34870	0
30881	5
17587	7
34869	0
457144	0
5807	1
9026	9
3008	6
4575	5
135925	0
4759	4
82777	0
34871	0
454495	0
6688	3
36319	9
533188	0
34872	0
10169	0
11891	16
56792	0
26325081	31
8058	3
20493	7
36278	1
35580	0
82755	0
82842	10
15417	5
46262	0
136002	0
28941	7
56123	3
5342	16
56784	0
16182	0
56785	0
56790	0
26563	0
13303	3
82765	0
82767	7
12705	4
14826	1
30816	5
16481	14
97173	0
102720	0
7051	9
21924	0
102721	0
33458	0
82818	0
3548	9
35579	0
38839	12
27749	6
34667	0
56795	0
56788	0
1994	8
8939	7
16482	15
36972	0
21106365	0
4760	4
34873	0
7967	0
559096	0
35582	0
56771	0
13520	12
56774	0
9873	0
3463	0
37744	0
12874	5
46893	0
82807	0
35081	0
56769	0
35584	0
3864	19
13300034	0
10292746	0
33829	9
102833	0
47912	0
13844817	9
82817	0
82762	0
2839	4
6842	0
82754	0
157094	0
3229	7
5237	0
82840	7
34189	0
16736498	0
7968	2
29117	3
33304	0
56794	0
13837319	7
457138	0
39406	0
56780	0
27793	0
106355	0
6767	2
34847	0
102897	0
2581	17
6417	3
103011	0
82712	0
56781	0
45444	0
102947	0
102933	0
33457	0
8287	5
33280	0
36029	8
46263	0
56777	0
33666	0
56787	0
16736486	0
102801	0
82873	4
8288	5
4025	10
17339596	4
33456	0
2629	9
33386	0
2003	0
6514	1
36973	0
97172	0
36974	0
82819	0
15572	7
102856	0
13115	8
8800	0
29153	0
35583	0
82820	0
45445	0
4886542	0
103066	0
46894	0
32873	10
35563	0
17684	4
44885	6
46710	5
33326	0
4745	10
26325088	15
56772	0
34848	0
56760	0
84346	0
26325085	15
28552	6
12364	12
56755	0
82796	5
35265	6
56789	0
4599	1
24638	7
56768	0
13328	0
4437893	6
6371	3
56778	0
3277	5
4526760	12
21568	7
96948	0
16415	0
193215	0
26325087	15
37779	0
56779	0
11274	3
35585	0
84344	0
56786	0
82797	4
5363	0
541032	0
31129	0
37749	8
56776	0
46264	0
83413	0
43354	0
457139	0
21429023	0
97055	0
4927801	1
34859	0
7260	0
19939	8
56756	0
4719431	10
102798	0
36976	0
45446	0
56767	0
8093	4
29631	0
34850	0
14348	18
559213	0
6453	0
84345	0
56766	0
102722	0
33281	0
1262	5
36975	0
154865	0
102741	0
26325082	35
32555	3
82740	0
215802	4
30459	10
23977588	0
4333	4
18941	4
97198	0
37019	0
82783	0
37000	0
39198	0
56765	0
46285	0
4938407	0
46284	0
82806	0
19722	9
34116	6
34668	0
34851	0
56773	0
82798	4
29282	6
47913	0
5772	0
28827	10
26915	7
6066	6
32952	0
48518	6
84347	0
75956	0
102857	0
43353	0
83414	0
2940	0
18445	7
25304	10
102787	0
18444	7
15010	2
82823	0
83411	2
102742	0
34190	0
56761	0
47914	0
102743	0
66326	3
56559	19
35529	10
36710	0
7991	9
33832	10
34852	0
2927	4
154866	0
35588	7
59833	7
12730	6
8243	8
15699	0
64559	8
56023	4
56782	0
549017	0
97240	0
33282	0
20545	20
36977	0
4066	4
2457	2
77706	5
4813314	8
56770	0
29847	9
56763	0
56757	0
102834	0
7928	19
4939096	0
36771	0
56764	0
9817	7
36978	0
34191	0
84348	0
45678	5
7929	20
82738	0
37994	4
106356	0
36979	0
10085	7
39407	9
11369	0
56762	0
37745	0
36981	0
56758	0
4744	10
36980	0
11359	0
6057	4
56775	0
6640	0
37004	0
4956170	0
34853	0
56783	0
4941232	8
82736	0
47915	0
4060	0
16139	7
2635909	0
15822	0
13338	0
12543	5
36983	0
96868	0
96864	0
56759	0
6058	4
36982	0
33983	0
36984	0
82831	3
45447	0
33407	0
2271976	6
4575338	0
24388	20
3171	19
12367	8
15637	0
82821	0
34860	0
11936	0
72522	20
82786	1
6542	1
97224	0
97234	0
5148	4
34854	0
3534	6
46137	0
12536	11
77887	5
6559	11
33984	0
26325084	43
11897	21
9242615	0
97233	0
26325083	39
46525	10
7988	5
46136	0
33142	10
33141	10
34418	6
5739	0
97142	0
2928	5
8817	0
36986	0
82834	3
47916	0
8078	9
4617	4
550258	0
35205	0
36985	0
46739	9
3326	0
35566	0
55075	0
2908	0
4913	1
4777	9
2181	8
6528	9
5557	4
97257	0
6639	0
33986	0
45448	0
33316	0
36988	0
105648	6
82679	6
35912	0
102923	0
8004	2
11898	21
36987	0
20390	3
3972	5
5590	12
11899	22
154958	0
3513	4
7970	6
154062	0
4629	10
36990	0
85876	0
26916	8
77764	0
33985	0
35108	0
82751	0
5660	0
36989	0
6519	3
11917	0
2925	4
16576	10
4447447	1
2284017	1
5554	0
39394	1
509179	0
77874	3
4444070	2
4228778	8
82822	0
43456	15
24247	9
4445165	7
34192	0
37764	15
2342810	0
2075	6
12017	23
6367	2
77933	0
2768	9
11283	0
5791	0
96965	0
33198	0
91304	6
35206	0
6281	5
82759	8
66316	9
154959	0
8804	0
8799	0
82870	10
5376	2
5553	0
15484	0
135795	0
49560	17
2246	0
12072	24
21106505	11
36968	4
2625	6
33255	0
4444102	0
5198	0
82852	3
2699	6
5773	2
4444107	3
11900	25
26325089	12
77730	0
39145	0
8103122	3
11901	26
6366	2
5932	4
15827	0
136695	0
29089	20
5678	0
5768	1
8763	0
11146	27
5113	0
17499	0
24722	0
94701	0
11902	28
6013	5
31006	5
34697	4
18949	4
10162	2
48085	7
49179	8
10542	32
104816	11
75995	0
15520	4
1043	9
65272	3
11906	36
4067	7
75662	2
29400	4
4444362	2
6045	0
