Compound Id	ALOGP [ALogp2]
21105859	0.251
11862	0.421
8910	8.294
14227	0.240
10437210	1.522
11589	0.005
64699	0.431
8098	0.0
589165	0.074
6781	0.370
12933	0.318
13853758	0.031
9893	0.217
6621	0.006
558878	6.197
8855	0.0
10980	0.421
206561	0.145
15855	2.545
13835126	0.240
5882	0.177
13864445	4.986
21170967	0.370
12478	0.181
21105870	0.0
13229	1.113
13849989	5.474
24535	1.155
18019	90.615
73390	0.068
6674	0.421
11591	0.187
67360	3.592
553578	6.197
10437335	0.068
14593	0.345
10432	0.921
7745	1.440
21159695	0.854
7891	1.663
10972	0.421
11557190	40.344
8183	0.177
12219	1.133
880	0.391
1446	1.347
2923	2.320
6775	0.005
12954	1.3
8576	8.946
21105848	0.496
68109	27.763
7882	7.298
120548	0.030
10181339	0.020
6788	0.412
13853943	0.008
11672	0.005
57726	1.662
10892	0.085
6898	0.233
1905	0.0
21106470	0.0
6950	0.0
13860434	0.496
12972	3.311
21106148	0.370
10664	0.040
7890	7.714
71876	0.099
7176	0.202
15965	0.1
67653	0.047
13487	1.078
9088156	14.377
7871	4.769
68224	35.374
18	1.347
4511751	0.222
10181338	0.085
10756390	35.374
84971	5.902
388391	5.902
13871489	0.506
11629	0.496
2241	0.403
21106519	1.469
11460	0.284
7189	0.510
8521	51.696
13876103	0.267
11510	1.735
14349	2.080
7211	1.743
2937774	0.017
11584	0.810
21105998	0.569
6736	0.412
4963	1.199
6789	0.554
6737	0.554
59482	0.568
81814	0.207
14021447	54.223
71	1.347
80863	0.249
955	0.040
7145	0.008
917	0.249
3350	1.347
10616	0.177
7172	1.743
10257	1.743
953	0.980
1151	1.798
21106571	8.864
6827	1.737
11422	0.185
21106163	8.864
10025	2.440
13835344	0.093
15853	4.766
21106140	0.856
10801109	0.460
86394	0.087
21106145	0.165
62310	0.603
13835706	0.073
7092	0.877
1448	0.739
8182	0.230
21106518	1.008
10437239	1.053
13848793	0.008
68676	2.249
16180	2.489
7600	0.111
13846959	0.634
6773	0.394
7340	2.329
13837329	0.001
21106581	0.165
16475	0.709
7146	1.347
185	1.370
6828	0.0
11488212	1.052
6646	5.902
10801842	1.768
16387	0.052
11586	0.451
62472	0.451
16388	2.641
21108576	1.008
6480	0.412
23083	0.001
10628694	0.2
7892	8.937
71437	0.004
5644	1.533
10909	1.649
10918	1.649
8935	0.685
4510206	0.571
7757	2.783
13846749	0.039
2298886	1.986
6550	0.575
8341	0.212
7208	0.230
11882	9.397
4611	0.185
13835351	0.394
8374	0.365
70682	0.005
13492	1.759
13677	0.094
6739	0.212
17347	0.104
7875	5.393
11777	1.735
7310	0.072
11465	0.080
2157	0.103
8150	3.850
7302	0.024
7202	2.005
7042	0.002
6035	0.407
11776	7.110
10908	1.649
10850	1.649
556589	0.014
7299	0.208
8577	2.993
21106900	0.587
17652	0.285
5915	0.394
10106	0.599
63518	1.085
17868	0.0
6706	0.036
10851	1.649
11588	1.393
79969	0.493
6675	1.393
71193	0.696
2206	0.398
13867714	0.0
4445317	5.072
10849	1.649
11595	0.0
1906	1.178
6193	0.096
67270	0.087
16177	6.107
6033	0.087
6478	0.016
15517	0.634
10841	1.649
13574	0.005
8319	0.562
7964	0.001
15789876	1.042
21105699	0.0
13622	3.480
10829	1.649
11507	7.110
7585	1.395
6790	0.562
15495	1.133
13860	0.175
10831	1.649
56515	0.470
20124	0.790
744	3.258
10343	2.256
218253	0.554
454319	121.992
76154	0.536
33084	3.851
67414	8.959
220998	2.945
15867	1.982
7901	10.741
14627	0.154
21106570	13.850
10449	36.862
10813	1.649
199342	3.920
15755	2.216
15702	0.456
62484	2.049
4522053	0.005
8273	0.234
11883	11.245
8262	0.234
642951	2.004
15747	2.606
15524	2.216
13837303	0.274
305	1.946
230	3.095
14995	2.216
10733068	55.272
256210	0.154
33421	2.216
67470	2.216
33416	0.428
14994	2.216
15756	2.216
12938	2.659
6588	0.436
15475	2.216
7279	0.179
23886	2.216
14472	3.545
15476	2.216
42330	1.236
2991	0.070
12682	3.709
4762	0.002
361	2.627
6592	0.208
11884	7.613
15488	0.554
15478	2.216
21106573	13.230
11003	0.177
15489	0.554
15861	3.709
7155	1.167
64155	0.052
2627	0.508
24142	4.638
8073	6.876
44152	0.008
26325080	70.149
8916	6.112
4267	8.267
33455	2.216
15619	3.709
96749	7.787
18336	0.622
5236	0.285
440	8.645
2973	0.687
3173	0.847
2185	0.0
1361549	0.450
7915	12.712
30600	2.216
1438	4.867
15477	2.216
10437836	0.941
8120	0.978
26010	2.216
7152	1.957
13846658	0.212
8470	0.103
3544	0.901
15621	3.709
33934	2.216
7913	8.4
7994	4.857
2468	0.608
6840	0.091
12133	0.035
11632871	0.888
34863	4.986
63968	0.154
61739	0.848
68437	3.709
66895	2.617
26260	3.709
33932	2.216
33933	2.216
5027	0.027
192748	1.773
8282	0.848
5004	4.571
34188	4.986
13114	0.587
18280	8.876
12024	6.399
2068	0.935
6835	0.562
78998	11.124
72056	14.269
4626	9.077
2169	0.019
23115	4.543
6492	0.848
4103087	0.012
9824	0.070
15473	2.216
34664	4.986
9053802	4.894
37904	4.986
13856959	0.006
12586	6.132
5368	3.926
707	17.334
34665	4.986
17098	2.216
17099	2.216
84188	4.986
15620	3.709
8111	0.0
3210	12.758
49469	0.797
967	10.635
158870	4.986
2915	0.349
83330	0.971
157093	4.986
4768	0.191
34864	4.986
14993	13.467
8329	0.278
970	0.0
7917	14.849
136000	4.986
34866	4.986
83374	4.986
2297538	1.011
20848	0.714
457145	4.986
8067	19.943
37918	4.986
457140	4.986
34865	4.986
8241	0.4
14620	0.238
6593	0.177
21782117	5.467
135983	4.986
10540	15.440
25472	0.928
25605	4.986
6464	19.198
25677	8.864
136001	4.986
136003	4.986
34666	4.986
82753	0.210
10438331	0.164
2121	0.027
1278	0.0
4457	0.269
62265	0.033
11974	12.639
31991	0.947
481441	53.186
34867	4.986
84235	4.986
13087	1.411
2079	0.002
2424	0.186
5256	9.959
7315	0.211
15474	2.216
37915	4.986
40191	8.864
29348	2.016
26011	4.986
28287	2.150
62632	13.128
30932	3.494
22172	0.180
5899	0.0
2297441	4.587
37905	4.986
3987	2.773
33617	0.244
2283071	6.595
34830	0.935
16568	0.780
108106	15.926
69223	10.442
35581	8.864
23912	13.643
13302	0.0
4932499	6.595
3006	9.184
56793	8.864
13090	0.272
34868	4.986
10243	8.830
13850879	0.012
56791	8.864
14674	1.134
15729	0.959
8060	0.291
9040	0.005
34870	4.986
30881	0.602
17587	0.638
34869	4.986
457144	4.986
5807	5.261
9026	1.605
3008	1.135
4575	0.617
135925	4.986
4759	0.621
82777	8.864
34871	4.986
454495	8.864
6688	2.310
36319	1.353
533188	8.864
34872	4.986
10169	0.004
11891	17.151
56792	8.864
26325081	88.123
8058	0.304
20493	9.165
36278	4.593
35580	8.864
82755	8.864
82842	2.373
15417	3.981
46262	8.864
136002	4.986
28941	5.323
56123	23.237
5342	5.795
56784	4.986
16182	8.864
56785	8.864
56790	8.864
26563	0.617
13303	0.311
82765	13.850
82767	9.832
12705	0.066
14826	14.962
30816	0.641
16481	3.614
97173	8.864
102720	8.864
7051	8.966
21924	4.986
102721	8.864
33458	8.864
82818	8.864
3548	1.360
35579	8.864
38839	0.091
27749	0.073
34667	4.986
56795	8.864
56788	8.864
1994	0.226
8939	10.484
16482	3.988
36972	8.864
21106365	0.029
4760	0.002
34873	4.986
7967	7.330
559096	5.317
35582	8.864
56771	13.850
13520	4.664
56774	13.850
9873	0.107
3463	16.263
37744	13.850
12874	1.534
46893	8.864
82807	8.864
35081	13.850
56769	13.850
35584	8.864
3864	3.858
13300034	9.017
10292746	5.467
33829	3.746
102833	8.864
47912	8.864
13844817	4.691
82817	8.864
82762	8.864
2839	8.998
6842	1.395
82754	8.864
157094	8.864
3229	5.475
5237	0.349
82840	0.134
34189	8.864
16736498	4.692
7968	5.965
29117	0.181
33304	8.864
56794	8.864
13837319	1.460
457138	8.864
39406	13.850
56780	13.850
27793	8.864
106355	8.864
6767	1.5
34847	13.850
102897	8.864
2581	19.620
6417	15.261
103011	8.864
82712	8.864
56781	13.850
45444	13.850
102947	8.864
102933	8.864
33457	8.864
8287	10.462
33280	8.864
36029	4.135
46263	8.864
56777	13.850
33666	19.943
56787	8.864
16736486	18.0
102801	8.864
82873	9.190
8288	8.593
4025	0.668
17339596	0.006
33456	8.864
2629	12.447
33386	8.864
2003	9.368
6514	0.049
36973	13.850
97172	8.864
36974	13.850
82819	13.850
15572	11.441
102856	8.864
13115	7.457
8800	0.0
29153	0.0
35583	8.864
82820	13.850
45445	13.850
4886542	0.0
103066	8.864
46894	13.850
32873	0.076
35563	1.667
17684	11.107
44885	1.465
46710	2.881
33326	2.996
4745	0.010
26325088	5.634
56772	13.850
34848	13.850
56760	19.943
84346	19.943
26325085	7.207
28552	0.194
12364	7.849
56755	19.943
82796	1.504
35265	2.756
56789	8.864
4599	0.879
24638	0.181
56768	13.850
13328	9.231
4437893	0.079
6371	0.0
56778	13.850
3277	0.286
4526760	5.812
21568	0.108
96948	13.850
16415	13.850
193215	9.368
26325087	5.634
37779	13.850
56779	13.850
11274	0.436
35585	13.850
84344	13.850
56786	8.864
82797	1.428
5363	2.620
541032	3.048
31129	13.266
37749	3.172
56776	13.850
46264	8.864
83413	19.943
43354	13.850
457139	8.864
21429023	18.0
97055	13.850
4927801	24.885
34859	19.943
7260	0.852
19939	0.511
56756	19.943
4719431	7.045
102798	8.864
36976	19.943
45446	13.850
56767	19.943
8093	0.777
29631	23.418
34850	13.850
14348	22.254
559213	6.335
6453	0.047
84345	13.850
56766	19.943
102722	13.850
33281	8.864
1262	0.0
36975	13.850
154865	13.850
102741	13.850
26325082	108.145
32555	14.410
82740	19.943
215802	7.515
30459	0.388
23977588	4.692
4333	0.192
18941	0.043
97198	13.850
37019	19.943
82783	19.943
37000	19.943
39198	19.943
56765	19.943
46285	13.850
4938407	4.692
46284	13.850
82806	13.850
19722	15.079
34116	4.113
34668	13.850
34851	19.943
56773	13.850
82798	3.635
29282	0.606
47913	13.850
5772	18.0
28827	1.204
26915	15.317
6066	2.264
32952	13.850
48518	0.112
84347	19.943
75956	0.459
102857	13.850
43353	13.850
83414	27.145
2940	5.467
18445	1.753
25304	0.036
102787	13.850
18444	1.508
15010	3.978
82823	27.145
83411	0.250
102742	13.850
34190	19.943
56761	19.943
47914	19.943
102743	13.850
66326	9.831
56559	11.318
35529	4.929
36710	19.943
7991	1.181
33832	8.849
34852	19.943
2927	7.515
154866	13.850
35588	0.624
59833	0.249
12730	0.170
8243	3.184
15699	5.694
64559	1.769
56023	16.159
56782	27.145
549017	19.943
97240	13.850
33282	13.850
20545	8.023
36977	27.145
4066	7.043
2457	0.026
77706	0.131
4813314	0.125
56770	13.850
29847	2.307
56763	19.943
56757	19.943
102834	13.850
7928	25.054
4939096	4.692
36771	19.943
56764	19.943
9817	6.632
36978	19.943
34191	19.943
84348	27.145
45678	2.583
7929	25.821
82738	27.145
37994	0.009
106356	13.850
36979	27.145
10085	1.010
39407	13.596
11369	14.44
56762	19.943
37745	19.943
36981	27.145
56758	19.943
4744	0.413
36980	27.145
11359	15.870
6057	7.043
56775	13.850
6640	25.867
37004	27.145
4956170	10.635
34853	19.943
56783	27.145
4941232	6.596
82736	19.943
47915	27.145
4060	0.324
16139	7.419
2635909	3.291
15822	12.729
13338	5.117
12543	9.875
36983	27.145
96868	19.943
96864	19.943
56759	19.943
6058	3.165
36982	27.145
33983	19.943
36984	19.943
82831	21.019
45447	27.145
33407	35.455
2271976	2.406
4575338	0.514
24388	18.366
3171	17.086
12367	0.657
15637	35.455
82821	35.455
34860	27.145
11936	11.160
72522	28.020
82786	0.229
6542	22.571
97224	19.943
97234	19.943
5148	1.201
34854	19.943
3534	3.505
46137	27.145
12536	11.590
77887	0.991
6559	2.237
33984	19.943
26325084	154.333
11897	28.830
9242615	0.577
97233	19.943
26325083	130.215
46525	0.347
7988	0.010
46136	19.943
33142	0.007
33141	0.0
34418	0.222
5739	0.0
97142	19.943
2928	9.875
8817	0.0
36986	27.145
82834	1.609
47916	27.145
8078	1.346
4617	2.834
550258	27.145
35205	35.455
36985	35.455
46739	0.0
3326	4.752
35566	27.145
55075	6.941
2908	0.009
4913	5.303
4777	1.020
2181	1.835
6528	5.571
5557	1.264
97257	19.943
6639	28.439
33986	27.145
45448	35.455
33316	19.943
36988	35.455
105648	18.171
82679	5.913
35912	35.455
102923	19.943
8004	6.513
11898	31.152
36987	35.455
20390	0.436
3972	2.403
5590	1.944
11899	32.006
154958	16.044
3513	2.383
7970	5.913
154062	19.943
4629	7.452
36990	35.455
85876	11.567
26916	0.987
77764	1.616
33985	27.145
35108	27.145
82751	44.873
5660	0.010
36989	44.873
6519	10.005
11917	0.137
2925	0.745
16576	3.443
4447447	0.095
2284017	28.563
5554	0.221
39394	0.553
509179	0.654
77874	2.787
4444070	0.865
4228778	0.393
82822	35.455
43456	0.766
24247	4.929
4445165	9.833
34192	35.455
37764	0.128
2342810	8.648
2075	0.115
12017	35.348
6367	8.826
77933	1.891
2768	7.277
11283	0.450
5791	0.068
96965	27.145
33198	27.145
91304	24.654
35206	44.873
6281	3.339
82759	1.075
66316	1.561
154959	22.561
8804	0.0
8799	0.0
82870	1.836
5376	1.438
5553	0.480
15484	55.398
135795	18.403
49560	3.040
2246	0.0
12072	38.855
21106505	3.178
36968	3.435
2625	1.693
33255	18.403
4444102	5.498
5198	0.047
82852	8.484
2699	0.698
5773	0.841
4444107	2.574
11900	42.529
26325089	0.005
77730	1.174
39145	28.439
8103122	2.347
11901	46.368
6366	12.594
5932	0.060
15827	35.455
136695	26.819
29089	26.548
5678	0.0
5768	18.580
8763	0.0
11146	50.373
5113	0.615
17499	10.906
24722	0.692
94701	28.439
11902	54.544
6013	1.999
31006	3.512
34697	25.480
18949	10.804
10162	2.252
