Compound Id	ChiCluster [SC-3]
28994	0.0
13839553	0.0
3973	1.339
71312	1.655
3951	0.667
592	0.667
8904	0.0
8899	0.0
60329	0.0
6406	0.569
2916	0.0
2293678	1.655
6119	0.577
29015	0.0
11680	0.289
7624	0.816
7615	0.408
7090	1.510
6122	0.577
7024	0.289
55188	1.207
11117	0.0
13835224	0.408
6176	1.655
62249	1.570
13803	0.927
10755	1.207
9377	0.0
15077490	1.655
7823	0.0
11125	0.0
6307	0.408
7787	0.0
6334	0.408
13255	0.577
109838	0.0
11849	0.0
173	0.577
66656	N/A
13837280	0.408
11845	0.0
11094	0.408
13854944	0.408
29000	0.408
8398	0.289
10791	0.569
8733	0.0
10786	0.569
8554	0.0
92731	1.488
7788	0.0
9233	0.0
1020	0.0
11992	0.697
6187	2.5
8158	0.204
11023	0.289
11731	0.0
11207996	0.697
1609	0.0
7721	0.0
1095	0.0
11121	0.0
10498	0.0
7065	0.569
7791	0.0
109705	4.531
7636	0.577
7621	0.816
11551	0.204
13835836	0.289
7711	0.0
8543	0.0
6040	0.0
10445	1.969
11351244	0.408
7770	0.0
23150	3.121
12161	0.707
13874867	0.697
31029	0.0
4444456	0.0
7769	0.0
18607	0.0
10001	0.816
7747	0.816
10788	0.569
23621376	0.0
5993	0.408
8560	0.0
555074	0.0
10437074	0.289
13861343	1.655
7705	0.408
8141	0.289
10512	0.0
11180	1.655
7701	0.408
62589	0.289
7686	0.289
5439	0.408
11056	1.561
7026	0.289
66675	2.5
2005981	0.577
7622	0.816
7684	0.289
8900	0.0
11025	0.289
7475	0.289
59674	0.0
21171407	0.0
11095	0.408
13837537	0.0
10614293	1.969
6326	0.408
56117	1.207
7466	0.289
29036	0.577
7761	0.408
21168808	0.289
11104	0.816
16778	0.0
13835376	0.0
127750	0.0
10790	0.569
2018460	1.570
68503	0.707
13863629	0.204
7674	0.289
1143	0.577
1108	0.289
7029	0.289
29001	0.816
11788	0.289
11732	1.561
7688	0.289
7515	0.289
11794	0.408
13836520	0.204
11678	0.289
2038738	0.204
8562	0.0
29012	0.408
21106535	0.289
13875283	0.577
13867413	0.289
13837702	0.0
5949	0.0
71089	0.289
7551	0.0
11706	0.289
66996	0.289
61487	1.561
10797	0.859
26325086	1.496
7478	0.289
11799	0.408
13839199	0.289
13835459	0.0
11793	0.408
10534	0.0
9326	0.471
63863	3.121
659	0.577
7459	0.289
10787	0.569
12228	N/A
18688	1.570
10795	0.859
55130	0.697
11086	0.289
11841	0.816
12012	0.0
4489	0.577
48024	0.289
11024	0.289
512621	N/A
66655	2.768
21106032	0.0
6330	0.408
11035	0.289
13439	3.121
7021	0.289
7018	0.289
120464	1.207
11864	0.0
4444608	0.0
10948	0.289
11761	0.816
12229	0.289
24099	0.0
22453	0.471
12499	1.155
7833	0.0
7657	0.697
7013	0.289
13837281	0.667
5708	0.204
7703	0.408
4512642	0.0
4516601	0.0
11244	0.667
4516599	0.0
11846	0.0
7812	0.0
10652594	N/A
7766	0.0
844	0.816
13816	0.289
19953955	0.0
7776	0.0
1141	0.577
11857	0.0
66021	0.289
10497	0.0
70715	0.289
21106520	0.289
66809	0.204
10452	3.621
10433	0.697
29107	0.667
10265264	0.577
13874733	0.289
11911	1.561
7811	0.0
13836399	0.0
7676	0.289
7064	0.569
349	0.0
10488	0.289
4514549	0.0
11193	1.339
4512361	0.0
11739	1.561
8552	0.408
8908	0.0
28986	0.289
10526	0.0
17443	0.204
68832	0.697
21800	0.471
10179173	0.577
81815	0.5
29016	0.816
7003	0.569
59447	0.289
13839109	0.408
13865426	0.697
7678	0.289
13842613	0.577
71430	0.408
7760	0.408
971	0.289
10420	0.289
11695	0.289
12643	0.289
7219	0.204
11784	0.289
7482	0.289
13838404	0.577
7679	0.289
15443	0.204
11434292	N/A
65936	0.204
13835209	0.0
7677	0.289
6342	0.667
15438	0.204
1348	0.289
11216	1.207
68328	2.414
4517338	0.289
11194	1.339
11819	0.816
13402	0.707
20843	0.471
55091	1.655
10487	0.289
15954	0.569
11045	0.289
11210	0.927
7521	0.577
7641	0.577
11543	0.569
13638	0.0
11752	0.408
7242	0.204
11843	0.408
7530	0.577
15765	0.471
10101	0.927
16791	0.0
11029	0.289
9633	0.0
28992	0.577
18717	1.570
6106	0.0
99440	1.969
7838	0.0
120621	0.816
9581	0.493
15413	0.927
7710	0.0
7536	0.289
7689	0.289
10710415	0.577
14751	0.204
7073	0.977
24533	0.204
7238	0.204
13835293	1.207
13866593	0.0
13875196	0.493
120489	0.204
10197150	0.816
374462	0.471
13839575	0.0
8569	0.0
11600	0.493
5889	0.289
191367	0.408
6967	0.471
192642	0.569
1078	0.816
23101	4.328
17558	0.408
55123	0.0
68179	0.0
733	0.289
11042	0.577
21132380	0.577
9349	0.577
73412	0.0
235	0.204
7827	0.0
68156	0.0
773	0.0
17880	0.0
20119	0.408
70714	0.289
7225	0.204
7786	0.0
7224	0.204
13448	3.121
7673	0.289
10940	0.471
10939	0.471
13842993	2.5
29025	0.0
1664	0.289
7128	0.5
455420	0.0
11866	0.0
21105905	0.204
10772050	1.655
26765	0.289
7681	0.289
7837	0.0
553642	0.0
21106560	0.204
11830	0.0
7810	0.0
7815	0.0
13842001	0.204
21169510	1.570
11930	0.859
10437135	0.204
7835	0.0
19956441	0.0
78	0.204
67991	3.121
455353	0.0
13875281	0.471
2039535	0.204
13837686	0.471
7240	0.204
123993	0.402
7849	0.0
7803	0.408
11783	0.289
13839441	0.0
18219	0.0
83866	0.471
13875160	0.577
11865	0.0
11077	0.577
21106586	0.761
13835772	0.471
83850	0.471
7221	0.204
11699	0.289
7385	0.204
7391	0.204
7670	1.105
13860335	0.204
19231	0.204
29005	0.289
7443	0.493
22191	0.697
7802	0.408
7389	0.204
7241	0.204
6179	1.655
7694	0.289
24972	0.760
62489	0.204
6286	0.927
7528	0.577
11660	0.493
62230	0.927
8568	0.408
7129	0.5
69371	3.121
10784857	N/A
21105871	0.577
13839082	0.577
63889	0.577
21109330	2.5
10937	0.471
7236	0.204
1577	0.289
122090	4.048
8909	0.0
11716	0.289
12231	0.471
10384035	0.204
6270	0.707
156255	0.471
7659	0.866
11409	0.402
6402	1.409
11919	0.707
7856	0.0
13257	0.577
21106036	0.994
13840690	0.204
7765	0.0
7538	0.289
71787	0.697
441	0.0
2606	1.655
11795	0.408
6287	0.927
14692	0.0
7223	0.204
7685	0.289
123860	0.0
7672	0.289
9970	0.289
13857694	0.577
16159	0.569
7088	1.510
28969	0.612
12069	0.408
11265	0.803
13648	0.5
13876539	0.204
7533	0.612
7131	0.5
7434	0.204
13866817	0.577
6977	0.760
13854136	0.471
447	0.402
13837760	0.471
13835151	0.577
191	0.816
7234	0.204
71628	0.204
7132	0.5
11087	0.289
18801	0.0
13837988	0.471
10696	4.828
76894	N/A
12456	0.0
12445	1.969
69569	4.328
12809	0.0
7138	0.5
10236	0.664
13863618	0.402
4446445	0.0
3954	1.207
55205	0.408
11021	0.493
14198	1.409
29026	0.0
5976	0.866
13875258	0.577
9903	0.333
7183	0.789
21181	0.289
13839416	0.0
7851	0.0
18410	0.204
13865680	0.402
21112023	0.789
503239	0.5
4878	0.577
932	0.0
12010	0.0
63908	0.493
5830	0.204
13839308	0.204
14680	0.0
28682	0.5
14169248	0.204
63310	0.856
11671339	2.841
391428	1.435
122446	1.570
238	0.5
7239	0.204
11863	0.0
2041618	N/A
13851576	0.204
13854248	0.471
10437215	0.204
8070	0.705
370	0.408
455090	0.5
11632	0.204
14840	0.0
2656	2.122
78828	3.621
10422	0.697
20939	0.789
69914	2.780
9976	0.289
73479	0.676
924	0.5
6883	0.402
5979	2.5
577	0.577
13658	0.943
21106366	0.612
7419	0.204
14299946	4.828
331	0.705
7448	0.408
7509	0.289
12632	0.408
61001	2.010
28982	0.493
11604	0.493
62534	0.493
62408	0.402
123207	0.577
75951	0.697
13837787	0.705
13839123	0.760
59483	3.621
18724	1.510
7850	0.0
13875432	0.577
8665	0.493
13839128	0.760
13875219	0.577
456015	0.204
55084	0.289
6974	0.471
8657	0.493
13849981	1.615
26824	5.609
72793	0.577
21106014	0.402
6296	1.784
14256731	0.866
13860775	0.402
7140	0.789
13869339	0.577
13647	0.5
764	0.577
7800	0.289
8071	0.705
13835932	0.471
7809	0.0
4449	0.471
13839110	0.866
29029	0.0
21106525	0.493
7142	0.789
132	0.789
12220	0.0
20570	0.5
21106144	0.705
7190	0.789
8140	0.760
13869451	0.577
15461	1.195
76394	0.493
7518	0.577
8520	5.536
8883	0.816
6079	0.789
2931	1.335
10536	0.0
25552	0.333
13848808	0.607
10181341	0.612
10328	0.471
15846	0.0
5596	0.471
4962	0.402
13869462	0.760
11871	0.0
10265270	0.333
222538	0.402
768	0.538
2849146	0.402
8674	0.408
13869480	0.493
12635	0.0
65523	0.402
6999	0.943
2441	1.803
7662	0.866
13856352	0.204
7506	0.697
6897	0.402
8186	0.789
15431	0.493
58234	1.803
21106146	0.789
15387	0.0
8574	0.0
1015	0.333
26325090	0.0
13842573	0.577
9564	0.760
221226	0.493
8912	0.0
7848	0.0
13875441	0.577
13863774	0.789
13871718	0.204
10179239	0.333
10227261	1.394
776	0.333
906	0.333
21168813	0.789
4366810	0.697
7170	1.0
12821	0.493
13619	0.0
392	0.577
8097	0.333
299166	0.789
21106013	0.789
13869414	0.493
21111817	0.402
7511	0.289
24641	0.577
21106020	0.789
17131	0.754
10756	1.380
7984	0.707
10404	0.204
13853953	0.705
12218	0.408
21105897	0.607
13862559	0.760
5593	0.333
123	0.493
11773	0.408
13846663	1.799
10451	6.036
7852	0.0
7872	0.408
13662	0.789
12637	0.0
376	0.816
6780	0.333
6794	0.333
21106018	0.760
72551	0.697
15427	0.204
13859497	0.537
11576	0.971
6635	1.052
21111781	0.333
11080	0.577
13835630	0.204
105291	0.789
14846	0.289
13868640	0.577
21105859	0.408
11862	0.0
8910	0.0
14227	0.789
10437210	0.676
11589	0.704
64699	1.570
8098	0.333
589165	0.612
6781	0.636
12933	0.707
13853758	0.789
9893	0.402
6621	0.538
558878	0.697
8855	0.333
10980	0.789
206561	0.691
15855	0.971
13835126	0.789
5882	1.0
13864445	0.664
21170967	0.704
12478	0.493
21105870	0.204
13229	1.021
13849989	0.697
24535	0.811
18019	6.950
73390	0.402
6674	0.705
11591	0.704
67360	0.0
553578	0.697
10437335	0.402
14593	1.105
10432	0.577
7745	0.816
21159695	0.493
7891	0.0
10972	0.789
11557190	4.828
8183	1.0
12219	0.0
880	0.612
1446	0.994
2923	0.607
6775	0.333
12954	0.204
8576	0.0
21105848	0.526
68109	5.536
7882	0.0
120548	0.789
10181339	0.612
6788	0.622
13853943	0.705
11672	0.408
57726	1.539
10892	0.636
6898	0.811
1905	1.335
21106470	0.333
6950	0.333
13860434	0.606
12972	0.289
21106148	0.704
10664	0.789
7890	0.0
71876	0.569
7176	0.691
15965	0.402
67653	0.0
13487	0.204
9088156	4.048
7871	0.408
68224	3.707
18	0.898
4511751	1.504
10181338	0.704
10756390	3.828
84971	0.664
388391	0.664
13871489	0.856
11629	0.606
2241	0.5
21106519	0.493
11460	0.402
7189	0.789
8521	6.743
13876103	0.606
11510	0.760
14349	0.0
7211	1.0
2937774	0.691
11584	0.691
21105998	0.994
6736	0.538
4963	0.705
6789	0.622
6737	0.538
59482	0.402
81814	0.707
14021447	6.036
71	0.971
80863	0.538
955	0.789
7145	0.789
917	0.538
3350	0.994
10616	0.939
7172	1.0
10257	0.939
953	0.789
1151	0.827
21106571	0.953
6827	0.333
11422	0.692
21106163	0.943
10025	0.816
13835344	0.704
15853	0.0
21106140	0.537
10801109	0.754
86394	1.390
21106145	1.0
62310	0.607
13835706	1.429
7092	1.510
1448	1.205
8182	1.0
21106518	0.789
10437239	0.704
13848793	0.622
68676	0.874
16180	0.0
7600	1.849
13846959	0.789
6773	0.526
7340	0.204
13837329	0.744
21106581	1.0
16475	0.994
7146	1.077
185	0.538
6828	0.333
11488212	0.994
6646	0.664
10801842	0.402
16387	0.911
11586	0.902
62472	0.902
16388	1.276
21108576	0.789
6480	0.538
23083	0.901
10628694	0.622
7892	0.0
71437	1.539
5644	2.313
10909	0.911
10918	0.911
8935	0.595
4510206	0.577
7757	0.289
13846749	0.691
2298886	1.398
6550	0.744
8341	0.622
7208	1.0
11882	0.0
4611	0.612
13835351	0.606
8374	0.402
70682	0.0
13492	0.204
13677	0.469
6739	0.538
17347	1.510
7875	0.408
11777	0.866
7310	0.493
11465	0.402
2157	1.044
8150	1.205
7302	0.408
7202	0.704
7042	1.205
6035	0.691
11776	0.866
10908	0.805
10850	0.827
556589	0.333
7299	0.408
8577	0.0
21106900	0.902
17652	0.707
5915	0.612
10106	0.927
63518	0.402
17868	0.333
6706	0.994
10851	0.827
11588	0.789
79969	0.704
6675	0.705
71193	1.195
2206	1.221
13867714	0.333
4445317	1.812
10849	0.827
11595	1.0
1906	0.901
6193	2.481
67270	1.799
16177	0.0
6033	1.799
6478	0.611
15517	0.850
10841	0.731
13574	1.215
8319	0.538
7964	2.664
15789876	1.683
21105699	0.333
13622	0.0
10829	0.744
11507	0.760
7585	1.854
6790	0.622
15495	0.607
13860	0.5
10831	0.744
56515	1.527
20124	0.622
744	0.827
10343	1.398
218253	0.538
454319	16.0
76154	1.344
33084	0.5
67414	2.121
220998	0.204
15867	1.836
7901	0.0
14627	0.538
21106570	1.049
10449	7.243
10813	0.749
199342	2.003
15755	0.827
15702	2.284
62484	0.691
4522053	1.504
8273	0.662
11883	0.0
8262	0.675
642951	1.107
15747	0.204
15524	0.911
13837303	0.744
305	1.908
230	0.992
14995	0.744
10733068	4.755
256210	0.622
33421	0.749
67470	0.827
33416	0.0
14994	0.744
15756	0.911
12938	0.927
6588	0.772
15475	0.731
7279	0.773
23886	0.744
14472	0.707
15476	0.827
42330	1.221
2991	0.526
12682	1.093
4762	0.847
361	1.164
6592	0.605
11884	0.0
15488	0.622
15478	0.805
21106573	1.301
11003	0.408
15489	0.622
15861	1.010
7155	1.5
64155	0.902
2627	1.190
24142	0.0
8073	1.631
44152	1.221
26325080	7.243
8916	0.927
4267	2.497
33455	0.827
15619	1.116
96749	0.856
18336	1.963
5236	1.147
440	0.856
2973	1.215
3173	0.927
2185	0.408
1361549	0.408
7915	0.0
30600	0.827
1438	0.953
15477	0.749
10437836	1.112
8120	1.260
26010	0.731
7152	1.164
13846658	0.622
8470	1.062
3544	1.305
15621	1.032
33934	0.827
7913	0.408
7994	0.927
2468	1.965
6840	0.667
12133	0.612
11632871	0.0
34863	0.954
63968	0.622
61739	0.827
68437	0.936
66895	0.402
26260	1.038
33932	0.827
33933	0.911
5027	0.697
192748	1.402
8282	0.827
5004	0.816
34188	1.038
13114	1.631
18280	1.854
12024	0.927
2068	1.042
6835	0.622
78998	0.0
72056	0.0
4626	0.927
2169	1.105
23115	0.927
6492	0.744
4103087	1.398
9824	0.737
15473	0.911
34664	1.032
9053802	0.408
37904	0.942
13856959	0.606
12586	0.927
5368	2.727
707	1.155
34665	1.032
17098	0.911
17099	0.805
84188	0.936
15620	0.954
8111	0.667
3210	0.986
49469	1.786
967	1.155
158870	1.032
2915	0.605
83330	2.206
157093	1.116
4768	1.513
34864	1.038
14993	1.098
8329	0.718
970	0.605
7917	0.0
136000	0.936
34866	0.936
83374	1.116
2297538	1.714
20848	2.258
457145	1.032
8067	1.155
37918	1.020
457140	0.923
34865	1.038
8241	0.744
14620	1.021
6593	0.605
21782117	2.897
135983	1.020
10540	0.0
25472	1.245
25605	1.010
6464	1.407
25677	1.165
136001	1.020
136003	1.010
34666	1.116
82753	0.986
10438331	0.867
2121	0.942
1278	0.605
4457	1.215
62265	1.383
11974	0.943
31991	0.622
481441	7.950
34867	1.116
84235	1.093
13087	1.131
2079	1.630
2424	1.253
5256	1.138
7315	0.697
15474	0.911
37915	1.116
40191	1.243
29348	1.664
26011	1.116
28287	2.035
62632	0.0
30932	0.402
22172	0.986
5899	0.758
2297441	1.021
37905	0.923
3987	1.631
33617	2.173
2283071	1.215
34830	1.539
16568	1.409
108106	2.828
69223	0.896
35581	1.243
23912	2.487
13302	1.021
4932499	1.128
3006	0.927
56793	1.147
13090	0.526
34868	1.020
10243	1.155
13850879	1.584
56791	1.243
14674	1.618
15729	2.426
8060	0.812
9040	1.203
34870	1.010
30881	0.901
17587	1.335
34869	1.020
457144	1.038
5807	1.348
9026	1.631
3008	1.245
4575	1.351
135925	0.954
4759	1.429
82777	1.327
34871	1.199
454495	1.147
6688	1.631
36319	0.954
533188	1.225
34872	1.199
10169	0.611
11891	0.0
56792	1.327
26325081	8.450
8058	0.812
20493	1.801
36278	2.060
35580	1.321
82755	1.321
82842	1.165
15417	1.1
46262	1.215
136002	0.942
28941	1.836
56123	3.180
5342	1.583
56784	0.997
16182	1.321
56785	1.327
56790	1.134
26563	0.0
13303	0.612
82765	1.454
82767	1.823
12705	1.021
14826	2.394
30816	3.104
16481	1.215
97173	1.225
102720	1.225
7051	1.618
21924	1.116
102721	1.225
33458	1.134
82818	1.230
3548	1.1
35579	1.225
38839	1.357
27749	1.176
34667	1.093
56795	1.230
56788	1.225
1994	0.816
8939	1.801
16482	2.134
36972	1.128
21106365	0.667
4760	1.429
34873	1.093
7967	2.825
559096	0.939
35582	1.404
56771	1.532
13520	3.045
56774	1.357
9873	0.798
3463	2.610
37744	1.339
12874	2.173
46893	1.404
82807	1.308
35081	1.532
56769	1.339
35584	1.221
3864	1.618
13300034	1.877
10292746	2.897
33829	0.805
102833	1.128
47912	1.308
13844817	1.631
82817	1.299
82762	1.215
2839	1.463
6842	0.667
82754	1.128
157094	1.299
3229	1.533
5237	0.667
82840	1.234
34189	1.321
16736498	2.685
7968	3.020
29117	1.199
33304	1.299
56794	1.308
13837319	0.744
457138	1.212
39406	1.435
56780	1.435
27793	1.042
106355	1.134
6767	1.103
34847	1.435
102897	1.212
2581	0.0
6417	3.180
103011	1.327
82712	1.243
56781	1.426
45444	1.435
102947	1.147
102933	1.202
33457	1.116
8287	2.354
33280	1.299
36029	2.328
46263	1.202
56777	1.615
33666	1.742
56787	1.212
16736486	2.803
102801	1.147
82873	3.122
8288	2.354
4025	1.096
17339596	2.377
33456	1.488
2629	1.801
33386	1.212
2003	2.686
6514	1.133
36973	1.339
97172	1.276
36974	1.513
82819	1.423
15572	1.801
102856	1.147
13115	1.533
8800	0.822
29153	0.889
35583	1.202
82820	1.423
45445	1.513
4886542	N/A
103066	1.230
46894	1.339
32873	2.282
35563	0.923
17684	0.874
44885	1.158
46710	2.154
33326	2.443
4745	0.895
26325088	0.577
56772	1.519
34848	1.504
56760	1.646
84346	1.550
26325085	1.207
28552	1.904
12364	3.333
56755	1.550
82796	1.031
35265	1.682
56789	1.382
4599	1.291
24638	2.850
56768	1.509
13328	2.818
4437893	0.697
6371	1.777
56778	1.417
3277	1.231
4526760	1.754
21568	1.836
96948	1.417
16415	1.240
193215	2.686
26325087	0.471
37779	1.321
56779	1.423
11274	1.050
35585	1.407
84344	1.423
56786	1.286
82797	2.207
5363	1.382
541032	1.049
31129	3.330
37749	2.328
56776	1.597
46264	1.286
83413	1.724
43354	1.417
457139	1.134
21429023	2.803
97055	1.407
4927801	3.536
34859	1.550
7260	1.184
19939	1.556
56756	1.628
4719431	1.937
102798	1.165
36976	1.628
45446	1.587
56767	1.714
8093	0.718
29631	1.155
34850	1.413
14348	0.0
559213	1.509
6453	1.140
84345	1.413
56766	1.628
102722	1.331
33281	1.276
1262	1.230
36975	1.321
154865	1.321
102741	1.435
26325082	9.657
32555	1.343
82740	1.445
215802	1.272
30459	2.282
23977588	2.685
4333	2.351
18941	1.429
97198	1.435
37019	1.628
82783	1.532
37000	1.532
39198	1.628
56765	1.628
46285	1.404
4938407	2.685
46284	1.491
82806	1.501
19722	1.801
34116	1.031
34668	1.504
34851	1.618
56773	1.491
82798	2.785
29282	1.181
47913	1.404
5772	2.803
28827	1.942
26915	1.801
6066	1.038
32952	1.481
48518	1.301
84347	1.711
75956	0.333
102857	1.395
43353	1.491
83414	1.839
2940	2.897
18445	2.850
25304	1.064
102787	1.339
18444	1.836
15010	1.395
82823	1.839
83411	1.225
102742	1.339
34190	1.706
56761	1.532
47914	1.711
102743	1.339
66326	1.763
56559	0.408
35529	1.618
36710	1.696
7991	1.631
33832	1.618
34852	1.532
2927	1.355
154866	1.423
35588	2.082
59833	1.649
12730	1.021
8243	0.744
15699	1.009
64559	1.890
56023	3.334
56782	1.742
549017	1.529
97240	1.357
33282	1.395
20545	0.816
36977	1.742
4066	1.272
2457	1.050
77706	1.663
4813314	1.077
56770	1.575
29847	1.464
56763	1.702
56757	1.605
102834	1.253
7928	0.0
4939096	2.685
36771	1.610
56764	1.605
9817	2.174
36978	1.610
34191	1.610
84348	1.656
45678	2.667
7929	0.0
82738	1.820
37994	1.424
106356	1.327
36979	1.820
10085	1.666
39407	1.726
11369	0.953
56762	1.529
37745	1.513
36981	1.811
56758	1.605
4744	0.895
36980	1.811
11359	1.155
6057	1.355
56775	1.469
6640	1.155
37004	1.734
4956170	1.686
34853	1.513
56783	1.820
4941232	2.526
82736	1.693
47915	1.734
4060	1.166
16139	2.132
2635909	1.462
15822	1.367
13338	3.603
12543	2.289
36983	1.724
96868	1.513
96864	1.513
56759	1.683
6058	1.186
36982	1.724
33983	1.686
36984	1.674
82831	4.639
45447	1.638
33407	1.935
2271976	1.479
4575338	1.928
24388	1.539
3171	1.854
12367	1.720
15637	1.935
82821	1.945
34860	1.724
11936	1.463
72522	0.0
82786	1.527
6542	1.098
97224	1.541
97234	1.532
5148	1.688
34854	1.587
3534	1.268
46137	1.817
12536	1.420
77887	3.343
6559	0.948
33984	1.6
26325084	12.071
11897	0.0
9242615	1.651
97233	1.532
26325083	10.864
46525	1.562
7988	1.539
46136	1.587
33142	3.259
33141	2.244
34418	2.063
5739	0.939
97142	1.550
2928	2.373
8817	0.878
36986	1.802
82834	2.944
47916	1.798
8078	1.669
4617	1.077
550258	1.798
35205	1.935
36985	1.848
46739	0.901
3326	1.745
35566	1.711
55075	1.155
2908	1.292
4913	1.159
4777	1.166
2181	1.589
6528	0.744
5557	1.411
97257	1.445
6639	1.155
33986	1.706
45448	1.926
33316	1.661
36988	1.917
105648	1.185
82679	2.575
35912	1.917
102923	1.463
8004	2.169
11898	0.0
36987	1.917
20390	1.328
3972	2.204
5590	0.667
11899	0.0
154958	1.780
3513	3.055
7970	2.655
154062	1.519
4629	1.890
36990	1.830
85876	1.382
26916	2.075
77764	2.426
33985	1.792
35108	1.780
82751	2.041
5660	1.878
36989	2.041
6519	1.152
11917	0.962
2925	1.349
16576	1.589
4447447	1.859
2284017	1.098
5554	1.878
39394	1.527
509179	0.333
77874	2.184
4444070	1.291
4228778	0.333
82822	1.904
43456	2.619
24247	2.072
4445165	3.592
34192	1.898
37764	2.352
2342810	1.587
2075	1.150
12017	0.0
6367	2.527
77933	1.858
2768	2.054
11283	0.611
5791	2.394
96965	1.638
33198	1.656
91304	1.387
35206	2.022
6281	2.405
82759	2.373
66316	1.422
154959	1.898
8804	1.155
8799	1.094
82870	3.027
5376	1.365
5553	2.077
15484	2.147
135795	1.587
49560	2.937
2246	1.161
12072	0.0
21106505	1.152
36968	2.381
2625	1.439
33255	1.565
4444102	1.843
5198	1.484
82852	3.750
2699	1.439
5773	2.642
4444107	2.075
11900	0.0
26325089	1.234
77730	2.153
39145	1.686
8103122	1.990
11901	0.0
6366	2.527
5932	2.544
15827	1.762
136695	1.748
29089	1.793
5678	1.211
5768	2.046
8763	1.383
11146	0.0
5113	2.012
17499	1.414
24722	0.667
94701	1.661
11902	0.0
6013	2.651
31006	2.939
34697	1.792
18949	2.414
10162	2.028
