Compound Id	TPSA
5439	52.32
11056	20.23
7026	20.23
66675	0.0
2005981	84.13
7622	20.23
7684	12.47
8900	0.0
11025	17.07
7475	26.3
59674	20.23
21171407	0.0
11095	17.07
13837537	21.260
10614293	0.0
6326	0.0
56117	18.46
7466	38.33
29036	0.0
7761	26.3
21168808	28.24
11104	0.0
16778	29.46
13835376	18.46
127750	18.46
10790	20.23
2018460	0.0
68503	27.69
13863629	30.21
7674	0.0
1143	69.11
1108	0.0
7029	26.3
29001	34.14
11788	3.24
11732	20.23
7688	25.78
7515	26.3
11794	20.23
13836520	21.760
11678	20.23
2038738	49.57
8562	12.03
29012	26.3
21106535	20.23
13875283	0.0
13867413	50.09
13837702	52.04
5949	17.07
71089	25.78
7551	0.0
11706	26.3
66996	25.78
61487	0.0
10797	17.07
26325086	27.69
7478	35.53
11799	43.14
13839199	12.89
13835459	24.06
11793	20.23
10534	0.0
9326	20.23
63863	49.69
659	36.28
7459	20.23
10787	20.23
12228	0.0
18688	26.3
10795	0.0
55130	26.3
11086	0.0
11841	9.23
12012	26.3
4489	34.14
48024	15.27
11024	20.23
512621	3.24
66655	9.23
21106032	0.0
6330	43.09
11035	0.0
13439	0.0
7021	41.13
7018	40.46
120464	0.0
11864	0.0
4444608	17.07
10948	40.46
11761	25.3
12229	26.940
24099	46.25
22453	26.3
12499	20.23
7833	0.0
7657	26.3
7013	0.0
13837281	0.0
5708	32.67
7703	29.260
4512642	0.0
4516601	0.0
11244	46.330
4516599	0.0
11846	23.79
7812	20.23
10652594	46.150
7766	0.0
844	74.6
13816	29.1
19953955	41.46
7776	38.8
1141	58.2
11857	0.0
66021	25.78
10497	0.0
70715	25.78
21106520	12.89
66809	22.12
10452	27.69
10433	26.3
29107	20.310
10265264	0.0
13874733	12.89
11911	0.0
7811	26.02
13836399	29.46
7676	0.0
7064	37.3
349	0.0
10488	26.3
4514549	0.0
11193	37.3
4512361	0.0
11739	20.23
8552	37.3
8908	0.0
28986	17.07
10526	0.0
17443	35.010
68832	34.14
21800	0.0
10179173	0.0
81815	43.14
29016	26.3
7003	26.3
59447	24.06
13839109	35.53
13865426	43.370
7678	20.23
13842613	12.89
71430	27.69
7760	17.07
971	20.23
10420	26.3
11695	38.33
12643	20.23
7219	0.0
11784	12.89
7482	26.3
13838404	0.0
7679	17.07
15443	17.07
11434292	18.46
65936	49.57
13835209	40.46
7677	26.02
6342	0.0
15438	0.0
1348	17.82
11216	20.23
68328	9.23
4517338	57.89
11194	20.23
11819	20.23
13402	0.0
20843	25.78
55091	43.09
10487	0.0
15954	20.23
11045	26.3
11210	20.23
7521	0.0
7641	0.0
11543	20.23
13638	12.03
11752	29.1
7242	12.89
11843	26.3
7530	6.48
15765	0.0
10101	54.570
16791	0.0
11029	20.23
9633	0.0
28992	25.78
18717	20.23
6106	0.0
99440	20.23
7838	17.07
120621	29.1
9581	9.23
15413	27.69
7710	0.0
7536	26.3
7689	12.89
10710415	35.53
14751	0.0
7073	26.3
24533	25.78
7238	9.23
13835293	40.46
13866593	52.04
13875196	9.23
120489	35.010
10197150	74.6
374462	52.04
13839575	27.69
8569	9.23
11600	30.21
5889	26.02
191367	43.14
6967	0.0
192642	29.1
1078	74.6
23101	18.46
17558	0.0
55123	26.3
68179	29.43
733	60.69
11042	12.89
21132380	12.89
9349	26.02
73412	0.0
235	17.07
7827	25.3
68156	46.25
773	28.68
17880	0.0
20119	29.1
70714	25.78
7225	36.68
7786	50.6
7224	23.79
13448	0.0
7673	0.0
10940	12.89
10939	17.07
13842993	20.23
29025	0.0
1664	38.91
7128	0.0
455420	9.23
11866	23.79
21105905	12.89
10772050	37.3
26765	29.1
7681	38.8
7837	20.23
553642	0.0
21106560	12.89
11830	0.0
7810	0.0
7815	38.8
13842001	23.47
21169510	26.3
11930	23.550
10437135	35.010
7835	26.02
19956441	41.46
78	36.68
67991	9.23
455353	29.46
13875281	0.0
2039535	35.010
13837686	20.23
7240	12.89
123993	20.23
7849	0.0
7803	37.3
11783	12.89
13839441	40.46
18219	75.9
83866	40.46
13875160	0.0
11865	0.0
11077	12.89
21106586	43.370
13835772	20.23
83850	40.46
7221	12.89
11699	38.33
7385	0.0
7391	9.23
7670	17.07
13860335	20.23
19231	29.540
29005	26.3
7443	49.66
22191	34.14
7802	17.07
7389	29.43
7241	36.68
6179	0.0
7694	26.3
24972	25.78
62489	22.12
6286	45.34
7528	24.06
11660	0.0
62230	20.23
8568	26.3
7129	0.0
69371	25.3
10784857	55.380
21105871	20.23
13839082	20.23
63889	26.940
21109330	40.46
10937	12.89
7236	32.59
1577	26.02
122090	18.46
8909	0.0
11716	26.3
12231	20.310
10384035	35.010
6270	36.92
156255	52.04
7659	0.0
11409	0.0
6402	0.0
11919	0.0
7856	12.03
13257	26.940
21106036	43.14
13840690	0.0
7765	0.0
7538	26.3
71787	72.19
441	17.07
2606	40.46
11795	43.09
6287	54.570
14692	0.0
7223	26.02
7685	12.89
123860	18.46
7672	0.0
9970	20.23
13857694	0.0
16159	0.0
7088	0.0
28969	26.3
12069	43.14
11265	32.67
13648	29.96
13876539	17.07
7533	20.23
7131	20.23
7434	20.23
13866817	0.0
6977	0.0
13854136	26.02
447	29.46
13837760	40.46
13835151	26.02
191	74.6
7234	12.03
71628	27.03
7132	17.07
11087	0.0
18801	46.25
13837988	0.0
10696	36.92
76894	27.69
12456	0.0
12445	29.1
69569	18.46
12809	0.0
7138	43.14
10236	0.0
13863618	37.3
4446445	17.07
3954	87.430
55205	29.1
11021	20.23
14198	0.0
29026	23.79
5976	75.270
13875258	0.0
9903	0.0
7183	0.0
21181	29.1
13839416	40.46
7851	26.02
18410	0.0
13865680	20.23
21112023	17.07
503239	29.020
4878	40.46
932	20.23
12010	0.0
63908	36.17
5830	20.23
13839308	23.79
14680	38.8
28682	42.85
14169248	41.46
63310	40.620
11671339	27.69
391428	0.0
122446	29.1
238	37.3
7239	25.3
11863	0.0
2041618	27.69
13851576	0.0
13854248	26.02
10437215	35.010
8070	37.3
370	37.3
455090	29.020
11632	32.67
14840	0.0
2656	9.23
78828	18.46
10422	38.33
20939	0.0
69914	27.69
9976	17.07
73479	49.66
924	3.24
6883	26.3
5979	0.0
577	67.15
13658	25.78
21106366	17.07
7419	0.0
14299946	57.150
331	57.53
7448	0.0
7509	26.3
12632	17.07
61001	17.07
28982	20.23
11604	20.23
62534	29.43
62408	29.43
123207	26.940
75951	34.14
13837787	66.05
13839123	20.23
59483	36.090
18724	12.89
7850	0.0
13875432	20.23
8665	29.46
13839128	20.23
13875219	20.23
456015	51.08
55084	26.3
6974	20.23
8657	29.46
13849981	20.23
26824	27.69
72793	34.14
21106014	17.07
6296	17.07
14256731	51.21
13860775	35.25
7140	37.3
13869339	26.02
13647	43.14
764	40.46
7800	26.3
8071	37.3
13835932	80.92
7809	0.0
4449	52.04
13839110	20.23
29029	17.07
21106525	26.02
7142	57.53
132	57.53
12220	9.23
20570	16.130
21106144	43.14
7190	37.3
8140	20.23
13869451	26.02
15461	0.0
76394	50.73
7518	0.0
8520	27.69
8883	0.0
6079	37.3
2931	54.570
10536	25.3
25552	25.78
13848808	46.53
10181341	37.3
10328	20.23
15846	23.79
5596	46.25
4962	40.46
13869462	26.02
11871	50.6
10265270	0.0
222538	52.08
768	69.81
2849146	52.08
8674	18.46
13869480	35.25
12635	0.0
65523	52.08
6999	0.0
2441	17.07
7662	0.0
13856352	26.02
7506	17.07
6897	26.3
8186	17.07
15431	0.0
58234	20.23
21106146	43.14
15387	26.02
8574	20.23
1015	54.46
26325090	41.46
13842573	20.23
9564	40.46
221226	36.17
8912	36.92
7848	0.0
13875441	20.23
13863774	43.14
13871718	20.23
10179239	0.0
10227261	68.28
776	15.79
906	0.0
21168813	17.07
4366810	38.33
7170	0.0
12821	44.020
13619	0.0
392	46.25
8097	0.0
299166	44.01
21106013	43.14
13869414	35.25
21111817	17.07
7511	26.3
24641	34.14
21106020	43.14
17131	27.69
10756	20.23
7984	80.92
10404	0.0
13853953	43.14
12218	17.07
21105897	46.53
13862559	0.0
5593	28.68
123	37.3
11773	47.58
13846663	20.23
10451	46.150
7852	38.8
7872	26.3
13662	70.08
12637	58.86
376	74.6
6780	12.89
6794	3.24
21106018	20.23
72551	34.14
15427	26.02
13859497	35.53
11576	37.3
6635	0.0
21111781	26.3
11080	46.25
13835630	63.930
105291	73.85
14846	26.3
13868640	0.0
21105859	29.46
11862	0.0
8910	0.0
14227	17.07
10437210	75.680
11589	37.3
64699	49.33
8098	12.89
589165	70.14
6781	52.370
12933	53.710
13853758	26.02
9893	17.07
6621	26.3
558878	17.07
8855	25.78
10980	37.3
206561	53.240
15855	17.07
13835126	17.07
5882	80.44
13864445	0.0
21170967	52.37
12478	44.020
21105870	20.23
13229	32.67
13849989	20.23
24535	25.78
18019	36.92
73390	52.08
6674	37.3
11591	54.37
67360	23.79
553578	17.07
10437335	52.08
14593	69.64
10432	20.23
7745	86.18
21159695	26.02
7891	0.0
10972	37.3
11557190	27.69
8183	80.44
12219	0.0
880	29.1
1446	77.76
2923	23.79
6775	47.58
12954	32.67
8576	26.02
21105848	46.53
68109	27.69
7882	20.23
120548	30.18
10181339	37.3
6788	0.0
13853943	69.16
11672	47.58
57726	20.23
10892	46.53
6898	34.14
1905	90.51
21106470	25.78
6950	0.0
13860434	46.53
12972	17.07
21106148	52.37
10664	63.370
7890	0.0
71876	26.3
7176	46.53
15965	26.3
67653	0.0
13487	0.0
9088156	44.480
7871	17.07
68224	36.92
18	77.76
4511751	80.87
10181338	46.53
10756390	36.92
84971	101.15
388391	101.15
13871489	93.060
11629	46.53
2241	43.09
21106519	26.02
11460	29.1
7189	37.3
8521	36.92
13876103	29.46
11510	20.23
14349	38.8
7211	86.28
2937774	53.240
11584	26.3
21105998	20.23
6736	0.0
4963	63.320
6789	0.0
6737	0.0
59482	17.07
81814	57.120
14021447	36.92
71	77.76
80863	16.130
955	63.370
7145	69.16
917	16.130
3350	77.76
10616	80.44
7172	86.28
10257	86.28
953	63.320
1151	94.92
21106571	0.0
6827	0.0
11422	20.310
21106163	0.0
10025	74.6
13835344	26.3
15853	23.79
21106140	18.46
10801109	32.050
86394	75.270
21106145	60.21
62310	46.53
13835706	78.9
7092	68.54
1448	106.51
8182	74.6
21106518	43.09
10437239	73.85
13848793	26.3
68676	26.3
16180	0.0
7600	37.3
13846959	71.84
6773	58.86
7340	3.24
13837329	52.6
21106581	60.210
16475	63.370
7146	77.76
185	80.48
6828	0.0
11488212	66.150
6646	101.15
10801842	47.360
16387	49.45
11586	69.44
62472	69.44
16388	53.990
21108576	43.09
6480	0.0
23083	38.33
10628694	50.94
7892	20.23
71437	0.0
5644	65.570
10909	0.0
10918	0.0
8935	32.26
4510206	75.99
7757	26.3
13846749	46.53
2298886	95.890
6550	46.17
8341	20.23
7208	74.6
11882	0.0
4611	37.3
13835351	58.86
8374	26.3
70682	0.0
13492	0.0
13677	0.0
6739	20.23
17347	42.52
7875	26.3
11777	20.23
7310	38.33
11465	29.1
2157	63.6
8150	86.28
7302	9.23
7202	43.14
7042	100.670
6035	37.3
11776	0.0
10908	0.0
10850	0.0
556589	26.3
7299	0.0
8577	38.8
21106900	46.53
17652	40.46
5915	55.120
10106	54.570
63518	17.07
17868	25.78
6706	57.53
10851	0.0
11588	37.3
79969	37.3
6675	37.3
71193	54.550
2206	75.270
13867714	25.78
4445317	17.07
10849	0.0
11595	40.54
1906	49.33
6193	85.040
67270	68.54
16177	23.79
6033	68.54
6478	0.0
15517	37.38
10841	0.0
13574	99.740
8319	26.02
7964	85.040
15789876	85.35
21105699	25.78
13622	0.0
10829	0.0
11507	0.0
7585	99.910
6790	26.02
15495	46.53
13860	36.28
10831	0.0
56515	54.570
20124	12.89
744	83.8
10343	106.51
218253	0.0
454319	0.0
76154	45.760
33084	79.14
67414	27.69
220998	32.67
15867	97.710
7901	20.23
14627	26.940
21106570	0.0
10449	55.380
10813	0.0
199342	17.07
15755	0.0
15702	32.34
62484	26.3
4522053	83.67
8273	49.66
11883	0.0
8262	49.66
642951	69.44
15747	0.0
15524	0.0
13837303	52.6
305	132.13
230	107.220
14995	0.0
10733068	46.150
256210	26.940
33421	0.0
67470	0.0
33416	46.150
14994	0.0
15756	0.0
12938	95.94
6588	43.14
15475	0.0
7279	32.34
23886	0.0
14472	20.23
15476	0.0
42330	75.270
2991	17.07
12682	0.0
4762	20.310
361	97.990
6592	0.0
11884	23.79
15488	0.0
15478	0.0
21106573	43.14
11003	12.03
15489	0.0
15861	0.0
7155	123.58
64155	29.54
2627	38.33
24142	0.0
8073	129.420
44152	75.270
26325080	46.150
8916	94.890
4267	54.570
33455	0.0
15619	0.0
96749	118.220
18336	59.59
5236	67.23
440	121.380
2973	114.760
3173	86.710
2185	24.72
1361549	17.07
7915	20.23
30600	0.0
1438	20.23
15477	0.0
10437836	73.85
8120	46.53
26010	0.0
7152	69.16
13846658	20.23
8470	32.34
3544	37.3
15621	0.0
33934	0.0
7913	26.3
7994	54.570
2468	47.56
6840	9.23
12133	71.960
11632871	46.150
34863	0.0
63968	26.940
61739	40.46
68437	0.0
66895	17.07
26260	0.0
33932	0.0
33933	0.0
5027	62.730
192748	112.580
8282	40.46
5004	74.6
34188	0.0
13114	97.710
18280	129.950
12024	110.960
2068	69.3
6835	26.02
78998	23.79
72056	40.46
4626	110.960
2169	62.730
23115	95.94
6492	40.46
4103087	132.53
9824	17.07
15473	0.0
34664	0.0
9053802	20.23
37904	0.0
13856959	26.3
12586	26.880
5368	89.52
707	0.0
34665	0.0
17098	0.0
17099	0.0
84188	0.0
15620	0.0
8111	0.0
3210	20.23
49469	29.54
967	20.23
158870	0.0
2915	28.24
83330	20.310
157093	0.0
4768	62.730
34864	0.0
14993	9.23
8329	34.14
970	0.0
7917	20.23
136000	0.0
34866	0.0
83374	0.0
2297538	74.880
20848	62.730
457145	0.0
8067	0.0
37918	0.0
457140	0.0
34865	0.0
8241	52.6
14620	71.960
6593	15.79
21782117	12.53
135983	0.0
10540	0.0
25472	32.34
25605	0.0
6464	43.14
25677	0.0
136001	0.0
136003	0.0
34666	0.0
82753	37.81
10438331	49.660
2121	23.550
1278	25.78
4457	106.920
62265	117.74
11974	0.0
31991	63.63
481441	46.150
34867	0.0
84235	0.0
13087	76.43
2079	75.270
2424	58.440
5256	121.260
7315	35.53
15474	0.0
37915	0.0
40191	0.0
29348	58.56
26011	0.0
28287	96.35
62632	23.79
30932	45.610
22172	62.730
5899	38.33
2297441	88.36
37905	0.0
3987	112.730
33617	71.960
2283071	0.0
34830	104.6
16568	74.61
108106	36.92
69223	9.23
35581	0.0
23912	110.960
13302	88.03
4932499	0.0
3006	110.960
56793	0.0
13090	36.28
34868	0.0
10243	26.02
13850879	99.13
56791	0.0
14674	123.240
15729	80.85
8060	46.53
9040	49.410
34870	0.0
30881	71.960
17587	79.87
34869	0.0
457144	0.0
5807	119.330
9026	97.710
3008	32.34
4575	75.270
135925	0.0
4759	71.960
82777	0.0
34871	0.0
454495	0.0
6688	149.65
36319	29.540
533188	0.0
34872	0.0
10169	0.0
11891	20.23
56792	0.0
26325081	55.380
8058	46.53
20493	82.48
36278	46.610
35580	0.0
82755	0.0
82842	57.78
15417	63.63
46262	0.0
136002	0.0
28941	112.730
56123	129.420
5342	45.610
56784	0.0
16182	0.0
56785	0.0
56790	0.0
26563	55.380
13303	88.03
82765	0.0
82767	69.59
12705	88.03
14826	0.0
30816	70.210
16481	121.940
97173	0.0
102720	0.0
7051	69.59
21924	0.0
102721	0.0
33458	0.0
82818	0.0
3548	32.34
35579	0.0
38839	55.84
27749	41.57
34667	0.0
56795	0.0
56788	0.0
1994	29.54
8939	69.59
16482	128.18
36972	0.0
21106365	37.33
4760	88.03
34873	0.0
7967	43.370
559096	6.48
35582	0.0
56771	0.0
13520	74.3
56774	0.0
9873	42.370
3463	0.0
37744	0.0
12874	88.03
46893	0.0
82807	0.0
35081	0.0
56769	0.0
35584	0.0
3864	138.26
13300034	0.0
10292746	12.53
33829	45.610
102833	0.0
47912	0.0
13844817	112.730
82817	0.0
82762	0.0
2839	52.6
6842	50.6
82754	0.0
157094	0.0
3229	94.890
5237	41.130
82840	56.790
34189	0.0
16736498	54.740
7968	74.6
29117	42.52
33304	0.0
56794	0.0
13837319	52.6
457138	0.0
39406	0.0
56780	0.0
27793	0.0
106355	0.0
6767	17.07
34847	0.0
102897	0.0
2581	20.23
6417	103.35
103011	0.0
82712	0.0
56781	0.0
45444	0.0
102947	0.0
102933	0.0
33457	0.0
8287	62.68
33280	0.0
36029	57.010
46263	0.0
56777	0.0
33666	0.0
56787	0.0
16736486	0.0
102801	0.0
82873	76.850
8288	62.68
4025	29.54
17339596	88.380
33456	0.0
2629	82.48
33386	0.0
2003	0.0
6514	34.14
36973	0.0
97172	0.0
36974	0.0
82819	0.0
15572	69.59
102856	0.0
13115	152.860
8800	0.0
29153	0.0
35583	0.0
82820	0.0
45445	0.0
4886542	26.3
103066	0.0
46894	0.0
32873	83.67
35563	71.05
17684	0.0
44885	38.13
46710	72.910
33326	37.38
4745	55.56
26325088	40.46
56772	0.0
34848	0.0
56760	0.0
84346	0.0
26325085	40.46
28552	86.520
12364	74.3
56755	0.0
82796	30.71
35265	98.31
56789	0.0
4599	75.270
24638	97.09
56768	0.0
13328	12.53
4437893	26.3
6371	40.46
56778	0.0
3277	37.3
4526760	54.570
21568	90.850
96948	0.0
16415	0.0
193215	0.0
26325087	40.46
37779	0.0
56779	0.0
11274	43.14
35585	0.0
84344	0.0
56786	0.0
82797	3.24
5363	29.46
541032	40.46
31129	12.53
37749	60.17
56776	0.0
46264	0.0
83413	0.0
43354	0.0
457139	0.0
21429023	0.0
97055	0.0
4927801	46.150
34859	0.0
7260	50.7
19939	97.740
56756	0.0
4719431	54.570
102798	0.0
36976	0.0
45446	0.0
56767	0.0
8093	37.3
29631	0.0
34850	0.0
14348	20.23
559213	20.23
6453	34.14
84345	0.0
56766	0.0
102722	0.0
33281	0.0
1262	46.53
36975	0.0
154865	0.0
102741	0.0
26325082	64.610
32555	91.23
82740	0.0
215802	0.0
30459	98.690
23977588	54.740
4333	62.22
18941	88.03
97198	0.0
37019	0.0
82783	0.0
37000	0.0
39198	0.0
56765	0.0
46285	0.0
4938407	54.740
46284	0.0
82806	0.0
19722	69.59
34116	27.05
34668	0.0
34851	0.0
56773	0.0
82798	12.47
29282	88.03
47913	0.0
5772	0.0
28827	82.67
26915	69.59
6066	79.11
32952	0.0
48518	59.08
84347	0.0
75956	46.150
102857	0.0
43353	0.0
83414	0.0
2940	12.53
18445	112.110
25304	29.540
102787	0.0
18444	105.87
15010	52.37
82823	0.0
83411	78.39
102742	0.0
34190	0.0
56761	0.0
47914	0.0
102743	0.0
66326	30.71
56559	20.23
35529	70.64
36710	0.0
7991	105.87
33832	85.66
34852	0.0
2927	0.0
154866	0.0
35588	92.8
59833	50.94
12730	97.26
8243	52.6
15699	49.410
64559	113.07
56023	89.520
56782	0.0
549017	0.0
97240	0.0
33282	0.0
20545	37.3
36977	0.0
4066	0.0
2457	46.33
77706	50.94
4813314	57.120
56770	0.0
29847	100.3
56763	0.0
56757	0.0
102834	0.0
7928	20.23
4939096	54.740
36771	0.0
56764	0.0
9817	112.580
36978	0.0
34191	0.0
84348	0.0
45678	61.21
7929	0.0
82738	0.0
37994	38.33
106356	0.0
36979	0.0
10085	46.53
39407	94.890
11369	20.23
56762	0.0
37745	0.0
36981	0.0
56758	0.0
4744	58.360
36980	0.0
11359	20.23
6057	0.0
56775	0.0
6640	0.0
37004	0.0
4956170	20.23
34853	0.0
56783	0.0
4941232	50.94
82736	0.0
47915	0.0
4060	19.370
16139	62.68
2635909	22.12
15822	25.3
13338	60.980
12543	0.0
36983	0.0
96868	0.0
96864	0.0
56759	0.0
6058	0.0
36982	0.0
33983	0.0
36984	0.0
82831	111.2
45447	0.0
33407	0.0
2271976	62.3
4575338	52.930
24388	54.570
3171	171.320
12367	123.040
15637	0.0
82821	0.0
34860	0.0
11936	43.370
72522	20.23
82786	46.010
6542	0.0
97224	0.0
97234	0.0
5148	121.7
34854	0.0
3534	49.770
46137	0.0
12536	110.960
77887	90.460
6559	52.6
33984	0.0
26325084	83.070
11897	0.0
9242615	43.24
97233	0.0
26325083	73.840
46525	46.61
7988	54.570
46136	0.0
33142	99.89
33141	93.65
34418	69.72
5739	0.0
97142	0.0
2928	0.0
8817	0.0
36986	0.0
82834	51.22
47916	0.0
8078	102.260
4617	40.620
550258	0.0
35205	0.0
36985	0.0
46739	56.790
3326	39.94
35566	0.0
55075	40.46
2908	32.67
4913	47.56
4777	41.490
2181	130.69
6528	52.6
5557	55.84
97257	0.0
6639	0.0
33986	0.0
45448	0.0
33316	0.0
36988	0.0
105648	9.23
82679	20.23
35912	0.0
102923	0.0
8004	42.52
11898	20.23
36987	0.0
20390	43.14
3972	18.46
5590	46.150
11899	0.0
154958	20.23
3513	135.12
7970	20.23
154062	0.0
4629	115.2
36990	0.0
85876	9.23
26916	46.53
77764	50.94
33985	0.0
35108	0.0
82751	0.0
5660	37.3
36989	0.0
6519	52.6
11917	0.0
2925	49.33
16576	130.69
4447447	41.930
2284017	0.0
5554	40.46
39394	46.010
509179	55.380
77874	35.010
4444070	55.760
4228778	55.380
82822	0.0
43456	93.610
24247	126.080
4445165	26.3
34192	0.0
37764	67.31
2342810	29.46
2075	3.24
12017	0.0
6367	40.46
77933	63.38
2768	95.890
11283	13.59
5791	37.3
96965	0.0
33198	0.0
91304	26.3
35206	0.0
6281	54.570
82759	60.17
66316	47.36
154959	20.23
8804	0.0
8799	0.0
82870	49.410
5376	105.510
5553	60.69
15484	0.0
135795	9.23
49560	93.610
2246	0.0
12072	0.0
21106505	52.6
36968	35.53
2625	31.78
33255	9.23
4444102	107.220
5198	52.9
82852	57.970
2699	6.48
5773	34.14
4444107	107.98
11900	0.0
26325089	31.78
77730	58.4
39145	0.0
8103122	93.06
11901	0.0
6366	40.46
5932	54.370
15827	0.0
136695	9.23
29089	54.570
5678	0.0
5768	189.530
8763	0.0
11146	0.0
5113	32.78
17499	0.0
24722	55.380
94701	0.0
11902	0.0
6013	138.03
31006	158.260
34697	18.46
18949	58.92
10162	92.680
48085	72.83
49179	72.83
10542	0.0
