Compound Id	XLogP
6366	6.253
5932	3.789
15827	4.596
136695	7.288
29089	5.550
5678	11.566
5768	-3.277
8763	10.734
11146	15.703
5113	1.731
17499	8.010
24722	3.016
94701	7.364
11902	16.272
6013	-0.296
31006	-1.892
34697	7.098
18949	5.873
10162	1.259
48085	4.574
49179	4.775
10542	18.548
104816	10.356
75995	2.636
15520	7.805
1043	-0.588
65272	9.714
11906	20.824
4067	-2.166
75662	-0.726
29400	-1.679
4444362	-1.890
6045	3.415
