Compound Id	ChiCluster [VC-3]
11194	0.871
11819	0.591
13402	0.707
20843	0.224
55091	1.752
10487	0.327
15954	0.385
11045	0.059
11210	0.512
7521	0.333
7641	0.333
11543	0.439
13638	0.0
11752	0.102
7242	0.091
11843	0.083
7530	0.447
15765	0.471
10101	0.183
16791	0.0
11029	0.129
9633	0.0
28992	0.258
18717	1.457
6106	0.0
99440	1.743
7838	0.0
120621	0.391
9581	0.131
15413	0.852
7710	0.0
7536	0.059
7689	0.146
10710415	0.144
14751	0.204
7073	0.745
24533	0.091
7238	0.068
13835293	1.207
13866593	0.0
13875196	0.131
120489	0.041
10197150	0.105
374462	0.272
13839575	0.0
8569	0.0
11600	0.186
5889	0.096
191367	0.0
6967	0.289
192642	0.348
1078	0.129
23101	8.399
17558	0.408
55123	0.0
68179	0.0
733	0.129
11042	0.296
21132380	0.296
9349	0.159
73412	0.0
235	0.096
7827	0.0
68156	0.0
773	0.0
17880	0.0
20119	0.102
70714	0.327
7225	0.083
7786	0.0
7224	0.083
13448	3.121
7673	0.327
10940	0.256
10939	0.287
13842993	2.390
29025	0.0
1664	0.096
7128	0.385
455420	0.0
11866	0.0
21105905	0.118
10772050	1.739
26765	0.072
7681	0.224
7837	0.0
553642	0.0
21106560	0.118
11830	0.0
7810	0.0
7815	0.0
13842001	0.158
21169510	1.735
11930	0.488
10437135	0.068
7835	0.0
19956441	0.0
78	0.083
67991	7.404
455353	0.0
13875281	0.308
2039535	0.053
13837686	0.228
7240	0.075
123993	0.272
7849	0.0
7803	0.065
11783	0.327
13839441	0.0
18219	0.0
83866	0.211
13875160	0.356
11865	0.0
11077	0.333
21106586	0.310
13835772	0.209
83850	0.211
7221	0.096
11699	0.042
7385	0.118
7391	0.068
7670	0.919
13860335	0.118
19231	0.129
29005	0.059
7443	0.149
22191	0.246
7802	0.144
7389	0.075
7241	0.065
6179	2.214
7694	0.059
24972	0.353
62489	0.068
6286	0.283
7528	0.408
11660	0.285
62230	0.512
8568	0.083
7129	0.260
69371	14.023
10784857	N/A
21105871	0.241
13839082	0.241
63889	0.189
21109330	1.394
10937	0.289
7236	0.112
1577	0.058
122090	7.776
8909	0.0
11716	0.059
12231	0.182
10384035	0.041
6270	0.408
156255	0.272
7659	0.5
11409	0.246
6402	1.324
11919	2.121
7856	0.0
13257	0.167
21106036	0.220
13840690	0.118
7765	0.0
7538	0.059
71787	0.131
441	0.0
2606	1.9
11795	0.083
6287	0.183
14692	0.0
7223	0.118
7685	0.254
123860	0.0
7672	0.567
9970	0.129
13857694	0.378
16159	0.463
7088	1.333
28969	0.151
12069	0.0
11265	0.583
13648	0.167
13876539	0.118
7533	0.612
7131	0.225
7434	0.204
13866817	0.378
6977	0.455
13854136	0.228
447	0.123
13837760	0.129
13835151	0.263
191	0.129
7234	0.083
71628	0.158
7132	0.185
11087	0.423
18801	0.0
13837988	0.327
10696	6.899
76894	N/A
12456	0.0
12445	1.352
69569	9.129
12809	0.0
7138	0.118
10236	0.414
13863618	0.148
4446445	0.0
3954	0.589
55205	0.102
11021	0.285
14198	1.301
29026	0.0
5976	0.195
13875258	0.494
9903	0.204
7183	0.552
21181	0.072
13839416	0.0
7851	0.0
18410	0.204
13865680	0.167
21112023	0.248
503239	0.298
4878	0.149
932	0.0
12010	0.0
63908	0.068
5830	0.118
13839308	0.118
14680	0.0
28682	0.167
14169248	0.144
63310	0.334
11671339	3.523
391428	1.351
122446	1.301
238	0.129
7239	0.204
11863	0.0
2041618	N/A
13851576	0.118
13854248	0.247
10437215	0.053
8070	0.262
370	0.065
455090	0.268
11632	0.1
14840	0.0
2656	1.514
78828	6.096
10422	0.450
20939	0.553
69914	3.304
9976	0.102
73479	0.283
924	0.298
6883	0.125
5979	3.386
577	0.134
13658	0.447
21106366	0.262
7419	0.118
14299946	6.084
331	0.182
7448	0.236
7509	0.059
12632	0.144
61001	0.403
28982	0.192
11604	0.192
62534	0.241
62408	0.209
123207	0.327
75951	0.246
13837787	0.166
13839123	0.376
59483	6.75
18724	1.333
7850	0.0
13875432	0.264
8665	0.143
13839128	0.376
13875219	0.264
456015	0.122
55084	0.059
6974	0.348
8657	0.143
13849981	0.871
26824	10.863
72793	0.204
21106014	0.247
6296	1.495
14256731	0.306
13860775	0.142
7140	0.296
13869339	0.285
13647	0.204
764	0.149
7800	0.059
8071	0.281
13835932	0.211
7809	0.0
4449	0.272
13839110	0.408
29029	0.0
21106525	0.214
7142	0.204
132	0.204
12220	0.0
20570	0.281
21106144	0.246
7190	0.296
8140	0.417
13869451	0.285
15461	1.040
76394	0.083
7518	0.516
8520	10.124
8883	0.816
6079	0.318
2931	0.554
10536	0.0
25552	0.158
13848808	0.178
10181341	0.182
10328	0.431
15846	0.0
5596	0.148
4962	0.167
13869462	0.394
11871	0.0
10265270	0.333
222538	0.125
768	0.169
2849146	0.092
8674	0.136
13869480	0.164
12635	0.0
65523	0.106
6999	0.577
2441	1.611
7662	0.567
13856352	0.118
7506	0.577
6897	0.125
8186	0.352
15431	0.424
58234	1.690
21106146	0.285
15387	0.0
8574	0.0
1015	0.122
26325090	0.0
13842573	0.402
9564	0.296
221226	0.068
8912	0.0
7848	0.0
13875441	0.402
13863774	0.285
13871718	0.118
10179239	0.333
10227261	0.493
776	0.156
906	0.167
21168813	0.352
4366810	0.450
7170	0.770
12821	0.158
13619	0.0
392	0.171
8097	0.204
299166	0.185
21106013	0.307
13869414	0.164
21111817	0.367
7511	0.059
24641	0.204
21106020	0.307
17131	0.727
10756	0.932
7984	0.707
10404	0.118
13853953	0.266
12218	0.144
21105897	0.178
13862559	0.516
5593	0.137
123	0.171
11773	0.167
13846663	1.408
10451	8.624
7852	0.0
7872	0.083
13662	0.118
12637	0.0
376	0.129
6780	0.148
6794	0.186
21106018	0.383
72551	0.246
15427	0.118
13859497	0.214
11576	0.418
6635	0.926
21111781	0.142
11080	0.171
13835630	0.158
105291	0.186
14846	0.059
13868640	0.655
21105859	0.186
11862	0.0
8910	0.0
14227	0.374
10437210	0.222
11589	0.247
64699	1.907
8098	0.167
589165	0.260
6781	0.161
12933	0.632
13853758	0.481
9893	0.156
6621	0.216
558878	0.493
8855	0.148
10980	0.456
206561	0.125
15855	0.565
13835126	0.374
5882	0.247
13864445	0.469
21170967	0.186
12478	0.158
21105870	0.096
13229	0.916
13849989	0.493
24535	0.599
18019	13.757
73390	0.106
6674	0.401
11591	0.225
67360	0.0
553578	0.493
10437335	0.092
14593	0.360
10432	0.497
7745	0.167
21159695	0.214
7891	0.0
10972	0.456
11557190	7.820
8183	0.247
12219	0.0
880	0.185
1446	0.257
2923	0.390
6775	0.144
12954	0.1
8576	0.0
21105848	0.198
68109	10.853
7882	0.0
120548	0.298
10181339	0.182
6788	0.333
13853943	0.185
11672	0.167
57726	1.125
10892	0.177
6898	0.3
1905	0.631
21106470	0.129
6950	0.129
13860434	0.220
12972	0.102
21106148	0.186
10664	0.192
7890	0.0
71876	0.218
7176	0.2
15965	0.125
67653	0.0
13487	0.118
9088156	7.967
7871	0.144
68224	4.406
18	0.238
4511751	0.349
10181338	0.197
10756390	4.843
84971	0.297
388391	0.297
13871489	0.245
11629	0.220
2241	0.142
21106519	0.214
11460	0.134
7189	0.260
8521	11.848
13876103	0.241
11510	0.675
14349	0.0
7211	0.236
2937774	0.125
11584	0.452
21105998	0.603
6736	0.3
4963	0.196
6789	0.356
6737	0.319
59482	0.156
81814	0.632
14021447	9.545
71	0.258
80863	0.370
955	0.192
7145	0.214
917	0.370
3350	0.257
10616	0.220
7172	0.236
10257	0.204
953	0.225
1151	0.207
21106571	0.658
6827	0.333
11422	0.353
21106163	0.655
10025	0.129
13835344	0.253
15853	0.0
21106140	0.236
10801109	0.968
86394	0.720
21106145	0.303
62310	0.178
13835706	0.368
7092	0.505
1448	0.284
8182	0.258
21106518	0.282
10437239	0.152
13848793	0.190
68676	0.452
16180	0.0
7600	1.182
13846959	0.208
6773	0.254
7340	0.158
13837329	0.228
21106581	0.303
16475	0.321
7146	0.278
185	0.177
6828	0.167
11488212	0.313
6646	0.297
10801842	0.249
16387	0.750
11586	0.243
62472	0.243
16388	0.851
21108576	0.282
6480	0.281
23083	0.361
10628694	0.169
7892	0.0
71437	2.262
5644	2.168
10909	0.5
10918	0.5
8935	0.337
4510206	0.316
7757	0.059
13846749	0.2
2298886	1.099
6550	0.246
8341	0.241
7208	0.258
11882	0.0
4611	0.182
13835351	0.283
8374	0.125
70682	0.0
13492	0.118
13677	0.258
6739	0.220
17347	0.715
7875	0.083
11777	0.729
7310	0.125
11465	0.134
2157	0.260
8150	0.364
7302	0.136
7202	0.236
7042	0.3
6035	0.230
11776	0.982
10908	0.455
10850	0.467
556589	0.142
7299	0.236
8577	0.0
21106900	0.309
17652	0.707
5915	0.142
10106	0.183
63518	0.156
17868	0.148
6706	0.510
10851	0.467
11588	0.552
79969	0.247
6675	0.484
71193	0.466
2206	0.580
13867714	0.129
4445317	1.418
10849	0.467
11595	0.427
1906	0.260
6193	2.104
67270	0.671
16177	0.0
6033	0.671
6478	0.350
15517	0.345
10841	0.425
13574	0.529
8319	0.239
7964	2.469
15789876	0.595
21105699	0.167
13622	0.0
10829	0.433
11507	0.894
7585	0.365
6790	0.263
15495	0.178
13860	0.322
10831	0.433
56515	0.619
20124	0.475
744	0.227
10343	0.420
218253	0.319
454319	3.255
76154	0.828
33084	0.387
67414	2.898
220998	0.1
15867	0.497
7901	0.0
14627	0.185
21106570	0.753
10449	10.348
10813	0.435
199342	1.687
15755	0.508
15702	0.570
62484	0.548
4522053	0.359
8273	0.276
11883	0.0
8262	0.276
642951	0.391
15747	0.118
15524	0.545
13837303	0.228
305	0.570
230	0.336
14995	0.472
10733068	5.945
256210	0.167
33421	0.473
67470	0.508
33416	0.0
14994	0.472
15756	0.545
12938	0.457
6588	0.258
15475	0.461
7279	0.353
23886	0.472
14472	0.707
15476	0.508
42330	0.580
2991	0.218
12682	0.622
4762	0.462
361	0.314
6592	0.348
11884	0.0
15488	0.356
15478	0.494
21106573	0.699
11003	0.167
15489	0.356
15861	0.589
7155	0.365
64155	0.423
2627	0.550
24142	0.0
8073	0.447
44152	0.580
26325080	11.270
8916	0.913
4267	3.334
33455	0.508
15619	0.633
96749	0.364
18336	0.903
5236	0.443
440	0.383
2973	2.263
3173	1.096
2185	0.149
1361549	0.214
7915	0.0
30600	0.508
1438	0.950
15477	0.473
10437836	0.561
8120	0.582
26010	0.461
7152	0.517
13846658	0.241
8470	0.542
3544	0.819
15621	0.6
33934	0.508
7913	0.083
7994	0.183
2468	1.1
6840	0.322
12133	0.141
11632871	0.0
34863	0.626
63968	0.167
61739	0.295
68437	0.558
66895	0.156
26260	0.601
33932	0.508
33933	0.545
5027	0.213
192748	0.361
8282	0.295
5004	0.129
34188	0.662
13114	0.369
18280	1.826
12024	2.191
2068	0.423
6835	0.263
78998	0.0
72056	0.0
4626	2.191
2169	0.502
23115	0.457
6492	0.273
4103087	0.359
9824	0.340
15473	0.545
34664	0.661
9053802	0.408
37904	0.615
13856959	0.243
12586	0.648
5368	0.589
707	1.309
34665	0.661
17098	0.545
17099	0.494
84188	0.613
15620	0.568
8111	0.333
3210	0.697
49469	1.333
967	0.765
158870	0.661
2915	0.498
83330	1.763
157093	0.697
4768	0.791
34864	0.662
14993	0.760
8329	0.269
970	0.311
7917	0.0
136000	0.613
34866	0.613
83374	0.697
2297538	0.584
20848	1.463
457145	0.661
8067	0.850
37918	0.650
457140	0.603
34865	0.662
8241	0.228
14620	0.429
6593	0.289
21782117	2.914
135983	0.650
10540	0.0
25472	0.661
25605	0.646
6464	0.797
25677	0.780
136001	0.650
136003	0.646
34666	0.697
82753	0.392
10438331	0.551
2121	0.406
1278	0.278
4457	0.634
62265	0.328
11974	1.134
31991	0.203
481441	14.303
34867	0.697
84235	0.683
13087	3.397
2079	0.988
2424	0.545
5256	1.028
7315	0.170
15474	0.545
37915	0.697
40191	0.815
29348	0.812
26011	0.697
28287	1.539
62632	0.0
30932	0.246
22172	0.418
5899	0.256
2297441	0.506
37905	0.603
3987	1.099
33617	1.391
2283071	0.722
34830	1.089
16568	0.684
108106	3.864
69223	0.945
35581	0.815
23912	4.528
13302	0.511
4932499	0.683
3006	2.191
56793	0.767
13090	0.378
34868	0.650
10243	0.781
13850879	0.554
56791	0.815
14674	0.814
15729	1.078
8060	0.296
9040	0.709
34870	0.646
30881	0.345
17587	0.455
34869	0.650
457144	0.662
5807	0.508
9026	0.369
3008	0.680
4575	0.722
135925	0.626
4759	0.718
82777	0.851
34871	0.734
454495	0.767
6688	0.378
36319	0.488
533188	0.802
34872	0.734
10169	0.361
11891	0.0
56792	0.851
26325081	12.995
8058	0.246
20493	1.413
36278	1.014
35580	0.850
82755	0.850
82842	0.818
15417	0.551
46262	0.799
136002	0.615
28941	1.227
56123	1.828
5342	1.225
56784	0.636
16182	0.850
56785	0.851
56790	0.757
26563	0.0
13303	0.222
82765	0.969
82767	1.458
12705	0.511
14826	2.526
30816	1.567
16481	2.368
97173	0.802
102720	0.802
7051	1.324
21924	0.697
102721	0.802
33458	0.757
82818	0.804
3548	0.581
35579	0.802
38839	0.651
27749	0.575
34667	0.683
56795	0.804
56788	0.802
1994	0.404
8939	1.463
16482	2.749
36972	0.755
21106365	0.498
4760	0.8
34873	0.683
7967	2.555
559096	0.802
35582	0.886
56771	1.004
13520	2.526
56774	0.921
9873	0.549
3463	2.703
37744	0.909
12874	1.472
46893	0.886
82807	0.839
35081	1.004
56769	0.909
35584	0.8
3864	2.548
13300034	1.715
10292746	2.914
33829	0.489
102833	0.755
47912	0.839
13844817	1.099
82817	0.835
82762	0.799
2839	0.775
6842	0.707
82754	0.755
157094	0.835
3229	1.302
5237	0.244
82840	0.479
34189	0.850
16736498	2.587
7968	2.564
29117	0.611
33304	0.835
56794	0.839
13837319	0.228
457138	0.792
39406	0.956
56780	0.956
27793	0.711
106355	0.757
6767	0.596
34847	0.956
102897	0.792
2581	0.0
6417	1.904
103011	0.851
82712	0.815
56781	0.953
45444	0.956
102947	0.767
102933	0.788
33457	0.744
8287	3.569
33280	0.835
36029	1.685
46263	0.788
56777	1.040
33666	1.158
56787	0.792
16736486	2.992
102801	0.767
82873	1.096
8288	3.463
4025	0.614
17339596	2.295
33456	0.923
2629	1.413
33386	0.792
2003	2.757
6514	0.509
36973	0.909
97172	0.821
36974	0.991
82819	0.946
15572	1.583
102856	0.767
13115	2.485
8800	0.435
29153	0.458
35583	0.788
82820	0.946
45445	0.991
4886542	N/A
103066	0.804
46894	0.909
32873	0.911
35563	0.349
17684	1.555
44885	0.570
46710	1.013
33326	1.734
4745	0.379
26325088	0.696
56772	0.993
34848	0.988
56760	1.110
84346	1.063
26325085	1.224
28552	0.963
12364	2.693
56755	1.063
82796	0.662
35265	0.667
56789	0.872
4599	0.564
24638	1.091
56768	0.989
13328	2.860
4437893	0.262
6371	1.066
56778	0.944
3277	0.503
4526760	0.666
21568	0.697
96948	0.944
16415	0.855
193215	2.757
26325087	0.568
37779	0.897
56779	0.946
11274	0.399
35585	0.941
84344	0.946
56786	0.825
82797	1.898
5363	0.724
541032	0.895
31129	3.266
37749	1.825
56776	1.028
46264	0.825
83413	1.145
43354	0.944
457139	0.757
21429023	2.992
97055	0.941
4927801	4.830
34859	1.063
7260	0.513
19939	1.359
56756	1.098
4719431	0.805
102798	0.780
36976	1.098
45446	1.024
56767	1.142
8093	0.303
29631	1.232
34850	0.942
14348	0.0
559213	0.890
6453	0.545
84345	0.942
56766	1.098
102722	0.9
33281	0.821
1262	0.528
36975	0.897
154865	0.897
102741	0.956
26325082	14.719
32555	0.592
82740	1.007
215802	0.892
30459	1.754
23977588	2.587
4333	0.475
18941	0.8
97198	0.956
37019	1.098
82783	1.051
37000	1.051
39198	1.098
56765	1.098
46285	0.933
4938407	2.587
46284	0.977
82806	0.981
19722	1.583
34116	0.625
34668	0.988
34851	1.095
56773	0.977
82798	2.231
29282	0.722
47913	0.933
5772	2.992
28827	0.891
26915	1.665
6066	0.417
32952	0.974
48518	0.567
84347	1.135
75956	0.118
102857	0.930
43353	0.977
83414	1.252
2940	2.914
18445	1.821
25304	0.497
102787	0.909
18444	1.427
15010	0.597
82823	1.252
83411	0.443
102742	0.909
34190	1.133
56761	1.051
47914	1.135
102743	0.909
66326	2.408
56559	0.408
35529	1.007
36710	1.130
7991	1.302
33832	2.602
34852	1.051
2927	0.929
154866	0.946
35588	0.937
59833	0.901
12730	0.511
8243	0.228
15699	0.462
64559	0.871
56023	0.896
56782	1.205
549017	1.043
97240	0.921
33282	0.930
20545	0.473
36977	1.205
4066	1.044
2457	0.404
77706	1.024
4813314	0.475
56770	1.014
29847	1.086
56763	1.131
56757	1.084
102834	0.865
7928	0.0
4939096	2.587
36771	1.086
56764	1.084
9817	0.895
36978	1.086
34191	1.086
84348	1.161
45678	1.810
7929	0.0
82738	1.240
37994	0.655
106356	0.898
36979	1.240
10085	0.817
39407	1.463
11369	1.210
56762	1.043
37745	1.039
36981	1.236
56758	1.084
4744	0.389
36980	1.236
11359	1.283
6057	1.082
56775	0.963
6640	1.352
37004	1.196
4956170	1.027
34853	1.039
56783	1.240
4941232	1.999
82736	1.122
47915	1.196
4060	0.744
16139	2.809
2635909	0.670
15822	1.061
13338	2.764
12543	2.447
36983	1.193
96868	1.039
96864	1.039
56759	1.119
6058	0.940
36982	1.193
33983	1.126
36984	1.116
82831	1.038
45447	1.149
33407	1.347
2271976	0.881
4575338	1.224
24388	0.536
3171	4.382
12367	2.506
15637	1.347
82821	1.350
34860	1.193
11936	1.190
72522	0.0
82786	0.696
6542	1.316
97224	1.054
97234	1.051
5148	0.699
34854	1.072
3534	0.772
46137	1.232
12536	2.584
77887	1.327
6559	0.432
33984	1.082
26325084	18.169
11897	0.0
9242615	0.850
97233	1.051
26325083	16.444
46525	0.769
7988	0.387
46136	1.072
33142	1.410
33141	1.017
34418	1.027
5739	0.478
97142	1.063
2928	2.485
8817	0.455
36986	1.228
82834	0.644
47916	1.226
8078	1.143
4617	0.457
550258	1.226
35205	1.347
36985	1.303
46739	0.246
3326	1.445
35566	1.182
55075	1.094
2908	0.641
4913	0.548
4777	0.632
2181	2.444
6528	0.228
5557	0.749
97257	1.007
6639	1.473
33986	1.180
45448	1.338
33316	1.105
36988	1.334
105648	1.512
82679	2.432
35912	1.334
102923	1.019
8004	1.271
11898	0.0
36987	1.334
20390	0.549
3972	2.243
5590	0.322
11899	0.0
154958	1.128
3513	1.168
7970	2.468
154062	1.040
4629	2.620
36990	1.290
85876	1.339
26916	1.329
77764	1.827
33985	1.224
35108	1.213
82751	1.444
5660	1.331
36989	1.444
6519	0.463
11917	0.583
2925	0.629
16576	2.444
4447447	1.218
2284017	1.316
5554	1.416
39394	0.822
509179	0.118
77874	1.634
4444070	0.480
4228778	0.118
82822	1.324
43456	1.681
24247	1.307
4445165	1.819
34192	1.322
37764	1.643
2342810	1.396
2075	0.737
12017	0.0
6367	1.683
77933	0.821
2768	1.420
11283	0.839
5791	1.969
96965	1.149
33198	1.161
91304	1.364
35206	1.432
6281	0.887
82759	1.803
66316	0.795
154959	1.236
8804	0.601
8799	0.579
82870	1.941
5376	0.511
5553	1.504
15484	1.542
135795	1.615
49560	1.910
2246	0.603
12072	0.0
21106505	0.636
36968	1.763
2625	1.067
33255	1.579
4444102	0.591
5198	0.687
82852	3.036
2699	0.917
5773	2.097
4444107	0.914
11900	0.0
26325089	0.909
77730	1.054
39145	1.845
8103122	0.745
11901	0.0
6366	2.162
5932	2.063
15827	1.259
136695	1.819
29089	1.884
5678	0.622
5768	0.941
8763	0.728
11146	0.0
5113	1.409
17499	2.777
24722	0.236
94701	1.792
11902	0.0
6013	2.357
31006	2.432
34697	1.891
18949	2.153
10162	0.988
