Compound Id	ChiPath [SP-1]
692	1.0
6153	2.0
127983	1.0
291	0.0
21106179	1.732
16425	2.449
23208	1.414
6105	1.414
11148	1.0
274	1.414
6086	1.0
9256	2.943
923	1.414
937	0.0
6085	1.0
217	0.0
9484	2.0
22814	0.0
22408	0.0
9286	2.643
12577	2.561
6084	1.0
6128	1.732
9243	1.414
62827	3.504
6132	1.732
391	0.0
38403	4.337
1087	1.414
16641	1.414
7954	1.414
864	1.0
11153	1.414
748	1.0
6095	1.414
6094	1.414
518	N/A
16841	2.943
6148	2.0
2056044	5.065
6151	2.0
6087	1.0
9095782	3.25
4514529	0.0
10675065	4.037
21106169	2.561
172	1.414
763	1.0
7956	1.414
7577	1.914
6089	1.0
6111	1.5
29040	2.943
10606755	4.193
6098	1.414
6120	1.732
13837650	1.914
13853215	3.25
61149	5.137
12197	1.914
682	1.414
61346	3.707
7558	1.914
7556	1.914
454215	2.943
7557	1.914
278	1.414
7957	1.732
654	1.414
9461	3.561
6130	1.732
7555	1.914
11727	1.914
1114	1.732
14441700	2.561
8960	1.0
6083	1.0
454209	2.561
56442	1.914
6101	1.414
6097	1.414
175	1.732
4449912	1.914
6102	1.414
9016	2.943
7559	1.914
2018165	2.270
7733	2.414
3644	1.732
6156	2.0
512	1.914
171	1.732
9646	2.0
9254	2.943
7734	2.414
9411	3.981
13835550	1.914
6135	1.732
13837190	2.414
10325078	3.25
7732	2.414
6335	2.270
7738	2.5
14829	2.0
4481813	1.914
10765	2.270
71390	1.732
6149	2.0
13872989	1.914
9391	2.943
6146	2.0
3631	4.337
6121	1.732
61213	2.561
3441	2.943
11099	2.414
11806	2.414
6308	2.270
3168	2.414
6104	1.414
1004	1.914
66567	4.5
1039	1.414
7713	2.414
73583	3.25
6103	1.414
7566	1.914
9994	2.0
10709	2.414
6309	2.270
6088	1.0
13299573	3.707
13836674	1.914
13835316	1.732
6092	1.414
14694	2.561
6313	2.270
11230	2.270
7564	1.914
7616	2.770
2062437	2.943
7712	2.414
4483639	2.414
10437	1.914
30713	2.643
2282428	2.943
6188	3.25
4483638	2.414
7330	2.5
12442	1.914
7546	2.432
9251	2.943
18971812	3.25
71433	2.561
10113	2.270
11755	2.770
7790	3.0
107412	3.504
56144	4.193
56020	2.414
13835977	1.914
256	2.414
10054	2.0
1005	2.270
553742	1.914
558883	2.414
99596	2.943
6333	2.270
6321	2.270
23055	2.561
8525	2.770
6125	1.732
4514586	0.0
11526	2.808
6322	2.270
6320	2.270
13836549	5.464
6163	2.561
62826	3.504
6108	1.414
