Compound Id	MDE [MDEC-22]
692	0.0
6153	0.0
127983	0.0
291	0.0
21106179	0.0
16425	0.0
23208	0.0
6105	0.0
11148	0.0
274	0.0
6086	0.0
9256	0.0
923	0.0
937	0.0
6085	0.0
217	0.0
9484	0.0
22814	0.0
22408	0.0
9286	0.0
12577	0.0
6084	0.0
6128	0.0
9243	0.0
62827	0.0
6132	0.0
391	0.0
38403	0.0
1087	0.0
16641	0.0
7954	0.0
864	0.0
11153	0.0
748	0.0
6095	0.0
6094	0.0
518	0.0
16841	0.0
6148	0.0
2056044	0.0
6151	0.0
6087	0.0
9095782	0.0
4514529	0.0
10675065	0.0
21106169	0.0
172	0.0
763	0.0
7956	0.0
7577	0.0
6089	0.0
6111	3.0
29040	0.0
10606755	0.0
6098	0.0
6120	0.0
13837650	1.0
13853215	0.0
61149	0.0
12197	1.0
682	0.0
61346	0.0
7558	1.0
7556	1.0
454215	0.0
7557	1.0
278	0.0
7957	0.0
654	0.0
9461	0.5
6130	0.0
7555	1.0
11727	0.0
1114	0.0
14441700	0.0
8960	0.0
6083	0.0
454209	0.0
56442	1.0
6101	0.0
6097	0.0
175	0.0
4449912	1.0
6102	0.0
9016	0.0
7559	1.0
2018165	0.0
7733	0.5
3644	0.0
6156	0.0
512	1.0
171	0.0
9646	0.0
9254	0.0
7734	0.5
9411	0.0
13835550	1.0
6135	0.0
13837190	0.0
10325078	0.0
7732	0.5
6335	0.0
7738	4.243
14829	0.0
4481813	0.0
10765	0.0
71390	0.0
6149	0.0
13872989	1.0
9391	0.0
6146	0.0
3631	0.0
6121	0.0
61213	0.0
3441	0.0
11099	2.381
11806	2.381
6308	0.0
3168	0.5
6104	0.0
1004	1.0
66567	0.0
1039	0.0
7713	2.381
73583	0.0
6103	0.0
7566	1.0
9994	2.381
10709	1.0
6309	0.0
6088	0.0
13299573	0.0
13836674	1.0
13835316	0.0
6092	0.0
14694	0.0
6313	0.0
11230	0.0
7564	1.0
7616	0.0
2062437	0.0
7712	2.381
4483639	2.381
10437	1.0
30713	0.0
2282428	0.0
6188	0.0
4483638	2.381
7330	7.071
12442	1.0
7546	0.5
9251	0.0
18971812	0.0
71433	0.0
10113	0.0
11755	0.0
7790	1.5
107412	0.0
56144	0.0
56020	2.381
13835977	1.0
256	2.381
10054	0.0
1005	0.0
553742	1.0
558883	2.381
99596	0.0
6333	0.0
6321	0.0
23055	0.0
8525	0.0
6125	0.0
4514586	0.0
11526	0.0
6322	0.0
6320	0.0
13836549	0.0
6163	0.0
62826	0.0
6108	0.0
11729	0.0
14672	0.0
6118	0.0
7730	0.5
11756	0.0
8544	7.071
23255	0.0
6312	0.0
6338	0.0
12201	1.0
62597	2.381
8329688	0.0
13837797	2.942
10653	0.0
13835336	1.0
7782	1.651
21106015	1.0
7727	1.0
558928	1.0
6093	0.0
693	0.0
11110	3.965
6311	0.0
8896	7.071
5977	0.0
7728	1.0
2340753	0.0
6340	0.0
9253	0.0
7626	0.0
7604	1.0
7553	1.0
12209	3.965
394562	2.381
10325184	0.0
83734	0.0
6315	0.0
7627	0.0
7717	2.381
387	0.0
60524	0.0
11109	3.965
63631	0.0
6100	0.0
13866746	0.0
7010	0.5
14998	0.0
12446	1.0
7560	1.0
258	2.381
10053	0.0
124968	2.381
7716	2.381
7552	1.0
7737	4.243
10571	0.0
17619	0.0
11809	2.381
13836713	1.0
13836589	1.0
11833	2.381
13835235	1.0
7767	3.965
7030	1.0
13836021	1.0
10124	0.0
59573	0.0
10777	0.0
6341	0.0
10018	3.533
558020	1.651
12626	3.965
13836591	1.651
11996	0.0
6165	0.0
7714	2.381
13862665	1.0
6042	0.0
7630	0.0
259	1.0
7607	1.0
5894	0.0
21108550	3.302
7772	3.965
21111806	3.533
236	9.125
9614	6.084
62808	1.5
10492	0.5
7736	4.243
11055	1.0
10446	0.0
7463	0.333
7619	0.0
7016	0.5
13871721	2.381
7739	4.243
7706	1.0
7028	2.381
5730	0.0
6316	0.0
8903	3.533
24590970	0.0
21011	1.0
9325	3.965
415	2.381
55090	0.0
10947	0.5
10772140	0.0
28994	0.0
13839553	2.381
3973	0.0
71312	0.0
3951	0.0
592	0.0
8904	3.302
8899	1.890
60329	1.651
6406	0.0
2916	0.0
2293678	0.0
6119	0.0
29015	3.302
11680	1.0
7624	0.0
7615	1.0
7090	6.084
6122	0.0
7024	4.243
55188	0.0
11117	9.125
13835224	0.0
6176	0.0
62249	0.0
13803	0.0
10755	0.5
9377	5.676
15077490	0.0
7823	2.942
11125	3.147
6307	0.0
7787	9.125
6334	0.0
13255	1.0
109838	1.651
11849	3.147
173	0.0
66656	0.0
13837280	0.0
11845	5.676
11094	2.381
13854944	1.0
29000	1.0
8398	0.5
10791	0.0
8733	2.381
10786	0.0
8554	6.084
92731	0.0
7788	9.125
9233	0.5
1020	6.084
11992	0.0
6187	0.0
8158	1.5
11023	1.651
11731	0.0
11207996	0.5
1609	2.381
7721	2.381
1095	4.243
11121	5.676
10498	2.381
7065	0.0
7791	6.084
109705	1.5
7636	0.0
7621	0.0
11551	1.5
13835836	0.25
7711	2.381
8543	2.381
6040	3.965
10445	0.0
11351244	5.296
7770	3.965
23150	0.0
12161	0.0
13874867	0.0
31029	1.0
4444456	2.381
7769	3.965
18607	1.0
10001	0.0
7747	0.0
10788	0.0
23621376	0.5
5993	0.0
8560	5.676
555074	5.676
10437074	1.5
13861343	0.0
7705	1.0
8141	4.243
10512	3.965
11180	0.0
7701	2.381
62589	3.302
7686	3.965
5439	0.0
11056	1.0
7026	4.243
66675	0.0
2005981	0.0
7622	0.0
7684	3.302
8900	0.5
11025	1.651
7475	1.310
59674	3.965
21171407	1.0
11095	2.381
13837537	3.302
10614293	0.0
6326	0.0
56117	0.25
7466	0.0
29036	0.0
7761	1.651
21168808	2.381
11104	1.0
16778	2.942
13835376	2.525
127750	2.942
10790	0.0
2018460	0.0
68503	0.0
13863629	3.302
7674	6.084
1143	0.0
1108	6.084
7029	2.381
29001	0.0
11788	6.084
11732	1.0
7688	1.651
7515	1.310
11794	2.381
13836520	2.407
11678	1.651
2038738	2.942
8562	2.942
29012	2.381
21106535	0.5
13875283	3.302
13867413	1.0
13837702	3.965
5949	5.676
71089	2.381
7551	1.0
11706	2.381
66996	2.381
61487	0.0
10797	0.0
26325086	0.0
7478	0.25
11799	2.381
13839199	3.965
13835459	3.302
11793	2.381
10534	11.557
9326	3.965
63863	0.0
659	0.0
7459	1.651
10787	0.0
12228	6.084
18688	0.0
10795	0.0
55130	1.0
11086	6.084
11841	0.5
12012	4.832
4489	3.302
48024	3.302
11024	1.651
512621	0.0
66655	0.0
21106032	3.965
6330	0.0
11035	3.147
13439	0.0
7021	0.0
7018	0.5
120464	0.5
11864	7.473
4444608	5.676
10948	0.5
11761	0.0
12229	6.084
24099	3.965
22453	0.25
12499	0.0
7833	7.473
7657	0.333
7013	0.5
13837281	0.0
5708	0.5
7703	2.381
4512642	7.473
4516601	7.473
11244	0.0
4516599	7.473
11846	5.676
7812	5.676
10652594	0.0
7766	3.965
844	0.0
13816	0.0
19953955	1.651
7776	3.965
1141	1.0
11857	11.557
66021	1.651
10497	2.381
70715	2.381
21106520	3.533
66809	3.965
10452	0.0
10433	0.333
29107	0.0
10265264	3.302
13874733	3.302
11911	0.0
7811	5.676
13836399	4.509
7676	6.084
7064	1.0
349	7.473
10488	3.965
4514549	0.0
11193	0.0
4512361	7.473
11739	2.381
8552	3.965
8908	11.557
28986	2.942
10526	5.676
17443	1.651
68832	0.5
21800	3.965
10179173	3.302
81815	0.0
29016	1.0
7003	1.0
59447	1.651
13839109	1.651
13865426	0.333
7678	6.084
13842613	2.381
71430	1.0
7760	3.965
971	6.084
10420	2.702
11695	0.25
12643	6.084
7219	7.732
11784	3.533
7482	2.407
13838404	0.0
7679	6.084
15443	7.732
11434292	0.0
65936	2.621
13835209	3.965
7677	6.084
6342	0.0
15438	7.383
1348	1.890
11216	1.651
68328	0.25
4517338	0.0
11194	0.0
11819	1.0
13402	3.0
20843	1.0
55091	0.0
10487	6.084
15954	1.0
11045	2.702
11210	1.5
7521	3.302
7641	3.533
11543	1.0
13638	10.325
11752	0.0
7242	5.086
11843	3.965
7530	3.302
15765	3.965
10101	0.0
16791	7.473
11029	2.942
9633	9.333
28992	0.333
18717	0.0
6106	0.0
99440	0.0
7838	7.473
120621	0.0
9581	3.533
15413	0.75
7710	2.381
7536	3.965
7689	3.965
10710415	0.0
14751	7.732
7073	0.0
24533	2.621
7238	6.084
13835293	0.5
13866593	5.676
13875196	3.302
