Compound Id	AutocorrelationMass [ATSm1]
692	2.774
6153	11.008
127983	3.134
291	1.0
21106179	8.506
16425	22.140
23208	5.323
6105	6.004
11148	3.502
274	4.549
6086	2.0
9256	14.510
923	4.494
937	1.774
6085	2.0
217	1.360
9484	9.506
22814	6.650
22408	38.911
9286	12.008
12577	12.008
6084	2.0
6128	7.004
9243	4.502
62827	15.510
6132	14.717
391	7.128
38403	19.787
1087	10.677
16641	11.847
7954	3.0
864	2.774
11153	12.215
748	2.360
6095	3.0
6094	3.0
518	43.218
16841	20.721
6148	15.717
2056044	24.016
6151	23.430
6087	9.713
9095782	14.008
4514529	8.713
10675065	16.510
21106169	11.281
172	3.774
763	3.549
7956	3.774
7577	5.549
6089	2.360
6111	3.0
29040	56.266
10606755	19.787
6098	10.713
6120	4.0
13837650	19.426
13853215	29.434
61149	24.016
12197	4.0
682	3.774
61346	24.223
7558	4.0
7556	4.0
454215	56.266
7557	4.0
278	4.549
7957	4.0
654	3.360
9461	13.281
6130	20.928
7555	4.0
11727	5.134
1114	4.360
14441700	16.717
8960	2.720
6083	45.258
454209	9.004
56442	4.0
6101	3.360
6097	10.713
175	4.774
4449912	4.0
6102	3.360
9016	26.932
7559	4.774
2018165	15.717
7733	5.774
3644	4.774
6156	9.468
512	4.774
171	5.549
9646	5.0
9254	26.932
7734	6.549
9411	15.055
13835550	4.720
6135	5.909
13837190	6.549
10325078	64.979
7732	5.774
6335	6.549
7738	5.774
14829	21.928
4481813	5.134
10765	5.0
71390	56.473
6149	29.640
13872989	4.774
9391	12.281
6146	5.774
3631	25.997
6121	11.713
61213	16.717
3441	62.477
11099	5.0
11806	5.0
6308	5.0
3168	5.774
6104	18.426
1004	4.774
66567	20.787
1039	9.128
7713	5.0
73583	27.932
6103	9.128
7566	4.360
9994	4.774
10709	5.774
6309	5.0
6088	112.639
13299573	59.768
13836674	11.713
13835316	19.426
6092	46.258
14694	24.430
6313	5.774
11230	5.360
7564	4.360
7616	7.549
2062437	54.764
7712	5.0
4483639	5.0
10437	11.713
30713	24.430
2282428	62.477
6188	35.644
4483638	5.0
7330	5.0
12442	48.760
7546	5.774
9251	62.477
18971812	20.219
71433	10.468
10113	5.0
11755	7.549
7790	8.323
107412	21.721
56144	32.936
56020	5.0
13835977	4.360
256	5.774
10054	12.713
1005	6.549
553742	19.426
558883	5.0
99596	25.430
6333	6.549
6321	5.774
23055	22.928
8525	7.549
6125	19.426
4514586	44.258
11526	8.323
6322	5.774
6320	5.774
13836549	21.012
6163	6.0
62826	57.266
6108	15.256
11729	10.128
14672	6.774
6118	47.258
7730	5.360
11756	8.683
8544	5.0
23255	5.360
6312	5.774
6338	6.909
12201	6.0
62597	5.774
8329688	52.262
13837797	7.774
10653	7.549
13835336	5.134
7782	7.549
21106015	12.487
7727	6.134
558928	19.426
6093	53.971
693	4.134
11110	6.0
6311	5.360
8896	5.0
5977	27.138
7728	6.549
2340753	59.975
6340	6.0
9253	33.142
7626	7.774
7604	6.0
7553	47.258
12209	6.0
394562	5.774
10325184	59.975
83734	33.142
6315	12.713
