Compound Id	AutocorrelationMass [ATSm5]
692	0.0
6153	0.0
127983	0.0
291	0.0
21106179	0.0
16425	0.0
23208	0.0
6105	0.0
11148	0.0
274	0.0
6086	0.0
9256	0.0
923	0.0
937	0.0
6085	0.0
217	0.0
9484	0.0
22814	0.0
22408	0.0
9286	0.0
12577	0.0
6084	0.0
6128	0.0
9243	0.0
62827	5.004
6132	0.0
391	0.0
38403	12.913
1087	0.0
16641	0.0
7954	0.0
864	0.0
11153	0.0
748	0.0
6095	0.0
6094	0.0
518	0.0
16841	0.0
6148	0.0
2056044	24.503
6151	0.0
6087	0.0
9095782	0.0
4514529	0.0
10675065	11.331
21106169	0.0
172	0.0
763	0.0
7956	0.0
7577	0.0
6089	0.0
6111	0.0
29040	0.0
10606755	15.012
6098	0.0
6120	0.0
13837650	0.0
13853215	0.0
61149	26.343
12197	0.0
682	0.0
61346	29.019
7558	0.0
7556	0.0
454215	0.0
7557	0.0
278	0.0
7957	0.0
654	0.0
9461	5.745
6130	0.0
7555	0.0
11727	0.0
1114	0.0
14441700	0.0
8960	0.0
6083	0.0
454209	0.0
56442	0.0
6101	0.0
6097	0.0
175	0.0
4449912	0.0
6102	0.0
9016	0.0
7559	0.0
2018165	0.0
7733	1.0
3644	0.0
6156	0.0
512	0.0
171	0.0
9646	0.0
9254	0.0
7734	1.332
9411	7.077
13835550	0.0
6135	0.0
13837190	1.0
10325078	0.0
7732	1.0
6335	0.0
7738	0.0
14829	0.0
4481813	0.0
10765	0.0
71390	0.0
6149	0.0
13872989	0.0
9391	0.0
6146	0.0
3631	17.247
6121	0.0
61213	0.0
3441	0.0
11099	1.0
11806	1.0
6308	0.0
3168	1.0
6104	0.0
1004	0.0
66567	22.518
1039	0.0
7713	1.0
73583	0.0
6103	0.0
7566	0.0
9994	0.0
10709	1.0
6309	0.0
6088	0.0
13299573	46.582
13836674	0.0
13835316	0.0
6092	0.0
14694	0.0
6313	0.0
11230	0.0
7564	0.0
7616	2.332
2062437	0.0
7712	1.0
4483639	1.0
10437	0.0
30713	0.0
2282428	0.0
6188	0.0
4483638	1.0
7330	0.0
12442	0.0
7546	0.0
9251	0.0
18971812	0.0
71433	0.0
10113	0.0
11755	2.664
7790	0.0
107412	9.338
56144	27.724
56020	1.0
13835977	0.0
256	1.332
10054	0.0
1005	0.0
553742	0.0
558883	1.0
99596	0.0
6333	0.0
6321	0.0
23055	0.0
8525	2.332
6125	0.0
4514586	0.0
11526	1.0
6322	0.0
6320	0.0
13836549	24.503
6163	0.0
62826	21.046
6108	0.0
11729	0.0
14672	0.0
6118	0.0
7730	1.0
11756	2.664
8544	0.0
23255	0.0
6312	0.0
6338	0.0
12201	2.0
62597	1.332
8329688	0.0
13837797	3.0
10653	1.0
13835336	0.0
7782	2.332
21106015	0.0
7727	1.166
558928	0.0
6093	0.0
693	0.0
11110	2.0
6311	0.0
8896	0.0
5977	0.0
7728	1.332
2340753	0.0
6340	0.0
9253	0.0
7626	4.0
7604	2.0
7553	0.0
12209	2.0
394562	1.332
10325184	0.0
83734	0.0
6315	0.0
7627	4.664
7717	1.166
387	0.0
60524	0.0
11109	2.0
63631	0.0
6100	0.0
13866746	17.917
7010	1.0
14998	3.0
12446	2.0
7560	0.0
258	1.332
10053	0.0
124968	1.582
7716	1.166
7552	0.0
7737	0.0
10571	2.0
17619	4.0
11809	3.932
13836713	0.0
13836589	2.664
11833	2.332
13835235	0.0
7767	2.0
7030	0.0
13836021	1.332
10124	0.0
59573	1.0
10777	0.0
6341	0.0
10018	0.0
558020	1.582
12626	2.332
13836591	2.332
11996	3.0
6165	0.0
7714	2.952
13862665	3.332
6042	0.0
7630	5.439
259	2.664
7607	2.332
5894	0.0
21108550	3.164
7772	2.332
21111806	5.666
236	0.0
9614	1.582
62808	1.582
10492	3.332
7736	0.0
11055	3.0
10446	6.996
7463	3.332
7619	4.0
7016	1.0
13871721	1.332
7739	0.0
7706	3.332
7028	0.0
5730	0.0
6316	0.0
8903	0.0
24590970	0.0
21011	2.332
9325	3.164
415	1.360
55090	0.0
10947	1.0
10772140	0.0
28994	0.0
13839553	1.774
3973	5.903
71312	0.0
3951	0.0
592	0.0
8904	0.0
8899	0.0
60329	2.166
6406	2.0
2916	0.0
2293678	0.0
6119	0.0
29015	0.0
11680	3.664
7624	4.0
7615	2.664
7090	10.491
6122	0.0
7024	0.0
55188	1.0
11117	0.0
13835224	0.0
6176	0.0
62249	3.0
13803	3.0
10755	1.0
9377	3.582
15077490	0.0
7823	3.0
11125	3.664
6307	0.0
7787	0.0
6334	0.0
13255	1.0
109838	3.664
11849	3.332
173	0.0
66656	6.0
13837280	0.0
11845	3.0
11094	3.0
13854944	2.664
29000	2.664
8398	1.332
10791	2.0
8733	1.553
10786	2.0
8554	0.0
92731	30.384
7788	0.0
9233	1.0
1020	0.0
11992	5.664
6187	0.0
8158	3.0
11023	3.0
11731	0.0
11207996	6.328
1609	2.553
7721	2.670
1095	0.0
11121	3.0
10498	3.442
7065	4.332
7791	0.0
109705	34.472
7636	1.332
7621	4.664
11551	3.0
13835836	5.664
7711	6.653
8543	8.713
6040	2.332
10445	6.0
11351244	0.0
7770	2.166
23150	9.0
12161	6.0
13874867	7.213
31029	0.0
4444456	8.713
7769	2.166
18607	1.0
10001	5.328
7747	4.332
10788	2.332
23621376	2.498
5993	0.0
8560	3.0
555074	3.0
10437074	2.952
13861343	0.0
7705	3.332
8141	0.0
10512	3.952
11180	0.0
7701	3.664
62589	1.166
7686	1.0
5439	2.498
11056	3.332
7026	0.0
66675	0.0
2005981	0.0
7622	4.664
7684	1.332
8900	0.0
11025	3.332
7475	5.996
59674	2.332
21171407	0.0
11095	3.332
13837537	0.0
10614293	6.0
6326	0.0
56117	7.664
7466	3.498
29036	0.0
7761	4.996
21168808	0.0
11104	4.0
16778	3.332
13835376	4.664
127750	4.664
10790	2.0
2018460	31.569
68503	6.0
13863629	2.664
7674	1.0
1143	0.0
1108	1.0
7029	0.0
29001	5.439
11788	1.0
11732	3.996
7688	1.0
7515	4.332
11794	3.332
13836520	4.332
11678	3.332
2038738	3.332
8562	3.0
29012	4.664
21106535	8.713
13875283	2.582
13867413	4.107
13837702	2.332
5949	3.332
71089	1.0
7551	0.0
11706	4.664
66996	2.952
61487	0.0
10797	4.0
26325086	5.996
7478	6.328
11799	3.830
13839199	1.0
13835459	0.0
11793	3.332
10534	0.0
9326	2.914
63863	11.103
659	0.0
7459	3.332
10787	2.332
12228	2.338
18688	5.332
10795	4.0
55130	8.328
11086	1.0
11841	5.0
12012	4.664
4489	2.664
48024	1.166
11024	3.664
512621	6.0
66655	11.338
21106032	5.903
6330	0.0
11035	4.0
13439	9.0
7021	1.0
7018	3.932
120464	1.0
11864	4.0
4444608	3.332
10948	1.332
11761	4.0
12229	1.332
24099	2.498
22453	6.996
12499	23.463
7833	4.0
7657	8.660
7013	8.713
13837281	0.0
5708	3.664
7703	3.360
4512642	4.0
4516601	4.0
11244	0.0
4516599	4.0
11846	3.166
7812	3.332
10652594	55.533
7766	7.653
844	7.098
13816	1.0
19953955	3.498
7776	3.670
1141	4.660
11857	0.0
66021	2.952
10497	10.566
70715	6.653
21106520	1.0
66809	3.332
10452	19.993
10433	5.332
29107	0.0
10265264	2.0
13874733	1.166
11911	0.0
7811	3.166
13836399	4.664
7676	2.952
7064	4.664
349	4.0
10488	1.332
4514549	0.0
11193	2.664
4512361	4.0
11739	4.332
8552	4.664
8908	0.0
28986	5.664
10526	4.952
17443	3.498
68832	6.439
21800	2.0
10179173	2.0
81815	5.771
29016	5.996
7003	5.332
59447	1.0
13839109	5.996
13865426	9.545
7678	1.332
13842613	3.0
71430	5.774
7760	4.332
971	1.332
10420	6.996
11695	6.162
12643	1.332
7219	3.0
11784	2.952
7482	6.996
13838404	0.0
7679	1.332
15443	3.664
11434292	27.491
65936	3.526
13835209	2.664
7677	1.166
6342	0.0
15438	4.0
1348	0.0
11216	4.332
68328	13.677
4517338	1.332
11194	2.0
11819	4.332
13402	6.0
20843	2.0
55091	0.0
10487	2.952
15954	4.332
11045	5.664
11210	3.0
7521	2.0
7641	3.0
11543	4.332
13638	4.166
11752	2.332
7242	3.0
11843	5.664
7530	2.332
15765	2.0
10101	3.0
16791	4.0
11029	5.664
9633	5.582
28992	2.0
18717	3.0
6106	0.0
99440	6.996
7838	4.332
120621	4.664
9581	7.021
15413	13.993
7710	44.258
7536	5.664
7689	2.952
10710415	7.439
14751	3.0
7073	6.332
24533	3.166
7238	3.332
13835293	1.774
13866593	3.332
