Compound Id	LargestPiSystem
191367	3
6967	6
192642	3
1078	3
23101	0
17558	0
55123	3
68179	3
733	0
11042	6
21132380	6
9349	7
73412	0
235	8
7827	0
68156	0
773	5
17880	2
20119	3
70714	6
7225	8
7786	0
7224	8
13448	0
7673	6
10940	6
10939	2
13842993	0
29025	2
1664	7
7128	6
455420	0
11866	2
21105905	6
10772050	2
26765	3
7681	6
7837	0
553642	2
21106560	6
11830	0
7810	0
7815	0
13842001	0
21169510	3
11930	4
10437135	7
7835	0
19956441	1
78	8
67991	0
455353	0
13875281	6
2039535	7
13837686	7
7240	8
123993	0
7849	0
7803	3
11783	6
13839441	0
18219	0
83866	0
13875160	6
11865	0
11077	6
21106586	3
13835772	7
83850	0
7221	8
11699	4
7385	6
7391	7
7670	2
13860335	6
19231	3
29005	3
7443	9
22191	2
7802	2
7389	9
7241	8
6179	0
7694	3
24972	6
62489	7
6286	4
7528	0
11660	6
62230	0
8568	3
7129	8
69371	0
10784857	0
21105871	7
13839082	7
63889	7
21109330	0
10937	6
7236	3
1577	2
122090	1
8909	0
11716	3
12231	7
10384035	7
6270	0
156255	0
7659	6
11409	6
6402	2
11919	0
7856	0
13257	7
21106036	9
13840690	6
7765	0
7538	3
71787	6
441	1
2606	0
11795	3
6287	5
14692	1
7223	6
7685	6
123860	0
7672	0
9970	0
13857694	6
16159	1
7088	6
28969	9
12069	3
11265	3
13648	8
13876539	6
7533	0
7131	6
7434	0
13866817	6
6977	6
13854136	7
447	8
13837760	8
13835151	7
191	2
7234	7
71628	2
7132	8
11087	6
18801	0
13837988	6
10696	0
76894	0
12456	1
12445	3
69569	0
12809	1
7138	9
10236	6
13863618	9
4446445	4
3954	4
55205	3
11021	6
14198	1
29026	2
5976	8
13875258	6
9903	6
7183	6
21181	3
13839416	0
7851	0
18410	0
13865680	7
21112023	8
503239	7
4878	8
932	0
12010	0
63908	8
5830	6
13839308	6
14680	0
28682	8
14169248	3
63310	8
11671339	1
391428	2
122446	3
238	9
7239	6
11863	0
2041618	0
13851576	6
13854248	7
10437215	7
8070	9
370	2
455090	7
11632	3
14840	0
2656	0
78828	1
10422	4
20939	2
69914	1
9976	2
73479	9
924	7
6883	9
5979	0
577	4
13658	6
21106366	6
7419	6
14299946	0
331	10
7448	6
7509	3
12632	2
61001	8
28982	7
11604	7
62534	9
62408	9
123207	7
75951	2
13837787	10
13839123	7
59483	0
18724	6
7850	0
13875432	7
8665	8
13839128	7
13875219	7
456015	6
55084	3
6974	7
8657	8
13849981	2
26824	0
72793	2
21106014	8
6296	4
14256731	2
13860775	8
7140	9
13869339	7
13647	3
764	8
7800	3
8071	9
13835932	0
7809	0
4449	0
13839110	7
29029	1
21106525	7
7142	10
132	10
12220	0
20570	7
21106144	9
7190	9
8140	7
13869451	7
15461	6
76394	9
7518	6
8520	0
8883	0
6079	9
2931	7
10536	0
25552	6
13848808	10
10181341	6
10328	7
15846	2
5596	8
4962	7
13869462	7
11871	0
10265270	0
222538	9
768	9
2849146	9
8674	8
13869480	8
12635	2
65523	9
6999	6
2441	2
7662	6
13856352	6
7506	2
6897	9
8186	8
15431	8
58234	0
21106146	9
15387	0
8574	0
1015	9
26325090	1
13842573	7
9564	8
221226	8
8912	0
7848	0
13875441	7
13863774	9
13871718	6
10179239	0
10227261	2
776	9
906	10
21168813	8
4366810	4
7170	6
12821	9
13619	0
392	8
8097	6
299166	9
21106013	9
13869414	8
21111817	8
7511	3
24641	2
21106020	9
17131	6
10756	2
7984	0
10404	6
13853953	9
12218	2
21105897	10
13862559	6
5593	9
123	9
11773	10
13846663	7
10451	0
7852	0
7872	3
13662	10
12637	3
376	3
6780	10
6794	7
21106018	7
72551	2
15427	6
13859497	10
11576	9
6635	4
21111781	9
11080	8
13835630	0
105291	8
14846	3
13868640	6
21105859	7
11862	0
8910	0
14227	8
10437210	10
11589	9
64699	3
8098	10
589165	10
6781	10
12933	0
13853758	7
9893	8
6621	9
558878	4
8855	10
10980	9
206561	10
15855	4
13835126	8
5882	12
13864445	6
21170967	10
12478	9
21105870	8
13229	3
13849989	2
24535	6
18019	0
73390	9
6674	9
11591	11
67360	2
553578	4
10437335	9
14593	4
10432	7
7745	3
21159695	7
7891	1
10972	9
11557190	1
8183	12
12219	0
880	9
1446	11
2923	8
6775	10
12954	3
8576	0
21105848	10
68109	0
7882	0
120548	8
10181339	6
6788	10
13853943	10
11672	10
57726	0
10892	10
6898	8
1905	6
21106470	10
6950	9
13860434	10
12972	2
21106148	10
10664	10
7890	0
71876	5
7176	10
15965	9
67653	0
13487	6
9088156	0
7871	2
68224	1
18	11
4511751	10
10181338	10
10756390	1
84971	0
388391	0
13871489	3
11629	10
2241	9
21106519	7
11460	9
7189	9
8521	0
13876103	8
11510	7
14349	0
7211	12
2937774	10
11584	9
21105998	7
6736	10
4963	10
6789	10
6737	10
59482	8
81814	3
14021447	1
71	11
80863	6
955	10
7145	10
917	6
3350	11
10616	12
7172	12
10257	12
953	10
1151	11
21106571	6
6827	0
11422	9
21106163	6
10025	3
13835344	9
15853	2
21106140	8
10801109	1
86394	8
21106145	11
62310	10
13835706	3
7092	10
1448	13
8182	12
21106518	9
10437239	8
13848793	9
68676	9
16180	2
7600	2
13846959	10
6773	12
7340	0
13837329	12
21106581	11
16475	10
7146	11
185	10
6828	12
11488212	10
6646	0
10801842	4
16387	0
11586	12
62472	12
16388	5
21108576	9
6480	7
23083	10
10628694	10
7892	0
71437	0
5644	4
10909	10
10918	10
8935	6
4510206	6
7757	3
13846749	10
2298886	10
6550	11
8341	11
7208	12
11882	0
4611	6
13835351	12
8374	9
70682	0
13492	6
13677	10
6739	11
17347	9
7875	3
11777	7
7310	10
11465	9
2157	12
8150	12
7302	13
7202	9
7042	13
6035	9
11776	6
10908	10
10850	10
556589	11
7299	6
8577	0
21106900	10
17652	0
5915	10
10106	5
63518	8
17868	12
6706	10
10851	10
11588	9
79969	9
6675	9
71193	10
2206	8
13867714	12
4445317	4
10849	10
11595	10
1906	10
6193	3
67270	10
16177	2
6033	10
6478	10
15517	11
10841	10
13574	4
8319	11
7964	3
15789876	2
21105699	12
13622	2
10829	10
11507	6
7585	9
6790	11
15495	10
13860	8
10831	10
56515	7
20124	10
744	9
10343	13
218253	12
454319	0
76154	10
33084	0
67414	0
220998	3
15867	14
7901	0
14627	11
21106570	6
10449	0
10813	10
199342	6
15755	10
15702	10
62484	9
4522053	10
8273	13
11883	0
8262	13
642951	12
15747	6
15524	10
13837303	12
305	2
230	7
14995	10
10733068	2
256210	11
33421	12
67470	10
33416	0
14994	10
15756	10
12938	4
6588	13
15475	10
7279	10
23886	12
14472	0
15476	10
42330	8
2991	14
12682	10
4762	9
361	12
6592	12
11884	2
15488	12
15478	10
21106573	9
11003	13
15489	12
15861	10
7155	15
64155	10
2627	10
24142	2
8073	15
44152	8
26325080	1
8916	5
4267	5
33455	12
15619	10
96749	1
18336	8
5236	11
440	0
2973	4
3173	3
2185	14
1361549	10
7915	0
30600	12
1438	7
15477	10
10437836	8
8120	7
26010	12
7152	10
13846658	13
8470	10
3544	6
15621	10
33934	12
7913	3
7994	5
2468	11
6840	13
12133	9
11632871	0
34863	12
63968	13
61739	12
68437	10
66895	8
26260	10
33932	12
33933	12
5027	8
192748	15
8282	12
5004	3
34188	12
13114	14
18280	9
12024	4
2068	11
6835	13
78998	2
72056	0
4626	4
2169	8
23115	4
6492	12
4103087	14
9824	14
15473	12
34664	12
9053802	0
37904	12
13856959	9
12586	1
5368	13
707	0
34665	12
17098	12
17099	12
84188	10
15620	10
8111	14
3210	2
49469	6
967	7
158870	10
2915	13
83330	6
157093	10
4768	8
34864	12
14993	7
8329	16
970	14
7917	0
136000	10
34866	12
83374	10
2297538	10
20848	8
457145	10
8067	6
37918	12
457140	10
34865	12
8241	12
14620	9
6593	13
21782117	2
135983	10
10540	0
25472	10
25605	12
6464	9
25677	12
136001	10
136003	10
34666	12
82753	13
10438331	13
2121	12
1278	14
4457	4
62265	15
11974	6
31991	10
481441	0
34867	12
84235	10
13087	6
2079	8
2424	11
5256	3
7315	16
15474	12
37915	12
40191	12
29348	11
26011	12
28287	8
62632	2
30932	5
22172	8
5899	14
2297441	10
37905	12
3987	14
33617	9
2283071	10
34830	12
16568	12
108106	0
69223	7
35581	12
23912	4
13302	8
4932499	10
3006	4
56793	12
13090	14
34868	12
10243	7
13850879	3
56791	12
14674	4
15729	13
8060	10
9040	8
34870	12
30881	9
17587	11
34869	12
457144	10
5807	6
9026	14
3008	10
4575	8
135925	10
4759	9
82777	12
34871	12
454495	12
6688	16
36319	9
533188	12
34872	12
10169	6
11891	0
56792	12
26325081	1
8058	16
20493	11
36278	12
35580	12
82755	10
82842	8
15417	10
46262	12
136002	10
28941	14
56123	15
5342	3
56784	12
16182	12
56785	12
56790	12
26563	0
13303	8
82765	12
82767	11
12705	8
14826	2
30816	11
16481	4
97173	10
102720	10
7051	11
21924	12
102721	10
33458	12
82818	12
3548	9
35579	12
38839	9
27749	11
34667	12
56795	12
56788	12
1994	9
8939	11
16482	4
36972	12
21106365	13
4760	8
34873	12
7967	5
559096	0
35582	12
56771	12
13520	11
56774	12
9873	14
3463	2
37744	12
12874	8
46893	12
82807	12
35081	12
56769	12
35584	12
3864	4
13300034	10
10292746	2
33829	6
102833	10
47912	12
13844817	14
82817	12
82762	10
2839	12
6842	6
82754	10
157094	10
3229	11
5237	8
82840	12
34189	12
16736498	4
7968	2
29117	15
33304	12
56794	12
13837319	12
457138	10
39406	12
56780	12
27793	10
106355	10
6767	14
34847	12
102897	10
2581	0
6417	14
103011	10
82712	10
56781	12
45444	12
102947	10
102933	10
33457	12
8287	5
33280	12
36029	7
46263	12
56777	12
33666	12
56787	12
16736486	2
102801	10
82873	11
8288	11
4025	9
17339596	0
33456	12
2629	11
33386	12
2003	2
6514	16
36973	12
97172	10
36974	12
82819	12
15572	11
102856	10
13115	6
8800	16
29153	16
35583	12
82820	12
45445	12
4886542	15
103066	10
46894	12
32873	14
35563	14
17684	0
44885	9
46710	12
33326	11
4745	10
26325088	0
56772	12
34848	12
56760	12
84346	12
26325085	0
28552	8
12364	11
56755	12
82796	6
35265	13
56789	12
4599	8
24638	14
56768	12
13328	2
4437893	11
6371	7
56778	12
3277	12
4526760	13
21568	13
96948	10
16415	12
193215	2
26325087	0
37779	12
56779	12
11274	17
35585	12
84344	12
56786	12
82797	6
5363	14
541032	8
31129	2
37749	7
56776	12
46264	12
83413	12
43354	12
457139	10
21429023	2
97055	10
4927801	0
34859	12
7260	13
19939	15
56756	12
4719431	13
102798	10
36976	12
45446	12
56767	12
8093	8
29631	6
34850	12
14348	0
559213	13
6453	16
84345	12
56766	12
102722	10
33281	12
1262	11
36975	12
154865	10
102741	10
26325082	1
32555	8
82740	12
215802	14
30459	14
23977588	4
4333	16
18941	8
97198	10
37019	12
82783	12
37000	12
39198	12
56765	12
46285	12
4938407	4
46284	12
82806	12
19722	11
34116	6
34668	12
34851	12
56773	12
82798	6
29282	8
47913	12
5772	2
28827	11
26915	11
6066	9
32952	12
48518	13
84347	12
75956	8
102857	10
43353	12
83414	12
2940	2
18445	14
25304	11
102787	10
18444	13
15010	16
82823	12
83411	17
102742	10
34190	12
56761	12
47914	12
102743	10
66326	6
56559	0
35529	10
36710	12
7991	13
33832	10
34852	12
2927	14
154866	10
35588	12
59833	6
12730	8
8243	12
15699	8
64559	10
56023	13
56782	12
549017	12
97240	10
33282	12
20545	3
36977	12
4066	6
2457	18
77706	6
4813314	12
56770	12
29847	16
56763	12
56757	12
102834	10
7928	0
4939096	4
36771	12
56764	12
9817	17
36978	12
34191	12
84348	12
45678	12
7929	0
82738	12
37994	16
106356	10
36979	12
10085	6
39407	11
11369	7
56762	12
37745	12
36981	12
56758	12
4744	10
36980	12
11359	7
6057	6
56775	12
6640	6
37004	12
4956170	13
34853	12
56783	12
4941232	13
82736	12
47915	12
4060	7
16139	5
2635909	17
15822	6
13338	5
12543	6
36983	12
96868	10
96864	10
56759	12
6058	6
36982	12
33983	12
36984	12
82831	19
45447	12
33407	12
2271976	6
4575338	8
24388	5
3171	4
12367	11
15637	12
82821	12
34860	12
11936	11
72522	0
82786	6
6542	6
97224	10
97234	10
5148	16
34854	12
3534	6
46137	12
12536	6
77887	16
6559	12
33984	12
26325084	2
11897	0
9242615	6
97233	10
26325083	1
46525	9
7988	23
46136	12
33142	14
33141	13
34418	15
5739	18
97142	10
2928	6
8817	18
36986	12
82834	22
47916	12
8078	18
4617	18
550258	12
35205	12
36985	12
46739	14
3326	6
35566	12
55075	8
2908	17
4913	8
4777	11
2181	11
6528	12
5557	9
97257	10
6639	6
33986	12
45448	12
33316	12
36988	12
105648	7
82679	6
35912	12
102923	10
8004	15
11898	0
36987	12
20390	19
3972	7
5590	8
11899	0
154958	13
3513	15
7970	6
154062	10
4629	10
36990	12
85876	13
26916	6
77764	6
33985	12
35108	12
82751	12
5660	7
36989	12
6519	12
11917	6
2925	13
16576	11
4447447	8
2284017	6
5554	7
39394	6
509179	8
77874	11
4444070	10
4228778	8
82822	12
43456	11
24247	17
4445165	12
34192	12
37764	11
2342810	14
2075	14
12017	0
6367	7
77933	22
2768	16
11283	6
5791	4
96965	10
33198	10
91304	6
35206	12
6281	23
82759	13
66316	8
154959	13
8804	20
8799	20
82870	18
5376	9
5553	7
15484	12
135795	13
49560	11
2246	20
12072	0
21106505	12
36968	13
2625	13
33255	13
4444102	21
5198	17
82852	7
2699	13
5773	4
4444107	22
11900	0
26325089	13
77730	13
39145	12
8103122	20
11901	0
6366	7
5932	4
15827	10
136695	13
29089	5
5678	22
5768	0
8763	22
11146	0
5113	9
17499	0
24722	8
94701	12
11902	0
6013	6
31006	7
34697	7
18949	7
10162	9
48085	4
49179	4
10542	0
104816	12
75995	8
15520	10
1043	16
65272	1
11906	0
4067	20
75662	19
29400	19
4444362	11
6045	5
