Compound Id	ChiPath [VP-1]
692	0.289
6153	0.756
127983	0.204
291	0.0
21106179	0.655
16425	2.777
23208	0.258
6105	0.535
11148	0.378
274	0.408
6086	0.333
9256	1.292
923	0.316
937	0.0
6085	0.5
217	0.0
9484	1.067
22814	0.0
22408	0.0
9286	1.206
12577	1.188
6084	1.0
6128	1.014
9243	0.974
62827	1.724
6132	1.091
391	0.0
38403	1.982
1087	0.708
16641	0.690
7954	0.986
864	0.447
11153	1.069
748	0.258
6095	0.789
6094	1.414
518	N/A
16841	1.728
6148	1.445
2056044	2.481
6151	1.512
6087	1.134
9095782	2.006
4514529	0.0
10675065	2.241
21106169	1.237
172	0.813
763	0.2
7956	0.816
7577	0.880
6089	0.577
6111	1.5
29040	2.208
10606755	1.955
6098	1.063
6120	1.732
13837650	2.104
13853215	2.140
61149	2.456
12197	0.986
682	1.023
61346	2.219
7558	1.349
7556	1.524
454215	2.085
7557	1.150
278	0.494
7957	1.354
654	1.0
9461	1.853
6130	1.528
7555	1.914
11727	0.875
1114	1.342
14441700	2.006
8960	0.333
6083	1.964
454209	1.939
56442	1.488
6101	1.115
6097	1.509
175	1.204
4449912	1.488
6102	0.724
9016	2.165
7559	0.977
2018165	1.646
7733	1.288
3644	1.413
6156	6.0
512	1.351
171	0.928
9646	2.0
9254	2.106
7734	1.467
9411	2.221
13835550	1.316
6135	0.996
13837190	1.394
10325078	2.555
7732	1.640
6335	1.316
7738	1.471
14829	1.823
4481813	1.036
10765	1.896
71390	2.007
6149	1.890
13872989	1.133
9391	1.691
6146	1.724
3631	2.418
6121	1.809
61213	2.033
3441	2.644
11099	1.633
11806	1.849
6308	2.270
3168	1.992
6104	1.604
1004	1.523
66567	2.358
1039	2.449
7713	2.024
73583	2.451
6103	1.656
7566	1.284
9994	1.577
10709	1.904
6309	1.550
6088	2.535
13299573	2.634
13836674	1.618
13835316	1.487
6092	2.096
14694	2.1
6313	1.724
11230	1.918
7564	1.615
7616	1.552
2062437	2.567
7712	2.414
4483639	2.026
10437	2.009
30713	2.079
2282428	2.586
6188	2.518
4483638	2.026
7330	1.816
12442	2.156
7546	2.048
9251	2.521
18971812	2.384
71433	5.774
10113	1.866
11755	1.862
7790	1.732
107412	2.258
56144	2.734
56020	1.652
13835977	1.225
256	1.851
10054	2.067
1005	1.488
553742	1.643
558883	1.652
99596	2.466
6333	1.125
6321	1.765
23055	2.384
8525	1.904
6125	1.887
4514586	0.0
11526	1.429
6322	1.401
6320	1.951
13836549	2.634
6163	2.561
62826	2.845
6108	1.225
11729	2.798
14672	2.112
6118	2.289
7730	2.121
11756	1.573
8544	2.150
23255	2.026
6312	1.879
6338	1.496
12201	2.379
62597	1.633
8329688	2.620
13837797	2.210
10653	1.877
13835336	1.224
7782	1.967
21106015	1.618
7727	1.605
558928	1.643
6093	2.191
693	0.569
11110	2.133
6311	1.667
8896	2.5
5977	1.964
7728	1.513
2340753	2.687
6340	2.643
9253	2.543
7626	2.781
7604	2.770
7553	2.205
12209	2.349
394562	1.480
10325184	2.515
83734	2.484
6315	2.347
7627	2.299
7717	1.784
387	1.852
60524	1.424
11109	2.524
63631	2.307
6100	2.5
13866746	2.522
7010	2.808
14998	6.108
12446	2.414
7560	2.156
258	2.023
10053	2.482
124968	1.819
7716	2.115
7552	2.596
7737	2.077
10571	2.260
17619	N/A
11809	2.118
13836713	1.765
13836589	1.894
11833	2.404
13835235	1.132
7767	2.914
7030	1.690
13836021	1.670
10124	1.957
59573	5.041
10777	2.147
6341	1.871
10018	2.155
558020	1.809
12626	2.133
13836591	2.101
11996	2.7
6165	2.284
7714	2.509
13862665	2.013
6042	2.201
7630	1.816
259	1.988
7607	2.265
5894	1.277
21108550	2.199
7772	2.351
21111806	2.199
236	2.0
9614	2.1
62808	1.799
10492	2.323
7736	1.577
11055	3.061
10446	2.612
7463	2.465
7619	3.126
7016	2.325
13871721	1.635
7739	2.414
7706	2.404
7028	2.510
5730	2.268
6316	2.442
8903	1.699
24590970	2.945
21011	2.451
9325	2.205
415	1.816
55090	2.628
10947	2.489
10772140	1.583
28994	1.024
13839553	1.632
3973	2.588
71312	3.001
3951	1.531
592	1.552
8904	1.699
8899	2.264
60329	2.193
6406	1.920
2916	2.777
2293678	3.123
6119	2.443
29015	2.155
11680	2.377
7624	2.887
7615	1.996
7090	2.728
6122	2.619
7024	2.894
55188	2.673
11117	2.316
13835224	1.560
6176	2.454
62249	2.566
13803	4.562
10755	3.121
9377	2.974
15077490	3.022
7823	2.992
11125	2.467
6307	2.952
7787	3.0
6334	1.454
13255	2.943
109838	2.481
11849	2.992
173	0.993
66656	N/A
13837280	2.077
11845	2.849
11094	3.270
13854944	2.027
29000	2.379
8398	2.417
10791	2.708
8733	1.724
10786	3.181
8554	2.577
92731	3.180
7788	2.650
9233	3.146
1020	1.850
11992	2.859
6187	2.896
8158	3.070
11023	3.308
11731	3.244
11207996	2.659
1609	2.105
7721	2.656
1095	3.232
11121	3.024
10498	1.879
7065	2.847
7791	2.707
109705	4.183
7636	2.122
7621	2.621
11551	3.346
13835836	3.040
7711	3.096
8543	2.604
6040	2.523
10445	3.417
11351244	2.825
7770	2.284
23150	10.225
12161	4.082
13874867	2.228
31029	3.0
4444456	2.198
7769	2.615
18607	3.298
10001	2.344
7747	2.760
10788	2.686
23621376	1.913
5993	1.388
8560	3.414
555074	3.026
10437074	2.177
13861343	2.343
7705	2.495
8141	2.411
10512	3.009
11180	2.667
7701	2.488
62589	3.101
7686	3.128
5439	1.693
11056	2.784
7026	2.575
66675	11.25
2005981	1.190
7622	2.807
7684	2.657
8900	1.233
11025	2.825
7475	2.965
59674	1.920
21171407	2.609
11095	2.765
13837537	2.284
10614293	3.417
6326	2.519
56117	6.216
7466	2.154
29036	2.922
7761	2.823
21168808	2.775
11104	3.626
16778	2.601
13835376	3.069
127750	2.981
10790	2.862
2018460	3.786
68503	4.336
13863629	1.920
7674	3.394
1143	0.781
1108	2.411
7029	2.050
29001	2.115
11788	3.080
11732	2.670
7688	2.120
7515	2.965
11794	2.951
13836520	2.735
11678	2.989
2038738	2.104
8562	3.121
29012	2.904
21106535	2.678
13875283	2.510
13867413	1.747
13837702	2.316
5949	2.851
71089	2.130
7551	3.277
11706	2.877
66996	2.197
61487	3.043
10797	3.091
26325086	3.034
7478	2.604
11799	2.496
13839199	2.270
13835459	2.414
11793	2.879
10534	2.483
9326	2.240
63863	8.566
659	2.088
7459	2.917
10787	2.862
12228	N/A
18688	3.154
10795	3.553
55130	3.359
11086	3.050
11841	3.703
12012	2.967
4489	2.230
48024	2.787
11024	2.917
512621	N/A
66655	9.999
21106032	3.104
6330	1.553
11035	3.808
13439	3.707
7021	1.704
7018	2.193
120464	3.188
11864	3.349
4444608	2.518
10948	2.098
11761	3.724
12229	2.150
24099	2.224
22453	3.385
12499	2.669
7833	3.524
7657	3.321
7013	3.075
13837281	2.518
5708	2.429
7703	2.619
4512642	3.564
4516601	3.526
11244	1.611
4516599	3.564
11846	2.784
7812	3.023
10652594	N/A
7766	3.596
844	1.563
13816	2.015
19953955	2.413
7776	3.156
1141	2.069
11857	3.150
66021	2.187
10497	3.5
70715	2.612
21106520	2.260
66809	2.383
10452	12.674
10433	3.321
29107	1.822
10265264	3.788
13874733	2.260
11911	2.856
7811	3.115
13836399	3.101
7676	2.478
7064	2.909
349	3.914
10488	2.550
4514549	0.0
11193	2.738
4512361	3.526
11739	3.284
8552	2.988
8908	3.5
28986	3.325
10526	3.509
17443	2.233
68832	2.676
21800	3.805
10179173	3.788
81815	1.806
29016	3.260
7003	2.617
59447	2.835
13839109	2.981
13865426	2.815
7678	3.075
13842613	2.691
71430	3.076
7760	3.265
971	2.134
10420	3.465
11695	2.715
12643	2.741
7219	2.971
11784	2.327
7482	3.465
13838404	3.402
7679	2.911
15443	3.386
11434292	N/A
65936	2.094
13835209	2.132
7677	3.150
6342	2.952
15438	3.932
1348	1.813
11216	3.345
68328	9.773
4517338	2.761
11194	3.228
11819	3.307
13402	4.243
20843	2.547
55091	2.444
10487	3.471
15954	3.362
11045	3.465
11210	3.406
7521	2.821
7641	2.821
11543	3.362
13638	3.707
11752	2.015
7242	2.831
11843	3.404
7530	3.159
15765	3.805
10101	2.321
16791	3.311
11029	3.489
9633	3.974
28992	2.541
18717	3.162
6106	3.586
99440	3.097
7838	3.351
120621	2.397
9581	2.623
15413	6.324
7710	3.777
7536	3.377
7689	2.337
10710415	2.562
14751	3.932
7073	3.703
24533	2.681
7238	2.523
13835293	2.340
13866593	2.816
13875196	2.623
120489	2.243
10197150	1.766
374462	2.316
13839575	2.971
8569	3.992
11600	2.343
5889	2.199
191367	2.996
6967	2.827
192642	2.397
1078	2.063
23101	14.449
17558	4.270
55123	3.467
68179	3.451
733	1.707
11042	2.681
21132380	2.681
9349	2.299
73412	3.691
235	2.435
7827	4.146
68156	2.724
773	1.427
17880	3.849
20119	2.515
70714	2.592
7225	2.234
7786	4.037
7224	2.384
13448	4.207
7673	2.893
10940	2.687
10939	3.332
13842993	3.174
29025	4.024
1664	2.049
7128	3.354
455420	3.904
11866	3.284
21105905	2.821
10772050	2.379
26765	2.515
7681	2.582
7837	3.523
553642	3.650
21106560	2.821
11830	4.0
7810	4.096
7815	3.656
13842001	3.179
21169510	3.355
11930	2.440
10437135	2.810
7835	3.615
19956441	2.913
78	2.234
67991	10.626
455353	3.601
13875281	2.894
2039535	2.820
13837686	2.618
7240	2.467
123993	3.938
7849	4.414
7803	3.488
11783	2.742
13839441	2.632
18219	4.367
83866	3.166
13875160	2.888
11865	4.009
11077	2.671
21106586	3.263
13835772	2.551
83850	3.166
7221	2.457
11699	3.215
7385	3.471
7391	3.111
7670	4.037
13860335	2.580
19231	2.704
29005	3.965
7443	2.451
22191	3.176
7802	3.765
7389	2.562
7241	2.244
6179	3.299
7694	3.965
24972	2.968
62489	2.373
6286	3.995
7528	3.256
11660	3.382
62230	3.906
8568	3.904
7129	3.014
69371	12.674
10784857	N/A
21105871	2.545
13839082	2.545
63889	2.627
21109330	2.697
10937	2.677
7236	3.131
1577	1.452
122090	14.224
8909	4.0
11716	3.965
12231	2.422
10384035	2.830
6270	6.433
156255	2.816
7659	3.232
11409	3.388
6402	4.288
11919	7.071
7856	4.121
13257	2.561
21106036	2.758
13840690	3.066
7765	4.277
7538	3.877
71787	2.258
441	3.851
2606	2.506
11795	2.553
6287	4.083
14692	4.133
7223	2.672
7685	2.752
123860	4.069
7672	3.950
9970	3.575
13857694	2.955
16159	3.074
7088	3.661
28969	3.023
12069	3.496
11265	3.208
13648	2.725
13876539	2.908
7533	3.811
7131	3.035
7434	3.955
13866817	2.955
6977	3.238
13854136	2.616
447	2.663
13837760	2.275
13835151	2.610
191	3.063
7234	2.661
71628	3.440
7132	2.865
11087	3.178
18801	3.224
13837988	2.961
10696	16.899
76894	N/A
12456	4.349
12445	2.704
69569	14.851
12809	4.524
7138	2.553
10236	3.244
13863618	2.575
4446445	3.518
3954	3.390
55205	3.015
11021	2.991
14198	4.298
29026	3.784
5976	2.319
13875258	3.303
9903	3.534
7183	3.765
21181	3.015
13839416	3.132
7851	4.115
18410	4.932
13865680	3.112
21112023	2.964
503239	2.728
4878	2.269
932	4.023
12010	4.5
63908	2.673
5830	3.080
13839308	2.841
14680	4.156
28682	2.574
14169248	3.426
63310	2.854
11671339	11.997
391428	4.278
122446	2.704
238	2.588
7239	3.748
11863	4.596
2041618	N/A
13851576	3.653
13854248	2.683
10437215	3.320
8070	3.005
370	3.988
455090	2.748
11632	3.429
14840	4.914
2656	4.721
78828	13.998
10422	3.571
20939	4.009
69914	11.997
9976	4.325
73479	2.868
924	3.029
6883	2.977
5979	3.652
577	2.153
13658	3.394
21106366	3.322
7419	3.971
14299946	16.070
331	2.729
7448	3.943
7509	4.465
12632	4.265
61001	3.592
28982	3.106
11604	3.106
62534	2.973
62408	2.979
123207	3.042
75951	3.676
13837787	2.640
13839123	2.962
59483	13.5
18724	3.510
7850	4.509
13875432	2.612
8665	2.657
13839128	2.962
13875219	2.612
456015	3.467
55084	4.465
6974	3.033
8657	2.657
13849981	3.971
26824	18.674
72793	3.737
21106014	2.919
6296	3.696
14256731	5.148
13860775	2.728
7140	2.999
13869339	2.677
13647	3.513
764	2.269
7800	4.377
8071	3.072
13835932	2.299
7809	4.777
4449	3.316
13839110	2.956
29029	4.351
21106525	3.171
7142	2.723
132	2.723
12220	4.992
20570	2.889
21106144	2.970
7190	2.999
8140	3.096
13869451	2.677
15461	4.221
76394	2.534
7518	3.370
8520	18.674
8883	4.899
6079	3.066
2931	3.571
10536	5.146
25552	3.668
13848808	3.117
10181341	3.046
10328	3.319
15846	4.284
5596	2.340
4962	2.721
13869462	3.027
11871	5.037
10265270	4.966
222538	2.677
768	2.802
2849146	2.697
8674	3.046
13869480	2.722
12635	5.024
65523	2.687
6999	3.655
2441	4.516
7662	3.433
13856352	3.172
7506	4.235
6897	3.565
8186	3.275
15431	3.5
58234	4.664
21106146	2.964
15387	4.615
8574	4.523
1015	2.557
26325090	3.913
13842573	3.027
9564	2.685
221226	3.260
8912	4.309
7848	5.096
13875441	3.027
13863774	2.964
13871718	3.580
10179239	4.966
10227261	5.438
776	2.988
906	3.405
21168813	3.275
4366810	4.071
7170	4.708
12821	2.519
13619	5.414
392	2.334
8097	4.034
299166	3.015
21106013	3.031
13869414	2.722
21111817	3.334
7511	4.965
24641	4.237
21106020	3.031
17131	5.723
10756	4.425
7984	2.679
10404	4.471
13853953	3.037
12218	4.765
21105897	3.705
13862559	3.439
5593	2.848
123	2.569
11773	2.769
13846663	3.795
10451	21.124
7852	4.656
7872	4.904
13662	2.703
12637	3.988
376	3.563
6780	3.264
6794	4.181
21106018	3.029
72551	4.176
15427	3.672
13859497	3.248
11576	3.416
6635	4.152
21111781	2.964
11080	2.334
13835630	3.397
105291	2.253
14846	4.877
13868640	3.785
21105859	3.104
11862	5.277
8910	5.0
14227	3.342
10437210	2.656
11589	3.560
64699	3.061
8098	3.254
589165	3.312
6781	3.082
12933	7.293
13853758	3.553
9893	3.925
6621	3.128
558878	3.908
8855	3.114
10980	3.481
206561	3.127
15855	3.963
13835126	3.342
5882	3.141
13864445	3.445
21170967	3.076
12478	2.519
21105870	3.257
13229	4.141
13849989	4.064
24535	3.963
18019	22.899
73390	3.274
6674	3.487
11591	3.023
67360	4.784
553578	3.908
10437335	3.284
14593	3.207
10432	3.313
7745	2.193
21159695	3.671
7891	5.524
10972	3.481
11557190	18.223
8183	3.141
12219	5.596
880	3.115
1446	2.863
2923	3.352
6775	2.775
12954	4.429
8576	5.115
21105848	3.104
68109	19.076
7882	5.023
120548	3.179
10181339	3.546
6788	3.815
13853943	2.758
11672	2.769
57726	4.959
10892	3.117
6898	3.776
1905	4.293
21106470	3.124
6950	2.675
13860434	3.098
12972	5.325
21106148	3.076
10664	2.687
7890	5.914
71876	5.008
7176	3.111
15965	4.065
67653	5.104
13487	4.971
9088156	15.418
7871	5.265
68224	15.996
18	2.869
4511751	4.010
10181338	3.111
10756390	15.996
84971	2.890
388391	2.890
13871489	4.235
11629	3.098
2241	2.653
21106519	4.171
11460	3.115
7189	2.999
8521	22.899
13876103	3.744
11510	3.926
14349	5.156
7211	3.106
2937774	3.715
11584	3.870
21105998	3.905
6736	3.821
4963	2.794
6789	3.882
6737	3.888
59482	4.425
81814	7.629
14021447	22.448
71	2.863
80863	4.479
955	2.687
7145	2.752
917	4.479
3350	2.863
10616	3.147
7172	3.106
10257	3.112
953	2.788
1151	2.862
21106571	3.922
6827	5.966
11422	3.483
21106163	3.922
10025	4.063
13835344	3.388
15853	5.284
21106140	4.133
10801109	7.214
86394	3.673
21106145	3.418
62310	4.205
13835706	4.354
7092	3.553
1448	3.246
8182	3.177
21106518	3.064
10437239	2.829
13848793	3.350
68676	3.938
16180	6.024
7600	4.615
13846959	2.699
6773	3.547
7340	6.070
13837329	3.960
21106581	3.418
16475	3.104
7146	2.857
185	2.773
6828	4.071
11488212	2.981
6646	2.890
10801842	4.193
16387	7.041
11586	3.530
62472	3.530
16388	6.923
21108576	3.064
6480	3.348
23083	4.209
10628694	2.875
7892	5.523
71437	5.717
5644	4.274
10909	4.226
10918	4.226
8935	4.157
4510206	3.902
7757	5.965
13846749	3.699
2298886	6.194
6550	3.236
8341	3.539
7208	3.177
