Compound Id	BCUT [BCUTp-1l]
9614	3.8392
62808	3.6724
10492	3.0810
7736	5.6285
11055	5.2757
10446	3.8789
7463	3.8789
7619	5.7491
7016	4.1152
13871721	3.8725
7739	6.8432
7706	3.6432
7028	5.2655
5730	6.9176
6316	5.4196
8903	5.5486
24590970	4.5934
21011	4.4246
9325	3.8110
415	4.5784
55090	5.6091
10947	4.5817
10772140	3.5570
28994	3.0764
13839553	3.6887
3973	4.0504
71312	4.8348
3951	3.8121
592	3.5250
8904	5.5283
8899	6.3198
60329	4.4804
6406	4.1265
2916	6.6952
2293678	4.0299
6119	6.5179
29015	5.1401
11680	3.8789
7624	5.6650
7615	3.1158
7090	3.4215
6122	7.1959
7024	5.6590
55188	4.8026
11117	6.6170
13835224	3.7562
6176	4.4296
62249	4.3505
13803	4.0422
10755	5.5915
9377	3.1587
15077490	4.7652
7823	4.8792
11125	3.0417
6307	5.8992
7787	6.4538
6334	3.7171
13255	5.4148
109838	4.2023
11849	4.6942
173	3.4027
66656	3.9858
13837280	5.7690
11845	4.3567
11094	5.1174
13854944	3.9036
29000	3.9530
8398	4.1102
10791	4.4296
8733	3.7749
10786	5.4337
8554	5.3554
92731	3.4203
7788	6.5718
9233	5.8381
1020	5.7164
11992	4.0361
6187	5.4773
8158	5.3494
11023	5.1966
11731	7.4276
11207996	3.6802
1609	4.2357
7721	5.1793
1095	7.0645
11121	5.0885
10498	3.6837
7065	4.1933
7791	6.1927
109705	3.5617
7636	3.3887
7621	4.1152
11551	5.4335
13835836	4.7395
7711	5.1927
8543	5.1682
6040	3.8744
10445	5.9119
11351244	7.1620
7770	3.7414
23150	4.8118
12161	3.9818
13874867	3.9192
31029	5.8429
4444456	5.2530
7769	4.6874
18607	5.4071
10001	3.7217
7747	3.7217
10788	4.2724
23621376	2.8482
5993	3.3630
8560	5.0778
555074	5.1088
10437074	5.7194
13861343	4.0945
7705	3.7562
8141	4.0185
10512	5.0822
11180	5.2063
7701	3.6432
62589	5.8194
7686	5.7566
5439	3.4808
11056	5.0533
7026	4.4795
66675	5.0972
2005981	5.7336
7622	4.5817
7684	5.4950
8900	4.6103
11025	4.2724
7475	4.0361
59674	3.8099
21171407	5.8805
11095	4.0367
13837537	5.3110
10614293	5.9119
6326	5.5887
56117	4.6432
7466	3.7952
29036	7.0972
7761	3.0810
21168808	6.5685
11104	5.7491
16778	3.7169
13835376	4.6497
127750	4.2220
10790	4.8961
2018460	3.9550
68503	4.2272
13863629	3.4905
7674	5.8404
1143	3.3190
1108	5.7682
7029	3.6250
29001	3.9973
11788	5.6729
11732	4.1102
7688	5.5099
7515	3.9575
11794	4.5032
13836520	4.5910
11678	4.7340
2038738	3.9160
8562	5.0355
29012	3.6824
21106535	4.9310
13875283	3.9178
13867413	3.6833
13837702	4.6680
5949	3.4352
71089	5.4261
7551	6.5453
11706	3.9575
66996	5.5466
61487	5.8993
10797	4.7440
26325086	5.2694
7478	3.6426
11799	3.1944
13839199	5.6014
13835459	6.1012
11793	3.9530
10534	7.0861
9326	3.9568
63863	3.5448
659	5.6145
7459	4.1888
10787	4.7389
12228	N/A
18688	4.5077
10795	6.0643
55130	4.1933
11086	6.0211
11841	5.5516
12012	3.0613
4489	4.3715
48024	5.6519
11024	4.0316
512621	4.6133
66655	4.9119
21106032	5.2032
6330	3.7171
11035	5.1570
13439	6.5367
7021	3.9477
7018	3.9936
120464	5.7667
11864	4.3031
4444608	3.4939
10948	3.9134
11761	6.6255
12229	4.0620
24099	3.8639
22453	4.3505
12499	3.8003
7833	5.1029
7657	4.1933
7013	5.6586
13837281	6.7546
5708	3.1716
7703	4.7451
4512642	5.1401
4516601	5.1179
11244	3.9477
4516599	5.1401
11846	3.7807
7812	3.9062
10652594	2.2135
7766	5.1551
844	3.5054
13816	4.0315
19953955	2.8884
7776	5.1484
1141	3.9699
11857	6.8953
66021	5.6361
10497	5.4806
70715	6.2990
21106520	5.6848
66809	4.5664
10452	4.6094
10433	4.0361
29107	4.0315
10265264	5.9180
13874733	5.7265
11911	6.0832
7811	4.7182
13836399	3.7282
7676	5.8810
7064	3.9575
349	5.0976
10488	3.8064
4514549	6.177
11193	4.1933
4512361	5.1179
11739	5.1318
8552	3.6824
8908	6.8165
28986	4.4296
10526	5.0998
17443	4.5243
68832	4.0769
21800	6.1493
10179173	5.9180
81815	3.1924
29016	3.7217
7003	4.3834
59447	5.7082
13839109	3.6529
13865426	4.0178
7678	4.6613
13842613	5.7576
71430	4.4770
7760	4.0759
971	4.5885
10420	4.1147
11695	3.9524
12643	4.7507
7219	5.4476
11784	5.8028
7482	4.1147
13838404	8.2538
7679	4.1999
15443	3.8312
11434292	N/A
65936	4.0155
13835209	3.8172
7677	5.4794
6342	6.5680
15438	5.26
1348	5.3669
11216	5.2558
68328	5.0169
4517338	4.2487
11194	5.5248
11819	4.5817
13402	5.9067
20843	5.8256
55091	4.8697
10487	5.9584
15954	4.8175
11045	3.9968
11210	5.5248
7521	5.84
7641	5.9189
11543	5.0489
13638	6.7369
11752	3.8743
7242	5.3562
11843	3.7021
7530	5.7295
15765	6.1493
10101	2.6894
16791	4.8338
11029	4.8961
9633	3.1882
28992	5.5888
18717	5.2105
6106	10.1321
99440	4.7389
7838	3.4548
120621	4.0315
9581	3.9766
15413	4.6627
7710	6.4703
7536	3.9968
7689	5.7194
10710415	4.1007
14751	5.4837
7073	4.3505
24533	5.3142
7238	4.6606
13835293	4.3201
13866593	4.7128
13875196	3.9079
120489	4.4822
10197150	3.6975
374462	5.2012
13839575	4.2037
8569	5.0083
11600	3.5948
5889	5.4009
191367	3.2337
6967	6.0765
192642	4.3459
1078	3.5895
23101	4.8488
17558	5.1174
55123	3.0712
68179	3.1027
733	3.8070
11042	5.68
21132380	5.7586
9349	3.9073
73412	5.2759
235	3.7729
7827	5.5176
68156	3.9085
773	5.2905
17880	4.3862
20119	3.9529
70714	5.9655
7225	4.1197
7786	6.3551
7224	4.0879
13448	6.4579
7673	6.6325
10940	5.9158
10939	4.5142
13842993	6.0455
29025	5.1102
1664	5.3655
7128	6.0753
455420	4.3163
11866	3.8003
21105905	5.4059
10772050	4.5439
26765	4.1887
7681	6.6192
7837	3.9333
553642	7.0590
21106560	5.4267
11830	5.2991
7810	5.1363
7815	5.1329
13842001	4.0615
21169510	4.9725
11930	4.5765
10437135	4.8521
7835	4.7463
19956441	2.9084
78	4.0450
67991	5.0225
455353	3.7464
13875281	6.1959
2039535	4.8188
13837686	5.0832
7240	5.3668
123993	5.2105
7849	5.1075
7803	3.7021
11783	6.2990
13839441	3.8814
18219	8.0245
83866	4.7789
13875160	5.8904
11865	5.1086
11077	5.8352
21106586	4.3322
13835772	4.9036
83850	4.7789
7221	5.4582
11699	4.0310
7385	5.2788
7391	4.8821
7670	4.7440
13860335	4.2675
19231	3.6982
29005	4.1540
7443	3.3363
22191	4.1162
7802	4.0956
7389	3.2728
7241	4.0572
6179	7.0603
7694	4.1540
24972	5.7468
62489	4.6295
6286	3.3972
7528	5.7869
11660	5.4869
62230	5.3348
8568	3.7119
7129	6.1198
69371	6.0819
10784857	2.1304
21105871	4.7461
13839082	4.6728
63889	4.1894
21109330	5.3239
10937	5.9992
7236	4.0109
1577	4.5956
122090	4.9485
8909	6.9979
11716	4.0165
12231	4.5571
10384035	4.8104
6270	4.6685
156255	5.5650
7659	6.0764
11409	5.6048
6402	6.5773
11919	5.3727
7856	5.0864
13257	4.1458
21106036	3.5794
13840690	5.56
7765	6.4328
7538	4.0165
71787	3.9094
441	3.4381
2606	5.0219
11795	3.9529
6287	3.1609
14692	5.1206
7223	5.0798
7685	6.4657
123860	4.8891
7672	6.9429
9970	4.8477
13857694	6.1297
16159	5.8616
7088	6.6363
28969	3.8820
12069	3.2533
11265	3.4860
13648	4.3525
13876539	3.6348
7533	4.4246
7131	4.8977
7434	4.3853
13866817	6.0074
6977	5.9978
13854136	5.7162
447	4.7194
13837760	4.7063
13835151	5.4858
191	3.6938
7234	5.2801
71628	3.8777
7132	4.4358
11087	6.9187
18801	3.9307
13837988	6.3707
10696	4.7957
76894	3.9474
12456	4.3911
12445	4.1887
69569	4.9886
12809	5.1192
7138	3.5936
10236	6.2341
13863618	3.8539
4446445	3.5490
3954	3.9527
55205	3.9922
11021	4.3129
14198	6.4401
29026	3.8102
5976	4.1128
13875258	5.9627
9903	6.8228
7183	5.9190
21181	4.2673
13839416	3.9135
7851	4.7562
18410	5.1509
13865680	5.0611
21112023	3.9671
503239	5.8024
4878	4.6473
932	3.9358
12010	5.2083
63908	4.1359
5830	4.1066
13839308	3.9227
14680	5.1252
28682	4.3108
14169248	3.0260
63310	4.6128
11671339	4.9146
391428	6.2814
122446	4.6602
238	4.0423
7239	6.6978
11863	5.1269
2041618	4.6689
13851576	6.5951
13854248	5.8962
10437215	4.9791
8070	4.1995
370	3.7119
455090	5.7354
11632	3.3288
14840	5.1124
2656	6.6271
78828	5.0314
10422	4.1096
20939	6.1896
69914	5.0019
9976	4.5868
73479	3.4149
924	5.9027
6883	4.3567
5979	8.0360
577	4.0477
13658	6.0620
21106366	4.2755
7419	5.1982
14299946	3.6283
331	4.1012
7448	5.4991
7509	4.1737
12632	4.1054
61001	3.5545
28982	4.7121
11604	4.83
62534	3.2924
62408	3.3514
123207	4.2617
75951	4.1358
13837787	3.5494
13839123	4.9872
59483	5.3081
18724	6.1093
7850	5.1130
13875432	4.8387
8665	4.6573
13839128	5.0657
13875219	4.7164
456015	6.3643
55084	4.2326
6974	5.3724
8657	4.69
13849981	5.6014
26824	4.8804
72793	4.4306
21106014	4.0396
6296	4.7588
14256731	4.4464
13860775	4.7878
7140	4.1209
13869339	5.5294
13647	3.6297
764	4.6226
7800	4.0263
8071	4.2868
13835932	3.9944
7809	6.4141
4449	5.7467
13839110	4.9086
29029	3.4431
21106525	5.4816
7142	4.0717
132	4.0570
12220	5.0653
20570	5.8191
21106144	3.7508
7190	4.0816
8140	5.2054
13869451	5.6517
15461	5.9160
76394	4.1404
7518	6.0807
8520	4.8567
8883	8.0512
6079	4.1035
2931	3.1347
10536	5.3275
25552	5.5511
13848808	4.4155
10181341	3.8820
10328	5.9415
15846	3.8151
5596	4.8616
4962	4.3324
13869462	5.8001
11871	5.7567
10265270	7.2101
222538	4.2733
768	4.4997
2849146	4.19
8674	4.7197
13869480	4.7287
12635	5.1156
65523	4.2316
6999	6.3127
2441	5.0462
7662	6.3742
13856352	4.9188
7506	3.6371
6897	4.5139
8186	4.4751
15431	5.5764
58234	5.5127
21106146	3.6722
15387	4.7611
8574	3.9407
1015	6.0112
26325090	2.9555
13842573	4.7887
9564	4.7904
221226	4.1555
8912	5.8802
7848	5.1222
13875441	4.9833
13863774	3.6329
13871718	4.0262
10179239	7.2101
10227261	4.1179
776	6.6216
906	6.8662
21168813	4.5144
4366810	4.1096
7170	6.2281
12821	4.17
13619	5.1149
392	4.6568
8097	6.9134
299166	4.1951
21106013	3.7158
13869414	4.6947
21111817	4.1842
7511	4.1835
24641	4.5868
21106020	3.6547
17131	4.5169
10756	6.0429
7984	4.4378
10404	5.1578
13853953	3.8381
12218	4.1103
21105897	4.5727
13862559	6.2529
5593	6.2881
123	3.8098
11773	4.2294
13846663	4.7855
10451	4.9196
7852	5.1308
7872	3.7193
13662	3.5935
12637	3.0746
376	3.7073
6780	6.5654
6794	5.6683
21106018	4.8736
72551	4.1457
15427	4.8383
13859497	3.8664
11576	4.1602
6635	7.2734
21111781	3.9117
11080	4.7304
13835630	4.0908
105291	3.3990
14846	4.0312
13868640	7.2368
21105859	4.3079
11862	6.4047
8910	7.2699
14227	4.5581
10437210	3.4044
11589	4.1013
64699	3.6353
8098	6.3720
589165	6.5244
6781	3.7310
12933	4.7408
13853758	5.5644
9893	4.9074
6621	4.26
558878	3.7245
8855	6.2052
10980	4.1396
206561	4.1902
15855	4.9416
13835126	4.4970
5882	3.6453
13864445	6.6187
21170967	3.6422
12478	4.1553
21105870	4.1109
13229	3.4860
13849989	4.2030
24535	5.9261
18019	4.9067
73390	4.3888
6674	4.4315
11591	3.8468
67360	3.8175
553578	3.7245
10437335	4.3471
14593	3.7262
10432	4.9319
7745	3.9616
21159695	5.3043
7891	5.1229
10972	4.2369
11557190	4.9890
8183	3.6969
12219	5.1198
880	4.1918
1446	4.1159
2923	4.6296
6775	4.2721
12954	3.4074
8576	4.7635
21105848	3.9017
68109	4.9802
7882	3.9505
120548	4.2139
10181339	3.8019
6788	6.0901
13853943	3.7298
11672	4.1340
57726	5.7753
10892	4.1797
6898	4.2356
1905	4.0521
21106470	6.3977
6950	5.5515
13860434	3.8572
12972	4.6654
21106148	3.6075
10664	3.6230
7890	5.1161
71876	4.4360
7176	4.3714
15965	4.5925
67653	5.2361
13487	5.1376
9088156	4.7432
7871	4.1128
68224	5.1073
18	4.1306
4511751	3.1719
10181338	4.0571
10756390	5.0505
84971	4.0881
388391	4.0881
13871489	4.32
11629	3.8588
2241	4.3521
21106519	5.2157
11460	4.6665
7189	4.4505
8521	4.8534
13876103	4.8622
11510	5.5670
14349	5.1289
7211	3.6302
2937774	4.20
11584	4.4540
21105998	5.3760
6736	6.4187
4963	4.4109
6789	6.2140
6737	6.5377
59482	4.9860
81814	3.1062
14021447	4.9876
71	4.0864
80863	6.2597
955	3.6083
7145	3.6617
917	6.2597
3350	4.1306
10616	3.8003
7172	3.6679
10257	3.7248
953	4.0764
1151	4.5466
21106571	6.4974
6827	6.9563
11422	4.9808
21106163	6.7377
10025	3.7140
13835344	4.4535
15853	3.8188
21106140	4.8694
10801109	4.2413
86394	4.3094
21106145	3.7215
62310	4.6513
13835706	3.7607
7092	6.7091
1448	3.6836
8182	4.1447
21106518	4.5040
10437239	3.4383
13848793	3.9787
68676	4.5401
16180	5.1170
7600	3.6354
13846959	3.5042
6773	3.3975
7340	5.2347
13837329	4.6017
21106581	3.6576
16475	3.7655
7146	4.1011
185	5.6832
6828	6.6369
11488212	4.1368
6646	4.0881
10801842	5.5224
16387	4.3274
11586	3.6551
62472	3.7166
16388	4.3360
21108576	4.4699
6480	5.9076
23083	4.4270
10628694	4.3798
7892	3.9518
71437	8.2244
5644	3.9340
10909	6.1097
10918	6.1294
8935	5.4128
4510206	4.0263
7757	4.1908
13846749	4.5286
2298886	4.3637
6550	4.6090
8341	4.9170
7208	4.0930
11882	5.1167
4611	3.7618
13835351	3.3107
8374	4.6318
70682	6.3976
13492	5.1275
13677	5.7754
6739	5.2498
17347	6.7928
7875	3.7211
11777	5.3724
7310	4.2699
11465	4.8236
2157	3.9854
8150	3.7082
7302	6.4984
7202	3.6634
7042	3.6920
6035	4.7417
11776	7.8204
10908	6.4051
10850	6.2532
556589	3.6734
7299	6.5968
8577	5.1184
21106900	4.5029
17652	5.0999
5915	4.1080
10106	3.3967
63518	5.0253
17868	5.9441
6706	4.2957
10851	6.1353
11588	4.2112
79969	4.1160
6675	4.7177
71193	6.3793
2206	4.3487
13867714	6.4493
4445317	4.4180
10849	6.1746
11595	4.1157
1906	4.1991
6193	7.0510
67270	6.3084
16177	3.8194
6033	6.0383
6478	7.3212
15517	4.7529
10841	6.4103
13574	4.2421
8319	6.0628
7964	6.9723
15789876	4.1190
21105699	6.1047
13622	5.1172
10829	6.4973
11507	7.6269
7585	3.0993
6790	5.7350
15495	4.6906
13860	6.5638
10831	6.4973
56515	3.3671
20124	6.9129
744	4.6040
10343	3.7622
218253	6.6752
454319	3.0083
76154	6.8621
33084	6.4905
67414	5.1767
220998	3.4467
15867	3.2222
7901	3.9524
14627	4.7228
21106570	6.9854
10449	4.9661
10813	6.5760
199342	3.8936
15755	6.4585
15702	3.5757
62484	4.5256
4522053	3.1913
8273	3.5443
11883	5.1171
8262	3.7082
642951	3.9611
15747	5.1225
15524	6.2435
13837303	4.7786
305	3.9325
230	4.1743
14995	6.6630
10733068	5.1242
256210	4.3950
33421	6.7601
67470	6.2751
33416	5.9475
14994	6.6599
15756	6.2741
12938	4.3614
6588	3.9214
15475	6.7030
7279	4.7368
23886	6.7965
14472	5.4309
15476	6.3362
42330	4.3683
2991	5.3852
12682	6.1492
4762	5.3095
361	4.1159
6592	7.0344
11884	3.8197
15488	6.2807
15478	6.6989
21106573	4.3271
11003	6.5759
15489	6.0834
15861	6.4496
7155	3.7713
64155	4.4301
2627	4.4882
24142	5.1173
8073	3.7835
44152	4.3736
26325080	4.9872
8916	4.9475
4267	3.6747
33455	6.3279
15619	6.1886
96749	3.6631
18336	5.5371
5236	4.6489
440	4.1349
2973	4.8255
3173	5.1889
2185	6.5091
1361549	4.2541
7915	3.9527
30600	6.3418
1438	6.3421
15477	6.7853
10437836	3.4556
8120	3.9959
26010	6.7295
7152	3.8538
13846658	4.7862
8470	4.7674
3544	4.2357
15621	6.2139
33934	6.1140
7913	3.7216
7994	3.5277
2468	4.2479
6840	6.8754
12133	4.7176
11632871	5.9911
34863	6.9197
63968	4.2644
61739	4.9514
68437	6.5675
66895	5.0548
26260	6.2925
33932	6.4029
33933	6.5242
5027	5.2255
192748	3.7909
8282	4.9808
5004	3.7191
34188	6.5724
13114	3.1829
18280	4.9660
12024	5.3391
2068	4.9239
6835	5.6044
78998	3.8199
72056	3.9451
4626	5.2895
2169	5.2355
23115	4.6758
6492	5.2747
4103087	3.7517
9824	5.2884
15473	6.3103
34664	6.4641
9053802	3.9530
37904	6.7907
13856959	4.7512
12586	4.5772
5368	3.6756
707	7.5441
34665	6.3585
17098	6.0987
17099	6.5724
84188	6.9085
15620	6.5809
8111	7.0362
3210	4.2132
49469	5.1368
967	6.1834
158870	6.5807
2915	7.3814
83330	5.6835
157093	6.3362
4768	5.8666
34864	6.4030
14993	5.4552
8329	5.3044
970	6.9739
7917	3.9528
136000	6.7251
34866	6.8271
83374	6.3668
2297538	3.3543
20848	5.2454
457145	6.3974
8067	7.4717
37918	6.6474
457140	6.9475
34865	6.1446
8241	4.8670
14620	4.7374
6593	6.9925
21782117	6.5190
135983	6.3057
10540	5.1173
25472	4.8176
25605	6.7448
6464	4.3731
25677	7.1604
136001	6.3974
136003	6.7251
34666	6.5853
82753	6.0443
10438331	3.9151
2121	5.0837
1278	6.7130
4457	4.3952
62265	3.9037
11974	8.4041
31991	4.3147
481441	4.9775
34867	6.3724
84235	6.3057
13087	5.3523
2079	4.3879
2424	4.9632
5256	7.1831
7315	4.2776
15474	6.0901
37915	6.3432
40191	6.6030
29348	4.5662
26011	6.1293
28287	5.5870
62632	3.82
30932	5.0826
22172	5.2404
5899	4.2766
2297441	3.7040
37905	6.7448
3987	3.6529
33617	4.7572
2283071	6.5273
34830	4.7631
16568	4.2565
108106	5.2898
69223	5.2291
35581	6.5252
23912	5.3093
13302	5.4664
4932499	6.4683
3006	5.2670
56793	6.9495
13090	6.8829
34868	6.3724
10243	6.9930
13850879	4.4924
56791	6.3891
14674	4.5130
15729	4.2601
8060	4.81
9040	5.1784
34870	6.6030
30881	4.7473
17587	3.2208
34869	6.1293
457144	6.5196
5807	4.1788
9026	3.4972
3008	4.8285
4575	4.4174
135925	6.7863
4759	4.7572
82777	6.4182
34871	6.3418
454495	6.8883
6688	3.7396
36319	4.5459
533188	6.7086
34872	6.1140
10169	6.7941
11891	3.9529
56792	6.1522
26325081	4.9871
8058	4.8902
20493	4.8321
36278	4.9069
35580	6.3738
82755	6.6103
82842	4.7336
15417	4.2481
46262	6.8438
136002	6.8252
28941	3.8101
56123	4.1568
5342	6.3527
56784	6.7143
16182	6.3652
56785	6.6465
56790	6.8060
26563	5.9725
13303	5.2859
82765	6.6336
82767	4.8780
12705	5.2967
14826	7.6816
30816	5.0520
16481	5.3139
97173	6.4279
102720	6.4585
7051	5.0039
21924	6.1216
102721	6.6418
33458	6.8213
82818	6.4335
3548	5.0930
35579	6.4946
38839	4.6076
27749	4.8151
34667	6.3265
56795	6.1598
56788	6.3738
1994	4.8132
8939	4.8529
16482	5.3211
36972	6.8475
21106365	7.2489
4760	5.9245
34873	6.1064
7967	5.2621
559096	7.3971
35582	6.4641
56771	6.5405
13520	6.6855
56774	7.0107
9873	5.6884
3463	7.4592
37744	7.0079
12874	5.3065
46893	6.3585
82807	6.4030
35081	6.3967
56769	7.0420
35584	6.6336
3864	4.6988
13300034	6.1402
10292746	6.5190
33829	5.8026
102833	6.7907
47912	6.1446
13844817	3.6578
82817	6.3877
82762	6.8464
2839	4.9773
6842	7.7281
82754	6.8474
157094	6.5502
3229	4.7940
5237	6.8695
82840	4.4933
34189	6.4936
16736498	6.2194
7968	5.2109
29117	6.9117
33304	6.1369
56794	6.6159
13837319	4.9112
457138	6.3668
39406	6.6183
56780	6.7697
27793	7.3965
106355	6.8854
6767	5.5074
34847	6.5558
102897	6.4279
2581	3.9530
6417	4.3853
103011	6.5797
82712	6.6418
56781	6.8744
45444	6.4043
102947	6.9696
102933	6.7937
33457	6.7754
8287	5.9319
33280	6.4488
36029	5.6041
46263	6.8280
56777	6.6030
33666	6.6402
56787	6.3877
16736486	7.2602
102801	7.0298
82873	3.9828
8288	5.8746
4025	4.7240
17339596	4.2010
33456	6.5853
2629	5.0183
33386	6.1369
2003	8.4737
6514	5.5489
36973	6.9225
97172	6.7937
36974	6.5252
82819	6.4641
15572	4.8620
102856	6.8474
13115	5.2247
8800	7.2785
29153	7.4868
35583	6.6183
82820	6.1675
45445	6.3891
4886542	3.3768
103066	6.5502
46894	6.8781
32873	4.0880
35563	5.2929
17684	7.5045
44885	5.4863
46710	4.8442
33326	5.5745
4745	4.7340
26325088	4.1673
56772	6.6770
34848	6.3814
56760	6.6488
84346	7.1225
26325085	4.8483
28552	4.5024
12364	6.1345
56755	7.2551
82796	5.6025
35265	4.1195
56789	6.5701
4599	4.4280
24638	3.2722
56768	6.5953
13328	7.0796
4437893	4.5952
6371	4.8457
56778	6.7391
3277	4.2429
4526760	3.7993
21568	3.2686
96948	6.6724
16415	6.8365
193215	8.4737
26325087	4.4591
37779	6.9467
56779	6.1751
11274	4.2492
35585	6.8627
84344	6.4488
56786	6.3571
82797	6.7303
5363	5.4231
541032	5.6846
31129	7.3020
37749	6.0431
56776	6.6465
46264	6.1216
83413	6.6336
43354	6.3814
457139	6.9696
21429023	7.2602
97055	6.9169
4927801	5.3716
34859	7.0410
7260	6.1186
19939	5.1437
56756	6.5710
4719431	3.5155
102798	7.0298
36976	6.5863
45446	6.6312
56767	6.6259
8093	5.3425
29631	8.1783
34850	6.6488
14348	3.9530
559213	5.3450
6453	5.6122
84345	7.0715
56766	6.4196
102722	6.4890
33281	6.5944
1262	4.2827
36975	6.8627
154865	6.8558
102741	6.7030
26325082	4.9871
32555	3.7327
82740	7.0691
215802	6.1908
30459	4.9571
23977588	6.2194
4333	3.6011
18941	5.9343
97198	6.6724
37019	6.8003
82783	6.9378
37000	6.9531
39198	6.6259
56765	6.4120
46285	6.4182
4938407	6.2194
46284	6.6335
82806	6.6312
19722	5.0333
34116	5.2047
34668	6.5099
34851	6.8933
56773	6.4794
82798	5.9229
29282	5.3065
47913	6.1522
5772	7.2602
28827	4.0414
26915	4.8722
6066	4.1297
32952	6.6259
48518	4.5771
84347	6.6923
75956	6.0064
102857	6.8558
43353	6.3661
83414	6.6565
2940	6.5190
18445	4.7919
25304	5.2543
102787	6.9169
18444	4.7901
15010	3.6671
82823	6.6641
83411	3.9161
102742	6.9475
34190	6.7687
56761	7.1912
47914	6.7076
102743	6.9696
66326	4.0678
56559	3.9530
35529	4.9743
36710	6.7544
7991	4.9818
33832	5.3511
34852	6.8933
2927	6.1783
