Compound Id	ChiPath [SP-0]
692	2.0
6153	4.5
127983	2.0
291	0.0
21106179	3.577
16425	6.408
23208	2.707
6105	2.707
11148	2.0
274	2.707
6086	2.0
9256	6.077
923	2.707
937	0.0
6085	2.0
217	0.0
9484	4.5
22814	0.0
22408	0.0
9286	5.155
12577	5.207
6084	2.0
6128	3.577
9243	2.707
62827	6.784
6132	3.577
391	0.0
38403	8.362
1087	2.707
16641	2.707
7954	2.707
864	2.0
11153	2.707
748	2.0
6095	2.707
6094	2.707
518	N/A
16841	6.077
6148	4.5
2056044	10.155
6151	4.5
6087	2.0
9095782	7.0
4514529	0.0
10675065	7.439
21106169	5.207
172	2.707
763	2.0
7956	2.707
7577	3.414
6089	2.0
6111	2.121
29040	6.077
10606755	8.577
6098	2.707
6120	3.577
13837650	3.414
13853215	7.0
61149	10.155
12197	3.414
682	2.707
61346	7.707
7558	3.414
7556	3.414
454215	6.077
7557	3.414
278	2.707
7957	3.577
654	2.707
9461	6.621
6130	3.577
7555	3.414
11727	3.414
1114	3.577
14441700	5.207
8960	2.0
6083	2.0
454209	5.207
56442	3.414
6101	2.707
6097	2.707
175	3.577
4449912	3.414
6102	2.707
9016	6.077
7559	3.414
2018165	4.284
7733	4.121
3644	3.577
6156	4.5
512	3.414
171	3.577
9646	4.5
9254	6.077
7734	4.121
9411	7.492
13835550	3.414
6135	3.577
13837190	4.121
10325078	7.0
7732	4.121
6335	4.284
7738	3.536
14829	4.5
4481813	3.414
10765	4.284
71390	3.577
6149	4.5
13872989	3.414
9391	6.077
6146	4.5
3631	8.362
6121	3.577
61213	5.207
3441	6.077
11099	4.121
11806	4.121
6308	4.284
3168	4.121
6104	2.707
1004	3.414
66567	9.5
1039	2.707
7713	4.121
73583	7.0
6103	2.707
7566	3.414
9994	2.828
10709	4.121
6309	4.284
6088	2.0
13299573	7.707
13836674	3.414
13835316	3.577
6092	2.707
14694	5.207
6313	4.284
11230	4.284
7564	3.414
7616	4.992
2062437	6.077
7712	4.121
4483639	4.121
10437	3.414
30713	5.155
2282428	6.077
6188	7.0
4483638	4.121
7330	3.536
12442	3.414
7546	3.699
9251	6.077
18971812	7.0
71433	5.207
10113	4.284
11755	4.992
7790	4.243
107412	6.784
56144	8.577
56020	4.121
13835977	3.414
256	4.121
10054	4.5
1005	4.284
553742	3.414
558883	4.121
99596	6.077
6333	4.284
6321	4.284
23055	5.207
8525	4.992
6125	3.577
4514586	0.0
11526	4.992
6322	4.284
6320	4.284
13836549	9.464
6163	5.207
62826	6.784
6108	2.707
11729	3.414
14672	5.207
6118	3.577
7730	4.121
11756	4.992
8544	3.536
23255	4.284
6312	4.284
6338	4.284
12201	4.992
62597	4.121
8329688	5.207
13837797	5.536
10653	4.992
13835336	3.414
7782	4.828
21106015	3.414
7727	4.121
558928	3.414
6093	2.707
693	2.707
11110	4.828
6311	4.284
8896	3.536
5977	3.577
7728	4.121
2340753	5.207
6340	5.155
9253	6.077
7626	5.862
7604	4.992
7553	3.414
12209	4.828
394562	4.121
10325184	5.207
83734	6.077
6315	4.284
7627	5.862
7717	4.121
387	5.155
60524	4.284
11109	4.828
63631	5.155
6100	2.707
13866746	8.594
7010	4.992
14998	5.914
12446	4.992
7560	3.414
258	4.121
10053	4.5
124968	5.113
7716	4.121
7552	3.414
7737	3.536
10571	5.862
17619	N/A
11809	4.121
13836713	3.414
13836589	4.828
11833	4.828
13835235	3.414
7767	4.828
7030	4.406
13836021	4.121
10124	5.155
59573	5.914
10777	5.155
6341	5.155
10018	4.243
558020	5.113
12626	4.828
13836591	4.828
11996	5.914
6165	5.207
7714	4.121
13862665	5.699
6042	4.5
7630	5.862
259	4.992
7607	4.992
5894	4.284
21108550	5.983
7772	4.828
21111806	5.983
236	4.243
9614	5.113
62808	5.113
10492	5.699
7736	3.536
11055	5.914
10446	6.784
7463	5.699
7619	5.862
7016	4.992
13871721	4.121
7739	3.536
7706	5.699
7028	4.406
5730	4.5
6316	4.284
8903	4.243
24590970	6.077
21011	4.992
9325	5.983
415	4.121
55090	5.207
10947	4.992
10772140	4.284
28994	3.414
13839553	4.121
3973	6.784
71312	6.077
3951	5.155
592	5.155
8904	4.243
8899	3.536
60329	4.828
6406	5.862
2916	2.707
2293678	6.077
6119	3.577
29015	4.243
11680	5.699
7624	5.862
7615	4.992
7090	7.613
6122	3.577
7024	4.406
55188	5.914
11117	4.243
13835224	4.284
6176	6.077
62249	6.784
13803	6.621
10755	5.914
9377	5.536
15077490	6.077
7823	5.536
11125	5.536
6307	4.284
7787	4.243
6334	4.284
13255	5.276
109838	5.536
11849	5.536
173	3.577
66656	N/A
13837280	4.284
11845	5.536
11094	5.699
13854944	4.992
29000	4.992
8398	4.992
10791	5.862
8733	4.121
