Compound Id	ChiPathCluster [SPC-4]
692	0.0
6153	0.0
127983	0.0
291	0.0
21106179	0.0
16425	0.0
23208	0.0
6105	0.0
11148	0.0
274	0.0
6086	0.0
9256	2.598
923	0.0
937	0.0
6085	0.0
217	0.0
9484	0.0
22814	0.0
22408	0.0
9286	1.333
12577	1.061
6084	0.0
6128	0.0
9243	0.0
62827	2.937
6132	0.0
391	0.0
38403	2.444
1087	0.0
16641	0.0
7954	0.0
864	0.0
11153	0.0
748	0.0
6095	0.0
6094	0.0
518	N/A
16841	2.598
6148	0.0
2056044	4.232
6151	0.0
6087	0.0
9095782	4.5
4514529	0.0
10675065	1.412
21106169	1.061
172	0.0
763	0.0
7956	0.0
7577	0.0
6089	0.0
6111	0.0
29040	2.598
10606755	5.425
6098	0.0
6120	0.0
13837650	0.0
13853215	4.5
61149	6.529
12197	0.0
682	0.0
61346	1.061
7558	0.0
7556	0.0
454215	2.598
7557	0.0
278	0.0
7957	0.0
654	0.0
9461	0.75
6130	0.0
7555	0.0
11727	0.0
1114	0.0
14441700	1.061
8960	0.0
6083	0.0
454209	1.061
56442	0.0
6101	0.0
6097	0.0
175	0.0
4449912	0.0
6102	0.0
9016	2.598
7559	0.0
2018165	0.408
7733	0.0
3644	0.0
6156	0.0
512	0.0
171	0.0
9646	0.0
9254	2.598
7734	0.0
9411	2.235
13835550	0.0
6135	0.0
13837190	0.0
10325078	4.5
7732	0.0
6335	0.408
7738	0.0
14829	0.0
4481813	0.0
10765	0.408
71390	0.0
6149	0.0
13872989	0.0
9391	2.598
6146	0.0
3631	2.444
6121	0.0
61213	1.061
3441	2.598
11099	0.0
11806	0.0
6308	0.408
3168	0.0
6104	0.0
1004	0.0
66567	6.75
1039	0.0
7713	0.0
73583	4.5
6103	0.0
7566	0.0
9994	0.0
10709	0.0
6309	0.408
6088	0.0
13299573	1.061
13836674	0.0
13835316	0.0
6092	0.0
14694	1.061
6313	0.408
11230	0.408
7564	0.0
7616	0.289
2062437	2.598
7712	0.0
4483639	0.0
10437	0.0
30713	1.333
2282428	2.598
6188	4.5
4483638	0.0
7330	0.0
12442	0.0
7546	0.204
9251	2.598
18971812	4.5
71433	1.061
10113	0.408
11755	0.289
7790	0.0
107412	2.937
56144	5.425
56020	0.0
13835977	0.0
256	0.0
10054	0.0
1005	0.408
553742	0.0
558883	0.0
99596	2.598
6333	0.408
6321	0.408
23055	1.061
8525	0.289
6125	0.0
4514586	0.0
11526	0.577
6322	0.408
6320	0.408
13836549	3.643
6163	1.061
62826	2.937
6108	0.0
11729	0.0
14672	1.061
6118	0.0
7730	0.0
11756	0.289
8544	0.0
23255	0.408
6312	0.408
6338	0.408
12201	0.289
62597	0.0
8329688	1.061
13837797	0.0
10653	0.577
13835336	0.0
7782	0.0
21106015	0.0
7727	0.0
558928	0.0
6093	0.0
693	0.0
11110	0.0
6311	0.408
8896	0.0
5977	0.0
7728	0.0
2340753	1.061
6340	1.333
9253	2.598
7626	0.471
7604	0.289
7553	0.0
12209	0.0
394562	0.0
10325184	1.061
83734	2.598
6315	0.408
7627	0.471
7717	0.0
387	1.333
60524	0.408
11109	0.0
63631	1.333
6100	0.0
13866746	2.887
7010	0.577
14998	0.75
12446	0.289
7560	0.0
258	0.0
10053	0.0
124968	0.408
7716	0.0
7552	0.0
7737	0.0
10571	1.276
17619	N/A
11809	0.0
13836713	0.0
13836589	0.0
11833	0.0
13835235	0.0
7767	0.0
7030	0.408
13836021	0.0
10124	1.333
59573	1.707
10777	1.333
6341	1.333
10018	0.0
558020	0.408
12626	0.0
13836591	0.0
11996	0.75
6165	1.061
7714	0.0
13862665	0.289
6042	0.0
7630	0.471
259	0.289
7607	0.289
5894	0.408
21108550	0.816
7772	0.0
21111806	0.742
236	0.0
9614	0.408
62808	0.408
10492	0.289
7736	0.0
11055	0.75
10446	0.816
7463	0.493
7619	0.471
7016	0.577
13871721	0.0
7739	0.0
7706	0.289
7028	0.408
5730	0.0
6316	0.408
8903	0.0
24590970	2.598
21011	0.289
9325	1.138
415	0.0
55090	1.061
10947	0.577
10772140	0.408
28994	0.0
13839553	0.0
3973	2.937
71312	2.598
3951	1.333
592	1.333
8904	0.0
8899	0.0
60329	0.0
6406	1.276
2916	0.0
2293678	2.598
6119	0.0
29015	0.0
11680	0.493
7624	0.471
7615	0.289
7090	1.862
6122	0.0
7024	0.408
55188	1.707
11117	0.0
13835224	0.408
6176	2.598
62249	2.295
13803	2.030
10755	1.707
9377	0.0
15077490	2.598
7823	0.0
11125	0.0
6307	0.408
7787	0.0
6334	0.408
13255	0.742
109838	0.0
11849	0.0
173	0.0
66656	N/A
13837280	0.408
11845	0.0
11094	0.289
13854944	0.289
29000	0.289
8398	0.577
10791	1.276
8733	0.0
10786	1.276
8554	0.0
92731	3.976
7788	0.0
9233	0.0
1020	0.0
11992	0.691
6187	4.5
8158	0.612
11023	0.493
11731	0.0
11207996	0.691
1609	0.0
7721	0.0
1095	0.0
11121	0.0
10498	0.0
7065	1.207
7791	0.0
109705	5.473
7636	0.742
7621	0.471
11551	0.612
13835836	0.408
7711	0.0
8543	0.0
6040	0.0
10445	0.816
11351244	0.813
7770	0.0
23150	1.061
12161	2.121
13874867	0.691
31029	0.0
4444456	0.0
7769	0.0
18607	0.0
10001	0.471
7747	0.577
10788	1.276
23621376	0.0
5993	0.408
8560	0.0
555074	0.0
10437074	0.408
13861343	2.598
7705	0.289
8141	0.408
10512	0.0
11180	2.598
7701	0.289
62589	0.408
7686	0.408
5439	0.289
11056	0.75
7026	0.408
66675	4.5
2005981	0.0
7622	0.471
7684	0.408
8900	0.0
11025	0.493
7475	0.408
59674	0.0
21171407	0.0
11095	0.289
13837537	0.0
10614293	0.816
6326	0.408
56117	1.207
7466	0.493
29036	0.0
7761	0.289
21168808	0.408
11104	0.577
16778	0.0
13835376	0.0
127750	0.0
10790	1.276
2018460	2.295
68503	2.121
13863629	0.493
7674	0.408
1143	0.0
1108	0.408
7029	0.408
29001	0.471
11788	0.408
11732	0.75
7688	0.408
7515	0.493
11794	0.289
13836520	0.144
11678	0.493
2038738	0.493
8562	0.0
29012	0.289
21106535	0.577
13875283	0.816
13867413	0.493
13837702	0.0
5949	0.0
71089	0.408
7551	0.0
11706	0.493
66996	0.408
61487	1.061
10797	1.821
26325086	1.445
7478	0.408
11799	0.289
13839199	0.408
13835459	0.0
11793	0.289
10534	0.0
9326	1.138
63863	1.061
659	0.0
7459	0.493
10787	1.276
12228	N/A
18688	2.235
10795	1.821
55130	0.606
11086	0.408
11841	0.577
12012	0.0
4489	0.816
48024	0.408
11024	0.493
512621	N/A
66655	1.811
21106032	0.0
6330	0.408
11035	0.493
13439	1.061
7021	0.577
7018	0.577
120464	1.707
11864	0.0
4444608	0.0
10948	0.577
11761	0.471
12229	0.408
24099	0.0
22453	1.207
12499	3.643
7833	0.0
7657	0.606
7013	0.577
13837281	1.333
5708	0.612
7703	0.289
4512642	0.0
4516601	0.0
11244	1.333
4516599	0.0
11846	0.0
7812	0.0
10652594	N/A
7766	0.0
844	0.471
13816	0.577
19953955	0.0
7776	0.0
1141	0.742
11857	0.0
66021	0.408
10497	0.0
70715	0.408
21106520	0.408
66809	0.493
10452	2.561
10433	0.781
29107	1.333
10265264	0.816
13874733	0.408
11911	1.061
7811	0.0
13836399	0.0
7676	0.408
7064	1.207
349	0.0
10488	0.408
4514549	0.0
11193	2.937
4512361	0.0
11739	0.75
8552	0.289
8908	0.0
28986	0.408
10526	0.0
17443	0.493
68832	0.691
21800	1.138
10179173	0.816
81815	1.040
29016	0.577
7003	1.207
59447	0.408
13839109	0.289
13865426	0.606
7678	0.408
13842613	0.742
71430	0.933
7760	0.289
971	0.408
10420	0.408
11695	0.408
12643	0.408
7219	0.493
11784	0.408
7482	0.408
13838404	0.0
7679	0.408
15443	0.493
11434292	N/A
65936	0.493
13835209	0.0
7677	0.408
6342	1.333
15438	0.433
1348	0.408
11216	1.457
68328	2.561
4517338	0.577
11194	2.937
11819	0.577
13402	2.121
20843	1.138
55091	2.598
10487	0.408
15954	1.207
11045	0.493
11210	2.030
7521	0.816
7641	0.742
11543	1.207
13638	0.0
11752	0.289
7242	0.493
11843	0.289
7530	0.816
15765	1.138
10101	2.030
16791	0.0
11029	0.408
9633	0.0
28992	0.816
18717	2.295
6106	0.0
99440	0.816
7838	0.0
120621	0.471
9581	0.837
15413	1.436
7710	0.0
7536	0.493
7689	0.408
10710415	0.911
14751	0.493
7073	1.496
24533	0.493
7238	0.493
13835293	1.707
13866593	0.0
