Compound Id	PetitjeanNumber
7546	0.333
9251	0.333
18971812	0.333
71433	0.333
10113	0.333
11755	0.5
7790	0.0
107412	0.5
56144	0.5
56020	0.5
13835977	0.333
256	0.5
10054	0.5
1005	0.333
553742	0.333
558883	0.5
99596	0.333
6333	0.333
6321	0.333
23055	0.333
8525	0.5
6125	0.5
4514586	0.0
11526	0.5
6322	0.333
6320	0.333
13836549	0.2
6163	0.333
62826	0.5
6108	0.5
11729	0.333
14672	0.333
6118	0.5
7730	0.5
11756	0.5
8544	0.0
23255	0.333
6312	0.333
6338	0.333
12201	0.5
62597	0.5
8329688	0.333
13837797	0.5
10653	0.5
13835336	0.333
7782	0.4
21106015	0.333
7727	0.5
558928	0.333
6093	0.5
693	0.5
11110	0.4
6311	0.333
8896	0.0
5977	0.5
7728	0.5
2340753	0.333
6340	0.333
9253	0.333
7626	0.5
7604	0.5
7553	0.333
12209	0.4
394562	0.5
10325184	0.333
83734	0.333
6315	0.333
7627	0.5
7717	0.5
387	0.333
60524	0.333
11109	0.4
63631	0.333
6100	0.5
13866746	0.4
7010	0.5
14998	0.5
12446	0.5
7560	0.333
258	0.5
10053	0.5
124968	0.25
7716	0.5
7552	0.333
7737	0.0
10571	0.5
17619	0.5
11809	0.5
13836713	0.333
13836589	0.4
11833	0.4
13835235	0.333
7767	0.4
7030	0.333
13836021	0.5
10124	0.333
59573	0.5
10777	0.333
6341	0.333
10018	0.0
558020	0.25
12626	0.4
13836591	0.4
11996	0.5
6165	0.333
7714	0.5
13862665	0.4
6042	0.5
7630	0.5
259	0.5
7607	0.5
5894	0.333
21108550	0.4
7772	0.4
21111806	0.25
236	0.0
9614	0.25
62808	0.25
10492	0.4
7736	0.0
11055	0.5
10446	0.5
7463	0.4
7619	0.5
7016	0.5
13871721	0.5
7739	0.0
7706	0.4
7028	0.333
5730	0.5
6316	0.333
8903	0.0
24590970	0.333
21011	0.5
9325	0.25
415	0.5
55090	0.333
10947	0.5
10772140	0.333
28994	0.333
13839553	0.5
3973	0.5
71312	0.333
3951	0.333
592	0.333
8904	0.0
8899	0.0
60329	0.4
6406	0.5
2916	0.5
2293678	0.333
6119	0.5
29015	0.0
11680	0.4
7624	0.5
7615	0.5
7090	0.4
6122	0.5
7024	0.333
55188	0.5
11117	0.0
13835224	0.333
6176	0.333
62249	0.5
13803	0.5
10755	0.5
9377	0.5
15077490	0.333
7823	0.5
11125	0.5
6307	0.333
7787	0.0
6334	0.333
13255	0.5
109838	0.5
11849	0.5
173	0.5
66656	0.5
13837280	0.333
11845	0.5
11094	0.4
13854944	0.5
29000	0.5
8398	0.5
10791	0.5
8733	0.5
10786	0.5
8554	0.0
92731	0.5
7788	0.0
9233	0.5
1020	0.0
11992	0.4
6187	0.333
8158	0.5
11023	0.4
11731	0.333
11207996	0.4
1609	0.4
7721	0.5
1095	0.0
11121	0.5
10498	0.5
7065	0.4
7791	0.0
109705	0.333
7636	0.5
7621	0.5
11551	0.5
13835836	0.5
7711	0.5
8543	0.5
6040	0.4
10445	0.5
11351244	0.333
7770	0.4
23150	0.5
12161	0.5
13874867	0.4
31029	0.333
4444456	0.5
7769	0.4
18607	0.5
10001	0.5
7747	0.4
10788	0.5
23621376	0.4
5993	0.333
8560	0.5
555074	0.5
10437074	0.25
13861343	0.333
7705	0.4
8141	0.333
10512	0.4
11180	0.333
7701	0.4
62589	0.25
7686	0.25
5439	0.5
11056	0.5
7026	0.333
66675	0.333
2005981	0.5
7622	0.5
7684	0.25
8900	0.0
11025	0.4
7475	0.5
59674	0.4
21171407	0.333
11095	0.4
13837537	0.0
10614293	0.5
6326	0.333
56117	0.5
7466	0.4
29036	0.5
7761	0.5
21168808	0.333
11104	0.4
16778	0.5
13835376	0.429
127750	0.429
10790	0.5
2018460	0.5
68503	0.5
13863629	0.5
7674	0.25
1143	0.5
1108	0.25
7029	0.333
29001	0.5
11788	0.25
11732	0.5
7688	0.25
7515	0.5
11794	0.4
13836520	0.5
11678	0.4
2038738	0.4
8562	0.5
29012	0.5
21106535	0.5
13875283	0.4
13867413	0.4
13837702	0.4
5949	0.5
71089	0.25
7551	0.333
11706	0.5
66996	0.25
61487	0.333
10797	0.5
26325086	0.25
7478	0.5
11799	0.4
13839199	0.25
13835459	0.0
11793	0.4
10534	0.0
9326	0.25
63863	0.5
659	0.5
7459	0.4
10787	0.5
12228	0.25
18688	0.4
10795	0.5
55130	0.5
11086	0.25
11841	0.5
12012	0.429
4489	0.4
48024	0.25
11024	0.4
512621	0.5
66655	0.4
21106032	0.4
6330	0.333
11035	0.5
13439	0.5
7021	0.5
7018	0.5
120464	0.5
11864	0.429
4444608	0.5
10948	0.5
11761	0.5
12229	0.25
24099	0.4
22453	0.5
12499	0.2
7833	0.429
7657	0.5
7013	0.5
13837281	0.333
5708	0.5
7703	0.4
4512642	0.429
4516601	0.429
11244	0.333
4516599	0.429
11846	0.5
7812	0.5
10652594	0.167
7766	0.4
844	0.5
13816	0.5
19953955	0.5
7776	0.4
1141	0.25
11857	0.0
66021	0.25
10497	0.5
70715	0.25
21106520	0.25
66809	0.4
10452	0.25
10433	0.5
29107	0.333
10265264	0.4
13874733	0.25
11911	0.333
7811	0.5
13836399	0.429
7676	0.25
7064	0.4
349	0.429
10488	0.25
4514549	0.0
11193	0.5
4512361	0.429
11739	0.4
8552	0.5
8908	0.0
28986	0.5
10526	0.5
17443	0.4
68832	0.4
21800	0.25
10179173	0.4
81815	0.5
29016	0.5
7003	0.5
59447	0.25
13839109	0.429
13865426	0.5
7678	0.25
13842613	0.25
71430	0.5
7760	0.5
971	0.25
10420	0.429
11695	0.5
12643	0.25
7219	0.4
11784	0.25
7482	0.429
13838404	0.5
7679	0.25
15443	0.4
11434292	0.5
65936	0.4
13835209	0.4
7677	0.25
6342	0.333
15438	0.4
1348	0.333
11216	0.4
68328	0.5
4517338	0.5
11194	0.5
11819	0.4
13402	0.5
20843	0.25
55091	0.333
10487	0.25
15954	0.4
11045	0.429
11210	0.5
7521	0.4
7641	0.25
11543	0.4
13638	0.0
11752	0.5
7242	0.4
11843	0.429
7530	0.4
15765	0.25
10101	0.5
16791	0.429
11029	0.5
9633	0.5
28992	0.4
18717	0.5
6106	0.5
99440	0.5
7838	0.429
120621	0.5
9581	0.4
15413	0.5
7710	0.5
7536	0.429
7689	0.25
10710415	0.5
14751	0.4
7073	0.5
24533	0.4
7238	0.4
13835293	0.5
13866593	0.5
13875196	0.5
120489	0.4
10197150	0.4
374462	0.333
13839575	0.5
8569	0.5
11600	0.4
5889	0.25
191367	0.5
6967	0.25
192642	0.5
1078	0.4
23101	0.5
17558	0.429
55123	0.5
68179	0.5
733	0.5
11042	0.4
21132380	0.25
9349	0.4
73412	0.4
235	0.4
7827	0.5
68156	0.5
773	0.0
17880	0.5
20119	0.4
70714	0.25
7225	0.4
7786	0.4
7224	0.4
13448	0.4
7673	0.25
10940	0.25
10939	0.25
13842993	0.333
29025	0.5
1664	0.25
7128	0.4
455420	0.5
11866	0.429
21105905	0.4
10772050	0.333
26765	0.4
7681	0.25
7837	0.429
553642	0.0
21106560	0.4
11830	0.4
7810	0.5
7815	0.5
13842001	0.4
21169510	0.4
11930	0.5
10437135	0.5
7835	0.429
19956441	0.429
78	0.4
67991	0.5
455353	0.5
13875281	0.25
2039535	0.5
13837686	0.25
7240	0.4
123993	0.4
7849	0.5
7803	0.429
11783	0.25
13839441	0.5
18219	0.5
83866	0.25
13875160	0.4
11865	0.429
11077	0.25
21106586	0.5
13835772	0.25
83850	0.25
7221	0.4
11699	0.429
7385	0.5
7391	0.5
7670	0.5
13860335	0.4
19231	0.4
29005	0.5
7443	0.5
22191	0.5
7802	0.429
7389	0.5
7241	0.4
6179	0.333
7694	0.5
24972	0.4
62489	0.4
6286	0.5
7528	0.4
11660	0.5
62230	0.4
8568	0.5
7129	0.4
69371	0.5
10784857	0.143
21105871	0.25
13839082	0.4
63889	0.4
21109330	0.333
10937	0.25
7236	0.4
1577	0.333
122090	0.5
8909	0.0
11716	0.5
12231	0.25
10384035	0.5
6270	0.5
156255	0.333
7659	0.25
11409	0.4
6402	0.25
11919	0.5
7856	0.5
13257	0.4
21106036	0.5
13840690	0.4
7765	0.4
7538	0.5
71787	0.4
441	0.5
2606	0.333
11795	0.4
6287	0.5
14692	0.444
7223	0.4
7685	0.25
123860	0.444
7672	0.25
9970	0.25
13857694	0.25
16159	0.5
7088	0.4
28969	0.5
12069	0.429
11265	0.5
13648	0.4
13876539	0.5
7533	0.4
7131	0.4
7434	0.5
13866817	0.4
6977	0.4
13854136	0.25
447	0.4
13837760	0.25
13835151	0.4
191	0.429
7234	0.4
71628	0.5
7132	0.4
11087	0.25
18801	0.429
13837988	0.25
10696	0.333
76894	0.5
12456	0.444
12445	0.5
69569	0.5
12809	0.444
7138	0.4
10236	0.25
13863618	0.4
4446445	0.5
3954	0.5
55205	0.5
11021	0.5
14198	0.25
29026	0.5
5976	0.25
13875258	0.4
9903	0.25
7183	0.5
21181	0.5
13839416	0.429
7851	0.5
18410	0.429
13865680	0.4
21112023	0.5
503239	0.4
4878	0.25
932	0.5
12010	0.5
63908	0.5
5830	0.5
13839308	0.5
14680	0.429
28682	0.4
14169248	0.5
63310	0.4
11671339	0.333
391428	0.4
122446	0.5
238	0.4
7239	0.4
11863	0.429
2041618	0.5
13851576	0.4
13854248	0.25
10437215	0.429
8070	0.4
370	0.5
455090	0.4
11632	0.5
14840	0.444
2656	0.25
78828	0.5
10422	0.429
20939	0.5
69914	0.333
9976	0.5
73479	0.5
924	0.4
6883	0.5
5979	0.333
577	0.25
13658	0.4
21106366	0.5
7419	0.429
14299946	0.333
331	0.4
7448	0.429
7509	0.444
12632	0.5
61001	0.5
28982	0.5
11604	0.4
62534	0.429
62408	0.5
123207	0.4
75951	0.429
13837787	0.4
13839123	0.4
59483	0.25
18724	0.4
7850	0.5
13875432	0.25
8665	0.5
13839128	0.4
13875219	0.4
456015	0.4
55084	0.444
6974	0.25
8657	0.4
13849981	0.429
26824	0.5
72793	0.429
21106014	0.4
6296	0.25
14256731	0.5
13860775	0.4
7140	0.4
13869339	0.4
13647	0.4
764	0.4
7800	0.444
8071	0.4
13835932	0.4
7809	0.5
4449	0.25
13839110	0.25
29029	0.444
21106525	0.5
7142	0.4
132	0.5
12220	0.5
20570	0.4
21106144	0.4
7190	0.5
8140	0.4
13869451	0.25
15461	0.5
76394	0.5
7518	0.4
8520	0.5
8883	0.25
6079	0.5
2931	0.5
10536	0.5
25552	0.4
13848808	0.5
10181341	0.5
10328	0.25
15846	0.444
5596	0.25
4962	0.4
13869462	0.4
11871	0.429
10265270	0.4
222538	0.5
768	0.25
2849146	0.5
8674	0.5
13869480	0.4
12635	0.5
65523	0.5
6999	0.4
2441	0.5
7662	0.25
13856352	0.5
7506	0.5
6897	0.429
8186	0.5
15431	0.5
58234	0.5
21106146	0.4
15387	0.444
8574	0.444
1015	0.25
26325090	0.444
13842573	0.4
9564	0.4
221226	0.429
8912	0.0
7848	0.5
13875441	0.25
13863774	0.5
13871718	0.429
10179239	0.4
10227261	0.455
776	0.25
906	0.4
21168813	0.4
4366810	0.5
7170	0.5
12821	0.4
13619	0.5
392	0.4
8097	0.4
299166	0.5
21106013	0.4
13869414	0.5
21111817	0.4
7511	0.5
24641	0.5
21106020	0.5
17131	0.5
10756	0.5
7984	0.5
10404	0.5
13853953	0.4
12218	0.444
21105897	0.429
13862559	0.4
5593	0.25
123	0.5
11773	0.5
13846663	0.5
10451	0.167
7852	0.5
7872	0.5
13662	0.5
12637	0.455
376	0.5
6780	0.4
6794	0.5
21106018	0.4
72551	0.5
15427	0.429
13859497	0.5
11576	0.5
6635	0.4
21111781	0.4
11080	0.25
13835630	0.5
105291	0.4
14846	0.5
13868640	0.4
21105859	0.429
11862	0.429
8910	0.0
14227	0.4
10437210	0.5
11589	0.429
64699	0.4
8098	0.4
589165	0.5
6781	0.4
12933	0.429
13853758	0.5
9893	0.429
6621	0.4
558878	0.5
8855	0.4
10980	0.5
206561	0.429
15855	0.5
13835126	0.5
5882	0.429
13864445	0.25
21170967	0.5
12478	0.5
21105870	0.429
13229	0.5
13849989	0.5
24535	0.5
18019	0.5
73390	0.429
6674	0.4
11591	0.429
67360	0.5
553578	0.5
10437335	0.429
14593	0.429
10432	0.4
7745	0.4
21159695	0.429
7891	0.455
10972	0.4
11557190	0.5
8183	0.5
12219	0.444
880	0.5
1446	0.5
2923	0.4
6775	0.4
12954	0.5
8576	0.5
21105848	0.5
68109	0.5
7882	0.5
120548	0.5
10181339	0.429
6788	0.5
13853943	0.4
11672	0.429
57726	0.25
10892	0.4
6898	0.429
1905	0.4
21106470	0.4
6950	0.25
13860434	0.5
12972	0.5
21106148	0.429
10664	0.4
7890	0.455
71876	0.5
7176	0.429
15965	0.5
67653	0.444
13487	0.444
9088156	0.429
7871	0.5
68224	0.375
18	0.4
4511751	0.5
10181338	0.429
10756390	0.429
84971	0.5
388391	0.5
13871489	0.444
11629	0.429
2241	0.4
21106519	0.5
11460	0.5
7189	0.5
8521	0.5
13876103	0.429
11510	0.4
14349	0.444
7211	0.429
2937774	0.5
11584	0.429
21105998	0.5
6736	0.4
4963	0.4
6789	0.5
6737	0.4
59482	0.5
81814	0.444
14021447	0.5
71	0.5
80863	0.5
955	0.5
7145	0.4
917	0.5
3350	0.4
10616	0.4
7172	0.5
10257	0.4
953	0.5
1151	0.4
21106571	0.4
6827	0.429
11422	0.5
21106163	0.4
10025	0.444
13835344	0.429
15853	0.455
21106140	0.5
10801109	0.5
86394	0.5
21106145	0.5
62310	0.5
13835706	0.5
7092	0.4
1448	0.5
8182	0.5
21106518	0.4
10437239	0.5
13848793	0.5
68676	0.429
16180	0.5
7600	0.5
13846959	0.5
6773	0.5
7340	0.5
13837329	0.429
21106581	0.429
16475	0.5
7146	0.4
185	0.25
6828	0.429
11488212	0.5
6646	0.5
10801842	0.5
16387	0.444
11586	0.5
62472	0.429
16388	0.444
21108576	0.5
6480	0.4
23083	0.5
10628694	0.4
7892	0.455
71437	0.25
5644	0.4
10909	0.429
10918	0.5
8935	0.429
4510206	0.429
7757	0.5
13846749	0.5
2298886	0.5
6550	0.4
8341	0.5
7208	0.429
11882	0.5
4611	0.5
13835351	0.5
8374	0.444
70682	0.444
13492	0.5
13677	0.5
6739	0.4
17347	0.4
7875	0.5
11777	0.25
7310	0.5
11465	0.429
2157	0.5
8150	0.5
7302	0.5
7202	0.429
7042	0.5
6035	0.429
11776	0.25
10908	0.333
10850	0.5
556589	0.429
7299	0.5
8577	0.5
21106900	0.5
17652	0.5
5915	0.5
10106	0.5
63518	0.444
17868	0.429
6706	0.4
10851	0.5
11588	0.5
79969	0.444
6675	0.4
71193	0.5
2206	0.5
13867714	0.429
4445317	0.429
10849	0.5
11595	0.429
1906	0.429
6193	0.5
67270	0.4
16177	0.5
6033	0.5
6478	0.4
15517	0.4
10841	0.5
13574	0.429
8319	0.4
7964	0.5
15789876	0.5
21105699	0.429
13622	0.462
10829	0.4
11507	0.4
7585	0.5
6790	0.5
15495	0.444
13860	0.4
10831	0.4
56515	0.429
20124	0.5
744	0.4
10343	0.333
218253	0.429
454319	0.476
76154	0.5
33084	0.4
67414	0.333
220998	0.5
15867	0.444
7901	0.5
14627	0.4
21106570	0.4
10449	0.25
10813	0.4
199342	0.444
15755	0.5
15702	0.5
62484	0.429
4522053	0.5
8273	0.429
11883	0.462
8262	0.5
642951	0.429
15747	0.455
15524	0.429
13837303	0.444
305	0.5
230	0.5
14995	0.4
10733068	0.375
256210	0.5
33421	0.429
67470	0.5
33416	0.0
14994	0.4
15756	0.5
12938	0.5
6588	0.5
15475	0.5
7279	0.429
23886	0.429
14472	0.5
15476	0.5
42330	0.429
2991	0.5
12682	0.429
4762	0.429
361	0.333
6592	0.333
11884	0.462
15488	0.429
15478	0.333
21106573	0.4
11003	0.5
15489	0.5
15861	0.333
7155	0.333
64155	0.5
2627	0.5
24142	0.5
8073	0.333
44152	0.429
26325080	0.5
8916	0.444
4267	0.5
33455	0.5
15619	0.429
96749	0.429
18336	0.429
5236	0.5
440	0.429
2973	0.429
3173	0.5
2185	0.444
1361549	0.5
7915	0.462
30600	0.429
1438	0.4
15477	0.4
10437836	0.5
8120	0.5
26010	0.429
7152	0.333
13846658	0.5
8470	0.5
3544	0.444
15621	0.5
33934	0.5
7913	0.5
7994	0.5
2468	0.5
6840	0.429
12133	0.375
11632871	0.0
34863	0.429
63968	0.5
61739	0.5
68437	0.5
66895	0.455
26260	0.5
33932	0.429
33933	0.429
5027	0.5
192748	0.429
8282	0.5
5004	0.455
34188	0.5
13114	0.444
18280	0.5
12024	0.5
2068	0.2
6835	0.5
78998	0.467
72056	0.462
4626	0.5
2169	0.5
23115	0.444
6492	0.4
4103087	0.333
9824	0.333
15473	0.429
34664	0.429
9053802	0.462
37904	0.429
13856959	0.5
12586	0.5
5368	0.444
707	0.2
34665	0.5
17098	0.5
17099	0.5
84188	0.5
15620	0.4
8111	0.429
3210	0.5
49469	0.5
967	0.2
158870	0.5
2915	0.333
83330	0.5
157093	0.5
4768	0.5
34864	0.429
14993	0.333
8329	0.444
970	0.429
7917	0.5
136000	0.5
34866	0.429
83374	0.429
2297538	0.444
20848	0.5
457145	0.5
8067	0.2
37918	0.429
457140	0.333
34865	0.5
8241	0.455
14620	0.375
6593	0.333
21782117	0.333
135983	0.429
10540	0.467
25472	0.5
25605	0.5
6464	0.333
25677	0.429
136001	0.5
136003	0.333
34666	0.429
82753	0.5
10438331	0.429
2121	0.429
1278	0.429
4457	0.5
62265	0.5
11974	0.4
31991	0.444
481441	0.5
34867	0.429
84235	0.429
13087	0.5
2079	0.5
2424	0.333
5256	0.429
7315	0.5
15474	0.444
37915	0.5
40191	0.5
29348	0.5
26011	0.5
28287	0.429
62632	0.5
30932	0.5
22172	0.444
5899	0.5
2297441	0.375
37905	0.5
3987	0.444
33617	0.375
2283071	0.333
34830	0.444
16568	0.444
108106	0.375
69223	0.5
35581	0.429
23912	0.5
13302	0.429
4932499	0.429
3006	0.444
56793	0.429
13090	0.5
34868	0.429
10243	0.2
13850879	0.5
56791	0.5
14674	0.444
15729	0.444
8060	0.5
9040	0.429
34870	0.5
30881	0.444
17587	0.444
34869	0.5
457144	0.5
5807	0.444
9026	0.5
3008	0.5
4575	0.5
135925	0.4
4759	0.375
82777	0.5
34871	0.429
454495	0.429
6688	0.333
36319	0.5
533188	0.429
34872	0.5
10169	0.5
11891	0.467
56792	0.444
26325081	0.5
8058	0.444
20493	0.5
36278	0.5
35580	0.5
82755	0.429
82842	0.429
15417	0.444
46262	0.5
136002	0.5
28941	0.444
56123	0.429
5342	0.5
56784	0.5
16182	0.444
56785	0.429
56790	0.5
26563	0.0
13303	0.375
82765	0.5
82767	0.5
12705	0.375
14826	0.5
30816	0.5
16481	0.5
97173	0.429
102720	0.5
7051	0.444
21924	0.444
102721	0.5
33458	0.429
82818	0.429
3548	0.444
35579	0.429
38839	0.5
27749	0.444
34667	0.5
56795	0.5
56788	0.5
1994	0.429
8939	0.5
16482	0.5
36972	0.5
21106365	0.429
4760	0.375
34873	0.444
7967	0.333
559096	0.375
35582	0.429
56771	0.5
13520	0.429
56774	0.429
9873	0.429
3463	0.5
37744	0.5
12874	0.375
46893	0.5
82807	0.429
35081	0.444
56769	0.429
35584	0.5
3864	0.444
13300034	0.444
10292746	0.333
33829	0.444
102833	0.429
47912	0.5
13844817	0.5
82817	0.5
82762	0.333
2839	0.444
6842	0.429
82754	0.333
157094	0.429
3229	0.444
5237	0.429
82840	0.455
34189	0.429
16736498	0.429
7968	0.333
29117	0.5
33304	0.444
56794	0.429
13837319	0.462
457138	0.429
39406	0.5
56780	0.429
27793	0.333
106355	0.5
6767	0.5
34847	0.429
102897	0.429
2581	0.5
6417	0.429
103011	0.5
82712	0.5
56781	0.5
45444	0.5
102947	0.5
102933	0.429
33457	0.5
8287	0.429
33280	0.5
36029	0.444
46263	0.5
56777	0.5
33666	0.444
56787	0.5
16736486	0.333
102801	0.5
82873	0.5
8288	0.429
4025	0.5
17339596	0.444
33456	0.429
2629	0.444
33386	0.444
2003	0.333
6514	0.444
36973	0.429
97172	0.429
36974	0.429
82819	0.429
15572	0.5
102856	0.5
13115	0.444
8800	0.333
29153	0.429
35583	0.5
82820	0.444
45445	0.5
4886542	0.429
103066	0.429
46894	0.5
32873	0.5
35563	0.5
17684	0.429
44885	0.5
46710	0.5
33326	0.429
4745	0.455
26325088	0.5
56772	0.429
34848	0.444
56760	0.5
84346	0.5
26325085	0.5
28552	0.444
12364	0.5
56755	0.429
82796	0.444
35265	0.5
56789	0.5
4599	0.5
24638	0.444
56768	0.444
13328	0.333
4437893	0.5
6371	0.5
56778	0.429
3277	0.5
4526760	0.5
21568	0.444
96948	0.429
16415	0.5
193215	0.333
26325087	0.5
37779	0.5
56779	0.5
11274	0.429
35585	0.5
84344	0.5
56786	0.5
82797	0.5
5363	0.5
541032	0.4
31129	0.333
37749	0.444
56776	0.429
46264	0.444
83413	0.5
43354	0.444
457139	0.333
21429023	0.333
97055	0.429
4927801	0.25
34859	0.429
7260	0.5
19939	0.5
56756	0.5
4719431	0.444
102798	0.4
36976	0.429
45446	0.5
56767	0.444
8093	0.444
29631	0.2
34850	0.5
14348	0.471
559213	0.444
6453	0.429
84345	0.5
56766	0.5
102722	0.429
33281	0.444
1262	0.5
36975	0.5
154865	0.429
102741	0.5
26325082	0.5
32555	0.5
82740	0.5
215802	0.444
30459	0.5
23977588	0.429
4333	0.444
18941	0.375
97198	0.429
37019	0.429
82783	0.5
37000	0.429
39198	0.444
56765	0.444
46285	0.5
4938407	0.429
46284	0.5
82806	0.5
19722	0.444
34116	0.444
34668	0.5
34851	0.5
56773	0.5
82798	0.5
29282	0.444
47913	0.444
5772	0.333
28827	0.5
26915	0.5
6066	0.5
32952	0.444
48518	0.5
84347	0.5
75956	0.222
102857	0.429
43353	0.444
83414	0.444
2940	0.333
18445	0.444
25304	0.5
102787	0.429
18444	0.444
15010	0.455
82823	0.5
83411	0.5
102742	0.5
34190	0.429
56761	0.5
47914	0.429
102743	0.333
66326	0.5
56559	0.471
35529	0.5
36710	0.5
7991	0.5
33832	0.5
34852	0.5
2927	0.5
154866	0.429
35588	0.5
59833	0.444
12730	0.455
8243	0.467
15699	0.5
64559	0.5
56023	0.455
56782	0.5
549017	0.5
97240	0.5
33282	0.444
20545	0.471
36977	0.429
4066	0.444
2457	0.429
77706	0.444
4813314	0.455
56770	0.5
29847	0.455
56763	0.444
56757	0.444
102834	0.333
7928	0.5
4939096	0.429
36771	0.5
56764	0.5
9817	0.5
36978	0.5
34191	0.444
84348	0.5
45678	0.5
7929	0.474
82738	0.5
37994	0.455
106356	0.429
36979	0.429
10085	0.5
39407	0.444
11369	0.4
56762	0.444
37745	0.5
36981	0.444
56758	0.5
4744	0.455
36980	0.5
11359	0.2
6057	0.5
56775	0.444
6640	0.2
37004	0.5
4956170	0.444
34853	0.444
56783	0.444
4941232	0.444
82736	0.5
47915	0.444
4060	0.375
16139	0.5
2635909	0.455
15822	0.5
13338	0.429
12543	0.444
36983	0.444
96868	0.429
96864	0.429
56759	0.5
6058	0.5
36982	0.5
33983	0.444
36984	0.444
82831	0.5
45447	0.5
33407	0.444
2271976	0.455
4575338	0.5
24388	0.5
3171	0.5
12367	0.444
15637	0.429
82821	0.444
34860	0.5
11936	0.333
72522	0.474
82786	0.444
6542	0.333
97224	0.429
97234	0.429
5148	0.444
34854	0.444
3534	0.455
46137	0.5
12536	0.455
77887	0.5
6559	0.467
33984	0.444
26325084	0.5
11897	0.5
9242615	0.5
97233	0.429
26325083	0.5
46525	0.5
7988	0.5
46136	0.444
33142	0.5
33141	0.5
34418	0.5
5739	0.444
97142	0.429
2928	0.5
8817	0.444
36986	0.5
82834	0.5
47916	0.444
8078	0.455
4617	0.4
550258	0.5
35205	0.5
36985	0.5
46739	0.5
3326	0.444
35566	0.444
55075	0.2
2908	0.5
4913	0.5
4777	0.455
2181	0.5
6528	0.471
5557	0.5
97257	0.429
6639	0.2
33986	0.444
45448	0.5
33316	0.444
36988	0.444
105648	0.444
82679	0.444
35912	0.444
102923	0.333
8004	0.5
11898	0.5
36987	0.5
20390	0.5
3972	0.5
5590	0.5
11899	0.476
154958	0.444
3513	0.429
7970	0.5
154062	0.429
4629	0.455
36990	0.444
85876	0.5
26916	0.5
77764	0.455
33985	0.444
35108	0.444
82751	0.444
5660	0.5
36989	0.5
6519	0.462
11917	0.5
2925	0.444
16576	0.455
4447447	0.444
2284017	0.333
5554	0.5
39394	0.444
509179	0.182
77874	0.462
4444070	0.5
4228778	0.471
82822	0.444
43456	0.467
24247	0.462
4445165	0.467
34192	0.444
37764	0.462
2342810	0.5
2075	0.444
12017	0.5
6367	0.5
77933	0.5
2768	0.455
11283	0.5
5791	0.5
96965	0.429
33198	0.429
91304	0.444
35206	0.444
6281	0.5
82759	0.5
66316	0.5
154959	0.444
8804	0.375
8799	0.375
82870	0.462
5376	0.455
5553	0.5
15484	0.444
135795	0.5
49560	0.467
2246	0.444
12072	0.478
21106505	0.471
36968	0.467
2625	0.444
33255	0.5
4444102	0.5
5198	0.5
82852	0.462
2699	0.444
5773	0.455
4444107	0.455
11900	0.5
26325089	0.5
77730	0.5
39145	0.444
8103122	0.444
11901	0.48
6366	0.5
5932	0.5
15827	0.429
136695	0.5
29089	0.5
5678	0.455
5768	0.5
8763	0.286
11146	0.5
5113	0.5
17499	0.143
24722	0.308
94701	0.444
11902	0.481
6013	0.5
31006	0.462
34697	0.462
18949	0.5
10162	0.455
48085	0.462
