Compound Id	AutocorrelationCharge [ATSc3]
692	0.0
6153	0.118
127983	0.0
291	0.0
21106179	0.079
16425	0.078
23208	0.0
6105	0.037
11148	0.0
274	0.054
6086	0.0
9256	-0.260
923	0.0
937	0.0
6085	0.0
217	0.0
9484	0.029
22814	0.0
22408	0.0
9286	-0.221
12577	-0.162
6084	0.0
6128	0.008
9243	-0.010
62827	-0.295
6132	0.060
391	0.0
38403	0.023
1087	0.037
16641	-0.004
7954	0.0
864	0.0
11153	0.024
748	0.0
6095	-0.001
6094	0.0
518	0.0
16841	-0.217
6148	0.021
2056044	-0.202
6151	0.076
6087	0.0
9095782	-0.187
4514529	0.0
10675065	-0.052
21106169	-0.150
172	-0.024
763	0.0
7956	0.030
7577	0.140
6089	0.0
6111	0.0
29040	-0.201
10606755	-0.333
6098	-0.003
6120	0.0
13837650	-0.050
13853215	-0.254
61149	-0.442
12197	-0.001
682	-0.009
61346	0.112
7558	-0.002
7556	0.0
454215	-0.228
7557	0.0
278	0.035
7957	0.0
654	0.012
9461	-0.158
6130	0.046
7555	0.0
11727	0.111
1114	0.024
14441700	0.028
8960	0.0
6083	0.0
454209	-0.009
56442	-0.002
6101	-0.003
6097	-0.004
175	-0.038
4449912	-0.002
6102	-0.035
9016	-0.169
7559	-0.012
2018165	-0.095
7733	-0.002
3644	-0.015
6156	0.0
512	-0.019
171	-0.006
9646	0.0
9254	-0.199
7734	0.119
9411	-0.243
13835550	-0.034
6135	-0.042
13837190	0.209
10325078	-0.235
7732	-0.004
6335	0.069
7738	0.006
14829	0.017
4481813	-0.012
10765	0.0
71390	0.040
6149	0.062
13872989	-0.002
9391	-0.121
6146	-0.019
3631	0.044
6121	-0.008
61213	-0.099
3441	-0.151
11099	0.0
11806	-0.002
6308	0.0
3168	-0.004
6104	0.017
1004	-0.007
66567	-0.092
1039	0.005
7713	0.0
73583	-0.139
6103	-0.001
7566	-0.028
9994	-0.002
10709	0.014
6309	0.0
6088	0.0
13299573	0.104
13836674	0.0
13835316	0.003
6092	-0.003
14694	-0.093
6313	-0.015
11230	0.016
7564	-0.003
7616	0.041
2062437	-0.051
7712	0.0
4483639	-0.002
10437	-0.004
30713	-0.162
2282428	-0.185
6188	-0.225
4483638	-0.002
7330	0.0
12442	-0.062
7546	-0.005
9251	-0.193
18971812	-0.160
71433	0.0
10113	-0.003
11755	0.102
7790	0.533
107412	-0.262
56144	-0.320
56020	0.0
13835977	0.0
256	-0.019
10054	-0.010
1005	0.002
553742	-0.032
558883	0.0
99596	-0.073
6333	0.010
6321	-0.035
23055	0.022
8525	0.049
6125	0.005
4514586	0.0
11526	0.355
6322	-0.031
6320	-0.014
13836549	-0.322
6163	0.0
62826	-0.250
6108	0.002
11729	0.002
14672	-0.013
6118	-0.005
7730	-0.001
11756	0.073
8544	-0.001
23255	-0.005
6312	-0.006
6338	-0.033
12201	0.0
62597	-0.018
8329688	-0.082
13837797	0.024
10653	0.078
13835336	-0.058
7782	0.120
21106015	-0.070
7727	-0.042
558928	-0.032
6093	0.014
693	0.014
11110	-0.002
6311	-0.022
8896	0.0
5977	0.037
7728	-0.083
2340753	-0.071
6340	0.0
9253	-0.156
7626	-0.031
7604	0.0
7553	0.0
12209	-0.002
394562	-0.016
10325184	-0.092
83734	-0.179
6315	-0.007
7627	0.034
7717	-0.028
387	-0.023
60524	-0.012
11109	0.0
63631	0.009
6100	-0.001
13866746	-0.230
7010	0.0
14998	-0.030
12446	0.0
7560	-0.001
258	-0.007
10053	-0.007
124968	0.152
7716	-0.003
7552	-0.002
7737	0.006
10571	0.086
17619	-0.033
11809	0.002
13836713	0.001
13836589	-0.061
11833	0.014
13835235	-0.095
7767	0.0
7030	0.252
13836021	-0.057
10124	-0.002
