Compound Id	MDE [MDEC-11]
692	0.0
6153	0.0
127983	0.0
291	0.0
21106179	0.0
16425	0.0
23208	0.0
6105	0.0
11148	0.0
274	0.0
6086	1.0
9256	0.0
923	0.0
937	0.0
6085	1.0
217	0.0
9484	0.0
22814	0.0
22408	0.0
9286	0.0
12577	0.0
6084	1.0
6128	0.0
9243	0.0
62827	0.0
6132	0.0
391	0.0
38403	0.0
1087	0.0
16641	0.0
7954	0.5
864	0.0
11153	0.0
748	0.0
6095	0.5
6094	0.5
518	0.0
16841	0.0
6148	0.0
2056044	0.0
6151	0.0
6087	0.0
9095782	0.333
4514529	0.0
10675065	0.0
21106169	0.0
172	0.0
763	0.0
7956	0.5
7577	0.0
6089	0.0
6111	0.0
29040	0.0
10606755	0.0
6098	0.0
6120	1.5
13837650	0.0
13853215	0.0
61149	0.0
12197	0.333
682	0.0
61346	0.0
7558	0.333
7556	0.333
454215	0.0
7557	0.333
278	0.0
7957	1.5
654	0.5
9461	0.0
6130	0.0
7555	0.333
11727	0.0
1114	1.5
14441700	0.0
8960	0.0
6083	0.0
454209	0.333
56442	0.333
6101	0.0
6097	0.0
175	0.5
4449912	0.333
6102	0.0
9016	0.0
7559	0.0
2018165	0.0
7733	0.25
3644	0.5
6156	3.0
512	0.0
171	0.0
9646	3.0
9254	0.0
7734	0.0
9411	0.0
13835550	0.0
6135	0.0
13837190	0.25
10325078	0.0
7732	0.25
6335	0.333
7738	0.0
14829	0.0
4481813	0.0
10765	1.145
71390	0.0
6149	0.0
13872989	0.0
9391	0.0
6146	1.5
3631	0.0
6121	0.5
61213	0.0
3441	0.0
11099	0.25
11806	0.25
6308	1.145
3168	0.25
6104	0.0
1004	0.0
66567	0.0
1039	0.5
7713	0.25
73583	0.0
6103	0.0
7566	0.0
9994	0.0
10709	0.25
6309	1.145
6088	0.0
13299573	0.0
13836674	0.0
13835316	0.0
6092	0.0
14694	0.0
6313	0.5
11230	1.145
7564	0.0
7616	0.25
2062437	0.0
7712	0.25
4483639	0.25
10437	0.0
30713	0.0
2282428	0.0
6188	0.0
4483638	0.25
7330	0.0
12442	0.0
7546	0.0
9251	0.0
18971812	0.333
71433	2.449
10113	1.145
11755	0.5
7790	0.0
107412	0.0
56144	0.0
56020	0.25
13835977	0.0
256	0.0
10054	1.5
1005	0.0
553742	0.0
558883	0.25
99596	0.0
6333	0.0
6321	0.333
23055	0.0
8525	0.25
6125	0.0
4514586	0.0
11526	0.25
6322	0.333
6320	0.333
13836549	0.0
6163	2.449
62826	0.0
6108	0.0
11729	0.333
14672	2.449
6118	0.5
7730	0.25
11756	0.0
8544	0.0
23255	0.333
6312	0.5
6338	0.0
12201	0.945
62597	0.0
8329688	0.0
13837797	0.167
10653	0.25
13835336	0.0
7782	0.0
21106015	0.0
7727	0.0
558928	0.0
6093	0.0
693	0.0
11110	0.2
6311	0.5
8896	0.0
5977	0.0
7728	0.0
2340753	0.0
6340	2.289
9253	0.0
7626	1.890
7604	0.945
7553	0.0
12209	0.2
394562	0.0
10325184	0.0
83734	0.0
6315	0.333
7627	0.945
7717	0.0
387	0.5
60524	0.5
11109	0.2
63631	2.289
6100	0.0
13866746	0.0
7010	0.909
14998	2.121
12446	0.945
7560	0.0
258	0.0
10053	1.5
124968	0.0
7716	0.0
7552	0.0
7737	0.0
10571	0.945
17619	1.890
11809	0.0
13836713	0.0
13836589	0.2
11833	0.2
13835235	0.0
7767	0.2
7030	0.0
13836021	0.0
10124	2.289
59573	2.040
10777	1.145
6341	0.5
10018	0.0
558020	0.0
12626	0.0
13836591	0.0
11996	2.121
6165	1.145
7714	0.0
13862665	0.2
6042	0.0
7630	0.25
259	0.0
7607	0.25
5894	0.5
21108550	0.0
7772	0.0
21111806	0.0
236	0.0
9614	0.0
62808	0.0
10492	0.5
7736	0.0
11055	2.121
10446	2.121
7463	0.2
7619	1.890
7016	0.25
13871721	0.0
7739	0.0
7706	0.2
7028	0.0
5730	0.0
6316	0.0
8903	0.0
24590970	0.0
21011	0.25
9325	0.0
415	0.0
55090	1.145
10947	0.25
10772140	0.0
28994	0.0
13839553	0.0
3973	0.0
71312	0.0
3951	0.5
592	0.0
8904	0.0
8899	0.0
60329	0.0
6406	0.945
2916	0.0
2293678	0.0
6119	0.0
29015	0.0
11680	0.2
7624	1.890
7615	0.0
7090	0.0
6122	0.5
7024	0.0
55188	2.040
11117	0.0
13835224	0.0
6176	2.449
62249	2.121
13803	1.732
10755	2.040
9377	0.0
15077490	0.0
7823	0.167
11125	0.0
6307	0.5
7787	0.0
6334	0.333
13255	0.25
109838	0.167
11849	0.167
173	0.0
66656	3.299
13837280	0.0
11845	0.167
11094	0.814
13854944	0.5
29000	0.5
8398	0.333
10791	0.945
8733	0.0
10786	1.944
8554	0.0
92731	0.0
7788	0.0
9233	0.25
1020	0.0
11992	0.814
6187	0.0
8158	0.75
11023	0.766
11731	0.333
11207996	0.333
1609	0.0
7721	0.0
1095	0.0
11121	0.167
10498	0.0
7065	0.814
7791	0.0
109705	0.0
7636	0.0
7621	0.945
11551	0.75
13835836	0.655
7711	0.0
8543	0.0
6040	0.0
10445	3.299
11351244	0.0
7770	0.0
23150	4.948
12161	1.5
13874867	0.2
31029	0.0
4444456	0.0
7769	0.0
18607	0.25
10001	0.5
7747	0.814
10788	0.909
23621376	0.0
5993	0.5
8560	0.167
555074	0.167
10437074	0.0
13861343	0.0
7705	0.5
8141	0.0
10512	0.0
11180	2.289
7701	0.0
62589	0.0
7686	0.0
5439	0.0
11056	0.945
7026	0.0
66675	5.880
2005981	0.0
7622	0.945
7684	0.0
8900	0.0
11025	0.2
7475	0.167
59674	0.0
21171407	0.0
11095	0.2
13837537	0.0
10614293	3.299
6326	0.0
56117	1.574
7466	0.2
29036	0.0
7761	0.5
21168808	0.0
11104	1.629
16778	0.0
13835376	0.143
127750	0.143
10790	0.945
2018460	0.0
68503	1.5
13863629	0.0
7674	0.0
1143	0.0
1108	0.0
7029	0.0
29001	0.25
11788	0.0
11732	1.5
7688	0.0
7515	0.167
11794	0.2
13836520	0.0
11678	0.2
2038738	0.0
8562	0.167
29012	0.167
21106535	0.0
13875283	0.0
13867413	0.0
13837702	0.0
5949	0.0
71089	0.0
7551	0.0
11706	0.167
66996	0.0
61487	1.145
10797	1.890
26325086	0.945
7478	0.167
11799	0.0
13839199	0.0
13835459	0.0
11793	0.5
10534	0.0
9326	0.0
63863	1.890
659	0.5
7459	0.25
10787	0.909
12228	0.0
18688	1.897
10795	3.222
55130	0.721
11086	0.0
11841	1.442
12012	0.0
4489	0.0
48024	0.0
11024	0.333
512621	4.965
66655	4.483
21106032	0.0
6330	0.0
11035	0.669
13439	4.948
7021	0.25
7018	0.0
120464	0.909
11864	0.143
4444608	0.0
10948	0.0
11761	1.890
12229	0.0
24099	0.0
22453	0.669
12499	0.0
7833	0.143
7657	0.721
7013	0.0
13837281	0.0
5708	0.25
7703	0.5
4512642	0.143
4516601	0.143
11244	0.5
4516599	0.143
11846	0.0
7812	0.0
10652594	2.648
7766	0.0
844	0.0
13816	0.25
19953955	0.0
7776	0.0
1141	0.0
11857	0.0
66021	0.0
10497	0.0
70715	0.0
21106520	0.0
66809	0.0
10452	4.308
10433	0.721
29107	1.145
10265264	0.2
13874733	0.0
11911	0.0
7811	0.0
13836399	0.0
7676	0.0
7064	0.25
349	0.143
10488	0.0
4514549	0.0
11193	1.145
4512361	0.143
11739	0.814
8552	0.0
8908	0.0
28986	0.167
10526	0.0
17443	0.0
68832	0.2
21800	0.333
10179173	0.2
81815	0.0
29016	0.721
7003	0.721
59447	0.0
13839109	0.143
13865426	0.167
7678	0.0
13842613	0.25
71430	0.167
7760	0.167
971	0.0
10420	0.143
11695	0.167
12643	0.0
7219	0.0
11784	0.0
7482	0.143
13838404	0.0
7679	0.0
15443	0.0
11434292	3.880
65936	0.0
13835209	0.0
7677	0.0
6342	0.0
15438	0.0
1348	0.0
11216	0.766
68328	4.073
4517338	0.333
11194	1.944
11819	0.814
13402	1.5
20843	0.333
55091	0.0
10487	0.0
15954	0.766
11045	0.143
11210	0.75
7521	0.2
7641	0.25
11543	0.814
13638	0.0
11752	0.25
7242	0.0
11843	0.143
7530	0.2
15765	0.333
10101	0.75
16791	0.143
11029	0.167
9633	0.0
28992	0.2
18717	2.121
6106	0.0
99440	2.121
7838	0.0
120621	0.945
9581	0.0
15413	1.225
7710	0.0
7536	0.143
7689	0.0
10710415	0.669
14751	0.0
7073	1.442
24533	0.0
7238	0.0
13835293	0.5
13866593	0.0
13875196	0.0
