Compound Id	BCUT [BCUTc-1l]
1039	-0.226407577851608
7713	-0.306952295442931
73583	-0.18619695662833
6103	-0.233762459172020
7566	-0.436813315997692
9994	-0.402590318625195
10709	-0.410937834200385
6309	-0.293085342228441
6088	-0.167104542522008
13299573	-0.207482372528281
13836674	-0.212309378429116
13835316	-0.148938369052228
6092	-0.143560330591196
14694	-0.200899575568636
6313	-0.388848367741813
11230	-0.345577531557677
7564	-0.363907447452970
7616	-0.286714364200276
2062437	-0.189421591325750
7712	-0.170508481000964
4483639	-0.181130783019298
10437	-0.173459134230643
30713	-0.241890391059068
2282428	-0.242069185884444
6188	-0.203858870061096
4483638	-0.181130783019298
7330	-0.153164539334416
12442	-0.280076056149219
7546	-0.393849744611953
9251	-0.237486092428774
18971812	-0.236250644330010
71433	-0.303287974183747
10113	-0.179453555655999
11755	-0.315538231725442
7790	-0.348678194983467
107412	-0.226277167609953
56144	-0.239232025959623
56020	-0.178683176603871
13835977	-0.359273849054356
256	-0.302852811953898
10054	-0.167033453709469
1005	-0.351378287378502
553742	-0.187605006605115
558883	-0.178683176603871
99596	-0.200498607831411
6333	-0.347371750611346
6321	-0.299501627481187
23055	-0.192989166608313
8525	-0.316136138243567
6125	-0.146537378224531
4514586	-0.163003559526270
11526	-0.327907077536458
6322	-0.294690885250568
6320	-0.392771905331087
13836549	-0.256628866475617
6163	-0.168103184644902
62826	-0.226304506067653
6108	-0.198253480542155
11729	-0.223913356568478
14672	-0.405624790956396
6118	-0.140177418833482
7730	-0.316501120847175
11756	-0.204263527839318
8544	-0.140500559273198
23255	-0.327771441027172
6312	-0.421345167852344
6338	-0.189645430810526
12201	-0.163256884539021
62597	-0.395402428124045
8329688	-0.206083173937712
13837797	-0.372614483202652
10653	-0.318986624873668
13835336	-0.394444989543094
7782	-0.318312786092059
21106015	-0.419115445686662
7727	-0.409725061731339
558928	-0.187605006605115
6093	-0.190963138113649
693	-0.300009681715949
11110	-0.306803057018404
6311	-0.262335958261337
8896	-0.152797442108960
5977	-0.149915946410923
7728	-0.408770311809555
2340753	-0.201399280369709
6340	-0.163517376075595
9253	-0.1978907926379
7626	-0.375319647414515
7604	-0.170395413617525
7553	-0.189300757543626
12209	-0.422983641097617
394562	-0.298055498984690
10325184	-0.201949375948980
83734	-0.214831460089365
6315	-0.170103212787799
7627	-0.313091185803256
7717	-0.436739421722784
387	-0.188832452264614
60524	-0.266746885142497
11109	-0.306948088059971
63631	-0.343145301796262
6100	-0.143162107098506
13866746	-0.256895119771346
7010	-0.169151345619797
14998	-0.380966239280190
12446	-0.168797039352956
7560	-0.1788433813066
258	-0.421714133093128
10053	-0.136801645920692
124968	-0.220326909550248
7716	-0.329990460150619
7552	-0.162917322784466
7737	-0.380627853051229
10571	-0.318782895678278
17619	-0.374014669615854
11809	-0.421574812953529
13836713	-0.226292193033992
13836589	-0.408747904429533
11833	-0.410930092153237
13835235	-0.418353059330297
7767	-0.170505165176607
7030	-0.315095669243119
13836021	-0.419850426333899
10124	-0.157858911021788
59573	-0.360060664569233
10777	-0.299206329722313
6341	-0.331346324999221
10018	-0.373892700856224
558020	-0.242009102960707
12626	-0.395706533486115
13836591	-0.418325430558215
11996	-0.375328866643236
6165	-0.389831180221075
7714	-0.173456326519574
13862665	-0.311710198770564
6042	-0.117773013304229
7630	-0.266638495495207
259	-0.351365016956018
7607	-0.299493669432815
5894	-0.221048959806198
21108550	-0.239833875514878
7772	-0.302856506951896
21111806	-0.239722292349061
236	-0.180664866071845
9614	-0.238859788101961
62808	-0.2357996305704
10492	-0.318038050390150
7736	-0.307000657400093
11055	-0.170456950743892
10446	-0.310055739773079
7463	-0.315932492791033
7619	-0.164615304071396
7016	-0.299207371047701
13871721	-0.416949362026179
7739	-0.151741862862507
7706	-0.315866437673265
7028	-0.400029818962077
5730	-0.118298807364941
6316	-0.171646430710150
8903	-0.213562408093720
24590970	-0.180612189060381
21011	-0.392764907246454
9325	-0.262300815501085
415	-0.363753871179712
55090	-0.166755175869649
10947	-0.392504821294723
10772140	-0.335788992541682
28994	-0.305089680159170
13839553	-0.421541865464283
3973	-0.351485945655233
71312	-0.242683531914561
3951	-0.347090250132495
592	-0.404865085901565
8904	-0.290813240666636
8899	-0.278313331766235
60329	-0.379656515356864
6406	-0.315428388008366
2916	-0.166165377593192
2293678	-0.187453363062379
6119	-0.155264779734542
29015	-0.397369337664728
11680	-0.318982375827504
7624	-0.311581547180715
7615	-0.158596576986513
7090	-0.190950975506197
6122	-0.138201537493632
7024	-0.146886307870935
55188	-0.405371459938912
11117	-0.160791090697632
13835224	-0.415152320325721
6176	-0.298910505036118
62249	-0.318578231726557
13803	-0.338699208951312
10755	-0.167985522230787
9377	-0.250648515858695
15077490	-0.198315121563526
7823	-0.380655994253697
11125	-0.318305897250412
6307	-0.157474038663249
7787	-0.152797442108960
6334	-0.281442526872155
13255	-0.374758005432185
109838	-0.38183199618775
11849	-0.380914996383984
173	-0.281728466688318
66656	-0.377307889381887
13837280	-0.144798556805426
11845	-0.170770564463396
11094	-0.170501821810772
13854944	-0.419830928617948
29000	-0.395708334623636
8398	-0.395447634396146
10791	-0.298912634182790
8733	-0.395681581767546
10786	-0.169039160744001
8554	-0.402852162961530
92731	-0.226126621954884
7788	-0.142310734047122
9233	-0.161970982049562
1020	-0.230554456028303
11992	-0.312887538944284
6187	-0.204981567350782
8158	-0.303655401828784
11023	-0.170392083283319
11731	-0.171358814079996
11207996	-0.312889267967028
1609	-0.410890973306583
7721	-0.1788410570316
1095	-0.210430052200819
11121	-0.170688839171118
10498	-0.436266858696104
7065	-0.315728774750626
7791	-0.315985104957283
109705	-0.191066616722615
7636	-0.311755745588347
7621	-0.2994868522394
11551	-0.169039640115237
13835836	-0.353929990311091
7711	-0.170160083269023
8543	-0.218368801348078
6040	-0.395718010038397
10445	-0.159339711786173
11351244	-0.263747160560239
7770	-0.262626745234201
23150	-0.380600972819912
12161	-0.345713932332493
13874867	-0.349486586312126
31029	-0.166241485590514
4444456	-0.212008913718323
7769	-0.329993866664117
18607	-0.223702547091781
10001	-0.331542246232672
7747	-0.315595449607871
10788	-0.299199045683360
23621376	-0.316493799900176
5993	-0.364305844954147
8560	-0.170505143266967
555074	-0.181125900506030
10437074	-0.211381385898334
13861343	-0.252628881673254
7705	-0.393441360415378
8141	-0.299185328820046
10512	-0.173464070304224
11180	-0.414921178606073
7701	-0.331549470633844
62589	-0.345252322929445
7686	-0.343000532031909
5439	-0.303299240876276
11056	-0.389824147207572
7026	-0.418077265146802
66675	-0.161188413115123
2005981	-0.316332427912298
7622	-0.392757915832682
7684	-0.378055413797920
8900	-0.2188581409814
11025	-0.299200174156322
7475	-0.315928883725259
59674	-0.394759441720363
21171407	-0.151817731238909
11095	-0.299497386714824
13837537	-0.399825961742654
10614293	-0.159339711786173
6326	-0.209781663536767
56117	-0.357064786906467
7466	-0.303138331730628
29036	-0.160896163596068
7761	-0.318299084813027
21168808	-0.232766636979889
11104	-0.164718465459546
16778	-0.393451140633104
13835376	-0.379573216817693
127750	-0.381811935987430
10790	-0.392236546233576
2018460	-0.189311756372939
68503	-0.364279414012551
13863629	-0.381633141974850
7674	-0.146886345410680
1143	-0.280823846051005
1108	-0.173357047290585
7029	-0.315623721345374
29001	-0.299997194175986
11788	-0.335805292544012
11732	-0.395701238840989
7688	-0.227155755516456
7515	-0.315662776617772
11794	-0.392767623902090
13836520	-0.390261075261515
11678	-0.418102122590894
2038738	-0.422667608805891
8562	-0.316006497465092
29012	-0.315860150423679
21106535	-0.389039710407469
13875283	-0.238862738165886
13867413	-0.349029734507276
13837702	-0.363887619497976
5949	-0.302860389210017
71089	-0.210519690807045
7551	-0.192232111008927
11706	-0.318985738905809
66996	-0.189003792959769
61487	-0.160336527977160
10797	-0.298617593901307
26325086	-0.326623233196829
7478	-0.293624516126152
11799	-0.169854036216933
13839199	-0.291785039547677
13835459	-0.342116790340459
11793	-0.395720712170852
10534	-0.163738245729762
9326	-0.404769941237540
63863	-0.372466919844605
659	-0.259591814165410
7459	-0.395450319854826
10787	-0.392496781118912
12228	N/A
18688	-0.315524120995326
10795	-0.163300418994225
55130	-0.312883286808338
11086	-0.156712353326919
11841	-0.380121808585104
12012	-0.318309241348454
4489	-0.369885244286084
48024	-0.342082093408087
11024	-0.395710993327904
512621	-0.296713421805715
66655	-0.376363782735639
21106032	-0.218639339214148
6330	-0.281426210061544
11035	-0.170501799635569
13439	-0.159226402628809
7021	-0.290468450264263
7018	-0.417796853828717
120464	-0.166479433597874
11864	-0.422983570409612
4444608	-0.382152003326819
10948	-0.414773488556757
11761	-0.155750425810714
12229	-0.272402395150468
24099	-0.395730036537025
22453	-0.315724437166495
12499	-0.379295391526329
7833	-0.170693238907822
7657	-0.315924403738407
7013	-0.213589753353435
13837281	-0.140288695436193
5708	-0.163515266935377
7703	-0.345322541624764
4512642	-0.168912021422673
4516601	-0.181126041344310
11244	-0.281065520225014
4516599	-0.168912021422673
11846	-0.262631350758080
7812	-0.421716440181248
10652594	-0.331660201269774
7766	-0.170764034429180
844	-0.350704570826350
13816	-0.281139849104608
19953955	-0.316493814110695
7776	-0.178848486242106
1141	-0.357030562182971
11857	-0.164821247940816
66021	-0.225424108882051
10497	-0.170437861753739
70715	-0.192950009829252
21106520	-0.230266548689956
66809	-0.385371407837647
10452	-0.332348675414213
10433	-0.315391773349871
29107	-0.281196380483993
10265264	-0.146761352920165
13874733	-0.230538983184186
11911	-0.167204837431659
7811	-0.363881955097271
13836399	-0.418328238538853
7676	-0.202655602551473
7064	-0.331345135633534
349	-0.17050515057365
10488	-0.315642074601508
4514549	-0.105752742394378
11193	-0.331136690208097
4512361	-0.181126041344310
11739	-0.389826871066571
8552	-0.351368777723076
8908	-0.152797442108960
28986	-0.299193378336998
10526	-0.173471911612019
17443	-0.384341475705394
68832	-0.299859387644650
21800	-0.161991077794157
10179173	-0.146761352920165
81815	-0.161473055766515
29016	-0.315853700330672
7003	-0.307951809142743
59447	-0.313702027719935
13839109	-0.378588808425004
13865426	-0.315850900629048
7678	-0.418078764754772
13842613	-0.288944080901133
71430	-0.356105906570010
7760	-0.299501294888034
971	-0.409384614172307
10420	-0.315931611826902
11695	-0.303132158869146
12643	-0.388438645402056
7219	-0.171874545375674
11784	-0.228390588057805
7482	-0.315658505336536
13838404	-0.134466678577187
7679	-0.299188900340434
15443	-0.302555515977213
11434292	N/A
65936	-0.259869610771971
13835209	-0.421728651548109
7677	-0.327500571233411
6342	-0.173516399387775
15438	-0.145410214216331
1348	-0.332043338762399
11216	-0.389556606452703
68328	-0.372125494711166
4517338	-0.266020087986155
11194	-0.389294959200067
11819	-0.392770334366983
13402	-0.167750255754351
20843	-0.224545099020326
55091	-0.288836780413459
10487	-0.169816723371434
15954	-0.392499473382492
11045	-0.315656472529529
11210	-0.389295909339050
7521	-0.150483281128817
7641	-0.150381287588269
11543	-0.417715868223147
13638	-0.315992371060624
11752	-0.281429960943807
7242	-0.226971329504020
11843	-0.315863532711452
7530	-0.332056622026966
15765	-0.161991077794157
10101	-0.319630571903423
16791	-0.175986235077297
11029	-0.392490852220925
9633	-0.250658125928305
28992	-0.224545982939238
18717	-0.391967063219675
6106	-0.137610148323593
99440	-0.392750793558769
7838	-0.302864245000158
120621	-0.281418685686947
9581	-0.373765940835107
15413	-0.335622865628896
7710	-0.195917195664809
7536	-0.318989242237913
7689	-0.203730480851891
10710415	-0.383604851291666
14751	-0.145522378546778
7073	-0.315188015899714
24533	-0.227127778521480
7238	-0.373871056627598
13835293	-0.420763500644841
13866593	-0.363892816969939
13875196	-0.373873503032686
120489	-0.372542293886482
10197150	-0.347371850818549
374462	-0.357946996390205
13839575	-0.408764537976481
8569	-0.380642287118927
11600	-0.353966405450440
5889	-0.353312230926896
191367	-0.170754351139952
6967	-0.149102878205467
192642	-0.280836813880814
1078	-0.339720910754621
23101	-0.357296371298251
17558	-0.170505157493955
55123	-0.318312738054606
68179	-0.260931249392094
733	-0.417763908633278
11042	-0.226959931200374
21132380	-0.227232947972257
9349	-0.322895826629512
73412	-0.218638653052948
235	-0.387768512374639
7827	-0.166103802067627
68156	-0.395733505264350
773	-0.349176818260027
17880	-0.170785422486489
20119	-0.281433226136457
70714	-0.211754288983677
7225	-0.261956332113239
7786	-0.140754805789714
7224	-0.434035611902631
13448	-0.159441197893197
7673	-0.179313906333909
10940	-0.226959101823436
10939	-0.298894242076823
13842993	-0.406619699169862
29025	-0.170693302388327
1664	-0.322816194902643
7128	-0.170405228422015
455420	-0.410934328390676
11866	-0.262635925923407
21105905	-0.230261772593913
10772050	-0.327343262816289
26765	-0.281132139125982
7681	-0.217392234830899
7837	-0.395723688593205
553642	-0.151205462073766
21106560	-0.230544125619398
11830	-0.170773661656985
7810	-0.170785102621109
7815	-0.178855979520495
13842001	-0.419832158745608
21169510	-0.311338078808646
11930	-0.280742924045202
10437135	-0.367983839803209
7835	-0.330000844324867
19956441	-0.316493895842364
78	-0.433639594768596
67991	-0.339909794719149
455353	-0.393456012361882
13875281	-0.202036097933137
2039535	-0.352686798299744
13837686	-0.383502923065365
7240	-0.294892632719384
123993	-0.392222413539699
7849	-0.170505157763355
7803	-0.331556231672061
11783	-0.228758640611772
13839441	-0.421735247571119
18219	-0.162890842068526
83866	-0.414337538058034
13875160	-0.202655197166149
11865	-0.173479629624224
11077	-0.229976992950466
21106586	-0.315641490823029
13835772	-0.408968290583841
83850	-0.414337538058034
7221	-0.230523765854123
11699	-0.303135307049764
7385	-0.170257835598109
7391	-0.370927979224045
7670	-0.299179481805954
13860335	-0.420787828199282
19231	-0.378419830472309
29005	-0.315935122277227
7443	-0.385703861421713
22191	-0.299854871198216
7802	-0.299505176241901
7389	-0.260887615116303
7241	-0.259901330325849
6179	-0.139938307749706
7694	-0.315652178710824
24972	-0.223565682788657
62489	-0.401372609097376
6286	-0.306870831326766
7528	-0.311844569557206
11660	-0.150483377851020
62230	-0.389288827226867
8568	-0.315867035718333
7129	-0.158575936029694
69371	-0.151747529598523
10784857	-0.332338719067814
21105871	-0.409363614234649
13839082	-0.385702624263553
63889	-0.206753762824823
21109330	-0.411190558438507
10937	-0.230250003690764
7236	-0.266743297357565
1577	-0.315737510682865
122090	-0.353840724231226
8909	-0.152797442108960
11716	-0.31565983814606
12231	-0.275028991260168
10384035	-0.340161192419395
6270	-0.312382330607738
156255	-0.357952760189208
7659	-0.150273429896106
11409	-0.148999976629420
6402	-0.1534233779873
11919	-0.166664271876185
7856	-0.315996422509775
13257	-0.206741493304760
21106036	-0.262961451591006
13840690	-0.217139535645644
7765	-0.196184640459527
7538	-0.318992723735274
71787	-0.280190793440448
441	-0.389463650073016
2606	-0.383230923807456
11795	-0.281421257716769
6287	-0.284667170257980
14692	-0.306948039360676
7223	-0.362791928169113
7685	-0.207522548854665
123860	-0.379304351384811
7672	-0.139620130227795
9970	-0.392490784200865
13857694	-0.163962452295061
16159	-0.212788400311159
7088	-0.156174993036871
28969	-0.305563525868275
12069	-0.170784979587937
11265	-0.157980683980652
13648	-0.297276588820887
13876539	-0.302843102134895
7533	-0.395446004878024
7131	-0.417568474800489
7434	-0.395446149455607
13866817	-0.164036806847732
6977	-0.150375279379672
13854136	-0.352884755373746
447	-0.405327491880659
13837760	-0.404885851700228
13835151	-0.322727098541778
191	-0.351404809970068
7234	-0.311484239642328
71628	-0.302647196549130
7132	-0.298823085638413
11087	-0.140790569922913
18801	-0.395736267506919
13837988	-0.197855719229731
10696	-0.332348675414214
76894	-0.352794603862087
12456	-0.170785430357263
12445	-0.281410157807228
69569	-0.336726274812482
12809	-0.306948038974353
7138	-0.187080440936011
10236	-0.148995975591398
13863618	-0.408447889100337
4446445	-0.298071143500781
3954	-0.310398876108325
55205	-0.281437088776436
11021	-0.395120263405916
14198	-0.153542630886805
29026	-0.262640458675435
5976	-0.280530709012032
13875258	-0.172915685715923
9903	-0.130625675395601
7183	-0.150483464255555
21181	-0.281135723248291
13839416	-0.421736675691271
7851	-0.330004296410986
18410	-0.170505132990297
13865680	-0.408948163171681
21112023	-0.298836734967011
503239	-0.298578057546567
4878	-0.409192010888925
932	-0.421719350035312
12010	-0.170785226255809
63908	-0.374135802033718
5830	-0.421669764884096
13839308	-0.436572311199467
14680	-0.178863359195677
28682	-0.297227635184441
14169248	-0.276209891587604
63310	-0.274895714359953
11671339	-0.327796096839166
391428	-0.171197151629110
122446	-0.280039758709233
238	-0.331081554500646
7239	-0.216733382261868
11863	-0.170785422730485
2041618	-0.330150804791223
13851576	-0.194426071504509
13854248	-0.321178544214853
10437215	-0.352416457159651
8070	-0.331076838550330
370	-0.351372895286404
455090	-0.312624284723624
11632	-0.163243695110067
14840	-0.170505164838869
2656	-0.368356062520684
78828	-0.352974964721084
10422	-0.303138812681410
20939	-0.171237227955097
69914	-0.324532228291315
9976	-0.299200726608084
73479	-0.385409488732756
924	-0.337606426841828
6883	-0.318518741390796
5979	-0.136371353613603
577	-0.33684264124549
13658	-0.220950636053420
21106366	-0.299483952116957
7419	-0.170498247126248
14299946	-0.350501518492692
331	-0.407965401109113
7448	-0.167098770766697
7509	-0.315938610730814
12632	-0.299510271621518
61001	-0.298844947343605
28982	-0.385705610398950
11604	-0.385695103288768
62534	-0.260890971009372
62408	-0.260890728591806
123207	-0.206745622838088
75951	-0.299854861406508
13837787	-0.405595971955821
13839123	-0.385408451754243
59483	-0.286881914641478
18724	-0.230553457026579
7850	-0.173487224082639
13875432	-0.385628517750476
8665	-0.409389970200152
13839128	-0.385398077633564
13875219	-0.385701540893659
456015	-0.199995779946277
55084	-0.315655499676487
6974	-0.383878796414681
8657	-0.385681319318903
13849981	-0.385495109584470
26824	-0.336078122597480
72793	-0.299693848965335
21106014	-0.302108247536719
6296	-0.294356945330669
14256731	-0.300167555243140
13860775	-0.399845130945716
7140	-0.331084467696758
13869339	-0.322891214731130
13647	-0.133096395275408
764	-0.386683190637272
7800	-0.318996180114586
8071	-0.331030387924722
13835932	-0.417751095397657
7809	-0.196194780627363
4449	-0.357954206348247
13839110	-0.385684431315407
29029	-0.389464492718120
21106525	-0.322730676115313
7142	-0.385700610866921
132	-0.385725884726644
12220	-0.380647821958480
20570	-0.325653578522651
21106144	-0.187013945807862
7190	-0.331084576381276
8140	-0.383504066502935
13869451	-0.322834336023752
15461	-0.154920948554517
76394	-0.261946936983916
7518	-0.163097544231397
8520	-0.357197803035065
8883	-0.143577567577128
6079	-0.331085630262422
2931	-0.319382511293340
10536	-0.170406447814102
25552	-0.224259881735233
13848808	-0.407965196504852
10181341	-0.331542158091553
10328	-0.407699407966155
15846	-0.262644949257815
5596	-0.406957836501263
4962	-0.408801582683619
13869462	-0.322506305283648
11871	-0.165716711830586
10265270	-0.151146393858043
222538	-0.318452103633619
768	-0.354029469385659
2849146	-0.316323049255704
8674	-0.401391490251516
13869480	-0.373827471839564
12635	-0.170693315996028
65523	-0.317412107192734
6999	-0.148990470555550
2441	-0.298560319501810
7662	-0.163885829903596
13856352	-0.363820772809550
7506	-0.302865186340493
6897	-0.315464624411087
8186	-0.298827548344923
15431	-0.133257547580306
58234	-0.391914176861432
21106146	-0.132697177000053
15387	-0.330007724124066
8574	-0.421720793378775
1015	-0.286163663605250
26325090	-0.323533758265084
13842573	-0.385701553811062
9564	-0.383331695041962
221226	-0.371190451360044
8912	-0.397420592850964
7848	-0.170785431170033
13875441	-0.385641180064001
13863774	-0.132697330254465
13871718	-0.421718820878683
10179239	-0.151146393858043
10227261	-0.385099313582215
776	-0.358819787820007
906	-0.178616099379114
21168813	-0.298826654047613
4366810	-0.303142470588398
7170	-0.161413245389754
12821	-0.385940036195476
13619	-0.170505171802890
392	-0.409383942181729
8097	-0.130634171181231
299166	-0.298829942470247
21106013	-0.163042970635535
13869414	-0.373893536729282
21111817	-0.302121262634702
7511	-0.315942073847532
24641	-0.299688457418967
21106020	-0.163126937695414
17131	-0.338078901230162
10756	-0.413622082913740
7984	-0.420372965229998
10404	-0.170505103333973
13853953	-0.196897240606706
12218	-0.299514081956478
21105897	-0.407966477452304
13862559	-0.163492885850867
5593	-0.288568186067089
123	-0.385993746998506
11773	-0.262909260845407
13846663	-0.409389646653533
10451	-0.332348675414214
7852	-0.232985338072236
7872	-0.315873966894874
13662	-0.272356255906449
12637	-0.327729777750937
376	-0.351406650514474
6780	-0.226337127142708
6794	-0.294892484019340
21106018	-0.385693682828560
72551	-0.299854908454853
15427	-0.36388355565127
13859497	-0.343063710285732
11576	-0.331087706188821
6635	-0.143226530204489
21111781	-0.387299582494646
11080	-0.385654825489609
13835630	-0.419871884514742
105291	-0.250808724297942
14846	-0.318999611581017
13868640	-0.134168092777770
21105859	-0.3951640331992
11862	-0.196196311784484
8910	-0.152797442108960
14227	-0.298827769630183
10437210	-0.406951759360782
11589	-0.331087722699801
64699	-0.372019467984562
8098	-0.230235202921893
589165	-0.315934496382296
6781	-0.399053381894364
12933	-0.335427640950670
13853758	-0.322734164015407
9893	-0.298522154217503
6621	-0.314529557437634
558878	-0.298068491955090
8855	-0.273760386150509
10980	-0.331084973775754
206561	-0.318729540586824
15855	-0.294079071075283
13835126	-0.298827963337734
5882	-0.331091869186372
13864445	-0.193320004760735
21170967	-0.373793257184641
12478	-0.385989020559961
21105870	-0.416954307067714
13229	-0.162504549908258
13849989	-0.391685749005366
24535	-0.224403568029740
18019	-0.313091819264421
73390	-0.314358418239962
6674	-0.331039376366497
11591	-0.331232119374843
67360	-0.262649398256244
553578	-0.298068491955090
10437335	-0.313269288412494
14593	-0.351359795537953
10432	-0.385701747016637
7745	-0.296819023773050
21159695	-0.322734568156449
7891	-0.306948041749458
10972	-0.331084334620753
11557190	-0.352890299618524
8183	-0.331091001845948
12219	-0.170785437620223
880	-0.281410155606247
1446	-0.386239350799002
2923	-0.261790318606842
6775	-0.433642142342151
12954	-0.170162312377818
8576	-0.330011127722231
21105848	-0.387332443407243
68109	-0.336701502491161
7882	-0.395732086375898
120548	-0.301003808630409
10181339	-0.331560741388325
6788	-0.150369155939292
13853943	-0.349466488081462
11672	-0.4340362340851
57726	-0.414408317077650
10892	-0.400648280738591
6898	-0.299620647881373
1905	-0.309989257444466
21106470	-0.223933999389901
6950	-0.183573555048694
13860434	-0.387824289754497
12972	-0.299208340781539
21106148	-0.373876271429327
10664	-0.385623715160450
7890	-0.170505178658034
71876	-0.312108932736425
7176	-0.409393559782410
15965	-0.315194834641791
67653	-0.218654629963518
13487	-0.170505169840789
9088156	-0.357058398132154
7871	-0.299517862320098
68224	-0.324532228291315
18	-0.383442134384031
4511751	-0.319486887705629
10181338	-0.373905088666202
10756390	-0.331594290863695
84971	-0.417766102397054
388391	-0.417766102397054
13871489	-0.380169468512164
11629	-0.383115503033811
2241	-0.295952058395285
21106519	-0.322738072529521
11460	-0.279953087926918
7189	-0.385996192315371
8521	-0.357197787563142
13876103	-0.382902033096865
11510	-0.383879832958546
14349	-0.232986406712155
7211	-0.132697317809231
2937774	-0.315671853809974
11584	-0.318522082223496
21105998	-0.408906999854176
6736	-0.148771478981650
4963	-0.384878469656487
6789	-0.163086738932915
6737	-0.201912847640326
59482	-0.298525270597389
81814	-0.335427432612388
14021447	-0.352890286156660
71	-0.383795333108587
80863	-0.302332031338372
955	-0.409379748787203
7145	-0.322833149953573
917	-0.302332031338372
3350	-0.407978642760393
10616	-0.331028734861525
7172	-0.187068251275868
10257	-0.274547068294565
953	-0.331193500261598
1151	-0.374699502609592
21106571	-0.163455258812117
6827	-0.143946263298608
11422	-0.279709966293431
21106163	-0.197576157534289
10025	-0.351408474056528
13835344	-0.383518340359742
15853	-0.262653806248278
21106140	-0.371964954373461
10801109	-0.476304765753874
86394	-0.279907560449521
21106145	-0.383476059330301
62310	-0.407968027792220
13835706	-0.339898831138952
7092	-0.228424324510594
1448	-0.405591560229458
8182	-0.332048093585133
21106518	-0.322993800117850
10437239	-0.200875756539542
13848793	-0.327182106022980
68676	-0.318526493100178
16180	-0.170693328961606
7600	-0.390187669762221
13846959	-0.322896447727577
6773	-0.261830953891263
7340	-0.302877527448911
13837329	-0.349153413683907
21106581	-0.298834519033805
16475	-0.385698564918533
7146	-0.3865585800812
185	-0.332931945353371
6828	-0.168088965012564
11488212	-0.322907800583393
6646	-0.417766102397053
10801842	-0.273189246466093
16387	-0.378485796499863
11586	-0.318529507476381
62472	-0.318528643240324
16388	-0.3385035876631
21108576	-0.323013909230130
6480	-0.226019874543146
23083	-0.300085188672320
10628694	-0.282056421437672
7892	-0.395734853722366
71437	-0.185983017908521
5644	-0.375727692825955
10909	-0.150369291234129
10918	-0.150369264519858
8935	-0.390328760544379
4510206	-0.279076002164256
7757	-0.315948924967593
13846749	-0.385726773674237
2298886	-0.315914449936204
6550	-0.280395949933855
8341	-0.409365399176257
7208	-0.350702763989434
11882	-0.170505185406833
4611	-0.331564271077689
