Compound Id	BCUT [BCUTw-1l]
7560	11.890
258	11.996
10053	11.890
124968	11.998
7716	11.89
7552	11.890
7737	11.9
10571	11.890
17619	11.998
11809	11.997
13836713	11.999
13836589	11.996
11833	11.996
13835235	11.997
7767	11.890
7030	11.997
13836021	11.997
10124	11.890
59573	11.998
10777	11.890
6341	11.89
10018	11.997
558020	11.998
12626	11.790
13836591	11.996
11996	11.890
6165	11.89
7714	11.890
13862665	11.790
6042	11.890
7630	11.890
259	11.996
7607	11.89
5894	11.994
21108550	11.85
7772	11.89
21111806	11.850
236	11.850
9614	11.850
62808	11.850
10492	11.890
7736	11.850
11055	11.890
10446	11.89
7463	11.890
7619	11.890
7016	11.89
13871721	11.996
7739	11.850
7706	11.890
7028	11.997
5730	11.999
6316	11.890
8903	11.850
24590970	11.999
21011	11.89
9325	11.998
415	11.994
55090	11.890
10947	11.89
10772140	11.989
28994	11.994
13839553	11.997
3973	11.997
71312	11.998
3951	11.996
592	11.997
8904	11.989
8899	11.989
60329	11.994
6406	11.890
2916	12.0
2293678	11.998
6119	11.999
29015	11.997
11680	11.890
7624	11.890
7615	11.890
7090	11.997
6122	11.890
7024	11.9
55188	11.996
11117	11.9
13835224	11.997
6176	11.890
62249	11.890
13803	11.998
10755	11.890
9377	11.890
15077490	11.998
7823	11.890
11125	11.890
6307	11.89
7787	11.9
6334	11.89
13255	11.890
109838	11.890
11849	11.890
173	11.890
66656	11.998
13837280	11.999
11845	11.890
11094	11.890
13854944	11.996
29000	11.890
8398	11.89
10791	11.89
8733	11.994
10786	11.890
8554	11.997
92731	11.998
7788	11.9
9233	11.890
1020	11.85
11992	11.89
6187	11.998
8158	11.890
11023	11.890
11731	11.999
11207996	11.989
1609	11.996
7721	11.890
1095	11.999
11121	11.890
10498	11.953
7065	11.890
7791	11.9
109705	11.997
7636	11.997
7621	11.89
11551	11.890
13835836	11.89
7711	11.890
8543	11.999
6040	11.89
10445	11.890
11351244	11.8
7770	11.890
23150	11.998
12161	11.996
13874867	11.996
31029	11.890
4444456	11.999
7769	11.890
18607	11.999
10001	11.890
7747	11.89
10788	11.890
23621376	11.999
5993	11.989
8560	11.890
555074	11.890
10437074	11.850
13861343	12.0
7705	11.89
8141	11.9
10512	11.890
11180	11.996
7701	11.890
62589	11.995
7686	11.995
5439	11.994
11056	11.890
7026	11.996
66675	11.998
2005981	11.994
7622	11.89
7684	11.995
8900	11.995
11025	11.890
7475	11.890
59674	11.890
21171407	11.999
11095	11.890
13837537	11.997
10614293	11.890
6326	11.999
56117	11.998
7466	11.994
29036	11.999
7761	11.890
21168808	11.998
11104	11.890
16778	11.890
13835376	11.89
127750	11.890
10790	11.89
2018460	11.998
68503	11.996
13863629	11.989
7674	11.9
1143	11.994
1108	11.850
7029	11.9
29001	11.89
11788	11.995
11732	11.890
7688	11.890
7515	11.89
11794	11.890
13836520	11.997
11678	11.996
2038738	11.953
8562	11.890
29012	11.890
21106535	11.999
13875283	11.850
13867413	11.996
13837702	11.994
5949	11.890
71089	11.890
7551	11.999
11706	11.89
66996	11.999
61487	11.89
10797	11.890
26325086	11.890
7478	11.89
11799	11.89
13839199	11.989
13835459	11.995
11793	11.89
10534	11.9
9326	11.996
63863	11.998
659	11.999
7459	11.890
10787	11.890
12228	N/A
18688	11.890
10795	11.890
55130	11.890
11086	11.9
11841	11.890
12012	11.89
4489	11.989
48024	11.995
11024	11.890
512621	11.998
66655	11.998
21106032	11.999
6330	11.890
11035	11.89
13439	11.890
7021	11.994
7018	11.997
120464	11.890
11864	11.690
4444608	11.989
10948	11.996
11761	11.890
12229	11.999
24099	11.994
22453	11.890
12499	11.998
7833	11.89
7657	11.89
7013	11.999
13837281	11.999
5708	11.890
7703	11.994
4512642	11.89
4516601	11.890
11244	11.994
4516599	11.89
11846	11.890
7812	11.996
10652594	11.998
7766	11.89
844	11.997
13816	11.890
19953955	11.999
7776	11.890
1141	11.989
11857	11.9
66021	11.850
10497	11.890
70715	11.999
21106520	11.850
66809	11.996
10452	11.998
10433	11.890
29107	11.890
10265264	11.9
13874733	11.850
11911	11.999
7811	11.994
13836399	11.996
7676	11.999
7064	11.89
349	11.89
10488	11.9
4514549	126.904
11193	11.89
4512361	11.890
11739	11.89
8552	11.996
8908	11.9
28986	11.89
10526	11.890
17443	11.996
68832	11.890
21800	11.89
10179173	11.9
81815	11.995
29016	11.890
7003	11.89
59447	11.89
13839109	11.890
13865426	11.890
7678	11.996
13842613	11.989
71430	11.9
7760	11.89
971	11.996
10420	11.890
11695	11.890
12643	11.9
7219	11.85
11784	11.850
7482	11.890
13838404	12.0
7679	11.9
15443	11.9
11434292	N/A
65936	11.850
13835209	11.996
7677	11.9
6342	11.999
15438	11.9
1348	11.989
11216	11.89
68328	11.79
4517338	11.89
11194	11.890
11819	11.890
13402	11.890
20843	11.890
55091	11.994
10487	11.9
15954	11.89
11045	11.890
11210	11.89
7521	11.890
7641	11.890
11543	11.996
13638	11.9
11752	11.890
7242	11.890
11843	11.890
7530	11.995
15765	11.89
10101	11.997
16791	11.890
11029	11.89
9633	11.890
28992	11.890
18717	11.890
6106	12.0
99440	11.890
7838	11.89
120621	11.890
9581	11.850
15413	11.998
7710	11.999
7536	11.890
7689	11.850
10710415	11.996
14751	11.9
7073	11.89
24533	11.89
7238	11.85
13835293	11.996
13866593	11.994
13875196	11.850
120489	11.996
10197150	11.996
374462	11.994
13839575	11.996
8569	11.890
11600	11.89
5889	11.994
191367	11.890
6967	11.89
192642	11.890
1078	11.989
23101	11.998
17558	11.890
55123	11.890
68179	11.890
733	11.997
11042	11.890
21132380	11.850
9349	11.85
73412	11.999
235	11.989
7827	11.890
68156	11.994
773	11.989
17880	11.890
20119	11.890
70714	11.999
7225	11.85
7786	11.890
7224	11.953
13448	11.890
7673	11.999
10940	11.890
10939	11.89
13842993	11.996
29025	11.890
1664	11.989
7128	11.850
455420	11.996
11866	11.890
21105905	11.850
10772050	11.989
26765	11.890
7681	11.998
7837	11.89
553642	11.9
21106560	11.850
11830	11.89
7810	11.890
7815	11.890
13842001	11.996
21169510	11.890
11930	11.994
10437135	11.850
7835	11.890
19956441	11.999
78	11.953
67991	11.998
455353	11.890
13875281	11.999
2039535	11.890
13837686	11.999
7240	11.790
123993	11.890
7849	11.890
7803	11.890
11783	11.850
13839441	11.996
18219	11.999
83866	11.996
13875160	11.999
11865	11.890
11077	11.890
21106586	11.890
13835772	11.996
83850	11.996
7221	11.850
11699	11.890
7385	11.890
7391	11.890
7670	11.89
13860335	11.996
19231	11.995
29005	11.89
7443	11.850
22191	11.890
7802	11.890
7389	11.850
7241	11.850
6179	11.999
7694	11.89
24972	11.89
62489	11.996
6286	11.890
7528	11.890
11660	11.890
62230	11.890
8568	11.890
7129	11.850
69371	11.998
10784857	11.998
21105871	11.996
13839082	11.85
63889	11.989
21109330	11.996
10937	11.89
7236	11.9
1577	11.994
122090	11.998
8909	11.9
11716	11.89
12231	11.994
10384035	11.989
6270	11.890
156255	11.994
7659	11.890
11409	11.890
6402	11.890
11919	11.890
7856	11.890
13257	11.89
21106036	11.998
13840690	11.999
7765	11.999
7538	11.89
71787	11.890
441	11.989
2606	11.997
11795	11.890
6287	11.890
14692	11.790
7223	11.994
7685	11.850
123860	11.89
7672	11.9
9970	11.9
13857694	11.850
16159	11.999
7088	11.89
28969	11.850
12069	11.890
11265	11.890
13648	11.890
13876539	11.850
7533	11.890
7131	11.996
7434	11.890
13866817	11.850
6977	11.89
13854136	11.994
447	11.996
13837760	11.996
13835151	11.850
191	11.996
7234	11.850
71628	11.890
7132	11.850
11087	11.999
18801	11.994
13837988	11.999
10696	11.998
76894	11.998
12456	11.890
12445	11.890
69569	11.998
12809	11.790
7138	11.999
10236	11.89
13863618	11.996
4446445	11.890
3954	11.999
55205	11.890
11021	11.89
14198	11.890
29026	11.890
5976	11.9
13875258	11.850
9903	11.9
7183	11.89
21181	11.890
13839416	11.996
7851	11.890
18410	11.890
13865680	11.996
21112023	11.850
503239	11.989
4878	11.996
932	11.996
12010	11.890
63908	11.989
5830	11.996
13839308	11.953
14680	11.890
28682	11.890
14169248	11.999
63310	11.994
11671339	11.790
391428	11.890
122446	11.89
238	11.850
7239	11.998
11863	11.89
2041618	11.998
13851576	11.999
13854248	11.999
10437215	11.989
8070	11.89
370	11.996
455090	11.994
11632	11.890
14840	11.890
2656	11.890
78828	11.998
10422	11.890
20939	11.890
69914	11.998
9976	11.890
73479	11.890
924	11.993
6883	11.85
5979	11.999
577	11.994
13658	11.890
21106366	11.850
7419	11.890
14299946	11.999
331	11.996
7448	11.890
7509	11.89
12632	11.890
61001	11.850
28982	11.890
11604	11.890
62534	11.890
62408	11.890
123207	11.989
75951	11.890
13837787	11.996
13839123	11.850
59483	11.998
18724	11.89
7850	11.890
13875432	11.850
8665	11.996
13839128	11.850
13875219	11.850
456015	11.999
55084	11.89
6974	11.999
8657	11.850
13849981	11.890
26824	11.998
72793	11.89
21106014	11.999
6296	11.89
14256731	11.890
13860775	11.996
7140	11.890
13869339	11.850
13647	11.9
764	11.850
7800	11.89
8071	11.999
13835932	11.996
7809	11.999
4449	11.994
13839110	11.850
29029	11.989
21106525	11.850
7142	11.850
132	11.850
12220	11.890
20570	11.994
21106144	11.999
7190	11.890
8140	11.850
13869451	11.850
15461	11.89
76394	11.989
7518	11.850
8520	11.998
8883	11.9
6079	11.850
2931	11.996
10536	11.890
25552	11.89
13848808	11.996
10181341	11.85
10328	11.996
15846	11.890
5596	11.996
4962	11.996
13869462	11.850
11871	11.89
10265270	11.9
222538	11.850
768	11.989
2849146	11.989
8674	11.996
13869480	11.850
12635	11.890
65523	11.85
6999	11.890
2441	11.89
7662	11.850
13856352	11.993
7506	11.890
6897	11.850
8186	11.89
15431	11.850
58234	11.89
21106146	11.850
15387	11.890
8574	11.996
1015	11.989
26325090	11.999
13842573	11.850
9564	11.890
221226	11.989
8912	11.997
7848	11.890
13875441	11.850
13863774	11.850
13871718	11.996
10179239	11.9
10227261	11.989
776	11.988
906	11.850
21168813	11.850
4366810	11.890
7170	11.89
12821	11.850
13619	11.890
392	11.996
8097	11.9
299166	11.989
21106013	11.85
13869414	11.994
21111817	11.999
7511	11.89
24641	11.89
21106020	11.850
17131	11.850
10756	11.996
7984	11.996
10404	11.890
13853953	11.999
12218	11.890
21105897	11.996
13862559	11.850
5593	11.989
123	11.850
11773	11.850
13846663	11.996
10451	11.998
7852	11.998
7872	11.890
13662	11.999
12637	11.989
376	11.996
6780	11.85
6794	11.890
21106018	11.850
72551	11.890
15427	11.993
13859497	11.850
11576	11.890
6635	11.999
21111781	11.989
11080	11.994
13835630	11.996
105291	11.994
14846	11.89
13868640	11.850
21105859	11.85
11862	11.999
8910	11.9
14227	11.890
10437210	11.996
11589	11.89
64699	11.989
8098	11.850
589165	11.994
6781	11.996
12933	11.890
13853758	11.850
9893	11.850
6621	11.85
558878	11.890
8855	11.988
10980	11.85
206561	11.989
15855	11.890
13835126	11.999
5882	11.850
13864445	11.999
21170967	11.999
12478	11.850
21105870	11.996
13229	11.89
13849989	11.890
24535	11.89
18019	11.998
73390	11.850
6674	11.999
11591	11.850
67360	11.890
553578	11.890
10437335	11.989
14593	11.996
10432	11.999
7745	11.994
21159695	11.850
7891	11.790
10972	11.85
11557190	11.790
8183	11.850
12219	11.890
880	11.890
1446	11.996
2923	11.999
6775	11.953
12954	11.89
8576	11.890
21105848	11.989
68109	11.998
7882	11.890
120548	11.989
10181339	11.850
6788	11.89
13853943	11.994
11672	11.953
57726	11.996
10892	11.996
6898	11.890
1905	11.890
21106470	11.850
6950	11.999
13860434	11.989
12972	11.890
21106148	11.999
10664	11.850
7890	11.890
71876	11.890
7176	11.996
15965	11.850
67653	11.999
13487	11.890
9088156	11.998
7871	11.89
68224	11.998
18	11.996
4511751	11.996
10181338	11.989
10756390	11.790
84971	11.996
388391	11.996
13871489	11.890
11629	11.850
2241	11.994
21106519	11.850
11460	11.850
7189	11.890
8521	11.998
13876103	11.790
11510	11.850
14349	11.998
7211	11.85
2937774	11.988
11584	11.999
21105998	11.996
6736	11.89
4963	11.994
6789	11.850
6737	11.999
59482	11.890
81814	11.890
14021447	11.790
71	11.850
80863	11.9
955	11.996
7145	11.850
917	11.9
3350	11.996
10616	11.999
7172	11.999
10257	11.999
953	11.850
1151	11.996
21106571	11.850
6827	11.9
11422	11.850
21106163	11.999
10025	11.996
13835344	11.989
15853	11.890
21106140	11.790
10801109	11.890
86394	11.890
21106145	11.989
62310	11.996
13835706	11.989
7092	11.850
1448	11.996
8182	11.850
21106518	11.850
10437239	11.989
13848793	11.997
68676	11.999
16180	11.890
7600	11.890
13846959	11.999
6773	11.890
7340	11.890
13837329	11.996
21106581	11.999
16475	11.890
7146	11.850
185	11.994
6828	11.850
11488212	11.890
6646	11.996
10801842	11.890
16387	11.9
11586	11.85
62472	11.850
16388	11.890
21108576	11.890
6480	11.89
23083	11.850
10628694	11.999
7892	11.890
71437	11.999
5644	11.999
10909	11.89
10918	11.89
8935	11.89
4510206	11.994
7757	11.890
13846749	11.850
2298886	11.890
6550	11.994
8341	11.996
7208	11.996
11882	11.890
4611	11.850
13835351	11.989
8374	11.85
70682	11.999
13492	11.890
13677	11.850
6739	11.850
17347	11.998
7875	11.890
11777	11.850
7310	11.850
11465	11.850
2157	11.890
8150	11.999
7302	11.850
7202	11.850
7042	11.999
6035	11.89
11776	11.85
10908	11.890
10850	11.89
556589	11.996
7299	11.850
8577	11.89
21106900	11.989
17652	11.996
5915	11.994
10106	11.890
63518	11.890
17868	11.850
6706	11.850
10851	11.890
11588	11.850
79969	11.890
6675	11.999
71193	11.850
2206	11.89
13867714	11.988
4445317	11.890
10849	11.890
11595	11.85
1906	11.890
6193	11.89
67270	11.999
16177	11.890
6033	11.999
6478	11.9
15517	11.993
10841	11.890
13574	11.996
8319	11.850
7964	11.890
15789876	11.988
21105699	11.850
13622	11.890
10829	11.890
11507	11.850
7585	11.890
6790	11.850
15495	11.996
13860	11.998
10831	11.890
56515	11.9
20124	11.850
744	11.994
10343	11.890
218253	11.850
454319	11.997
76154	11.850
33084	11.999
67414	11.89
220998	11.890
15867	11.890
7901	11.890
14627	11.988
21106570	11.999
10449	11.998
10813	11.890
199342	11.890
15755	11.850
15702	11.993
62484	11.850
4522053	11.996
8273	11.996
11883	11.890
8262	11.850
642951	11.996
15747	11.890
15524	11.850
13837303	11.890
305	11.996
230	11.996
14995	11.850
10733068	11.790
256210	11.988
33421	11.850
67470	11.850
33416	11.997
14994	11.999
15756	11.850
12938	11.996
6588	11.850
15475	11.850
7279	11.993
23886	11.850
14472	11.996
15476	11.85
42330	11.890
2991	11.85
12682	11.89
4762	11.999
361	11.850
6592	11.850
11884	11.890
15488	11.850
15478	11.999
21106573	11.999
11003	11.850
15489	11.850
15861	11.89
7155	11.996
64155	11.850
2627	11.850
24142	11.890
8073	11.999
44152	11.790
26325080	11.790
8916	11.890
4267	11.996
33455	11.850
15619	11.89
96749	11.996
18336	11.998
5236	11.994
440	11.996
2973	11.996
3173	11.890
2185	11.850
1361549	11.890
7915	11.89
30600	11.850
1438	11.996
15477	11.850
10437836	11.999
8120	11.890
26010	11.999
7152	11.999
13846658	11.996
8470	11.850
3544	11.890
15621	11.89
33934	11.850
7913	11.890
7994	11.999
2468	11.993
6840	11.85
12133	11.996
11632871	11.997
34863	11.850
63968	11.988
61739	11.850
68437	11.89
66895	11.890
26260	11.890
33932	11.850
33933	11.850
5027	11.890
192748	11.999
8282	11.850
5004	11.996
34188	11.850
13114	11.85
18280	11.890
12024	11.996
2068	11.989
6835	11.850
78998	11.890
72056	11.996
4626	11.890
2169	11.890
23115	11.89
6492	11.996
4103087	11.999
9824	11.85
15473	11.850
34664	11.850
9053802	11.890
37904	11.999
13856959	11.850
12586	11.890
5368	11.997
707	11.999
34665	11.850
17098	11.850
17099	11.999
84188	11.850
15620	11.89
8111	11.850
3210	11.890
49469	11.890
967	11.999
158870	11.85
2915	11.998
83330	11.890
157093	11.850
4768	11.89
34864	11.850
14993	11.999
8329	11.850
970	11.850
7917	11.890
136000	11.850
34866	11.999
83374	11.850
2297538	11.996
20848	11.890
457145	11.850
8067	11.999
37918	11.999
457140	11.999
34865	11.850
8241	11.890
14620	11.996
6593	11.988
21782117	11.999
135983	11.850
10540	11.890
25472	11.890
25605	11.999
6464	11.999
25677	11.999
136001	11.85
136003	11.850
34666	11.850
82753	11.890
10438331	11.999
2121	11.890
1278	11.850
4457	11.890
62265	11.996
11974	11.850
31991	11.993
481441	11.998
34867	11.85
84235	11.850
13087	11.890
2079	11.890
2424	11.993
5256	11.994
7315	11.850
15474	11.850
37915	11.850
40191	11.850
29348	11.993
26011	11.850
28287	11.890
62632	11.890
30932	11.890
22172	11.890
5899	11.993
2297441	11.890
37905	11.999
3987	11.996
33617	11.996
2283071	11.890
34830	11.996
16568	11.993
108106	11.890
69223	11.790
35581	11.850
23912	11.890
13302	11.998
4932499	11.890
3006	11.890
56793	11.999
13090	11.850
34868	11.999
10243	11.994
13850879	11.890
56791	11.850
14674	11.890
15729	11.993
8060	11.996
9040	11.890
34870	11.999
30881	11.996
17587	11.996
34869	11.999
457144	11.850
5807	11.996
9026	11.850
3008	11.999
4575	11.890
135925	11.850
4759	11.996
82777	11.850
34871	11.850
454495	11.999
6688	11.999
36319	11.996
533188	11.999
34872	11.850
10169	11.85
11891	11.890
56792	11.85
26325081	11.79
8058	11.996
20493	11.850
36278	11.890
35580	11.850
82755	11.850
82842	11.890
15417	11.993
46262	11.999
136002	11.850
28941	11.996
56123	11.89
5342	11.89
56784	11.999
16182	11.850
56785	11.850
56790	11.85
26563	11.997
13303	11.998
82765	11.999
82767	11.89
12705	11.998
14826	11.999
30816	11.998
16481	11.890
97173	11.850
102720	11.850
7051	11.890
21924	11.85
102721	11.850
33458	11.999
82818	11.999
3548	11.89
35579	11.999
38839	11.996
27749	11.993
34667	11.999
56795	11.999
56788	11.999
1994	11.890
8939	11.999
16482	11.890
36972	11.999
21106365	11.999
4760	11.998
34873	11.999
7967	11.9
559096	11.994
35582	11.850
56771	11.850
13520	11.993
56774	11.999
9873	11.850
3463	11.999
37744	11.999
12874	11.998
46893	11.850
82807	11.999
35081	11.85
56769	11.999
35584	11.999
3864	11.890
13300034	11.9
10292746	11.9
33829	11.890
102833	11.999
47912	11.999
13844817	11.890
82817	11.999
82762	11.850
2839	11.999
6842	11.850
82754	11.999
157094	11.850
3229	11.89
5237	11.85
82840	11.850
34189	11.850
16736498	11.9
7968	11.996
29117	11.850
33304	11.999
56794	11.999
13837319	11.890
457138	11.999
39406	11.999
56780	11.999
27793	11.999
106355	11.999
6767	11.850
34847	11.999
102897	11.999
2581	11.890
6417	11.89
103011	11.850
82712	11.85
56781	11.999
45444	11.999
102947	11.850
102933	11.850
33457	11.850
8287	11.989
33280	11.999
36029	11.850
46263	11.999
56777	11.850
33666	11.999
56787	11.999
16736486	11.9
102801	11.85
82873	11.997
8288	11.989
4025	11.890
17339596	11.996
33456	11.850
2629	11.850
33386	11.999
2003	11.999
6514	11.89
36973	11.999
97172	11.850
36974	11.999
82819	11.999
15572	11.999
102856	11.850
13115	11.996
8800	11.85
29153	11.85
35583	11.999
82820	11.850
45445	11.999
4886542	11.850
103066	11.850
46894	11.999
32873	11.890
35563	11.999
17684	11.999
44885	11.999
46710	11.890
33326	11.89
4745	11.85
26325088	11.999
56772	11.999
34848	11.999
56760	11.999
84346	11.999
26325085	11.999
28552	11.890
12364	11.993
56755	11.999
82796	11.988
35265	11.89
56789	11.999
4599	11.890
24638	11.998
56768	11.999
13328	11.999
4437893	11.850
6371	11.996
56778	11.999
3277	11.890
4526760	11.999
21568	11.996
96948	11.999
16415	11.850
193215	11.999
26325087	11.999
37779	11.999
56779	11.999
11274	11.850
35585	11.999
84344	11.850
56786	11.999
82797	11.890
5363	11.996
541032	11.999
31129	11.999
37749	11.85
56776	11.999
46264	11.999
83413	11.999
43354	11.999
457139	11.999
21429023	11.999
97055	11.850
4927801	11.890
34859	11.999
7260	11.999
19939	11.890
56756	11.999
4719431	11.999
102798	11.850
36976	11.999
45446	11.999
56767	11.999
8093	11.996
29631	11.890
34850	11.999
14348	11.89
559213	11.996
6453	11.999
84345	11.999
56766	11.999
102722	11.999
33281	11.999
1262	11.890
36975	11.999
154865	11.999
102741	11.850
26325082	11.790
32555	11.996
82740	11.999
215802	11.850
30459	11.890
23977588	11.999
4333	11.996
18941	11.890
97198	11.850
37019	11.999
82783	11.999
37000	11.999
39198	11.999
56765	11.999
46285	11.850
4938407	11.9
46284	11.999
82806	11.999
19722	11.999
34116	11.988
34668	11.999
34851	11.999
56773	11.999
82798	11.890
29282	11.998
47913	11.850
5772	11.999
28827	11.89
26915	11.996
6066	11.993
32952	11.999
48518	11.890
84347	11.850
75956	11.850
102857	11.999
43353	11.999
83414	11.999
2940	11.9
18445	11.996
25304	11.890
102787	11.850
18444	11.996
15010	11.850
82823	11.999
83411	11.993
102742	11.850
34190	11.999
56761	11.999
47914	11.999
102743	11.999
66326	11.988
56559	11.89
35529	11.850
36710	11.999
7991	11.890
33832	11.890
34852	11.999
2927	11.850
154866	11.999
35588	11.993
59833	11.988
12730	11.998
8243	11.890
15699	11.9
64559	11.989
56023	11.890
56782	11.999
549017	11.850
97240	11.850
33282	11.999
20545	11.890
36977	11.999
4066	11.999
2457	11.993
77706	11.988
4813314	11.890
56770	11.999
29847	11.850
56763	11.999
56757	11.850
102834	11.999
7928	11.890
4939096	11.9
36771	11.999
56764	11.999
9817	11.890
36978	11.999
34191	11.999
84348	11.999
45678	11.89
7929	11.890
82738	11.999
37994	11.850
106356	11.999
36979	11.999
10085	11.890
39407	11.999
11369	11.850
56762	11.850
37745	11.999
36981	11.999
56758	11.999
4744	11.890
36980	11.999
11359	11.999
6057	11.999
56775	11.999
6640	11.890
37004	11.999
4956170	11.999
34853	11.999
56783	11.999
4941232	11.850
82736	11.850
47915	11.999
4060	11.994
16139	11.989
2635909	11.850
15822	11.999
13338	11.9
12543	11.999
36983	11.999
96868	11.999
96864	11.999
56759	11.999
6058	11.890
36982	11.999
33983	11.999
36984	11.999
82831	11.997
45447	11.999
33407	11.999
2271976	11.996
4575338	11.993
24388	11.999
3171	11.890
12367	11.996
15637	11.999
82821	11.999
34860	11.999
11936	11.999
72522	11.890
82786	11.850
6542	11.890
97224	11.999
97234	11.999
5148	11.850
34854	11.850
3534	11.850
46137	11.850
12536	11.85
77887	11.998
6559	11.890
33984	11.999
26325084	11.790
11897	11.890
9242615	11.999
97233	11.999
26325083	11.790
46525	11.850
7988	11.850
46136	11.999
33142	11.998
33141	11.890
34418	11.89
5739	11.850
97142	11.85
2928	11.999
8817	11.850
36986	11.999
82834	11.997
47916	11.850
8078	11.9
4617	11.85
550258	11.999
35205	11.999
36985	11.999
46739	11.850
3326	11.988
35566	11.850
55075	11.999
2908	11.999
4913	11.9
4777	11.996
2181	11.989
6528	11.890
5557	11.85
97257	11.999
6639	11.999
33986	11.999
45448	11.999
33316	11.999
36988	11.999
105648	11.999
82679	11.999
35912	11.999
102923	11.999
8004	11.850
11898	11.890
36987	11.999
20390	11.850
3972	11.850
5590	11.890
11899	11.890
154958	11.850
3513	11.999
7970	11.999
154062	11.999
4629	11.850
36990	11.999
85876	11.999
26916	11.890
77764	11.988
33985	11.999
35108	11.850
82751	11.999
5660	11.890
36989	11.999
6519	11.9
11917	11.850
2925	11.999
16576	11.989
4447447	11.996
2284017	11.999
5554	11.996
39394	11.850
509179	11.997
77874	11.988
4444070	11.996
4228778	11.996
82822	11.850
43456	11.993
24247	11.890
4445165	11.997
34192	11.999
37764	11.993
2342810	11.999
2075	11.850
12017	11.890
6367	11.890
77933	11.988
2768	11.850
11283	11.850
5791	11.9
96965	11.999
33198	11.999
91304	11.790
35206	11.999
6281	11.890
82759	11.89
66316	11.988
154959	11.999
8804	11.85
8799	11.85
82870	11.890
5376	11.993
5553	11.890
15484	11.999
135795	11.999
49560	11.890
2246	11.85
12072	11.890
21106505	11.89
36968	11.890
2625	11.999
33255	11.999
4444102	11.996
5198	11.999
82852	11.89
2699	11.993
5773	11.9
4444107	11.993
11900	11.890
26325089	11.999
77730	11.850
39145	11.999
8103122	11.890
11901	11.890
6366	11.890
5932	11.9
15827	11.999
136695	11.999
29089	11.999
5678	11.850
5768	11.996
8763	11.850
11146	11.890
5113	11.9
17499	11.9
24722	11.850
94701	11.999
11902	11.89
6013	11.890
31006	11.890
34697	11.999
18949	11.890
10162	11.997
