Compound Id	APol
46710	39.685
33326	37.279
4745	40.020
26325088	42.444
56772	35.354
34848	35.354
56760	36.867
84346	36.867
26325085	42.444
28552	33.288
12364	40.789
56755	36.867
82796	40.542
35265	42.057
56789	33.841
4599	33.728
24638	38.944
56768	35.354
13328	36.996
4437893	39.099
6371	38.673
56778	35.354
3277	37.229
4526760	43.833
21568	38.142
96948	30.5
16415	35.354
193215	39.534
26325087	42.444
37779	35.354
56779	35.354
11274	33.345
35585	35.354
84344	35.354
56786	33.841
82797	55.211
5363	33.932
541032	23.314
31129	38.509
37749	43.726
56776	35.354
46264	33.841
83413	36.867
43354	35.354
457139	28.987
21429023	39.041
97055	30.5
4927801	99.450
34859	36.867
7260	30.114
19939	41.293
56756	36.867
4719431	39.159
102798	28.987
36976	36.867
45446	35.354
56767	36.867
8093	34.246
29631	30.281
34850	35.354
14348	54.727
559213	34.643
6453	33.092
84345	35.354
56766	36.867
102722	30.5
33281	33.841
1262	36.381
36975	35.354
154865	30.5
102741	30.5
26325082	119.861
32555	34.976
82740	36.867
215802	38.694
30459	53.241
23977588	38.227
4333	34.356
18941	41.763
97198	30.5
37019	36.867
82783	36.867
37000	36.867
39198	36.867
56765	36.867
46285	35.354
4938407	38.227
46284	35.354
82806	35.354
19722	41.948
34116	41.337
34668	35.354
34851	36.867
56773	35.354
82798	59.106
29282	41.763
47913	35.354
5772	39.041
28827	47.585
26915	38.060
6066	31.166
32952	35.354
48518	42.050
84347	36.867
75956	41.986
102857	30.5
43353	35.354
83414	38.380
2940	40.336
18445	41.042
25304	46.627
102787	30.5
18444	40.240
15010	33.654
82823	38.380
83411	33.907
102742	30.5
34190	36.867
56761	36.867
47914	36.867
102743	30.5
66326	47.956
56559	57.820
35529	43.528
36710	36.867
7991	43.333
33832	44.756
34852	36.867
2927	38.694
154866	30.5
35588	48.589
59833	44.437
12730	42.565
8243	52.225
15699	38.686
64559	37.428
56023	47.078
56782	38.380
549017	36.867
97240	30.5
33282	35.354
20545	57.289
36977	38.380
4066	40.028
2457	37.404
77706	44.684
4813314	48.657
56770	35.354
29847	44.025
56763	36.867
56757	36.867
102834	30.5
7928	57.820
4939096	38.227
36771	36.867
56764	36.867
9817	45.414
36978	36.867
34191	36.867
84348	38.380
45678	50.498
7929	63.205
82738	38.380
37994	45.293
106356	30.5
36979	38.380
10085	44.261
39407	45.558
11369	29.412
56762	36.867
37745	36.867
36981	38.380
56758	36.867
4744	40.985
36980	38.380
11359	27.279
6057	40.028
56775	35.354
6640	29.570
37004	38.380
4956170	36.156
34853	36.867
56783	38.380
4941232	46.197
82736	36.867
47915	38.380
4060	45.889
16139	37.925
2635909	38.553
15822	36.741
13338	39.029
12543	41.541
36983	38.380
96868	32.014
96864	32.014
56759	36.867
6058	49.376
36982	38.380
33983	36.867
36984	36.867
82831	40.857
45447	38.380
33407	39.894
2271976	48.231
4575338	46.095
24388	45.760
3171	52.577
12367	41.1
15637	39.894
82821	39.894
34860	38.380
11936	28.686
72522	60.914
82786	43.661
6542	32.664
97224	32.014
97234	32.014
5148	32.545
34854	36.867
3534	48.762
46137	38.380
12536	46.143
77887	41.208
6559	58.412
33984	36.867
26325084	147.266
11897	66.299
9242615	45.427
97233	32.014
26325083	133.564
46525	54.042
7988	48.520
46136	36.867
33142	49.189
33141	48.387
34418	41.614
5739	39.682
97142	32.014
2928	41.541
8817	39.682
36986	38.380
82834	47.364
47916	38.380
8078	47.913
4617	50.580
550258	38.380
35205	39.894
36985	39.894
46739	46.897
3326	42.394
35566	38.380
55075	25.698
2908	42.010
4913	45.669
4777	44.867
2181	40.738
6528	58.412
5557	48.231
97257	32.014
6639	28.860
33986	38.380
45448	39.894
33316	36.867
36988	39.894
105648	36.560
82679	42.343
35912	39.894
102923	32.014
8004	38.345
11898	64.007
36987	39.894
20390	36.865
3972	46.306
5590	57.454
11899	69.392
154958	37.669
3513	32.142
7970	42.343
154062	32.014
4629	47.040
36990	39.894
85876	38.123
26916	49.095
77764	50.871
33985	38.380
35108	38.380
82751	41.407
5660	47.953
36989	41.407
6519	55.745
11917	57.336
2925	39.039
16576	46.925
4447447	49.189
2284017	31.954
5554	49.287
39394	45.284
509179	48.975
77874	52.871
4444070	39.370
4228778	50.309
82822	39.894
43456	58.127
24247	51.816
4445165	60.604
34192	39.894
37764	64.043
2342810	38.925
2075	51.636
12017	72.486
6367	44.726
77933	44.713
2768	48.029
11283	45.312
5791	53.714
96965	33.527
33198	33.527
91304	37.788
35206	41.407
6281	57.801
82759	55.440
66316	48.513
154959	39.182
8804	43.202
8799	43.202
82870	61.194
5376	43.448
5553	50.089
15484	42.92
135795	40.506
49560	64.314
2246	43.202
12072	75.580
21106505	70.786
36968	57.062
2625	49.869
33255	40.506
4444102	37.880
5198	42.812
82852	58.192
2699	53.156
5773	58.568
4444107	44.476
11900	78.673
26325089	68.431
77730	54.841
39145	42.087
8103122	48.494
11901	81.767
6366	48.206
5932	59.370
15827	35.040
136695	42.889
29089	50.980
5678	48.055
5768	44.611
8763	46.722
11146	84.860
5113	55.433
17499	51.422
24722	56.015
94701	42.087
11902	87.954
6013	50.237
31006	51.039
34697	49.878
18949	62.184
