Compound Id	AutocorrelationMass [ATSm4]
692	0.0
6153	0.0
127983	0.0
291	0.0
21106179	0.0
16425	0.0
23208	0.0
6105	0.0
11148	0.0
274	0.0
6086	0.0
9256	15.012
923	0.0
937	0.0
6085	0.0
217	0.0
9484	0.0
22814	0.0
22408	0.0
9286	10.008
12577	7.506
6084	0.0
6128	0.0
9243	0.0
62827	19.758
6132	0.0
391	0.0
38403	19.573
1087	0.0
16641	0.0
7954	0.0
864	0.0
11153	0.0
748	0.0
6095	0.0
6094	0.0
518	0.0
16841	21.513
6148	0.0
2056044	31.169
6151	0.0
6087	0.0
9095782	17.335
4514529	0.0
10675065	13.913
21106169	6.321
172	0.0
763	0.0
7956	0.0
7577	1.332
6089	0.0
6111	0.0
29040	39.075
10606755	30.955
6098	0.0
6120	0.0
13837650	8.713
13853215	37.397
61149	43.679
12197	1.0
682	0.0
61346	10.861
7558	1.0
7556	1.0
454215	31.054
7557	1.0
278	0.0
7957	0.0
654	0.0
9461	8.321
6130	0.0
7555	1.0
11727	1.332
1114	0.0
14441700	6.115
8960	0.0
6083	0.0
454209	4.164
56442	1.0
6101	0.0
6097	0.0
175	0.0
4449912	1.0
6102	0.0
9016	28.014
7559	1.332
2018165	9.338
7733	2.0
3644	0.0
6156	0.0
512	1.332
171	0.0
9646	0.0
9254	27.724
7734	2.332
9411	15.975
13835550	1.360
6135	0.0
13837190	2.664
10325078	53.082
7732	2.0
6335	2.332
7738	0.0
14829	0.0
4481813	1.332
10765	2.0
71390	0.0
6149	0.0
13872989	1.332
9391	11.067
6146	0.0
3631	27.444
6121	0.0
61213	12.290
3441	45.576
11099	2.0
11806	2.0
6308	2.0
3168	2.0
6104	0.0
1004	1.332
66567	31.624
1039	0.0
7713	2.0
73583	32.759
6103	0.0
7566	1.166
9994	0.0
10709	2.332
6309	2.0
6088	0.0
13299573	14.562
13836674	2.952
13835316	0.0
6092	0.0
14694	18.051
6313	2.664
11230	2.0
7564	1.166
7616	3.332
2062437	36.315
7712	2.0
4483639	2.0
10437	2.952
30713	20.553
2282428	50.356
6188	45.775
4483638	2.0
7330	0.0
12442	10.523
7546	2.332
9251	44.502
18971812	23.039
71433	3.0
10113	2.0
11755	3.332
7790	3.996
107412	25.462
56144	44.337
56020	2.0
13835977	1.166
256	2.332
10054	0.0
1005	2.664
553742	8.713
558883	2.0
99596	24.166
6333	2.664
6321	2.332
23055	7.485
8525	3.332
6125	0.0
4514586	0.0
11526	5.328
6322	2.332
6320	2.332
13836549	36.994
6163	3.0
62826	40.871
6108	0.0
11729	1.0
14672	3.0
6118	0.0
7730	2.0
11756	3.830
8544	0.0
23255	2.166
6312	2.664
6338	2.664
12201	3.0
62597	2.332
8329688	27.699
13837797	4.664
10653	4.996
13835336	1.553
7782	3.664
21106015	3.932
7727	2.553
558928	8.713
6093	0.0
693	0.0
11110	3.0
6311	2.332
8896	0.0
5977	0.0
7728	2.774
2340753	40.683
6340	4.0
9253	36.102
7626	4.0
7604	3.0
7553	6.653
12209	3.0
394562	2.332
10325184	28.975
83734	33.935
6315	3.952
7627	4.332
7717	2.166
387	5.328
60524	2.664
11109	3.0
63631	4.0
6100	0.0
13866746	28.826
7010	4.0
14998	5.338
12446	3.0
7560	2.670
258	2.332
10053	0.0
124968	6.496
7716	2.166
7552	6.653
7737	0.0
10571	7.660
17619	9.353
11809	4.284
13836713	2.670
13836589	3.774
11833	3.332
13835235	1.774
7767	3.0
7030	2.664
13836021	2.553
10124	4.0
59573	6.664
10777	4.664
6341	5.328
10018	3.664
558020	6.786
12626	3.332
13836591	3.774
11996	4.0
6165	3.332
7714	3.952
13862665	4.664
6042	0.0
7630	4.664
259	3.664
7607	3.332
5894	2.664
21108550	9.327
7772	3.332
21111806	9.327
236	3.0
9614	6.164
62808	7.022
10492	4.996
7736	0.0
11055	4.0
10446	5.332
7463	5.996
7619	4.0
7016	4.664
13871721	2.332
7739	0.0
7706	4.664
7028	2.0
5730	0.0
6316	11.664
8903	3.332
24590970	46.798
21011	3.332
9325	11.829
415	2.332
55090	4.952
10947	4.664
10772140	7.864
28994	1.332
13839553	2.664
3973	30.704
71312	80.831
3951	5.328
592	6.213
8904	3.360
8899	0.0
60329	3.553
6406	7.660
2916	0.0
2293678	63.139
6119	0.0
29015	3.774
11680	5.996
7624	4.0
7615	3.830
7090	14.491
6122	0.0
7024	2.0
55188	6.332
11117	3.0
13835224	3.107
6176	6.996
62249	10.325
13803	10.993
10755	6.0
9377	4.582
15077490	58.734
7823	4.664
11125	4.664
6307	13.305
7787	3.0
6334	2.332
13255	4.0
109838	4.774
11849	4.332
173	0.0
66656	11.692
13837280	17.426
11845	4.0
11094	4.0
13854944	3.553
29000	3.332
8398	4.664
10791	6.996
8733	2.498
10786	6.0
8554	3.332
92731	53.160
7788	3.0
9233	2.0
1020	3.166
11992	6.996
6187	56.029
8158	6.0
11023	5.0
11731	1.0
11207996	6.664
1609	3.498
7721	3.670
1095	0.0
11121	4.0
10498	4.118
7065	8.660
7791	3.166
109705	37.472
7636	4.996
7621	4.332
11551	6.0
13835836	6.664
7711	7.653
8543	5.903
6040	3.332
10445	5.0
11351244	2.0
7770	3.166
23150	14.030
12161	15.985
13874867	7.328
31029	10.566
4444456	5.903
7769	3.166
18607	3.670
10001	4.664
7747	5.996
10788	6.664
23621376	3.720
5993	2.664
8560	4.0
555074	4.0
10437074	10.217
13861343	23.592
7705	4.774
8141	2.664
10512	4.952
11180	6.664
7701	4.664
62589	5.166
7686	5.166
5439	3.498
11056	4.332
7026	2.664
66675	9.0
2005981	0.0
7622	4.332
7684	5.553
8900	0.0
11025	5.664
7475	6.996
59674	3.332
21171407	10.566
11095	4.332
13837537	3.553
10614293	5.0
6326	17.426
56117	11.341
7466	6.162
29036	0.0
7761	5.664
21168808	2.0
11104	5.0
16778	5.107
13835376	5.774
127750	6.107
10790	6.996
2018460	87.225
68503	14.989
13863629	5.107
7674	5.0
1143	0.0
1108	5.0
7029	2.664
29001	4.664
11788	5.166
11732	4.332
7688	5.526
7515	7.328
11794	4.332
13836520	6.439
11678	5.664
2038738	8.052
8562	4.332
29012	5.664
21106535	13.767
13875283	8.164
13867413	6.162
13837702	3.332
5949	4.332
71089	5.332
7551	44.258
11706	6.996
66996	9.236
61487	8.653
10797	9.328
26325086	9.996
7478	7.328
11799	4.830
13839199	5.166
13835459	3.360
11793	4.332
10534	7.0
9326	10.935
63863	15.583
659	0.0
7459	5.664
10787	6.664
12228	7.677
18688	11.325
10795	8.0
55130	7.996
11086	5.0
11841	7.328
12012	5.664
4489	8.328
48024	5.360
11024	5.332
512621	16.692
66655	17.362
21106032	6.903
6330	2.498
11035	6.0
13439	6.0
7021	4.997
7018	9.990
120464	9.903
11864	5.0
4444608	4.332
10948	5.439
11761	4.0
12229	5.830
24099	3.498
22453	10.660
12499	35.704
7833	5.0
7657	7.996
7013	23.329
13837281	34.851
5708	6.997
7703	4.332
4512642	5.0
4516601	5.0
11244	4.997
4516599	5.0
11846	4.166
7812	4.332
10652594	54.533
7766	8.653
844	5.328
13816	4.830
19953955	4.886
7776	4.670
1141	8.661
11857	7.0
66021	9.754
10497	11.566
70715	16.638
21106520	5.332
66809	7.997
10452	37.405
10433	8.660
29107	4.664
10265264	7.0
13874733	5.166
11911	26.138
7811	4.166
13836399	6.107
7676	8.903
7064	8.328
349	5.0
10488	5.996
4514549	0.0
11193	10.993
4512361	5.0
11739	5.332
8552	5.664
8908	7.0
28986	6.664
10526	5.952
17443	8.412
68832	6.996
21800	8.0
10179173	7.0
81815	8.740
29016	6.664
7003	9.993
59447	5.526
13839109	7.107
13865426	8.328
7678	5.664
13842613	7.166
71430	9.993
7760	5.332
971	5.664
10420	7.996
11695	7.162
12643	5.664
7219	7.0
11784	9.560
7482	8.328
13838404	0.0
7679	5.664
15443	7.664
11434292	23.166
65936	8.052
13835209	3.664
7677	5.332
6342	34.851
15438	5.0
1348	2.166
11216	7.664
68328	20.694
4517338	7.055
11194	9.996
11819	5.332
13402	12.0
20843	8.692
55091	22.123
10487	8.903
15954	7.664
11045	8.328
11210	9.996
7521	7.0
7641	7.0
11543	7.996
13638	8.332
11752	3.332
7242	7.332
11843	6.664
7530	7.360
15765	8.0
10101	11.989
16791	5.0
11029	6.664
9633	6.582
28992	7.692
18717	9.328
6106	0.0
99440	5.332
7838	5.332
120621	4.332
9581	10.828
15413	18.008
7710	13.305
7536	7.996
7689	9.070
10710415	9.660
14751	7.0
7073	11.325
24533	7.692
7238	7.664
13835293	7.993
13866593	4.332
