Compound Id	WeightedPath [WTPT-4]
692	2.0
6153	0.0
127983	2.0
291	0.0
21106179	0.0
16425	0.0
23208	6.828
6105	0.0
11148	0.0
274	4.414
6086	0.0
9256	0.0
923	2.207
937	1.0
6085	0.0
217	0.0
9484	0.0
22814	0.0
22408	0.0
9286	0.0
12577	0.0
6084	0.0
6128	0.0
9243	0.0
62827	0.0
6132	0.0
391	0.0
38403	2.818
1087	4.414
16641	2.207
7954	0.0
864	2.0
11153	0.0
748	0.0
6095	0.0
6094	0.0
518	0.0
16841	0.0
6148	0.0
2056044	0.0
6151	0.0
6087	0.0
9095782	0.0
4514529	0.0
10675065	0.0
21106169	2.332
172	2.207
763	4.0
7956	2.414
7577	4.871
6089	0.0
6111	0.0
29040	0.0
10606755	2.374
6098	0.0
6120	0.0
13837650	0.0
13853215	0.0
61149	0.0
12197	0.0
682	2.207
61346	0.0
7558	0.0
7556	0.0
454215	0.0
7557	0.0
278	4.414
7957	0.0
654	0.0
9461	2.795
6130	0.0
7555	0.0
11727	2.311
1114	0.0
14441700	0.0
8960	0.0
6083	0.0
454209	0.0
56442	0.0
6101	0.0
6097	0.0
175	2.244
4449912	0.0
6102	0.0
9016	0.0
7559	2.311
2018165	0.0
7733	2.707
3644	2.244
6156	0.0
512	2.311
171	4.488
9646	0.0
9254	0.0
7734	5.070
9411	5.223
13835550	0.0
6135	4.488
13837190	5.268
10325078	0.0
7732	2.707
6335	4.9
7738	2.875
14829	0.0
4481813	2.311
10765	0.0
71390	0.0
6149	0.0
13872989	2.311
9391	2.327
6146	2.25
3631	2.818
6121	0.0
61213	0.0
3441	0.0
11099	0.0
11806	0.0
6308	0.0
3168	2.707
6104	0.0
1004	2.311
66567	2.375
1039	0.0
7713	0.0
73583	0.0
6103	0.0
7566	0.0
9994	2.75
10709	2.634
6309	0.0
6088	0.0
13299573	0.0
13836674	0.0
13835316	0.0
6092	0.0
14694	0.0
6313	2.329
11230	0.0
7564	0.0
7616	5.081
2062437	0.0
7712	0.0
4483639	0.0
10437	0.0
30713	0.0
2282428	0.0
6188	0.0
4483638	0.0
7330	0.0
12442	0.0
7546	2.706
9251	0.0
18971812	0.0
71433	0.0
10113	0.0
11755	5.105
7790	8.813
107412	0.0
56144	0.0
56020	0.0
13835977	0.0
256	2.362
10054	0.0
1005	4.626
553742	0.0
558883	0.0
99596	0.0
6333	4.626
6321	2.313
23055	0.0
8525	5.081
6125	0.0
4514586	0.0
11526	7.653
6322	2.313
6320	2.313
13836549	0.0
6163	0.0
62826	0.0
6108	0.0
11729	0.0
14672	2.591
6118	0.0
7730	0.0
11756	7.428
8544	0.0
23255	0.0
6312	2.329
6338	4.626
12201	0.0
62597	2.362
8329688	0.0
13837797	2.854
10653	5.018
13835336	2.311
7782	5.169
21106015	2.311
7727	2.634
558928	0.0
6093	0.0
693	2.207
11110	0.0
6311	0.0
8896	0.0
5977	0.0
7728	4.996
2340753	0.0
6340	0.0
9253	0.0
7626	2.759
7604	0.0
7553	0.0
12209	0.0
394562	2.362
10325184	0.0
83734	0.0
6315	0.0
7627	5.113
7717	0.0
387	4.651
60524	2.329
11109	0.0
63631	0.0
6100	0.0
13866746	0.0
7010	0.0
14998	2.737
12446	0.0
7560	0.0
258	2.362
10053	0.0
124968	0.0
7716	0.0
7552	0.0
7737	2.875
10571	5.039
17619	2.759
11809	2.362
13836713	0.0
13836589	5.341
11833	2.670
13835235	4.621
7767	0.0
7030	8.243
13836021	2.362
10124	0.0
59573	5.255
10777	2.325
6341	4.651
10018	5.875
558020	0.0
12626	2.388
13836591	5.169
11996	2.737
6165	2.302
7714	0.0
13862665	5.171
6042	0.0
