Compound Id	KierHallSmarts [khs.aasC]
12632	0
61001	2
28982	2
11604	2
62534	2
62408	2
123207	1
75951	0
13837787	2
13839123	3
59483	0
18724	1
7850	0
13875432	2
8665	2
13839128	3
13875219	2
456015	1
55084	0
6974	2
8657	2
13849981	0
26824	0
72793	0
21106014	2
6296	0
14256731	0
13860775	2
7140	2
13869339	2
13647	0
764	2
7800	0
8071	2
13835932	0
7809	0
4449	0
13839110	3
29029	0
21106525	2
7142	2
132	2
12220	0
20570	1
21106144	2
7190	2
8140	3
13869451	2
15461	1
76394	1
7518	2
8520	0
8883	0
6079	2
2931	0
10536	0
25552	2
13848808	2
10181341	1
10328	2
15846	0
5596	2
4962	2
13869462	3
11871	0
10265270	0
222538	1
768	2
2849146	1
8674	2
13869480	2
12635	0
65523	1
6999	4
2441	0
7662	3
13856352	1
7506	0
6897	1
8186	2
15431	2
58234	0
21106146	2
15387	0
8574	0
1015	0
26325090	0
13842573	2
9564	3
221226	1
8912	0
7848	0
13875441	2
13863774	2
13871718	1
10179239	0
10227261	0
776	0
906	0
21168813	2
4366810	0
7170	2
12821	2
13619	0
392	2
8097	2
299166	1
21106013	2
13869414	2
21111817	2
7511	0
24641	0
21106020	2
17131	1
10756	0
7984	0
10404	1
13853953	2
12218	0
21105897	2
13862559	3
5593	0
123	2
11773	2
13846663	2
10451	0
7852	0
7872	0
13662	1
12637	0
376	0
6780	0
6794	1
21106018	3
72551	0
15427	1
13859497	3
11576	3
6635	0
21111781	2
11080	2
13835630	0
105291	1
14846	0
13868640	2
21105859	2
11862	0
8910	0
14227	2
10437210	3
11589	2
64699	0
8098	0
589165	1
6781	2
12933	0
13853758	2
9893	1
6621	2
558878	0
8855	0
10980	2
206561	1
15855	0
13835126	2
5882	2
13864445	3
21170967	2
12478	2
21105870	1
13229	0
13849989	0
24535	2
18019	0
73390	1
6674	2
11591	2
67360	0
553578	0
10437335	1
14593	0
10432	2
7745	0
21159695	2
7891	0
10972	2
11557190	0
8183	2
12219	0
880	1
1446	3
2923	3
6775	2
12954	0
8576	0
21105848	3
68109	0
7882	0
120548	1
10181339	1
6788	1
13853943	2
11672	2
57726	0
10892	2
6898	1
1905	0
21106470	0
6950	2
13860434	3
12972	0
21106148	2
10664	2
7890	0
71876	0
7176	2
15965	1
67653	0
13487	1
9088156	0
7871	0
68224	0
18	3
4511751	0
10181338	2
10756390	0
84971	0
388391	0
13871489	0
11629	3
2241	1
21106519	2
11460	1
7189	2
8521	0
13876103	3
11510	3
14349	0
7211	2
2937774	1
11584	2
21105998	3
6736	1
4963	2
6789	1
6737	1
59482	1
81814	0
14021447	0
71	3
80863	1
955	2
7145	2
917	1
3350	3
10616	2
7172	2
10257	2
953	2
1151	2
21106571	4
6827	0
11422	1
21106163	4
10025	0
13835344	2
15853	0
21106140	3
10801109	0
86394	0
21106145	2
62310	2
13835706	0
7092	1
1448	3
8182	2
21106518	2
10437239	1
13848793	2
68676	3
16180	0
7600	0
13846959	2
6773	3
7340	0
13837329	2
21106581	2
16475	3
7146	3
185	1
6828	2
11488212	3
6646	0
10801842	0
16387	0
11586	2
62472	2
16388	0
21108576	2
6480	2
23083	1
10628694	0
7892	0
71437	0
5644	0
10909	2
10918	2
8935	1
4510206	0
7757	0
13846749	2
2298886	0
6550	2
8341	1
7208	2
11882	0
4611	1
13835351	3
8374	1
70682	0
13492	1
13677	1
6739	1
17347	1
7875	0
11777	3
7310	1
11465	1
2157	2
8150	3
7302	2
7202	2
7042	3
6035	2
11776	3
10908	2
10850	2
556589	2
7299	2
8577	0
21106900	3
17652	0
5915	1
10106	0
63518	1
17868	2
6706	3
10851	2
11588	2
79969	2
6675	2
71193	1
2206	0
13867714	2
4445317	0
10849	2
11595	2
1906	2
6193	0
67270	2
16177	0
6033	2
6478	2
15517	2
10841	2
13574	0
8319	1
7964	0
15789876	0
21105699	2
13622	0
10829	2
11507	3
7585	0
6790	1
15495	2
13860	1
10831	2
56515	0
20124	1
744	2
10343	4
218253	3
454319	0
76154	1
33084	0
67414	0
220998	0
15867	3
7901	0
14627	0
21106570	5
10449	0
10813	2
199342	2
15755	2
15702	2
62484	2
4522053	0
8273	2
11883	0
8262	2
642951	3
15747	1
15524	2
13837303	2
305	0
230	0
14995	2
10733068	0
256210	0
33421	4
67470	2
33416	0
14994	2
15756	2
12938	0
6588	1
15475	2
7279	1
23886	4
14472	0
15476	2
42330	0
2991	2
12682	3
4762	1
361	4
6592	4
11884	0
15488	3
15478	2
21106573	5
11003	2
15489	3
15861	3
7155	3
64155	2
2627	2
24142	0
8073	4
44152	0
26325080	0
8916	0
4267	0
33455	4
15619	3
96749	0
18336	1
5236	2
440	0
2973	0
3173	0
2185	2
1361549	1
7915	0
30600	4
1438	4
15477	2
10437836	1
8120	3
26010	4
7152	4
13846658	3
8470	2
3544	2
15621	3
33934	4
7913	0
7994	0
2468	3
6840	4
12133	3
11632871	0
34863	5
63968	2
61739	2
68437	3
66895	1
26260	3
33932	4
33933	4
5027	3
192748	3
8282	2
5004	0
34188	5
13114	2
18280	0
12024	0
2068	2
6835	3
78998	0
72056	0
4626	0
2169	3
23115	0
6492	2
4103087	4
9824	4
15473	4
34664	5
9053802	0
37904	5
13856959	2
12586	0
5368	4
707	0
34665	5
17098	4
17099	4
84188	3
15620	3
8111	0
3210	0
49469	2
967	6
158870	3
2915	0
83330	1
157093	3
4768	3
34864	5
14993	6
8329	2
970	0
7917	0
136000	3
34866	5
83374	3
2297538	0
20848	3
457145	3
8067	6
37918	5
457140	3
34865	5
8241	2
14620	3
6593	0
21782117	0
135983	3
10540	0
25472	3
25605	5
6464	6
25677	6
136001	3
136003	3
34666	5
82753	4
10438331	3
2121	1
1278	0
4457	0
62265	3
11974	4
31991	2
481441	0
34867	5
84235	3
13087	1
2079	0
2424	2
5256	0
7315	2
15474	4
37915	5
40191	6
29348	4
26011	5
28287	0
62632	0
30932	0
22172	3
5899	1
2297441	3
37905	5
3987	2
33617	3
2283071	4
34830	3
16568	4
108106	0
69223	4
35581	6
23912	0
13302	3
4932499	4
3006	0
56793	6
13090	2
34868	5
10243	6
13850879	0
56791	6
14674	0
15729	4
8060	3
9040	0
34870	5
30881	3
17587	2
34869	5
457144	3
5807	0
9026	2
3008	3
4575	0
135925	3
4759	3
82777	6
34871	5
454495	6
6688	4
36319	3
533188	6
34872	5
10169	3
11891	0
56792	6
26325081	0
8058	3
20493	4
36278	3
35580	6
82755	4
82842	3
15417	4
46262	6
136002	3
28941	3
56123	6
5342	0
56784	5
16182	6
56785	6
56790	6
26563	0
13303	3
82765	7
82767	4
12705	3
14826	0
30816	3
16481	0
97173	4
102720	4
7051	3
21924	5
102721	4
33458	6
82818	6
3548	3
35579	6
38839	3
27749	3
34667	5
56795	6
56788	6
1994	3
8939	4
16482	0
36972	6
21106365	4
4760	3
34873	5
7967	0
559096	0
35582	6
56771	7
13520	1
56774	7
9873	4
3463	0
37744	7
12874	3
46893	6
82807	6
35081	7
56769	7
35584	6
3864	0
13300034	2
10292746	0
33829	2
102833	4
47912	6
13844817	2
82817	6
82762	4
2839	6
6842	4
82754	4
157094	4
3229	3
5237	3
82840	3
34189	6
16736498	0
7968	0
29117	2
33304	6
56794	6
13837319	2
457138	4
39406	7
56780	7
27793	4
106355	4
6767	4
34847	7
102897	4
2581	0
6417	6
103011	4
82712	4
56781	7
45444	7
102947	4
102933	4
33457	6
8287	0
33280	6
36029	2
46263	6
56777	7
33666	8
56787	6
16736486	0
102801	4
82873	5
8288	2
4025	3
17339596	0
33456	6
2629	4
33386	6
2003	0
6514	5
36973	7
97172	4
36974	7
82819	7
15572	4
102856	4
13115	0
8800	4
29153	0
35583	6
82820	7
45445	7
4886542	4
103066	4
46894	7
32873	2
35563	1
17684	0
44885	3
46710	3
33326	3
4745	2
26325088	0
56772	7
34848	7
56760	8
84346	8
26325085	0
28552	3
12364	2
56755	8
82796	3
35265	5
56789	6
4599	1
24638	3
56768	7
13328	0
4437893	2
6371	4
56778	7
3277	4
4526760	3
21568	3
96948	5
16415	7
193215	0
26325087	0
37779	7
56779	7
11274	1
35585	7
84344	7
56786	6
82797	2
5363	6
541032	5
31129	0
37749	2
56776	7
46264	6
83413	8
43354	7
457139	4
21429023	0
97055	5
4927801	0
34859	8
7260	5
19939	2
56756	8
4719431	4
102798	4
36976	8
45446	7
56767	8
8093	2
29631	6
34850	7
14348	0
559213	7
6453	5
84345	7
56766	8
102722	5
33281	6
1262	2
36975	7
154865	5
102741	5
26325082	0
32555	0
82740	8
215802	4
30459	2
23977588	0
4333	4
18941	3
97198	5
37019	8
82783	8
37000	8
39198	8
56765	8
46285	7
4938407	0
46284	7
82806	7
19722	4
34116	3
34668	7
34851	8
56773	7
82798	2
29282	3
47913	7
5772	0
28827	3
26915	4
6066	1
32952	7
48518	3
84347	8
75956	2
102857	5
43353	7
83414	9
2940	0
18445	3
25304	1
102787	5
18444	3
15010	5
82823	9
83411	5
102742	5
34190	8
56761	8
47914	8
102743	5
66326	4
56559	0
35529	3
36710	8
7991	2
33832	3
34852	8
2927	4
154866	5
35588	4
59833	3
12730	3
8243	2
15699	0
64559	3
56023	7
56782	9
549017	8
97240	5
33282	7
20545	0
36977	9
4066	4
2457	4
77706	2
4813314	4
56770	7
29847	2
56763	8
56757	8
102834	5
7928	0
4939096	0
36771	8
56764	8
9817	4
36978	8
34191	8
84348	9
45678	1
7929	0
82738	9
37994	4
106356	5
36979	9
10085	4
39407	4
11369	4
56762	8
37745	8
36981	9
56758	8
4744	2
36980	9
11359	6
6057	4
56775	7
6640	6
37004	9
4956170	8
34853	8
56783	9
4941232	3
82736	8
47915	9
4060	4
16139	0
2635909	5
15822	6
13338	0
12543	4
36983	9
96868	6
96864	6
56759	8
6058	4
36982	9
33983	8
36984	8
82831	8
45447	9
33407	10
2271976	1
4575338	4
24388	0
3171	0
12367	2
15637	10
82821	10
34860	9
11936	6
72522	0
82786	5
6542	6
97224	6
97234	6
5148	3
34854	8
3534	1
46137	9
12536	2
77887	4
6559	2
33984	8
26325084	0
11897	0
9242615	4
97233	6
26325083	0
46525	4
7988	3
46136	8
33142	3
33141	3
34418	3
5739	0
97142	6
2928	4
8817	0
36986	9
82834	7
47916	9
8078	1
4617	2
550258	9
35205	10
36985	10
46739	3
3326	3
35566	9
55075	6
2908	4
4913	3
4777	1
2181	2
6528	2
5557	1
97257	6
6639	6
33986	9
45448	10
33316	8
36988	10
105648	4
82679	4
35912	10
102923	6
8004	6
11898	0
36987	10
20390	1
3972	4
5590	4
11899	0
154958	9
3513	4
7970	4
154062	6
4629	3
36990	10
85876	6
26916	4
77764	2
33985	9
35108	9
82751	11
5660	3
36989	11
6519	2
11917	4
2925	5
16576	2
4447447	4
2284017	6
5554	3
39394	5
509179	2
77874	3
4444070	5
4228778	2
82822	10
43456	3
24247	3
4445165	4
34192	10
37764	3
2342810	7
2075	4
12017	0
6367	8
77933	6
2768	3
11283	3
5791	0
96965	7
33198	7
91304	6
35206	11
6281	6
82759	3
66316	4
154959	10
8804	4
8799	4
82870	5
5376	7
5553	3
15484	12
135795	7
49560	3
2246	0
12072	0
21106505	2
36968	3
2625	5
33255	7
4444102	7
5198	4
82852	2
2699	5
5773	0
4444107	3
11900	0
26325089	5
77730	5
39145	8
8103122	8
11901	0
6366	8
5932	0
15827	8
136695	8
29089	0
5678	0
5768	0
8763	0
11146	0
5113	2
17499	0
24722	4
94701	8
11902	0
6013	1
31006	2
34697	8
18949	8
10162	8
48085	0
49179	0
10542	0
104816	6
75995	4
15520	6
1043	4
65272	0
11906	0
4067	8
75662	9
29400	9
4444362	7
6045	0
