Compound Id	KappaShapeIndices [Kier2]
10404	5.625
13853953	3.408
12218	8.1
21105897	4.889
13862559	2.722
5593	2.320
123	3.240
11773	4.0
13846663	3.164
10451	5.025
7852	8.0
7872	9.091
13662	3.408
12637	11.0
376	6.694
6780	2.939
6794	4.793
21106018	2.722
72551	6.694
15427	4.760
13859497	3.164
11576	3.6
6635	4.0
21111781	4.0
11080	2.52
13835630	7.111
105291	2.722
14846	9.091
13868640	2.52
21105859	4.0
11862	7.0
8910	5.76
14227	3.408
10437210	3.408
11589	4.133
64699	3.240
8098	2.939
589165	4.0
6781	4.133
12933	8.32
13853758	3.408
9893	4.793
6621	2.56
558878	6.694
8855	2.939
10980	3.408
206561	4.133
15855	3.6
13835126	3.408
5882	4.297
13864445	2.722
21170967	4.133
12478	3.240
21105870	4.760
13229	5.625
13849989	6.694
24535	4.133
18019	6.246
73390	4.793
6674	3.408
11591	4.133
67360	10.0
553578	6.694
10437335	4.793
14593	5.625
10432	2.52
7745	3.938
21159695	4.0
7891	11.0
10972	3.408
11557190	6.185
8183	4.297
12219	9.0
880	4.0
1446	3.6
2923	3.408
6775	4.0
12954	8.1
8576	10.0
21105848	4.133
68109	4.938
7882	10.0
120548	3.408
10181339	4.793
6788	3.164
13853943	3.408
11672	4.0
57726	1.837
10892	4.133
6898	4.889
1905	4.0
21106470	2.939
6950	2.320
13860434	4.133
12972	9.091
21106148	4.133
10664	3.408
7890	11.0
71876	8.592
7176	4.133
15965	5.612
67653	9.0
13487	6.509
9088156	5.558
7871	9.091
68224	6.012
18	3.6
4511751	6.478
10181338	4.133
10756390	6.012
84971	4.760
388391	4.760
13871489	7.313
11629	4.133
2241	3.240
21106519	4.793
11460	4.0
7189	3.408
8521	6.246
13876103	4.889
11510	2.722
14349	9.0
7211	4.297
2937774	4.889
11584	4.133
21105998	3.6
6736	3.164
4963	3.408
6789	3.164
6737	3.164
59482	5.612
81814	10.173
14021447	7.486
71	3.6
80863	3.806
955	3.408
7145	3.408
917	3.806
3350	3.6
10616	4.297
7172	4.297
10257	4.297
953	3.408
1151	2.803
21106571	2.939
6827	4.297
11422	4.133
21106163	2.939
10025	7.639
13835344	4.133
15853	11.0
21106140	5.672
10801109	8.187
86394	3.395
21106145	4.297
62310	5.672
13835706	8.187
7092	2.939
1448	4.481
8182	4.297
21106518	3.408
10437239	3.408
13848793	3.164
68676	4.297
16180	12.0
7600	5.612
13846959	3.408
6773	5.672
7340	10.083
13837329	5.778
21106581	4.297
16475	3.6
7146	3.6
185	2.56
6828	4.297
11488212	3.6
6646	4.760
10801842	5.76
16387	6.554
11586	5.024
62472	5.024
16388	8.144
21108576	3.408
6480	2.56
23083	5.672
10628694	2.56
7892	11.0
71437	1.837
5644	3.806
10909	3.395
10918	3.395
8935	4.889
4510206	5.76
7757	11.077
13846749	4.889
2298886	6.478
6550	2.803
8341	3.164
7208	4.297
11882	12.0
4611	5.612
13835351	5.672
8374	6.453
70682	9.0
13492	7.408
13677	3.806
6739	3.164
17347	2.939
7875	11.077
11777	2.722
7310	5.612
11465	4.793
2157	5.024
8150	4.481
7302	5.024
7202	4.133
7042	4.481
6035	4.133
11776	2.722
10908	3.395
10850	3.395
556589	5.612
7299	5.024
8577	10.0
21106900	4.297
17652	3.92
5915	4.0
10106	8.32
63518	6.453
17868	4.297
6706	3.6
10851	3.395
11588	3.408
79969	5.672
6675	3.408
71193	3.6
2206	4.022
13867714	4.297
4445317	4.68
10849	3.395
11595	4.297
1906	4.133
6193	4.245
67270	3.164
16177	12.0
6033	3.164
6478	2.75
15517	3.047
10841	3.395
13574	5.612
8319	3.164
7964	3.63
15789876	11.637
21105699	4.297
13622	13.0
10829	3.395
11507	2.722
7585	8.163
6790	3.164
15495	6.478
13860	3.240
10831	3.395
56515	4.108
20124	3.164
744	2.803
10343	4.68
218253	4.481
454319	15.25
76154	3.806
33084	3.240
67414	5.970
220998	10.083
15867	6.25
7901	12.0
14627	3.164
21106570	3.164
10449	6.311
10813	3.395
199342	5.365
15755	3.395
15702	5.558
62484	4.133
4522053	6.478
8273	4.022
11883	13.0
8262	4.022
642951	5.186
15747	8.32
15524	3.395
13837303	7.35
305	5.024
230	3.806
14995	3.395
10733068	7.935
256210	3.164
33421	4.68
67470	3.395
33416	10.516
14994	3.395
15756	3.395
12938	6.509
6588	4.022
15475	3.395
7279	4.889
23886	4.68
14472	3.92
15476	3.395
42330	4.68
2991	5.186
12682	3.63
4762	5.778
361	3.806
6592	3.293
11884	13.0
15488	4.481
15478	3.395
21106573	4.022
11003	5.024
15489	4.481
15861	3.63
7155	5.365
64155	5.024
2627	5.778
24142	14.0
8073	5.558
44152	4.68
26325080	8.789
8916	8.32
4267	4.481
33455	4.68
15619	3.63
96749	5.612
18336	4.481
5236	3.293
440	5.612
2973	5.612
3173	7.408
2185	5.778
1361549	8.187
7915	13.0
30600	4.68
1438	2.939
15477	3.395
10437836	5.024
8120	5.186
26010	4.68
7152	3.806
13846658	4.481
8470	5.024
3544	5.915
15621	3.63
33934	4.68
7913	13.067
7994	8.32
2468	4.704
6840	3.868
12133	6.478
11632871	11.484
34863	4.888
63968	4.481
61739	3.395
68437	3.63
66895	8.187
26260	3.63
33932	4.68
33933	4.68
5027	5.672
192748	6.074
8282	3.395
5004	9.551
34188	4.888
13114	6.074
18280	8.163
12024	6.509
2068	3.293
6835	4.481
78998	15.0
72056	13.0
4626	7.408
2169	5.778
23115	8.32
6492	3.395
4103087	4.68
9824	3.539
15473	4.68
34664	4.888
9053802	12.071
37904	4.888
13856959	6.667
12586	8.32
5368	8.909
707	3.395
34665	4.888
17098	4.68
17099	4.68
84188	3.63
15620	3.63
8111	3.868
3210	10.173
49469	4.704
967	3.395
158870	3.63
2915	3.293
83330	6.25
157093	3.63
4768	5.915
34864	4.888
14993	4.022
8329	6.074
970	3.868
7917	14.0
136000	3.63
34866	4.888
83374	3.63
2297538	8.227
20848	5.365
457145	3.63
8067	3.395
37918	4.888
457140	3.63
34865	4.888
8241	8.992
14620	6.554
6593	3.293
21782117	2.687
135983	3.63
10540	15.0
25472	5.186
25605	4.888
6464	4.245
25677	5.104
136001	3.63
136003	3.63
34666	4.888
82753	5.365
10438331	4.245
2121	4.245
1278	3.868
4457	6.453
62265	5.365
11974	2.939
31991	7.302
481441	7.553
34867	4.888
84235	3.63
13087	5.778
2079	5.558
2424	3.539
5256	5.612
7315	6.667
15474	4.68
37915	4.888
40191	5.104
29348	6.25
26011	4.888
28287	4.245
62632	16.0
30932	7.313
22172	6.554
5899	5.365
2297441	6.554
37905	4.888
3987	6.074
33617	6.074
2283071	3.868
34830	7.556
16568	6.074
108106	8.590
69223	5.024
35581	5.104
23912	6.554
13302	5.778
4932499	3.868
3006	8.32
56793	5.104
13090	5.186
34868	4.888
10243	3.395
13850879	9.834
56791	5.104
14674	9.834
15729	5.76
8060	6.805
9040	4.68
34870	4.888
30881	7.35
17587	5.915
34869	4.888
457144	3.63
5807	5.325
9026	7.556
3008	5.186
4575	5.558
135925	3.63
4759	6.667
82777	5.104
34871	4.888
454495	5.104
6688	5.558
36319	7.438
533188	5.104
34872	4.888
10169	7.136
11891	15.0
56792	5.104
26325081	10.092
8058	6.074
20493	5.558
36278	5.175
35580	5.104
82755	3.868
82842	6.805
15417	5.915
46262	5.104
136002	3.63
28941	6.25
56123	6.630
5342	7.35
56784	4.888
16182	5.104
56785	5.104
56790	5.104
26563	13.432
13303	6.478
82765	5.325
82767	5.558
12705	6.554
14826	2.813
30816	5.413
16481	7.313
97173	3.868
102720	3.868
7051	6.805
21924	4.888
102721	3.868
33458	5.104
82818	5.104
3548	7.438
35579	5.104
38839	8.444
27749	5.915
34667	4.888
56795	5.104
56788	5.104
1994	8.227
8939	5.558
16482	6.554
36972	5.104
21106365	3.868
4760	6.667
34873	4.888
7967	3.179
559096	4.281
35582	5.104
56771	5.325
13520	5.970
56774	5.325
9873	4.108
3463	2.939
37744	5.325
12874	6.074
46893	5.104
82807	5.104
35081	5.325
56769	5.325
35584	5.104
3864	9.834
13300034	4.704
10292746	2.687
33829	7.35
102833	3.868
47912	5.104
13844817	7.556
82817	5.104
82762	3.868
2839	6.438
6842	3.868
82754	3.868
157094	3.868
3229	6.074
5237	3.868
82840	9.031
34189	5.104
16736498	3.8
7968	4.014
29117	4.888
33304	5.104
56794	5.104
13837319	10.688
457138	3.868
39406	5.325
56780	5.325
27793	3.868
106355	3.868
6767	5.558
34847	5.325
102897	3.868
2581	16.0
6417	6.630
103011	3.868
82712	3.868
56781	5.325
45444	5.325
102947	3.868
102933	3.868
33457	5.104
8287	4.349
33280	5.104
36029	6.84
46263	5.104
56777	5.325
33666	5.551
56787	5.104
16736486	3.179
102801	3.868
82873	9.0
8288	4.349
4025	8.323
17339596	4.592
33456	5.104
2629	6.963
33386	5.104
2003	2.861
6514	5.175
36973	5.325
97172	3.868
36974	5.325
82819	5.325
15572	5.558
102856	3.868
13115	6.074
8800	3.75
29153	3.75
35583	5.104
82820	5.325
45445	5.325
4886542	4.108
103066	3.868
46894	5.325
32873	9.333
35563	4.888
17684	4.297
44885	7.136
46710	6.630
33326	3.765
4745	8.163
26325088	10.516
56772	5.325
34848	5.325
56760	5.551
84346	5.551
26325085	9.242
28552	6.074
12364	6.185
56755	5.551
82796	6.963
35265	7.852
56789	5.104
4599	5.325
24638	5.970
56768	5.325
13328	2.72
4437893	8.227
6371	5.325
56778	5.325
3277	6.438
4526760	8.444
21568	6.25
96948	4.108
16415	5.325
193215	2.861
26325087	10.516
37779	5.325
56779	5.325
11274	4.938
35585	5.325
84344	5.325
56786	5.104
82797	7.320
5363	5.76
541032	3.164
31129	2.813
37749	6.84
56776	5.325
46264	5.104
83413	5.551
43354	5.325
457139	3.868
21429023	3.179
97055	4.108
4927801	11.228
34859	5.551
7260	5.558
19939	6.185
56756	5.551
4719431	7.136
102798	3.868
36976	5.551
45446	5.325
56767	5.551
8093	6.074
29631	3.395
34850	5.325
14348	17.0
559213	5.325
6453	4.592
84345	5.325
56766	5.551
102722	4.108
33281	5.104
1262	5.76
36975	5.325
154865	4.108
102741	4.108
26325082	11.396
32555	6.635
82740	5.551
215802	6.438
30459	9.333
23977588	3.8
4333	6.84
18941	7.438
97198	4.108
37019	5.551
82783	5.551
37000	5.551
39198	5.551
56765	5.551
46285	5.325
4938407	3.8
46284	5.325
82806	5.325
19722	6.963
34116	7.695
34668	5.325
34851	5.551
56773	5.325
82798	7.713
29282	7.438
47913	5.325
5772	3.179
28827	7.695
26915	5.558
6066	4.888
32952	5.325
48518	7.320
84347	5.551
75956	9.834
102857	4.108
43353	5.325
83414	5.78
2940	2.687
18445	5.970
25304	7.852
102787	4.108
18444	6.25
15010	6.438
82823	5.78
83411	6.438
102742	4.108
34190	5.551
56761	5.551
47914	5.551
102743	4.108
66326	7.266
56559	16.056
35529	7.556
36710	5.551
7991	7.556
33832	7.556
34852	5.551
2927	6.438
154866	4.108
35588	8.585
59833	7.320
12730	8.992
8243	12.426
15699	4.938
64559	6.185
56023	9.871
56782	5.78
549017	5.551
97240	4.108
33282	5.325
20545	15.39
36977	5.78
4066	6.438
2457	5.551
77706	6.012
4813314	10.096
56770	5.325
29847	7.852
56763	5.551
56757	5.551
102834	4.108
7928	18.0
4939096	3.8
36771	5.551
56764	5.551
9817	9.475
36978	5.551
34191	5.551
84348	5.78
45678	7.051
7929	19.0
82738	5.78
37994	7.852
106356	4.108
36979	5.78
10085	7.513
39407	7.695
11369	2.939
56762	5.551
37745	5.551
36981	5.78
56758	5.551
4744	8.163
36980	5.78
11359	3.395
6057	6.438
56775	5.325
6640	3.395
37004	5.78
4956170	5.551
34853	5.551
56783	5.78
4941232	7.051
82736	5.551
47915	5.78
4060	5.653
16139	5.175
2635909	6.406
15822	5.76
13338	3.848
12543	6.185
36983	5.78
96868	4.349
96864	4.349
56759	5.551
6058	7.852
36982	5.78
33983	5.551
36984	5.551
82831	9.240
45447	5.78
33407	6.012
2271976	6.136
4575338	4.295
24388	10.688
3171	9.834
12367	6.185
15637	6.012
82821	6.012
34860	5.78
11936	3.786
72522	19.0
82786	7.266
6542	4.022
97224	4.349
97234	4.349
5148	5.104
34854	5.551
3534	7.051
46137	5.78
12536	8.227
77887	7.087
6559	13.237
33984	5.551
26325084	14.006
11897	20.0
9242615	6.719
97233	4.349
26325083	12.701
46525	9.630
7988	8.909
46136	5.551
33142	7.513
33141	7.852
34418	7.051
5739	4.836
97142	4.349
2928	6.185
8817	4.836
36986	5.78
82834	9.871
47916	5.78
8078	8.741
4617	8.393
550258	5.78
35205	6.012
36985	6.012
46739	10.714
3326	6.012
35566	5.78
55075	3.395
2908	6.406
4913	6.84
4777	7.695
2181	6.635
6528	14.199
5557	7.266
97257	4.349
6639	3.395
33986	5.78
45448	6.012
33316	5.551
36988	6.012
105648	5.915
82679	6.012
35912	6.012
102923	4.349
8004	5.78
11898	20.0
36987	6.012
20390	4.777
3972	7.513
5590	12.369
11899	21.0
154958	5.78
3513	4.281
7970	6.012
154062	4.349
4629	7.513
36990	6.012
85876	5.76
26916	7.713
77764	6.481
33985	5.78
35108	5.78
82751	6.246
5660	4.75
36989	6.246
6519	9.630
11917	8.792
2925	7.136
16576	8.022
4447447	4.762
2284017	4.022
5554	4.75
39394	7.266
509179	12.426
77874	7.92
4444070	6.406
4228778	14.583
82822	6.012
43456	9.972
24247	9.087
4445165	9.240
34192	6.012
37764	10.519
2342810	5.970
2075	7.513
12017	22.0
6367	6.246
77933	7.553
2768	7.713
11283	7.136
5791	4.747
96965	4.592
33198	4.592
91304	6.25
35206	6.246
6281	9.467
82759	8.792
66316	9.475
154959	6.012
8804	4.75
8799	4.75
82870	9.467
5376	8.022
5553	5.0
15484	6.481
135795	5.970
49560	10.858
2246	4.75
12072	23.0
21106505	15.789
36968	9.0
2625	7.051
33255	5.970
4444102	6.246
5198	6.630
82852	7.709
2699	7.713
5773	5.5
4444107	7.087
11900	24.0
26325089	11.253
77730	8.789
39145	5.551
8103122	8.590
11901	25.0
6366	6.246
5932	6.021
15827	4.836
136695	6.185
29089	10.688
5678	5.817
5768	7.486
8763	4.762
11146	26.0
5113	4.881
17499	7.556
24722	12.457
94701	5.551
11902	27.0
6013	6.958
31006	7.197
34697	8.203
18949	10.156
