Compound Id	ALOGP [ALogP]
102923	4.466
8004	2.552
11898	-5.581
36987	5.954
20390	0.660
3972	1.550
5590	-1.394
11899	-5.657
154958	4.006
3513	-1.544
7970	2.432
154062	4.466
4629	2.730
36990	5.954
85876	3.401
26916	0.993
77764	1.271
33985	5.210
35108	5.210
82751	6.699
5660	0.1
36989	6.699
6519	-3.163
11917	-0.370
2925	0.863
16576	1.856
4447447	-0.309
2284017	5.344
5554	-0.470
39394	0.743
509179	-0.809
77874	1.669
4444070	-0.930
4228778	-0.627
82822	5.954
43456	0.875
24247	2.220
4445165	3.136
34192	5.954
37764	0.357
2342810	2.941
2075	0.338
12017	-5.945
6367	2.971
77933	1.375
2768	2.698
11283	0.671
5791	0.261
96965	5.210
33198	5.210
91304	4.965
35206	6.699
6281	1.827
82759	1.037
66316	1.249
154959	4.750
8804	0.0
8799	0.0
82870	1.355
5376	-1.199
5553	-0.693
15484	7.443
135795	4.290
49560	1.744
2246	0.0
12072	-6.233
21106505	-1.783
36968	1.853
2625	1.301
33255	4.290
4444102	-2.345
5198	-0.217
82852	2.913
2699	0.835
5773	0.917
4444107	-1.604
11900	-6.521
26325089	0.070
77730	1.084
39145	5.333
8103122	-1.532
11901	-6.809
6366	3.549
5932	0.245
15827	5.954
136695	5.179
29089	5.152
5678	0.0
5768	-4.310
8763	0.0
11146	-7.097
5113	-0.784
17499	3.302
24722	-0.832
94701	5.333
11902	-7.385
6013	-1.414
31006	-1.874
34697	5.048
18949	3.287
10162	-1.501
48085	-0.099
49179	1.064
10542	-8.537
104816	1.772
75995	-1.094
15520	-0.410
1043	-2.153
65272	2.141
11906	-9.689
4067	-3.958
75662	-3.952
29400	-4.419
4444362	-5.713
6045	-3.105
