Compound Id	WeightedPath [WTPT-2]
692	1.5
6153	1.7
127983	1.5
291	1.0
21106179	1.683
16425	1.707
23208	1.638
6105	1.638
11148	1.5
274	1.638
6086	1.5
9256	1.756
923	1.638
937	1.0
6085	1.5
217	1.0
9484	1.7
22814	1.0
22408	1.0
9286	1.754
12577	1.744
6084	1.5
6128	1.683
9243	1.638
62827	1.784
6132	1.683
391	1.0
38403	1.810
1087	1.638
16641	1.638
7954	1.638
864	1.5
11153	1.638
748	1.5
6095	1.638
6094	1.638
518	1.0
16841	1.756
6148	1.7
2056044	1.808
6151	1.7
6087	1.5
9095782	1.758
4514529	1.0
10675065	1.814
21106169	1.744
172	1.638
763	1.5
7956	1.638
7577	1.718
6089	1.5
6111	1.75
29040	1.756
10606755	1.787
6098	1.638
6120	1.683
13837650	1.718
13853215	1.758
61149	1.807
12197	1.718
682	1.638
61346	1.783
7558	1.718
7556	1.718
454215	1.756
7557	1.718
278	1.638
7957	1.683
654	1.638
9461	1.805
6130	1.683
7555	1.718
11727	1.718
1114	1.683
14441700	1.744
8960	1.5
6083	1.5
454209	1.744
56442	1.718
6101	1.638
6097	1.638
175	1.683
4449912	1.718
6102	1.638
9016	1.756
7559	1.718
2018165	1.739
7733	1.770
3644	1.683
6156	1.7
512	1.718
171	1.683
9646	1.7
9254	1.756
7734	1.770
9411	1.807
13835550	1.718
6135	1.683
13837190	1.770
10325078	1.758
7732	1.770
6335	1.739
7738	1.938
14829	1.7
4481813	1.718
10765	1.739
71390	1.683
6149	1.7
13872989	1.718
9391	1.756
6146	1.7
3631	1.810
6121	1.683
61213	1.744
3441	1.756
11099	1.770
11806	1.770
6308	1.739
3168	1.770
6104	1.638
1004	1.718
66567	1.786
1039	1.638
7713	1.770
73583	1.758
6103	1.638
7566	1.718
9994	1.875
10709	1.770
6309	1.739
6088	1.5
13299573	1.783
13836674	1.718
13835316	1.683
6092	1.638
14694	1.744
6313	1.739
11230	1.739
7564	1.718
7616	1.780
2062437	1.756
7712	1.770
4483639	1.770
10437	1.718
30713	1.754
2282428	1.756
6188	1.758
4483638	1.770
7330	1.938
12442	1.718
7546	1.830
9251	1.756
18971812	1.758
71433	1.744
10113	1.739
11755	1.780
7790	1.969
107412	1.784
56144	1.787
56020	1.770
13835977	1.718
256	1.770
10054	1.7
1005	1.739
553742	1.718
558883	1.770
99596	1.756
6333	1.739
6321	1.739
23055	1.744
8525	1.780
6125	1.683
4514586	1.0
11526	1.779
6322	1.739
6320	1.739
13836549	1.908
6163	1.744
62826	1.784
6108	1.638
11729	1.718
14672	1.744
6118	1.683
7730	1.770
11756	1.780
8544	1.938
23255	1.739
6312	1.739
6338	1.739
12201	1.780
62597	1.770
8329688	1.744
13837797	1.833
10653	1.779
13835336	1.718
7782	1.807
21106015	1.718
7727	1.770
558928	1.718
6093	1.638
693	1.638
11110	1.807
6311	1.739
8896	1.938
5977	1.683
7728	1.770
2340753	1.744
6340	1.754
9253	1.756
7626	1.787
7604	1.780
7553	1.718
12209	1.807
394562	1.770
10325184	1.744
83734	1.756
6315	1.739
7627	1.787
7717	1.770
387	1.754
60524	1.739
11109	1.807
63631	1.754
6100	1.638
13866746	1.915
7010	1.779
14998	1.778
12446	1.780
7560	1.718
258	1.770
10053	1.7
124968	1.954
7716	1.770
7552	1.718
7737	1.938
10571	1.786
17619	1.787
11809	1.770
13836713	1.718
13836589	1.807
11833	1.807
13835235	1.718
7767	1.807
7030	1.929
13836021	1.770
10124	1.754
59573	1.778
10777	1.754
6341	1.754
10018	1.969
558020	1.954
12626	1.807
13836591	1.807
11996	1.778
6165	1.744
7714	1.770
13862665	1.810
6042	1.7
7630	1.787
259	1.780
7607	1.780
5894	1.739
21108550	1.942
7772	1.807
21111806	1.942
236	1.969
9614	1.954
62808	1.954
10492	1.810
7736	1.938
11055	1.778
10446	1.785
7463	1.809
7619	1.787
7016	1.779
13871721	1.770
7739	1.938
7706	1.810
7028	1.929
5730	1.7
6316	1.739
8903	1.969
24590970	1.756
21011	1.780
9325	1.942
415	1.770
55090	1.744
10947	1.779
10772140	1.739
28994	1.718
13839553	1.770
3973	1.784
71312	1.756
3951	1.754
592	1.754
8904	1.969
8899	1.938
60329	1.807
6406	1.786
2916	1.638
