Compound Id	BCUT [BCUTc-1h]
692	0.1945529043609282
6153	0.577238453285589
127983	0.0935993385440391
291	-0.0779229231460158
21106179	0.400036118718936
16425	0.4548800723070460
23208	0.2100095233776442
6105	0.2548736002126162
11148	0.1117242164280797
274	0.5243732299664295
6086	0.1869495913923076
9256	0.4690603907654385
923	0.11174856230268
937	-0.4110002478484430
6085	0.1041808174127697
217	-0.3434356734618478
9484	0.4179859371138596
22814	-0.1526225918111857
22408	9.212828167831981
9286	0.3210446295000846
12577	0.4369485401178516
6084	0.0422421801499768
6128	0.2788166156771353
9243	0.151214125360871
62827	0.3348925138104691
6132	0.3598977010964934
391	-0.1959765704209007
38403	0.4451999497920081
1087	0.4545437023338204
16641	0.2171042451915967
7954	0.1115070759350915
864	0.0588735583589452
11153	0.2165385451301285
748	0.2765208815572238
6095	0.0660276393540706
6094	0.0481317935790686
518	N/A
16841	0.4395713170250268
6148	0.3792970119273309
2056044	0.4426219125277372
6151	0.4804684847896944
6087	0.0840805261516033
9095782	0.3304074587920075
4514529	-0.1924718584376509
10675065	0.2934773957502282
21106169	0.411742479147691
172	0.2036337146674790
763	-0.1436994342206037
7956	0.0625384394838675
7577	0.2479001651366976
6089	0.0158874451178228
6111	0.0472225538926394
29040	0.4357230808724386
10606755	0.4541679178113057
6098	0.1910774246299636
6120	0.0542927952700771
13837650	0.1108704833199559
13853215	0.4518296451008734
61149	0.3757372112843341
12197	0.1581736741832845
682	0.0669408640131872
61346	0.3968798835290299
7558	0.0898550660184797
7556	0.1130976953795095
454215	0.410839306504693
7557	0.1264670888760555
278	0.2657096591759757
7957	0.0481632530155617
654	0.0194188629356252
9461	0.4125020484249276
6130	0.3210241098874003
7555	0.0496121245193455
11727	0.3317001153706289
1114	0.0225953927896469
14441700	0.3700220092334537
8960	-0.1636355045413527
6083	0.0754082107238191
454209	0.2453386904396547
56442	0.0432005449156860
6101	0.0808182983874559
6097	0.1193556218309021
175	0.1886656303621758
4449912	0.0432005449156860
6102	0.2866422797845886
9016	0.4492975791111429
7559	0.2260880601104059
2018165	0.2817950104560231
7733	0.1990598740534914
3644	0.0748660195155763
6156	0.0534753172643856
512	0.2060818405644981
171	0.2756484390674825
9646	0.0600725243369881
9254	0.3983183357970056
7734	0.2481658088597116
9411	0.4789857275841922
13835550	0.0384393024375526
6135	0.0885653763594842
13837190	0.14643157700690
10325078	0.4614043342995689
7732	0.1236172517897071
6335	0.3013485778862264
7738	0.2003345490347318
14829	0.3414778871349293
4481813	0.1143367800453194
10765	0.0670673761382779
71390	0.3053784119961071
6149	0.4369573158054450
13872989	0.0868285748787254
9391	0.4143181054256967
6146	0.0826524182983059
3631	0.4346932578295893
6121	0.1259638054479335
61213	0.3040081682081245
3441	0.4259784355131311
11099	0.1153053368156518
11806	0.0557270734728869
6308	0.0511029992268946
3168	0.1194597940444551
6104	0.1853546520637556
1004	0.0694008602126202
66567	0.4458088469167028
1039	0.0397129676932467
7713	0.1132427177144438
73583	0.4520766423346854
6103	0.0422777251242895
7566	0.2890827603343885
9994	0.0714525293634621
10709	0.0631320941165562
6309	0.1281612414954709
6088	0.06574763459056
13299573	0.3964719828701765
13836674	0.1102764900833426
13835316	0.2016578568761001
6092	0.1068681242216905
14694	0.3883578784874108
6313	0.2085256566719313
11230	0.0231621981954810
7564	0.0268030291047613
7616	0.2628095452962523
2062437	0.426986136200107
7712	0.0497542851804206
4483639	0.0433295367006181
10437	0.0606593658585232
30713	0.2737645679618035
2282428	0.394665487902695
6188	0.4222213371005584
4483638	0.0433295367006181
7330	0.0569711183201461
12442	0.1365499830595113
7546	0.0952931934751049
9251	0.3808044678978911
18971812	0.2979078142627210
71433	0.1171250632181667
10113	0.0445450187856139
11755	0.2484286152240818
7790	0.1728253919048081
107412	0.3267011722808281
56144	0.4156279489705454
56020	0.0450814325695870
13835977	0.0439562518250885
256	0.1197161079624116
10054	0.1325141261060938
1005	0.2784287796315151
553742	0.1038983515294406
558883	0.0450814325695870
99596	0.3907899011739203
6333	0.3019530770070253
6321	0.1908648221419050
23055	0.3074831550020042
8525	0.3015745245843243
6125	0.2088025593209494
4514586	-0.1630035595262699
11526	0.4051798449681025
6322	0.1532085921907281
6320	0.0649034422520089
13836549	0.2568865680343394
6163	0.0524085940222614
62826	0.3254367299682701
6108	0.2401625799501547
11729	0.0406307957864670
14672	0.0644062659608091
6118	0.1134263984668453
7730	0.0826112404291418
11756	0.2114256432405561
8544	0.0598900552409929
23255	0.0582098945249865
6312	0.0718539755566163
6338	0.0967320167619794
12201	0.0576358121087880
