Compound Id	ALOGP [AMR]
18941	54.775
97198	28.078
37019	33.694
82783	33.694
37000	33.694
39198	33.694
56765	33.694
46285	28.078
4938407	76.989
46284	28.078
82806	28.078
19722	58.811
34116	38.718
34668	28.078
34851	33.694
56773	28.078
82798	69.664
29282	53.645
47913	28.078
5772	78.178
28827	56.337
26915	55.570
6066	22.930
32952	28.078
48518	48.541
84347	33.694
75956	45.793
102857	28.078
43353	28.078
83414	39.309
2940	76.125
18445	50.233
25304	38.263
102787	28.078
18444	50.757
15010	16.740
82823	39.309
83411	15.347
102742	28.078
34190	33.694
56761	33.694
47914	33.694
102743	28.078
66326	14.613
56559	63.847
35529	55.180
36710	33.694
7991	53.843
33832	60.187
34852	33.694
2927	30.643
154866	28.078
35588	59.496
59833	39.883
12730	54.937
8243	51.275
15699	53.495
64559	47.488
56023	38.303
56782	39.309
549017	33.694
97240	28.078
33282	28.078
20545	65.427
36977	39.309
4066	30.186
2457	20.261
77706	38.335
4813314	37.741
56770	28.078
29847	41.879
56763	33.694
56757	33.694
102834	28.078
7928	59.761
4939096	76.989
36771	33.694
56764	33.694
9817	51.445
36978	33.694
34191	33.694
84348	39.309
45678	62.866
7929	64.206
82738	39.309
37994	29.758
106356	28.078
36979	39.309
10085	32.381
39407	63.702
11369	44.403
56762	33.694
37745	33.694
36981	39.309
56758	33.694
4744	43.967
36980	39.309
11359	45.560
6057	30.186
56775	28.078
6640	48.498
37004	39.309
4956170	30.643
34853	33.694
56783	39.309
4941232	48.865
82736	33.694
47915	39.309
4060	33.628
16139	77.798
2635909	13.723
15822	30.256
13338	76.465
12543	35.743
36983	39.309
96868	33.694
96864	33.694
56759	33.694
6058	39.656
36982	39.309
33983	33.694
36984	33.694
82831	35.180
45447	39.309
33407	44.925
2271976	50.217
4575338	56.078
24388	83.169
3171	95.082
12367	53.453
15637	44.925
82821	44.925
34860	39.309
11936	45.630
72522	62.673
82786	11.356
6542	53.346
97224	33.694
97234	33.694
5148	23.157
34854	33.694
3534	47.625
46137	39.309
12536	63.067
77887	55.338
6559	61.517
33984	33.694
26325084	151.786
11897	67.118
9242615	21.418
97233	33.694
26325083	138.275
46525	44.205
7988	11.009
46136	33.694
33142	57.185
33141	57.708
34418	53.315
5739	0.0
97142	33.694
2928	35.743
8817	0.0
36986	39.309
82834	17.240
47916	39.309
8078	62.789
4617	34.678
550258	39.309
35205	44.925
36985	44.925
46739	31.446
3326	43.924
35566	39.309
55075	39.526
2908	29.919
4913	43.485
4777	35.501
2181	53.226
6528	57.098
5557	49.425
97257	33.694
6639	51.595
33986	39.309
45448	44.925
33316	33.694
36988	44.925
105648	57.437
82679	37.038
35912	44.925
102923	33.694
8004	31.104
11898	65.584
36987	44.925
20390	3.89
3972	39.144
5590	66.0
11899	70.029
154958	36.258
3513	35.433
7970	37.038
154062	33.694
4629	64.066
36990	44.925
85876	36.016
26916	43.553
77764	48.593
33985	39.309
35108	39.309
82751	50.540
5660	53.617
36989	50.540
6519	48.495
11917	2.621
2925	26.3
16576	61.814
4447447	60.829
2284017	56.307
5554	52.596
39394	16.099
509179	56.837
77874	29.910
4444070	16.846
4228778	58.806
82822	44.925
43456	73.348
24247	63.893
4445165	59.001
34192	44.925
37764	78.191
2342810	38.580
2075	40.745
12017	72.941
6367	41.216
77933	28.245
2768	64.589
11283	10.010
5791	81.938
96965	39.309
33198	39.309
91304	64.072
35206	50.540
6281	27.515
82759	32.784
66316	51.355
154959	41.874
8804	0.0
8799	0.0
82870	55.738
5376	34.993
5553	55.647
15484	56.156
135795	44.615
49560	86.062
2246	0.0
12072	75.853
21106505	77.581
36968	54.281
2625	42.935
33255	44.615
4444102	26.795
5198	31.117
82852	80.488
2699	44.872
5773	91.908
4444107	35.449
11900	78.764
26325089	64.409
77730	40.008
39145	51.595
8103122	41.302
11901	81.676
6366	53.150
5932	93.61
15827	44.925
136695	53.214
29089	101.070
5678	0.0
5768	68.774
8763	0.0
11146	84.587
5113	67.836
17499	89.452
24722	47.412
94701	51.595
11902	87.499
6013	61.032
31006	63.596
34697	64.257
18949	75.237
10162	56.535
48085	105.646
