ID,InchiCode
000075-63-8,"InChI=1S/CBrF3/c2-1(3,4)5"
000075-89-8,"InChI=1S/C2H3F3O/c3-2(4,5)1-6/h6H,1H2"
000076-05-1,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)/f/h6H"
000076-13-1,"InChI=1S/C2Cl3F3/c3-1(4,6)2(5,7)8"
000076-37-9,"InChI=1S/C3H4F4O/c4-2(5)3(6,7)1-8/h2,8H,1H2"
000079-38-9,InChI=1S/C2ClF3/c3-1(4)2(5)6
000098-08-8,"InChI=1S/C7H5F3/c8-7(9,10)6-4-2-1-3-5-6/h1-5H"
000098-16-8,"InChI=1S/C7H6F3N/c8-7(9,10)5-2-1-3-6(11)4-5/h1-4H,11H2"
000098-46-4,"InChI=1S/C7H4F3NO2/c8-7(9,10)5-2-1-3-6(4-5)11(12)13/h1-4H"
000098-56-6,"InChI=1S/C7H4ClF3/c8-6-3-1-5(2-4-6)7(9,10)11/h1-4H"
000116-14-3,InChI=1S/C2F4/c3-1(4)2(5)6
000116-15-4,"InChI=1S/C3F6/c4-1(2(5)6)3(7,8)9"
000124-73-2,"InChI=1S/C2Br2F4/c3-1(5,6)2(4,7)8"
000127-21-9,"InChI=1S/C3Cl2F4O/c4-2(6,7)1(10)3(5,8)9"
000151-67-7,"InChI=1S/C2HBrClF3/c3-1(4)2(5,6)7/h1H"
000303-04-8,"InChI=1S/C4Cl2F6/c5-1(3(7,8)9)2(6)4(10,11)12/b2-1+"
000306-83-2,"InChI=1S/C2HCl2F3/c3-1(4)2(5,6)7/h1H"
000308-48-5,"InChI=1S/C8F18O/c9-1(10,5(17,18)19)3(13,14)7(23,24)27-8(25,26)4(15,16)2(11,12)6(20,21)22"
000336-19-6,"InChI=1S/C6Cl2F8/c7-1-2(8)4(11,12)6(15,16)5(13,14)3(1,9)10"
000354-06-3,"InChI=1S/C2HBrClF3/c3-2(6,7)1(4)5/h1H"
000354-25-6,"InChI=1S/C2HClF4/c3-2(6,7)1(4)5/h1H"
000354-33-6,"InChI=1S/C2HF5/c3-1(4)2(5,6)7/h1H"
000354-51-8,"InChI=1S/C2Br2ClF3/c3-1(5,6)2(4,7)8"
000358-21-4,"InChI=1S/C4F10O/c5-1(6,7)3(11,12)15-4(13,14)2(8,9)10"
000359-70-6,"InChI=1S/C6F15N/c7-1(8,9)4(16,17)22(5(18,19)2(10,11)12)6(20,21)3(13,14)15"
000360-58-7,"InChI=1S/C6H5F7O/c1-2-14-4(7)3(5(8,9)10)6(11,12)13/h2H2,1H3"
000376-53-4,"InChI=1S/C6F8N2/c7-3(8,1-15)5(11,12)6(13,14)4(9,10)2-16"
000376-89-6,"InChI=1S/C5F6N2/c6-3(7,1-12)5(10,11)4(8,9)2-13"
000377-73-1,"InChI=1S/C4HF7O3/c5-2(6,1(12)13)3(7,8)14-4(9,10)11/h(H,12,13)/f/h12H"
000378-75-6,"InChI=1S/C4H3F5O2/c1-11-2(10)3(5,6)4(7,8)9/h1H3"
000392-56-3,InChI=1S/C6F6/c7-1-2(8)4(10)6(12)5(11)3(1)9
000421-06-7,"InChI=1S/C2H2BrF3/c3-1-2(4,5)6/h1H2"
000422-05-9,"InChI=1S/C3H3F5O/c4-2(5,1-9)3(6,7)8/h9H,1H2"
000422-51-5,"InChI=1S/C3HCl3F4/c4-3(5,6)2(9,10)1(7)8/h1H"
000422-64-0,"InChI=1S/C3HF5O2/c4-2(5,1(9)10)3(6,7)8/h(H,9,10)"
000425-38-7,"InChI=1S/C4F8O2/c5-1(13)2(6,7)3(8,9)14-4(10,11)12"
000431-21-0,"InChI=1S/C3H3Br2F3/c1-2(4,5)3(6,7)8/h1H3"
000460-39-9,"InChI=1S/C3H6F3N/c4-3(5,6)1-2-7/h1-2,7H2"
000460-69-5,"InChI=1S/C3H3Cl2F3/c4-2(5)1-3(6,7)8/h2H,1H2"
000677-21-4,"InChI=1S/C3H3F3/c1-2-3(4,5)6/h2H,1H2"
000706-79-6,"InChI=1S/C5Cl2F6/c6-1-2(7)4(10,11)5(12,13)3(1,8)9"
000753-90-2,"InChI=1S/C2H4F3N/c3-2(4,5)1-6/h1,6H2"
000754-34-7,"InChI=1S/C3F7I/c4-1(5,2(6,7)8)3(9,10)11"
000775-40-6,"InChI=1S/C6H2F8/c7-3(8)1-2-4(9,10)6(13,14)5(3,11)12/h1-2H"
000811-97-2,"InChI=1S/C2H2F4/c3-1-2(4,5)6/h1H2"
002378-02-1,"InChI=1S/C4HF9O/c5-2(6,7)1(14,3(8,9)10)4(11,12)13/h14H"
002418-21-5,"InChI=1S/C4Cl2F6/c5-1(3(7,8)9)2(6)4(10,11)12/b2-1+"
013838-16-9,"InChI=1S/C3H2ClF5O/c4-1(5)3(8,9)10-2(6)7/h1-2H"
017705-30-5,"InChI=1S/C3H2Cl2F4/c4-3(5,1(6)7)2(8)9/h1-2H"
019041-02-2,InChI=1S/C3H3ClF4/c4-1(2(5)6)3(7)8/h1-3H
026675-46-7,"InChI=1S/C3H2ClF5O/c4-1(3(7,8)9)10-2(5)6/h1-2H"
028523-86-6,"InChI=1S/C4H3F7O/c5-1-12-2(3(6,7)8)4(9,10)11/h2H,1H2"
029256-79-9,"InChI=1S/C2Br2ClF3/c3-1(4,5)2(6,7)8"
039660-55-4,"InChI=1S/C5H4F8O/c1-2(6,7)3(8,9)4(10,11)5(12,13)14/h14H,1H3"
058194-00-6,"InChI=1S/C7F14O3/c8-1(22)2(9,4(12,13)14)23-5(15,16)3(10,11)6(17,18)24-7(19,20)21"
061623-04-9,"InChI=1S/C3H2Cl3F3/c4-1-2(5,6)3(7,8)9/h1H2"
000076-15-3,"InChI=1S/C2ClF5/c3-1(4,5)2(6,7)8"
000079-52-7,"InChI=1S/C3Cl3F3O/c4-2(5,7)1(10)3(6,8)9"
000079-53-8,"InChI=1S/C3ClF5O/c4-2(5,6)1(10)3(7,8)9"
000344-07-0,InChI=1S/C6ClF5/c7-1-2(8)4(10)6(12)5(11)3(1)9
000354-58-5,"InChI=1S/C2Cl3F3/c3-1(4,5)2(6,7)8"
000360-53-2,"InChI=1S/C5H3F7O/c1-13-3(6)2(4(7,8)9)5(10,11)12/h1H3"
000360-89-4,"InChI=1S/C4F8/c5-1(3(7,8)9)2(6)4(10,11)12/b2-1+"
000368-66-1,"InChI=1S/C6F9N3/c7-4(8,9)1-16-2(5(10,11)12)18-3(17-1)6(13,14)15"
000382-10-5,"InChI=1S/C4H2F6/c1-2(3(5,6)7)4(8,9)10/h1H2"
000400-44-2,"InChI=1S/C4HClF6/c5-2(4(9,10)11)1-3(6,7)8/h1H/b2-1-"
000420-46-2,"InChI=1S/C2H3F3/c1-2(3,4)5/h1H3"
000422-56-0,"InChI=1S/C3HCl2F5/c4-1(5)2(6,7)3(8,9)10/h1H"
000424-40-8,"InChI=1S/C9H10F6O4/c1-3-18-5(16)7(10,11)9(14,15)8(12,13)6(17)19-4-2/h3-4H2,1-2H3"
000434-64-0,"InChI=1S/C7F8/c8-2-1(7(13,14)15)3(9)5(11)6(12)4(2)10"
000447-14-3,InChI=1S/C8H5F3/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5H
000507-55-1,"InChI=1S/C3HCl2F5/c4-1(6)2(7,8)3(5,9)10/h1H"
000675-14-9,InChI=1S/C3F3N3/c4-1-7-2(5)9-3(6)8-1
000678-26-2,"InChI=1S/C5F12/c6-1(7,2(8,9)4(12,13)14)3(10,11)5(15,16)17"
000684-16-2,"InChI=1S/C3F6O/c4-2(5,6)1(10)3(7,8)9"
000692-50-2,"InChI=1S/C4H4F6/c5-3(6,7)1-2-4(8,9)10/h1-2H2"
000920-66-1,"InChI=1S/C3H2F6O/c4-2(5,6)1(10)3(7,8)9/h1,10H"
006226-25-1,"InChI=1S/C3H2F6O3S/c4-2(5,6)1-12-13(10,11)3(7,8)9/h1H2"
037360-98-8,"InChI=1S/C6F12/c7-2(8)1(5(13,14)15,6(16,17)18)3(9,10)4(2,11)12"
