ID,InchiCode
1,InChI=1S/C4H8O/c1-2-4-5-3-1/h1-4H2
2,"InChI=1S/C8H10O2/c9-6-7-10-8-4-2-1-3-5-8/h1-5,9H,6-7H2"
3,InChI=1S/CH2Cl2/c2-1-3/h1H2
4,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2
5,"InChI=1S/C2H3Cl3/c3-1-2(4)5/h2H,1H2"
6,"InChI=1S/C3H6Cl2/c1-3(5)2-4/h3H,2H2,1H3"
7,"InChI=1S/C8H10O2/c1-9-7-3-5-8(10-2)6-4-7/h3-6H,1-2H3"
8,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H
9,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3"
10,"InChI=1S/C6H10Cl2/c7-5-3-1-2-4-6(5)8/h5-6H,1-4H2/t5-,6-/m1/s1"
11,"InChI=1S/C2HCl5/c3-1(4)2(5,6)7/h1H"
12,"InChI=1S/C14H14O/c1-3-7-13(8-4-1)11-15-12-14-9-5-2-6-10-14/h1-10H,11-12H2"
13,"InChI=1S/C7H7Cl/c1-6-2-4-7(8)5-3-6/h2-5H,1H3"
14,InChI=1S/C6H4Cl2/c7-5-2-1-3-6(8)4-5/h1-4H
15,"InChI=1S/C7H6Cl2/c1-5-2-3-6(8)7(9)4-5/h2-4H,1H3"
16,InChI=1S/C6H3Cl3/c7-4-1-2-5(8)6(9)3-4/h1-3H
17,InChI=1S/C6H3Cl3/c7-4-2-1-3-5(8)6(4)9/h1-3H
18,InChI=1S/C14H10/c1-3-7-13-11(5-1)9-10-12-6-2-4-8-14(12)13/h1-10H
19,"InChI=1S/C18H26O/c1-11-9-19-10-13-7-15-16(8-14(11)13)18(5,6)12(2)17(15,3)4/h7-8,11-12H,9-10H2,1-6H3"
V1,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3"
V2,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3"
V3,InChI=1S/C2H4Br2/c3-1-2-4/h1-2H2
V4,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H
V5,InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H
V6,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H
V7,InChI=1S/C6H4Cl2/c7-5-1-2-6(8)4-3-5/h1-4H
V8,InChI=1S/C12H10/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h1-10H
V9,"InChI=1S/C2Cl6/c3-1(4,5)2(6,7)8"
V10,InChI=1S/C6H2Cl4/c7-3-1-2-4(8)6(10)5(3)9/h1-2H
