ID,InchiCode
c01,"InChI=1S/C4H10NO3PS/c1-4(6)5-9(7,8-2)10-3/h1-3H3,(H,5,6,7)"
c02,"InChI=1S/C3H5NO/c1-2-3(4)5/h2H,1H2,(H2,4,5)"
c03,"InChI=1S/C3H3N/c1-2-3-4/h2H,1H2"
c04,"InChI=1S/C12H8Cl6/c13-8-9(14)11(16)7-5-2-1-4(3-5)6(7)10(8,15)12(11,17)18/h1-2,4-7H,3H2/t4-,5+,6+,7-,10+,11-"
c05,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2"
c06,"InChI=1S/C15H23ClO4S/c1-12(20-21(17)19-10-9-16)11-18-14-7-5-13(6-8-14)15(2,3)4/h5-8,12H,9-11H2,1-4H3"
c07,InChI=1S/C12H10N2/c1-3-7-11(8-4-1)13-14-12-9-5-2-6-10-12/h1-10H/b14-13+
c10,InChI=1S/C20H12/c1-2-7-17-15(4-1)12-16-9-8-13-5-3-6-14-10-11-18(17)20(16)19(13)14/h1-12H
c11,"InChI=1S/C7H5Cl3/c8-7(9,10)6-4-2-1-3-5-6/h1-5H"
c12,"InChI=1S/C7H7Cl/c8-6-7-4-2-1-3-5-7/h1-5H,6H2"
c13,InChI=1S/C4H8Cl2O/c5-1-3-7-4-2-6/h1-4H2
c14,InChI=1S/C2H4Cl2O/c3-1-5-2-4/h1-2H2
c15,"InChI=1S/BrHO3/c2-1(3)4/h(H,2,3,4)/p-1"
c16,InChI=1S/CHBrCl2/c2-1(3)4/h1H
c17,InChI=1S/CHBr3/c2-1(3)4/h1H
c18,"InChI=1S/CCl4/c2-1(3,4)5"
c19,"InChI=1S/C10H6Cl8/c11-3-1-2-4(5(3)12)9(16)7(14)6(13)8(2,15)10(9,17)18/h2-5H,1H2"
c20,"InChI=1S/C22H42O4/c1-5-9-13-19(7-3)17-25-21(23)15-11-12-16-22(24)26-18-20(8-4)14-10-6-2/h19-20H,5-18H2,1-4H3"
c21,"InChI=1S/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3"
