Compound Id	BCUT [BCUTc-1h]
13837650	0.11087048331995591
29015	0.09218704720720551
258	0.06964773917916663
7714	0.05123821420444496
7882	0.04993870267559050
7837	0.04985471838743053
7812	0.049828456191985
932	0.04988212194549577
6040	0.04984034150743928
1004	0.06940086021262024
10445	0.06192297230148533
6320	0.06490344225200885
6312	0.06953171571161816
6146	0.12977710762655964
21011	0.05282550207734733
3644	0.12340647398687402
29000	0.05684296009910215
175	0.18866563036217582
6102	0.28664227978458856
236	0.11938953556395132
7224	0.2964488012464368
7673	0.1937255273806282
6321	0.12935862689829658
29012	0.3015921783002951
5730	0.3993128942154615
7676	0.20827130255086698
5977	0.2865613753281982
7787	0.04728496211314511
7679	0.1877221595102398
14840	0.04986517121727546
8569	0.05185029238755282
121365	0.19972621279905922
6104	0.1853546520637556
3168	0.11945979404445514
12181	0.24967782338473832
7890	0.04991119122257323
682	0.06694086401318723
8525	0.3015745245843243
7219	0.12840909223498836
9614	0.2459344726481713
8560	0.04979955340971781
7767	0.04977850647884755
864	0.05887355835894521
6335	0.3013485778862264
14672	0.06440626596080908
7674	0.05332392596919983
7641	0.07330394984702317
11752	0.24742555399134347
11815	0.18672108464569817
13014	0.2468056290887753
6334	0.2472151605338274
28994	0.18646423367464227
12814	0.24702788710122525
7849	0.04984285710949768
349	0.04982098882076842
6967	0.075046099643369
7712	0.04975428518042065
7636	0.4061354655561597
7521	0.07316127944528064
29080	0.15059866455780613
7737	0.11665710377814618
1108	0.07313188276023425
13619	0.04988794459404811
