Compound Id	AutocorrelationCharge [ATSc4]
13837650	0.025
29015	0.182
258	-0.001
7714	0.0
7882	-0.001
7837	-0.001
7812	-0.001
932	-0.001
6040	-0.001
1004	-0.001
10445	0.0
6320	-0.001
6312	-0.001
6146	0.0
21011	0.0
3644	0.0
29000	-0.001
175	0.0
6102	0.0
236	0.0
7224	-0.008
7673	0.0
6321	-0.002
29012	-0.016
5730	0.0
7676	-0.001
5977	0.0
7787	0.0
7679	-0.004
14840	0.0
8569	0.007
121365	-0.019
6104	0.0
3168	0.010
12181	-0.018
7890	0.0
682	0.0
8525	-0.014
7219	0.0
9614	-0.001
8560	0.0
7767	0.0
864	0.0
6335	-0.029
14672	0.015
7674	0.0
7641	0.0
11752	-0.013
11815	-0.020
13014	-0.035
6334	-0.022
28994	-0.031
12814	-0.046
7849	0.0
349	0.0
6967	0.0
7712	0.0
7636	-0.074
7521	0.0
29080	-0.017
7737	0.0
1108	0.0
13619	0.0
