Compound Id	BCUT [BCUTw-1h]
7747	15.996
11603	12.110
7628	15.996
7694	15.996
7065	15.996
13837280	34.971
16383	34.969
8568	15.996
7794	14.003
24634	12.1
21105900	14.003
8514	15.996
14205	34.969
11660	12.110
19110	12.1
15432	78.919
11741	15.995
21896	12.110
13875230	34.969
6406	15.998
13840690	34.969
11041	15.995
17474	34.970
13875392	78.919
7891	12.210
12067	15.998
13402	12.110
16486	16.006
6252	31.972
6135	16.001
10236	12.110
9228	34.969
5730	34.972
8160	12.1
13673	15.995
13875180	78.919
7013	34.971
7224	14.050
11180	15.998
12221	78.919
7392	15.998
7903	31.973
63871	15.998
11882	12.110
21106525	14.009
13851576	78.919
7893	15.998
7894	16.006
19108	126.905
13869480	15.995
924	14.003
13840647	14.009
13875160	34.969
6409	15.995
6654	31.973
11057	31.974
6630	14.003
62314	126.905
59426	14.009
370	15.998
7007	78.920
17221	15.998
14890	15.998
7901	15.998
78543	15.998
13875258	78.919
7241	14.050
13849	16.001
9563	18.998
15708	31.972
13875432	34.969
21111781	16.006
14436	15.995
13875219	34.969
7795	15.998
21106513	34.970
28982	15.998
18685	15.998
13839174	15.995
78	14.050
13860491	14.009
62877	126.905
13868660	126.905
8665	15.998
13869414	15.995
11021	15.998
7519	78.919
13842573	78.918
11242	34.969
333	15.998
7480	15.995
13869339	34.969
62226	31.972
13839151	15.995
59439	78.919
7236	15.995
11038	126.905
6991	14.009
16257	15.995
13646	14.004
11350	15.998
7634	16.006
9849	15.999
10955	16.006
6983	15.998
10251740	16.001
6652	31.972
1131173	31.974
9546	31.972
7632	15.995
1013196	31.973
23718	12.110
11179	12.110
10795	12.110
10445	12.110
10742	12.110
7657	15.996
6338	16.001
8659	15.997
7248	12.210
8531	12.150
11818	12.110
61026	78.920
10428	15.996
10253	12.110
11911	34.972
11790	15.996
13040	12.110
7509	15.996
13473	12.150
12829	12.110
21242799	34.969
13451	12.110
14888	12.110
6176	15.995
8013	34.970
13032	12.110
21106562	78.918
7448	12.110
21168731	126.905
13875381	34.969
61200	19.0
7879	34.970
11607	14.050
13839308	14.050
7129	12.150
16887	12.110
8579	78.919
7900	34.969
7744	15.996
11879	14.050
6628	34.969
21106155	15.995
21111850	34.969
11883	12.110
7866	15.998
13881571	78.919
9360	18.998
14787	15.996
12451	12.110
13856009	15.995
13848467	15.998
8138	31.973
9326	19.0
13644	15.995
6677	15.998
70682	78.919
72625	34.969
7132	15.995
13835630	15.999
12060	15.998
66344	14.009
6990	34.969
21105859	15.998
6985	34.969
66551	15.995
8098	14.003
74169	78.918
191427	126.905
21106167	14.050
7135	15.996
11091	15.999
6277	15.998
207215	16.006
7915	15.998
6177	15.998
13861	19.0
21168837	126.906
15526	78.918
13033	15.999
67466	15.996
7388	16.006
14165	34.969
10649	15.999
13866817	34.970
7635	16.006
14163	34.969
21111896	34.970
4642	16.006
11500	126.905
25942	15.995
21105878	15.998
5704	14.006
8911	12.1
25757	34.970
65689	78.918
13836283	14.009
16011	78.919
6253	31.975
24133	14.153
16237	34.970
60497	15.995
11651	15.998
7518	78.919
21106018	34.969
60662	34.970
73531	15.995
63882	16.006
12823	34.969
34095	15.998
56234	15.995
63307	78.919
87265	126.905
21844	78.918
12821	15.995
11181	15.999
521915	78.919
22006	34.969
12822	14.009
13868640	78.919
63180	15.999
9964	15.998
8852	14.004
10471	16.006
16931	15.998
13837582	14.009
13837760	15.998
5975	14.004
4878	15.998
12478	15.998
123	15.996
11022	15.998
8528	14.010
11080	15.995
68939	126.905
68309	15.996
63658	16.006
14346	15.995
68282	15.995
5408	15.995
5596	15.998
11489	14.004
62546	15.996
1017	15.995
13421	12.110
26065	12.110
21998	12.110
26066	12.110
7581	12.110
17976	12.110
26068	12.110
7580	12.110
15532	34.969
9478	15.995
13231	30.974
21106102	15.999
63017	34.969
9903	12.1
73565	14.003
7511	15.996
21106174	14.003
7659	12.110
6977	12.110
13865426	15.997
6794	14.003
20521	12.1
5931	31.972
21106522	15.997
21111905	34.970
6883	15.996
13622	12.210
13869451	34.969
11073	126.904
9328	18.999
6143	78.919
21111798	19.001
7908	16.0
13870160	14.014
12061	14.050
11930	15.995
21105937	15.996
21171406	126.905
17428	78.919
61765	15.996
6974	78.919
31931	34.970
11511	78.919
13438	15.998
15431	78.919
11517	16.006
13837686	34.969
13854818	14.003
10935	126.905
21106578	14.003
11885	12.110
37466	78.921
67735	15.995
17383	15.999
60103	15.995
7871	15.995
23643	16.006
13869434	14.003
12972	15.995
11432	14.003
26091	34.969
13860633	78.918
81759	15.998
6881	15.995
7961	34.971
13839123	15.998
21168833	34.969
29080	31.972
7437	34.970
9910	31.973
21111816	78.919
8873	16.001
6951	31.973
13875441	78.918
2863	15.996
13626	31.972
6788	12.150
11485	16.001
19037	78.919
11433	14.003
477171	78.918
7917	15.998
72054	15.998
21111785	15.996
17163	31.972
69446	14.009
13254	16.006
10790335	78.919
21106019	34.969
8319	14.003
63447	14.004
126037	126.905
20151	34.969
21159424	34.969
6774	15.999
10857	34.970
69896	15.999
21112332	15.995
61802	78.919
13839110	15.995
2005824	31.972
9564	15.998
6988	34.970
6633	34.970
24729	15.998
100	15.998
26031	34.969
13839128	15.995
75563	78.919
10181341	15.996
6160	78.920
11460	15.995
15420	15.999
60129	34.969
4962	15.998
9908	14.009
96816	126.905
11663	34.969
72534	15.998
12173	34.970
8876	12.150
8070	15.996
13839080	15.998
6790	14.003
11662	78.919
56139	15.999
880	15.995
5242	31.973
10250	31.972
4963	15.996
10254	15.995
589165	31.972
12480	14.005
1013337	31.973
3635	15.995
20732	31.972
61354	14.010
60191	15.998
352	15.999
9612	15.996
6191	19.004
14830	34.971
18688	15.996
13038	12.150
11919	27.977
7507	15.996
7183	12.110
10355	12.110
7088	12.150
6287	30.974
13850405	15.996
21106521	19.0
6342	34.972
13861934	34.971
17481	12.1
6998	15.998
3973	34.970
60340	34.969
8097	12.1
13857694	34.970
73564	15.996
13875377	78.918
13837988	34.970
10239201	19.0
6780	14.014
12230	78.919
13848808	15.999
13063	12.150
9844	12.110
24142	12.210
6949	12.1
13861158	34.969
16377	15.996
7916	78.919
21105936	15.998
13875212	78.919
62402	15.996
21171515	78.918
61797	78.919
67462	15.996
21105889	16.006
10540	12.110
13848341	15.999
21153	15.995
29031	16.006
25119	15.998
13858096	15.996
11650	31.974
14507	31.972
75479	31.972
10648	34.970
7888	15.996
1072	14.010
21106470	14.014
211145	34.969
60136	34.969
15310	34.970
61428	31.974
11556	15.998
21168838	34.970
81705	14.003
12465	15.996
21105848	16.006
21109330	15.998
13837787	15.999
4209	16.006
9327	34.969
11891	15.998
21111804	15.999
8855	14.014
25968	78.919
13013	16.001
65745	14.009
10333	15.998
21111842	14.050
21394	15.998
13864445	34.971
70868	34.970
14390	15.995
221355	126.904
62582	15.998
7185	15.995
124526	15.995
62368	15.998
28973	15.996
16094	34.970
26799	34.969
21111774	15.996
61036	19.0
6852	15.995
62581	78.919
6999	12.110
17687	15.996
65682	78.919
10831	12.110
13860434	16.006
72056	15.998
7143	15.998
70511	15.996
16095	34.970
61585	31.972
32002	15.996
11413	15.998
72416	16.001
10892	15.999
11185	12.110
59433	15.995
10004	15.996
8867	14.004
21105795	16.006
1668	34.969
97850	16.006
10298354	15.995
21105699	14.004
4489	16.006
11673	16.006
238	15.998
2241	15.995
7951	15.995
911	15.995
13262	15.996
993	15.998
6995	34.969
21125563	78.919
6674	78.919
69983	34.969
8066	15.999
2015070	15.998
62423	15.996
58489	14.006
1078	15.999
70865	15.999
11477	15.998
11672	14.050
913	15.998
3268	18.998
10796	12.110
26070	12.110
12199	19.004
387	16.017
7073	15.996
15468	12.150
13439	12.110
7670	15.995
21105987	15.996
6656	19.0
13885245	15.996
13837281	34.972
7876	14.009
13882337	34.970
21106517	34.970
11412	34.970
26801	12.110
21159680	34.969
9078	19.0
83703	12.110
13876103	15.996
59482	15.995
6657	15.998
12044	12.150
21105867	15.995
11889	12.210
21106014	34.969
21106112	15.996
21111819	34.969
21108245	15.998
67835	31.974
17019	31.973
60586	15.999
21111817	78.919
21171496	126.904
11892	12.110
10800462	34.969
10771160	15.998
61434	15.998
21105932	15.998
69057	78.920
16685	15.996
6862	15.995
63909	15.998
11510	78.919
85185	19.001
21865	78.918
6479	16.006
64147	78.919
21106008	16.006
8140	34.970
3756	15.998
62236	31.972
20548	15.996
12818	34.969
15622	34.969
71784	34.970
13869655	34.970
18707	78.918
4611	15.996
11778	34.970
69628	78.919
13873600	78.919
15440	78.919
9900	15.998
68896	126.904
10772050	34.971
65	34.970
15317	78.919
6954	14.014
13667	15.995
11970	14.014
60848	12.1
13860817	34.970
12229	16.001
12675	12.150
11083	34.970
10881	14.009
97904	15.995
6481	34.970
13875161	78.918
6621	16.006
11327	16.006
1847	15.998
14836	15.998
8154	16.006
11509	78.919
13869661	15.998
63459	14.003
65701	126.905
10322	34.969
71655	78.919
62466	15.995
6739	15.998
6480	14.003
723	15.999
21106518	15.995
64111	15.999
7189	15.998
11417	14.009
7140	15.998
67879	78.918
11263	15.999
21106017	34.969
10895	14.009
8341	15.998
63931	14.009
7589	15.995
13835557	15.999
6943	16.006
62682	15.998
7797	16.0
29129	34.969
62532	15.996
3708	15.999
8438	15.999
64644	19.0
58563	15.998
62485	15.995
7190	15.998
68568	15.995
953	15.996
6787	16.006
132	15.999
571424	31.972
58968	34.970
9128	15.995
11588	126.904
452568	12.110
7090	19.001
21171506	15.997
10245	12.150
13865630	15.998
11246	34.971
7430	12.150
13448	12.110
21111758	16.006
12831	34.969
14942	12.1
6735	78.919
62359	15.995
21108549	19.002
7847	15.998
12674	12.1
62938	12.150
20140	15.995
10273	16.006
15644	78.919
11824	15.999
61196	34.969
21723	12.210
66365	34.969
62618	15.998
73658	14.010
7921	78.919
13867055	34.970
11304	12.110
13835126	34.969
69792	34.971
21111776	34.969
13881395	78.918
78722	78.919
21170125	78.919
33137	78.918
11145	12.110
6574	15.995
73537	34.969
14309	78.918
7175	15.998
13859497	15.998
14956	34.970
1306	15.995
13835344	15.998
13258	16.001
17720	78.919
33621	34.970
66385	78.919
11507	78.920
12013	15.996
6023	78.919
7186	78.919
776	14.014
21111723	15.999
62471	126.904
10303	34.969
14348	15.998
258907	31.972
10894	78.919
21159611	15.996
14918	34.970
12690	15.995
61763	14.004
19669	15.998
60464	16.006
60093	15.996
7662	34.971
53706	31.972
11332993	15.995
21106121	15.998
13868642	34.970
6828	12.150
70309	14.014
13867714	14.014
10248	15.995
79453	15.999
12669	15.998
59562	78.919
6878	78.919
7199	15.995
21112367	16.006
39404	34.970
9454	19.0
9218	19.0
11781	15.999
17347	31.972
11638	15.996
7740	15.998
217532	15.998
70512	15.998
12244	15.995
60032	78.919
62536	14.050
72274	34.969
6950	14.014
18107	15.999
11971	34.969
8998	34.970
1928	15.999
10977	15.999
91446	15.995
11585	15.996
11589	15.998
62484	126.905
63310	15.996
11776	78.920
23422	78.919
10380	15.995
7176	15.999
8382	31.972
88942	15.996
638258	31.972
13036	31.972
6724	15.999
11289	15.998
11626	15.998
13846959	16.017
10396	15.995
10243171	15.995
124	15.997
191	15.999
9225	19.0
81061	78.918
10972	78.918
11369	126.907
11773	14.050
10297844	15.995
6482	15.999
11576	15.998
10256859	15.996
73183	14.009
68122	15.998
5593	14.014
11587	34.969
608157	31.973
68837	15.999
5878	34.969
10181338	16.006
13257	15.995
62884	78.919
75095	31.972
1446	15.999
20160	15.995
62307	15.998
2005830	31.972
6079	34.969
10980	78.918
13866746	19.003
61190	19.002
31082	12.110
58333	34.969
6942	34.971
7301	14.003
21112244	78.918
63002	15.998
12045	12.150
15603	14.003
7300	14.014
8187	34.970
15410	12.150
67145	14.003
63057	14.009
7925	12.210
21111810	34.970
62633	12.310
7302	15.995
11372	16.001
67268	19.001
16913	31.973
67803	19.0
11573	78.919
11895	12.110
21278	34.969
21159579	78.919
6585	14.050
65704	15.996
6957	31.972
55242	15.995
11353	34.970
124512	14.003
61790	78.919
21106584	15.995
10966	15.998
13669	34.969
21106577	34.970
73763	15.997
59691	78.919
12047	12.150
21108577	15.999
6748	14.009
21105998	15.995
510851	19.001
10621	15.999
60092	15.999
62483	78.919
11003	14.003
6835	14.003
72918	14.009
15016	14.009
12259	12.110
63503	78.919
10539	15.998
11354	78.919
11488	15.995
62656	34.969
21111840	34.970
13029	34.971
66663	15.995
13839012	15.998
7928	15.998
60259	31.972
5966	16.006
73125	34.970
32882	34.970
11450	14.050
12586	30.974
13668	14.003
77230	14.004
7001	34.971
31264	78.920
14948	15.999
62390	16.006
12830	34.970
14690	16.001
60900	19.0
2972	15.997
11009	34.969
11584	78.919
8381	14.014
58331	15.995
13854242	15.996
10897	14.009
72141	15.996
3637837	15.998
63495	15.999
73626	15.999
72466	15.995
13846663	15.998
72148	15.999
68265	15.999
73512	15.996
61199	19.0
62698	15.995
15093	34.969
376	15.999
15244	15.998
10298355	15.995
11484	14.014
21106900	16.006
1583	15.995
50	16.0
8127	15.997
67229	78.918
13846749	15.999
61279	19.0
15663	15.999
9574	18.998
9547	19.0
284794	15.995
5622	15.998
9965	15.999
7805	31.972
6175	78.920
7279	15.995
11628	15.999
63512	15.999
121262	15.998
13476	15.998
222	15.996
6032	31.972
63328	15.999
6658	31.973
331	15.999
6675	126.905
14560	30.975
20861	78.919
7399	78.919
7141	15.998
79400	14.014
6246	15.996
10411	34.969
15753	15.995
11563	126.904
62357	15.998
7142	15.999
8155	15.999
68899	15.995
21185	78.918
11591	15.999
12055	15.999
61257	19.005
6270	27.977
7170	12.110
452969	12.110
452968	12.110
7116	34.969
6179	34.973
72051	12.150
13835108	15.998
11424	12.150
4436353	15.998
6296	15.995
15494	78.919
9425	34.969
14530	12.110
21159425	15.999
20124	78.919
15488	34.969
21171393	78.919
29024	15.998
64152	15.999
7926	78.919
77127	34.973
83365	34.969
8277	14.050
62583	14.050
21106529	34.970
7929	12.110
11434	34.969
62453	15.999
61418	15.998
1346	14.003
63533	15.995
60462	16.006
63208	15.999
12697	31.972
1688	15.998
60937	18.998
68404	15.995
21106540	34.972
70085	34.969
10237273	15.995
14340	15.998
7114	15.995
68709	15.998
21106585	14.009
55806	78.919
2973	31.973
13249	15.998
7364	12.150
6855	15.995
13272	15.995
6898	15.996
66847	78.918
15886	15.998
12840	14.003
38364	78.918
14559	16.006
12861	31.973
6620	34.971
1615	15.999
63956	15.996
27488	78.918
61381	14.009
71213	34.969
71964	31.972
15435	15.999
13848793	15.998
10446934	31.972
61542	15.996
6906	15.996
6864	15.998
15489	34.969
13490	16.006
61594	14.009
23083	15.996
70988	15.999
78578	34.969
11449	15.995
14413	14.014
6478	12.1
15418	15.998
54970	16.006
61599	78.918
6907	15.997
25276	34.970
21170959	34.970
6222	16.006
11446	12.150
7174	78.919
63319	34.970
8333	16.006
79481	16.006
60631	34.970
61749	15.999
1278	14.004
91500	18.999
8861	15.996
28829	31.972
8282	15.998
11624	15.999
15517	16.006
18799	31.975
68816	19.001
11399	15.996
4590	15.996
62467	34.969
8071	34.969
62328	34.969
1675	15.999
10025	15.999
84565	34.969
11476	15.999
13048	15.998
29091	15.996
62795	14.014
71934	15.998
7092	31.973
6707	15.999
531832	15.998
434	34.969
66572	16.006
70021	78.919
24438	34.969
6824	15.998
14869	31.972
72291	34.970
9929	15.996
5584	15.999
6854	15.999
61739	15.998
66716	18.999
2632	34.969
655	14.014
34195	15.995
8055	15.998
8111	12.150
84452	15.998
5027	34.969
5237	31.972
13846015	19.004
7069	15.997
67479	15.997
13882366	34.971
7098	19.001
2656	15.995
61311	19.0
21105876	15.995
7097	19.001
10287	12.150
21159574	15.995
22012	78.919
29023	15.996
66369	12.150
7091	34.973
13835351	16.006
71995	15.998
83338	14.009
17879	12.110
20971	34.972
21112533	19.002
76852	16.006
61383	14.003
16951	34.970
11897	12.110
9571	31.973
7325	34.970
12691	15.996
11373	31.972
61273	19.0
10407	31.972
70450	16.006
10425	15.995
10609	31.974
2388	15.996
70652	15.997
21159598	15.999
6716	34.969
9961	12.150
14582	15.998
960	15.998
11898	15.998
11421	15.999
21106172	34.971
6575	14.003
6916	15.997
71926	16.006
73945	34.969
9089	19.0
10289059	34.971
6825	15.998
11961	34.971
19862	16.006
15092	34.969
12524	12.150
12667	15.998
21168862	78.918
71672	15.996
70048	15.996
7311	15.996
62914	31.974
8807	12.150
15105	15.997
21111772	34.971
16208	34.969
6872	15.999
2915	31.973
8099	15.999
67953	15.998
62933	15.998
60263	15.996
19739	15.999
59146	31.972
60357	15.997
2179	15.999
25604	14.050
14585	126.905
19331	16.006
69970	78.921
15998	12.150
10363	15.998
72174	34.969
61561	15.995
63211	15.999
21106171	78.920
6823	15.995
532	15.999
6552	16.006
6033	31.973
2923	34.970
65785	15.997
454393	78.918
73131	34.970
5142	31.973
13846658	15.998
18708	34.969
10256	15.999
9075	34.969
65715	15.995
11580	16.006
6705	15.999
12114	14.050
15308	30.975
68579	34.969
15088	15.996
4444774	15.999
6928	15.999
6550	16.006
11595	15.998
616466	31.973
1103	16.006
19099	31.972
29090	30.974
21168888	19.003
7100	12.110
6655	34.969
12941	19.003
4445872	15.996
13837329	15.999
62501	12.110
7138	16.001
11437	12.150
6781	16.001
7914	34.969
66675	27.978
21169500	34.970
7889	15.998
205386	15.996
21733	15.996
12515	12.1
21170956	15.995
62372	16.001
11899	12.110
5374	15.997
67895	19.001
29002	16.006
21168556	15.999
8836	14.003
16109	15.998
61759	15.999
21106571	34.972
7103	15.998
60596	31.973
8862	31.973
10033	15.998
14414	14.014
11969	16.006
66759	12.110
66460	15.997
6770	15.998
6901	15.996
7119	34.973
61388	16.001
8662	31.973
21111849	15.998
63350	15.999
68350	34.970
70962	15.995
21106124	15.998
12291	15.998
59892	78.919
12696	15.998
19526	78.920
21159439	15.998
8434	15.995
7121	126.905
6757	78.919
70660	15.999
62756	19.002
16096	34.972
6834	78.919
4775	15.997
16644	34.969
7427	15.996
3581	15.998
970	12.150
6840	15.997
13493	15.998
3915	16.006
8860	14.014
11013	34.969
6592	12.150
11447	12.110
5004	15.999
5820	15.998
21106163	34.972
12274	16.006
5899	15.996
60188	34.969
78873	19.001
11475	34.969
6235	16.002
10801689	34.970
10582	15.995
11398	78.919
745600	34.969
9413	19.001
6586	15.998
64143	15.998
328957	18.999
13699	14.004
11974	78.921
17097	78.919
6856	15.998
13693	15.999
21106365	31.973
5606	34.970
12275	15.995
18	15.999
67788	15.995
5612	34.970
10986	15.999
12236	15.996
61560	15.999
61352	15.996
6845	15.998
8182	15.999
21171396	19.003
11472	15.997
24499	15.998
61101	19.0
21106146	16.001
6768	34.969
60012	34.971
7284	78.919
13856885	19.0
19816	12.150
6386	31.972
68220	15.996
28952	15.999
8058	15.999
6771	15.995
21159597	15.999
2991	15.995
12017	12.110
67790	34.969
72806	16.006
7120	34.970
13863774	15.996
74935	15.997
12307	15.995
62631	15.995
16896	15.996
10235	15.998
69150	16.006
6746	14.003
23472	15.996
5091	15.998
13090	31.972
24905	15.995
12100	15.998
7118	78.919
7355	15.998
7296	14.009
10664	15.997
123905	16.001
454604	19.0
61717	15.998
9886	14.008
955	15.999
7145	15.996
12864	31.973
8793	12.150
1118	14.009
65703	15.999
63555	15.996
453633	19.001
6601	15.998
2980	15.996
165975	16.006
453910	19.001
512092	15.996
2372	15.997
9779	15.996
16612	31.972
66916	15.998
61264	34.969
11614	15.998
71166	78.918
8470	34.969
2169	34.969
11982	126.905
200562	14.050
70280	15.996
10778469	15.999
15983	15.999
67282	16.0
9838	16.006
5816	15.995
27057	16.006
7268	16.017
10289	16.0
63453	15.996
