Compound Id	FMF
13220	0.0
10775	0.0
10755	0.0
16689	0.0
11055	0.0
7619	0.0
10737	0.0
69505	0.227
11056	0.0
7385	0.286
14752	0.222
7475	0.0
7761	0.0
10777	0.0
63026	0.263
7626	0.0
17558	0.0
12924	0.0
7515	0.0
10776	0.0
55090	0.0
21106526	0.0
7027	0.556
8490	0.0
14679	0.238
12809	0.0
13864773	0.0
7387	0.3
11998	0.333
11763	0.333
6119	0.0
21170543	0.316
8141	0.357
12810	0.0
21106016	0.0
6341	0.0
13860641	0.3
10364	0.429
21106583	0.0
9614	0.5
16268	0.0
7514	0.0
13875281	0.4
15846	0.0
11170	0.0
8157	0.0
11087	0.5
7391	0.316
13875320	0.4
13619	0.0
7465	0.0
6248	0.0
55085	0.0
29036	0.0
15480	0.0
5889	0.429
8552	0.0
55110	0.273
21106133	0.0
13860775	0.333
7882	0.0
13838404	0.0
8576	0.0
11909	0.0
11875	0.0
19231	0.353
7678	0.316
11530	0.385
361265	0.261
62737	0.0
447	0.353
15443	0.3
66464	0.263
6728	0.316
971	0.462
62577	0.556
66754	0.385
10301338	0.0
12640	0.417
21069	0.0
10008	0.462
177126	0.0
21111768	0.462
87514	0.385
10989	0.462
2016737	0.0
7225	0.5
8524	0.0
1013221	0.417
11107	0.0
21349	0.0
2005898	0.455
8537	0.5
5978	0.0
1477	0.0
11694	0.0
6332	0.0
2005963	0.455
7690	0.5
7683	0.5
13835293	0.0
61707	0.0
2005897	0.5
12225	0.417
66578	0.0
11244	0.0
1414905	0.455
60308	0.417
26072	0.208
12444	0.0
17801	0.0
10759	0.0
15794	0.0
11064	0.0
11370	0.0
18604	0.208
6149	0.0
66568	0.273
6156	0.0
7334	0.0
10420	0.0
13400	0.0
7419	0.25
25609	0.0
10571	0.0
14729	0.273
7621	0.0
21111805	0.333
10534	0.467
70705	0.0
14753	0.2
12807	0.0
7627	0.0
11410	0.316
21111882	0.333
21132380	0.353
13839109	0.0
13471	0.25
7672	0.333
7641	0.333
7689	0.545
7676	0.5
21106169	0.0
13863629	0.455
11062	0.25
13248	0.0
6042	0.0
8335	0.25
7673	0.5
13860692	0.353
10001	0.0
7881	0.0
11655	0.273
11783	0.545
11765	0.4
13856579	0.0
28777	0.375
7802	0.0
67360	0.0
13860335	0.375
11210	0.0
7890	0.0
11077	0.353
7803	0.0
7229	0.4
13842613	0.353
13835895	0.0
7883	0.0
630	0.0
9349	0.429
11862	0.0
21106134	0.333
13876621	0.0
13881329	0.375
9917	0.5
21105871	0.375
1031	0.0
7521	0.333
7235	0.375
6726	0.333
1071	0.0
11063	0.273
287294	0.0
60121	0.3
59438	0.286
12150	0.0
12144	0.375
61553	0.375
7611	0.0
14991	0.375
59556	0.0
13835151	0.353
9350	0.462
13844	0.313
96573	0.286
11066	0.0
62628	0.0
9357	0.0
66996	0.6
14609	0.375
10432	0.462
1479	0.375
7610	0.0
11708	0.5
10467	0.0
8882	0.4
7651	0.4
764	0.429
653	0.0
392	0.4
24633	0.333
9611	0.0
5705	0.4
11757	0.0
69826	0.185
13450	0.0
7747	0.0
11603	0.286
7628	0.0
7694	0.0
7065	0.0
13837280	0.0
16383	0.0
8568	0.0
7794	0.0
24634	0.273
21105900	0.3
8514	0.0
14205	0.375
11660	0.286
19110	0.182
15432	0.375
11741	0.0
21896	0.0
13875230	0.4
6406	0.0
13840690	0.4
11041	0.3
17474	0.556
13875392	0.4
7891	0.0
12067	0.0
13402	0.0
16486	0.316
6252	0.0
6135	0.0
10236	0.286
9228	0.5
5730	0.0
8160	0.467
13673	0.24
13875180	0.5
7013	0.0
7224	0.462
11180	0.0
12221	0.0
7392	0.333
7903	0.0
63871	0.0
11882	0.0
21106525	0.3
13851576	0.4
7893	0.0
7894	0.0
19108	0.0
13869480	0.333
924	0.3
13840647	0.3
13875160	0.4
6409	0.278
6654	0.357
11057	0.0
6630	0.3
62314	0.333
59426	0.3
370	0.0
7007	0.0
17221	0.25
14890	0.25
7901	0.0
78543	0.278
13875258	0.4
7241	0.5
13849	0.357
9563	0.353
15708	0.0
13875432	0.462
21111781	0.333
14436	0.323
13875219	0.462
7795	0.0
21106513	0.0
28982	0.316
18685	0.0
13839174	0.316
78	0.5
13860491	0.3
62877	0.375
13868660	0.5
8665	0.353
13869414	0.333
11021	0.316
7519	0.429
13842573	0.462
11242	0.0
333	0.353
7480	0.368
13869339	0.429
62226	0.0
13839151	0.316
59439	0.462
7236	0.316
11038	0.5
6991	0.316
16257	0.357
13646	0.316
11350	0.353
7634	0.455
9849	0.417
10955	0.417
6983	0.353
10251740	0.417
6652	0.417
1131173	0.385
9546	0.333
7632	0.385
1013196	0.5
23718	0.0
11179	0.0
10795	0.0
10445	0.0
10742	0.0
7657	0.0
6338	0.0
8659	0.0
7248	0.316
8531	0.25
11818	0.0
61026	0.0
10428	0.0
10253	0.25
11911	0.0
11790	0.0
13040	0.25
7509	0.0
13473	0.25
12829	0.25
21242799	0.333
13451	0.0
14888	0.25
6176	0.0
8013	0.0
13032	0.25
21106562	0.333
7448	0.25
21168731	0.5
13875381	0.333
61200	0.375
7879	0.0
11607	0.375
13839308	0.375
7129	0.316
16887	0.25
8579	0.0
7900	0.0
7744	0.0
11879	0.0
6628	0.353
21106155	0.286
21111850	0.333
11883	0.0
7866	0.0
13881571	0.375
9360	0.462
14787	0.3
12451	0.0
13856009	0.375
13848467	0.3
8138	0.529
9326	0.462
13644	0.375
6677	0.273
70682	0.0
72625	0.375
7132	0.353
13835630	0.0
12060	0.273
66344	0.333
6990	0.353
21105859	0.3
6985	0.353
66551	0.345
8098	0.588
74169	0.353
191427	0.316
21106167	0.375
7135	0.286
11091	0.0
6277	0.286
207215	0.333
7915	0.0
6177	0.0
13861	0.462
21168837	0.5
15526	0.0
13033	0.333
67466	0.231
7388	0.375
14165	0.375
10649	0.0
13866817	0.5
7635	0.556
14163	0.375
21111896	0.333
4642	0.375
11500	0.429
25942	0.286
21105878	0.3
5704	0.5
8911	0.333
25757	0.545
65689	0.375
13836283	0.375
16011	0.375
6253	0.385
24133	0.529
16237	0.545
60497	0.0
11651	0.3
7518	0.5
21106018	0.375
60662	0.6
73531	0.3
63882	0.333
12823	0.375
34095	0.0
56234	0.353
63307	0.375
87265	0.429
21844	0.353
12821	0.429
11181	0.0
521915	0.455
22006	0.353
12822	0.4
13868640	0.5
63180	0.333
9964	0.3
8852	0.625
10471	0.5
16931	0.3
13837582	0.375
13837760	0.429
5975	0.333
4878	0.429
12478	0.429
123	0.4
11022	0.3
8528	0.4
11080	0.4
68939	0.462
68309	0.0
63658	0.4
14346	0.4
68282	0.6
5408	0.286
5596	0.4
11489	0.529
62546	0.0
1017	0.429
13421	0.0
26065	0.0
21998	0.0
26066	0.0
7581	0.0
17976	0.0
26068	0.0
7580	0.0
15532	0.286
9478	0.0
13231	0.0
21106102	0.0
63017	0.0
9903	0.474
73565	0.0
7511	0.0
21106174	0.3
7659	0.286
6977	0.286
13865426	0.0
6794	0.231
20521	0.154
5931	0.0
21106522	0.529
21111905	0.4
6883	0.333
13622	0.0
13869451	0.429
11073	0.5
9328	0.429
6143	0.0
21111798	0.5
7908	0.0
13870160	0.5
12061	0.316
11930	0.0
21105937	0.333
21171406	0.5
17428	0.556
61765	0.333
6974	0.462
31931	0.4
11511	0.4
13438	0.0
15431	0.375
11517	0.417
13837686	0.462
13854818	0.5
10935	0.5
21106578	0.3
11885	0.0
37466	0.0
67735	0.0
17383	0.0
60103	0.316
7871	0.0
23643	0.0
13869434	0.3
12972	0.0
11432	0.5
26091	0.353
13860633	0.429
81759	0.261
6881	0.3
7961	0.0
13839123	0.316
21168833	0.316
29080	0.333
7437	0.4
9910	0.353
21111816	0.429
8873	0.643
6951	0.6
13875441	0.462
2863	0.0
13626	0.385
6788	0.476
11485	0.278
19037	0.0
11433	0.5
477171	0.0
7917	0.0
72054	0.261
21111785	0.353
17163	0.353
69446	0.333
13254	0.417
10790335	0.0
21106019	0.429
8319	0.5
63447	0.278
126037	0.375
20151	0.333
21159424	0.333
6774	0.286
10857	0.462
69896	0.0
21112332	0.353
61802	0.4
13839110	0.316
2005824	0.0
9564	0.353
6988	0.462
6633	0.462
24729	0.353
100	0.353
26031	0.0
13839128	0.316
75563	0.417
10181341	0.333
6160	0.0
11460	0.316
15420	0.286
60129	0.333
4962	0.353
9908	0.316
96816	0.375
11663	0.462
72534	0.333
12173	0.0
8876	0.556
8070	0.333
13839080	0.353
6790	0.5
11662	0.462
56139	0.286
880	0.316
5242	0.5
10250	0.417
4963	0.353
10254	0.316
589165	0.333
12480	0.333
1013337	0.5
3635	0.353
20732	0.385
61354	0.333
60191	0.375
352	0.4
9612	0.455
6191	0.0
14830	0.0
18688	0.0
13038	0.25
11919	0.0
7507	0.0
7183	0.25
10355	0.25
7088	0.25
6287	0.0
13850405	0.286
21106521	0.429
6342	0.0
13861934	0.0
17481	0.2
6998	0.0
3973	0.0
60340	0.0
8097	0.455
13857694	0.5
73564	0.0
13875377	0.5
13837988	0.5
10239201	0.0
6780	0.588
12230	0.5
13848808	0.316
13063	0.417
9844	0.25
24142	0.0
6949	0.529
13861158	0.455
16377	0.3
7916	0.0
21105936	0.3
13875212	0.5
62402	0.3
21171515	0.333
61797	0.273
67462	0.231
21105889	0.286
10540	0.0
13848341	0.0
21153	0.0
29031	0.0
25119	0.214
13858096	0.3
11650	0.353
14507	0.429
75479	0.294
10648	0.375
7888	0.0
1072	0.0
21106470	0.625
211145	0.375
60136	0.353
15310	0.375
61428	0.625
11556	0.273
21168838	0.333
81705	0.429
12465	0.375
21105848	0.316
21109330	0.0
13837787	0.4
4209	0.313
9327	0.429
11891	0.0
21111804	0.25
8855	0.625
25968	0.375
13013	0.4
65745	0.4
10333	0.467
21111842	0.4
21394	0.45
13864445	0.5
70868	0.6
14390	0.45
221355	0.429
62582	0.3
7185	0.273
124526	0.3
62368	0.3
28973	0.231
16094	0.545
26799	0.375
21111774	0.231
61036	0.0
6852	0.455
62581	0.333
6999	0.25
17687	0.333
65682	0.375
10831	0.417
13860434	0.316
72056	0.0
7143	0.286
70511	0.333
16095	0.545
61585	0.563
32002	0.375
11413	0.429
72416	0.385
10892	0.316
11185	0.0
59433	0.4
10004	0.375
8867	0.6
21105795	0.4
1668	0.429
97850	0.3
10298354	0.273
21105699	0.6
4489	0.5
11673	0.375
238	0.4
2241	0.375
7951	0.286
911	0.4
13262	0.353
993	0.429
6995	0.4
21125563	0.333
6674	0.4
69983	0.4
8066	0.4
2015070	0.316
62423	0.0
58489	0.368
1078	0.0
70865	0.0
11477	0.3
11672	0.429
913	0.429
3268	0.5
10796	0.0
26070	0.0
12199	0.0
387	0.0
7073	0.0
15468	0.222
13439	0.0
7670	0.0
21105987	0.25
6656	0.353
13885245	0.25
13837281	0.0
7876	0.0
13882337	0.4
21106517	0.4
11412	0.4
26801	0.222
21159680	0.286
9078	0.556
83703	0.0
13876103	0.25
59482	0.231
6657	0.24
12044	0.48
21105867	0.24
11889	0.0
21106014	0.429
21106112	0.261
21111819	0.429
21108245	0.261
67835	0.333
17019	0.0
60586	0.273
21111817	0.429
21171496	0.5
11892	0.0
10800462	0.0
10771160	0.0
61434	0.261
21105932	0.24
69057	0.556
16685	0.273
6862	0.4
63909	0.25
11510	0.462
85185	0.462
21865	0.462
6479	0.5
64147	0.24
21106008	0.273
8140	0.462
3756	0.0
62236	0.0
20548	0.286
12818	0.462
15622	0.429
71784	0.462
13869655	0.429
18707	0.462
4611	0.25
11778	0.429
69628	0.429
13873600	0.3
15440	0.462
9900	0.474
68896	0.5
10772050	0.0
65	0.462
15317	0.429
6954	0.474
13667	0.435
11970	0.55
60848	0.333
13860817	0.429
12229	0.5
12675	0.455
11083	0.462
10881	0.526
97904	0.0
6481	0.429
13875161	0.286
6621	0.563
11327	0.476
1847	0.556
14836	0.324
8154	0.273
11509	0.429
13869661	0.273
63459	0.474
65701	0.353
10322	0.316
71655	0.357
62466	0.316
6739	0.526
6480	0.474
723	0.0
21106518	0.316
64111	0.375
7189	0.333
11417	0.526
7140	0.333
67879	0.353
11263	0.0
21106017	0.316
10895	0.526
8341	0.526
63931	0.526
7589	0.0
13835557	0.4
6943	0.375
62682	0.353
7797	0.0
29129	0.417
62532	0.353
3708	0.375
8438	0.375
64644	0.375
58563	0.353
62485	0.316
7190	0.333
68568	0.333
953	0.353
6787	0.563
132	0.375
571424	0.286
58968	0.5
9128	0.353
11588	0.4
452568	0.0
7090	0.4
21171506	0.0
10245	0.25
13865630	0.0
11246	0.0
7430	0.143
13448	0.0
21111758	0.286
12831	0.353
14942	0.125
6735	0.556
62359	0.261
21108549	0.5
7847	0.0
12674	0.429
62938	0.464
20140	0.261
10273	0.476
15644	0.353
11824	0.0
61196	0.429
21723	0.0
66365	0.375
62618	0.0
73658	0.158
7921	0.0
13867055	0.0
11304	0.429
13835126	0.353
69792	0.6
21111776	0.375
13881395	0.5
78722	0.3
21170125	0.5
33137	0.375
11145	0.0
6574	0.462
73537	0.3
14309	0.5
7175	0.286
13859497	0.529
14956	0.375
1306	0.4
13835344	0.286
13258	0.4
17720	0.0
33621	0.375
66385	0.588
11507	0.5
12013	0.0
6023	0.353
7186	0.353
776	0.563
21111723	0.25
62471	0.333
10303	0.353
14348	0.0
258907	0.25
10894	0.556
21159611	0.231
14918	0.375
12690	0.343
61763	0.6
19669	0.455
60464	0.24
60093	0.25
7662	0.5
53706	0.316
11332993	0.273
21106121	0.188
13868642	0.333
6828	0.545
70309	0.545
13867714	0.6
10248	0.273
79453	0.316
12669	0.476
59562	0.333
6878	0.333
7199	0.273
21112367	0.4
39404	0.375
9454	0.333
9218	0.316
11781	0.0
17347	0.333
11638	0.3
7740	0.0
217532	0.286
70512	0.563
12244	0.273
60032	0.333
62536	0.3
72274	0.4
6950	0.643
18107	0.316
11971	0.4
8998	0.375
1928	0.0
10977	0.316
91446	0.4
11585	0.3
11589	0.286
62484	0.333
63310	0.333
11776	0.5
23422	0.0
10380	0.3
7176	0.316
8382	0.563
88942	0.3
638258	0.3
13036	0.6
6724	0.316
11289	0.286
11626	0.3
13846959	0.375
10396	0.286
10243171	0.273
124	0.316
191	0.0
9225	0.316
81061	0.375
10972	0.4
11369	0.462
11773	0.429
10297844	0.286
6482	0.316
11576	0.286
10256859	0.3
73183	0.455
68122	0.3
5593	0.6
11587	0.375
608157	0.6
68837	0.316
5878	0.563
10181338	0.316
13257	0.4
62884	0.375
75095	0.316
1446	0.353
20160	0.3
62307	0.476
2005830	0.462
6079	0.4
10980	0.4
13866746	0.5
61190	0.4
31082	0.222
58333	0.3
6942	0.4
7301	0.361
21112244	0.286
63002	0.0
12045	0.48
15603	0.542
7300	0.542
8187	0.429
15410	0.370
67145	0.433
63057	0.231
7925	0.0
21111810	0.429
62633	0.0
7302	0.565
11372	0.455
67268	0.462
16913	0.0
67803	0.462
11573	0.333
11895	0.0
21278	0.3
21159579	0.231
6585	0.526
65704	0.25
6957	0.45
55242	0.0
11353	0.429
124512	0.522
61790	0.429
21106584	0.286
10966	0.24
13669	0.333
21106577	0.429
73763	0.273
59691	0.3
12047	0.48
21108577	0.273
6748	0.5
21105998	0.24
510851	0.0
10621	0.273
60092	0.273
62483	0.3
11003	0.542
6835	0.5
72918	0.4
15016	0.0
12259	0.222
63503	0.476
10539	0.0
11354	0.462
11488	0.5
62656	0.5
21111840	0.429
13029	0.462
66663	0.333
13839012	0.522
7928	0.0
60259	0.273
5966	0.5
73125	0.462
32882	0.429
11450	0.526
12586	0.0
13668	0.5
77230	0.366
7001	0.462
31264	0.4
14948	0.273
62390	0.273
12830	0.429
14690	0.45
60900	0.545
2972	0.313
11009	0.316
11584	0.333
8381	0.529
58331	0.333
13854242	0.261
10897	0.526
72141	0.273
3637837	0.316
63495	0.273
73626	0.273
72466	0.333
13846663	0.24
72148	0.273
68265	0.0
73512	0.25
61199	0.316
62698	0.0
15093	0.333
376	0.0
15244	0.529
10298355	0.333
11484	0.5
21106900	0.273
1583	0.333
50	0.0
8127	0.273
67229	0.333
13846749	0.273
61279	0.375
15663	0.3
9574	0.4
9547	0.4
284794	0.529
5622	0.261
9965	0.273
7805	0.0
6175	0.0
7279	0.25
11628	0.273
63512	0.273
121262	0.25
13476	0.316
222	0.353
6032	0.0
63328	0.3
6658	0.3
331	0.375
6675	0.4
14560	0.353
20861	0.333
7399	0.316
7141	0.353
79400	0.529
6246	0.294
10411	0.316
15753	0.24
11563	0.4
62357	0.556
7142	0.375
8155	0.3
68899	0.353
21185	0.333
11591	0.353
12055	0.3
61257	0.0
6270	0.0
7170	0.2
452969	0.0
452968	0.0
7116	0.4
6179	0.0
72051	0.429
13835108	0.0
11424	0.464
4436353	0.0
6296	0.25
15494	0.545
9425	0.429
14530	0.0
21159425	0.24
20124	0.588
15488	0.545
21171393	0.25
29024	0.0
64152	0.24
7926	0.0
77127	0.417
83365	0.429
8277	0.455
62583	0.3
21106529	0.353
7929	0.0
11434	0.588
62453	0.0
61418	0.526
1346	0.429
63533	0.538
60462	0.214
63208	0.24
12697	0.538
1688	0.15
60937	0.333
68404	0.52
21106540	0.5
70085	0.316
10237273	0.538
14340	0.286
7114	0.207
68709	0.462
21106585	0.214
55806	0.0
2973	0.0
13249	0.0
7364	0.5
6855	0.435
13272	0.45
6898	0.273
66847	0.25
15886	0.222
12840	0.435
38364	0.5
14559	0.3
12861	0.583
6620	0.375
1615	0.0
63956	0.316
27488	0.5
61381	0.455
71213	0.3
71964	0.316
15435	0.24
13848793	0.588
10446934	0.462
61542	0.333
6906	0.231
6864	0.385
15489	0.545
13490	0.4
61594	0.5
23083	0.231
70988	0.24
78578	0.563
11449	0.462
14413	0.52
6478	0.545
15418	0.333
54970	0.375
61599	0.353
6907	0.24
25276	0.375
21170959	0.353
6222	0.222
11446	0.538
7174	0.353
63319	0.4
8333	0.261
79481	0.370
60631	0.429
61749	0.3
1278	0.636
91500	0.4
8861	0.636
28829	0.227
8282	0.5
11624	0.316
15517	0.474
18799	0.375
68816	0.4
11399	0.286
4590	0.231
62467	0.375
8071	0.4
62328	0.375
1675	0.261
10025	0.0
84565	0.316
11476	0.316
13048	0.316
29091	0.273
62795	0.579
71934	0.385
7092	0.353
6707	0.316
531832	0.4
434	0.4
66572	0.286
70021	0.375
24438	0.316
6824	0.5
14869	0.45
72291	0.4
9929	0.286
5584	0.316
6854	0.261
61739	0.5
66716	0.4
2632	0.6
655	0.429
34195	0.3
8055	0.476
8111	0.583
84452	0.5
5027	0.24
5237	0.7
13846015	0.0
7069	0.0
67479	0.0
13882366	0.4
7098	0.375
2656	0.276
61311	0.353
21105876	0.517
7097	0.353
10287	0.5
21159574	0.231
22012	0.429
29023	0.0
66369	0.419
7091	0.4
13835351	0.316
71995	0.2
83338	0.136
17879	0.0
20971	0.556
21112533	0.429
76852	0.417
61383	0.464
16951	0.333
11897	0.0
9571	0.333
7325	0.429
12691	0.417
11373	0.455
61273	0.375
10407	0.517
70450	0.526
10425	0.0
10609	0.5
2388	0.207
70652	0.214
21159598	0.231
6716	0.24
9961	0.583
14582	0.414
960	0.0
11898	0.0
11421	0.353
21106172	0.462
6575	0.464
6916	0.214
71926	0.526
73945	0.222
9089	0.545
10289059	0.0
6825	0.5
11961	0.429
19862	0.409
15092	0.333
12524	0.519
12667	0.25
21168862	0.429
71672	0.417
70048	0.238
7311	0.25
62914	0.611
8807	0.6
15105	0.24
21111772	0.429
16208	0.333
6872	0.231
2915	0.619
8099	0.353
67953	0.529
62933	0.417
60263	0.214
19739	0.0
59146	0.316
60357	0.238
2179	0.0
25604	0.529
14585	0.545
19331	0.231
69970	0.556
15998	0.462
10363	0.25
72174	0.333
61561	0.611
63211	0.231
21106171	0.429
6823	0.5
532	0.3
6552	0.6
6033	0.3
2923	0.462
65785	0.214
454393	0.333
73131	0.333
5142	0.316
13846658	0.522
18708	0.375
10256	0.3
9075	0.375
65715	0.353
11580	0.353
6705	0.273
12114	0.0
15308	0.0
68579	0.353
15088	0.375
4444774	0.556
6928	0.5
6550	0.563
11595	0.261
616466	0.563
1103	0.4
19099	0.333
29090	0.0
21168888	0.4
7100	0.2
6655	0.4
12941	0.0
4445872	0.0
13837329	0.25
62501	0.464
7138	0.429
11437	0.429
6781	0.333
7914	0.0
66675	0.0
21169500	0.353
7889	0.0
205386	0.356
21733	0.273
12515	0.538
21170956	0.52
62372	0.316
11899	0.0
5374	0.263
67895	0.316
29002	0.375
21168556	0.24
8836	0.609
16109	0.214
61759	0.25
21106571	0.5
7103	0.231
60596	0.571
8862	0.636
10033	0.0
14414	0.5
11969	0.25
66759	0.231
66460	0.24
6770	0.5
6901	0.56
7119	0.333
61388	0.643
8662	0.533
21111849	0.52
63350	0.4
68350	0.353
70962	0.444
21106124	0.52
12291	0.476
59892	0.556
12696	0.542
19526	0.375
21159439	0.5
8434	0.52
7121	0.4
6757	0.4
70660	0.0
62756	0.375
16096	0.545
6834	0.545
4775	0.2
16644	0.333
7427	0.533
3581	0.45
970	0.583
6840	0.583
13493	0.5
3915	0.476
8860	0.609
11013	0.316
6592	0.565
11447	0.429
5004	0.0
5820	0.6
21106163	0.5
12274	0.556
5899	0.385
60188	0.353
78873	0.375
11475	0.316
6235	0.0
10801689	0.4
10582	0.591
11398	0.4
745600	0.316
9413	0.4
6586	0.476
64143	0.222
328957	0.4
13699	0.462
11974	0.5
17097	0.4
6856	0.476
13693	0.261
21106365	0.609
5606	0.4
12275	0.429
18	0.353
67788	0.455
5612	0.4
10986	0.3
12236	0.385
61560	0.3
61352	0.545
6845	0.5
8182	0.333
21171396	0.375
11472	0.214
24499	0.481
61101	0.375
21106146	0.353
6768	0.52
60012	0.429
7284	0.565
13856885	0.429
19816	0.419
6386	0.24
68220	0.464
28952	0.214
8058	0.538
6771	0.565
21159597	0.231
2991	0.542
12017	0.0
67790	0.5
72806	0.0
7120	0.4
13863774	0.353
74935	0.261
12307	0.433
62631	0.0
16896	0.0
10235	0.391
69150	0.5
6746	0.567
23472	0.207
5091	0.0
13090	0.542
24905	0.565
12100	0.0
7118	0.4
7355	0.5
7296	0.448
10664	0.4
123905	0.529
454604	0.4
61717	0.375
9886	0.536
955	0.4
7145	0.375
12864	0.625
8793	0.6
1118	0.375
65703	0.261
63555	0.5
453633	0.4
6601	0.417
2980	0.294
165975	0.476
453910	0.4
512092	0.409
2372	0.182
9779	0.25
16612	0.52
66916	0.542
61264	0.4
11614	0.481
71166	0.222
8470	0.25
2169	0.214
11982	0.429
200562	0.529
70280	0.4
10778469	0.5
15983	0.286
67282	0.25
9838	0.5
5816	0.556
27057	0.4
7268	0.391
10289	0.25
63453	0.429
56797	0.588
1061203	0.429
14760	0.286
