Compound Id	AutocorrelationMass [ATSm1]
291	1.0
6084	2.0
11148	3.502
855	8.128
864	2.774
6089	2.360
6088	112.639
6094	3.0
6085	2.0
6103	9.128
7956	3.774
682	3.774
6100	113.639
6087	9.713
654	3.360
6101	3.360
6086	2.0
7954	3.0
6097	10.713
7555	4.0
1004	4.774
172	3.774
6092	46.258
7560	10.128
11729	10.128
31029	114.639
6102	3.360
5834	10.488
10046	113.999
7556	4.0
9644	9.902
11151	46.258
7712	5.0
6111	3.0
10437	11.713
3168	5.774
7721	11.128
6114	3.774
13837190	6.549
9233	11.128
7577	5.549
21171407	114.639
7566	4.360
258	5.774
13835977	4.360
6093	53.971
7728	6.549
512	4.774
21106015	12.487
7716	5.360
9990	4.0
13836021	6.134
6106	224.277
7713	5.0
21106179	8.506
13836674	11.713
6124	10.128
11835	6.774
7714	12.713
7553	47.258
1114	4.360
7732	5.774
11833	6.774
7711	48.258
6138	4.774
7717	5.360
7557	4.0
11807	5.0
7786	18.256
11834	12.128
256	5.774
7767	6.0
8894	4.0
3644	4.774
7559	4.774
11830	116.639
7567	4.360
7734	6.549
6040	6.774
7776	12.128
12977	5.774
13865015	16.256
9354	6.277
12450	5.774
693	4.134
278	4.549
13835550	4.720
13835336	5.134
10694	10.488
9480	3.720
11723	225.277
6308	5.0
64095	5.0
11099	5.0
7957	4.0
11109	6.0
12209	6.0
6121	11.713
6108	15.256
7737	5.774
7827	13.128
14512	11.128
8543	20.426
7770	6.360
1095	11.128
6104	18.426
12011	13.128
175	4.774
8896	5.0
7782	7.549
7772	6.774
8560	7.0
31016	6.0
6310	5.360
7738	5.774
7815	13.128
12010	117.639
9630	8.549
2916	89.516
7739	11.128
13839553	6.549
7736	5.360
7811	7.360
171	5.549
659	10.902
11728	5.494
173	5.134
2006126	10.488
11167	4.0
10765	5.0
7604	6.0
221079	6.0
7024	6.0
11110	6.0
10730	11.713
10766	5.0
8544	5.0
10113	5.0
68268	7.0
11121	7.0
6307	48.258
29000	6.774
13854808	7.549
6127	12.487
62433	12.128
6125	19.426
11125	8.549
72268	12.713
62241	5.0
10340	6.774
6321	5.774
11871	20.256
7810	50.258
11846	7.360
13836399	9.549
6311	5.360
6313	5.774
21168808	12.128
5993	6.134
13837112	13.487
349	8.0
19100	118.639
8554	6.774
10018	7.549
1020	6.360
13837650	19.426
7837	8.774
2275	6.549
1005	6.549
7835	8.360
13854130	54.971
7791	6.360
13837537	7.134
6336	7.323
236	6.0
11832	227.277
7787	6.0
7551	90.516
29015	7.549
13835209	7.549
8903	6.720
6334	6.134
13837702	6.720
8904	6.720
11229	6.909
7790	8.323
60524	6.134
13420	6.494
121383	6.0
6330	6.134
10951	7.440
1913	6.909
13835459	6.720
10020	18.256
6134	335.916
3530	7.269
6153	11.008
11232	5.0
14893	6.0
12201	6.0
6309	5.0
14686	7.0
12446	6.0
81237	48.258
12430	6.0
7674	7.0
14966	49.258
11551	7.0
11094	7.0
8158	7.360
11222	5.0
9484	9.506
122546	6.0
7605	13.713
76541	8.0
7788	6.0
15221	8.0
7833	8.0
8569	9.774
1108	7.0
21106561	7.360
10653	7.549
11128	13.128
8525	7.549
10536	15.128
7607	6.774
13839107	11.323
11865	15.713
13839199	7.360
13839575	11.323
11866	8.360
5977	27.139
7856	9.360
7715	55.971
11863	51.258
6305	91.516
7849	9.0
10498	13.073
7852	15.128
11874	119.639
6323	13.487
7838	8.774
7016	6.774
10733	115.639
13835401	8.080
29101	5.360
7710	91.516
7688	7.720
119963	8.779
21106520	7.360
7677	7.360
13839441	8.549
9646	5.0
932	9.774
13835180	9.323
259	7.549
7851	9.360
6147	11.128
11526	8.323
13874733	7.360
11750	8.323
6333	6.549
6146	5.774
13835604	8.909
67424	7.720
13884495	5.720
68156	8.134
61471	7.720
5439	7.909
10772140	14.262
72718	8.269
6331	6.134
4200	49.393
10464	7.134
1143	5.494
11787	8.134
62181	8.080
1664	7.720
234	7.909
61632	9.468
6148	15.717
84221	6.0
67620	7.0
6340	6.0
18792	7.0
121154	7.0
11086	7.0
