Compound Id	LargestChain
70682	10
72625	1
7132	3
13835630	10
12060	3
66344	2
6990	0
21105859	2
6985	0
66551	0
8098	0
74169	0
191427	3
21106167	1
7135	3
11091	8
6277	2
207215	1
7915	14
6177	7
13861	1
21168837	0
15526	8
13033	2
67466	3
7388	3
14165	0
10649	8
13866817	0
7635	0
14163	0
21111896	2
4642	2
11500	0
25942	1
21105878	2
5704	0
8911	0
25757	0
65689	0
13836283	0
16011	0
6253	0
24133	0
16237	0
60497	9
11651	3
7518	0
21106018	0
60662	0
73531	3
63882	0
12823	1
34095	12
56234	2
63307	1
87265	1
21844	0
12821	2
11181	7
521915	1
22006	0
12822	1
13868640	0
63180	2
9964	3
8852	0
10471	0
16931	2
13837582	0
13837760	0
5975	0
4878	0
12478	1
123	2
11022	1
8528	0
11080	0
68939	1
68309	8
63658	0
14346	2
68282	0
5408	3
5596	0
11489	0
62546	8
1017	3
13421	9
26065	9
21998	8
26066	9
7581	8
17976	9
26068	9
7580	8
15532	3
9478	9
13231	13
21106102	9
63017	11
9903	0
73565	9
7511	12
21106174	0
7659	0
6977	0
13865426	9
6794	5
20521	7
5931	9
21106522	0
21111905	0
6883	4
13622	14
13869451	0
11073	0
9328	0
6143	4
21111798	0
7908	13
13870160	0
12061	4
11930	8
21105937	2
21171406	0
17428	0
61765	4
6974	0
31931	0
11511	0
13438	8
15431	2
11517	0
13837686	0
13854818	0
10935	0
21106578	0
11885	15
37466	7
67735	12
17383	9
60103	4
7871	12
23643	14
13869434	0
12972	12
11432	0
26091	2
13860633	0
81759	1
6881	4
7961	6
13839123	0
21168833	4
29080	0
7437	1
9910	0
21111816	0
8873	0
6951	0
13875441	0
2863	12
13626	0
6788	0
11485	5
19037	9
11433	0
477171	11
7917	15
72054	1
21111785	4
17163	4
69446	3
13254	1
10790335	7
21106019	1
8319	0
63447	2
126037	3
20151	2
21159424	1
6774	2
10857	0
69896	9
21112332	2
61802	1
13839110	0
2005824	12
9564	0
6988	0
6633	0
24729	3
100	1
26031	7
13839128	0
75563	0
10181341	4
6160	6
11460	4
15420	2
60129	2
4962	1
9908	0
96816	1
11663	1
72534	1
12173	6
8876	0
8070	3
13839080	0
6790	0
11662	1
56139	2
880	4
5242	0
10250	2
4963	3
10254	2
589165	4
12480	0
1013337	0
3635	4
20732	2
61354	0
60191	2
352	0
9612	0
6191	8
14830	7
18688	9
13038	1
11919	9
7507	11
7183	2
10355	2
7088	4
6287	11
13850405	5
21106521	1
6342	6
13861934	6
17481	4
6998	10
3973	8
60340	12
8097	0
13857694	0
73564	9
13875377	0
13837988	0
10239201	7
6780	0
12230	0
13848808	4
13063	2
9844	0
24142	15
6949	0
13861158	2
16377	5
7916	15
21105936	1
13875212	0
62402	5
21171515	0
61797	5
67462	3
21105889	3
10540	16
13848341	10
21153	13
29031	15
25119	5
13858096	4
11650	3
14507	3
75479	2
10648	2
7888	13
1072	14
21106470	0
211145	3
60136	0
15310	2
61428	0
11556	4
21168838	2
81705	0
12465	0
21105848	1
21109330	8
13837787	3
4209	2
9327	0
11891	16
21111804	2
8855	0
25968	3
13013	0
65745	1
10333	0
21111842	1
21394	0
13864445	0
70868	0
14390	0
221355	1
62582	1
7185	2
124526	3
62368	1
28973	5
16094	0
26799	1
21111774	3
61036	7
6852	2
62581	2
6999	0
17687	4
65682	1
10831	0
13860434	1
72056	14
7143	3
70511	2
16095	0
61585	0
32002	2
11413	1
72416	0
10892	3
11185	8
59433	1
10004	0
8867	0
21105795	1
1668	0
97850	2
10298354	4
21105699	0
4489	0
11673	1
238	2
2241	2
7951	5
911	2
13262	0
993	2
6995	0
21125563	2
6674	3
69983	0
8066	0
2015070	2
62423	10
58489	0
1078	8
70865	9
11477	4
11672	1
913	2
3268	0
10796	8
26070	9
12199	9
387	6
7073	10
15468	2
13439	9
7670	10
21105987	6
6656	4
13885245	6
13837281	6
7876	15
13882337	2
21106517	0
11412	1
26801	1
21159680	3
9078	0
83703	9
13876103	3
59482	6
6657	4
12044	0
21105867	2
11889	16
21106014	1
21106112	5
21111819	1
21108245	4
67835	3
17019	17
60586	3
21111817	1
21171496	0
11892	17
10800462	7
10771160	13
61434	1
21105932	3
69057	0
16685	2
6862	3
63909	2
11510	0
85185	0
21865	1
6479	0
64147	6
21106008	2
8140	0
3756	14
62236	11
20548	2
12818	1
15622	3
71784	0
13869655	0
18707	0
4611	6
11778	0
69628	0
13873600	3
15440	1
9900	1
68896	0
10772050	7
65	0
15317	3
6954	0
13667	0
11970	0
60848	0
13860817	0
12229	0
12675	2
11083	0
10881	0
97904	9
6481	2
13875161	0
6621	0
11327	0
1847	0
14836	0
8154	3
11509	0
13869661	2
63459	0
65701	3
10322	4
71655	3
62466	2
6739	0
6480	0
723	9
21106518	3
64111	1
7189	3
11417	0
7140	2
67879	1
11263	9
21106017	0
10895	0
8341	0
63931	0
7589	9
13835557	0
6943	1
62682	5
7797	9
29129	0
62532	4
3708	1
8438	1
64644	2
58563	2
62485	2
7190	2
68568	2
953	3
6787	0
132	2
571424	3
58968	0
9128	2
11588	3
452568	10
7090	3
21171506	10
10245	0
13865630	12
11246	8
7430	10
13448	10
21111758	2
12831	2
14942	10
6735	0
62359	5
21108549	0
7847	15
12674	0
62938	0
20140	4
10273	0
15644	3
11824	12
61196	2
21723	17
66365	3
62618	12
73658	4
7921	17
13867055	8
11304	0
13835126	3
69792	0
21111776	3
13881395	0
78722	2
21170125	0
33137	3
11145	18
6574	2
73537	2
14309	0
7175	4
13859497	1
14956	1
1306	2
13835344	3
13258	0
17720	14
33621	2
66385	0
11507	0
12013	15
6023	4
7186	3
776	0
21111723	2
62471	4
10303	4
14348	18
258907	5
10894	0
21159611	7
14918	1
12690	0
61763	0
19669	1
60464	3
60093	3
7662	0
53706	5
11332993	4
21106121	6
13868642	0
6828	0
70309	0
13867714	0
10248	0
79453	4
12669	0
59562	0
6878	4
7199	2
21112367	1
39404	1
9454	4
9218	4
11781	10
17347	4
11638	5
7740	10
217532	4
70512	1
12244	0
60032	1
62536	3
72274	1
6950	0
18107	5
11971	1
8998	1
1928	12
10977	2
91446	1
11585	4
11589	2
62484	4
63310	0
11776	0
23422	8
10380	5
7176	4
8382	0
88942	2
638258	5
13036	0
6724	3
11289	2
11626	4
13846959	2
10396	5
10243171	4
124	4
191	10
9225	4
81061	3
10972	3
11369	0
11773	1
10297844	4
6482	2
11576	2
10256859	2
73183	0
68122	2
5593	0
11587	2
608157	0
68837	2
5878	0
10181338	2
13257	0
62884	2
75095	2
1446	3
20160	4
62307	0
2005830	0
6079	2
10980	3
13866746	0
61190	3
31082	3
58333	5
6942	1
7301	0
21112244	0
63002	12
12045	0
15603	0
7300	0
8187	2
15410	3
67145	0
63057	4
7925	18
21111810	0
62633	18
7302	0
11372	3
67268	1
16913	19
67803	0
11573	4
11895	19
21278	4
21159579	5
6585	1
65704	3
6957	0
55242	16
11353	0
124512	2
61790	2
21106584	5
10966	4
13669	4
21106577	1
73763	2
59691	4
12047	0
21108577	4
6748	0
21105998	2
510851	9
10621	3
60092	2
62483	4
11003	0
6835	0
72918	0
15016	19
12259	0
63503	1
10539	16
11354	0
11488	0
62656	0
21111840	1
13029	0
66663	3
13839012	0
7928	19
60259	6
5966	1
73125	1
32882	1
11450	1
12586	14
13668	0
77230	3
7001	0
31264	0
14948	4
62390	2
12830	1
14690	3
60900	0
2972	0
11009	4
11584	4
8381	0
58331	5
13854242	5
10897	0
72141	4
3637837	2
63495	4
73626	6
72466	3
13846663	4
72148	4
68265	10
73512	5
61199	5
62698	16
15093	4
376	11
15244	0
10298355	2
11484	0
21106900	2
1583	2
50	10
8127	5
67229	4
13846749	5
61279	2
15663	4
9574	2
9547	2
284794	0
5622	4
9965	5
7805	11
6175	7
7279	6
11628	3
63512	5
121262	3
13476	2
222	2
6032	9
63328	2
6658	3
331	2
6675	2
14560	3
20861	4
7399	4
7141	2
79400	0
6246	0
10411	4
15753	4
11563	2
62357	0
7142	2
8155	2
68899	2
21185	2
11591	2
12055	2
61257	10
6270	13
7170	3
452969	10
452968	10
7116	3
6179	7
72051	2
13835108	14
11424	2
4436353	12
6296	0
15494	0
9425	2
14530	18
21159425	5
20124	0
15488	0
21171393	4
29024	17
64152	3
7926	19
77127	3
83365	3
8277	3
62583	3
21106529	3
7929	20
11434	0
62453	11
61418	0
1346	0
63533	2
60462	5
63208	3
12697	2
1688	9
60937	4
68404	0
21106540	0
70085	4
10237273	2
14340	2
7114	4
68709	1
21106585	3
55806	10
2973	12
13249	17
7364	2
6855	3
13272	2
6898	6
66847	0
15886	7
12840	0
38364	0
14559	4
12861	2
6620	2
1615	8
63956	4
27488	0
61381	0
71213	4
71964	5
15435	3
13848793	0
10446934	0
61542	0
6906	6
6864	4
15489	0
13490	2
61594	0
23083	7
70988	4
78578	0
11449	2
14413	0
6478	0
15418	0
54970	3
61599	4
6907	6
25276	1
21170959	4
6222	2
11446	0
7174	4
63319	1
8333	2
79481	3
60631	0
61749	3
1278	0
91500	2
8861	0
28829	5
8282	0
11624	4
15517	0
18799	3
68816	2
11399	2
4590	4
62467	2
8071	2
62328	2
1675	4
10025	12
84565	2
11476	4
13048	4
29091	0
62795	0
71934	2
7092	3
6707	2
531832	2
434	2
66572	4
70021	2
24438	5
6824	0
14869	2
72291	0
9929	2
5584	2
6854	2
61739	0
66716	2
2632	0
655	0
34195	4
8055	0
8111	0
84452	0
5027	3
5237	0
13846015	10
7069	11
67479	15
13882366	3
7098	3
2656	0
61311	4
21105876	3
7097	3
10287	2
21159574	2
22012	2
29023	18
66369	3
7091	3
13835351	3
71995	8
83338	10
17879	20
20971	0
21112533	0
76852	2
61383	0
16951	4
11897	21
9571	3
7325	3
12691	4
11373	2
61273	3
10407	3
70450	1
10425	18
10609	3
2388	7
70652	6
21159598	4
6716	2
9961	2
14582	0
960	18
11898	21
11421	5
21106172	0
6575	2
6916	7
71926	1
73945	2
9089	0
10289059	8
6825	0
11961	0
19862	2
15092	4
12524	0
12667	6
21168862	0
71672	2
70048	5
7311	7
62914	1
8807	0
15105	2
21111772	0
16208	4
6872	4
2915	0
8099	2
67953	0
62933	3
60263	5
19739	11
59146	5
60357	1
2179	13
25604	1
14585	0
19331	2
69970	0
15998	2
10363	3
72174	4
61561	1
63211	2
21106171	0
6823	0
532	4
6552	0
6033	3
2923	1
65785	5
454393	4
73131	4
5142	3
13846658	0
18708	2
10256	3
9075	2
65715	2
11580	2
6705	4
12114	10
15308	9
68579	2
15088	2
4444774	0
6928	2
6550	0
11595	3
616466	0
1103	0
19099	2
29090	17
21168888	0
7100	3
6655	3
12941	10
4445872	18
13837329	4
62501	0
7138	2
11437	0
6781	2
7914	18
66675	8
21169500	5
7889	19
205386	0
21733	3
12515	0
21170956	0
62372	2
11899	22
5374	0
67895	3
29002	3
21168556	3
8836	0
16109	3
61759	4
21106571	0
7103	4
60596	1
8862	0
10033	19
14414	2
11969	4
66759	3
66460	8
6770	1
6901	3
7119	3
61388	0
8662	4
21111849	0
63350	4
68350	3
70962	0
21106124	0
12291	1
59892	0
12696	0
19526	0
21159439	0
8434	0
7121	3
6757	1
70660	12
62756	1
16096	0
6834	0
4775	5
16644	6
7427	4
3581	1
970	0
6840	0
13493	0
3915	0
8860	0
11013	5
6592	0
11447	0
5004	14
5820	0
21106163	0
12274	0
5899	5
60188	3
78873	2
11475	5
6235	9
10801689	2
10582	0
11398	2
745600	4
9413	2
6586	2
64143	4
328957	2
13699	0
11974	0
17097	1
6856	2
13693	2
21106365	0
5606	2
12275	3
18	2
67788	2
5612	2
10986	3
12236	3
61560	2
61352	0
6845	0
8182	3
21171396	2
11472	8
24499	1
61101	3
21106146	2
6768	1
60012	2
7284	0
13856885	2
19816	0
6386	6
68220	2
28952	5
8058	3
6771	1
21159597	4
2991	1
12017	23
67790	2
72806	14
7120	3
13863774	3
74935	4
12307	1
62631	20
16896	12
10235	3
69150	1
6746	0
23472	5
5091	20
13090	1
24905	1
12100	23
7118	3
7355	2
7296	0
10664	3
123905	0
454604	2
61717	1
9886	0
955	2
7145	3
12864	0
8793	0
1118	3
65703	7
63555	4
453633	2
6601	4
2980	3
165975	1
453910	2
512092	4
2372	5
9779	2
16612	0
66916	0
61264	2
11614	0
71166	0
8470	6
2169	4
11982	2
200562	1
70280	2
10778469	2
15983	4
67282	2
9838	1
5816	0
27057	4
7268	2
10289	2
63453	0
56797	0
1061203	0
14760	4
8310	2
11443	0
18177	4
24341	2
9109	3
59462	14
7758	18
13836549	0
6420	2
59526	1
8463	6
61280	2
7162	2
67007	18
62931	3
68907	3
12499	0
12249	2
21170967	2
8045	1
7909	21
21171999	5
61475	20
8118	0
12072	24
21111786	3
9554	3
61569	3
7275	1
14360	4
12071	21
6576	3
74932	0
7207	2
61399	1
9824	0
21106020	2
64618	0
13073	0
11290	2
62486	2
10824	2
10034	19
10833	2
15216	0
81679	1
7166	2
63538	2
284177	2
6846	3
64166	4
65903	5
21171513	2
66547	8
453123	4
12213	16
7163	2
1441	5
3542441	3
13863300	4
5555	2
9856	2
15474	0
2016563	2
7203	2
15796	0
6751	0
6857	2
11516	0
5532	5
6900	3
6642	0
7125	4
70500	4
5562	2
8054	2
67230	5
67257	3
15359	2
2063	7
9572	3
6797	0
9946	0
6593	0
9826	2
66528	2
61789	2
3229	7
13856959	4
76286	10
7201	2
15636	3
13927	0
483123	8
21105887	4
7830	22
10408	3
9535	1
6484	2
21106127	2
6709	2
75176	2
12523	6
68247	1
62332	2
11900	25
70915	2
62289	1
7214	3
15471	0
62361	2
11468	3
7202	2
13853943	2
10035	22
12681	1
7292	4
74171	2
75956	0
7315	4
105768	4
15161	4
306959	4
58578	0
18227	3
70806	2
16310	9
3924	15
9219	4
66512	4
526	3
13925	0
7167	2
65693	0
27749	6
1484	0
2356	9
8057	0
6610	3
7060	2
8030	4
11593	2
61517	2
7313	4
60933	5
610932	4
525531	2
10274392	3
3008	6
6546	4
4029	3
8459	6
13924	1
12670	0
2621	0
4233	2
63515	0
1540	5
15683	1
2359	0
6837	2
9073	2
17440	2
4959	0
17704	2
15113	9
61086	2
61785	4
63077	1
6725	2
21106036	2
8567	21
13865683	2
62479	2
3395	2
13853953	2
9549	2
8086	2
21106095	2
10864	2
7171	2
11972	5
21106013	2
61281	2
12263	2
6508	0
11901	26
10834	0
13721	2
3005	16
60006	2
11249	3
11429	2
7148	2
120011	2
25605	0
10378	1
11641	6
28714	4
9130	7
61087	2
13422	15
62928	2
9569	3
2066	0
9515	3
13887609	2
13697	0
2384	14
61672	3
13075	0
2695	7
9442	2
13707	1
15724	0
2661194	2
6229	4
8106	0
10181821	0
14688	16
2848685	2
2673	2
5739	0
5561	2
12680	2
2745027	2
6753	0
62668	5
13105	0
5686	4
14810	2
4286892	2
9873	0
523754	2
60090	2
14584	1
2424	0
6468	0
1909	4
70071	4
4740	2
12329	3
59885	11
7274	4
72680	16
29135	4
11397	4
10630	2
11581	2
11427	2
59403	3
7169	2
69973	2
11146	27
21168823	3
25097	3
10426	24
6838	0
8331	1
61014	4
7923	24
63718	1
6858	3
61148	13
6763	1
10848	3
59487	1
10633	4
6714	2
63567	0
10619	4
11279086	7
13323	2
62363	1
11967	2
9206	1
11577	2
11428	2
67597	3
63320	2
11582	2
6713	2
21272	2
58568	0
60158	2
29117	2
8366	3
12355	0
8254	1
57727	4
18409	2
4596	0
2468	5
3214	11
7260	0
3215	4
7210	3
10618	2
967	0
2272143	7
61540	0
5129	7
12057	2
6213	2
6438	0
84451	0
13837584	22
62340	5
21106035	2
21106576	3
5399	9
67212	4
12504	3
21111865	2
6588	2
11902	28
11567	2
4471	2
12722	5
86040	4
6783	5
20311	4
70990	2
528656	1
21106145	3
21106581	3
11267	2
11395	3
59164	4
69450	2
11337	2
64012	0
10284	3
226885	0
8329	4
12339	1
10230	0
9805	3
12874	5
8800	0
62303	2
61150	12
60173	2
3613	5
8104	2
17162	2
69027	4
6220	5
305	13
3300	5
71976	5
8816	0
11594	2
6848	0
4819	2
5882	3
2068	0
13835294	0
6639	0
2911	0
21106178	13
60889	2
85490	12
6899	5
69290	3
7037	4
11903	29
8188	2
59546	6
62472	4
11283	0
62389	0
6381	4
10169	0
11586	4
13066	2
63522	5
11277	2
14613	0
8298	6
9192	0
6554	2
4575	5
13133	6
12858	2
6221	3
6767	1
62751	2
62493	5
28947	4
6371	3
9002	2
2079	5
15702	6
6515	0
65700	1
5145	4
77916	2
31144	0
6505	0
8846	0
2951	3
7407	4
58587	3
20277	2
11359	0
56177	2
10243	0
15403	6
5026	4
59971	0
9394	13
86894	7
9438	3
70319	14
21106111	5
26691	2
5363	0
7177	5
21106574	2
2607	7
12018	30
11308	3
2181	8
74123	4
25957	2
13959	2
11276	3
60100	3
6514	2
142204	6
11618	4
2387	4
17967090	2
8183	2
11202219	2
120096	6
6080	0
10616	2
14952	2
8799	0
16359	3
4599	1
11178542	2
7044	3
62381	0
2457	2
2075	6
6447	0
6927	2
2283	4
8067	0
13909	3
9832	0
9522	3
8181	2
7289	3
149513	4
46739	9
59020	26
62963	3
3345	10
59928	1
60047	3
10490	28
85216	12
63738	6
21106506	3
3871	5
6369	2
55194	11
65061	2
15089	4
3009396	4
224468	2
2626	10
5304	11
5507	3
194210	2
9189	11
9697	4
11338	3
62252	2
5138	4
10871	0
5632	1
2849	2
1611	0
3218	7
7152	2
62362	2
5376	2
8253	1
4268	2
7042	2
62477	2
62098	0
6454	0
7108	3
7259	4
9894	3
6389	8
2629	9
15596	2
10542	32
79719	2
27183	2
22739	4
12310	2
69703	1
10257	3
62663	3
4735	4
68030	24
62525	2
16358	2
7168	2
4024	10
4317	10
7975	3
6453	0
6215	1
3762	3
1991	2
6442	0
10081	2
2246	0
21360	3
2117	0
65974	4
8105	0
1998	5
8235	0
8274	2
8804	0
9795	2
5134	4
8788	0
70514	2
63117	0
18924	3
62965	3
10452	0
455964	2
642951	4
67593	1
6214	1
48119	6
62966	3
8252	2
7258	4
6373	2
9190	5
11200	1
27486	0
12549	1
2297301	4
10554	4
13985	4
4444448	0
8151	3
13329	3
3987	7
7370	10
5786	11
4582	3
12336	4
6057	4
66909	0
11274	2
11297	0
24722	0
525308	4
7211	2
5571	2
5163	4
18716	2
4742	10
6433	0
62265	3
6517	1
11269	0
19663	2
29150	0
62754	4
4444926	0
15020	9
8163	3
11320	2
8150	2
64045	2
59976	4
63122	5
13777	15
28425	11
63119	1
4453	5
6764	3
14285	4
11286	2
8023	0
7358	26
66396	1
7988	5
11906	36
60886	0
7172	2
6216	1
64830	6
69366	4
13352	0
58910	5
62338	2
3208	11
49895	3
5302	7
60518	7
3765	2
63757	0
2034	0
21106037	2
11390	2
15010	2
2447	5
4617	4
64003	2
77934	4
4518	2
5740	2
11571	3
5131	4
5165	6
7045	2
5531	4
10442628	0
4444935	0
10085	7
13868426	2
6520	3
3228	5
6830	9
3508	8
2928	5
60108	3
63575	3
6464	2
2710	0
2839	4
14916	2
65648	0
8353	0
10009	36
11917	0
21106505	11
191496	4
60919	2
18983	40
21242790	2
4586	3
2810	0
11325	3
11271	3
1912	7
61577	0
14430	0
3521	4
9815	0
7970	6
67509	3
14979	2
17987	2
38123	10
3322	4
4478521	2
62645	2
64377	6
4433	3
10259	2
11387	2
4355	2
10442653	3
7155	2
11310	2
10248513	1
59493	0
73276	5
15209	2
66498	9
29343	5
3472	0
48922	13
4600	0
29156	3
6232	4
10696	0
61266	0
21965	44
62468	5
59489	0
3438	5
5437	4
3584	4
15968	0
11309	2
13153	3
11380	2
62217	0
31872	6
64024	2
14960	0
5075	5
9426	3
2562	4
8177	3
8073	2
6688	3
4514715	12
15521	5
3039	3
2160	2
68961	0
24584	4
68224	1
15484	0
13842838	13
1904	8
3618	4
13764	0
9180	25
3368	7
258050	4
7974	0
29054	2
9018	26
30913	5
5423	5
9028	2
2867	39
10581	3
10674	57
5515	6
6208	2
