Compound Id	WeightedPath [WTPT-3]
291	0.0
6084	0.0
11148	2.0
855	2.0
864	2.0
6089	2.0
6088	2.0
6094	0.0
6085	0.0
6103	2.207
7956	2.414
682	2.207
6100	2.207
6087	2.0
654	2.414
6101	2.207
6086	0.0
7954	0.0
6097	2.207
7555	0.0
1004	2.311
172	2.207
6092	2.207
7560	2.311
11729	2.561
31029	2.311
6102	2.207
5834	4.621
10046	4.414
7556	0.0
9644	4.414
11151	2.207
7712	0.0
6111	0.0
10437	2.311
3168	2.707
7721	2.362
6114	2.5
13837190	5.268
9233	2.707
7577	4.871
21171407	2.311
7566	2.311
258	2.362
13835977	2.311
6093	4.414
7728	4.996
512	2.311
21106015	4.621
7716	2.362
9990	0.0
13836021	4.996
6106	4.414
7713	0.0
21106179	6.732
13836674	2.311
6124	2.244
11835	2.780
7714	2.362
7553	2.311
1114	2.732
7732	2.707
11833	2.670
7711	2.362
6138	2.633
7717	2.362
7557	0.0
11807	0.0
7786	5.561
11834	2.670
256	2.362
7767	0.0
8894	0.0
3644	2.244
7559	2.311
11830	2.388
7567	2.311
7734	5.070
6040	2.388
7776	2.388
12977	2.362
13865015	4.621
9354	4.621
12450	2.362
693	4.414
278	4.414
13835550	4.621
13835336	4.621
10694	4.871
9480	4.414
11723	4.621
6308	0.0
64095	0.0
11099	0.0
7957	0.0
11109	0.0
12209	0.0
6121	2.244
6108	4.414
7737	2.875
7827	2.854
14512	2.587
8543	4.725
7770	2.388
1095	2.875
6104	4.414
12011	2.817
175	2.244
8896	0.0
7782	5.169
7772	2.388
8560	0.0
31016	0.0
6310	2.329
7738	2.875
7815	2.401
12010	2.401
9630	5.634
2916	4.414
7739	2.875
13839553	4.725
7736	2.875
7811	2.401
171	4.488
659	4.976
11728	7.182
173	4.488
2006126	4.488
11167	0.0
10765	0.0
7604	0.0
221079	0.0
7024	0.0
11110	0.0
10730	2.244
10766	0.0
8544	0.0
10113	0.0
68268	0.0
11121	0.0
6307	2.329
29000	2.372
13854808	5.271
6127	4.488
62433	2.382
6125	4.488
11125	5.218
72268	2.349
62241	0.0
10340	2.891
6321	2.313
11871	5.780
7810	2.401
11846	2.401
13836399	5.298
6311	2.329
6313	2.329
21168808	2.891
5993	5.181
13837112	5.055
349	0.0
19100	2.408
8554	2.938
10018	5.875
1020	2.938
13837650	4.621
7837	2.408
2275	5.207
1005	4.626
7835	2.408
13854130	4.621
7791	2.938
13837537	5.875
6336	7.229
236	0.0
11832	4.777
7787	0.0
7551	4.621
29015	5.875
13835209	4.777
8903	5.875
6334	4.9
13837702	4.777
8904	5.875
11229	7.213
7790	8.813
60524	4.916
13420	7.229
121383	0.0
6330	4.626
10951	11.369
1913	7.229
13835459	5.875
10020	5.875
6134	6.732
3530	9.542
6153	9.0
11232	0.0
14893	0.0
12201	0.0
6309	0.0
14686	0.0
12446	0.0
81237	2.313
12430	0.0
7674	0.0
14966	2.382
11551	0.0
11094	0.0
8158	3.091
11222	0.0
9484	6.75
122546	0.0
7605	2.372
76541	0.0
7788	0.0
15221	0.0
7833	0.0
8569	2.927
1108	0.0
21106561	2.854
10653	5.018
11128	2.854
8525	5.081
10536	2.927
7607	2.348
13839107	8.164
11865	2.408
13839199	2.934
13839575	8.332
11866	2.408
5977	6.732
7856	2.927
7715	4.725
11863	2.408
6305	4.642
7849	0.0
10498	4.725
7852	2.411
11874	2.411
6323	4.642
7838	2.408
7016	2.382
10733	2.25
13835401	7.656
29101	2.329
7710	4.725
7688	5.878
119963	6.955
21106520	2.944
7677	2.491
13839441	4.803
9646	0.0
932	2.411
13835180	7.656
259	4.695
7851	2.411
6147	2.25
11526	7.653
13874733	2.947
11750	7.342
6333	4.626
6146	2.25
13835604	7.656
67424	5.888
13884495	4.725
68156	4.803
61471	5.938
5439	7.428
10772140	6.955
72718	10.017
6331	4.626
4200	7.229
10464	4.695
1143	6.732
11787	5.438
62181	8.372
1664	5.438
234	7.067
61632	2.707
6148	6.75
84221	0.0
67620	0.0
6340	0.0
18792	0.0
121154	0.0
11086	0.0
121113	0.0
15438	0.0
454272	0.0
121640	0.0
14751	0.0
14672	2.591
11106	0.0
21073	0.0
6163	0.0
7219	0.0
7706	5.171
126201	0.0
21106560	2.971
2803	2.461
29025	0.0
10465	7.428
21105905	2.975
7022	5.018
7463	5.199
7244	6.250
7242	2.986
55123	5.255
7850	2.411
11095	2.365
11025	2.417
13840	2.402
11838	0.0
29026	2.411
7878	5.330
11029	2.451
21106032	4.777
7238	2.761
30349	4.695
6326	6.955
7701	4.730
13872667	7.381
14840	0.0
13851383	2.452
59607	6.955
10054	2.25
6967	0.0
12814	5.590
14349	2.413
7026	2.461
7765	4.777
10053	2.25
6165	2.302
69736	5.424
8574	2.413
6170	4.923
8909	0.0
733	7.109
60839	8.625
21997	5.424
15117	10.596
13835861	4.634
13835772	2.489
14608	5.427
13835579	4.815
10328	4.978
13839416	4.815
69525	7.457
6164	2.332
10988	5.424
21106481	4.777
18801	4.815
61810	4.695
737	6.955
5050	6.955
4418329	10.248
773	5.75
2070	8.243
3596	6.955
