Compound Id	LargestPiSystem
11485	8
19037	3
11433	10
477171	3
7917	0
72054	8
21111785	9
17163	6
69446	7
13254	7
10790335	3
21106019	8
8319	11
63447	5
126037	6
20151	8
21159424	8
6774	9
10857	7
69896	3
21112332	9
61802	6
13839110	7
2005824	4
9564	8
6988	7
6633	7
24729	7
100	7
26031	4
13839128	7
75563	5
10181341	6
6160	0
11460	9
15420	9
60129	8
4962	7
9908	8
96816	6
11663	8
72534	7
12173	3
8876	10
8070	9
13839080	8
6790	11
11662	8
56139	8
880	9
5242	5
10250	8
4963	10
10254	9
589165	10
12480	7
1013337	5
3635	10
20732	8
61354	7
60191	6
352	9
9612	6
6191	0
14830	0
18688	3
13038	6
11919	0
7507	3
7183	6
10355	6
7088	6
6287	5
13850405	6
21106521	8
6342	0
13861934	1
17481	0
6998	6
3973	0
60340	1
8097	6
13857694	6
73564	7
13875377	6
13837988	6
10239201	3
6780	10
12230	6
13848808	10
13063	10
9844	6
24142	2
6949	8
13861158	7
16377	9
7916	0
21105936	8
13875212	6
62402	9
21171515	6
61797	7
67462	8
21105889	9
10540	0
13848341	3
21153	1
29031	1
25119	7
13858096	10
11650	9
14507	9
75479	7
10648	7
7888	3
1072	0
21106470	10
211145	6
60136	7
15310	7
61428	10
11556	6
21168838	6
81705	7
12465	4
21105848	10
21109330	0
13837787	10
4209	7
9327	7
11891	0
21111804	9
8855	10
25968	6
13013	7
65745	9
10333	1
21111842	9
21394	6
13864445	6
70868	6
14390	7
221355	8
62582	6
7185	7
124526	9
62368	6
28973	8
16094	6
26799	6
21111774	8
61036	3
6852	11
62581	6
6999	6
17687	9
65682	6
10831	10
13860434	10
72056	0
7143	8
70511	10
16095	6
61585	10
32002	10
11413	9
72416	6
10892	10
11185	0
59433	10
10004	1
8867	9
21105795	9
1668	8
97850	6
10298354	9
21105699	12
4489	8
11673	10
238	9
2241	9
7951	10
911	9
13262	1
993	9
6995	8
21125563	6
6674	9
69983	8
8066	1
2015070	6
62423	6
58489	0
1078	3
70865	3
11477	10
11672	10
913	9
3268	8
10796	2
26070	0
12199	0
387	2
7073	3
15468	6
13439	0
7670	1
21105987	6
6656	7
13885245	6
13837281	2
7876	0
13882337	6
21106517	6
11412	6
26801	6
21159680	6
9078	10
83703	0
13876103	8
59482	8
6657	7
12044	12
21105867	7
11889	2
21106014	8
21106112	10
21111819	8
21108245	10
67835	10
17019	0
60586	10
21111817	8
21171496	6
11892	0
10800462	3
10771160	3
61434	8
21105932	6
69057	5
16685	9
6862	11
63909	3
11510	7
85185	7
21865	8
6479	8
64147	7
21106008	10
8140	7
3756	3
62236	2
20548	10
12818	8
15622	9
71784	6
13869655	7
18707	7
4611	6
11778	7
69628	7
13873600	7
15440	8
9900	8
68896	6
10772050	3
65	7
15317	9
6954	9
13667	7
11970	11
60848	0
13860817	7
12229	7
12675	12
11083	7
10881	11
97904	1
6481	8
13875161	6
6621	9
11327	9
1847	11
14836	0
8154	10
11509	7
13869661	9
63459	9
65701	8
10322	9
71655	7
62466	9
6739	11
6480	9
723	3
21106518	9
64111	10
7189	9
11417	11
7140	9
67879	7
11263	3
21106017	7
10895	11
8341	11
63931	11
7589	5
13835557	9
6943	10
62682	11
7797	3
29129	5
62532	10
3708	1
8438	10
64644	9
58563	10
62485	9
7190	9
68568	10
953	10
6787	11
132	10
571424	7
58968	7
9128	10
11588	9
452568	0
7090	6
21171506	3
10245	6
13865630	3
11246	3
7430	6
13448	0
21111758	9
12831	8
14942	0
6735	10
62359	8
21108549	6
7847	3
12674	6
62938	6
20140	8
10273	8
15644	8
11824	3
61196	8
21723	2
66365	6
62618	3
73658	0
7921	0
13867055	1
11304	12
13835126	8
69792	6
21111776	6
13881395	6
78722	8
21170125	6
33137	6
11145	0
6574	13
73537	8
14309	6
7175	9
13859497	10
14956	6
1306	8
13835344	9
13258	7
17720	0
33621	7
66385	10
11507	6
12013	3
6023	8
7186	8
776	9
21111723	9
62471	9
10303	8
14348	0
258907	8
10894	10
21159611	7
14918	6
12690	1
61763	12
19669	10
60464	10
60093	8
7662	6
53706	6
11332993	9
21106121	8
13868642	6
6828	12
70309	6
13867714	12
10248	7
79453	10
12669	11
59562	6
6878	6
7199	9
21112367	10
39404	6
9454	6
9218	9
11781	3
17347	9
11638	6
7740	0
217532	6
70512	10
12244	7
60032	6
62536	6
72274	9
6950	9
18107	7
11971	9
8998	8
1928	3
10977	10
91446	10
11585	10
11589	9
62484	9
63310	6
11776	6
23422	3
10380	11
7176	10
8382	10
88942	10
638258	11
13036	10
6724	10
11289	9
11626	10
13846959	10
10396	6
10243171	9
124	7
191	3
9225	9
81061	9
10972	9
11369	7
11773	10
10297844	10
6482	10
11576	9
10256859	10
73183	11
68122	10
5593	9
11587	9
608157	9
68837	9
5878	10
10181338	10
13257	7
62884	9
75095	9
1446	11
20160	11
62307	11
2005830	8
6079	9
10980	9
13866746	6
61190	6
31082	6
58333	6
6942	6
7301	0
21112244	6
63002	8
12045	12
15603	6
7300	6
8187	8
15410	10
67145	7
63057	7
7925	2
21111810	7
62633	2
7302	13
11372	8
67268	8
16913	0
67803	7
11573	9
11895	0
21278	8
21159579	7
6585	12
65704	9
6957	9
55242	1
11353	7
124512	14
61790	8
21106584	10
10966	7
13669	9
21106577	8
73763	10
59691	8
12047	12
21108577	10
6748	13
21105998	7
510851	5
10621	10
60092	10
62483	8
11003	13
6835	13
72918	7
15016	0
12259	6
63503	10
10539	3
11354	7
11488	6
62656	10
21111840	8
13029	7
66663	10
13839012	13
7928	0
60259	6
5966	12
73125	8
32882	8
11450	12
12586	1
13668	10
77230	0
7001	7
31264	6
14948	7
62390	10
12830	8
14690	11
60900	12
2972	6
11009	9
11584	9
8381	9
58331	8
13854242	10
10897	11
72141	11
3637837	11
63495	10
73626	7
72466	10
13846663	7
72148	10
68265	3
73512	9
61199	7
62698	3
15093	6
376	3
15244	10
10298355	10
11484	9
21106900	10
1583	10
50	5
8127	10
67229	6
13846749	10
61279	9
15663	11
9574	9
9547	9
284794	9
5622	10
9965	7
7805	3
6175	3
7279	10
11628	10
63512	7
121262	9
13476	11
222	10
6032	3
63328	11
6658	10
331	10
6675	9
14560	10
20861	10
7399	9
7141	10
79400	10
6246	6
10411	9
15753	9
11563	9
62357	11
7142	10
8155	11
68899	11
21185	9
11591	11
12055	11
61257	0
6270	0
7170	6
452969	0
452968	0
7116	6
6179	0
72051	12
13835108	3
11424	6
4436353	8
6296	4
15494	12
9425	8
14530	0
21159425	10
20124	10
15488	12
21171393	6
29024	3
64152	10
7926	0
77127	8
83365	6
8277	10
62583	6
21106529	8
7929	0
11434	10
62453	5
61418	9
1346	8
63533	7
60462	9
63208	10
12697	6
1688	7
60937	6
68404	14
21106540	6
70085	10
10237273	15
14340	9
7114	1
68709	12
21106585	8
55806	1
2973	4
13249	3
7364	6
6855	12
13272	10
6898	8
66847	6
15886	6
12840	10
38364	6
14559	11
12861	6
6620	7
1615	3
63956	11
27488	6
61381	12
71213	10
71964	11
15435	10
13848793	9
10446934	7
61542	8
6906	10
6864	11
15489	12
13490	9
61594	14
23083	10
70988	7
78578	9
11449	13
14413	13
6478	10
15418	3
54970	12
61599	8
6907	10
25276	6
21170959	8
6222	3
11446	6
7174	8
63319	8
8333	11
79481	13
60631	8
61749	11
1278	14
91500	9
8861	14
28829	7
8282	12
11624	7
15517	11
18799	12
68816	9
11399	9
4590	10
62467	9
8071	9
62328	9
1675	8
10025	3
84565	10
11476	7
13048	11
29091	1
62795	11
71934	12
7092	10
6707	10
531832	14
434	9
66572	11
70021	9
24438	7
6824	12
14869	11
72291	8
9929	9
5584	10
6854	11
61739	12
66716	9
2632	10
655	9
34195	11
8055	12
8111	14
84452	12
5027	8
5237	8
13846015	1
7069	5
67479	5
13882366	6
7098	7
2656	0
61311	8
21105876	6
7097	7
10287	14
21159574	8
22012	8
29023	3
66369	6
7091	9
13835351	12
71995	6
83338	7
17879	2
20971	5
21112533	7
76852	13
61383	7
16951	9
11897	0
9571	9
7325	9
12691	13
11373	8
61273	7
10407	6
70450	12
10425	1
10609	13
2388	10
70652	7
21159598	11
6716	7
9961	14
14582	6
960	3
11898	0
11421	11
21106172	7
6575	13
6916	10
71926	12
73945	6
9089	12
10289059	5
6825	9
11961	7
19862	11
15092	6
12524	14
12667	6
21168862	7
71672	13
70048	8
7311	9
62914	12
8807	12
15105	11
21111772	7
16208	6
6872	8
2915	13
8099	11
67953	10
62933	13
60263	10
19739	3
59146	11
60357	6
2179	3
25604	11
14585	12
19331	11
69970	5
15998	14
10363	9
72174	10
61561	12
63211	11
21106171	7
6823	10
532	8
6552	11
6033	10
2923	8
65785	10
454393	10
73131	6
5142	11
13846658	13
18708	10
10256	11
9075	10
65715	11
11580	11
6705	12
12114	10
15308	4
68579	10
15088	11
4444774	10
6928	11
6550	11
11595	10
616466	9
1103	6
19099	11
29090	5
21168888	6
7100	6
6655	6
12941	0
4445872	3
13837329	12
62501	6
7138	9
11437	12
6781	10
7914	1
66675	0
21169500	8
7889	3
205386	3
21733	10
12515	12
21170956	14
62372	10
11899	0
5374	6
67895	6
29002	12
21168556	10
8836	14
16109	7
61759	12
21106571	6
7103	8
60596	13
8862	13
10033	3
14414	15
11969	12
66759	10
66460	12
6770	6
6901	15
7119	9
61388	10
8662	6
21111849	14
63350	14
68350	8
70962	6
21106124	14
12291	13
59892	10
12696	14
19526	7
21159439	7
8434	14
7121	9
6757	9
70660	4
62756	8
16096	6
6834	12
4775	11
16644	12
7427	7
3581	9
970	14
6840	13
13493	14
3915	12
8860	14
11013	7
6592	12
11447	12
5004	3
5820	10
21106163	6
12274	11
5899	14
60188	10
78873	9
11475	7
6235	2
10801689	9
10582	14
11398	9
745600	9
9413	9
6586	13
64143	8
328957	9
13699	12
11974	6
17097	9
6856	13
13693	11
21106365	13
5606	9
12275	11
18	11
67788	13
5612	9
10986	11
12236	3
61560	10
61352	7
6845	14
8182	12
21171396	7
11472	10
24499	13
61101	8
21106146	9
6768	6
60012	8
7284	13
13856885	9
19816	6
6386	10
68220	15
28952	8
8058	16
6771	14
21159597	11
2991	14
12017	0
67790	12
72806	3
7120	9
13863774	9
74935	11
12307	8
62631	1
16896	5
10235	9
69150	14
6746	17
23472	10
5091	3
13090	14
24905	14
12100	0
7118	9
7355	8
7296	7
10664	10
123905	10
454604	9
61717	11
9886	13
955	10
7145	10
12864	15
8793	14
1118	9
65703	8
63555	9
453633	9
6601	10
2980	8
165975	11
453910	9
512092	12
2372	7
9779	9
16612	7
66916	12
61264	9
11614	7
71166	6
8470	10
2169	8
11982	9
200562	11
70280	10
10778469	12
15983	12
67282	12
9838	11
5816	9
27057	10
7268	3
10289	12
63453	7
56797	10
1061203	7
14760	12
8310	10
11443	15
18177	12
24341	10
9109	6
59462	1
7758	3
13836549	6
6420	9
59526	15
8463	6
61280	9
7162	9
67007	3
62931	8
68907	6
12499	7
12249	10
21170967	10
8045	15
7909	3
21171999	11
61475	3
8118	7
12072	0
21111786	9
9554	8
61569	16
7275	8
14360	12
12071	3
6576	6
74932	12
7207	10
61399	6
9824	14
21106020	9
64618	16
13073	13
11290	10
62486	9
10824	10
10034	3
10833	12
15216	12
81679	12
7166	10
63538	15
284177	11
6846	14
64166	12
65903	12
21171513	9
66547	8
453123	9
12213	3
7163	10
1441	7
3542441	11
13863300	12
5555	9
9856	12
15474	12
2016563	9
7203	10
15796	10
6751	14
6857	13
11516	8
5532	9
6900	15
6642	6
7125	9
70500	6
5562	9
8054	12
67230	9
67257	9
15359	9
2063	10
9572	9
6797	14
9946	14
6593	13
9826	13
66528	9
61789	11
3229	11
13856959	9
76286	2
7201	11
15636	6
13927	14
483123	9
21105887	6
7830	3
10408	3
9535	6
6484	9
21106127	9
6709	9
75176	9
12523	9
68247	14
62332	9
11900	0
70915	10
62289	10
7214	10
15471	13
62361	15
11468	15
7202	9
13853943	10
10035	3
12681	8
7292	14
74171	9
75956	8
7315	16
105768	6
15161	12
306959	15
58578	15
18227	10
70806	16
16310	10
3924	4
9219	9
66512	9
526	11
13925	6
7167	11
65693	13
27749	11
1484	13
2356	2
8057	6
6610	16
7060	11
8030	6
11593	11
61517	13
7313	16
60933	10
610932	16
525531	10
10274392	15
3008	10
6546	6
4029	8
8459	18
13924	16
12670	9
2621	11
4233	16
63515	11
1540	6
15683	15
2359	11
6837	14
9073	10
17440	10
4959	12
17704	10
15113	2
61086	9
61785	6
63077	8
6725	9
21106036	9
8567	3
13865683	10
62479	9
3395	10
13853953	9
9549	10
8086	10
21106095	9
10864	9
7171	10
11972	12
21106013	9
61281	9
12263	10
6508	18
11901	0
10834	14
13721	6
3005	3
60006	11
11249	7
11429	9
7148	9
120011	10
25605	12
10378	8
11641	7
28714	7
9130	11
61087	10
13422	3
62928	11
9569	9
2066	10
9515	9
13887609	7
13697	12
2384	4
61672	9
13075	9
2695	7
9442	10
13707	15
15724	6
2661194	11
6229	8
8106	14
10181821	16
14688	1
2848685	11
2673	11
5739	18
5561	9
12680	3
2745027	11
6753	15
62668	10
13105	15
5686	15
14810	15
4286892	11
9873	14
523754	15
60090	15
14584	16
2424	11
6468	14
1909	12
70071	12
4740	6
12329	6
59885	6
7274	9
72680	3
29135	7
11397	12
10630	11
11581	9
11427	9
59403	12
7169	11
69973	9
11146	0
21168823	10
25097	8
10426	1
6838	17
8331	14
61014	6
7923	3
63718	14
6858	13
61148	0
6763	14
10848	11
59487	14
10633	18
6714	10
63567	17
10619	12
11279086	9
13323	15
62363	14
11967	10
9206	14
11577	10
11428	11
67597	12
63320	10
11582	11
6713	10
21272	10
58568	6
60158	11
29117	15
8366	16
12355	17
8254	16
57727	3
18409	16
4596	10
2468	11
3214	6
7260	13
3215	12
7210	10
10618	14
967	7
2272143	14
61540	8
5129	13
12057	11
6213	8
6438	15
84451	14
13837584	3
62340	12
21106035	9
21106576	15
5399	7
67212	6
12504	9
21111865	9
6588	13
11902	0
11567	9
4471	16
12722	17
86040	8
6783	10
20311	11
70990	11
528656	10
21106145	11
21106581	11
11267	11
11395	9
59164	15
69450	9
11337	13
64012	18
10284	15
226885	8
8329	16
12339	15
10230	9
9805	14
12874	8
8800	16
62303	13
61150	3
60173	12
3613	9
8104	16
17162	12
69027	9
6220	6
305	3
3300	14
71976	6
8816	18
11594	12
6848	18
4819	14
5882	12
2068	11
13835294	16
6639	6
2911	12
21106178	5
60889	9
85490	14
6899	17
69290	12
7037	7
11903	0
8188	11
59546	6
62472	12
11283	6
62389	12
6381	10
10169	6
11586	12
13066	11
63522	11
11277	9
14613	17
8298	9
9192	16
6554	17
4575	8
13133	6
12858	13
6221	8
6767	14
62751	9
62493	6
28947	12
6371	7
9002	10
2079	8
15702	10
6515	16
65700	14
5145	17
77916	8
31144	9
6505	16
8846	16
2951	16
7407	12
58587	15
20277	12
11359	7
56177	10
10243	7
15403	14
5026	17
59971	10
9394	3
86894	6
9438	9
70319	3
21106111	12
26691	9
5363	14
7177	12
21106574	9
2607	7
12018	0
11308	14
2181	11
74123	12
25957	7
13959	10
11276	13
60100	19
6514	16
142204	9
11618	6
2387	8
17967090	19
8183	12
11202219	12
120096	8
6080	20
10616	12
14952	6
8799	20
16359	12
4599	8
11178542	12
7044	12
62381	20
2457	18
2075	14
6447	17
6927	12
2283	8
8067	6
13909	13
9832	12
9522	6
8181	11
7289	9
149513	12
46739	14
59020	1
62963	14
3345	7
59928	14
60047	7
10490	1
85216	4
63738	11
21106506	7
3871	6
6369	15
55194	12
65061	7
15089	9
3009396	13
224468	18
2626	13
5304	13
5507	6
194210	12
9189	14
9697	7
11338	15
62252	15
5138	16
10871	9
5632	8
2849	17
1611	18
3218	14
7152	10
62362	17
5376	9
8253	18
4268	9
7042	13
62477	13
62098	19
6454	17
7108	9
7259	7
9894	15
6389	6
2629	11
15596	15
10542	0
79719	9
27183	9
22739	6
12310	13
69703	6
10257	12
62663	6
4735	6
68030	3
62525	8
16358	12
7168	12
4024	11
4317	10
7975	8
6453	16
6215	6
3762	14
1991	12
6442	18
10081	8
2246	20
21360	13
2117	16
65974	9
8105	20
1998	13
8235	16
8274	19
8804	20
9795	18
5134	17
8788	20
70514	12
63117	6
18924	7
62965	14
10452	0
455964	6
642951	12
67593	20
6214	6
48119	12
62966	14
8252	18
7258	22
6373	15
9190	17
11200	6
27486	4
12549	20
2297301	8
10554	8
13985	18
4444448	11
8151	9
13329	9
3987	14
7370	6
5786	15
4582	13
12336	8
6057	6
66909	22
11274	17
11297	13
24722	8
525308	18
7211	12
5571	14
5163	14
18716	12
4742	13
6433	18
62265	15
6517	12
11269	22
19663	12
29150	18
62754	11
4444926	11
15020	16
8163	12
11320	12
8150	12
64045	12
59976	7
63122	19
13777	12
28425	12
63119	6
4453	17
6764	16
14285	10
11286	14
8023	11
7358	3
66396	14
7988	23
11906	0
60886	10
7172	12
6216	6
64830	11
69366	8
13352	6
58910	9
62338	15
3208	9
49895	15
5302	14
60518	7
3765	8
63757	24
2034	19
21106037	12
11390	12
15010	16
2447	14
4617	18
64003	17
77934	7
4518	12
5740	14
11571	13
5131	18
5165	9
7045	13
5531	13
10442628	16
4444935	11
10085	6
13868426	12
6520	24
3228	9
6830	8
3508	15
2928	6
60108	24
63575	18
6464	9
2710	6
2839	12
14916	18
65648	26
8353	24
10009	1
11917	6
21106505	12
191496	12
60919	12
18983	0
21242790	12
4586	13
2810	16
11325	16
11271	16
1912	15
61577	26
14430	26
3521	15
9815	23
7970	6
67509	6
14979	13
17987	13
38123	20
3322	14
4478521	21
62645	26
64377	13
4433	12
10259	15
11387	15
4355	15
10442653	22
7155	15
11310	16
10248513	18
59493	6
73276	6
15209	14
66498	7
29343	17
3472	7
48922	9
4600	9
29156	19
6232	21
10696	0
61266	12
21965	0
62468	15
59489	0
3438	8
5437	8
3584	18
15968	15
11309	17
13153	19
11380	16
62217	9
31872	19
64024	9
14960	28
5075	8
9426	12
2562	21
8177	4
8073	15
6688	16
4514715	19
15521	10
3039	10
2160	10
68961	28
24584	16
68224	2
15484	12
13842838	3
1904	18
3618	17
13764	13
9180	3
3368	13
258050	23
7974	10
29054	9
9018	0
30913	13
5423	16
9028	21
2867	4
10581	25
10674	3
5515	19
6208	10
