Compound Id	BCUT [BCUTw-1l]
9886	11.994
955	11.996
7145	11.850
12864	11.998
8793	11.85
1118	11.993
65703	11.996
63555	11.988
453633	11.997
6601	11.996
2980	11.890
165975	11.989
453910	11.997
512092	11.85
2372	11.850
9779	11.890
16612	11.996
66916	11.996
61264	11.997
11614	11.996
71166	11.890
8470	11.850
2169	11.890
11982	11.999
200562	11.953
70280	11.994
10778469	11.996
15983	11.996
67282	11.996
9838	11.989
5816	11.994
27057	11.989
7268	11.999
10289	11.996
63453	11.995
56797	11.994
1061203	11.995
14760	11.996
8310	11.999
11443	11.993
18177	11.890
24341	11.999
9109	11.999
59462	11.999
7758	11.890
13836549	11.998
6420	11.89
59526	11.989
8463	11.85
61280	11.997
7162	11.999
67007	11.996
62931	11.997
68907	11.997
12499	11.996
12249	11.999
21170967	11.999
8045	11.996
7909	11.996
21171999	11.996
61475	11.996
8118	11.999
12072	11.890
21111786	11.850
9554	11.85
61569	11.85
7275	11.989
14360	11.996
12071	11.890
6576	11.850
74932	11.999
7207	11.999
61399	11.89
9824	11.989
21106020	11.999
64618	11.988
13073	11.989
11290	11.994
62486	11.999
10824	11.999
10034	11.996
10833	11.996
15216	11.999
81679	11.996
7166	11.999
63538	11.996
284177	11.999
6846	11.850
64166	11.890
65903	11.988
21171513	11.999
66547	11.996
453123	11.997
12213	11.996
7163	11.999
1441	11.996
3542441	11.994
13863300	11.996
5555	11.999
9856	11.996
15474	11.850
2016563	11.999
7203	11.999
15796	11.999
6751	11.988
6857	11.996
11516	11.999
5532	11.850
6900	11.850
6642	11.890
7125	11.996
70500	11.89
5562	11.996
8054	11.996
67230	11.996
67257	11.997
15359	11.999
2063	11.850
9572	11.997
6797	11.993
9946	11.988
6593	11.988
9826	11.996
66528	11.998
61789	11.999
3229	11.996
13856959	11.850
76286	11.998
7201	11.999
15636	11.999
13927	11.988
483123	11.850
21105887	11.850
7830	11.890
10408	11.9
9535	11.996
6484	11.999
21106127	11.999
6709	11.999
75176	11.999
12523	11.850
68247	11.850
62332	11.999
11900	11.890
70915	11.999
62289	11.996
7214	11.999
15471	11.999
62361	11.850
11468	11.850
7202	11.999
13853943	11.999
10035	11.996
12681	11.999
7292	11.850
74171	11.999
75956	11.997
7315	11.850
105768	11.997
15161	11.996
306959	11.850
58578	11.998
18227	11.999
70806	11.850
16310	11.996
3924	11.989
9219	11.997
66512	11.850
526	11.850
13925	11.999
7167	11.999
65693	11.996
27749	11.993
1484	11.993
2356	11.997
8057	11.890
6610	11.996
7060	11.999
8030	11.850
11593	11.999
61517	11.989
7313	11.850
60933	11.997
610932	11.850
525531	11.999
10274392	11.850
3008	11.999
6546	11.999
4029	11.890
8459	11.85
13924	11.953
12670	11.989
2621	11.999
4233	11.996
63515	11.989
1540	11.009
15683	11.999
2359	11.999
6837	11.996
9073	11.999
17440	11.999
4959	11.999
17704	11.996
15113	11.999
61086	11.998
61785	11.890
63077	11.997
6725	11.999
21106036	11.999
8567	11.89
13865683	11.999
62479	11.996
3395	11.89
13853953	11.999
9549	11.999
8086	11.996
21106095	11.999
10864	11.999
7171	11.999
11972	11.890
21106013	11.999
61281	11.999
12263	11.999
6508	11.850
11901	11.890
10834	11.999
13721	11.999
3005	11.890
60006	11.996
11249	11.996
11429	11.999
7148	11.890
120011	11.996
25605	11.999
10378	11.999
11641	11.996
28714	11.850
9130	11.999
61087	11.998
13422	11.890
62928	11.999
9569	11.996
2066	11.993
9515	11.997
13887609	11.89
13697	11.999
2384	11.998
61672	11.999
13075	11.9
2695	11.999
9442	11.996
13707	11.993
15724	11.999
2661194	11.996
6229	11.890
8106	11.993
10181821	11.996
14688	11.890
2848685	11.996
2673	11.996
5739	11.850
5561	11.999
12680	11.996
2745027	11.996
6753	11.997
62668	11.996
13105	11.988
5686	11.850
14810	11.999
4286892	11.994
9873	11.999
523754	11.993
60090	11.996
14584	11.953
2424	11.993
6468	11.989
1909	11.998
70071	11.996
4740	11.85
12329	11.89
59885	11.890
7274	11.790
72680	11.890
29135	11.890
11397	11.999
10630	11.999
11581	11.999
11427	11.999
59403	11.999
7169	11.989
69973	11.999
11146	11.890
21168823	11.999
25097	11.890
10426	11.89
6838	11.85
8331	11.999
61014	11.996
7923	11.996
63718	11.999
6858	11.999
61148	11.996
6763	11.999
10848	11.999
59487	11.999
10633	11.996
6714	11.996
63567	11.850
10619	11.999
11279086	11.999
13323	11.999
62363	11.890
11967	11.999
9206	11.997
11577	11.996
11428	11.999
67597	11.999
63320	11.994
11582	11.953
6713	11.994
21272	11.999
58568	11.850
60158	11.994
29117	11.850
8366	11.996
12355	11.85
8254	11.996
57727	11.9
18409	11.996
4596	11.850
2468	11.850
3214	11.85
7260	11.988
3215	11.996
7210	11.999
10618	11.989
967	11.999
2272143	11.997
61540	11.998
5129	11.993
12057	11.999
6213	11.890
6438	11.989
84451	11.996
13837584	11.890
62340	11.999
21106035	11.999
21106576	11.850
5399	11.997
67212	11.999
12504	11.890
21111865	11.999
6588	11.999
11902	11.89
11567	11.999
4471	11.85
12722	11.850
86040	11.999
6783	11.890
20311	11.999
70990	11.999
528656	11.997
21106145	11.999
21106581	11.999
11267	11.996
11395	11.999
59164	11.999
69450	11.999
11337	11.999
64012	11.988
10284	11.850
226885	11.850
8329	11.850
12339	11.999
10230	11.997
9805	11.850
12874	11.998
8800	11.85
62303	11.999
61150	11.996
60173	11.996
3613	11.996
8104	11.993
17162	11.996
69027	11.850
6220	11.85
305	11.996
3300	11.999
71976	11.850
8816	11.850
11594	11.999
6848	11.850
4819	11.85
5882	11.850
2068	11.989
13835294	11.988
6639	11.999
2911	11.850
21106178	11.998
60889	11.998
85490	11.890
6899	11.850
69290	11.989
7037	11.996
11903	11.890
8188	11.999
59546	11.996
62472	11.999
11283	11.850
62389	11.85
6381	11.9
10169	11.85
11586	11.999
13066	11.999
63522	11.999
11277	11.996
14613	11.850
8298	11.996
9192	11.999
6554	11.996
4575	11.890
13133	11.993
12858	11.999
6221	11.890
6767	11.999
62751	11.994
62493	11.85
28947	11.999
6371	11.996
9002	11.999
2079	11.890
15702	11.993
6515	11.988
65700	11.999
5145	11.850
77916	11.850
31144	11.999
6505	11.988
8846	11.9
2951	11.997
7407	11.999
58587	11.999
20277	11.996
11359	11.996
56177	11.988
10243	11.994
15403	11.994
5026	11.850
59971	11.999
9394	11.996
86894	11.996
9438	11.999
70319	11.890
21106111	11.999
26691	11.999
5363	11.999
7177	11.999
21106574	11.999
2607	11.999
12018	11.890
11308	11.999
2181	11.989
74123	11.999
25957	11.850
13959	11.988
11276	11.850
60100	11.850
6514	11.988
142204	11.953
11618	11.850
2387	11.989
17967090	11.996
8183	11.996
11202219	11.994
120096	11.850
6080	11.850
10616	11.999
14952	11.85
8799	11.9
16359	11.999
4599	11.890
11178542	11.999
7044	11.996
62381	11.850
2457	11.993
2075	11.850
6447	11.993
6927	11.989
2283	11.996
8067	11.999
13909	11.999
9832	11.995
9522	11.997
8181	11.999
7289	11.85
149513	11.999
46739	11.850
59020	11.890
62963	11.997
3345	11.850
59928	11.999
60047	11.850
10490	11.89
85216	11.999
63738	11.993
21106506	11.993
3871	11.850
6369	11.999
55194	11.996
65061	11.850
15089	11.996
3009396	11.999
224468	11.85
2626	11.85
5304	11.89
5507	11.890
194210	11.9
9189	11.850
9697	11.850
11338	11.850
62252	11.89
5138	11.850
10871	11.996
5632	11.9
2849	11.993
1611	11.850
3218	11.85
7152	11.999
62362	11.996
5376	11.993
8253	11.996
4268	11.996
7042	11.996
62477	11.999
62098	11.988
6454	11.993
7108	11.997
7259	11.85
9894	11.999
6389	11.850
2629	11.890
15596	11.999
10542	11.890
79719	11.999
27183	11.999
22739	11.850
12310	11.989
69703	11.998
10257	11.999
62663	11.89
4735	11.850
68030	11.996
62525	11.850
16358	11.999
7168	11.996
4024	11.996
4317	11.850
7975	11.85
6453	11.999
6215	11.996
3762	11.997
1991	11.994
6442	11.988
10081	11.9
2246	11.85
21360	11.999
2117	11.9
65974	11.988
8105	11.988
1998	11.996
8235	11.999
8274	11.996
8804	11.85
9795	11.996
5134	11.850
8788	11.85
70514	11.999
63117	11.850
18924	11.890
62965	11.997
10452	11.998
455964	11.850
642951	11.999
67593	11.850
6214	11.999
48119	11.993
62966	11.997
8252	11.996
7258	11.850
6373	11.999
9190	11.850
11200	11.999
27486	11.995
12549	11.850
2297301	11.994
10554	11.989
13985	11.988
4444448	11.996
8151	11.999
13329	11.989
3987	11.996
7370	11.850
5786	11.850
4582	11.850
12336	11.890
6057	11.850
66909	11.850
11274	11.999
11297	11.997
24722	11.997
525308	11.890
7211	11.999
5571	11.850
5163	11.999
18716	11.996
4742	11.996
6433	11.996
62265	11.996
6517	11.953
11269	11.996
19663	11.996
29150	11.993
62754	11.996
4444926	11.996
15020	11.850
8163	11.999
11320	11.999
8150	11.999
64045	11.988
59976	11.993
63122	11.996
13777	11.996
28425	11.988
63119	11.999
4453	11.850
6764	11.993
14285	11.996
11286	11.989
8023	11.989
7358	11.890
66396	11.997
7988	11.850
11906	11.890
60886	11.997
7172	11.999
6216	11.999
64830	11.850
69366	11.890
13352	11.890
58910	11.850
62338	11.996
3208	11.998
49895	11.996
5302	11.994
60518	11.996
3765	11.999
63757	11.988
2034	11.850
21106037	11.998
11390	11.999
15010	11.999
2447	11.850
4617	11.850
64003	11.999
77934	11.850
4518	11.996
5740	11.999
11571	11.999
5131	11.850
5165	11.850
7045	11.994
5531	11.85
10442628	11.85
4444935	11.996
10085	11.890
13868426	11.999
6520	11.850
3228	11.850
6830	11.89
3508	11.850
2928	11.999
60108	11.85
63575	11.999
6464	11.999
2710	11.988
2839	11.999
14916	11.999
65648	11.850
8353	11.850
10009	11.890
11917	11.850
21106505	11.89
191496	11.850
60919	11.999
18983	11.890
21242790	11.999
4586	11.994
2810	11.850
11325	11.999
11271	11.850
1912	11.9
61577	11.850
14430	11.850
3521	11.997
9815	11.850
7970	11.999
67509	11.850
14979	11.999
17987	11.999
38123	11.850
3322	11.850
4478521	11.997
62645	11.850
64377	11.850
4433	11.890
10259	11.999
11387	11.996
4355	11.994
10442653	11.988
7155	11.996
11310	11.999
10248513	11.993
59493	11.850
73276	11.850
15209	11.953
66498	11.996
29343	11.850
3472	11.999
48922	11.890
4600	11.996
29156	11.850
6232	11.850
10696	11.998
61266	11.997
21965	11.890
62468	11.999
59489	11.998
3438	11.997
5437	11.994
3584	11.996
15968	11.996
11309	11.999
13153	11.999
11380	11.999
62217	11.996
31872	11.850
64024	11.999
14960	11.850
5075	11.850
9426	11.997
2562	11.999
8177	11.999
8073	11.999
6688	11.999
4514715	11.996
15521	11.850
3039	11.850
2160	11.850
68961	11.85
24584	11.850
68224	11.790
15484	11.999
13842838	12.0
1904	11.850
3618	11.988
13764	11.999
9180	11.997
3368	11.999
258050	11.890
7974	11.850
29054	11.996
9018	11.997
30913	11.997
5423	11.988
9028	11.997
2867	11.993
10581	11.999
10674	11.890
5515	11.890
6208	11.890
