Compound Id	KierHallSmarts [khs.ssCH2]
13626	3
6788	0
11485	1
19037	5
11433	0
477171	7
7917	13
72054	0
21111785	0
17163	1
69446	1
13254	0
10790335	0
21106019	0
8319	0
63447	1
126037	1
20151	0
21159424	0
6774	0
10857	0
69896	2
21112332	0
61802	1
13839110	0
2005824	6
9564	0
6988	0
6633	0
24729	1
100	1
26031	2
13839128	0
75563	0
10181341	1
6160	1
11460	0
15420	0
60129	0
4962	1
9908	0
96816	1
11663	0
72534	1
12173	0
8876	0
8070	0
13839080	0
6790	0
11662	0
56139	1
880	0
5242	1
10250	0
4963	0
10254	0
589165	0
12480	0
1013337	1
3635	0
20732	0
61354	0
60191	0
352	0
9612	1
6191	0
14830	2
18688	1
13038	1
11919	4
7507	4
7183	0
10355	0
7088	0
6287	3
13850405	1
21106521	0
6342	0
13861934	0
17481	5
6998	2
3973	0
60340	8
8097	4
13857694	0
73564	1
13875377	0
13837988	0
10239201	0
6780	0
12230	0
13848808	0
13063	1
9844	0
24142	12
6949	1
13861158	0
16377	1
7916	13
21105936	0
13875212	0
62402	1
21171515	0
61797	3
67462	2
21105889	1
10540	14
13848341	2
21153	9
29031	12
25119	4
13858096	0
11650	0
14507	0
75479	0
10648	0
7888	9
1072	10
21106470	0
211145	1
60136	0
15310	0
61428	0
11556	0
21168838	2
81705	3
12465	4
21105848	0
21109330	0
13837787	0
4209	1
9327	0
11891	14
21111804	0
8855	0
25968	1
13013	0
65745	0
10333	0
21111842	0
21394	2
13864445	0
70868	0
14390	3
221355	0
62582	2
7185	0
124526	1
62368	2
28973	3
16094	0
26799	1
21111774	2
61036	0
6852	0
62581	2
6999	0
17687	0
65682	1
10831	0
13860434	0
72056	12
7143	0
70511	0
16095	0
61585	0
32002	0
11413	0
72416	2
10892	0
11185	0
59433	0
10004	4
8867	0
21105795	0
1668	0
97850	3
10298354	0
21105699	0
4489	0
11673	0
238	0
2241	0
7951	0
911	0
13262	0
993	0
6995	0
21125563	2
6674	0
69983	0
8066	0
2015070	0
62423	2
58489	10
1078	2
70865	2
11477	0
11672	0
913	0
3268	0
10796	0
26070	0
12199	1
387	0
7073	1
15468	2
13439	1
7670	2
21105987	2
6656	0
13885245	2
13837281	0
7876	11
13882337	0
21106517	0
11412	1
26801	1
21159680	0
9078	0
83703	1
13876103	1
59482	3
6657	0
12044	0
21105867	0
11889	13
21106014	0
21106112	1
21111819	0
21108245	0
67835	0
17019	15
60586	1
21111817	0
21171496	0
11892	15
10800462	0
10771160	8
61434	0
21105932	1
69057	0
16685	0
6862	1
63909	5
11510	0
85185	0
21865	0
6479	2
64147	4
21106008	0
8140	0
3756	10
62236	6
20548	0
12818	0
15622	0
71784	0
13869655	0
18707	0
4611	3
11778	0
69628	0
13873600	0
15440	0
9900	2
68896	0
10772050	0
65	0
15317	0
6954	0
13667	4
11970	0
60848	15
13860817	0
12229	0
12675	0
11083	0
10881	0
97904	1
6481	0
13875161	0
6621	1
11327	0
1847	0
14836	11
8154	1
11509	0
13869661	0
63459	0
65701	0
10322	0
71655	0
62466	0
6739	0
6480	0
723	3
21106518	0
64111	0
7189	0
11417	0
7140	0
67879	1
11263	1
21106017	0
10895	0
8341	0
63931	0
7589	0
13835557	0
6943	0
62682	0
7797	2
29129	2
62532	0
3708	1
8438	0
64644	0
58563	0
62485	0
7190	0
68568	0
953	0
6787	0
132	0
571424	2
58968	0
9128	0
11588	0
452568	0
7090	0
21171506	1
10245	0
13865630	4
11246	0
7430	9
13448	2
21111758	0
12831	0
14942	14
6735	0
62359	0
21108549	0
7847	10
12674	5
62938	1
20140	1
10273	3
15644	0
11824	4
61196	0
21723	14
66365	1
62618	4
73658	10
7921	15
13867055	2
11304	0
13835126	0
69792	0
21111776	1
13881395	0
78722	0
21170125	0
33137	1
11145	16
6574	0
73537	0
14309	0
7175	0
13859497	1
14956	1
1306	4
13835344	0
13258	0
17720	12
33621	0
66385	0
11507	0
12013	11
6023	1
7186	0
776	0
21111723	0
62471	0
10303	1
14348	16
258907	1
10894	0
21159611	2
14918	1
12690	11
61763	0
19669	1
60464	1
60093	1
7662	0
53706	1
11332993	0
21106121	5
13868642	0
6828	0
70309	1
13867714	0
10248	0
79453	0
12669	0
59562	0
6878	1
7199	0
21112367	0
39404	1
9454	1
9218	0
11781	2
17347	0
11638	1
7740	2
217532	1
70512	1
12244	0
60032	2
62536	2
72274	0
6950	0
18107	1
11971	0
8998	0
1928	5
10977	0
91446	0
11585	0
11589	1
62484	0
63310	0
11776	0
23422	0
10380	0
7176	0
8382	0
88942	0
638258	0
13036	0
6724	0
11289	0
11626	0
13846959	0
10396	1
10243171	0
124	1
191	4
9225	0
81061	0
10972	0
11369	0
11773	0
10297844	0
6482	0
11576	0
10256859	0
73183	0
68122	0
5593	0
11587	0
608157	0
68837	1
5878	0
10181338	0
13257	0
62884	0
75095	0
1446	0
20160	0
62307	0
2005830	1
6079	0
10980	0
13866746	0
61190	0
31082	0
58333	2
6942	1
7301	10
21112244	0
63002	2
12045	0
15603	1
7300	1
8187	0
15410	0
67145	5
63057	0
7925	15
21111810	0
62633	15
7302	0
11372	0
67268	0
16913	17
67803	4
11573	0
11895	17
21278	1
21159579	2
6585	0
65704	1
6957	0
55242	12
11353	0
124512	0
61790	0
21106584	0
10966	0
13669	0
21106577	0
73763	0
59691	1
12047	0
21108577	0
6748	0
21105998	0
510851	0
10621	0
60092	0
62483	1
11003	0
6835	0
72918	5
15016	17
12259	0
63503	1
10539	12
11354	0
11488	2
62656	0
21111840	0
13029	0
66663	0
13839012	0
7928	17
60259	2
5966	0
73125	0
32882	0
11450	0
12586	9
13668	0
77230	11
7001	0
31264	0
14948	1
62390	0
12830	0
14690	0
60900	0
2972	0
11009	0
11584	0
8381	0
58331	1
13854242	1
10897	0
72141	0
3637837	0
63495	1
73626	2
72466	0
13846663	0
72148	1
68265	1
73512	1
61199	1
62698	12
15093	1
376	5
15244	0
10298355	0
11484	0
21106900	0
1583	0
50	2
8127	1
67229	1
13846749	1
61279	0
15663	0
9574	0
9547	0
284794	1
5622	0
9965	2
7805	4
6175	0
7279	0
11628	1
63512	1
121262	2
13476	0
222	0
6032	1
63328	0
6658	0
331	0
6675	0
14560	0
20861	0
7399	0
7141	0
79400	0
6246	0
10411	0
15753	0
11563	0
62357	0
7142	0
8155	0
68899	0
21185	1
11591	0
12055	0
61257	0
6270	4
7170	0
452969	0
452968	0
7116	0
6179	0
72051	1
13835108	6
11424	0
4436353	2
6296	2
15494	0
9425	0
14530	14
21159425	1
20124	0
15488	0
21171393	0
29024	12
64152	0
7926	17
77127	0
83365	0
8277	1
62583	2
21106529	0
7929	18
11434	0
62453	1
61418	2
1346	3
63533	1
60462	2
63208	0
12697	1
1688	8
60937	1
68404	0
21106540	0
70085	0
10237273	0
14340	0
7114	4
68709	1
21106585	0
55806	3
2973	1
13249	13
7364	2
6855	0
13272	0
6898	1
66847	0
15886	4
12840	0
38364	0
14559	0
12861	0
6620	0
1615	2
63956	0
27488	0
61381	0
71213	0
71964	0
15435	0
13848793	0
10446934	0
61542	0
6906	2
6864	2
15489	0
13490	3
61594	0
23083	0
70988	2
78578	0
11449	0
14413	0
6478	2
15418	1
54970	0
61599	1
6907	2
25276	1
21170959	1
6222	4
11446	2
7174	1
63319	0
8333	0
79481	1
60631	0
61749	0
1278	0
91500	0
8861	0
28829	1
8282	0
11624	1
15517	0
18799	0
68816	0
11399	0
4590	1
62467	0
8071	0
62328	0
1675	1
10025	6
84565	0
11476	1
13048	0
29091	3
62795	0
71934	0
7092	0
6707	0
531832	0
434	0
66572	0
70021	0
24438	1
6824	0
14869	0
72291	0
9929	0
5584	0
6854	0
61739	0
66716	0
2632	0
655	0
34195	0
8055	0
8111	0
84452	0
5027	2
5237	0
13846015	0
7069	0
67479	8
13882366	0
7098	0
2656	4
61311	0
21105876	2
7097	0
10287	0
21159574	0
22012	0
29023	13
66369	1
7091	0
13835351	0
71995	5
83338	9
17879	17
20971	0
21112533	0
76852	0
61383	6
16951	0
11897	19
9571	0
7325	0
12691	0
11373	0
61273	0
10407	2
70450	0
10425	14
10609	0
2388	3
70652	3
21159598	0
6716	0
9961	0
14582	5
960	14
11898	19
11421	0
21106172	0
6575	1
6916	3
71926	0
73945	1
9089	0
10289059	0
6825	0
11961	0
19862	1
15092	1
12524	0
12667	0
21168862	0
71672	0
70048	1
7311	1
62914	0
8807	0
15105	0
21111772	0
16208	1
6872	1
2915	0
8099	0
67953	0
62933	0
60263	2
19739	2
59146	0
60357	1
2179	7
25604	0
14585	0
19331	0
69970	0
15998	0
10363	0
72174	0
61561	0
63211	0
21106171	0
6823	2
532	1
6552	0
6033	0
2923	0
65785	3
454393	0
73131	1
5142	0
13846658	0
18708	0
10256	0
9075	0
65715	0
11580	0
6705	0
12114	0
15308	1
68579	0
15088	0
4444774	0
6928	1
6550	0
11595	0
616466	0
1103	0
19099	0
29090	9
21168888	0
7100	0
6655	0
12941	0
4445872	12
13837329	0
62501	1
7138	0
11437	0
6781	0
7914	14
66675	0
21169500	0
7889	14
205386	14
21733	0
12515	2
21170956	0
62372	0
11899	20
5374	0
67895	1
29002	0
21168556	0
8836	0
16109	0
61759	0
21106571	0
7103	0
60596	0
8862	0
10033	15
14414	0
11969	0
66759	0
66460	1
6770	0
6901	0
7119	0
61388	0
8662	2
21111849	0
63350	0
68350	0
70962	4
21106124	0
12291	0
59892	0
12696	0
19526	0
21159439	1
8434	0
7121	0
6757	0
70660	1
62756	0
16096	0
6834	0
4775	0
16644	0
7427	2
3581	1
970	0
6840	1
13493	0
3915	0
8860	0
11013	1
6592	1
11447	0
5004	8
5820	0
21106163	0
12274	1
5899	0
60188	0
78873	0
11475	1
6235	2
10801689	0
10582	0
11398	0
745600	0
9413	0
6586	0
64143	0
328957	0
13699	0
11974	0
17097	0
6856	0
13693	0
21106365	0
5606	0
12275	0
18	0
67788	0
5612	0
10986	0
12236	0
61560	0
61352	0
6845	0
8182	0
21171396	0
11472	0
24499	1
61101	0
21106146	0
6768	0
60012	0
7284	0
13856885	0
19816	1
6386	1
68220	0
28952	2
8058	0
6771	0
21159597	0
2991	0
12017	21
67790	0
72806	2
7120	0
13863774	0
74935	0
12307	5
62631	16
16896	1
10235	2
69150	0
6746	0
23472	1
5091	16
13090	0
24905	0
12100	21
7118	0
7355	1
7296	1
10664	0
123905	0
454604	0
61717	1
9886	2
955	0
7145	0
12864	0
8793	1
1118	2
65703	2
63555	5
453633	0
6601	1
2980	0
165975	2
453910	0
512092	0
2372	4
9779	0
16612	0
66916	0
61264	0
11614	1
71166	0
8470	0
2169	1
11982	0
200562	0
70280	0
10778469	0
15983	0
67282	0
9838	0
5816	0
27057	2
7268	5
10289	0
63453	0
56797	0
1061203	0
14760	0
8310	0
11443	0
18177	0
24341	0
9109	0
59462	8
7758	10
13836549	0
6420	0
59526	0
8463	4
61280	0
7162	0
67007	10
62931	0
68907	1
12499	0
12249	0
21170967	0
8045	0
7909	16
21171999	1
61475	14
8118	1
12072	22
21111786	0
9554	1
61569	0
7275	0
14360	0
12071	17
6576	0
74932	0
7207	0
61399	1
9824	0
21106020	0
64618	0
13073	0
11290	0
62486	1
10824	0
10034	15
10833	0
15216	0
81679	1
7166	0
63538	0
284177	0
6846	0
64166	0
65903	1
21171513	0
66547	3
453123	1
12213	10
7163	0
1441	1
3542441	0
13863300	0
5555	0
9856	0
15474	0
2016563	0
7203	0
15796	0
6751	1
6857	0
11516	0
5532	1
6900	0
6642	0
7125	0
70500	1
5562	0
8054	0
67230	1
67257	0
15359	0
2063	1
9572	0
6797	0
9946	0
6593	0
9826	0
66528	0
61789	0
3229	0
13856959	1
76286	0
7201	0
15636	0
13927	2
483123	1
21105887	2
7830	17
10408	10
9535	1
6484	0
21106127	0
6709	0
75176	0
12523	2
68247	0
62332	0
11900	23
70915	0
62289	0
7214	1
15471	0
62361	0
11468	0
7202	1
13853943	0
10035	18
12681	0
7292	0
74171	0
75956	8
7315	0
105768	1
15161	0
306959	0
58578	0
18227	1
70806	0
16310	7
3924	4
9219	0
66512	1
526	0
13925	2
7167	0
65693	0
27749	0
1484	1
2356	2
8057	0
6610	0
7060	0
8030	0
11593	0
61517	0
7313	0
60933	0
610932	0
525531	0
10274392	0
3008	0
6546	1
4029	2
8459	0
13924	0
12670	0
2621	0
4233	0
63515	0
1540	2
15683	0
2359	0
6837	0
9073	0
17440	0
4959	0
17704	0
15113	0
61086	0
61785	0
63077	0
6725	0
21106036	0
8567	14
13865683	0
62479	1
3395	0
13853953	0
9549	0
8086	0
21106095	0
10864	0
7171	0
11972	2
21106013	0
61281	0
12263	0
6508	0
11901	24
10834	0
13721	0
3005	4
60006	0
11249	0
11429	1
7148	0
120011	0
25605	0
10378	0
11641	2
28714	2
9130	0
61087	0
13422	2
62928	0
9569	0
2066	0
9515	0
13887609	0
13697	1
2384	4
61672	1
13075	4
2695	0
9442	0
13707	0
15724	0
2661194	0
6229	4
8106	0
10181821	0
14688	11
2848685	0
2673	0
5739	0
5561	0
12680	6
2745027	0
6753	0
62668	1
13105	0
5686	1
14810	0
4286892	0
9873	0
523754	0
60090	0
14584	0
2424	0
6468	0
1909	0
70071	0
4740	2
12329	0
59885	2
7274	3
72680	3
29135	0
11397	0
10630	0
11581	1
11427	1
59403	0
7169	0
69973	1
11146	25
21168823	0
25097	0
10426	20
6838	0
8331	0
61014	1
7923	20
63718	0
6858	0
61148	2
6763	0
10848	2
59487	0
10633	0
6714	0
63567	0
10619	0
11279086	1
13323	0
62363	0
11967	0
9206	0
11577	0
11428	0
67597	0
63320	0
11582	0
6713	0
21272	0
58568	0
60158	0
29117	0
8366	0
12355	0
8254	0
57727	6
18409	0
4596	0
2468	1
3214	2
7260	0
3215	1
7210	0
10618	0
967	0
2272143	0
61540	0
5129	0
12057	0
6213	1
6438	0
84451	0
13837584	14
62340	1
21106035	0
21106576	0
5399	1
67212	0
12504	0
21111865	0
6588	0
11902	26
11567	0
4471	0
12722	0
86040	0
6783	2
20311	3
70990	0
528656	0
21106145	0
21106581	0
11267	0
11395	1
59164	0
69450	0
11337	0
64012	0
10284	0
226885	0
8329	0
12339	0
10230	0
9805	0
12874	1
8800	0
62303	0
61150	0
60173	0
3613	2
8104	0
17162	0
69027	1
6220	0
305	2
3300	0
71976	0
8816	0
11594	0
6848	0
4819	1
5882	0
2068	0
13835294	0
6639	0
2911	0
21106178	0
60889	0
85490	2
6899	0
69290	0
7037	0
11903	27
8188	0
59546	0
62472	0
11283	0
62389	1
6381	5
10169	0
11586	0
13066	0
63522	1
11277	0
14613	0
8298	3
9192	0
6554	0
4575	3
13133	0
12858	0
6221	1
6767	0
62751	0
62493	2
28947	0
6371	0
9002	0
2079	3
15702	0
6515	0
65700	0
5145	0
77916	0
31144	1
6505	0
8846	1
2951	0
7407	0
58587	0
20277	0
11359	0
56177	1
10243	0
15403	0
5026	0
59971	0
9394	0
86894	1
9438	0
70319	0
21106111	1
26691	0
5363	0
7177	1
21106574	0
2607	7
12018	28
11308	0
2181	1
74123	0
25957	5
13959	1
11276	2
60100	0
6514	1
142204	1
11618	2
2387	2
17967090	0
8183	0
11202219	0
120096	2
6080	0
10616	0
14952	4
8799	0
16359	0
4599	1
11178542	0
7044	0
62381	0
2457	0
2075	4
6447	0
6927	0
2283	0
8067	0
13909	0
9832	0
9522	0
8181	0
7289	1
149513	0
46739	3
59020	21
62963	0
3345	3
59928	0
60047	2
10490	24
85216	0
63738	5
21106506	1
3871	5
6369	0
55194	7
65061	5
15089	1
3009396	0
224468	1
2626	2
5304	3
5507	3
194210	1
9189	3
9697	5
11338	1
62252	0
5138	0
10871	0
5632	5
2849	0
1611	2
3218	2
7152	0
62362	0
5376	1
8253	0
4268	1
7042	0
62477	0
62098	0
6454	0
7108	0
7259	0
9894	0
6389	0
2629	2
15596	0
10542	30
79719	0
27183	0
22739	3
12310	1
69703	0
10257	0
62663	0
4735	7
68030	18
62525	2
16358	0
7168	0
4024	4
4317	3
7975	1
6453	0
6215	0
3762	0
1991	0
6442	0
10081	6
2246	0
21360	0
2117	1
65974	0
8105	0
1998	2
8235	0
8274	0
8804	0
9795	0
5134	0
8788	0
70514	0
63117	0
18924	1
62965	0
10452	0
455964	0
642951	0
67593	0
6214	0
48119	2
62966	0
8252	0
7258	0
6373	0
9190	2
11200	0
27486	7
12549	0
2297301	2
10554	1
13985	0
4444448	0
8151	0
13329	3
3987	0
7370	4
5786	4
4582	7
12336	0
6057	0
66909	0
11274	0
11297	0
24722	8
525308	0
7211	0
5571	3
5163	4
18716	0
4742	4
6433	0
62265	0
6517	0
11269	0
19663	0
29150	0
62754	1
4444926	0
15020	7
8163	0
11320	0
8150	0
64045	2
59976	1
63122	0
13777	11
28425	5
63119	0
4453	2
6764	0
14285	0
11286	0
8023	0
7358	14
66396	0
7988	0
11906	34
60886	0
7172	0
6216	0
64830	5
69366	0
13352	0
58910	3
62338	0
3208	3
49895	0
5302	6
60518	2
3765	0
63757	0
2034	1
21106037	0
11390	0
15010	0
2447	4
4617	3
64003	0
77934	3
4518	1
5740	0
11571	0
5131	1
5165	3
7045	0
5531	1
10442628	4
4444935	0
10085	1
13868426	0
6520	0
3228	7
6830	0
3508	5
2928	0
60108	0
63575	0
6464	0
2710	0
2839	0
14916	0
65648	0
8353	0
10009	32
11917	0
21106505	10
191496	2
60919	0
18983	38
21242790	0
4586	9
2810	4
11325	0
11271	0
1912	5
61577	0
14430	0
3521	1
9815	0
7970	0
67509	1
14979	0
17987	0
38123	0
3322	1
4478521	0
62645	0
64377	3
4433	1
10259	0
11387	0
4355	0
10442653	0
7155	0
11310	0
10248513	1
59493	0
73276	3
15209	0
66498	0
29343	2
3472	1
48922	3
4600	0
29156	0
6232	0
10696	0
61266	0
21965	42
62468	1
59489	0
3438	7
5437	7
3584	1
15968	0
11309	0
13153	0
11380	0
62217	0
31872	7
64024	0
14960	0
5075	8
9426	0
2562	0
8177	3
8073	0
6688	0
4514715	1
15521	7
3039	7
2160	7
68961	0
24584	7
68224	0
15484	0
13842838	0
1904	2
3618	8
13764	0
9180	0
3368	7
258050	0
7974	0
29054	0
9018	0
30913	4
5423	4
9028	0
2867	19
10581	0
10674	44
5515	5
6208	0
