Compound Id	RotatableBondsCount
11485	3
19037	5
11433	0
477171	7
7917	12
72054	2
21111785	2
17163	2
69446	1
13254	1
10790335	1
21106019	1
8319	0
63447	1
126037	1
20151	1
21159424	1
6774	2
10857	0
69896	4
21112332	1
61802	1
13839110	0
2005824	8
9564	0
6988	0
6633	0
24729	1
100	1
26031	2
13839128	0
75563	0
10181341	2
6160	1
11460	2
15420	2
60129	1
4962	1
9908	0
96816	1
11663	0
72534	1
12173	1
8876	0
8070	1
13839080	0
6790	0
11662	0
56139	2
880	2
5242	0
10250	1
4963	1
10254	1
589165	2
12480	0
1013337	0
3635	2
20732	1
61354	0
60191	1
352	0
9612	0
6191	1
14830	2
18688	3
13038	1
11919	4
7507	6
7183	1
10355	1
7088	1
6287	6
13850405	3
21106521	1
6342	1
13861934	0
17481	1
6998	5
3973	2
60340	8
8097	0
13857694	0
73564	3
13875377	0
13837988	0
10239201	1
6780	0
12230	0
13848808	2
13063	1
9844	0
24142	12
6949	0
13861158	1
16377	3
7916	12
21105936	1
13875212	0
62402	3
21171515	0
61797	4
67462	4
21105889	3
10540	13
13848341	5
21153	9
29031	12
25119	4
13858096	2
11650	1
14507	1
75479	1
10648	1
7888	9
1072	11
21106470	0
211145	1
60136	0
15310	1
61428	1
11556	1
21168838	2
81705	0
12465	0
21105848	2
21109330	1
13837787	1
4209	1
9327	0
11891	13
21111804	3
8855	0
25968	1
13013	0
65745	0
10333	0
21111842	0
21394	0
13864445	0
70868	0
14390	0
221355	1
62582	2
7185	1
124526	2
62368	2
28973	4
16094	0
26799	1
21111774	4
61036	1
6852	1
62581	2
6999	0
17687	2
65682	1
10831	0
13860434	2
72056	11
7143	1
70511	1
16095	0
61585	0
32002	2
11413	0
72416	0
10892	2
11185	1
59433	1
10004	0
8867	0
21105795	1
1668	0
97850	1
10298354	2
21105699	1
4489	0
11673	2
238	1
2241	1
7951	3
911	1
13262	0
993	1
6995	0
21125563	2
6674	1
69983	0
8066	0
2015070	1
62423	5
58489	0
1078	3
70865	3
11477	2
11672	0
913	1
3268	0
10796	1
26070	2
12199	2
387	1
7073	4
15468	2
13439	2
7670	4
21105987	4
6656	1
13885245	4
13837281	0
7876	11
13882337	1
21106517	0
11412	1
26801	1
21159680	1
9078	0
83703	2
13876103	3
59482	4
6657	1
12044	1
21105867	1
11889	13
21106014	1
21106112	3
21111819	1
21108245	3
67835	2
17019	14
60586	3
21111817	1
21171496	0
11892	14
10800462	1
10771160	9
61434	2
21105932	2
69057	0
16685	2
6862	2
63909	1
11510	0
85185	0
21865	0
6479	0
64147	5
21106008	3
8140	0
3756	10
62236	6
20548	2
12818	0
15622	1
71784	0
13869655	0
18707	0
4611	4
11778	0
69628	0
13873600	1
15440	0
9900	1
68896	0
10772050	1
65	0
15317	1
6954	0
13667	0
11970	1
60848	0
13860817	0
12229	0
12675	1
11083	0
10881	0
97904	2
6481	1
13875161	0
6621	0
11327	0
1847	0
14836	0
8154	3
11509	0
13869661	2
63459	0
65701	1
10322	2
71655	1
62466	1
6739	0
6480	0
723	4
21106518	1
64111	1
7189	1
11417	0
7140	1
67879	1
11263	3
21106017	0
10895	0
8341	0
63931	0
7589	3
13835557	0
6943	1
62682	0
7797	4
29129	0
62532	2
3708	1
8438	1
64644	1
58563	1
62485	1
7190	1
68568	1
953	1
6787	0
132	1
571424	2
58968	0
9128	1
11588	1
452568	3
7090	1
21171506	4
10245	0
13865630	7
11246	2
7430	9
13448	3
21111758	2
12831	1
14942	9
6735	0
62359	2
21108549	0
7847	11
12674	1
62938	2
20140	2
10273	0
15644	1
11824	7
61196	1
21723	14
66365	1
62618	7
73658	6
7921	14
13867055	3
11304	1
13835126	1
69792	0
21111776	1
13881395	0
78722	2
21170125	0
33137	1
11145	15
6574	2
73537	2
14309	0
7175	2
13859497	1
14956	1
1306	2
13835344	2
13258	0
17720	11
33621	1
66385	0
11507	0
12013	11
6023	2
7186	1
776	0
21111723	3
62471	2
10303	2
14348	15
258907	3
10894	0
21159611	5
14918	1
12690	0
61763	1
19669	1
60464	4
60093	3
7662	0
53706	3
11332993	2
21106121	5
13868642	0
6828	1
70309	2
13867714	1
10248	0
79453	2
12669	0
59562	0
6878	2
7199	2
21112367	1
39404	1
9454	2
9218	2
11781	4
17347	1
11638	3
7740	3
217532	2
70512	0
12244	0
60032	2
62536	2
72274	0
6950	0
18107	3
11971	1
8998	1
1928	7
10977	2
91446	1
11585	2
11589	2
62484	2
63310	0
11776	0
23422	1
10380	3
7176	2
8382	0
88942	2
638258	3
13036	0
6724	1
11289	1
11626	2
13846959	1
10396	3
10243171	2
124	2
191	5
9225	2
81061	1
10972	1
11369	0
11773	0
10297844	2
6482	1
11576	1
10256859	2
73183	0
68122	1
5593	0
11587	1
608157	0
68837	2
5878	0
10181338	2
13257	0
62884	1
75095	2
1446	1
20160	2
62307	0
2005830	0
6079	1
10980	1
13866746	0
61190	1
31082	1
58333	3
6942	1
7301	2
21112244	0
63002	4
12045	1
15603	2
7300	2
8187	1
15410	1
67145	2
63057	1
7925	15
21111810	0
62633	14
7302	2
11372	1
67268	0
16913	16
67803	1
11573	2
11895	16
21278	2
21159579	3
6585	0
65704	3
6957	0
55242	12
11353	0
124512	1
61790	1
21106584	2
10966	1
13669	2
21106577	1
73763	3
59691	2
12047	1
21108577	3
6748	1
21105998	1
510851	2
10621	2
60092	3
62483	2
11003	2
6835	1
72918	1
15016	16
12259	0
63503	1
10539	12
11354	0
11488	0
62656	0
21111840	1
13029	0
66663	1
13839012	1
7928	16
60259	4
5966	1
73125	0
32882	1
11450	0
12586	9
13668	0
77230	4
7001	0
31264	0
14948	3
62390	3
12830	1
14690	1
60900	1
2972	0
11009	2
11584	2
8381	0
58331	2
13854242	3
10897	0
72141	3
3637837	2
63495	2
73626	4
72466	1
13846663	1
72148	2
68265	4
73512	3
61199	3
62698	12
15093	2
376	6
15244	0
10298355	1
11484	0
21106900	2
1583	1
50	4
8127	3
67229	2
13846749	3
61279	1
15663	2
9574	1
9547	1
284794	0
5622	3
9965	3
7805	6
6175	1
7279	3
11628	3
63512	3
121262	3
13476	2
222	1
6032	3
63328	2
6658	1
331	1
6675	1
14560	1
20861	2
7399	2
7141	1
79400	0
6246	0
10411	2
15753	2
11563	1
62357	0
7142	1
8155	2
68899	1
21185	2
11591	2
12055	2
61257	2
6270	8
7170	2
452969	2
452968	2
7116	1
6179	1
72051	2
13835108	9
11424	2
4436353	6
6296	0
15494	1
9425	1
14530	14
21159425	4
20124	0
15488	1
21171393	1
29024	13
64152	3
7926	16
77127	1
83365	1
8277	1
62583	2
21106529	1
7929	17
11434	0
62453	5
61418	0
1346	1
63533	3
60462	4
63208	3
12697	3
1688	8
60937	2
68404	2
21106540	0
70085	2
10237273	2
14340	1
7114	1
68709	2
21106585	2
55806	3
2973	6
13249	13
7364	3
6855	1
13272	1
6898	3
66847	0
15886	5
12840	0
38364	0
14559	3
12861	3
6620	1
1615	3
63956	2
27488	0
61381	0
71213	2
71964	2
15435	3
13848793	0
10446934	0
61542	0
6906	4
6864	3
15489	1
13490	1
61594	2
23083	4
70988	4
78578	0
11449	2
14413	0
6478	0
15418	0
54970	2
61599	2
6907	4
25276	1
21170959	2
6222	2
11446	0
7174	2
63319	0
8333	3
79481	3
60631	0
61749	2
1278	0
91500	1
8861	0
28829	3
8282	0
11624	2
15517	0
18799	2
68816	1
11399	1
4590	4
62467	1
8071	1
62328	1
1675	3
10025	7
84565	2
11476	2
13048	2
29091	0
62795	1
71934	2
7092	1
6707	1
531832	3
434	1
66572	3
70021	1
24438	3
6824	0
14869	1
72291	0
9929	1
5584	1
6854	3
61739	0
66716	1
2632	0
655	0
34195	2
8055	0
8111	0
84452	0
5027	4
5237	1
13846015	2
7069	4
67479	10
13882366	1
7098	1
2656	0
61311	2
21105876	4
7097	1
10287	2
21159574	1
22012	1
29023	14
66369	3
7091	1
13835351	2
71995	6
83338	9
17879	17
20971	0
21112533	0
76852	2
61383	0
16951	2
11897	18
9571	1
7325	1
12691	2
11373	1
61273	1
10407	4
70450	1
10425	14
10609	1
2388	5
70652	5
21159598	4
6716	1
9961	0
14582	1
960	14
11898	18
11421	2
21106172	0
6575	1
6916	5
71926	1
73945	1
9089	1
10289059	1
6825	0
11961	0
19862	1
15092	2
12524	0
12667	2
21168862	0
71672	2
70048	3
7311	4
62914	2
8807	0
15105	3
21111772	0
16208	2
6872	4
2915	0
8099	2
67953	0
62933	1
60263	5
19739	4
59146	2
60357	1
2179	8
25604	0
14585	1
19331	4
69970	0
15998	2
10363	2
72174	2
61561	2
63211	4
21106171	0
6823	1
532	2
6552	0
6033	1
2923	0
65785	5
454393	2
73131	2
5142	1
13846658	1
18708	1
10256	1
9075	1
65715	1
11580	2
6705	3
12114	0
15308	2
68579	1
15088	1
4444774	0
6928	1
6550	0
11595	2
616466	0
1103	0
19099	2
29090	12
21168888	0
7100	1
6655	1
12941	2
4445872	13
13837329	4
62501	2
7138	1
11437	1
6781	2
7914	14
66675	1
21169500	2
7889	15
205386	0
21733	2
12515	0
21170956	2
62372	2
11899	19
5374	0
67895	2
29002	2
21168556	3
8836	0
16109	1
61759	4
21106571	0
7103	1
60596	2
8862	0
10033	15
14414	1
11969	4
66759	2
66460	5
6770	2
6901	3
7119	1
61388	0
8662	5
21111849	2
63350	2
68350	1
70962	1
21106124	2
12291	1
59892	0
12696	2
19526	0
21159439	2
8434	2
7121	1
6757	1
70660	5
62756	1
16096	0
6834	1
4775	5
16644	1
7427	5
3581	1
970	0
6840	0
13493	1
3915	0
8860	0
11013	3
6592	0
11447	1
5004	9
5820	0
21106163	0
12274	0
5899	3
60188	1
78873	1
11475	3
6235	3
10801689	1
10582	0
11398	1
745600	2
9413	1
6586	1
64143	1
328957	1
13699	1
11974	0
17097	1
6856	1
13693	3
21106365	0
5606	1
12275	1
18	1
67788	1
5612	1
10986	2
12236	1
61560	2
61352	0
6845	1
8182	2
21171396	1
11472	4
24499	3
61101	1
21106146	1
6768	2
60012	1
7284	2
13856885	1
19816	2
6386	3
68220	3
28952	4
8058	3
6771	2
21159597	4
2991	2
12017	20
67790	1
72806	8
7120	1
13863774	1
74935	3
12307	2
62631	16
16896	5
10235	2
69150	2
6746	2
23472	4
5091	16
13090	2
24905	2
12100	20
7118	1
7355	3
7296	2
10664	1
123905	0
454604	1
61717	2
9886	0
955	1
7145	1
12864	1
8793	0
1118	2
65703	4
63555	4
453633	1
6601	2
2980	1
165975	1
453910	1
512092	2
2372	7
9779	1
16612	2
66916	0
61264	1
11614	2
71166	0
8470	3
2169	4
11982	1
200562	0
70280	1
10778469	1
15983	3
67282	3
9838	1
5816	0
27057	2
7268	2
10289	3
63453	0
56797	0
1061203	0
14760	3
8310	1
11443	0
18177	3
24341	1
9109	1
59462	9
7758	13
13836549	0
6420	1
59526	3
8463	7
61280	1
7162	1
67007	13
62931	2
68907	2
12499	0
12249	2
21170967	2
8045	2
7909	17
21171999	5
61475	13
8118	2
12072	21
21111786	1
9554	3
61569	4
7275	0
14360	4
12071	17
6576	2
74932	1
7207	2
61399	1
9824	0
21106020	1
64618	1
13073	1
11290	1
62486	2
10824	1
10034	15
10833	4
15216	0
81679	1
7166	1
63538	2
284177	1
6846	2
64166	4
65903	3
21171513	1
66547	5
453123	2
12213	11
7163	1
1441	3
3542441	1
13863300	4
5555	1
9856	4
15474	1
2016563	1
7203	2
15796	0
6751	0
6857	1
11516	0
5532	2
6900	3
6642	0
7125	2
70500	2
5562	1
8054	4
67230	4
67257	2
15359	1
2063	4
9572	2
6797	1
9946	2
6593	0
9826	1
66528	1
61789	2
3229	5
13856959	4
76286	0
7201	2
15636	1
13927	0
483123	4
21105887	4
7830	18
10408	2
9535	1
6484	1
21106127	1
6709	1
75176	1
12523	4
68247	2
62332	1
11900	22
70915	2
62289	2
7214	3
15471	2
62361	3
11468	3
7202	2
13853943	1
10035	18
12681	1
7292	4
74171	1
75956	0
7315	4
105768	3
15161	5
306959	3
58578	2
18227	3
70806	1
16310	9
3924	8
9219	3
66512	4
526	2
13925	0
7167	2
65693	0
27749	4
1484	0
2356	3
8057	0
6610	3
7060	2
8030	3
11593	1
61517	4
7313	4
60933	3
610932	4
525531	1
10274392	3
3008	3
6546	2
4029	3
8459	6
13924	0
12670	0
2621	0
4233	3
63515	0
1540	5
15683	0
2359	0
6837	1
9073	1
17440	1
4959	0
17704	1
15113	1
61086	1
61785	2
63077	0
6725	1
21106036	1
8567	16
13865683	2
62479	2
3395	1
13853953	1
9549	1
8086	1
21106095	1
10864	1
7171	2
11972	6
21106013	1
61281	1
12263	1
6508	2
11901	23
10834	0
13721	3
3005	9
60006	3
11249	2
11429	2
7148	1
120011	1
25605	1
10378	0
11641	6
28714	5
9130	4
61087	1
13422	8
62928	3
9569	2
2066	1
9515	2
13887609	1
13697	0
2384	7
61672	2
13075	0
2695	3
9442	1
13707	2
15724	0
2661194	1
6229	4
8106	1
10181821	1
14688	11
2848685	1
2673	2
5739	0
5561	1
12680	1
2745027	1
6753	0
62668	4
13105	1
5686	2
14810	2
4286892	1
9873	0
523754	2
60090	2
14584	1
2424	0
6468	0
1909	3
70071	2
4740	2
12329	3
59885	7
7274	9
72680	9
29135	2
11397	3
10630	2
11581	2
11427	2
59403	2
7169	2
69973	2
11146	24
21168823	2
25097	2
10426	20
6838	2
8331	2
61014	3
7923	20
63718	2
6858	1
61148	4
6763	2
10848	2
59487	2
10633	6
6714	1
63567	2
10619	3
11279086	4
13323	3
62363	2
11967	1
9206	2
11577	1
11428	1
67597	2
63320	1
11582	1
6713	1
21272	1
58568	2
60158	2
29117	2
8366	3
12355	2
8254	2
57727	2
18409	3
4596	1
2468	3
3214	7
7260	2
3215	3
7210	2
10618	1
967	0
2272143	3
61540	0
5129	3
12057	2
6213	2
6438	0
84451	0
13837584	17
62340	4
21106035	1
21106576	2
5399	4
67212	3
12504	1
21111865	1
6588	1
11902	25
11567	1
4471	3
12722	4
86040	3
6783	3
20311	3
70990	3
528656	0
21106145	2
21106581	2
11267	1
11395	2
59164	3
69450	1
11337	1
64012	2
10284	3
226885	1
8329	3
12339	2
10230	1
9805	1
12874	5
8800	0
62303	1
61150	3
60173	2
3613	3
8104	3
17162	2
69027	3
6220	3
305	5
3300	3
71976	3
8816	0
11594	2
6848	2
4819	2
5882	2
2068	0
13835294	0
6639	0
2911	0
21106178	4
60889	1
85490	7
6899	4
69290	2
7037	2
11903	26
8188	2
59546	4
62472	3
11283	3
62389	3
6381	3
10169	3
11586	3
13066	1
63522	4
11277	1
14613	0
8298	4
9192	1
6554	3
4575	4
13133	4
12858	1
6221	3
6767	2
62751	1
62493	4
28947	3
6371	2
9002	1
2079	4
15702	4
6515	0
65700	2
5145	3
77916	1
31144	0
6505	0
8846	0
2951	2
7407	3
58587	2
20277	2
11359	0
56177	3
10243	0
15403	2
5026	3
59971	0
9394	3
86894	5
9438	2
70319	6
21106111	4
26691	1
5363	2
7177	4
21106574	1
2607	9
12018	27
11308	2
2181	5
74123	3
25957	4
13959	3
11276	1
60100	3
6514	1
142204	2
11618	4
2387	4
17967090	2
8183	2
11202219	2
120096	5
6080	4
10616	2
14952	3
8799	0
16359	2
4599	2
11178542	2
7044	2
62381	1
2457	1
2075	3
6447	0
6927	1
2283	2
8067	0
13909	2
9832	0
9522	1
8181	2
7289	4
149513	3
46739	9
59020	21
62963	3
3345	6
59928	2
60047	5
10490	24
85216	4
63738	5
21106506	4
3871	4
6369	2
55194	9
65061	4
15089	3
3009396	3
224468	3
2626	6
5304	7
5507	3
194210	1
9189	7
9697	3
11338	1
62252	2
5138	3
10871	1
5632	2
2849	2
1611	0
3218	5
7152	1
62362	3
5376	5
8253	2
4268	2
7042	2
62477	2
62098	1
6454	0
7108	2
7259	6
9894	2
6389	5
2629	6
15596	2
10542	29
79719	1
27183	1
22739	6
12310	2
69703	3
10257	2
62663	4
4735	5
68030	19
62525	6
16358	2
7168	2
4024	8
4317	9
7975	3
6453	0
6215	3
3762	4
1991	2
6442	0
10081	2
2246	0
21360	2
2117	0
65974	3
8105	1
1998	6
8235	0
8274	2
8804	0
9795	3
5134	3
8788	0
70514	3
63117	3
18924	3
62965	3
10452	0
455964	3
642951	3
67593	3
6214	3
48119	7
62966	3
8252	4
7258	5
6373	2
9190	7
11200	3
27486	2
12549	3
2297301	3
10554	3
13985	2
4444448	1
8151	2
13329	6
3987	5
7370	9
5786	9
4582	4
12336	2
6057	3
66909	2
11274	1
11297	1
24722	0
525308	5
7211	2
5571	4
5163	2
18716	2
4742	7
6433	0
62265	3
6517	0
11269	1
19663	2
29150	0
62754	2
4444926	1
15020	10
8163	2
11320	2
8150	2
64045	5
59976	4
63122	6
13777	13
28425	11
63119	3
4453	5
6764	4
14285	3
11286	1
8023	0
7358	19
66396	2
7988	6
11906	33
60886	0
7172	2
6216	3
64830	7
69366	2
13352	3
58910	8
62338	3
3208	7
49895	3
5302	5
60518	5
3765	3
63757	3
2034	1
21106037	2
11390	2
15010	3
2447	4
4617	5
64003	3
77934	4
4518	6
5740	1
11571	2
5131	4
5165	6
7045	2
5531	4
10442628	1
4444935	1
10085	5
13868426	2
6520	6
3228	7
6830	6
3508	7
2928	3
60108	6
63575	4
6464	1
2710	4
2839	4
14916	3
65648	2
8353	3
10009	32
11917	4
21106505	16
191496	8
60919	2
18983	37
21242790	2
4586	6
2810	0
11325	2
11271	2
1912	6
61577	5
14430	2
3521	2
9815	3
7970	3
67509	6
14979	2
17987	2
38123	7
3322	5
4478521	3
62645	4
64377	9
4433	5
10259	3
11387	3
4355	3
10442653	3
7155	3
11310	2
10248513	2
59493	4
73276	8
15209	2
66498	4
29343	3
3472	2
48922	8
4600	2
29156	1
6232	6
10696	0
61266	1
21965	41
62468	5
59489	0
3438	6
5437	7
3584	5
15968	0
11309	2
13153	4
11380	3
62217	2
31872	8
64024	5
14960	4
5075	6
9426	3
2562	4
8177	3
8073	3
6688	3
4514715	13
15521	6
3039	5
2160	8
68961	4
24584	6
68224	4
15484	1
13842838	4
1904	8
3618	7
13764	2
9180	7
3368	11
258050	4
7974	2
29054	4
9018	7
30913	8
5423	7
9028	4
2867	28
10581	2
10674	50
5515	11
6208	4
