Compound Id	MDE [MDEC-12]
291	0.0
6084	0.0
11148	0.0
855	0.0
864	0.0
6089	0.0
6088	0.0
6094	2.0
6085	0.0
6103	1.0
7956	0.0
682	1.0
6100	1.0
6087	0.0
654	0.0
6101	1.0
6086	0.0
7954	2.0
6097	1.0
7555	2.828
1004	1.414
172	1.0
6092	1.0
7560	1.414
11729	1.414
31029	1.414
6102	1.0
5834	0.0
10046	0.0
7556	2.828
9644	0.0
11151	1.0
7712	3.302
6111	0.0
10437	1.414
3168	2.309
7721	1.651
6114	0.0
13837190	1.0
9233	2.309
7577	0.5
21171407	1.414
7566	1.414
258	1.651
13835977	1.414
6093	0.0
7728	0.816
512	1.414
21106015	0.0
7716	1.651
9990	2.828
13836021	0.816
6106	0.0
7713	3.302
21106179	0.0
13836674	1.414
6124	0.0
11835	2.804
7714	1.651
7553	1.414
1114	0.0
7732	2.309
11833	2.621
7711	1.651
6138	0.5
7717	1.651
7557	2.828
11807	3.302
7786	2.0
11834	2.621
256	1.651
7767	3.614
8894	0.0
3644	0.0
7559	1.414
11830	1.807
7567	1.414
7734	1.155
6040	1.807
7776	1.807
12977	1.651
13865015	0.0
9354	0.0
12450	1.651
693	0.0
278	0.0
13835550	0.0
13835336	0.0
10694	0.5
9480	0.0
11723	0.0
6308	1.890
64095	1.442
11099	3.302
7957	0.0
11109	3.614
12209	3.614
6121	0.0
6108	0.0
7737	0.0
7827	3.181
14512	0.0
8543	0.0
7770	1.807
1095	0.0
6104	0.0
12011	3.135
175	0.0
8896	0.0
7782	1.5
7772	1.807
8560	3.839
31016	3.614
6310	1.0
7738	0.0
7815	1.919
12010	1.919
9630	2.433
2916	0.0
7739	0.0
13839553	0.0
7736	0.0
7811	1.919
171	0.0
659	0.0
11728	0.0
173	0.0
2006126	0.0
11167	1.0
10765	1.890
7604	2.942
221079	1.633
7024	1.633
11110	3.614
10730	0.0
10766	1.890
8544	0.0
10113	1.890
68268	3.839
11121	3.839
6307	1.0
29000	1.633
13854808	0.0
6127	0.0
62433	2.309
6125	0.0
11125	1.709
72268	0.0
62241	1.890
10340	1.145
6321	1.414
11871	2.874
7810	1.919
11846	1.919
13836399	1.770
6311	1.0
6313	1.0
21168808	1.145
5993	1.0
13837112	0.0
349	4.008
19100	2.004
8554	0.0
10018	0.0
1020	0.0
13837650	0.0
7837	2.004
2275	0.0
1005	1.0
7835	2.004
13854130	0.0
7791	0.0
13837537	0.0
6336	0.0
236	0.0
11832	0.0
7787	0.0
7551	0.0
29015	0.0
13835209	0.0
8903	0.0
6334	0.0
13837702	0.0
8904	0.0
11229	0.0
7790	0.0
60524	0.0
13420	0.0
121383	3.614
6330	1.0
10951	0.0
1913	0.0
13835459	0.0
10020	0.0
6134	0.0
3530	0.0
6153	0.0
11232	1.310
14893	1.633
12201	2.942
6309	1.890
14686	1.851
12446	2.942
81237	1.414
12430	3.302
7674	1.851
14966	2.309
11551	4.327
11094	3.640
8158	4.327
11222	1.890
9484	0.0
122546	2.942
7605	1.633
76541	4.008
7788	0.0
15221	4.008
7833	4.008
8569	3.651
1108	1.851
21106561	3.181
10653	1.155
11128	3.181
8525	1.155
10536	3.651
7607	2.149
13839107	1.440
11865	2.004
13839199	1.373
13839575	2.184
11866	2.004
5977	0.0
7856	3.651
7715	0.0
11863	2.004
6305	0.5
7849	4.142
10498	0.0
7852	2.071
11874	2.071
6323	0.5
7838	2.004
7016	2.309
10733	0.0
13835401	0.0
29101	1.0
7710	0.0
7688	1.040
119963	0.0
21106520	1.520
7677	0.0
13839441	0.0
9646	0.0
932	2.071
13835180	0.0
259	1.414
7851	2.071
6147	0.0
11526	0.0
13874733	1.633
11750	0.5
6333	1.0
6146	0.0
13835604	0.0
67424	1.191
13884495	0.0
68156	0.0
61471	0.0
5439	1.0
10772140	0.0
72718	0.0
6331	1.0
4200	0.0
10464	1.414
1143	0.0
11787	0.0
62181	0.0
1664	0.0
234	0.0
61632	2.309
6148	0.0
84221	2.942
67620	1.851
6340	0.0
18792	4.327
121154	3.640
11086	1.851
121113	1.851
15438	1.969
454272	3.640
121640	1.333
14751	2.004
14672	0.0
11106	4.146
21073	3.640
6163	2.378
7219	2.004
7706	1.807
126201	3.640
21106560	1.851
2803	0.0
29025	4.142
10465	1.0
21105905	1.770
7022	1.155
7463	2.0
7244	1.851
7242	1.671
55123	1.953
7850	2.071
11095	2.621
11025	2.804
13840	0.0
11838	0.0
29026	2.071
7878	1.988
11029	3.181
21106032	0.0
7238	1.341
30349	1.414
6326	0.0
7701	1.651
13872667	0.333
14840	4.250
13851383	0.0
59607	0.0
10054	0.0
6967	2.746
12814	1.145
14349	2.125
7026	0.0
7765	0.0
10053	0.0
6165	1.890
69736	0.0
8574	2.125
6170	0.0
8909	0.0
733	0.0
60839	0.0
21997	0.0
15117	0.0
13835861	1.0
13835772	1.373
14608	1.040
13835579	0.0
10328	0.0
13839416	0.0
69525	1.414
6164	1.5
10988	0.0
21106481	0.0
18801	0.0
61810	1.414
737	0.0
5050	0.0
4418329	0.25
773	0.0
2070	0.0
3596	0.0
