Compound Id	AutocorrelationMass [ATSm3]
291	0.0
6084	0.0
11148	0.0
855	0.0
864	0.0
6089	0.0
6088	0.0
6094	1.0
6085	0.0
6103	2.670
7956	1.0
682	1.332
6100	10.566
6087	0.0
654	1.0
6101	1.166
6086	0.0
7954	1.0
6097	2.952
7555	2.0
1004	2.332
172	1.332
6092	6.653
7560	3.670
11729	3.670
31029	11.566
6102	1.166
5834	3.836
10046	12.322
7556	2.0
9644	3.556
11151	6.653
7712	3.0
6111	0.0
10437	3.952
3168	3.664
7721	4.670
6114	0.0
13837190	3.774
9233	6.340
7577	2.774
21171407	11.566
7566	2.166
258	3.332
13835977	2.166
6093	19.637
7728	3.664
512	2.332
21106015	4.284
7716	3.166
9990	2.0
13836021	3.498
6106	111.639
7713	3.0
21106179	7.506
13836674	3.952
6124	6.340
11835	4.664
7714	4.952
7553	7.653
1114	3.0
7732	3.664
11833	4.332
7711	8.653
6138	2.332
7717	3.166
7557	2.0
11807	3.0
7786	10.679
11834	5.670
256	3.332
7767	4.0
8894	2.0
3644	3.664
7559	2.332
11830	13.566
7567	2.166
7734	4.107
6040	4.332
7776	5.670
12977	3.332
13865015	5.340
9354	2.914
12450	3.332
693	1.553
278	1.774
13835550	2.332
13835336	2.498
10694	4.113
9480	1.360
11723	21.132
6308	4.0
64095	3.0
11099	3.0
7957	3.0
11109	4.0
12209	4.0
6121	6.904
6108	7.128
7737	5.664
7827	8.340
14512	7.340
8543	6.904
7770	4.166
1095	8.340
6104	8.713
12011	8.340
175	3.664
8896	5.0
7782	5.107
7772	4.332
8560	5.0
31016	4.0
6310	4.166
7738	5.664
7815	6.670
12010	14.566
9630	6.439
2916	44.258
7739	8.340
13839553	3.664
7736	5.332
7811	5.166
171	4.439
659	3.664
11728	2.720
173	4.052
2006126	6.949
11167	2.0
10765	4.0
7604	5.0
221079	5.0
7024	7.0
11110	4.0
10730	6.904
10766	4.0
8544	5.0
10113	4.0
68268	5.0
11121	5.0
6307	9.653
29000	5.332
13854808	6.439
6127	8.216
62433	8.340
6125	14.616
11125	6.107
72268	4.952
62241	4.0
10340	7.996
6321	4.664
11871	12.679
7810	10.653
11846	5.166
13836399	6.996
6311	4.166
6313	4.332
21168808	12.009
5993	4.553
13837112	5.284
349	6.0
19100	15.566
8554	6.664
10018	7.439
1020	6.332
13837650	5.904
7837	6.332
2275	5.439
1005	5.439
7835	6.166
13854130	9.604
7791	6.332
13837537	6.997
6336	5.771
236	6.0
11832	23.132
7787	6.0
7551	13.305
29015	7.328
13835209	4.664
8903	6.692
6334	5.052
13837702	4.332
8904	6.665
11229	5.881
7790	8.323
60524	4.664
13420	5.218
121383	4.0
6330	5.052
10951	8.385
1913	5.384
13835459	6.665
10020	12.679
6134	334.916
3530	5.799
6153	15.012
11232	4.0
14893	7.0
12201	5.0
6309	4.0
14686	8.0
12446	5.0
81237	15.305
12430	5.0
7674	8.0
14966	16.305
11551	6.0
11094	6.0
8158	6.499
11222	4.0
9484	12.251
122546	5.0
7605	6.952
76541	6.0
7788	6.0
15221	6.0
7833	6.0
8569	7.664
1108	8.0
21106561	5.332
10653	6.439
11128	8.340
8525	6.771
10536	10.340
7607	5.664
13839107	8.660
11865	7.952
13839199	8.499
13839575	8.328
11866	6.166
5977	26.139
7856	7.332
7715	10.604
11863	11.653
6305	20.958
7849	7.0
10498	5.118
7852	8.670
11874	16.566
6323	6.616
7838	6.332
7016	5.664
10733	34.698
13835401	5.665
29101	4.166
7710	14.305
7688	8.831
119963	6.998
21106520	8.332
7677	8.332
13839441	5.664
9646	6.0
932	7.332
13835180	6.328
259	6.439
7851	7.166
6147	11.009
11526	7.323
13874733	8.332
11750	6.771
6333	5.439
6146	6.996
13835604	5.997
67424	8.692
13884495	3.332
68156	5.498
61471	7.665
5439	7.213
10772140	7.390
72718	7.048
6331	5.052
4200	10.704
10464	6.052
1143	4.467
11787	8.997
62181	9.219
1664	8.665
234	6.605
61632	5.677
6148	17.956
84221	6.0
67620	8.0
6340	6.0
18792	6.0
121154	6.0
11086	8.0
121113	8.0
15438	9.0
454272	6.0
121640	5.0
14751	9.0
14672	7.996
11106	7.0
21073	6.0
6163	7.0
7219	9.0
7706	7.771
126201	6.0
21106560	9.332
2803	7.332
29025	7.0
10465	11.971
21105905	9.332
7022	6.439
7463	7.771
7244	10.163
7242	9.499
55123	8.107
7850	8.952
11095	6.664
11025	6.664
13840	4.664
11838	6.0
29026	7.166
7878	8.996
11029	7.664
21106032	7.904
7238	9.664
30349	6.439
6326	17.568
7701	7.439
13872667	8.390
14840	8.0
13851383	10.670
59607	64.216
10054	11.855
6967	10.0
12814	10.218
14349	9.670
7026	7.664
7765	15.305
10053	22.958
6165	7.996
69736	9.499
8574	8.332
6170	8.328
8909	8.0
733	6.328
60839	6.025
21997	9.499
15117	13.343
13835861	7.831
13835772	10.664
14608	10.859
13835579	6.332
10328	29.796
13839416	6.664
69525	7.218
6164	7.332
10988	9.664
21106481	4.332
18801	6.498
61810	6.439
737	5.771
5050	15.005
4418329	11.140
773	5.692
2070	13.423
