Compound Id	VAdjMa
454272	3.807
121640	3.585
14751	4.0
14672	3.585
11106	4.0
21073	3.807
6163	3.585
7219	4.0
7706	3.807
126201	3.807
21106560	4.0
2803	3.585
29025	4.170
10465	3.585
21105905	4.0
7022	3.585
7463	3.807
7244	4.0
7242	4.0
55123	4.170
7850	4.170
11095	3.807
11025	3.807
13840	3.322
11838	3.585
29026	4.170
7878	4.322
11029	4.0
21106032	3.585
7238	4.0
30349	3.585
6326	3.322
7701	3.807
13872667	3.585
14840	4.322
13851383	4.0
59607	3.322
10054	3.322
6967	4.0
12814	3.807
14349	4.322
7026	3.585
7765	3.585
10053	3.322
6165	3.585
69736	4.0
8574	4.322
6170	3.585
8909	4.0
733	3.585
60839	3.322
21997	4.0
15117	4.0
13835861	3.585
13835772	4.0
14608	4.0
13835579	4.0
10328	4.0
13839416	4.0
69525	3.807
6164	3.585
10988	4.0
21106481	3.585
18801	4.0
61810	3.585
737	3.322
5050	3.322
4418329	3.807
773	3.322
2070	3.585
3596	3.322
11795	3.807
13220	3.322
10775	3.585
10755	3.807
16689	3.807
11055	3.807
7619	3.807
10737	3.585
69505	4.0
11056	3.807
7385	4.170
14752	4.170
7475	4.0
7761	4.0
10777	3.585
63026	3.807
7626	3.807
17558	4.170
12924	3.585
7515	4.0
10776	3.585
55090	3.585
21106526	3.807
7027	3.585
8490	3.807
14679	3.807
12809	4.322
13864773	4.0
7387	4.170
11998	3.807
11763	3.807
6119	3.0
21170543	4.170
8141	3.585
12810	4.459
21106016	3.807
6341	3.585
13860641	4.170
10364	4.0
21106583	4.459
9614	3.807
16268	4.322
7514	4.0
13875281	4.0
15846	4.322
11170	3.322
8157	3.807
11087	3.807
7391	4.170
13875320	4.0
13619	4.459
7465	3.807
6248	3.807
55085	3.807
29036	3.0
15480	4.459
5889	3.807
8552	4.0
55110	4.170
21106133	3.585
13860775	4.170
7882	4.459
13838404	3.0
8576	4.459
11909	3.585
11875	4.170
19231	4.0
7678	3.807
11530	3.585
361265	4.170
62737	4.170
447	4.170
15443	4.0
66464	3.807
6728	4.170
971	3.807
62577	3.807
66754	3.807
10301338	3.322
12640	3.585
21069	3.807
10008	3.807
177126	3.585
21111768	3.807
87514	3.807
10989	4.0
2016737	4.0
7225	4.0
8524	3.585
1013221	3.807
11107	4.0
21349	3.807
2005898	3.585
8537	3.807
5978	3.322
1477	3.807
11694	4.0
6332	3.322
2005963	3.807
7690	3.807
7683	3.807
13835293	3.807
61707	3.585
2005897	3.807
12225	3.585
66578	3.585
11244	3.585
1414905	3.807
60308	3.807
26072	4.0
12444	3.807
17801	3.807
10759	4.0
15794	3.807
11064	4.0
11370	4.0
18604	4.0
6149	3.322
66568	4.0
6156	3.322
7334	4.322
10420	4.170
13400	4.0
7419	4.322
25609	4.322
10571	3.807
14729	4.0
7621	3.807
21111805	4.170
10534	3.807
70705	4.170
14753	4.322
12807	4.322
7627	3.807
11410	4.170
21111882	4.170
21132380	4.0
13839109	4.170
13471	4.322
7672	3.807
7641	4.0
7689	3.807
7676	3.807
21106169	3.585
13863629	3.807
11062	4.0
13248	4.459
6042	3.322
8335	4.322
7673	3.807
13860692	4.0
10001	3.807
7881	4.459
11655	4.322
11783	3.807
11765	4.0
13856579	4.0
28777	4.0
7802	4.170
67360	4.459
13860335	4.0
11210	4.0
7890	4.585
11077	4.0
7803	4.170
7229	4.0
13842613	4.0
13835895	4.322
7883	4.459
630	3.585
9349	4.0
11862	4.0
21106134	4.170
13876621	4.0
13881329	4.170
9917	3.585
21105871	4.0
1031	3.585
7521	4.0
7235	4.0
6726	4.170
1071	4.322
11063	4.0
287294	4.0
60121	4.322
59438	4.0
12150	3.322
12144	3.807
61553	4.170
7611	3.585
14991	4.0
59556	4.0
13835151	4.0
9350	4.0
13844	3.807
96573	4.0
11066	3.585
62628	4.322
9357	3.585
66996	3.807
14609	4.0
10432	4.0
1479	4.0
7610	3.585
11708	4.0
10467	3.807
8882	4.0
7651	4.0
764	4.0
653	3.807
392	4.0
24633	4.0
9611	3.585
5705	4.0
11757	3.807
69826	4.170
13450	4.170
7747	4.0
11603	4.170
7628	3.807
7694	4.322
7065	4.0
13837280	3.322
16383	4.170
8568	4.322
7794	4.170
24634	4.0
21105900	4.170
8514	4.170
14205	4.170
11660	4.170
19110	4.459
15432	4.170
11741	4.170
21896	4.459
13875230	4.0
6406	3.807
13840690	4.0
11041	4.0
17474	3.807
13875392	4.0
7891	4.585
12067	4.0
13402	4.170
16486	4.0
6252	3.807
6135	3.0
10236	4.170
9228	4.0
5730	3.322
8160	3.807
13673	4.459
13875180	4.0
7013	3.585
7224	4.0
11180	3.807
12221	4.585
7392	4.170
7903	4.7
63871	4.170
11882	4.7
21106525	4.170
13851576	4.0
7893	4.585
7894	4.585
19108	4.7
13869480	4.170
924	4.170
13840647	4.170
13875160	4.0
6409	4.0
6654	4.0
11057	3.807
6630	4.170
62314	4.170
59426	4.170
370	4.322
7007	3.585
17221	4.170
14890	3.585
7901	4.7
78543	4.0
13875258	4.0
7241	4.0
13849	4.0
9563	4.170
15708	4.322
13875432	4.0
21111781	4.322
14436	4.459
13875219	4.0
7795	4.170
21106513	3.585
28982	4.170
18685	4.459
13839174	4.170
78	4.0
13860491	4.170
62877	4.170
13868660	4.0
8665	4.170
13869414	4.170
11021	4.170
7519	4.0
13842573	4.0
11242	3.585
333	4.170
7480	4.0
13869339	4.0
62226	3.807
13839151	4.170
59439	4.0
7236	4.0
11038	4.0
6991	4.170
16257	4.0
13646	4.170
11350	4.170
7634	3.807
9849	4.0
10955	3.807
6983	4.170
10251740	4.0
6652	4.0
1131173	3.807
9546	4.0
7632	3.807
1013196	3.585
23718	3.807
11179	3.807
10795	4.0
10445	4.0
10742	4.0
7657	4.170
6338	3.322
8659	4.322
7248	4.170
8531	4.322
11818	4.0
61026	3.322
10428	4.459
10253	4.322
11911	3.585
11790	4.459
13040	4.322
7509	4.459
13473	4.322
12829	4.322
21242799	4.170
13451	4.322
14888	4.322
6176	3.807
8013	3.807
13032	4.322
21106562	4.170
7448	4.322
21168731	4.0
13875381	4.170
61200	4.170
7879	4.322
11607	4.170
13839308	4.170
7129	4.170
16887	4.322
8579	4.7
7900	4.7
7744	4.0
11879	4.322
6628	4.170
21106155	4.322
21111850	4.170
11883	4.807
7866	4.459
13881571	4.170
9360	4.0
14787	4.170
12451	4.0
13856009	4.170
13848467	4.322
8138	4.322
9326	4.0
13644	4.170
6677	4.322
70682	4.322
72625	4.170
7132	4.170
13835630	4.322
12060	4.322
66344	4.170
6990	4.170
21105859	4.322
6985	4.170
66551	4.459
8098	4.322
74169	4.170
191427	4.322
21106167	4.170
7135	4.170
11091	4.0
6277	4.170
207215	4.170
7915	4.807
6177	3.807
13861	4.170
21168837	4.0
15526	4.0
13033	4.322
67466	4.585
7388	4.170
14165	4.170
10649	4.0
13866817	4.0
7635	3.807
14163	4.170
21111896	4.322
4642	4.322
11500	4.0
25942	4.322
21105878	4.322
5704	4.322
8911	4.585
25757	4.0
65689	4.170
13836283	4.0
16011	4.170
6253	3.807
24133	4.322
16237	4.0
60497	4.170
11651	4.322
7518	4.0
21106018	4.170
60662	4.0
73531	4.459
63882	4.0
12823	4.170
34095	4.585
56234	4.170
63307	4.170
87265	4.170
21844	4.170
12821	4.170
11181	3.807
521915	4.0
22006	4.170
12822	4.170
13868640	4.0
63180	4.322
9964	4.322
8852	4.322
10471	3.807
16931	4.322
13837582	4.0
13837760	4.0
5975	3.807
4878	4.0
12478	4.170
123	4.170
11022	4.322
8528	4.0
11080	4.0
68939	4.170
68309	4.0
63658	4.0
14346	4.170
68282	4.322
5408	4.322
5596	4.0
11489	4.322
62546	4.0
1017	4.170
13421	4.170
26065	4.170
21998	4.0
26066	4.170
7581	4.0
17976	4.170
26068	4.170
7580	4.0
15532	4.322
9478	4.170
13231	4.7
21106102	4.170
63017	4.459
9903	4.170
73565	4.170
7511	4.585
21106174	4.170
7659	4.170
6977	4.170
13865426	4.170
6794	4.459
20521	4.7
5931	4.170
21106522	4.170
21111905	4.170
6883	4.322
13622	4.807
13869451	4.0
11073	4.0
9328	4.170
6143	3.322
21111798	4.170
7908	4.7
13870160	4.459
12061	4.322
11930	4.0
21105937	4.322
21171406	4.0
17428	3.807
61765	4.322
6974	4.0
31931	4.170
11511	4.170
13438	4.0
15431	4.170
11517	4.0
13837686	4.0
13854818	4.459
10935	4.0
21106578	4.170
11885	4.907
37466	3.807
67735	4.585
17383	4.170
60103	4.322
7871	4.585
23643	4.807
13869434	4.170
12972	4.585
11432	4.459
26091	4.322
13860633	4.0
81759	4.459
6881	4.322
7961	3.585
13839123	4.170
21168833	4.322
29080	3.807
7437	4.170
9910	4.170
21111816	4.0
8873	4.170
6951	4.170
13875441	4.0
2863	4.585
13626	3.807
6788	4.459
11485	4.322
19037	4.170
11433	4.459
477171	4.459
7917	4.907
72054	4.459
21111785	4.322
17163	4.322
69446	4.322
13254	3.807
10790335	3.807
21106019	4.170
8319	4.459
63447	4.0
126037	4.322
20151	4.322
21159424	4.322
6774	4.459
10857	4.170
69896	4.170
21112332	4.322
61802	4.170
13839110	4.170
2005824	4.585
9564	4.170
6988	4.170
6633	4.170
24729	4.322
100	4.170
26031	3.807
13839128	4.170
75563	3.807
10181341	4.322
6160	3.585
11460	4.322
15420	4.459
60129	4.322
4962	4.170
9908	4.170
96816	4.170
11663	4.170
72534	4.170
12173	3.585
8876	4.322
8070	4.322
13839080	4.170
6790	4.459
11662	4.170
56139	4.459
880	4.322
5242	3.807
10250	4.0
4963	4.322
10254	4.322
589165	4.322
12480	4.170
1013337	3.807
3635	4.322
20732	4.0
61354	4.170
60191	4.170
352	4.170
9612	3.807
6191	4.0
14830	3.807
18688	4.170
13038	4.322
11919	4.170
7507	4.459
7183	4.322
10355	4.322
7088	4.322
6287	4.459
13850405	4.459
21106521	4.170
6342	3.585
13861934	3.585
17481	4.322
6998	4.322
3973	4.0
60340	4.585
8097	4.322
13857694	4.0
73564	4.170
13875377	4.0
13837988	4.0
10239201	3.807
6780	4.322
12230	4.0
13848808	4.459
13063	4.585
9844	4.322
24142	4.907
6949	4.170
13861158	4.0
16377	4.459
7916	4.907
21105936	4.322
13875212	4.0
62402	4.459
21171515	4.170
61797	4.459
67462	4.585
21105889	4.459
10540	5.0
13848341	4.322
21153	4.7
29031	4.907
25119	4.585
13858096	4.459
11650	4.322
14507	4.322
75479	4.170
10648	4.322
7888	4.7
1072	4.807
21106470	4.322
211145	4.322
60136	4.170
15310	4.322
61428	4.322
11556	4.322
21168838	4.322
81705	4.322
12465	4.0
21105848	4.459
21109330	4.0
13837787	4.322
4209	4.170
9327	4.170
11891	5.0
21111804	4.585
8855	4.322
25968	4.322
13013	4.0
65745	4.170
10333	4.170
21111842	4.170
21394	4.322
13864445	4.170
70868	4.0
14390	4.322
221355	4.170
62582	4.322
7185	4.322
124526	4.459
62368	4.322
28973	4.585
16094	4.0
26799	4.170
21111774	4.585
61036	3.807
6852	4.585
62581	4.322
6999	4.322
17687	4.170
65682	4.170
10831	4.585
13860434	4.459
72056	4.807
7143	4.322
70511	4.459
16095	4.0
61585	4.322
32002	4.322
11413	4.170
72416	4.0
10892	4.459
11185	4.0
59433	4.322
10004	4.0
8867	4.170
21105795	4.170
1668	4.170
97850	4.322
10298354	4.459
21105699	4.585
4489	4.0
11673	4.322
238	4.170
2241	4.170
7951	4.459
911	4.170
13262	4.170
993	4.170
6995	4.170
21125563	4.322
6674	4.322
69983	4.170
8066	4.170
2015070	4.322
62423	4.322
58489	4.807
1078	4.0
70865	4.170
11477	4.459
11672	4.322
913	4.170
3268	4.170
10796	4.0
26070	4.170
12199	4.170
387	3.585
7073	4.322
15468	4.459
13439	4.170
7670	4.322
21105987	4.585
6656	4.459
13885245	4.585
13837281	3.585
7876	4.907
13882337	4.170
21106517	4.170
11412	4.170
26801	4.459
21159680	4.322
9078	4.459
83703	4.170
13876103	4.585
59482	4.585
6657	4.459
12044	4.7
21105867	4.459
11889	5.0
21106014	4.170
21106112	4.585
21111819	4.170
21108245	4.585
67835	4.459
17019	5.087
60586	4.585
21111817	4.170
21171496	4.170
11892	5.087
10800462	3.807
10771160	4.7
61434	4.459
21105932	4.459
69057	4.0
16685	4.459
6862	4.7
63909	4.322
11510	4.170
85185	4.170
21865	4.170
6479	4.322
64147	4.585
21106008	4.585
8140	4.170
3756	4.807
62236	4.459
20548	4.585
12818	4.170
15622	4.322
71784	4.170
13869655	4.170
18707	4.170
4611	4.585
11778	4.170
69628	4.170
13873600	4.322
15440	4.170
9900	4.459
68896	4.170
10772050	3.807
65	4.170
15317	4.322
6954	4.322
13667	4.459
11970	4.459
60848	4.907
13860817	4.170
12229	3.807
12675	4.585
11083	4.170
10881	4.459
97904	4.170
6481	4.322
13875161	4.322
6621	4.322
11327	4.585
1847	4.459
14836	4.7
8154	4.585
11509	4.170
13869661	4.459
63459	4.322
65701	4.322
10322	4.459
71655	4.170
62466	4.322
6739	4.459
6480	4.322
723	4.170
21106518	4.322
64111	4.322
7189	4.322
11417	4.459
7140	4.322
67879	4.322
11263	4.170
21106017	4.322
10895	4.459
8341	4.459
63931	4.459
7589	4.170
13835557	4.170
6943	4.322
62682	4.459
7797	4.170
29129	4.0
62532	4.322
3708	4.322
8438	4.322
64644	4.322
58563	4.322
62485	4.322
7190	4.322
68568	4.322
953	4.322
6787	4.459
132	4.322
571424	4.459
58968	4.170
9128	4.322
11588	4.322
452568	4.322
7090	4.322
21171506	4.322
10245	4.322
13865630	4.585
11246	4.0
7430	5.0
13448	4.322
21111758	4.459
12831	4.322
14942	5.0
6735	4.459
62359	4.459
21108549	4.322
7847	4.907
12674	4.585
62938	4.807
20140	4.459
10273	4.459
15644	4.322
11824	4.585
61196	4.322
21723	5.087
66365	4.322
62618	4.585
73658	4.807
7921	5.087
13867055	4.0
11304	4.807
13835126	4.322
69792	4.170
21111776	4.322
13881395	4.170
78722	4.459
21170125	4.170
33137	4.322
11145	5.170
6574	4.807
73537	4.459
14309	4.170
7175	4.459
13859497	4.459
14956	4.322
1306	4.807
13835344	4.459
13258	4.0
17720	4.807
33621	4.322
66385	4.459
11507	4.170
12013	4.907
6023	4.322
7186	4.322
776	4.170
21111723	4.585
62471	4.459
10303	4.322
14348	5.170
258907	4.459
10894	4.459
21159611	4.7
14918	4.322
12690	4.7
61763	4.585
19669	4.585
60464	4.7
60093	4.7
7662	4.170
53706	4.459
11332993	4.459
21106121	4.807
13868642	4.322
6828	4.585
70309	4.585
13867714	4.585
10248	4.322
79453	4.459
12669	4.585
59562	4.322
6878	4.322
7199	4.459
21112367	4.322
39404	4.322
9454	4.459
9218	4.459
11781	4.322
17347	4.322
11638	4.459
7740	4.322
217532	4.459
70512	4.459
12244	4.322
60032	4.322
62536	4.585
72274	4.322
6950	4.170
18107	4.459
11971	4.322
8998	4.322
1928	4.585
10977	4.459
91446	4.322
11585	4.459
11589	4.459
62484	4.459
63310	4.322
11776	4.170
23422	4.0
10380	4.459
7176	4.459
8382	4.322
88942	4.459
638258	4.459
13036	4.322
6724	4.459
11289	4.459
11626	4.459
13846959	4.322
10396	4.459
10243171	4.459
124	4.459
191	4.322
9225	4.459
81061	4.322
10972	4.322
11369	4.322
11773	4.322
10297844	4.459
6482	4.459
11576	4.459
10256859	4.459
73183	4.585
68122	4.459
5593	4.170
11587	4.322
608157	4.322
68837	4.459
5878	4.459
10181338	4.459
13257	4.0
62884	4.322
75095	4.459
1446	4.459
20160	4.459
62307	4.585
2005830	4.170
6079	4.322
10980	4.322
13866746	4.459
61190	4.459
31082	4.459
58333	4.459
6942	4.322
7301	4.7
21112244	4.322
63002	4.585
12045	4.7
15603	4.7
7300	4.7
8187	4.322
15410	4.7
67145	4.7
63057	4.459
7925	5.170
21111810	4.170
62633	5.170
7302	4.7
11372	4.0
67268	4.322
16913	5.248
67803	4.7
11573	4.459
11895	5.248
21278	4.459
21159579	4.585
6585	4.585
65704	4.585
6957	4.459
55242	5.0
11353	4.170
124512	4.807
61790	4.322
21106584	4.459
10966	4.459
13669	4.459
21106577	4.322
73763	4.585
59691	4.459
12047	4.7
21108577	4.585
6748	4.7
21105998	4.459
510851	4.170
10621	4.585
60092	4.585
62483	4.459
11003	4.7
6835	4.7
72918	4.7
15016	5.248
12259	4.459
63503	4.585
10539	5.0
11354	4.170
11488	4.322
62656	4.585
21111840	4.322
13029	4.322
66663	4.459
13839012	4.7
7928	5.248
60259	4.585
5966	4.585
73125	4.322
32882	4.322
11450	4.585
12586	4.807
13668	4.459
77230	4.907
7001	4.322
31264	4.322
14948	4.585
62390	4.585
12830	4.322
14690	4.585
60900	4.7
2972	4.170
11009	4.459
11584	4.459
8381	4.322
58331	4.459
13854242	4.585
10897	4.459
72141	4.585
3637837	4.459
63495	4.585
73626	4.585
72466	4.459
13846663	4.459
72148	4.585
68265	4.322
73512	4.459
61199	4.585
62698	5.0
15093	4.459
376	4.459
15244	4.322
10298355	4.322
11484	4.322
21106900	4.585
1583	4.322
50	4.322
8127	4.585
67229	4.459
13846749	4.585
61279	4.322
15663	4.585
9574	4.322
9547	4.322
284794	4.322
5622	4.585
9965	4.585
7805	4.459
6175	3.807
7279	4.585
11628	4.585
63512	4.585
121262	4.585
13476	4.459
222	4.322
6032	4.170
63328	4.585
6658	4.459
331	4.322
6675	4.322
14560	4.322
20861	4.459
7399	4.459
7141	4.322
79400	4.322
6246	4.170
10411	4.459
15753	4.585
11563	4.322
62357	4.459
7142	4.322
8155	4.585
68899	4.459
21185	4.459
11591	4.459
12055	4.585
61257	4.322
6270	4.7
7170	4.585
452969	4.322
452968	4.322
7116	4.459
6179	3.807
72051	4.807
13835108	4.807
11424	4.807
4436353	4.585
6296	4.322
15494	4.7
9425	4.322
14530	5.170
21159425	4.7
20124	4.459
15488	4.7
21171393	4.459
29024	5.087
64152	4.7
7926	5.248
77127	4.170
83365	4.459
8277	4.7
62583	4.585
21106529	4.459
7929	5.322
11434	4.459
62453	4.459
61418	4.459
1346	4.7
63533	4.807
60462	4.7
63208	4.7
12697	4.807
1688	5.0
60937	4.459
68404	4.807
21106540	4.322
70085	4.585
10237273	4.907
14340	4.459
7114	4.459
68709	4.807
21106585	4.585
55806	4.322
2973	4.585
13249	5.087
7364	4.807
6855	4.7
13272	4.459
6898	4.585
66847	4.459
15886	4.7
12840	4.585
38364	4.170
14559	4.585
12861	4.807
6620	4.459
1615	4.0
63956	4.585
27488	4.170
61381	4.585
71213	4.585
71964	4.459
15435	4.7
13848793	4.459
10446934	4.0
61542	4.322
6906	4.7
6864	4.807
15489	4.7
13490	4.7
61594	4.807
23083	4.7
70988	4.7
78578	4.322
11449	4.807
14413	4.807
6478	4.585
15418	4.322
54970	4.585
61599	4.459
6907	4.7
25276	4.322
21170959	4.459
6222	4.585
11446	4.807
7174	4.459
63319	4.459
8333	4.7
79481	4.907
60631	4.322
61749	4.585
1278	4.807
91500	4.459
8861	4.807
28829	4.585
8282	4.585
11624	4.459
15517	4.585
18799	4.585
68816	4.459
11399	4.459
4590	4.7
62467	4.322
8071	4.322
62328	4.322
1675	4.7
10025	4.585
84565	4.585
11476	4.459
13048	4.459
29091	4.322
62795	4.459
71934	4.807
7092	4.322
6707	4.459
531832	5.0
434	4.322
66572	4.585
70021	4.322
24438	4.585
6824	4.585
14869	4.585
72291	4.322
9929	4.459
5584	4.459
6854	4.7
61739	4.585
66716	4.459
2632	4.459
655	4.459
34195	4.585
8055	4.585
8111	4.807
84452	4.585
5027	4.7
5237	4.807
13846015	4.322
7069	4.459
67479	4.907
13882366	4.322
7098	4.459
2656	4.459
61311	4.585
21105876	4.907
7097	4.459
10287	4.807
21159574	4.585
22012	4.322
29023	5.170
66369	4.907
7091	4.322
13835351	4.7
71995	4.807
83338	5.087
17879	5.322
20971	4.170
21112533	4.459
76852	4.807
61383	4.7
16951	4.585
11897	5.392
9571	4.459
7325	4.459
12691	4.807
11373	4.0
61273	4.459
10407	4.907
70450	4.585
10425	5.170
10609	4.7
2388	4.807
70652	4.807
21159598	4.807
6716	4.585
9961	4.807
14582	4.7
960	5.170
11898	5.392
11421	4.459
21106172	4.322
6575	4.907
6916	4.807
71926	4.585
73945	4.585
9089	4.7
10289059	4.0
6825	4.585
11961	4.322
19862	4.7
15092	4.459
12524	4.907
12667	4.585
21168862	4.322
71672	4.807
70048	4.459
7311	4.7
62914	4.585
8807	4.585
15105	4.807
21111772	4.322
16208	4.459
6872	4.807
2915	4.7
8099	4.459
67953	4.322
62933	4.807
60263	4.807
19739	4.459
59146	4.459
60357	4.459
2179	4.7
25604	4.459
14585	4.7
19331	4.807
69970	4.170
15998	4.807
10363	4.585
72174	4.459
61561	4.585
63211	4.807
21106171	4.322
6823	4.585
532	4.585
6552	4.459
6033	4.459
2923	4.322
65785	4.807
454393	4.459
73131	4.585
5142	4.459
13846658	4.7
18708	4.459
10256	4.585
9075	4.459
65715	4.459
11580	4.459
6705	4.7
12114	4.322
15308	4.170
68579	4.459
15088	4.459
4444774	4.585
6928	4.585
6550	4.459
11595	4.585
616466	4.322
1103	4.170
19099	4.459
29090	5.087
21168888	4.585
7100	4.585
6655	4.459
12941	4.322
4445872	5.170
13837329	4.807
62501	4.807
7138	4.170
11437	4.807
6781	4.459
7914	5.170
66675	4.0
21169500	4.459
7889	5.248
205386	5.087
21733	4.585
12515	4.807
21170956	4.807
62372	4.459
11899	5.459
5374	4.322
67895	4.7
29002	4.585
21168556	4.7
8836	4.807
16109	4.585
61759	4.807
21106571	4.322
7103	4.585
60596	4.7
8862	4.807
10033	5.248
14414	4.907
11969	4.807
66759	4.585
66460	4.807
6770	4.807
6901	4.907
7119	4.459
61388	4.322
8662	5.0
21111849	4.807
63350	4.907
68350	4.459
70962	4.7
21106124	4.807
12291	4.7
59892	4.585
12696	4.807
19526	4.459
21159439	4.807
8434	4.807
7121	4.459
6757	4.459
70660	4.585
62756	4.585
16096	4.322
6834	4.7
4775	4.907
16644	4.7
7427	5.0
3581	4.459
970	4.807
6840	4.807
13493	4.807
3915	4.7
8860	4.807
11013	4.585
6592	4.7
11447	4.807
5004	4.807
5820	4.322
21106163	4.322
12274	4.585
5899	4.907
60188	4.459
78873	4.459
11475	4.585
6235	4.170
10801689	4.459
10582	4.807
11398	4.459
745600	4.585
9413	4.459
6586	4.7
64143	4.585
328957	4.459
13699	4.807
11974	4.322
17097	4.459
6856	4.7
13693	4.7
21106365	4.807
5606	4.459
12275	4.585
18	4.459
67788	4.7
5612	4.459
10986	4.585
12236	4.170
61560	4.585
61352	4.0
6845	4.807
8182	4.585
21171396	4.7
11472	4.807
24499	4.907
61101	4.585
21106146	4.322
6768	4.807
60012	4.459
7284	4.807
13856885	4.322
19816	4.907
6386	4.7
68220	5.0
28952	4.807
8058	5.0
6771	4.807
21159597	4.807
2991	4.807
12017	5.524
67790	4.7
72806	4.807
7120	4.459
13863774	4.322
74935	4.7
12307	4.807
62631	5.322
16896	4.585
10235	4.585
69150	4.807
6746	5.087
23472	4.807
5091	5.322
13090	4.807
24905	4.807
12100	5.524
7118	4.459
7355	4.907
7296	4.907
10664	4.322
123905	4.459
454604	4.585
61717	4.807
9886	4.907
955	4.322
7145	4.322
12864	4.907
8793	4.907
1118	4.585
65703	4.7
63555	5.0
453633	4.585
6601	4.807
2980	4.322
165975	4.7
453910	4.585
512092	4.7
2372	5.0
9779	4.585
16612	4.907
66916	4.807
61264	4.459
11614	4.907
71166	4.585
8470	4.7
2169	4.807
11982	4.322
200562	4.459
70280	4.322
10778469	4.585
15983	4.7
67282	4.807
9838	4.459
5816	4.459
27057	4.907
7268	4.7
10289	4.807
63453	4.170
56797	4.459
1061203	4.170
