Compound Id	BPol
12640	8.539
21069	7.517
10008	7.219
177126	16.090
21111768	7.219
87514	10.159
10989	6.424
2016737	15.578
7225	6.353
8524	10.014
1013221	11.346
11107	14.076
21349	8.066
2005898	9.546
8537	6.786
5978	13.035
1477	11.365
11694	15.396
6332	5.091
2005963	8.633
7690	7.446
7683	6.786
13835293	13.118
61707	10.137
2005897	9.066
12225	8.539
66578	4.877
11244	11.024
1414905	10.253
60308	8.406
26072	17.491
12444	15.305
17801	15.305
10759	19.678
15794	15.305
11064	19.678
11370	19.678
18604	17.491
6149	2.463
66568	15.305
6156	27.598
7334	24.937
10420	18.179
13400	19.678
7419	15.305
25609	24.051
10571	13.806
14729	15.305
7621	14.076
21111805	10.259
10534	8.746
70705	19.678
14753	21.864
12807	24.051
7627	13.806
11410	10.932
21111882	11.129
21132380	11.159
13839109	17.908
13471	15.305
7672	13.315
7641	10.932
7689	6.113
7676	5.886
21106169	6.889
13863629	7.247
11062	17.491
13248	23.377
6042	4.540
8335	15.305
7673	6.756
13860692	9.179
10001	11.890
7881	24.247
11655	15.034
11783	6.983
11765	11.242
13856579	11.186
28777	9.406
7802	18.449
67360	21.431
13860335	8.746
11210	17.491
7890	28.423
11077	11.159
7803	16.263
7229	8.972
13842613	11.159
13835895	19.137
7883	22.822
630	8.475
9349	7.102
11862	15.698
21106134	10.259
13876621	10.066
13881329	10.858
9917	7.247
21105871	8.746
1031	6.289
7521	10.932
7235	7.426
6726	11.129
1071	20.111
11063	15.305
287294	9.704
60121	12.848
59438	16.192
12150	10.878
12144	11.457
61553	7.950
7611	6.844
14991	9.406
59556	15.305
13835151	9.179
9350	6.669
13844	9.839
96573	14.872
11066	7.714
62628	19.678
9357	4.898
66996	6.340
14609	9.406
10432	9.056
1479	9.406
7610	5.331
11708	11.553
10467	12.323
8882	17.078
7651	9.632
764	6.559
653	12.777
392	6.992
24633	10.592
9611	5.033
5705	7.652
11757	15.305
69826	19.678
13450	21.864
7747	15.992
11603	13.118
7628	11.620
7694	20.365
7065	15.992
13837280	2.353
16383	15.590
8568	20.365
7794	21.431
24634	15.305
21105900	13.345
8514	15.992
14205	8.072
11660	13.118
19110	24.051
15432	8.942
11741	19.678
21896	26.237
13875230	8.072
6406	11.620
13840690	8.072
11041	14.076
17474	5.306
13875392	8.942
7891	26.237
12067	14.076
13402	21.864
16486	14.963
6252	16.867
6135	4.536
10236	13.118
9228	5.996
5730	1.680
8160	8.746
13673	17.221
13875180	6.866
7013	6.726
7224	6.126
11180	15.305
12221	26.434
7392	11.159
7903	30.703
63871	14.076
11882	30.610
21106525	11.365
13851576	8.942
7893	24.051
7894	25.009
19108	30.920
13869480	11.095
924	14.005
13840647	11.365
13875160	8.072
6409	15.850
6654	9.797
11057	12.299
6630	11.365
62314	13.429
59426	11.365
370	18.449
7007	9.336
17221	18.378
14890	7.517
7901	28.423
78543	10.932
13875258	8.942
7241	6.353
13849	9.433
9563	9.289
15708	24.056
13875432	5.886
21111781	11.620
14436	21.864
13875219	5.886
7795	17.058
21106513	6.171
28982	10.932
18685	21.864
13839174	10.932
78	6.353
13860491	11.365
62877	13.158
13868660	8.383
8665	10.662
13869414	11.095
11021	10.932
7519	7.189
13842573	6.756
11242	4.658
333	8.746
7480	13.643
13869339	6.319
62226	17.408
13839151	10.932
59439	9.036
7236	12.025
11038	9.253
6991	9.612
16257	10.817
13646	14.232
11350	8.746
7634	8.205
9849	7.247
10955	8.042
6983	8.746
10251740	7.247
6652	7.611
1131173	10.339
9546	11.550
7632	8.177
1013196	8.633
23718	15.305
11179	15.305
10795	19.678
10445	19.678
10742	19.678
7657	18.179
6338	6.722
8659	25.956
7248	10.932
8531	15.305
11818	15.305
61026	5.073
10428	22.552
10253	15.305
11911	3.866
11790	22.552
13040	15.305
7509	22.552
13473	15.305
12829	15.305
21242799	10.259
13451	24.051
14888	15.305
6176	14.076
8013	8.087
13032	15.305
21106562	11.129
7448	15.305
21168731	9.166
13875381	10.259
61200	8.855
7879	17.790
11607	8.312
13839308	8.312
7129	10.932
16887	15.305
8579	28.620
7900	27.750
7744	12.848
11879	14.438
6628	8.506
21106155	13.281
21111850	10.259
11883	32.796
7866	20.636
13881571	10.858
9360	6.669
14787	16.879
12451	15.305
13856009	9.930
13848467	12.848
8138	11.252
9326	6.669
13644	9.930
6677	13.118
70682	20.071
72625	10.352
7132	9.704
13835630	18.378
12060	13.118
66344	9.179
6990	8.506
21105859	12.848
6985	8.506
66551	20.636
8098	8.972
74169	9.376
191427	15.345
21106167	8.312
7135	14.076
11091	10.662
6277	13.118
207215	9.433
7915	30.610
6177	11.890
13861	6.236
21168837	11.553
15526	12.087
13033	10.662
67466	19.137
7388	9.270
14165	8.072
10649	12.307
13866817	5.213
7635	6.018
14163	8.072
21111896	9.586
4642	8.475
11500	9.489
25942	13.281
21105878	14.764
5704	12.912
8911	26.237
25757	5.440
65689	8.942
13836283	7.426
16011	8.942
6253	13.035
24133	9.632
16237	5.440
60497	9.795
11651	12.848
7518	6.083
21106018	8.072
60662	4.346
73531	12.415
63882	11.548
12823	8.072
34095	24.051
56234	8.746
63307	8.942
87265	10.014
21844	9.376
12821	6.126
11181	9.704
521915	7.444
22006	8.506
12822	6.559
13868640	6.953
63180	10.662
9964	10.932
8852	7.879
10471	5.856
16931	10.932
13837582	7.426
13837760	6.559
5975	9.406
4878	6.559
12478	6.126
123	7.517
11022	10.932
8528	7.652
11080	6.992
68939	8.623
68309	10.662
63658	9.270
14346	8.177
68282	6.126
5408	11.365
5596	6.992
11489	10.292
62546	11.982
1017	8.404
13421	21.864
26065	21.864
21998	17.491
26066	21.864
7581	17.491
17976	21.864
26068	21.864
7580	17.491
15532	12.445
9478	16.263
13231	35.127
21106102	14.494
63017	19.963
9903	10.932
73565	22.751
7511	24.738
21106174	13.345
7659	13.118
6977	13.118
13865426	14.764
6794	18.378
20521	28.423
5931	21.240
21106522	10.662
21111905	7.399
6883	11.620
13622	30.610
13869451	6.319
11073	9.253
9328	7.212
6143	2.550
21111798	6.889
7908	25.426
13870160	11.159
12061	10.499
11930	18.036
21105937	11.620
21171406	8.383
17428	7.046
61765	9.704
6974	6.756
31931	7.399
11511	9.139
13438	14.076
15431	8.942
11517	8.205
13837686	5.886
13854818	11.159
10935	9.253
21106578	11.365
11885	34.983
37466	9.533
67735	25.009
17383	12.848
60103	12.777
7871	25.009
23643	29.381
13869434	11.365
12972	25.009
11432	11.159
26091	9.988
13860633	7.189
81759	16.950
6881	11.890
7961	4.540
13839123	10.932
21168833	12.175
29080	15.222
7437	7.399
9910	13.306
21111816	7.189
8873	8.702
6951	8.839
13875441	6.756
2863	22.822
13626	14.951
6788	10.932
11485	13.536
19037	14.273
11433	11.159
477171	18.646
7917	32.796
72054	16.950
21111785	11.846
17163	10.592
69446	8.746
13254	7.084
10790335	9.9
21106019	6.844
8319	9.179
63447	12.912
126037	10.809
20151	10.422
21159424	10.422
6774	14.764
10857	5.213
69896	12.578
21112332	10.228
61802	9.139
13839110	10.932
2005824	24.324
9564	8.746
6988	5.213
6633	5.213
24729	8.312
100	8.746
26031	15.417
13839128	10.932
75563	7.416
10181341	9.704
6160	7.150
11460	11.457
15420	14.764
60129	10.422
4962	8.746
9908	9.612
96816	11.242
11663	5.453
72534	9.179
12173	4.418
8876	8.746
8070	9.704
13839080	8.746
6790	9.179
11662	6.323
56139	12.848
880	11.457
5242	8.136
10250	7.611
4963	7.950
10254	10.137
589165	9.886
12480	11.819
1013337	8.318
3635	8.610
20732	8.044
61354	11.819
60191	11.462
352	6.559
9612	7.609
6191	7.218
14830	24.572
18688	18.179
13038	15.305
11919	36.344
7507	22.552
7183	15.305
10355	15.305
7088	15.305
6287	30.584
13850405	13.806
21106521	7.627
6342	3.866
13861934	1.920
17481	21.864
6998	16.680
3973	9.535
60340	22.149
8097	13.118
13857694	5.213
73564	11.186
13875377	6.083
13837988	5.213
10239201	5.660
6780	8.972
12230	6.083
13848808	11.620
13063	13.118
9844	15.305
24142	32.796
6949	8.746
13861158	6.574
16377	14.033
7916	32.993
21105936	12.848
13875212	6.953
62402	14.033
21171515	11.129
61797	15.231
67462	19.137
21105889	13.806
10540	37.169
13848341	16.680
21153	27.195
29031	31.568
25119	17.491
13858096	12.053
11650	10.112
14507	8.036
75479	11.984
10648	9.315
7888	25.009
1072	28.423
21106470	9.199
211145	7.639
60136	8.506
15310	9.315
61428	11.119
11556	13.118
21168838	9.586
81705	11.365
12465	10.662
21105848	11.620
21109330	15.305
13837787	6.722
4209	11.548
9327	6.429
11891	34.983
21111804	18.866
8855	9.199
25968	8.509
13013	9.270
65745	6.559
10333	7.517
21111842	6.559
21394	10.932
13864445	4.540
70868	5.666
14390	10.932
221355	10.014
62582	10.932
7185	13.118
124526	12.415
62368	10.932
28973	17.221
16094	5.440
26799	8.072
21111774	19.137
61036	6.093
6852	12.848
62581	11.326
6999	15.305
17687	8.113
65682	8.942
10831	13.118
13860434	11.620
72056	28.423
7143	14.005
70511	10.228
16095	5.440
61585	9.499
32002	8.475
11413	6.126
72416	8.042
10892	11.620
11185	19.678
59433	7.084
10004	10.662
8867	8.539
21105795	7.517
1668	5.886
97850	15.488
10298354	13.643
21105699	11.386
4489	6.289
11673	8.475
238	7.517
2241	7.950
7951	11.890
911	8.177
13262	11.620
993	7.744
6995	6.319
21125563	11.326
6674	7.714
69983	6.319
8066	9.433
2015070	13.649
62423	16.354
58489	28.877
1078	8.475
70865	11.890
11477	11.457
11672	5.693
913	7.744
3268	7.719
10796	17.491
26070	21.864
12199	9.404
387	8.908
7073	20.365
15468	17.491
13439	21.864
7670	20.636
21105987	15.992
6656	9.508
13885245	15.992
13837281	1.680
7876	35.869
13882337	7.399
21106517	7.399
11412	7.399
26801	17.491
21159680	12.445
9078	8.855
83703	21.864
13876103	15.034
59482	16.263
6657	15.305
12044	13.118
21105867	15.305
11889	34.983
21106014	6.844
21106112	14.239
21111819	6.844
21108245	15.559
67835	12.028
17019	39.449
60586	13.806
21111817	7.714
21171496	7.710
11892	39.355
10800462	4.877
10771160	22.822
61434	16.950
21105932	15.305
69057	7.243
16685	15.197
6862	15.034
63909	16.263
11510	6.953
85185	6.779
21865	6.323
6479	9.704
64147	17.418
21106008	15.722
8140	5.213
3756	27.195
62236	26.154
20548	14.331
12818	5.453
15622	7.253
71784	7.853
13869655	5.646
18707	6.083
4611	14.076
11778	5.646
69628	7.386
13873600	14.202
15440	6.323
9900	12.578
68896	7.710
10772050	3.311
65	5.213
15317	8.123
6954	10.499
13667	13.118
11970	11.819
60848	32.796
13860817	5.646
12229	7.084
12675	10.932
11083	5.213
10881	9.406
97904	13.643
6481	6.171
13875161	13.315
6621	9.433
11327	12.777
1847	8.972
14836	26.237
8154	13.806
11509	7.386
13869661	15.197
63459	10.499
65701	12.2
10322	10.784
71655	9.994
62466	10.137
6739	8.746
6480	10.499
723	10.662
21106518	10.137
64111	7.517
7189	9.704
11417	9.406
7140	9.704
67879	8.942
11263	10.662
21106017	10.259
10895	9.406
8341	8.746
63931	9.406
7589	15.830
13835557	6.559
6943	7.517
62682	7.517
7797	10.391
29129	8.689
62532	9.866
3708	9.433
8438	7.517
64644	8.060
58563	7.950
62485	10.137
7190	9.704
68568	8.384
953	7.950
6787	8.042
132	7.517
571424	15.852
58968	6.1
9128	8.610
11588	10.014
452568	24.051
7090	9.075
21171506	16.950
10245	15.305
13865630	21.053
11246	7.414
7430	28.423
13448	24.051
21111758	13.806
12831	9.030
14942	34.983
6735	8.942
62359	14.076
21108549	6.998
7847	31.297
12674	17.491
62938	15.305
20140	14.076
10273	11.890
15644	9.9
11824	21.053
61196	6.954
21723	37.169
66365	7.639
62618	21.053
73658	28.877
7921	37.366
13867055	7.129
11304	15.305
13835126	9.030
69792	4.993
21111776	7.639
13881395	5.410
78722	14.961
21170125	5.410
33137	8.509
11145	41.542
6574	15.034
73537	14.091
14309	5.410
7175	13.806
13859497	11.349
14956	7.399
1306	22.047
13835344	13.806
13258	9.270
17720	28.817
33621	9.315
66385	9.169
11507	7.150
12013	29.381
6023	9.9
7186	9.9
776	8.312
21111723	18.866
62471	14.116
10303	9.030
14348	39.355
258907	16.313
10894	8.942
21159611	17.746
14918	7.399
12690	25.009
61763	11.386
19669	10.932
60464	17.908
60093	16.517
7662	4.540
53706	11.984
11332993	13.643
21106121	19.678
13868642	9.586
6828	10.932
70309	14.232
13867714	11.386
10248	13.118
79453	11.620
12669	11.159
59562	11.326
6878	11.326
7199	14.963
21112367	7.084
39404	7.399
9454	9.813
9218	11.567
11781	12.848
17347	15.222
11638	12.053
7740	19.678
217532	11.890
70512	9.958
12244	13.118
60032	11.326
62536	10.066
72274	5.886
6950	6.126
18107	11.620
11971	6.844
8998	6.079
1928	18.974
10977	11.620
91446	7.084
11585	12.053
11589	11.890
62484	14.116
63310	14.622
11776	7.150
23422	5.724
10380	10.137
7176	11.620
8382	9.499
88942	12.053
638258	10.319
13036	9.066
6724	9.704
11289	11.890
11626	11.457
13846959	7.155
10396	11.890
10243171	13.643
124	9.704
191	12.848
9225	11.567
81061	8.147
10972	7.714
11369	14.050
11773	5.693
10297844	11.890
6482	9.704
11576	11.890
10256859	12.053
73183	11.592
68122	10.137
5593	8.539
11587	7.277
608157	11.346
68837	9.704
5878	8.462
10181338	11.620
13257	9.270
62884	8.147
75095	11.984
1446	7.517
20160	8.817
62307	11.159
2005830	8.749
6079	6.844
10980	7.714
13866746	7.108
61190	9.185
31082	17.491
58333	11.217
6942	6.726
7301	25.804
21112244	13.315
63002	16.680
12045	13.118
15603	13.345
7300	13.345
8187	6.171
15410	15.305
67145	19.245
63057	15.738
7925	39.355
21111810	5.646
62633	37.169
7302	12.848
11372	6.452
67268	6.346
16913	43.822
67803	18.055
11573	11.816
11895	43.728
21278	11.217
21159579	18.575
6585	8.312
65704	15.992
6957	13.439
55242	33.754
11353	5.646
124512	10.499
61790	7.041
21106584	11.890
10966	15.305
13669	10.946
21106577	6.171
73763	15.722
59691	12.087
12047	13.118
21108577	15.722
6748	11.365
21105998	15.305
510851	7.847
10621	13.806
60092	15.722
62483	12.087
11003	12.685
6835	11.365
72918	17.925
15016	41.975
12259	17.491
63503	11.129
10539	31.568
11354	6.953
11488	9.704
62656	10.486
21111840	6.171
13029	4.540
66663	9.270
13839012	10.932
7928	41.542
60259	14.170
5966	9.704
73125	4.780
32882	6.171
11450	8.312
12586	37.955
13668	11.159
77230	29.743
7001	4.540
31264	9.336
14948	13.806
62390	15.722
12830	6.171
14690	11.620
60900	11.042
2972	12.144
11009	10.784
11584	11.816
8381	8.312
58331	9.270
13854242	14.239
10897	9.406
72141	12.486
3637837	9.704
63495	11.890
73626	13.806
72466	9.270
13846663	15.305
72148	11.890
68265	10.662
73512	12.713
61199	11.729
62698	32.001
15093	9.030
376	15.034
15244	8.312
10298355	8.384
11484	10.726
21106900	13.806
1583	8.384
50	9.433
8127	13.806
67229	9.9
13846749	13.806
61279	8.060
15663	11.620
9574	7.627
9547	7.627
284794	9.270
5622	15.559
9965	11.890
7805	15.128
6175	5.921
7279	16.716
11628	13.806
63512	13.806
121262	14.076
13476	9.704
222	7.950
6032	10.755
63328	11.620
6658	15.655
331	7.517
6675	10.014
14560	16.090
20861	8.580
7399	11.654
7141	7.950
79400	7.652
6246	11.982
10411	10.784
15753	15.830
11563	10.014
62357	8.972
7142	7.517
8155	11.620
68899	7.517
21185	9.9
11591	8.475
12055	11.620
61257	9.514
6270	44.008
7170	19.678
452969	24.051
452968	24.051
7116	8.402
6179	3.193
72051	15.305
13835108	25.426
11424	15.305
4436353	18.866
6296	16.263
15494	11.129
9425	6.954
14530	41.542
21159425	17.908
20124	9.169
15488	10.259
21171393	15.502
29024	35.670
64152	17.908
7926	41.739
77127	11.616
83365	8.629
8277	10.499
62583	10.066
21106529	8.357
7929	45.915
11434	8.299
62453	16.680
61418	11.620
1346	18.378
63533	15.034
60462	19.336
63208	17.908
12697	15.398
1688	26.237
60937	9.813
68404	13.281
21106540	3.866
70085	10.946
10237273	13.345
14340	11.890
7114	20.636
68709	13.118
21106585	21.451
55806	10.459
2973	24.908
13249	33.754
7364	15.305
6855	11.890
13272	12.415
6898	12.848
66847	15.502
15886	16.263
12840	13.345
38364	5.410
14559	12.578
12861	13.212
6620	8.642
1615	7.680
63956	11.186
27488	5.410
61381	9.612
71213	11.380
71964	15.222
15435	17.908
13848793	9.433
10446934	9.364
61542	10.662
6906	16.426
6864	15.034
15489	10.259
13490	15.992
61594	13.118
23083	17.746
70988	15.992
78578	7.639
11449	15.034
14413	14.005
6478	10.932
15418	14.494
54970	8.929
61599	9.227
6907	15.992
25276	7.399
21170959	8.357
6222	18.974
11446	13.118
7174	10.097
63319	7.193
8333	15.722
79481	15.992
60631	5.213
61749	10.662
1278	11.386
91500	7.737
8861	12.578
28829	18.906
8282	8.746
11624	9.704
15517	11.548
18799	9.293
68816	7.737
11399	11.890
4590	17.746
62467	7.277
8071	6.844
62328	7.277
1675	13.806
10025	17.221
84565	10.946
11476	9.704
13048	8.384
29091	15.034
62795	10.726
71934	16.950
7092	13.468
6707	9.704
531832	19.137
434	6.844
66572	12.415
70021	8.147
24438	10.946
6824	8.746
14869	13.602
72291	5.646
9929	11.890
5584	9.704
6854	15.722
61739	8.746
66716	7.737
2632	8.029
655	12.912
34195	11.024
8055	9.179
8111	10.932
84452	8.746
5027	18.818
5237	12.799
13846015	8.176
7069	19.137
67479	27.883
13882366	6.726
7098	9.075
2656	21.594
61311	10.033
21105876	17.221
7097	9.508
10287	13.118
21159574	16.263
22012	7.041
29023	37.857
66369	17.491
7091	11.522
13835351	11.115
71995	18.449
83338	28.857
17879	43.728
20971	3.96
21112533	7.432
76852	13.806
61383	18.378
16951	10.273
11897	48.101
9571	15.331
7325	6.398
12691	13.806
11373	6.816
61273	9.075
10407	17.585
70450	9.930
10425	38.127
10609	10.112
2388	18.612
70652	18.179
21159598	19.824
6716	14.632
9961	10.932
14582	17.491
960	35.941
11898	45.915
11421	8.475
21106172	4.540
6575	16.192
6916	18.179
71926	9.930
73945	16.818
9089	11.042
10289059	3.311
6825	11.620
11961	4.973
19862	13.735
15092	9.030
12524	13.118
12667	14.076
21168862	5.843
71672	13.806
70048	14.466
7311	14.601
62914	12.077
8807	8.746
15105	18.433
21111772	4.973
16208	9.030
6872	17.908
2915	11.026
8099	8.475
67953	8.312
62933	11.890
60263	18.179
19739	15.034
59146	13.902
60357	15.488
2179	19.407
25604	7.879
14585	13.429
19331	19.824
69970	7.440
15998	13.118
10363	14.076
72174	7.710
61561	14.117
63211	19.824
21106171	7.583
6823	13.210
532	9.704
6552	8.205
6033	15.655
2923	4.780
65785	18.179
454393	8.580
73131	8.357
5142	13.902
13846658	10.932
18708	6.844
10256	9.704
9075	6.844
65715	7.517
11580	8.475
6705	12.415
12114	2.640
15308	23.435
68579	7.277
15088	7.084
4444774	9.433
6928	11.349
6550	8.042
11595	14.963
616466	10.819
1103	9.795
19099	8.569
29090	43.703
21168888	9.295
7100	19.678
6655	8.402
12941	9.404
4445872	33.754
13837329	16.680
62501	15.305
7138	6.722
11437	15.305
6781	10.824
7914	35.267
66675	41.398
21169500	8.357
7889	40.043
205386	33.484
21733	12.848
12515	13.118
21170956	13.281
62372	10.662
11899	50.288
5374	15.651
67895	10.828
29002	8.929
21168556	17.908
8836	11.159
16109	17.491
61759	16.680
21106571	3.866
7103	15.305
60596	11.984
8862	12.942
10033	38.127
14414	14.005
11969	16.680
66759	15.305
66460	16.517
6770	13.118
6901	13.806
7119	13.708
61388	6.587
8662	17.585
21111849	12.685
63350	13.806
68350	8.357
70962	16.263
21106124	12.685
12291	9.704
59892	9.139
12696	12.848
19526	9.336
21159439	13.118
8434	13.281
7121	14.019
6757	7.911
70660	18.704
62756	7.865
16096	4.093
6834	11.129
4775	21.848
16644	7.206
7427	19.137
3581	10.499
970	10.932
6840	12.848
13493	10.932
3915	10.662
8860	11.159
11013	10.946
6592	10.932
11447	15.305
5004	21.594
5820	9.0
21106163	3.866
12274	10.391
5899	15.559
60188	12.795
78873	8.170
11475	10.946
6235	11.095
10801689	6.171
10582	9.704
11398	7.911
745600	10.893
9413	7.737
6586	9.704
64143	15.738
328957	7.737
13699	15.758
11974	7.346
17097	7.911
6856	9.704
13693	15.722
21106365	12.779
5606	6.171
12275	11.457
18	7.517
67788	10.137
5612	6.171
10986	10.662
12236	8.269
61560	14.494
61352	6.516
6845	10.932
8182	8.475
21171396	11.211
11472	18.179
24499	15.034
61101	8.642
21106146	8.908
6768	12.445
60012	5.498
7284	13.045
13856885	6.832
19816	17.491
6386	21.510
68220	15.992
28952	18.179
8058	13.806
6771	12.117
21159597	19.824
2991	11.890
12017	52.474
67790	9.030
72806	21.578
7120	10.849
13863774	8.908
74935	14.764
12307	18.449
62631	42.5
16896	18.974
10235	12.685
69150	11.890
6746	14.872
23472	21.252
5091	40.313
13090	15.310
24905	12.117
12100	50.288
7118	11.719
7355	14.872
7296	13.985
10664	6.722
123905	8.773
454604	7.847
61717	17.638
9886	14.872
955	6.722
7145	7.155
12864	13.439
8793	10.932
1118	13.118
65703	12.848
63555	23.459
453633	7.847
6601	11.890
2980	12.208
165975	12.578
453910	7.847
512092	13.373
2372	20.799
9779	14.076
16612	13.212
66916	10.932
61264	6.954
11614	13.118
71166	17.688
8470	16.043
2169	21.005
11982	9.219
200562	7.879
70280	7.382
10778469	9.433
15983	12.578
67282	15.722
9838	9.270
5816	9.270
27057	16.084
7268	18.128
10289	15.722
63453	8.702
56797	9.497
1061203	8.884
14760	12.578
