Compound Id	BCUT [BCUTp-1l]
71926	3.85428
73945	6.03715
9089	4.03164
10289059	4.47875
6825	3.99838
11961	6.43908
19862	5.06791
15092	3.94317
12524	7.07932
12667	4.51079
21168862	6.58392
71672	4.26029
70048	4.42684
7311	4.17463
62914	6.18550
8807	7.36334
15105	4.26409
21111772	6.25859
16208	4.00429
6872	3.93357
2915	7.38136
8099	4.00180
67953	5.13878
62933	4.65855
60263	4.48638
19739	3.98130
59146	6.01378
60357	4.48904
2179	3.71739
25604	4.22879
14585	6.68010
19331	4.01573
69970	9.29703
15998	5.57772
10363	4.12093
72174	4.86908
61561	4.98387
63211	4.10425
21106171	7.15824
6823	4.28739
532	3.90409
6552	4.28236
6033	6.03828
2923	4.62959
65785	4.09388
454393	4.81915
73131	4.12654
5142	5.67728
13846658	4.78623
18708	4.17929
10256	4.53876
9075	4.22340
65715	4.38602
11580	3.87734
6705	4.29506
12114	4.26933
15308	2.31387
68579	4.17159
15088	4.13214
4444774	3.99343
6928	4.11365
6550	4.59407
11595	4.11570
616466	6.89698
1103	4.07865
19099	4.54486
29090	3.51460
21168888	3.84950
7100	6.31289
6655	3.67109
12941	2.87512
4445872	3.72236
13837329	4.60173
62501	5.93909
7138	3.59358
11437	6.18136
6781	3.73099
7914	4.46445
66675	5.09715
21169500	5.41384
7889	4.03608
205386	4.33349
21733	4.56280
12515	7.07218
21170956	5.65772
62372	3.80843
11899	5.11736
5374	4.21024
67895	3.48342
29002	3.29067
21168556	4.53889
8836	6.89294
16109	5.45466
61759	4.00505
21106571	6.49743
7103	4.90333
60596	5.78534
8862	7.09405
10033	3.72172
14414	5.97571
11969	3.95491
66759	6.20309
66460	4.31208
6770	5.84827
6901	4.83138
7119	6.06534
61388	4.08053
8662	6.72573
21111849	4.75566
63350	4.57942
68350	4.61922
70962	4.39713
21106124	4.92277
12291	4.18170
59892	7.48166
12696	4.71685
19526	6.50243
21159439	4.76615
8434	5.52934
7121	7.31094
6757	4.24303
70660	3.67045
62756	3.99869
16096	6.57419
6834	6.66221
4775	4.22067
16644	4.36485
7427	6.45109
3581	4.48940
970	7.06187
6840	6.87543
13493	5.01336
3915	5.09952
8860	6.97849
11013	3.63571
6592	7.03441
11447	5.96399
5004	3.71907
5820	3.96456
21106163	6.73768
12274	4.16410
5899	4.27656
60188	6.15160
78873	4.31412
11475	3.66627
6235	3.70499
10801689	4.40909
10582	5.08982
11398	4.62603
745600	4.21667
9413	4.01958
6586	4.37014
64143	5.05850
328957	4.02276
13699	6.11388
11974	8.40412
17097	4.18045
6856	4.20624
13693	4.17974
21106365	7.24893
5606	4.28684
12275	4.65717
18	4.13056
67788	4.67989
5612	4.22571
10986	4.10631
12236	3.31289
61560	4.66955
61352	3.94833
6845	4.78791
8182	4.14470
21171396	3.83960
11472	4.55293
24499	4.39586
61101	3.51641
21106146	3.67218
6768	6.71907
60012	5.09071
7284	6.51159
13856885	3.59074
19816	5.94687
6386	5.45322
68220	5.03516
28952	4.21624
8058	4.89019
6771	5.30181
21159597	4.49411
2991	5.38518
12017	5.11736
67790	4.94899
72806	3.58323
7120	6.17871
13863774	3.63288
74935	3.91403
12307	5.42128
62631	4.11523
16896	4.40437
10235	4.21766
69150	3.87257
6746	6.61785
23472	4.58726
5091	3.72173
13090	6.88295
24905	5.36434
12100	3.94567
7118	7.23937
7355	4.74562
7296	5.58065
10664	3.62299
123905	4.11991
454604	3.90840
61717	4.46607
9886	7.08902
955	3.60828
7145	3.66171
12864	6.77171
8793	7.45937
1118	5.02996
65703	3.78194
63555	4.91171
453633	4.01211
6601	4.04594
2980	3.66371
165975	4.11609
453910	3.91473
512092	4.57803
2372	3.95903
9779	4.39601
16612	4.87645
66916	5.75142
61264	4.27546
11614	4.76691
71166	6.90585
8470	4.76735
2169	5.23548
11982	3.76243
200562	4.31481
70280	3.58596
10778469	3.98203
15983	3.90788
67282	4.17480
9838	3.99643
5816	4.28848
27057	4.21827
7268	3.33547
10289	4.19444
63453	4.03677
56797	4.65759
1061203	4.64406
14760	4.10384
8310	4.77653
11443	5.81176
18177	4.10838
24341	4.04224
9109	3.60997
59462	4.46327
7758	4.19155
13836549	3.75940
6420	3.90796
59526	3.83760
8463	6.54622
61280	3.74508
7162	3.71147
67007	4.03486
62931	3.48565
68907	3.66910
12499	3.80027
12249	3.40264
21170967	3.64217
8045	5.33911
7909	4.03611
21171999	4.61695
61475	3.72072
8118	5.42533
12072	5.11736
21111786	3.78814
9554	5.22488
61569	4.89994
7275	5.47929
14360	4.47873
12071	3.72174
6576	4.76934
74932	7.51243
7207	4.85898
61399	6.07645
9824	5.27568
21106020	3.65471
64618	6.65801
13073	4.83376
11290	3.81889
62486	3.64023
10824	3.80843
10034	3.72171
10833	4.28280
15216	7.33480
81679	4.84922
7166	3.701
63538	4.43686
284177	4.11495
6846	4.53447
64166	3.90439
65903	4.60846
21171513	3.69086
66547	3.75184
453123	4.23599
12213	3.72033
7163	3.70624
1441	3.68155
3542441	3.79796
13863300	4.41722
5555	4.53134
9856	4.28279
15474	6.09009
2016563	6.99904
7203	3.64729
15796	6.44845
6751	5.45769
6857	4.12286
11516	5.13025
5532	6.57905
6900	5.14113
6642	6.785
7125	4.14058
70500	4.05888
5562	4.40909
8054	4.21409
67230	3.62114
67257	3.48302
15359	4.84109
2063	3.74433
9572	3.47332
6797	5.55682
9946	5.37314
6593	6.99253
9826	4.34929
66528	3.58220
61789	3.72202
3229	4.78585
13856959	4.75124
76286	5.13145
7201	3.65780
15636	6.93046
13927	5.63964
483123	4.74599
21105887	5.06459
7830	4.19329
10408	6.81755
9535	3.86420
6484	3.87302
21106127	3.93127
6709	3.87302
75176	3.73330
12523	4.46427
68247	5.50307
62332	4.26896
11900	5.11736
70915	3.81947
62289	4.97013
7214	3.61742
15471	7.17219
62361	4.75423
11468	4.85103
7202	3.66344
13853943	3.72983
10035	3.72174
12681	3.87310
7292	5.87299
74171	3.82744
75956	6.00639
7315	4.27759
105768	3.48681
15161	4.52846
306959	3.93136
58578	7.97752
18227	3.63696
70806	4.28679
16310	4.09618
3924	3.79884
9219	3.55394
66512	5.06099
526	3.63753
13925	7.23220
7167	3.69606
65693	5.83451
27749	4.81509
1484	5.798
2356	4.16886
8057	5.18361
6610	5.19994
7060	3.69635
8030	4.67109
11593	3.63849
61517	4.08564
7313	5.91408
60933	2.89163
610932	6.64597
525531	4.54534
10274392	5.16078
3008	4.82848
6546	4.18767
4029	3.757
8459	4.65304
13924	4.75722
12670	4.78433
2621	5.77765
4233	4.37585
63515	4.46695
1540	4.64039
15683	4.54978
2359	6.13921
6837	4.26505
9073	4.34565
17440	4.49028
4959	5.19946
17704	4.30154
15113	7.31688
61086	3.57652
61785	6.81357
63077	3.86072
6725	3.79007
21106036	3.57936
8567	4.35045
13865683	5.08366
62479	3.68688
3395	6.38057
13853953	3.83808
9549	3.64955
8086	3.73099
21106095	3.75784
10864	3.98271
7171	4.93387
11972	4.57932
21106013	3.71583
61281	3.62150
12263	3.69169
6508	6.73553
11901	5.11736
10834	7.25740
13721	6.21451
3005	6.31885
60006	3.79969
11249	4.84492
11429	3.78017
7148	3.75077
120011	3.64670
25605	6.74484
10378	5.78949
11641	4.97276
28714	3.96837
9130	4.65292
61087	3.65033
13422	4.24844
62928	3.69663
9569	3.52995
2066	5.12367
9515	3.62873
13887609	4.51518
13697	7.08403
2384	6.08122
61672	3.65533
13075	6.99867
2695	4.24917
9442	3.60259
13707	5.41924
15724	6.81869
2661194	3.72052
6229	4.37812
8106	5.92780
10181821	5.64708
14688	4.84918
2848685	3.67641
2673	4.04743
5739	7.10284
5561	4.59246
12680	4.63462
2745027	3.63769
6753	5.37143
62668	3.65682
13105	6.66152
5686	4.29080
14810	4.43193
4286892	3.69577
9873	5.68843
523754	4.45072
60090	4.14097
14584	4.19204
2424	4.96322
6468	4.99648
1909	4.46439
70071	4.180
4740	5.39505
12329	6.38544
59885	4.88394
7274	5.00805
72680	4.62622
29135	6.16605
11397	3.76125
10630	3.76939
11581	3.73330
11427	3.87302
59403	3.29162
7169	3.68148
69973	3.76946
11146	5.11736
21168823	3.74030
25097	3.74230
10426	4.74276
6838	6.59655
8331	5.44631
61014	3.55687
7923	3.72174
63718	5.57974
6858	7.04753
61148	3.70184
6763	5.48246
10848	5.27509
59487	5.50743
10633	4.41499
6714	3.77464
63567	6.61650
10619	3.85778
11279086	3.30874
13323	5.71564
62363	5.46377
11967	3.90621
9206	4.02128
11577	3.73053
11428	3.77320
67597	3.66457
63320	3.92439
11582	3.68339
6713	3.85208
21272	3.72283
58568	4.67759
60158	3.79853
29117	6.91170
8366	4.83510
12355	6.58524
8254	4.83518
57727	4.48793
18409	4.17037
4596	5.48177
2468	4.24787
3214	3.80105
7260	6.11857
3215	3.93136
7210	3.66694
10618	4.17792
967	6.18343
2272143	5.73178
61540	4.22062
5129	4.74991
12057	3.41809
6213	4.38795
6438	4.63654
84451	4.96442
13837584	4.30967
62340	3.85924
21106035	3.89921
21106576	3.98810
5399	3.29126
67212	5.41384
12504	6.37971
21111865	3.96033
6588	3.92138
11902	5.11736
11567	3.83808
4471	4.78364
12722	3.32434
86040	5.71388
6783	4.22892
20311	5.25641
70990	3.76534
528656	4.14719
21106145	3.72153
21106581	3.65756
11267	3.71121
11395	3.84058
59164	5.33009
69450	4.17727
11337	3.87969
64012	6.49601
10284	5.45854
226885	6.70166
8329	5.30439
12339	5.64368
10230	4.98586
9805	6.28513
12874	5.30653
8800	7.27845
62303	3.91096
61150	3.54484
60173	3.69619
3613	3.85722
8104	5.00595
17162	3.74029
69027	6.73521
6220	4.78871
305	3.93245
3300	2.63865
71976	4.98546
8816	7.38966
11594	3.65494
6848	6.66156
4819	5.65061
5882	3.64526
2068	4.92392
13835294	5.47781
6639	9.56934
2911	6.52709
21106178	2.91569
60889	3.56798
85490	4.89416
6899	4.79049
69290	3.28101
7037	5.57271
11903	5.11736
8188	3.66847
59546	4.95397
62472	3.71659
11283	6.63690
62389	6.61012
6381	6.08872
10169	6.79409
11586	3.65508
13066	3.92789
63522	3.44757
11277	3.87426
14613	6.32385
8298	3.78948
9192	5.72607
6554	4.41691
4575	4.41742
13133	5.60958
12858	3.91899
6221	4.41287
6767	5.50743
62751	3.89363
62493	6.72421
28947	3.72568
6371	4.84567
9002	4.28366
2079	4.38795
15702	3.57573
6515	5.51729
65700	5.57974
5145	5.72398
77916	3.49985
31144	4.81009
6505	5.21980
8846	7.08987
2951	4.03982
7407	3.65963
58587	6.37069
20277	3.95748
11359	7.12090
56177	6.30721
10243	6.99298
15403	5.04083
5026	5.72138
59971	5.31569
9394	2.93009
86894	5.04048
9438	3.46425
70319	3.67109
21106111	3.72641
26691	4.02146
5363	5.42723
7177	3.660
21106574	3.96033
2607	3.77535
12018	5.11736
11308	6.38422
2181	5.34188
74123	3.64573
25957	5.94074
13959	6.53716
11276	3.98788
60100	4.91333
6514	5.537
142204	4.49632
11618	6.69683
2387	4.41287
17967090	5.44094
8183	3.69694
11202219	3.71630
120096	5.12379
6080	6.58631
10616	3.80030
14952	6.77382
8799	7.248
16359	3.73879
4599	4.42802
11178542	3.83902
7044	3.94144
62381	7.00684
2457	5.04415
2075	5.74439
6447	5.59734
6927	3.71002
2283	5.79862
8067	7.47173
13909	4.37356
9832	4.32757
9522	3.38443
8181	3.74336
7289	3.31684
149513	3.90072
46739	4.08440
59020	4.79825
62963	3.79693
3345	4.34329
59928	5.69080
60047	6.65493
10490	4.74368
85216	4.79525
63738	5.16246
21106506	5.99368
3871	5.13786
6369	6.21628
55194	4.74213
65061	5.92823
15089	3.72385
3009396	3.87308
224468	4.80520
2626	5.18540
5304	5.15586
5507	6.62052
194210	3.72414
9189	5.15577
9697	5.15253
11338	3.79159
62252	6.09932
5138	5.60015
10871	5.10348
5632	4.44383
2849	5.73848
1611	6.62160
3218	3.79427
7152	3.87214
62362	4.13598
5376	5.02664
8253	4.83961
4268	4.22865
7042	3.71164
62477	3.70407
62098	6.08685
6454	5.55804
7108	3.49701
7259	6.42922
9894	4.95261
6389	6.66481
2629	5.00883
15596	3.79084
10542	5.11736
79719	3.89921
27183	4.14371
22739	6.64491
12310	3.84070
69703	6.98199
10257	3.72477
62663	6.62153
4735	6.79195
68030	3.72075
62525	6.53129
16358	3.86142
7168	3.76751
4024	5.11016
4317	4.72338
7975	4.45294
6453	5.61217
6215	6.82349
3762	3.50153
1991	3.77719
6442	5.62884
10081	4.45517
2246	7.21007
21360	3.72863
2117	5.47795
65974	4.18432
8105	6.95994
1998	4.15034
8235	5.55104
8274	4.54655
8804	7.15699
9795	4.48755
5134	5.72383
8788	7.81463
70514	5.08366
63117	6.63690
18924	5.85526
62965	3.60925
10452	4.60944
455964	6.73968
642951	3.96109
67593	5.48381
6214	6.91634
48119	4.00278
62966	3.51539
8252	4.77733
7258	6.60845
6373	6.21992
9190	4.28599
11200	6.98865
27486	6.63496
12549	5.77477
2297301	5.67884
10554	4.46189
13985	6.89327
4444448	4.78747
8151	3.56303
13329	5.36467
3987	3.65288
7370	4.41060
5786	5.65521
4582	5.82501
12336	5.18068
6057	6.16665
66909	6.74524
11274	4.24917
11297	5.14976
24722	6.32172
525308	3.93182
7211	3.63025
5571	5.10205
5163	6.84411
18716	3.94144
4742	4.21177
6433	5.50956
62265	3.90365
6517	4.67652
11269	5.90056
19663	4.04480
29150	5.69331
62754	3.99088
4444926	4.98069
15020	5.12430
8163	3.89074
11320	3.82509
8150	3.70818
64045	5.03042
59976	5.94636
63122	4.72637
13777	4.74444
28425	3.70108
63119	6.36340
4453	3.80997
6764	5.53189
14285	4.45001
11286	3.90349
8023	4.83569
7358	4.45368
66396	3.95821
7988	4.11338
11906	5.11736
60886	4.09631
7172	3.66791
6216	6.78334
64830	5.23434
69366	5.19887
13352	5.96389
58910	4.32746
62338	3.74862
3208	5.68045
49895	3.53814
5302	5.47803
60518	4.04135
3765	4.27005
63757	6.49299
2034	6.46374
21106037	3.65740
11390	3.78347
15010	3.66715
2447	5.19605
4617	5.30177
64003	3.68722
77934	3.46574
4518	4.89583
5740	3.92128
11571	3.71752
5131	4.95353
5165	5.75066
7045	3.70294
5531	4.03350
10442628	5.92358
4444935	4.98804
10085	5.04565
13868426	3.73001
6520	5.13574
3228	5.34982
6830	3.48671
3508	4.99233
2928	6.19722
60108	4.89192
63575	3.65510
6464	4.37307
2710	6.84954
2839	4.97730
14916	3.81493
65648	6.73768
8353	6.66310
10009	4.74396
11917	6.99135
21106505	5.07698
191496	5.04557
60919	3.65369
18983	5.11735
21242790	3.91241
4586	4.12774
2810	5.99045
11325	3.81411
11271	3.99570
1912	4.59253
61577	6.58887
14430	6.82545
3521	4.19660
9815	6.68464
7970	6.21192
67509	6.61686
14979	3.89751
17987	3.82519
38123	5.36180
3322	4.66960
4478521	4.76745
62645	6.89602
64377	4.95053
4433	4.85601
10259	3.79586
11387	3.72056
4355	3.79062
10442653	5.87665
7155	3.77127
11310	3.95805
10248513	5.64882
59493	6.85835
73276	6.60183
15209	4.00222
66498	4.35030
29343	3.52389
3472	6.29479
48922	3.97140
4600	4.89662
29156	4.19586
6232	4.27549
10696	4.79574
61266	3.96258
21965	5.11735
62468	3.80074
59489	5.57171
3438	4.00462
5437	4.68248
3584	4.18402
15968	5.03891
11309	3.89159
13153	3.75226
11380	3.78692
62217	5.09564
31872	4.43835
64024	4.26436
14960	6.60884
5075	4.00980
9426	3.63377
2562	3.65307
8177	3.63441
8073	3.78348
6688	3.73961
4514715	4.28979
15521	4.00943
3039	4.92717
2160	4.04605
68961	6.43950
24584	4.46533
68224	5.07274
15484	7.64878
13842838	3.52667
1904	3.60290
3618	5.32929
13764	9.58402
9180	3.00318
3368	5.05319
258050	6.86522
7974	6.04732
29054	5.21354
9018	2.99884
30913	3.67897
5423	5.58482
9028	3.92041
2867	4.14852
10581	4.73186
10674	4.44041
5515	4.68658
6208	6.53362
