Compound Id	AutocorrelationMass [ATSm5]
291	0.0
6084	0.0
11148	0.0
855	0.0
864	0.0
6089	0.0
6088	0.0
6094	0.0
6085	0.0
6103	0.0
7956	0.0
682	0.0
6100	0.0
6087	0.0
654	0.0
6101	0.0
6086	0.0
7954	0.0
6097	0.0
7555	0.0
1004	0.0
172	0.0
6092	0.0
7560	0.0
11729	0.0
31029	0.0
6102	0.0
5834	0.0
10046	0.0
7556	0.0
9644	0.0
11151	0.0
7712	1.0
6111	0.0
10437	0.0
3168	1.0
7721	2.670
6114	0.0
13837190	1.0
9233	1.0
7577	0.0
21171407	0.0
7566	0.0
258	1.332
13835977	0.0
6093	0.0
7728	1.332
512	0.0
21106015	0.0
7716	1.166
9990	0.0
13836021	1.332
6106	0.0
7713	1.0
21106179	0.0
13836674	0.0
6124	0.0
11835	2.0
7714	2.952
7553	0.0
1114	0.0
7732	1.0
11833	2.332
7711	6.653
6138	0.0
7717	1.166
7557	0.0
11807	1.0
7786	2.0
11834	3.670
256	1.332
7767	2.0
8894	0.0
3644	0.0
7559	0.0
11830	11.566
7567	0.0
7734	1.332
6040	2.332
7776	3.670
12977	1.332
13865015	0.0
9354	0.0
12450	1.332
693	0.0
278	0.0
13835550	0.0
13835336	0.0
10694	0.0
9480	0.0
11723	0.0
6308	0.0
64095	0.0
11099	1.0
7957	0.0
11109	2.0
12209	2.0
6121	0.0
6108	0.0
7737	0.0
7827	3.0
14512	0.0
8543	8.713
7770	2.166
1095	0.0
6104	0.0
12011	4.670
175	0.0
8896	0.0
7782	2.332
7772	2.332
8560	3.0
31016	2.0
6310	0.0
7738	0.0
7815	4.670
12010	12.566
9630	3.664
2916	0.0
7739	0.0
13839553	1.774
7736	0.0
7811	3.166
171	0.0
659	0.0
11728	0.0
173	0.0
2006126	0.0
11167	0.0
10765	0.0
7604	2.0
221079	1.0
7024	0.0
11110	2.0
10730	0.0
10766	0.0
8544	0.0
10113	0.0
68268	3.0
11121	3.0
6307	0.0
29000	2.664
13854808	1.0
6127	0.0
62433	1.0
6125	0.0
11125	3.664
72268	0.0
62241	0.0
10340	0.0
6321	0.0
11871	7.340
7810	8.653
11846	3.166
13836399	4.664
6311	0.0
6313	0.0
21168808	0.0
5993	0.0
13837112	0.0
349	4.0
19100	13.566
8554	0.0
10018	0.0
1020	0.0
13837650	0.0
7837	4.332
2275	0.0
1005	0.0
7835	4.166
13854130	0.0
7791	0.0
13837537	0.0
6336	0.0
236	0.0
11832	21.132
7787	0.0
7551	0.0
29015	0.0
13835209	2.664
8903	0.0
6334	0.0
13837702	2.332
8904	0.0
11229	0.0
7790	0.0
60524	0.0
13420	0.0
121383	2.0
6330	0.0
10951	0.0
1913	0.0
13835459	0.0
10020	0.0
6134	0.0
3530	0.0
6153	0.0
11232	0.0
14893	0.0
12201	2.0
6309	0.0
14686	2.0
12446	2.0
81237	0.0
12430	1.0
7674	1.0
14966	1.0
11551	3.0
11094	3.0
8158	3.0
11222	0.0
9484	0.0
122546	2.0
7605	5.904
76541	4.0
7788	0.0
15221	4.0
7833	4.0
8569	5.664
1108	1.0
21106561	3.0
10653	1.0
11128	3.0
8525	2.332
10536	8.340
7607	2.332
13839107	5.996
11865	5.952
13839199	1.0
13839575	6.328
11866	4.166
5977	0.0
7856	5.332
7715	19.637
11863	9.653
6305	0.0
7849	5.0
10498	3.442
7852	6.670
11874	14.566
6323	0.0
7838	4.332
7016	1.0
10733	0.0
13835401	3.332
29101	0.0
7710	44.258
7688	1.0
119963	0.0
21106520	1.0
7677	1.166
13839441	3.664
9646	0.0
932	5.332
13835180	3.664
259	2.664
7851	5.166
6147	0.0
11526	1.0
13874733	1.166
11750	2.664
6333	0.0
6146	0.0
13835604	3.664
67424	1.0
13884495	1.360
68156	3.498
61471	0.0
5439	2.498
10772140	0.0
72718	1.166
6331	0.0
4200	0.0
10464	2.498
1143	0.0
11787	1.553
62181	1.360
1664	1.360
234	3.107
61632	1.0
6148	0.0
84221	0.0
67620	2.0
6340	0.0
18792	3.0
121154	3.0
11086	1.0
121113	2.0
15438	4.0
454272	3.0
121640	0.0
14751	3.0
14672	0.0
11106	4.0
21073	3.0
6163	0.0
7219	3.0
7706	3.332
126201	3.0
21106560	3.166
2803	0.0
29025	5.0
10465	4.284
21105905	3.166
7022	1.0
7463	3.332
7244	3.332
7242	3.0
55123	5.664
7850	6.952
11095	3.332
11025	3.332
13840	0.0
11838	0.0
29026	5.166
7878	6.664
11029	5.664
21106032	5.904
7238	3.332
30349	2.664
6326	0.0
7701	3.664
13872667	2.952
14840	6.0
13851383	6.340
59607	0.0
10054	0.0
6967	2.0
12814	0.0
14349	7.670
7026	0.0
7765	13.305
10053	0.0
6165	0.0
69736	3.499
8574	6.332
6170	0.0
8909	4.0
733	1.774
60839	0.0
21997	3.499
15117	9.113
13835861	0.0
13835772	2.332
14608	2.166
13835579	4.332
10328	11.898
13839416	4.664
69525	3.664
6164	0.0
10988	3.830
21106481	2.332
18801	4.498
61810	2.664
737	0.0
5050	0.0
4418329	6.110
773	0.0
2070	0.0
