Compound Id	BCUT [BCUTp-1h]
11862	8.26540
21106134	9.10763
13876621	6.83451
13881329	9.91067
9917	5.99002
21105871	7.61851
1031	5.54486
7521	7.66490
7235	7.87838
6726	9.68613
1071	7.20735
11063	8.28580
287294	6.53995
60121	7.89226
59438	7.50908
12150	6.80437
12144	6.71357
61553	8.19489
7611	6.65238
14991	7.43989
59556	8.74125
13835151	7.63714
9350	6.70252
13844	7.25376
96573	7.96276
11066	7.80938
62628	7.25969
9357	5.70275
66996	7.53847
14609	7.47039
10432	11.71034
1479	7.69001
7610	6.01251
11708	12.32654
10467	7.36626
8882	7.90455
7651	7.35651
764	6.77853
653	6.85038
392	7.39220
24633	9.50251
9611	6.34689
5705	7.79502
11757	7.82288
69826	8.71391
13450	7.64941
7747	7.13157
11603	8.44401
7628	6.66463
7694	6.74148
7065	7.25944
13837280	8.803
16383	7.44497
8568	7.07243
7794	7.56499
24634	9.16103
21105900	8.12007
8514	6.60252
14205	9.27640
11660	8.28682
19110	8.99832
15432	10.38815
11741	8.03391
21896	7.63872
13875230	8.51864
6406	7.13863
13840690	8.47888
11041	7.86804
17474	10.29288
13875392	9.67564
7891	7.54537
12067	7.42670
13402	10.157
16486	7.59926
6252	7.40251
6135	3.81717
10236	8.76350
9228	8.19324
5730	10.43944
8160	8.23027
13673	7.91923
13875180	9.35023
7013	9.039
7224	7.68038
11180	8.11667
12221	8.24412
7392	7.91376
7903	8.13962
63871	7.19671
11882	7.56356
21106525	8.26588
13851576	9.05738
7893	7.52071
7894	7.49420
19108	10.53534
13869480	7.61578
924	8.60975
13840647	8.67463
13875160	8.36162
6409	7.48603
6654	9.90947
11057	8.656
6630	8.59089
62314	12.90798
59426	8.20307
370	7.26954
7007	11.353
17221	8.19663
14890	6.39375
7901	7.53902
78543	8.29379
13875258	9.51861
7241	7.34688
13849	7.19347
9563	7.59164
15708	9.53906
13875432	8.31701
21111781	8.19951
14436	7.87723
13875219	8.26335
7795	6.98367
21106513	7.111
28982	8.18844
18685	7.38648
13839174	8.05671
78	7.51363
13860491	8.40214
62877	11.78885
13868660	11.89584
8665	7.40145
13869414	7.47934
11021	7.89333
7519	9.49770
13842573	9.41519
11242	7.52910
333	7.85376
7480	6.99687
13869339	8.34070
62226	8.97651
13839151	8.37046
59439	9.73703
7236	7.61651
11038	12.04032
6991	8.23465
16257	7.64662
13646	8.52516
11350	7.97138
7634	6.04001
9849	7.16150
10955	6.34978
6983	7.85376
10251740	6.80335
6652	8.67089
1131173	9.36489
9546	8.68314
7632	7.06076
1013196	8.42757
23718	8.32626
11179	9.08489
10795	8.89951
10445	8.90431
10742	9.52825
7657	7.45390
6338	5.07450
8659	5.40189
7248	8.61276
8531	8.64490
11818	7.91415
61026	11.86331
10428	6.93511
10253	9.38713
11911	10.71881
11790	7.17421
13040	8.60669
7509	7.290
13473	8.62448
12829	8.91557
21242799	8.43521
13451	7.64985
14888	9.07276
6176	8.43704
8013	8.49688
13032	9.07777
21106562	9.59216
7448	8.36642
21168731	11.60615
13875381	9.45688
61200	8.28701
7879	6.64359
11607	7.99476
13839308	8.21938
7129	8.95562
16887	9.38713
8579	8.24535
7900	7.58799
7744	6.94139
11879	7.23878
6628	9.10064
21106155	7.79326
21111850	8.63607
11883	7.58427
7866	7.37721
13881571	9.49885
9360	6.69687
14787	8.05290
12451	7.86131
13856009	8.14249
13848467	7.71582
8138	10.61401
9326	6.66839
13644	8.22722
6677	8.99363
70682	8.25141
72625	9.24863
7132	8.31216
13835630	8.26263
12060	8.50282
66344	8.43463
6990	8.63385
21105859	7.87354
6985	9.10063
66551	7.57969
8098	8.78239
74169	10.25763
191427	11.82811
21106167	7.83758
7135	8.21943
11091	6.74363
6277	8.65631
207215	6.97240
7915	7.57094
6177	8.03825
13861	7.66901
21168837	13.00142
15526	8.13235
13033	7.69551
67466	8.36482
7388	8.03663
14165	8.57740
10649	5.68439
13866817	8.47342
7635	6.07152
14163	8.94576
21111896	9.59763
4642	8.35413
11500	12.19605
25942	8.24390
21105878	7.48105
5704	8.12852
8911	7.60619
25757	8.27714
65689	10.04394
13836283	7.61192
16011	9.73440
6253	8.91335
24133	8.66513
16237	8.52673
60497	7.49382
11651	7.71582
7518	9.60584
21106018	8.88694
60662	7.94935
73531	8.76901
63882	7.40951
12823	8.391
34095	7.45139
56234	8.37989
63307	9.54799
87265	11.82722
21844	10.12138
12821	7.82595
11181	7.25614
521915	8.59887
22006	8.96438
12822	7.81664
13868640	9.76454
63180	7.69551
9964	8.30607
8852	8.61664
10471	6.38132
16931	8.42369
13837582	7.88406
13837760	6.95473
5975	7.15265
4878	6.83726
12478	7.73920
123	7.74190
11022	7.92374
8528	7.27892
11080	7.45709
68939	11.83103
68309	6.61802
63658	7.16288
14346	8.12350
68282	8.28949
5408	8.48253
5596	7.56863
11489	8.24201
62546	6.57614
1017	7.72686
13421	9.52825
26065	9.84263
21998	8.64063
26066	9.52825
7581	9.07425
17976	8.90431
26068	9.53276
7580	8.99460
15532	9.73638
9478	7.63408
13231	8.23445
21106102	6.54826
63017	7.54362
9903	8.574
73565	9.16725
7511	7.38747
21106174	8.04626
7659	8.13595
6977	8.44401
13865426	6.78457
6794	9.23462
20521	9.05707
5931	8.03126
21106522	8.17138
21111905	9.31713
6883	8.23386
13622	7.59396
13869451	8.47188
11073	12.42463
9328	7.28286
6143	11.59644
21111798	6.14329
7908	6.20449
13870160	8.85630
12061	8.48888
11930	7.36540
21105937	7.78730
21171406	12.62869
17428	11.53908
61765	8.42866
6974	9.59660
31931	9.80613
11511	10.37426
13438	8.46888
15431	9.61820
11517	7.34001
13837686	8.43960
13854818	9.32776
10935	13.20679
21106578	8.09391
11885	7.60304
37466	14.466
67735	7.52674
17383	6.97756
60103	8.68368
7871	7.50504
23643	7.56823
13869434	8.27652
12972	7.60756
11432	9.01338
26091	8.53788
13860633	9.62888
81759	8.32532
6881	8.62376
7961	9.97275
13839123	8.05051
21168833	7.90151
29080	8.78303
7437	8.72339
9910	11.06751
21111816	9.90605
8873	7.79664
6951	10.48119
13875441	9.474
2863	7.45582
13626	8.32440
6788	9.18014
11485	7.27098
19037	8.19284
11433	8.85630
477171	8.22655
7917	7.59084
72054	8.60013
21111785	8.06399
17163	9.49320
69446	8.35563
13254	7.15401
10790335	9.89828
21106019	8.38022
8319	9.43908
63447	7.61463
126037	11.89833
20151	9.02594
21159424	8.61045
6774	7.85375
10857	9.41264
69896	6.66451
21112332	7.81779
61802	9.71299
13839110	7.98573
2005824	10.20382
9564	7.67732
6988	9.29924
6633	8.92464
24729	8.27819
100	7.85376
26031	6.17575
13839128	7.89334
75563	9.39768
10181341	8.34892
6160	13.44375
11460	8.54068
15420	8.00990
60129	8.61409
4962	7.97138
9908	8.19277
96816	12.39725
11663	8.38403
72534	8.00863
12173	8.49226
8876	8.86676
8070	8.52588
13839080	7.73613
6790	9.13826
11662	9.54103
56139	8.06977
880	8.35701
5242	8.12207
10250	9.49775
4963	8.44213
10254	8.83563
589165	9.42410
12480	7.67769
1013337	10.907
3635	8.41445
20732	9.80750
61354	7.67089
60191	6.71389
352	6.95501
9612	6.22367
6191	3.47151
14830	9.23601
18688	8.51502
13038	8.75839
11919	9.093
7507	7.45248
7183	8.91557
10355	9.07276
7088	9.54070
6287	5.86189
13850405	8.26991
21106521	7.60438
6342	9.74158
13861934	9.92071
17481	9.70385
6998	6.15596
3973	8.24013
60340	7.57328
8097	8.93675
13857694	8.69332
73564	7.47532
13875377	9.84538
13837988	9.18193
10239201	4.22253
6780	8.69901
12230	10.33869
13848808	8.44676
13063	9.33732
9844	9.07777
24142	7.60846
6949	8.74165
13861158	7.52451
16377	8.05286
7916	8.24628
21105936	7.89228
13875212	10.91704
62402	8.21998
21171515	10.29950
61797	8.13019
67462	8.01142
21105889	7.83298
10540	7.61397
13848341	6.82270
21153	7.54441
29031	7.58827
25119	8.73860
13858096	8.75651
11650	8.67207
14507	8.50351
75479	10.20563
10648	9.23801
7888	7.50970
1072	7.45066
21106470	8.38124
211145	8.46397
60136	8.90611
15310	9.72701
61428	11.81092
11556	8.99363
21168838	9.07551
81705	8.83739
12465	6.85176
21105848	8.15995
21109330	8.35201
13837787	7.58163
4209	8.15076
9327	8.42638
11891	7.60679
21111804	8.44189
8855	8.53227
25968	9.60834
13013	7.49938
65745	8.22539
10333	6.68279
21111842	7.95289
21394	8.80014
13864445	10.15905
70868	8.19356
14390	8.68253
221355	11.998
62582	8.11033
7185	8.81719
124526	7.85714
62368	8.48351
28973	7.95160
16094	9.01508
26799	8.95025
21111774	7.83473
61036	4.84663
6852	9.14058
62581	9.76189
6999	8.60729
17687	7.36401
65682	10.10725
10831	9.80989
13860434	7.98353
72056	7.54729
7143	8.70851
70511	8.01402
16095	8.36014
61585	10.57213
32002	8.05683
11413	7.91563
72416	6.62815
10892	8.44676
11185	9.53276
59433	7.85623
10004	6.87582
8867	8.27313
21105795	7.76751
1668	8.49835
97850	8.27863
10298354	8.98576
21105699	9.28819
4489	6.95290
11673	7.82671
238	7.89713
2241	8.20688
7951	8.41076
911	8.04013
13262	6.70217
993	7.56363
6995	8.53070
21125563	9.41015
6674	10.18768
69983	8.70713
8066	6.70040
2015070	7.73613
62423	7.08521
58489	7.46489
1078	6.35113
70865	8.50875
11477	8.59226
11672	7.86102
913	7.73038
3268	6.58273
10796	8.95501
26070	10.157
12199	4.85401
387	6.332
7073	7.41633
15468	8.94957
13439	9.21863
7670	7.80407
21105987	8.52274
6656	7.90949
13885245	8.58262
13837281	9.79724
7876	7.61303
13882337	9.68405
21106517	9.49176
11412	9.45689
26801	9.22995
21159680	9.02463
9078	8.84305
83703	10.15701
13876103	8.86201
59482	8.85789
6657	9.65834
12044	10.02832
21105867	9.03320
11889	7.61859
21106014	8.90717
21106112	8.91369
21111819	8.55101
21108245	9.07089
67835	8.65229
17019	8.14078
60586	8.60395
21111817	10.06416
21171496	13.11338
11892	7.62314
10800462	6.03975
10771160	7.53078
61434	8.20664
21105932	8.94498
69057	13.29175
16685	8.16245
6862	9.21917
63909	9.465
11510	10.36988
85185	6.62289
21865	9.71563
6479	8.72589
64147	8.18838
21106008	8.24389
8140	8.92364
3756	7.54903
62236	9.91964
20548	8.61077
12818	8.92240
15622	8.75939
71784	8.59070
13869655	8.99335
18707	9.90419
4611	8.66914
11778	8.96189
69628	10.29485
13873600	9.65473
15440	10.07940
9900	8.02139
68896	12.62438
10772050	10.13375
65	8.68387
15317	9.64524
6954	8.75427
13667	9.04528
11970	9.08164
60848	7.69695
13860817	9.23338
12229	6.38563
12675	9.37951
11083	8.80701
10881	9.07727
97904	8.791
6481	9.60589
13875161	10.45669
6621	8.33239
11327	9.32426
1847	8.81665
14836	7.98076
8154	8.24389
11509	10.67963
13869661	8.15783
63459	8.99864
65701	11.90723
10322	9.33502
71655	11.47240
62466	8.52126
6739	9.10101
6480	9.06863
723	6.78076
21106518	8.56313
64111	8.00276
7189	8.34944
11417	9.24401
7140	8.21151
67879	9.78838
11263	7.80575
21106017	9.51569
10895	8.97151
8341	8.98340
63931	9.32738
7589	8.69750
13835557	7.18440
6943	7.94395
62682	8.28507
7797	5.77946
29129	8.11317
62532	7.69563
3708	6.67320
8438	7.82632
64644	8.19551
58563	8.26569
62485	8.36407
7190	8.05432
68568	8.34313
953	8.06456
6787	8.72264
132	7.95594
571424	9.26389
58968	8.54908
9128	8.17638
11588	11.85310
452568	10.157
7090	7.36438
21171506	6.94178
10245	8.91558
13865630	7.05849
11246	10.45156
7430	8.77359
13448	9.06158
21111758	8.56544
12831	8.79707
14942	9.07421
6735	10.67164
62359	8.93599
21108549	6.10815
7847	7.56870
12674	9.71626
62938	9.70773
20140	8.76219
10273	9.08864
15644	9.87289
11824	7.23287
61196	8.62851
21723	7.62607
66365	8.70845
62618	6.87737
73658	8.78088
7921	8.24651
13867055	7.46526
11304	10.34370
13835126	8.53515
69792	8.76539
21111776	9.19756
13881395	10.08989
78722	10.04796
21170125	10.58301
33137	9.85038
11145	7.62920
6574	9.94920
73537	8.74901
14309	10.82338
7175	8.36870
13859497	7.93514
14956	9.55057
1306	9.83295
13835344	8.42804
13258	7.50013
17720	8.24705
33621	8.96791
66385	10.50501
11507	11.69113
12013	7.57604
6023	9.06888
7186	9.61723
776	8.43990
21111723	7.89428
62471	12.13841
10303	8.77963
14348	7.62514
258907	9.30393
10894	10.01655
21159611	8.51312
14918	9.43476
12690	7.66820
61763	9.16358
19669	9.61213
60464	8.40113
60093	8.63161
7662	9.20697
53706	10.29207
11332993	8.68964
21106121	9.01315
13868642	9.39142
6828	9.41378
70309	8.87832
13867714	8.91263
10248	8.37066
79453	8.32913
12669	9.08189
59562	10.69294
6878	11.69858
7199	8.76670
21112367	8.03205
39404	9.06258
9454	8.31638
9218	8.33426
11781	8.03825
17347	10.65880
11638	8.22701
7740	8.17570
217532	8.48495
70512	7.96564
12244	8.56699
60032	10.46538
62536	8.46739
72274	8.71443
6950	8.03639
18107	7.75607
11971	8.60982
8998	9.34539
1928	7.33381
10977	8.17195
91446	8.38370
11585	8.37351
11589	8.33636
62484	11.89735
63310	7.86385
11776	10.93198
23422	12.23850
10380	8.45138
7176	8.27032
8382	10.57213
88942	8.48169
638258	9.96910
13036	10.41725
6724	8.58469
11289	8.95651
11626	8.47463
13846959	7.48273
10396	8.53676
10243171	8.51420
124	8.40894
191	6.99708
9225	8.34563
81061	9.84725
10972	9.76982
11369	14.58414
11773	8.04064
10297844	8.49326
6482	8.44676
11576	8.54308
10256859	8.34429
73183	9.40120
68122	8.45933
5593	8.20314
11587	8.45190
608157	11.39492
68837	8.08373
5878	8.65583
10181338	8.03454
13257	7.50746
62884	9.60677
75095	10.08535
1446	8.19119
20160	8.61563
62307	9.09145
2005830	9.43375
6079	8.41110
10980	9.56310
13866746	6.09560
61190	7.35301
31082	9.70284
58333	8.72876
6942	9.80614
7301	9.26546
21112244	10.77107
63002	6.32752
12045	9.71395
15603	9.05816
7300	8.99561
8187	8.88438
15410	9.49454
67145	9.22931
63057	9.60883
7925	7.63153
21111810	9.72238
62633	7.62639
7302	8.31355
11372	6.36034
67268	7.58938
16913	8.14084
67803	9.30141
11573	9.85313
11895	7.63396
21278	8.84951
21159579	9.73326
6585	9.58426
65704	8.46734
6957	10.77119
55242	7.60820
11353	9.28942
124512	10.11807
61790	9.66085
21106584	8.82749
10966	9.59951
13669	8.45620
21106577	9.52901
73763	8.23682
59691	9.65649
12047	9.55677
21108577	8.34891
6748	9.94457
21105998	9.15082
510851	6.68775
10621	8.66329
60092	8.47432
62483	9.22607
11003	8.92821
6835	9.53584
72918	9.77807
15016	7.63321
12259	9.38715
63503	9.71298
10539	7.59578
11354	10.37440
11488	8.65518
62656	9.57226
21111840	9.15150
13029	9.90545
66663	8.47026
13839012	9.63483
7928	7.63078
60259	9.81688
5966	9.21739
73125	9.04864
32882	9.04102
11450	9.22501
12586	8.69444
13668	9.09676
77230	9.121
7001	9.72913
31264	11.54546
14948	8.60257
62390	8.33698
12830	9.39163
14690	8.64195
60900	9.37686
2972	8.08249
11009	8.84602
11584	9.60735
8381	8.25404
58331	8.64988
13854242	8.52863
10897	8.97151
72141	8.75419
3637837	8.71182
63495	8.95788
73626	7.86373
72466	8.64988
13846663	9.57011
72148	8.89907
68265	8.20450
73512	8.32107
61199	7.74470
62698	7.60549
15093	8.57227
376	7.21140
15244	8.55751
10298355	8.75188
11484	8.42079
21106900	8.62426
1583	8.47938
50	6.94176
8127	8.44944
67229	9.61693
13846749	8.42751
61279	8.16138
15663	8.50557
9574	7.87438
9547	7.85163
284794	8.56165
5622	8.49441
9965	8.60188
7805	8.85373
6175	13.60475
7279	8.62951
11628	8.25054
63512	7.91326
121262	8.65073
13476	8.50510
222	8.44213
6032	9.35663
63328	8.40720
6658	11.19363
331	8.13238
6675	12.47768
14560	6.94389
20861	9.64080
7399	9.62552
7141	8.16963
79400	8.54564
6246	8.70126
10411	8.60152
15753	9.61451
11563	12.05981
62357	8.93426
7142	8.01476
8155	8.23076
68899	8.38651
21185	9.26410
11591	8.07295
12055	8.15217
61257	4.76301
6270	7.20251
7170	9.38814
452969	10.15701
452968	10.78575
7116	8.34457
6179	11.69350
72051	9.87114
13835108	7.35078
11424	10.18188
4436353	7.08999
6296	9.55826
15494	10.95613
9425	8.59438
14530	7.64803
21159425	8.50610
20124	9.84995
15488	9.88857
21171393	9.77633
29024	7.60564
64152	9.11507
7926	8.24657
77127	12.59850
83365	8.01145
8277	9.85376
62583	8.71439
21106529	9.71201
7929	7.63755
11434	9.02127
62453	8.12269
61418	8.69513
1346	9.86876
63533	8.52518
60462	9.39545
63208	8.97767
12697	10.67781
1688	8.81229
60937	8.30501
68404	8.83698
21106540	10.64809
70085	8.93576
10237273	9.08593
14340	8.84026
7114	9.74427
68709	10.14595
21106585	8.88533
55806	12.22150
2973	11.07422
13249	7.60945
7364	8.93537
6855	9.37758
13272	8.71470
6898	8.81979
66847	11.24263
15886	8.70456
12840	9.17058
38364	10.82339
14559	8.38732
12861	11.71581
6620	9.73120
1615	6.12576
63956	8.39113
27488	11.31238
61381	9.95576
71213	9.24551
71964	11.05671
15435	9.38988
13848793	8.28414
10446934	9.24838
61542	8.50680
6906	8.58354
6864	9.23387
15489	9.64408
13490	9.28296
61594	9.45648
23083	8.49445
70988	8.50446
78578	8.85890
11449	9.537
14413	10.06649
6478	9.92976
15418	7.66213
54970	7.94202
61599	9.31338
6907	8.52724
25276	9.69214
21170959	9.02413
6222	10.56450
11446	9.56563
7174	9.71442
63319	9.38780
8333	8.25836
79481	9.92242
60631	8.98345
61749	9.11751
1278	9.67771
91500	7.85163
8861	8.38513
28829	10.40791
8282	9.15984
11624	8.44538
15517	9.18714
18799	8.79983
68816	7.82888
11399	8.84026
4590	8.53371
62467	8.69606
8071	9.03069
62328	9.18624
1675	8.66138
10025	7.32007
84565	8.69149
11476	8.56301
13048	8.71463
29091	9.23426
62795	8.98488
71934	9.27898
7092	10.56488
6707	8.44676
531832	10.22501
434	8.61282
66572	8.53282
70021	10.34244
24438	8.39349
6824	9.04320
14869	10.84694
72291	9.19714
9929	8.52589
5584	8.28957
6854	8.30962
61739	9.21864
66716	7.84026
2632	8.61711
655	8.68915
34195	8.53663
8055	9.52838
8111	9.52437
84452	9.04320
5027	8.52446
5237	9.46159
13846015	4.85801
7069	7.45666
67479	7.28385
13882366	11.63913
7098	7.48201
2656	9.39876
61311	7.79002
21105876	8.46517
7097	7.63693
10287	10.22539
21159574	9.39095
22012	10.55878
29023	7.61088
66369	10.81063
7091	10.99788
13835351	8.75839
71995	8.73147
83338	8.89218
17879	7.63891
20971	11.75701
21112533	7.19688
76852	9.84383
61383	10.18688
16951	9.67851
11897	7.64041
9571	10.13157
7325	9.55464
12691	9.61282
11373	9.049
61273	7.59963
10407	10.19350
70450	9.40226
10425	7.77956
10609	10.00151
2388	8.64517
70652	8.80883
21159598	8.62373
6716	9.63983
9961	8.67909
14582	10.18352
960	7.61948
11898	7.63847
11421	8.48876
21106172	9.41365
6575	10.25625
6916	8.56616
71926	8.88399
73945	10.36513
9089	9.39405
10289059	9.64188
6825	8.59851
11961	9.72340
19862	9.19521
15092	8.81677
12524	10.15119
12667	9.93694
