Compound Id	MDE [MDEC-22]
291	0.0
6084	0.0
11148	0.0
855	0.0
864	0.0
6089	0.0
6088	0.0
6094	0.0
6085	0.0
6103	0.0
7956	0.0
682	0.0
6100	0.0
6087	0.0
654	0.0
6101	0.0
6086	0.0
7954	0.0
6097	0.0
7555	1.0
1004	1.0
172	0.0
6092	0.0
7560	1.0
11729	0.0
31029	1.0
6102	0.0
5834	1.0
10046	0.0
7556	1.0
9644	0.0
11151	0.0
7712	2.381
6111	3.0
10437	1.0
3168	0.5
7721	2.381
6114	1.0
13837190	0.0
9233	0.5
7577	0.0
21171407	1.0
7566	1.0
258	2.381
13835977	1.0
6093	0.0
7728	1.0
512	1.0
21106015	1.0
7716	2.381
9990	1.0
13836021	1.0
6106	0.0
7713	2.381
21106179	0.0
13836674	1.0
6124	0.0
11835	1.651
7714	2.381
7553	1.0
1114	0.0
7732	0.5
11833	2.381
7711	2.381
6138	0.0
7717	2.381
7557	1.0
11807	2.381
7786	0.333
11834	2.381
256	2.381
7767	3.965
8894	4.762
3644	0.0
7559	1.0
11830	3.965
7567	1.0
7734	0.5
6040	3.965
7776	3.965
12977	2.381
13865015	1.0
9354	1.0
12450	2.381
693	0.0
278	0.0
13835550	1.0
13835336	1.0
10694	0.0
9480	0.0
11723	1.0
6308	0.0
64095	1.890
11099	2.381
7957	0.0
11109	3.965
12209	3.965
6121	0.0
6108	0.0
7737	4.243
7827	2.942
14512	0.0
8543	2.381
7770	3.965
1095	4.243
6104	0.0
12011	3.147
175	0.0
8896	7.071
7782	1.651
7772	3.965
8560	5.676
31016	3.965
6310	0.0
7738	4.243
7815	5.676
12010	5.676
9630	1.191
2916	0.0
7739	4.243
13839553	2.381
7736	4.243
7811	5.676
171	0.0
659	0.0
11728	0.0
173	0.0
2006126	0.0
11167	1.0
10765	0.0
7604	1.0
221079	3.533
7024	4.243
11110	3.965
10730	0.0
10766	0.0
8544	7.071
10113	0.0
68268	5.676
11121	5.676
6307	0.0
29000	1.0
13854808	0.0
6127	0.0
62433	0.5
6125	0.0
11125	3.147
72268	1.890
62241	0.0
10340	2.381
6321	0.0
11871	2.407
7810	5.676
11846	5.676
13836399	4.509
6311	0.0
6313	0.0
21168808	2.381
5993	0.0
13837112	0.5
349	7.473
19100	7.473
8554	6.084
10018	3.533
1020	6.084
13837650	1.0
7837	7.473
2275	1.0
1005	0.0
7835	7.473
13854130	1.0
7791	6.084
13837537	3.302
6336	0.0
236	9.125
11832	3.965
7787	9.125
7551	1.0
29015	3.302
13835209	3.965
8903	3.533
6334	0.0
13837702	3.965
8904	3.302
11229	0.0
7790	1.5
60524	0.0
13420	0.0
121383	3.965
6330	0.0
10951	0.5
1913	0.0
13835459	3.302
10020	3.302
6134	0.0
3530	0.0
6153	0.0
11232	2.381
14893	4.243
12201	1.0
6309	0.0
14686	5.676
12446	1.0
81237	0.0
12430	0.5
7674	6.084
14966	0.5
11551	1.5
11094	2.381
8158	1.5
11222	0.0
9484	0.0
122546	1.0
7605	1.0
76541	7.473
7788	9.125
15221	7.473
7833	7.473
8569	6.120
1108	6.084
21106561	2.942
10653	0.0
11128	2.942
8525	0.0
10536	6.120
7607	1.0
13839107	3.879
11865	7.473
13839199	3.965
13839575	2.942
11866	7.473
5977	0.0
7856	6.120
7715	2.381
11863	7.473
6305	0.0
7849	9.333
10498	2.381
7852	9.333
11874	9.333
6323	0.0
7838	7.473
7016	0.5
10733	0.0
13835401	2.942
29101	0.0
7710	2.381
7688	1.651
119963	0.0
21106520	3.533
7677	6.084
13839441	5.676
9646	0.0
932	9.333
13835180	2.942
259	1.0
7851	9.333
6147	0.0
11526	0.0
13874733	3.302
11750	0.0
6333	0.0
6146	0.0
13835604	2.942
67424	1.5
13884495	2.381
68156	5.676
61471	5.234
5439	0.0
10772140	0.0
72718	0.0
6331	0.0
4200	0.0
10464	1.0
1143	0.0
11787	3.302
62181	1.651
1664	3.302
234	1.0
61632	0.5
6148	0.0
84221	1.890
67620	5.676
6340	0.0
18792	1.5
121154	2.381
11086	6.084
121113	5.676
15438	7.383
454272	2.381
121640	1.0
14751	7.732
14672	0.0
11106	3.965
21073	2.381
6163	0.0
7219	7.732
7706	1.0
126201	2.381
21106560	4.884
2803	4.243
29025	9.333
10465	0.0
21105905	4.941
7022	0.0
7463	0.333
7244	4.884
7242	5.086
55123	6.632
7850	9.333
11095	2.381
11025	1.651
13840	2.381
11838	9.125
29026	9.333
7878	8.074
11029	2.942
21106032	3.965
7238	6.084
30349	1.0
6326	0.0
7701	2.381
13872667	0.0
14840	11.241
13851383	7.732
59607	0.0
10054	0.0
6967	3.965
12814	2.381
14349	11.241
7026	4.243
7765	3.965
10053	0.0
6165	0.0
69736	4.884
8574	11.241
6170	0.0
8909	13.766
733	0.5
60839	1.0
21997	4.884
15117	2.407
13835861	0.0
13835772	3.965
14608	2.381
13835579	7.473
10328	3.965
13839416	7.473
69525	1.0
6164	0.0
10988	4.884
21106481	3.965
18801	7.473
61810	1.0
737	0.0
5050	0.0
4418329	0.0
773	1.890
2070	1.0
3596	0.0
