Compound Id	KierHallSmarts [khs.aasC]
6788	1
11485	1
19037	0
11433	1
477171	0
7917	0
72054	3
21111785	1
17163	1
69446	2
13254	1
10790335	0
21106019	2
8319	1
63447	2
126037	2
20151	3
21159424	3
6774	3
10857	3
69896	0
21112332	2
61802	2
13839110	3
2005824	0
9564	3
6988	3
6633	3
24729	2
100	2
26031	0
13839128	3
75563	2
10181341	1
6160	0
11460	1
15420	3
60129	3
4962	2
9908	3
96816	2
11663	2
72534	2
12173	0
8876	2
8070	2
13839080	3
6790	1
11662	2
56139	3
880	1
5242	0
10250	1
4963	2
10254	2
589165	1
12480	3
1013337	0
3635	1
20732	1
61354	3
60191	1
352	3
9612	0
6191	0
14830	0
18688	0
13038	3
11919	0
7507	0
7183	2
10355	2
7088	1
6287	0
13850405	1
21106521	2
6342	0
13861934	0
17481	0
6998	0
3973	0
60340	0
8097	2
13857694	2
73564	0
13875377	2
13837988	2
10239201	0
6780	0
12230	2
13848808	2
13063	1
9844	4
24142	0
6949	2
13861158	1
16377	1
7916	0
21105936	3
13875212	2
62402	1
21171515	3
61797	1
67462	2
21105889	2
10540	0
13848341	0
21153	0
29031	0
25119	2
13858096	2
11650	2
14507	2
75479	2
10648	3
7888	0
1072	0
21106470	0
211145	2
60136	3
15310	3
61428	2
11556	1
21168838	2
81705	3
12465	0
21105848	3
21109330	0
13837787	2
4209	0
9327	3
11891	0
21111804	3
8855	0
25968	2
13013	1
65745	2
10333	0
21111842	2
21394	2
13864445	3
70868	2
14390	3
221355	2
62582	2
7185	2
124526	2
62368	2
28973	2
16094	2
26799	2
21111774	2
61036	0
6852	1
62581	2
6999	4
17687	1
65682	2
10831	2
13860434	3
72056	0
7143	2
70511	3
16095	2
61585	1
32002	2
11413	2
72416	0
10892	2
11185	0
59433	2
10004	0
8867	0
21105795	2
1668	3
97850	0
10298354	2
21105699	2
4489	0
11673	2
238	1
2241	1
7951	1
911	1
13262	0
993	1
6995	3
21125563	2
6674	2
69983	3
8066	0
2015070	2
62423	0
58489	0
1078	0
70865	0
11477	2
11672	2
913	1
3268	0
10796	0
26070	0
12199	0
387	0
7073	0
15468	3
13439	0
7670	0
21105987	1
6656	2
13885245	1
13837281	0
7876	0
13882337	1
21106517	3
11412	2
26801	4
21159680	2
9078	1
83703	0
13876103	3
59482	1
6657	2
12044	3
21105867	3
11889	0
21106014	2
21106112	2
21111819	2
21108245	2
67835	2
17019	0
60586	2
21111817	2
21171496	3
11892	0
10800462	0
10771160	0
61434	3
21105932	2
69057	3
16685	3
6862	1
63909	0
11510	3
85185	3
21865	2
6479	2
64147	1
21106008	3
8140	3
3756	0
62236	0
20548	3
12818	2
15622	2
71784	3
13869655	3
18707	3
4611	1
11778	3
69628	3
13873600	2
15440	2
9900	3
68896	3
10772050	0
65	3
15317	2
6954	1
13667	3
11970	1
60848	0
13860817	3
12229	0
12675	1
11083	3
10881	1
97904	0
6481	3
13875161	4
6621	2
11327	2
1847	1
14836	0
8154	3
11509	3
13869661	3
63459	1
65701	2
10322	2
71655	2
62466	2
6739	1
6480	1
723	0
21106518	2
64111	3
7189	2
11417	1
7140	2
67879	3
11263	0
21106017	4
10895	1
8341	1
63931	1
7589	0
13835557	3
6943	3
62682	1
7797	0
29129	0
62532	1
3708	0
8438	3
64644	2
58563	2
62485	2
7190	2
68568	2
953	2
6787	2
132	2
571424	3
58968	3
9128	2
11588	2
452568	0
7090	1
21171506	0
10245	4
13865630	0
11246	0
7430	1
13448	0
21111758	2
12831	2
14942	0
6735	1
62359	1
21108549	4
7847	0
12674	1
62938	3
20140	2
10273	2
15644	2
11824	0
61196	2
21723	0
66365	2
62618	0
73658	0
7921	0
13867055	0
11304	4
13835126	2
69792	3
21111776	2
13881395	3
78722	3
21170125	3
33137	2
11145	0
6574	3
73537	3
14309	3
7175	2
13859497	3
14956	3
1306	2
13835344	2
13258	1
17720	0
33621	3
66385	1
11507	3
12013	0
6023	1
7186	2
776	0
21111723	3
62471	2
10303	1
14348	0
258907	2
10894	1
21159611	1
14918	3
12690	0
61763	2
19669	1
60464	3
60093	3
7662	3
53706	1
11332993	2
21106121	3
13868642	4
6828	2
70309	1
13867714	2
10248	4
79453	2
12669	2
59562	4
6878	1
7199	2
21112367	2
39404	3
9454	2
9218	2
11781	0
17347	1
11638	1
7740	0
217532	2
70512	3
12244	4
60032	2
62536	2
72274	3
6950	0
18107	1
11971	3
8998	3
1928	0
10977	2
91446	2
11585	2
11589	2
62484	2
63310	0
11776	3
23422	0
10380	1
7176	2
8382	1
88942	2
638258	1
13036	1
6724	3
11289	3
11626	2
13846959	2
10396	1
10243171	2
124	2
191	0
9225	2
81061	2
10972	2
11369	4
11773	2
10297844	2
6482	3
11576	3
10256859	2
73183	2
68122	3
5593	0
11587	2
608157	1
68837	2
5878	2
10181338	2
13257	1
62884	2
75095	2
1446	3
20160	2
62307	2
2005830	0
6079	2
10980	2
13866746	5
61190	2
31082	2
58333	1
6942	3
7301	0
21112244	4
63002	0
12045	3
15603	2
7300	2
8187	2
15410	1
67145	1
63057	2
7925	0
21111810	3
62633	0
7302	2
11372	1
67268	3
16913	0
67803	2
11573	2
11895	0
21278	2
21159579	2
6585	1
65704	2
6957	2
55242	0
11353	3
124512	3
61790	2
21106584	1
10966	2
13669	2
21106577	3
73763	3
59691	2
12047	3
21108577	2
6748	3
21105998	3
510851	0
10621	3
60092	3
62483	2
11003	2
6835	3
72918	2
15016	0
12259	5
63503	1
10539	0
11354	3
11488	2
62656	2
21111840	3
13029	4
66663	2
13839012	3
7928	0
60259	1
5966	1
73125	3
32882	3
11450	1
12586	0
13668	1
77230	0
7001	4
31264	4
14948	2
62390	3
12830	3
14690	1
60900	3
2972	0
11009	2
11584	2
8381	1
58331	1
13854242	2
10897	1
72141	2
3637837	2
63495	3
73626	1
72466	2
13846663	2
72148	3
68265	0
73512	2
61199	2
62698	0
15093	2
376	0
15244	1
10298355	2
11484	1
21106900	3
1583	2
50	0
8127	2
67229	2
13846749	2
61279	2
15663	3
9574	2
9547	2
284794	2
5622	2
9965	2
7805	0
6175	0
7279	1
11628	2
63512	2
121262	2
13476	2
222	2
6032	0
63328	3
6658	2
331	2
6675	2
14560	1
20861	2
7399	2
7141	2
79400	1
6246	0
10411	2
15753	3
11563	2
62357	1
7142	2
8155	3
68899	2
21185	2
11591	2
12055	3
61257	0
6270	0
7170	2
452969	0
452968	0
7116	2
6179	0
72051	3
13835108	0
11424	2
4436353	0
6296	0
15494	3
9425	2
14530	0
21159425	2
20124	1
15488	3
21171393	2
29024	0
64152	3
7926	0
77127	1
83365	2
8277	1
62583	2
21106529	3
7929	0
11434	1
62453	0
61418	2
1346	1
63533	2
60462	2
63208	3
12697	2
1688	2
60937	2
68404	3
21106540	4
70085	3
10237273	3
14340	3
7114	0
68709	3
21106585	2
55806	0
2973	0
13249	0
7364	2
6855	1
13272	1
6898	1
66847	5
15886	1
12840	2
38364	3
14559	2
12861	2
6620	4
1615	0
63956	2
27488	3
61381	2
71213	3
71964	1
15435	3
13848793	2
10446934	1
61542	0
6906	2
6864	1
15489	3
13490	3
61594	3
23083	1
70988	2
78578	1
11449	3
14413	0
6478	2
15418	0
54970	2
61599	2
6907	2
25276	3
21170959	2
6222	0
11446	4
7174	2
63319	4
8333	4
79481	2
60631	4
61749	2
1278	0
91500	3
8861	4
28829	0
8282	2
11624	2
15517	2
18799	2
68816	3
11399	3
4590	2
62467	2
8071	2
62328	2
1675	3
10025	0
84565	3
11476	2
13048	2
29091	0
62795	2
71934	2
7092	1
6707	3
531832	4
434	2
66572	2
70021	2
24438	2
6824	2
14869	2
72291	4
9929	3
5584	3
6854	3
61739	2
66716	3
2632	2
655	2
34195	2
8055	2
8111	0
84452	2
5027	3
5237	3
13846015	0
7069	0
67479	0
13882366	1
7098	2
2656	0
61311	2
21105876	2
7097	2
10287	2
21159574	4
22012	2
29023	0
66369	2
7091	1
13835351	3
71995	1
83338	2
17879	0
20971	4
21112533	5
76852	2
61383	3
16951	3
11897	0
9571	2
7325	3
12691	1
11373	1
61273	2
10407	2
70450	1
10425	0
10609	1
2388	2
70652	2
21159598	3
6716	4
9961	2
14582	1
960	0
11898	0
11421	1
21106172	4
6575	0
6916	2
71926	1
73945	5
9089	3
10289059	0
6825	3
11961	4
19862	2
15092	2
12524	1
12667	1
21168862	4
71672	2
70048	2
7311	1
62914	2
8807	2
15105	4
21111772	4
16208	2
6872	3
2915	0
8099	2
67953	1
62933	2
60263	2
19739	0
59146	1
60357	0
2179	0
25604	1
14585	3
19331	4
69970	4
15998	3
10363	2
72174	2
61561	0
63211	4
21106171	4
6823	1
532	3
6552	2
6033	2
2923	3
65785	2
454393	2
73131	3
5142	2
13846658	3
18708	3
10256	4
9075	3
65715	2
11580	2
6705	2
12114	0
15308	0
68579	3
15088	2
4444774	3
6928	3
6550	2
11595	2
616466	1
1103	0
19099	2
29090	0
21168888	6
7100	3
6655	2
12941	0
4445872	0
13837329	2
62501	3
7138	1
11437	4
6781	2
7914	0
66675	0
21169500	1
7889	0
205386	0
21733	2
12515	4
21170956	3
62372	2
11899	0
5374	0
67895	2
29002	2
21168556	3
8836	0
16109	3
61759	2
21106571	4
7103	3
60596	2
8862	4
10033	0
14414	0
11969	2
66759	2
66460	1
6770	2
6901	2
7119	2
61388	0
8662	2
21111849	3
63350	2
68350	3
70962	1
21106124	3
12291	2
59892	2
12696	3
19526	5
21159439	3
8434	3
7121	2
6757	4
70660	0
62756	5
16096	4
6834	3
4775	2
16644	2
7427	2
3581	1
970	0
6840	4
13493	4
3915	2
8860	0
11013	2
6592	4
11447	4
5004	0
5820	2
21106163	4
12274	2
5899	1
60188	2
78873	3
11475	2
6235	0
10801689	3
10582	2
11398	3
745600	3
9413	3
6586	1
64143	3
328957	3
13699	4
11974	4
17097	4
6856	1
13693	3
21106365	4
5606	3
12275	1
18	3
67788	1
5612	3
10986	2
12236	0
61560	0
61352	0
6845	4
8182	2
21171396	6
11472	1
24499	3
61101	2
21106146	2
6768	2
60012	3
7284	3
13856885	2
19816	4
6386	2
68220	3
28952	3
8058	3
6771	2
21159597	3
2991	2
12017	0
67790	1
72806	0
7120	2
13863774	2
74935	2
12307	1
62631	0
16896	0
10235	1
69150	3
6746	2
23472	2
5091	0
13090	2
24905	2
12100	0
7118	2
7355	3
7296	4
10664	2
123905	1
454604	4
61717	4
9886	4
955	2
7145	2
12864	2
8793	2
1118	1
65703	1
63555	1
453633	4
6601	1
2980	2
165975	3
453910	4
512092	1
2372	2
9779	4
16612	4
66916	4
61264	3
11614	4
71166	6
8470	2
2169	3
11982	2
200562	1
70280	2
10778469	1
15983	2
67282	4
9838	1
5816	2
27057	2
7268	0
10289	4
63453	0
56797	2
1061203	0
14760	2
8310	4
11443	1
18177	2
24341	1
9109	3
59462	0
7758	0
13836549	6
6420	3
59526	3
8463	2
61280	3
7162	3
67007	0
62931	2
68907	2
12499	6
12249	2
21170967	2
8045	3
7909	0
21171999	3
61475	0
8118	4
12072	0
21111786	2
9554	2
61569	3
7275	0
14360	2
12071	0
6576	2
74932	4
7207	2
61399	6
9824	4
21106020	2
64618	2
13073	1
11290	3
62486	2
10824	3
10034	0
10833	4
15216	4
81679	4
7166	3
63538	3
284177	1
6846	3
64166	2
65903	1
21171513	2
66547	1
453123	4
12213	0
7163	3
1441	3
3542441	3
13863300	2
5555	3
9856	4
15474	4
2016563	3
7203	2
15796	2
6751	4
6857	1
11516	0
5532	1
6900	2
6642	6
7125	2
70500	4
5562	3
8054	4
67230	2
67257	2
15359	3
2063	2
9572	2
6797	4
9946	4
6593	0
9826	1
66528	2
61789	2
3229	3
13856959	2
76286	0
7201	2
15636	2
13927	4
483123	1
21105887	2
7830	0
10408	0
9535	6
6484	3
21106127	2
6709	3
75176	3
12523	1
68247	4
62332	2
11900	0
70915	3
62289	0
7214	2
15471	4
62361	3
11468	3
7202	2
13853943	2
10035	0
12681	6
7292	3
74171	3
75956	2
7315	2
105768	2
15161	4
306959	3
58578	4
18227	2
70806	1
16310	2
3924	0
9219	2
66512	2
526	2
13925	4
7167	3
65693	4
27749	3
1484	5
2356	0
8057	0
6610	3
7060	3
8030	2
11593	2
61517	4
7313	2
60933	2
610932	2
525531	4
10274392	3
3008	3
6546	4
4029	2
8459	2
13924	1
12670	0
2621	3
4233	3
63515	4
1540	2
15683	4
2359	3
6837	2
9073	4
17440	4
4959	2
17704	4
15113	0
61086	3
61785	2
63077	6
6725	3
21106036	3
8567	0
13865683	2
62479	2
3395	5
13853953	2
9549	3
8086	3
21106095	3
10864	2
7171	2
11972	2
21106013	2
61281	3
12263	3
6508	4
11901	0
10834	1
13721	4
3005	0
60006	3
11249	3
11429	2
7148	3
120011	3
25605	5
10378	0
11641	2
28714	3
9130	3
61087	3
13422	0
62928	3
9569	2
2066	1
9515	2
13887609	0
13697	5
2384	0
61672	2
13075	2
2695	2
9442	3
13707	3
15724	5
2661194	3
6229	0
8106	6
10181821	3
14688	0
2848685	3
2673	4
5739	0
5561	4
12680	0
2745027	3
6753	4
62668	2
13105	2
5686	5
14810	2
4286892	3
9873	4
523754	3
60090	3
14584	4
2424	2
6468	2
1909	2
70071	2
4740	1
12329	3
59885	1
7274	3
72680	0
29135	3
11397	2
10630	2
11581	2
11427	2
59403	2
7169	2
69973	2
11146	0
21168823	2
25097	2
10426	0
6838	4
8331	3
61014	2
7923	0
63718	3
6858	1
61148	0
6763	3
10848	2
59487	3
10633	4
6714	3
63567	4
10619	2
11279086	1
13323	4
62363	4
11967	3
9206	4
11577	3
11428	2
67597	2
63320	3
11582	2
6713	3
21272	3
58568	2
60158	3
29117	2
8366	3
12355	4
8254	4
57727	0
18409	3
4596	3
2468	3
3214	1
7260	5
3215	3
7210	2
10618	3
967	6
2272143	2
61540	0
5129	2
12057	2
6213	0
6438	2
84451	1
13837584	0
62340	2
21106035	3
21106576	3
5399	1
67212	2
12504	4
21111865	3
6588	1
11902	0
11567	3
4471	4
12722	2
86040	2
6783	3
20311	2
70990	3
528656	6
21106145	2
21106581	2
11267	3
11395	2
59164	2
69450	3
11337	1
64012	4
10284	3
226885	1
8329	2
12339	4
10230	3
9805	2
12874	3
8800	4
62303	1
61150	0
60173	3
3613	1
8104	6
17162	3
69027	2
6220	2
305	0
3300	2
71976	2
8816	0
11594	2
6848	4
4819	6
5882	2
2068	2
13835294	4
6639	6
2911	3
21106178	0
60889	4
85490	1
6899	2
69290	2
7037	3
11903	0
8188	2
59546	2
62472	2
11283	3
62389	4
6381	2
10169	3
11586	2
13066	3
63522	2
11277	6
14613	1
8298	1
9192	4
6554	3
4575	0
13133	2
12858	2
6221	0
6767	4
62751	6
62493	2
28947	2
6371	4
9002	4
2079	0
15702	2
6515	5
65700	4
5145	3
77916	3
31144	6
6505	4
8846	4
2951	6
7407	2
58587	2
20277	3
11359	6
56177	4
10243	6
15403	4
5026	3
59971	0
9394	0
86894	2
9438	2
70319	0
21106111	2
26691	4
5363	6
7177	2
21106574	3
2607	2
12018	0
11308	2
2181	2
74123	2
25957	2
13959	2
11276	3
60100	2
6514	5
142204	2
11618	2
2387	0
17967090	3
8183	2
11202219	2
120096	2
6080	4
10616	2
14952	2
8799	4
16359	3
4599	1
11178542	2
7044	3
62381	2
2457	4
2075	4
6447	6
6927	1
2283	4
8067	6
13909	3
9832	2
9522	6
8181	2
7289	4
149513	3
46739	3
59020	0
62963	3
3345	3
59928	4
60047	3
10490	0
85216	0
63738	2
21106506	4
3871	4
6369	3
55194	4
65061	2
15089	2
3009396	2
224468	4
2626	2
5304	2
5507	4
194210	3
9189	2
9697	2
11338	5
62252	4
5138	4
10871	3
5632	0
2849	4
1611	3
3218	3
7152	4
62362	3
5376	7
8253	6
4268	3
7042	3
62477	3
62098	3
6454	5
7108	2
7259	3
9894	2
6389	2
2629	4
15596	3
10542	0
79719	4
27183	4
22739	3
12310	4
69703	3
10257	2
62663	4
4735	2
68030	0
62525	4
16358	3
7168	3
4024	4
4317	2
7975	1
6453	5
6215	3
3762	4
1991	3
6442	4
10081	0
2246	0
21360	2
2117	6
65974	4
8105	2
1998	2
8235	5
8274	3
8804	4
9795	4
5134	4
8788	0
70514	3
63117	3
18924	4
62965	3
10452	0
455964	3
642951	3
67593	4
6214	3
48119	5
62966	3
8252	6
7258	3
6373	4
9190	3
11200	3
27486	0
12549	3
2297301	0
10554	0
13985	3
4444448	6
8151	3
13329	0
3987	2
7370	2
5786	2
4582	4
12336	0
6057	4
66909	4
11274	1
11297	3
24722	4
525308	4
7211	2
5571	4
5163	2
18716	3
4742	2
6433	6
62265	3
6517	0
11269	4
19663	3
29150	6
62754	2
4444926	5
15020	4
8163	2
11320	3
8150	3
64045	5
59976	4
63122	4
13777	4
28425	4
63119	3
4453	5
6764	4
14285	4
11286	3
8023	6
7358	0
66396	7
7988	3
11906	0
60886	8
7172	2
6216	3
64830	4
69366	0
13352	6
58910	7
62338	3
3208	2
49895	4
5302	2
60518	4
3765	4
63757	6
2034	6
21106037	3
11390	3
15010	5
2447	7
4617	2
64003	3
77934	2
4518	6
5740	1
11571	3
5131	2
5165	2
7045	3
5531	5
10442628	5
4444935	5
10085	4
13868426	3
6520	4
3228	2
6830	2
3508	6
2928	4
60108	4
63575	3
6464	6
2710	4
2839	6
14916	4
65648	4
8353	6
10009	0
11917	4
21106505	2
191496	4
60919	4
18983	0
21242790	3
4586	5
2810	4
11325	2
11271	2
1912	2
61577	6
14430	4
3521	4
9815	6
7970	4
67509	4
14979	4
17987	4
38123	4
3322	5
4478521	7
62645	4
64377	5
4433	6
10259	3
11387	3
4355	3
10442653	3
7155	3
11310	2
10248513	4
59493	4
73276	4
15209	4
66498	4
29343	4
3472	10
48922	5
4600	6
29156	6
6232	4
10696	0
61266	12
21965	0
62468	3
59489	0
3438	4
5437	2
3584	5
15968	8
11309	3
13153	4
11380	4
62217	8
31872	5
64024	4
14960	8
5075	3
9426	4
2562	6
8177	0
8073	4
6688	4
4514715	4
15521	4
3039	5
2160	5
68961	10
24584	5
68224	0
15484	12
13842838	0
1904	5
3618	5
13764	12
9180	0
3368	5
258050	6
7974	10
29054	10
9018	0
30913	4
5423	4
9028	6
2867	0
10581	7
10674	0
5515	7
6208	12
