ID,InchiCode
1,"InChI=1S/C3H7NO2/c1-2-6-3(4)5/h2H2,1H3,(H2,4,5)"
2,"InChI=1S/C7H7NO/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H2,8,9)"
3,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"
4,"InChI=1S/CH4O/c1-2/h2H,1H3"
5,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3"
6,InChI=1S/C3H6O/c1-3(2)4/h1-2H3
7,InChI=1S/C2H6OS/c1-4(2)3/h1-2H3
8,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3"
9,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3"
10,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3"
11,InChI=1S/C2H3N/c1-2-3/h1H3
12,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"
13,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3"
14,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3"
15,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H
16,InChI=1S/C9H7N/c1-2-6-9-8(4-1)5-3-7-10-9/h1-7H
17,"InChI=1S/C10H15N/c1-3-11(4-2)10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3"
18,InChI=1S/C12H10/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h1-10H
19,InChI=1S/C7H5NS/c1-2-4-7-6(3-1)8-5-9-7/h1-5H
20,InChI=1S/C6H4Cl2/c7-5-3-1-2-4-6(5)8/h1-4H
21,"InChI=1S/C7H6Cl2/c1-5-2-3-6(8)7(9)4-5/h2-4H,1H3"
22,"InChI=1S/C5H10O/c1-3-5(6)4-2/h3-4H2,1-2H3"
23,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3"
24,"InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3"
25,"InChI=1S/C11H16O/c1-11(2,12)9-8-10-6-4-3-5-7-10/h3-7,12H,8-9H2,1-2H3"
26,"InChI=1S/C9H13N/c1-10(2)8-9-6-4-3-5-7-9/h3-7H,8H2,1-2H3"
27,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3"
28,"InChI=1S/C8H18O/c1-3-5-6-8(4-2)7-9/h8-9H,3-7H2,1-2H3"
29,"InChI=1S/C8H11N/c1-3-8-5-4-7(2)9-6-8/h4-6H,3H2,1-2H3"
30,"InChI=1S/C3H5N/c1-2-3-4/h2H2,1H3"
31,"InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3"
32,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3"
33,InChI=1S/C6H5Br/c7-6-4-2-1-3-5-6/h1-5H
34,"InChI=1S/C6H7N/c1-6-2-4-7-5-3-6/h2-5H,1H3"
35,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2"
