Compound Id	BCUT [BCUTp-1l]
10113	5.2911
9484	2.4772
6085	3.6910
7024	5.6590
15438	5.26
8896	6.0910
14751	5.4837
221117	6.1493
7787	6.4538
8908	6.8165
8909	6.9979
8910	7.2699
71433	4.9001
22814	1.161
9095782	3.4152
6151	3.8460
6188	4.4560
11099	5.0061
73583	3.7653
7340	5.2347
8158	5.3494
11110	5.0653
9642	4.3270
11996	4.8790
10756390	5.0505
62827	2.7727
7626	5.3539
10265264	5.9180
56117	4.6432
11230	5.0432
63631	5.5810
11086	6.0211
11841	5.5516
6402	6.5773
1406720	7.2441
1114	4.9481
14692	5.1206
10179173	5.9180
21800	6.1493
8544	6.2215
7788	6.5718
4927801	5.3716
10325078	3.7217
55188	4.8026
68224	5.1073
24263	6.2814
6364	6.7302
11749	4.3263
14672	4.6442
11228	4.3263
11857	6.8953
391428	6.2814
10733068	5.1242
454638	6.9708
9990	4.5301
6309	5.2169
7557	4.8872
558883	5.0857
56020	5.0857
10124	5.8886
6111	4.64
10265270	7.2101
14198	6.4401
7180	6.2148
9411	2.9112
6149	4.8711
15765	6.1493
553642	7.0590
15413	4.6627
7182	6.2160
10669	6.1254
8569	5.0083
12220	5.0653
7823	4.8792
11849	4.6942
10441	4.0047
3168	4.5595
11833	4.2464
455420	4.3163
10709	4.1662
10179239	7.2101
11761	6.6255
6108	6.6222
69914	5.0019
59573	4.0818
11671339	4.9146
7956	3.6687
55090	5.6091
10053	6.6789
28993	5.5742
10054	5.8737
9461	2.8518
16791	4.8338
11117	6.6170
205483	4.7005
10979	6.2016
61346	3.0134
6186	4.9651
69371	6.0819
69569	4.9886
7181	6.2220
99596	4.3008
11351244	7.1620
16841	2.9435
61266	3.9626
6187	5.4773
2656	6.6271
6827	6.9563
20939	6.1896
7817	4.7257
11788	5.6729
13835316	5.7690
6270	4.6685
454209	3.4659
9633	3.1882
9377	3.1587
9243	2.5692
11148	1.9204
923	2.2776
6121	5.2450
6315	5.2932
6118	6.0491
8577	5.1184
14349	5.1289
7852	5.1308
14680	5.1252
7776	5.1484
7330	6.2926
6122	7.1959
7732	4.6025
11729	5.6871
6307	5.8992
13255	5.4148
10512	5.0822
13837797	4.8919
6098	4.7850
10536	5.3275
7827	5.5176
9233	5.8381
18607	5.4071
5730	6.9176
10526	5.0998
120464	5.7667
24590970	4.5934
7733	4.5951
7850	5.1130
11865	5.1086
7714	5.0470
10437	4.9306
6097	4.6162
12219	5.1198
7848	5.1222
61487	5.8993
11863	5.1269
7810	5.1363
7766	5.1551
7711	5.1927
7552	5.2680
6092	5.4183
12010	5.2083
11830	5.2991
10497	5.4806
31029	5.8429
6100	6.5665
12228	N/A
6042	6.5713
13836713	5.2814
13803	4.0422
7815	5.1329
7560	5.2412
6103	5.3727
6635	7.2734
6087	3.9674
7721	5.1793
6083	5.1244
1039	6.2047
6088	7.4144
13837281	6.7546
56232	4.8446
5979	8.0360
13837190	3.9636
7074	4.4409
7170	6.2281
10534	7.0861
10410	5.91
68503	4.2272
14694	3.9860
7090	3.4215
7028	5.2655
10487	5.9584
13492	5.1275
15747	5.1225
8356	5.6017
18971812	3.9321
14688	4.8492
71876	4.4360
7128	6.0753
7183	5.9190
7088	6.6363
15461	5.9160
13299573	3.1580
7073	4.3505
2340753	4.2756
8554	5.3554
10340	5.2105
13487	5.1376
7385	5.2788
8531	5.5583
7448	5.4991
764	4.6226
10325184	4.5683
6406	4.1265
12066	4.5202
7738	4.9345
10404	5.1578
7419	5.1982
7219	5.4476
11660	5.4869
6999	6.3127
18688	4.5077
7737	5.0170
1108	5.7682
236	6.0934
7521	5.84
7641	5.9189
7659	6.0764
11871	5.7567
55130	4.1933
10433	4.0361
11992	4.0361
10253	6.2325
60886	4.0922
83962	4.1117
12161	3.9818
7671	3.8789
10446	3.8789
62249	4.3505
11526	3.3282
7672	6.9429
7786	6.3551
8335	5.6766
7657	4.1933
22453	4.3505
7065	4.1933
13875283	3.9178
7553	5.3080
11409	5.6048
3631	2.8210
13835836	4.7395
55084	4.2326
7694	4.1540
7482	4.1147
11716	4.0165
11045	3.9968
7515	3.9575
13836549	3.7594
13836674	5.0074
6967	6.0765
6977	5.9978
21168808	6.5685
960	3.7217
61213	3.6405
7472	3.8003
11207996	3.6802
29016	3.7217
7747	3.7217
7627	3.7217
10571	4.0361
7076	4.4016
7003	4.3834
9614	3.8392
7739	6.8432
8883	8.0512
7757	4.1908
7511	4.1835
7509	4.1737
29005	4.1540
10420	4.1147
7478	3.6426
7475	4.0361
7463	3.8789
21111806	3.8268
21111820	6.0794
21171407	5.8805
11910	3.7889
13850082	4.1413
7872	3.7193
7875	3.7211
7913	3.7216
7670	4.7440
8568	3.7119
14846	4.0312
7800	4.0263
11843	3.7021
29012	3.6824
10797	4.7440
7538	4.0165
7536	3.9968
11755	3.0810
7706	3.6432
7761	3.0810
10492	3.0810
11680	3.8789
11706	3.9575
10653	3.7217
68179	3.1027
11727	2.7981
21108550	3.8325
9724	6.3918
11731	7.4276
8950	5.3188
14866	5.5514
6720	4.9858
7559	3.2140
10236	6.2341
7012	3.6317
11065	3.4745
28981	3.9068
99681	4.1406
8525	3.5646
6176	4.4296
7081	3.7889
6313	3.4481
9903	6.8228
55123	3.0712
12012	3.0613
7534	4.5082
10791	4.4296
11125	3.0417
7782	3.0024
6316	5.4196
9325	3.8110
123860	4.8891
28986	4.4296
6335	3.4074
7616	3.6067
7129	6.1198
10788	4.2724
7621	4.1152
8329688	3.9298
10777	4.1152
441	3.4381
7838	3.4548
5949	3.4352
29029	3.4431
7772	3.3959
256	3.3173
512	3.1278
21169510	4.9725
7676	5.8810
13875281	6.1959
7220	5.4791
7248	5.5577
11661	5.5184
12674	6.6469
8097	6.9134
12972	4.6654
9976	4.5868
7514	4.3510
215929	4.3903
11025	4.2724
7734	2.9238
7016	4.1152
1095	7.0645
2038738	3.9160
12259	6.4745
13836589	4.1460
172	2.8040
13836520	4.5910
13875230	6.0127
18219	8.0245
10801109	4.2413
29004	5.2684
7871	4.1128
21153	4.1140
7802	4.0956
12218	4.1103
12632	4.1054
7760	4.0759
11095	4.0367
21106173	5.2684
7607	3.9581
13866746	3.7701
7577	2.7666
7506	3.6371
9228	3.9614
7239	6.6978
11647	3.9001
7530	5.7295
1266019	3.7843
109838	4.2023
6321	3.8009
13874867	3.9192
6314	3.5649
4510484	3.9971
62530	5.2369
13842613	5.7576
7391	4.8821
7242	5.3562
26325086	5.2694
13862665	3.6642
15443	3.8312
124968	3.4996
9581	3.9766
66809	4.5664
221082	5.4467
13875320	6.5464
6642	6.7850
13835376	4.6497
127750	4.2220
13857694	6.1297
7673	6.6325
7662	6.3742
363458	5.4050
7684	5.4950
61111	3.7504
13875196	3.9079
11042	5.68
24972	5.7468
28992	5.5888
13875160	5.8904
13875258	5.9627
9994	4.2672
29015	5.1401
4446445	3.5490
4444608	3.4939
394562	3.4017
13839199	5.6014
18724	6.1093
7238	4.6606
21105959	4.8089
13866817	6.0074
13875392	6.1573
13839575	4.2037
6322	3.8852
558020	3.5832
21132380	5.7586
13677	5.7754
65750	5.1645
63903	5.2769
10940	5.9158
13865438	4.6999
13868640	7.2368
29001	3.9973
21106135	4.7392
13837988	6.3707
10400	6.5396
8067	7.4717
13839109	3.6529
21105905	5.4059
11077	5.8352
906	6.8662
13865426	4.0178
10710415	4.1007
21106560	5.4267
20843	5.8256
15965	4.5925
70682	6.3976
13658	6.0620
11862	6.4047
7710	6.4703
7809	6.4141
7765	6.4328
6794	5.6683
26516	6.6480
17131	4.5169
21106520	5.6848
924	5.9027
13862559	6.2529
6788	6.0901
13861343	4.0945
73412	5.2759
8904	5.5283
13874733	5.7265
24535	5.9261
25552	5.5511
10437215	4.9791
11087	6.9187
10909	6.1097
10918	6.1294
15489	6.0834
2441	5.0462
10939	4.5142
11784	5.8028
8868	5.9307
7518	6.0807
21106019	3.8562
24533	5.3142
1020	5.7164
2039535	4.8188
8374	4.6318
21106586	4.3322
11756	2.7223
71089	5.4261
7688	5.5099
8902	5.3819
10937	5.9992
6897	4.5139
17443	4.5243
6883	4.3567
11785	5.8445
7240	5.3668
503239	5.8024
21106571	6.4974
10908	6.4051
3463	7.4592
16388	4.3360
6828	6.6369
7161	4.9416
8141	4.0185
7679	4.1999
4444456	5.2530
66996	5.5466
13840690	5.56
11667	4.7217
13864445	6.6187
21108548	4.1769
21106163	6.7377
14256731	4.4464
6311	3.82
30595	4.5139
13865424	3.8344
13229	3.4860
7175	4.3960
7157	4.4353
917	6.2597
13875356	7.4313
12044	6.5572
12682	6.1492
71628	3.8777
9363	3.6668
6296	4.7588
70715	6.2990
62632	3.82
78998	3.8199
11884	3.8197
16177	3.8194
15853	3.8188
67360	3.8175
11866	3.8003
15846	3.8151
29026	3.8102
11846	3.7807
7770	3.7414
7717	3.5924
62808	3.6724
21106366	4.2755
7420	5.3251
21168831	5.4053
455090	5.7354
71437	8.2244
13063	5.6115
558878	3.7245
25886	3.3710
71430	4.4770
559096	7.3971
13868660	6.2239
707	7.5441
387	3.2730
10018	4.8829
61001	3.5545
20570	5.8191
21106540	6.7409
15855	4.9416
7790	4.5498
8903	5.5486
62489	4.6295
8899	6.3198
13634	5.4374
13630	6.1055
553578	3.7245
66565	3.6553
10437135	4.8521
66021	5.6361
7221	5.4582
7383	6.5622
6339	8.8829
6736	6.4187
10851	6.1353
10850	6.2532
23977588	6.2194
24043	3.2138
12069	3.2533
191367	3.2337
11799	3.1944
7615	3.1158
11265	3.4860
67653	5.2361
21106032	5.2032
1348	5.3669
66896	5.0640
62534	3.2924
62408	3.3514
7389	3.2728
38364	6.7643
12045	6.1627
2003	8.4737
17784	3.4860
12637	3.0746
21106524	3.9523
13875212	7.4098
19475	3.0566
13647	3.6297
21168826	3.8737
6780	6.5654
10841	6.4103
25889	3.3288
25890	3.4271
10227261	4.1179
220998	3.4467
12954	3.4074
13851576	6.5951
12047	5.9654
16736498	6.2194
6478	7.3212
8912	5.8802
10849	6.1746
11038	7.3809
89076	4.7421
199342	3.8936
19477	3.2895
6287	3.1609
13811	5.2052
14169248	3.0260
10437074	5.7194
21105878	4.6939
21168813	4.5144
235	3.7729
8186	4.4751
13872122	6.4821
8098	6.3720
6737	6.5377
6789	6.2140
15861	6.4496
4445317	4.4180
11632	3.3288
13885245	4.3536
8674	4.7197
7132	4.4358
11783	6.2990
27488	6.9079
10813	6.5760
7202	3.6634
30516	3.3681
26325090	2.9555
21112023	3.9671
13876539	3.6348
68676	4.5401
551	6.8377
11776	7.8204
66895	5.0548
66887	5.0449
9893	4.9074
63518	5.0253
59482	4.9860
6881	4.7502
13839308	3.9227
10586285	3.4312
218253	6.6752
7689	5.7194
63310	4.6128
7299	6.5968
10829	6.4973
12957	3.0930
84036	3.2502
68152	3.3288
24041	3.1520
19953955	2.8884
14556	4.4931
21106140	4.8694
1361549	4.2541
10831	6.4973
23886	6.7965
33421	6.7601
70714	5.9655
15755	6.4585
14995	6.6630
14994	6.6599
67470	6.2751
15476	6.3362
15756	6.2741
6592	7.0344
21943	3.1323
10106	3.3967
19956441	2.9084
11930	4.5765
10384035	4.8104
65936	4.0155
14227	4.5581
11584	4.4540
13867714	6.4493
19957731	2.9260
120489	4.4822
7302	6.4984
16387	4.3274
502245	4.2225
5708	3.1716
16159	5.8616
13648	4.3525
13835126	4.4970
34863	6.9197
23730	3.0144
23621376	2.8482
21106146	3.6722
12231	4.5571
15619	6.1886
15789876	4.1190
7224	4.0879
11600	3.5948
21106144	3.7508
13863774	3.6329
7138	3.5936
6604	6.2334
25677	7.1604
6840	6.8754
12816	3.7742
21111781	3.9117
15475	6.7030
15477	6.7853
15478	6.6989
15524	6.2435
158870	6.5807
157093	6.3362
83374	6.3668
457144	6.5196
135925	6.7863
457145	6.3974
8807	7.3633
19476	3.1141
28969	3.8820
13863629	3.4905
7278	4.1964
13644	4.4150
21106014	4.0396
6852	4.8156
6735	7.0935
30572	3.7360
21106013	3.7158
26260	6.2925
4932499	6.4683
12586	4.5772
7964	6.9723
6193	7.0510
15620	6.5809
11708	9.6699
13859497	3.8664
9943	3.7534
456015	6.3643
63906	3.8924
15621	6.2139
11632871	5.9911
13856009	4.3942
8876	6.8506
21106020	3.6547
15488	6.2807
84188	6.9085
136000	6.7251
135983	6.3057
136001	6.3974
136002	6.8252
136003	6.7251
84235	6.3057
82755	6.6103
82712	6.6418
157094	6.5502
103011	6.5797
102798	7.0298
82762	6.8464
13849665	4.2759
24326358	6.4229
5894	2.8572
68437	6.5675
26010	6.7295
30600	6.3418
33455	6.3279
33934	6.1140
33932	6.4029
34866	6.8271
34665	6.3585
34664	6.4641
37904	6.7907
34864	6.4030
34188	6.5724
34865	6.1446
11974	8.4041
33416	5.9475
15409	4.2735
21106036	3.5794
8855	6.2052
2915	7.3814
13328	7.0796
7225	4.1197
7685	6.4657
21111817	4.1842
20124	6.9129
2923	4.6296
21106470	6.3977
56793	6.9495
454495	6.8883
40191	6.6030
56791	6.3891
35581	6.5252
56774	7.0107
82765	6.6336
2185	6.5091
13853953	3.8381
457140	6.9475
27793	7.3965
82754	6.8474
457138	6.3668
102897	6.4279
457139	6.9696
102947	6.9696
97173	6.4279
102720	6.4585
102801	7.0298
102833	6.7907
102721	6.6418
102856	6.8474
102933	6.7937
103066	6.5502
97172	6.7937
7030	3.2315
62484	4.5256
87265	3.9639
12699	6.5877
21429023	7.2602
13837303	4.7786
78	4.0450
13837329	4.6017
65701	4.6047
59577	4.6602
2283071	6.5273
13104	3.8427
21106008	3.8770
247721	4.0762
4489	4.3715
13835706	3.7607
2275	3.2622
3918	5.0674
106355	6.8854
102741	6.7030
97055	6.9169
97198	6.6724
5993	3.3630
28682	4.3108
13856959	4.7512
553649	6.5979
13848341	3.9668
10864	3.9827
10169	6.7941
8860	6.9785
6838	6.5965
34874	6.8575
36972	6.8475
56788	6.3738
533188	6.7086
35579	6.4946
16182	6.3652
46262	6.8438
35580	6.3738
82818	6.4335
56790	6.8060
56795	6.1598
33458	6.8213
82777	6.4182
35584	6.6336
56785	6.6465
56792	6.1522
34189	6.4936
34859	7.0410
84346	7.1225
56760	6.6488
56755	7.2551
33666	6.6402
13867413	3.6833
6781	3.7310
13865630	4.1436
7241	4.0572
12061	3.9001
15473	6.3103
17099	6.5724
17098	6.0987
33933	6.5242
15474	6.0901
34868	6.3724
37905	6.7448
34869	6.1293
37918	6.6474
37915	6.3432
34867	6.3724
25605	6.7448
26011	6.1293
34870	6.6030
34666	6.5853
21924	6.1216
36973	6.9225
37744	7.0079
46894	6.8781
45444	6.4043
56769	7.0420
56780	6.7697
34847	6.5558
39406	6.6183
35081	6.3967
56781	6.8744
56771	6.5405
6842	7.7281
10101	2.6894
13835351	3.3107
6773	3.3975
102834	7.0919
102722	6.4890
154865	6.8558
96948	6.6724
102743	6.9696
102857	6.8558
154866	6.6113
106356	6.9169
102787	6.9169
97240	7.0919
102742	6.9475
136966	5.5850
13054	3.2518
7636	3.3887
21105699	6.1047
29107	4.0315
7029	3.6250
19231	3.6982
67460	3.8601
9873	5.6884
17868	5.9441
6524	4.9554
8243	4.9333
6528	4.9444
13837319	4.9112
8241	4.8670
11422	4.9808
6855	4.5997
69982	4.0514
97257	6.9780
97224	6.7335
102923	7.2132
96868	6.9770
96864	7.1604
97234	7.1003
97233	7.1604
154062	7.0993
97142	7.1604
2075	5.7444
21106148	3.6075
6023	5.2141
65763	3.7232
56782	7.06
36977	7.0753
83414	6.6565
84348	7.3135
82823	6.6641
11586	3.6551
1278	6.7130
62472	3.7166
26563	5.9725
36975	6.8627
56778	6.7391
43354	6.3814
37779	6.9467
45445	6.3891
36974	6.5252
35585	6.8627
34848	6.3814
84344	6.4488
34850	6.6488
82819	6.4641
56772	6.6770
82820	6.1675
16415	6.8365
56779	6.1751
56768	6.5953
56777	6.6030
84345	7.0715
34668	6.5099
16736486	7.2602
8111	7.0362
642951	3.9611
13300034	6.1402
96965	7.2225
33198	7.2225
82783	6.9378
34852	6.8933
37000	6.9531
37019	6.8003
56765	6.4120
39198	6.6259
82740	7.0691
56761	7.1912
56756	6.5710
56766	6.4196
83413	6.6336
34851	6.8933
36976	6.5863
56767	6.6259
56763	6.6106
5775	5.2387
21106145	3.7215
11422351	6.6227
56787	6.3877
35583	6.6183
82807	6.4030
56794	6.6159
33386	6.1369
33457	6.7754
47912	6.1446
82817	6.3877
46893	6.3585
33280	6.4488
35582	6.4641
33304	6.1369
46263	6.8280
553171	4.0511
10488	3.8064
34667	6.3265
34871	6.3418
34873	6.1064
56784	6.7143
34872	6.1140
970	6.9739
556589	3.6734
29153	7.4868
11917	6.9913
204209	5.9893
21106581	3.6576
15827	7.7081
70806	4.2868
4437893	4.5952
9824	5.2884
2908	5.0825
33407	7.1445
36985	7.0906
35205	7.1531
15637	7.3161
82821	6.6718
8329	5.3044
2625	5.7220
86007	4.6758
13835344	4.4535
76154	6.8621
73390	4.3888
11773	4.2294
11582	3.6834
7172	3.6679
2991	5.3852
34853	6.8694
37745	6.9072
36978	6.7544
34190	6.7687
34191	6.3967
36771	6.5405
36710	6.7544
56757	6.6565
549017	6.4794
84347	6.6923
56764	6.6641
56758	6.9683
47914	6.7076
56762	6.1828
33984	6.8694
33983	6.8665
34860	7.0295
82738	6.8155
36982	6.9086
36979	6.8308
47915	6.4273
56783	6.6412
36981	6.9010
37004	6.6016
36980	6.9086
222538	4.2733
13848793	3.9787
7176	4.3714
7211	3.6302
65523	4.2316
13090	6.8829
82751	7.1608
36989	7.3341
8800	7.2785
62060	4.7451
2975965	5.0550
33282	6.6259
46285	6.4182
46284	6.6335
82806	6.6312
56776	6.6465
47913	6.1522
32952	6.6259
45446	6.6312
43353	6.3661
56773	6.4794
26325089	5.2693
6588	3.9214
2849146	4.19
10437335	4.3471
33281	6.5944
56786	6.3571
56789	6.5701
33456	6.5853
46264	6.1216
9187483	6.6641
5978	5.8435
10257	3.7248
2699	5.7140
5739	7.1028
6577	3.8066
8816	7.3897
659	5.6145
13835294	5.4778
8817	7.1028
526	3.6375
7199	3.8684
6514	5.5489
36990	6.9163
35912	7.1302
45448	6.8461
36987	7.2730
36988	6.9163
13860	6.5638
33986	6.8857
36983	6.9010
36986	6.7850
45447	6.9684
35566	6.6718
47916	7.0996
46137	6.7229
550258	7.1497
33985	6.8857
2928	6.1972
8788	7.8146
15484	7.6488
20132	3.6463
7315	4.2776
6453	5.6122
6753	5.3714
9797	4.3661
192748	3.7909
8799	7.2480
10437836	3.4556
2121	5.0837
34854	6.6412
46136	6.8551
82736	6.6617
56759	6.7239
36984	6.8551
6621	4.26
17347	6.7928
15517	4.7529
56775	6.6106
56770	6.6006
11283	6.6369
36029	5.6041
35206	7.3351
64155	4.4301
34192	7.2730
82822	7.1607
8763	7.8414
8804	7.1570
5557	4.8565
75956	6.0064
6775	4.2721
2246	7.2101
5113	5.5541
26325182	4.8769
11672	4.1340
105291	3.3990
35108	7.1301
29117	6.9117
33316	7.0896
5678	7.1131
156255	5.5650
18336	5.5371
4449	5.7467
12549	5.7748
374462	5.2012
13662	3.5935
10437239	3.4383
8351654	3.3957
83191	4.1593
5774	4.4737
5145918	4.7601
58496	5.1140
92468	4.7095
11439687	5.2647
92494	4.6309
91432	4.6872
8124942	4.9819
24722	6.3217
133166	3.5186
8101973	4.9230
509179	6.0241
67594	4.8254
4228778	4.2220
10162	4.9395
4444479	4.6905
4444107	6.0547
21108577	4.3911
5552	4.5379
21486195	4.5826
4911	4.9364
75995	6.1942
2424	4.9632
4444362	4.9283
14441700	3.8110
23055	4.8396
14829	4.5252
6093	5.5384
13848808	4.4155
21105897	4.5727
6898	4.2356
4268	4.4642
8058	4.8902
8060	4.81
7566	3.4266
62310	4.6513
6338	2.9586
10498	3.6837
6057	6.1667
21105848	3.9017
518	N/A
7546	4.4848
7013	5.6586
10292746	6.5190
13835550	4.3987
6128	2.5228
175	3.4865
6745	4.3536
10343	3.7622
2041618	4.6689
10784857	2.1304
274	1.9476
6106	10.1321
62826	3.1750
8543	5.1682
6630	6.0359
13837787	3.5494
10772140	3.5570
6148	3.5008
62589	5.8194
7686	5.7566
56144	4.0027
7791	6.1927
6105	1.8732
13837537	5.3110
21106570	6.9854
6135	2.6442
2927	6.1783
8262	3.7082
3548	5.0930
11434292	N/A
7624	5.6650
38403	2.5634
2282428	4.2563
9251	4.2759
13571291	3.5158
71312	4.8348
11153	2.9108
3973	4.0504
75951	4.1358
68832	4.0769
92731	3.4203
6102	3.0875
76894	3.9474
4624	4.7609
7794	5.7070
70850	4.9482
11811	4.7892
7777	4.8688
15482	5.1043
7856	5.0864
8562	5.0355
7730	4.8742
654	4.3045
2062437	3.5651
13837280	5.7690
72551	4.1457
7630	3.6038
23208	1.1503
11864	4.3031
11845	4.3567
454215	3.2555
9254	3.9670
9253	4.4756
83734	4.5025
553742	5.2662
15077490	4.7652
2018460	3.9550
22191	4.1162
72793	4.4306
12442	3.3414
2018165	3.0053
7406	3.8992
2271976	4.7433
1448	3.6836
21782117	6.5190
12209	4.2409
9286	2.4673
391	3.974
4514529	2.73
16641	2.6250
6125	5.5933
6104	4.9577
11911	6.0832
6119	6.5179
7551	6.5453
15427	4.8383
9256	2.4214
4444553	6.1160
10652594	2.2135
21106179	1.8259
71390	4.4711
107412	3.0298
558928	5.2662
24641	4.5868
2916	6.6952
558875	6.7136
2297441	3.7040
29282	5.3065
9120	3.6405
12730	4.3612
4471584	6.4547
9088156	4.7432
12456	4.3911
17880	4.3862
11806	4.2388
7558	4.0816
6095	3.7672
6086	2.8285
2293678	4.0299
10364	4.7166
29036	7.0972
21111822	5.9561
7681	6.6192
13863618	3.8539
12874	5.3065
59483	5.3081
2056044	2.8904
3441	3.7445
13638	6.7369
11154	6.6890
6326	5.5887
10801842	5.5224
4768	5.8666
6774	4.7789
20848	5.2454
5932	4.4711
10756	6.0429
61149	2.9077
6130	3.8917
5977	5.9384
13838404	8.2538
7223	5.0798
15495	4.6906
5198	5.2001
21105594	5.1916
58234	5.5127
21105591	5.6290
12577	2.4444
6145	5.3947
6310	4.7660
7606	4.7660
23255	5.0751
6123	4.7660
8576	4.7635
7851	4.7562
15387	4.7611
7811	4.7182
7835	4.7463
7769	4.6874
7716	4.6088
7564	4.4411
6101	4.1372
6089	3.4588
217	2.2510
13835977	4.5262
7703	4.7451
60329	4.4804
7727	4.1448
1609	4.2357
6342	6.5680
13869414	4.6947
21106077	5.2031
10481872	4.5711
6179	7.0603
7234	5.2801
18941	5.9343
4760	5.9245
12705	5.2967
11003	6.5759
2169	5.2355
10837	3.7267
6916	4.6465
8093	5.3425
8030	4.6711
12197	4.1660
30713	4.0088
6790	5.7350
5027	5.2255
552744	3.6489
21112738	4.2562
7677	5.4794
48024	5.6519
8319	6.0628
26286843	3.9302
29040	3.2327
6132	2.8649
6301	5.6014
13850142	5.6247
390927	5.6283
19709	5.0262
60121	4.9118
13869434	5.8787
13869462	5.8001
13840647	5.8787
13860491	5.6430
9349	3.9073
14620	4.7374
14916	3.8149
992	4.2481
9016	3.4502
8935	5.4128
21106519	5.2157
12133	4.7176
4103087	3.7517
5376	5.0266
2760	3.8672
9786472	4.3388
196288	4.4567
139025	4.4861
60858	5.2588
12933	4.7408
10181341	3.8820
7736	5.6285
447	4.7194
4759	4.7572
33617	4.7572
30881	4.7473
4447447	5.0854
28552	4.5024
3438	4.0046
3544	4.2357
4444102	4.9245
21106059	4.5665
10675065	2.9535
4514586	3.887
13854944	3.9036
13860641	5.5838
13853758	5.5644
21159695	5.3043
21106525	5.4816
13854136	5.7162
13835151	5.4858
10991	5.5084
13860692	5.5644
29008	5.83
13860775	4.7878
4745	4.7340
13303	5.2859
7466	3.7952
11699	4.0310
4366810	4.1096
10422	4.1096
11695	3.9524
13869480	4.7287
10892	4.1797
13849981	5.6014
15093	3.9126
206493	4.1491
13842001	4.0615
13854248	5.8962
11961	6.4433
6002	4.8132
7480	4.2975
21106058	5.1618
13836399	3.7282
5889	5.4009
299166	4.1951
6835	5.6044
3534	4.7487
5162	5.1340
75662	5.1482
21106365	7.2489
499714	4.2491
558917	4.2030
11629	3.8588
14627	4.7228
512621	4.6133
3693	4.2901
5026296	5.5127
13836021	3.7456
1087	4.0756
4514549	6.177
13302	5.4664
256210	4.3950
13849989	4.2030
15016	4.7660
13836591	3.6689
2654	3.9653
13856352	4.9188
15520	4.0968
3841535	3.6833
18717	5.2105
455353	3.7464
16778	3.7169
7705	3.7562
7728	3.5991
59447	5.7082
7528	5.7869
13835459	6.1012
13848467	3.8285
13869451	5.6517
13871489	4.32
13869339	5.5294
13860817	6.0184
21111772	6.2629
13853943	3.7298
21106518	4.5040
6658	6.8485
11369	7.6334
11180	5.2063
11739	5.1318
11056	5.0533
6146	4.5764
11194	5.5248
6165	4.8961
11216	5.2558
62230	5.3348
11210	5.5248
11732	4.1102
7459	4.1888
11024	4.0316
5830	4.1066
57726	5.7753
72556	3.8871
11610	4.5062
124	3.8894
238	4.0423
15803	5.4523
7026	4.4795
7678	4.6613
9970	4.8477
13837686	5.0832
10008	5.2336
6807	5.2761
21108576	4.4699
11488212	4.1368
27749	4.8151
3216	5.0545
4470736	4.8213
4343	4.19
8103122	4.7474
3652	5.0352
49179	4.2446
5791	4.8092
70660	3.6705
15954	4.8175
11819	4.5817
7622	4.5817
99440	4.7389
11239	4.5817
11543	5.0489
10790	4.8961
15486	5.0336
18920	4.5621
11861	4.5719
123993	5.2105
11036	4.8175
11029	4.8961
11794	4.5032
10511	4.5424
21011	4.4246
11678	4.7340
3644	3.9457
6320	4.2674
10947	4.5817
10787	4.7389
11793	3.9530
7236	4.0109
55443	3.9730
453675	3.9630
69340	3.9931
10992	4.3522
